dates,satname,nzd0512-0000,nzd0512-0001,nzd0512-0002,nzd0512-0003,nzd0512-0004,nzd0512-0005,nzd0512-0006,nzd0512-0007,nzd0512-0008,nzd0512-0009,nzd0512-0010,nzd0512-0011,nzd0512-0012,nzd0512-0013,nzd0512-0014,nzd0512-0015,nzd0512-0016,nzd0512-0017,nzd0512-0018,nzd0512-0019,nzd0512-0020,nzd0512-0021,nzd0512-0022,nzd0512-0023,nzd0512-0024,nzd0512-0025,nzd0512-0026,nzd0512-0027,nzd0512-0028,nzd0512-0029,nzd0512-0030,nzd0512-0031,nzd0512-0032,nzd0512-0033,nzd0512-0034,nzd0512-0035,nzd0512-0036,nzd0512-0037,nzd0512-0038,nzd0512-0039,nzd0512-0040,nzd0512-0041,nzd0512-0042,nzd0512-0043,nzd0512-0044,nzd0512-0045,nzd0512-0046,nzd0512-0047
2003-03-14 22:03:20+00:00,L7,319.87,306.27,304.74,301.72,296.95,290.07,,,,,,,,,,,,,288.37,305.20,310.70,309.40,315.91,325.73,327.62,337.54,329.97,320.03,324.42,324.02,325.94,325.03,321.11,321.21,325.44,328.83,331.21,330.28,333.82,345.18,339.24,341.16,336.33,348.71,348.69,,,
2003-08-05 22:02:59+00:00,L7,265.72,297.62,301.62,298.72,297.11,301.05,293.89,294.48,294.75,288.02,285.60,270.91,277.48,282.94,,,,,,,,,,,,309.20,319.40,318.43,320.72,313.54,309.55,305.09,302.99,306.13,306.48,303.91,311.89,315.97,316.82,312.42,316.62,,,307.53,296.33,303.34,305.14,296.24
2003-08-12 22:09:11+00:00,L7,,,,,,,,,,,,,290.62,312.81,328.65,327.81,327.62,322.67,318.15,314.58,304.65,328.14,351.40,347.60,350.90,341.17,353.07,353.40,347.30,353.21,358.58,335.24,336.32,337.75,337.13,333.27,335.62,,,,,,,,,,,
2003-08-13 21:51:32+00:00,L5,375.23,328.25,339.78,339.44,335.66,332.04,332.28,324.21,336.29,325.15,322.58,316.31,310.83,317.27,328.93,330.89,324.75,317.57,316.58,305.95,300.88,328.88,352.07,348.74,352.91,346.23,353.85,355.86,350.52,353.67,357.31,337.71,341.50,337.46,338.68,335.93,335.97,342.04,349.33,358.03,348.07,353.33,347.86,348.43,351.66,349.83,349.38,352.82
2003-08-29 21:51:49+00:00,L5,365.37,317.34,326.44,326.26,328.88,328.33,327.53,327.78,321.95,313.14,314.57,322.69,326.17,331.63,323.34,315.70,322.06,330.29,310.08,313.59,319.13,323.18,345.11,341.56,349.02,333.58,336.46,356.53,342.85,341.64,340.17,335.96,336.50,332.03,326.06,334.95,337.41,345.78,350.76,351.90,343.08,337.80,333.63,345.95,361.27,357.11,355.30,354.75
2003-10-07 21:58:35+00:00,L5,375.14,323.94,326.16,326.10,327.99,327.57,326.38,325.44,322.23,324.45,319.34,320.45,320.98,320.30,324.14,318.89,323.21,322.68,321.68,325.78,321.38,330.17,335.39,337.87,346.07,344.39,346.15,343.10,334.59,331.59,331.38,332.73,329.62,333.18,327.03,331.89,335.30,341.84,342.63,343.32,349.03,351.84,350.54,349.80,345.85,342.83,342.73,344.77
2003-10-15 22:08:58+00:00,L7,,,,,,,,,,,,,,,,307.09,306.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.15,330.76
2003-11-17 21:52:57+00:00,L5,316.65,308.28,304.55,298.70,299.25,305.67,302.66,297.59,296.66,296.71,298.82,299.56,304.02,302.20,304.93,304.46,300.96,298.65,308.80,309.98,310.72,313.98,313.25,315.22,313.65,313.44,313.41,316.13,313.72,314.36,308.00,304.35,300.98,306.09,311.84,312.72,319.72,318.43,325.39,324.29,323.11,325.31,325.07,329.96,325.27,323.02,322.05,328.22
2003-12-02 22:09:26+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-27 22:03:30+00:00,L7,352.11,306.93,302.36,295.91,298.25,299.59,304.45,302.66,293.43,279.74,287.90,290.92,287.21,284.16,303.00,,,,,,,,,,315.06,312.47,314.38,318.18,319.92,320.26,312.88,311.16,314.77,309.76,318.21,315.59,315.16,319.34,321.67,318.79,318.58,315.80,319.43,319.83,318.93,311.80,313.06,315.47
2004-01-12 22:03:31+00:00,L7,,,,,,,,,,,,,,,,,,,,,321.40,322.75,332.31,332.68,334.85,334.73,330.53,338.57,331.67,330.96,334.39,331.10,322.30,326.92,326.07,332.15,330.47,330.96,331.21,328.20,329.46,330.77,332.47,,,,,
2004-03-31 21:59:59+00:00,L5,346.12,317.33,316.73,309.30,313.82,311.79,312.06,307.48,302.29,300.15,296.45,309.01,302.94,307.76,310.77,309.12,311.04,308.11,313.45,309.58,311.21,317.10,319.81,324.35,329.05,332.96,333.48,329.65,314.01,320.91,315.79,312.07,308.34,309.24,304.28,298.76,300.79,308.11,315.93,318.11,326.77,327.21,322.58,318.60,328.25,320.49,318.60,328.65
2004-04-08 22:10:00+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-24 22:09:55+00:00,L7,368.09,333.95,332.85,330.61,331.36,324.37,327.53,325.43,325.70,319.75,313.47,317.55,313.74,313.66,319.89,316.94,326.19,319.94,321.77,,,,,,,,,,,,,,,,,,,331.61,339.95,338.01,326.25,324.32,331.16,340.75,346.58,337.19,325.74,334.67
2004-04-25 21:54:35+00:00,L5,360.99,324.83,321.84,323.73,321.14,317.83,314.94,308.96,309.14,300.05,301.14,299.83,305.20,302.57,307.10,294.49,294.32,304.96,316.83,311.91,315.69,320.26,323.37,327.20,331.46,336.44,333.17,330.67,328.45,324.67,312.26,306.09,307.33,309.77,298.73,288.99,302.57,320.43,329.51,318.28,317.45,312.64,321.57,327.73,328.01,323.17,325.35,326.78
2004-05-18 22:01:26+00:00,L5,265.33,318.69,337.49,335.16,334.86,335.11,330.75,343.51,332.50,333.26,319.74,310.94,321.34,317.28,319.62,317.98,312.13,319.10,321.83,336.38,341.68,335.84,337.90,340.98,332.02,338.45,337.26,337.66,333.85,328.69,336.96,325.82,301.31,309.93,318.29,316.43,321.77,328.02,354.72,345.99,329.41,325.23,336.91,342.55,334.25,333.63,341.25,340.35
2004-05-26 22:09:57+00:00,L7,265.83,302.72,316.97,,320.41,,,,,,,,,,,,,,,,,,,,,,,,303.42,306.30,297.99,294.80,285.16,289.75,294.29,289.32,283.36,302.76,323.97,332.72,,260.77,270.08,278.32,296.45,288.25,308.37,317.91
2004-06-11 22:09:50+00:00,L7,,,,,,,,,,,,,,,,,,279.48,,260.08,250.13,,298.62,298.47,300.93,291.94,300.14,301.16,301.07,296.97,290.11,290.45,287.76,289.81,293.78,289.91,280.75,293.61,289.85,266.43,,,,,,,,
2004-06-12 21:55:59+00:00,L5,264.82,250.48,326.37,,,,,,,,227.35,230.81,221.70,225.47,222.26,222.45,,259.24,264.82,263.92,288.95,316.60,314.95,325.14,327.73,296.97,306.02,317.17,302.08,309.07,287.48,285.78,284.83,288.90,292.05,287.08,293.45,328.09,316.06,257.32,259.80,257.23,263.17,273.60,296.27,282.56,315.72,314.78
2004-06-27 22:09:48+00:00,L7,258.64,248.08,229.87,222.54,225.04,230.82,234.19,224.69,230.41,225.15,231.29,228.71,225.78,225.71,222.92,222.14,237.04,253.13,255.68,,,,,,,,,,,,,,,,,,,264.13,281.62,261.10,261.56,251.51,264.94,279.70,288.79,289.01,301.95,301.01
2004-07-06 22:03:36+00:00,L7,145.16,110.22,,,296.24,304.61,,,,197.04,205.80,202.25,201.80,203.50,197.80,213.34,214.46,217.51,255.06,241.53,240.27,229.04,249.72,258.42,269.00,289.62,295.07,292.08,286.44,294.89,288.57,285.15,281.53,286.36,294.71,285.40,280.43,272.69,281.28,261.49,264.16,,,,,,310.81,305.87
2004-07-21 22:03:15+00:00,L5,268.95,248.44,235.35,202.82,,,,,,,,312.84,310.73,309.15,280.22,310.42,,307.73,309.87,300.40,264.43,299.96,,320.35,314.23,297.00,297.49,319.83,,,,269.12,,297.88,288.04,285.33,274.63,,305.78,,,,,,,280.10,,324.19
2004-07-29 22:09:38+00:00,L7,,,,,,,,,,300.25,322.85,324.80,321.65,317.54,309.43,311.28,311.24,322.96,322.14,300.48,278.21,292.37,314.71,328.98,329.74,307.40,322.60,320.47,324.85,323.37,,,296.45,301.53,301.16,306.59,,,,,,,,,,,,
2004-07-30 21:57:15+00:00,L5,273.30,318.31,327.19,326.58,323.38,321.63,322.88,322.21,322.29,322.77,325.82,327.85,335.54,325.47,318.60,310.43,314.06,322.14,324.73,309.19,279.37,303.03,331.21,344.58,339.67,324.76,334.92,339.43,326.99,342.90,332.87,320.39,305.26,312.72,311.38,316.75,328.59,326.19,324.61,318.58,331.74,332.32,338.55,345.66,333.56,315.15,320.40,331.98
2004-08-15 21:57:37+00:00,L5,361.78,329.30,314.81,,,,,,,,,,332.66,322.87,323.07,319.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-08 22:03:17+00:00,L7,338.01,294.57,294.70,297.39,294.11,296.84,306.05,301.13,300.05,289.66,292.41,302.01,306.08,309.90,312.40,316.38,304.52,297.16,300.07,302.92,305.80,301.21,295.80,310.43,322.53,326.13,326.05,316.86,303.06,306.32,308.74,307.16,305.25,317.28,,,,,,,,336.44,324.73,324.97,314.47,309.07,315.08,317.12
2004-09-24 22:03:12+00:00,L7,304.56,295.89,297.60,293.77,292.69,287.60,286.98,287.57,292.24,291.13,293.09,294.49,296.24,293.62,301.31,300.15,297.70,295.55,296.75,302.54,300.34,,,,,,,,,,300.42,297.71,300.34,307.60,311.90,311.27,303.76,302.86,305.13,306.23,313.04,302.30,300.77,306.96,306.96,301.76,300.10,308.25
2004-10-01 22:09:21+00:00,L7,360.63,310.36,308.54,302.52,300.45,,,,,,,,,,,,,,,,,,,,,,,303.66,320.96,321.14,315.66,315.22,317.11,319.14,320.97,314.05,315.98,318.33,319.43,319.66,323.47,317.41,324.33,327.51,315.23,313.07,315.18,
2004-10-17 22:09:26+00:00,L7,,,,,,,,,,,,,,314.99,316.16,316.88,318.29,322.35,308.33,316.36,323.24,324.93,326.57,321.34,306.38,328.30,331.48,315.99,300.60,299.49,303.01,318.08,321.64,319.93,319.79,325.66,331.43,342.74,,,,,,,,,,
2004-10-18 21:59:11+00:00,L5,347.95,316.32,313.07,314.63,298.47,308.22,315.07,312.23,302.96,302.05,309.55,309.48,311.32,315.09,318.28,314.16,318.67,315.70,312.88,314.71,324.71,333.12,323.35,310.56,318.29,327.44,331.26,329.42,326.73,324.16,320.96,326.34,324.55,329.12,328.68,331.88,331.11,333.44,330.59,326.71,330.87,324.39,324.58,327.94,328.16,318.47,316.25,320.20
2004-11-02 22:09:40+00:00,L7,371.49,311.22,316.20,311.10,308.72,315.26,310.82,307.80,,,,,,,,,,,,,,,,,,,,,,,,303.26,326.79,322.66,324.52,326.16,328.72,331.52,327.00,326.89,332.52,328.64,329.30,320.93,315.20,312.72,312.93,318.02
2004-11-10 22:05:47+00:00,L5,312.53,305.90,307.17,299.71,304.01,307.78,305.99,304.09,304.32,303.75,300.22,305.28,300.45,306.05,303.42,302.88,309.26,311.50,313.06,303.55,306.63,313.22,317.08,323.43,320.35,316.54,318.52,316.67,315.23,319.13,319.76,320.31,315.65,314.07,319.38,316.16,322.80,323.22,322.88,324.00,321.20,319.66,322.53,316.30,316.32,317.08,317.80,321.04
2004-11-19 21:59:42+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-13 22:06:52+00:00,L5,376.71,319.51,311.54,308.90,314.97,318.20,314.11,316.15,315.10,311.44,307.76,309.72,307.92,307.84,315.11,315.68,308.49,310.50,301.48,306.38,313.41,311.66,316.03,325.29,340.72,335.17,334.13,338.13,332.32,333.10,331.52,327.10,327.19,333.61,333.26,337.97,339.52,347.50,341.22,338.40,334.72,331.13,327.06,314.14,319.77,315.70,311.06,313.79
2005-01-22 22:00:50+00:00,L5,390.22,330.56,332.49,328.36,327.69,325.76,331.15,327.14,327.87,321.64,322.11,314.21,316.41,323.65,326.87,327.95,323.40,323.49,320.02,320.48,325.31,328.92,336.89,339.41,344.94,349.07,340.56,345.62,340.35,345.83,339.29,332.44,332.04,336.65,344.85,344.88,351.71,352.71,348.11,344.31,340.03,343.11,336.75,341.23,331.44,322.52,313.87,317.32
2005-02-14 22:07:21+00:00,L5,347.27,318.81,314.84,317.74,315.26,318.89,318.44,319.34,323.58,317.45,316.64,312.48,311.93,313.80,311.80,320.97,314.52,314.01,307.59,310.79,319.69,326.48,331.05,330.54,331.82,332.98,329.94,329.74,330.63,328.79,331.08,323.86,323.58,322.36,322.93,334.57,335.48,341.86,339.39,336.31,333.32,334.15,329.39,328.10,321.41,299.06,305.11,310.49
2005-03-26 22:10:28+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-03 22:07:51+00:00,L5,317.57,306.92,308.47,290.39,283.80,277.80,287.45,281.61,292.31,289.82,281.44,285.02,287.47,295.15,299.13,,,,,,,,,,,322.04,325.82,322.71,309.79,311.25,313.46,310.57,307.76,306.88,314.87,316.58,311.87,317.11,325.11,328.18,327.24,323.85,328.65,327.37,318.85,317.33,309.75,319.72
2005-04-04 22:04:14+00:00,L7,,,,295.13,290.30,293.95,304.47,294.91,300.19,293.70,295.14,299.56,292.40,299.43,289.83,297.60,295.21,294.31,302.93,308.11,307.18,306.61,311.25,312.10,319.70,309.31,312.74,314.44,309.76,318.57,314.92,313.09,311.37,313.60,321.21,318.35,316.14,313.29,318.12,,,,,,,,307.26,311.53
