dates,nzd0509-0000,nzd0509-0001,nzd0509-0002,nzd0509-0003,nzd0509-0004,nzd0509-0005,nzd0509-0006,nzd0509-0007,nzd0509-0008,nzd0509-0009,nzd0509-0010,nzd0509-0011,nzd0509-0012,nzd0509-0013,nzd0509-0014,satname
2005-06-22 22:08:22+00:00,,368.13,,,,,,,,,,,,,,L5
2005-07-08 22:08:27+00:00,374.70,348.67,324.26,321.51,334.31,344.33,350.19,311.48,312.44,,293.13,335.79,347.30,350.36,336.88,L5
2005-07-09 22:04:02+00:00,367.78,325.60,319.93,314.88,327.35,344.91,341.19,320.62,,,272.08,342.07,341.35,345.48,332.99,L7
2005-08-26 22:03:51+00:00,376.96,329.02,325.90,333.63,325.76,320.25,321.78,318.05,315.98,313.58,,329.53,,308.69,326.79,L7
2005-09-18 22:09:51+00:00,,,,,,,,,,,256.21,,,,,L7
2005-09-27 22:03:40+00:00,351.15,316.62,322.98,310.98,306.61,300.60,304.21,312.36,297.26,300.63,309.58,307.81,,274.48,,L7
2005-10-05 22:02:41+00:00,375.10,350.86,341.11,348.37,343.60,334.29,338.03,343.15,339.13,342.05,341.62,347.39,355.55,348.66,321.47,L5
2006-01-01 22:04:22+00:00,,,333.16,333.76,334.14,331.67,329.73,327.98,326.61,329.03,331.00,333.02,335.72,345.79,,L7
2006-03-14 22:05:42+00:00,387.22,370.33,357.00,351.08,339.87,335.54,331.26,342.78,358.48,364.42,349.08,348.56,358.59,364.77,356.01,L5
2006-04-07 22:04:39+00:00,381.64,350.97,334.75,335.16,333.88,311.72,309.36,317.43,349.31,344.26,349.27,338.79,339.40,336.26,352.02,L7
2006-04-15 22:06:18+00:00,381.43,374.06,362.42,354.25,346.92,325.50,316.47,335.43,361.05,368.94,360.88,356.32,358.66,375.84,369.59,L5
2006-06-02 22:07:00+00:00,,,,,,322.01,318.56,301.94,322.79,,325.51,346.43,341.67,339.38,339.14,L5
2006-07-27 22:13:58+00:00,,280.14,315.03,351.84,371.64,,,,,,,,,,,L5
2006-08-12 22:14:11+00:00,396.45,,,,,,,,,,,,,,,L5
2006-09-14 22:04:09+00:00,362.35,311.79,307.47,312.30,309.38,303.37,299.98,300.06,292.27,,,,,,312.72,L7
2006-10-16 22:04:06+00:00,407.71,318.68,312.31,307.97,301.86,296.70,276.56,304.84,297.92,301.12,289.08,,,,,L7
2006-12-11 22:09:16+00:00,398.39,352.82,350.28,343.39,339.06,329.29,,314.87,308.61,316.26,333.24,338.04,324.45,331.51,343.17,L5
2007-05-12 22:04:59+00:00,373.71,321.78,314.66,324.63,330.74,327.13,,321.20,307.23,291.41,306.31,328.56,325.30,325.24,330.17,L7
2007-07-06 22:11:01+00:00,,,,,296.56,303.26,283.29,280.60,272.93,274.74,278.56,319.46,314.25,326.31,322.15,L7
2007-07-15 22:04:48+00:00,374.34,308.66,287.89,307.35,303.15,303.53,306.48,281.87,304.12,271.66,339.06,336.60,309.18,320.90,328.76,L7
2007-08-23 22:10:46+00:00,,312.80,293.99,314.39,,,300.48,280.62,302.95,296.24,308.19,313.82,281.04,295.33,306.97,L7
2007-09-01 22:04:31+00:00,370.40,315.34,308.10,316.17,311.50,307.21,307.34,306.41,314.27,319.11,313.87,312.89,302.39,305.85,303.62,L7
2007-09-16 22:13:52+00:00,381.45,331.89,319.09,314.09,313.41,314.21,316.94,330.06,333.44,337.11,338.62,331.37,319.05,326.42,323.78,L5
2008-03-18 22:10:55+00:00,,,325.39,326.62,327.83,324.65,336.35,337.05,325.70,334.10,345.14,353.13,342.58,331.04,330.24,L7
2008-04-12 22:04:44+00:00,,,,,325.00,314.56,328.48,323.21,327.50,328.27,340.10,346.64,338.75,328.30,333.15,L7
2008-05-05 22:10:50+00:00,,,325.60,332.16,334.74,350.99,365.69,,353.92,337.41,351.48,378.07,,352.23,335.02,L7
2008-07-08 22:10:15+00:00,,,294.64,304.42,297.67,,,289.05,,,,,310.37,323.04,326.96,L7
2008-08-09 22:09:59+00:00,,,,,,,,281.85,,,,,,,,L7
2009-03-14 22:04:45+00:00,366.56,335.96,331.43,339.20,334.20,335.17,343.71,345.37,349.62,340.26,344.63,355.23,348.11,355.91,337.44,L7
2009-03-30 22:04:52+00:00,349.99,309.76,304.90,311.62,310.88,308.12,312.71,314.43,313.18,302.64,307.85,312.41,,,305.30,L7
2009-05-01 22:05:01+00:00,,,,338.84,331.89,328.11,330.79,298.18,317.40,332.88,348.57,348.46,340.86,341.35,350.98,L7
2009-08-05 22:04:48+00:00,385.08,331.15,328.15,326.81,340.99,333.89,336.01,308.44,322.52,324.96,338.52,345.15,337.46,339.38,321.96,L7
2009-08-12 22:10:57+00:00,,312.21,301.89,309.79,323.49,306.86,310.03,,,290.66,315.39,319.29,304.95,307.25,317.53,L7
2009-08-28 22:10:57+00:00,,,297.61,309.36,311.41,309.32,313.67,305.07,301.71,294.43,309.75,304.11,284.87,295.90,310.90,L7
2009-10-24 22:04:54+00:00,371.93,325.74,322.70,329.45,332.63,326.11,326.25,345.28,342.61,341.15,340.52,333.20,295.16,331.11,340.87,L7
2010-03-01 22:06:39+00:00,402.02,323.73,311.53,323.91,325.23,324.37,322.88,336.14,333.65,347.06,344.56,324.32,333.61,328.59,316.20,L7
2010-05-04 22:06:46+00:00,382.44,319.07,306.55,326.67,320.59,315.42,316.93,302.91,324.24,321.07,331.40,333.48,334.92,328.37,333.49,L7
2010-07-23 22:06:50+00:00,,321.23,331.94,355.24,343.93,322.01,304.26,289.77,340.55,354.25,352.48,356.26,353.32,350.60,338.77,L7
2010-08-08 22:06:48+00:00,332.09,340.71,338.90,345.55,331.42,312.67,320.27,321.60,355.51,365.09,354.06,354.33,345.45,349.52,336.77,L7
2010-08-31 22:13:03+00:00,357.48,334.86,323.43,329.34,311.21,307.31,295.07,293.66,326.50,336.73,345.25,335.48,330.28,321.07,325.99,L7
2010-09-25 22:06:53+00:00,365.22,315.87,308.61,306.35,301.69,293.28,297.60,304.01,298.75,298.50,297.80,298.87,,,,L7
2010-12-13 22:10:37+00:00,398.54,335.23,335.11,333.16,332.56,323.54,321.73,342.35,337.36,,336.72,335.44,335.07,341.14,357.88,L5
2010-12-21 22:13:51+00:00,,,,,,,,,,,334.40,328.06,338.65,348.19,339.62,L7
2011-06-08 22:08:12+00:00,370.50,321.94,307.24,316.20,313.70,320.47,324.22,289.60,268.17,286.93,295.36,320.20,326.28,334.41,341.77,L7
2011-06-15 22:14:22+00:00,373.98,312.51,290.45,,,,,,,,,,,,,L7
2011-07-10 22:08:07+00:00,,,,305.07,301.03,307.36,302.32,287.71,277.93,285.26,295.21,297.74,276.45,290.54,311.49,L7
2011-07-26 22:08:05+00:00,,,,,301.85,301.07,294.80,284.28,283.11,277.95,289.46,290.60,281.43,294.41,297.27,L7
2011-08-27 22:07:59+00:00,386.38,331.76,332.15,335.62,335.17,328.87,330.05,336.89,336.97,334.87,331.42,331.70,320.83,330.16,322.90,L7
2011-11-15 22:08:10+00:00,388.90,334.74,324.90,333.22,328.92,331.16,345.36,347.74,345.82,351.14,364.87,348.02,321.02,321.67,323.12,L7
2012-02-10 22:14:54+00:00,,,,331.79,343.38,353.04,352.30,353.29,352.90,348.31,347.48,349.63,351.61,345.70,,L7
2012-02-26 22:14:55+00:00,,,,,337.49,326.31,327.75,343.77,343.33,331.74,334.23,327.59,321.83,,,L7
2012-04-07 22:08:40+00:00,,336.42,310.10,312.56,335.37,345.28,353.65,355.78,346.07,339.19,330.80,340.83,360.27,368.30,354.45,L7
2012-08-29 22:09:52+00:00,385.33,,312.22,311.58,337.38,344.04,354.80,343.15,324.89,312.92,328.60,354.16,382.64,,,L7
2012-09-21 22:16:17+00:00,391.23,,,,,,,,,,,,,,,L7
2012-11-08 22:16:39+00:00,391.12,326.09,313.60,329.79,327.78,322.68,321.12,316.55,327.62,330.36,337.55,342.84,338.92,348.12,339.41,L7
2013-01-04 22:10:46+00:00,372.70,316.31,,,,,,,,,,,,,,L7
2013-02-21 22:10:46+00:00,371.98,328.82,,,,,,,,,,,,,,L7
2013-04-01 22:16:50+00:00,371.19,315.53,325.13,309.93,305.50,305.36,282.69,311.16,309.36,302.32,304.90,313.92,319.68,302.39,,L7
2013-04-17 22:16:45+00:00,374.45,317.43,315.43,331.22,330.43,324.66,315.89,308.44,330.38,339.71,350.18,343.33,340.93,335.68,338.41,L7
2013-05-03 22:16:41+00:00,,,,,316.45,308.08,296.22,287.93,318.59,326.37,322.31,327.83,327.94,316.76,,L7
2013-05-11 22:22:42+00:00,388.38,338.96,323.57,339.27,343.42,323.22,304.61,289.23,339.48,353.23,342.74,347.93,350.91,339.54,325.35,L8
2013-05-19 22:16:39+00:00,376.22,330.02,329.57,,,,,,,,,,,,,L7
2013-06-04 22:16:28+00:00,360.91,315.18,296.36,307.16,315.27,305.57,298.41,281.23,324.54,,,330.99,314.29,328.05,345.04,L7
2013-06-05 22:16:38+00:00,,298.95,319.92,314.10,321.19,316.55,315.11,277.57,,,,,293.83,325.20,327.74,L8
2013-06-12 22:22:47+00:00,,,360.18,320.68,350.61,,,,,,,,,,,L8
2013-06-13 22:10:16+00:00,369.22,343.72,326.84,332.07,346.65,317.23,322.28,,,,,,,,,L7
2013-06-28 22:22:44+00:00,373.30,307.91,292.36,314.14,314.42,310.09,314.09,284.99,,281.67,290.05,316.38,316.73,333.38,335.22,L8
2013-07-06 22:16:14+00:00,375.75,,,,,,,,,,,,,,,L7
2013-07-07 22:16:35+00:00,383.82,308.98,295.49,312.80,308.96,314.19,296.98,282.56,,279.19,283.22,314.00,317.27,327.11,310.02,L8
2013-07-22 22:16:07+00:00,386.62,313.45,306.24,324.32,332.90,341.36,326.02,289.15,322.79,283.50,308.97,327.65,337.19,340.76,320.97,L7
2013-07-23 22:16:34+00:00,,,,,,,,277.90,307.92,274.13,278.67,314.61,326.38,334.94,314.76,L8
2013-08-08 22:16:37+00:00,386.42,323.42,317.98,334.03,341.22,338.35,340.27,310.84,330.79,,,347.53,331.95,341.74,322.01,L8
2013-08-31 22:22:50+00:00,392.85,335.34,330.65,340.49,345.54,338.94,344.11,,350.17,,,351.77,325.06,336.91,341.83,L8
2013-09-17 22:10:16+00:00,368.41,323.97,319.94,303.97,,,,304.07,,296.34,299.31,,305.15,,,L7
2013-10-02 22:22:40+00:00,407.08,343.26,334.87,342.54,346.71,355.08,356.61,353.34,358.65,347.67,352.12,353.59,334.99,344.89,332.00,L8
2013-10-10 22:16:44+00:00,,334.52,327.43,338.05,341.95,336.45,345.63,339.14,337.94,341.44,346.42,334.25,320.64,332.49,326.25,L7
2013-10-11 22:16:29+00:00,391.96,323.03,321.13,329.66,342.99,339.03,332.82,338.94,333.77,342.06,346.38,340.60,321.90,332.62,336.19,L8
2013-10-26 22:16:51+00:00,,,,,,,,,,,,286.99,,,,L7
2013-11-04 22:10:43+00:00,385.75,329.01,319.67,335.79,333.16,333.84,336.65,321.03,314.36,332.32,336.51,314.33,294.75,308.68,291.02,L7
2013-11-19 22:22:25+00:00,421.62,342.40,344.88,348.91,343.05,350.28,351.65,340.01,333.79,348.39,348.18,345.23,331.20,336.30,321.86,L8
2013-12-05 22:22:24+00:00,430.01,337.15,338.13,345.57,339.13,342.97,344.82,335.46,339.02,350.40,341.37,342.31,345.95,337.18,339.76,L8
2013-12-21 22:22:15+00:00,423.24,333.54,333.35,337.31,,,,342.14,340.35,344.58,340.54,338.67,334.68,342.84,321.42,L8
2014-01-14 22:17:21+00:00,,,,,,,,,,,,306.15,,,,L7
2014-01-22 22:21:55+00:00,388.76,324.13,319.97,329.91,330.64,330.81,326.08,339.73,333.21,332.85,335.68,331.97,315.10,325.73,331.68,L8
2014-02-23 22:21:32+00:00,374.22,312.46,305.76,315.98,316.01,314.73,316.56,311.28,330.10,319.07,323.58,311.50,,300.21,317.53,L8
2014-02-24 22:11:19+00:00,,315.60,316.18,321.30,331.32,302.56,318.92,312.10,324.68,303.97,324.72,312.28,283.95,304.82,319.26,L7
2014-04-13 22:11:39+00:00,398.02,351.57,354.23,355.77,342.96,340.38,,,380.11,,367.00,367.27,,,,L7
2014-04-29 22:11:49+00:00,388.16,325.86,328.76,331.76,323.66,331.46,,,371.24,,354.77,352.05,,,,L7
2014-05-30 22:20:22+00:00,383.72,301.78,301.64,318.92,307.81,310.61,313.49,280.32,343.52,275.89,344.41,343.53,,338.46,317.88,L8
2014-05-31 22:11:59+00:00,,309.93,,,335.02,319.28,,,364.10,,,343.09,,,,L7
2014-06-07 22:18:11+00:00,,,284.81,302.90,299.31,296.48,278.81,279.48,285.54,266.22,279.23,322.48,315.23,332.95,331.64,L7
2014-07-01 22:20:34+00:00,358.59,307.04,297.68,312.55,318.74,317.62,,294.57,313.46,293.38,298.62,321.55,331.10,331.57,325.57,L8
2014-07-17 22:20:39+00:00,374.57,310.83,301.50,314.94,312.40,312.48,312.16,287.77,332.31,288.48,298.10,315.97,321.12,329.96,339.23,L8
2014-07-25 22:18:23+00:00,,292.21,288.57,303.92,308.15,307.63,,,,274.54,300.57,299.89,,,,L7
2014-08-02 22:20:46+00:00,383.44,308.02,301.85,313.01,321.34,317.09,323.63,297.71,315.11,326.58,314.61,308.07,319.08,327.60,323.05,L8
2014-08-03 22:12:15+00:00,373.25,311.75,299.55,309.75,314.68,321.86,323.89,315.26,324.96,293.27,301.62,302.94,310.69,328.24,328.15,L7
2014-08-11 22:14:39+00:00,384.41,302.66,298.69,309.86,320.42,330.63,336.36,330.98,333.89,326.00,297.99,311.70,345.29,340.05,313.93,L8
2014-08-18 22:20:51+00:00,389.98,310.51,305.33,314.48,315.19,309.49,308.45,298.64,304.76,300.04,310.21,309.40,,309.13,326.06,L8
2014-08-19 22:12:14+00:00,370.90,293.33,289.31,304.85,305.04,303.13,299.12,282.90,296.52,283.05,296.49,286.37,,,,L7
2014-09-03 22:20:54+00:00,409.28,,,,,,,,,,,,370.39,,,L8
2014-09-19 22:20:54+00:00,391.79,328.75,326.61,334.97,,,,,,,,,,330.39,337.10,L8
2014-11-14 22:19:02+00:00,379.24,,,,,,,,,,,,,,,L7
2014-11-22 22:20:57+00:00,430.05,343.72,326.08,333.86,332.73,333.57,332.35,323.47,337.92,356.80,344.12,333.01,324.75,322.37,313.30,L8
2014-12-16 22:19:17+00:00,410.71,,,,,,,,,,,,,,,L7
2015-01-02 22:14:38+00:00,408.04,348.98,338.79,341.54,342.75,332.17,328.23,349.06,354.12,351.85,348.12,351.76,345.70,349.32,339.10,L8
2015-02-26 22:20:34+00:00,392.55,339.23,340.68,335.92,326.66,325.69,330.13,341.17,334.44,332.38,336.83,344.04,346.65,344.64,346.42,L8
2015-04-15 22:20:10+00:00,389.09,327.38,313.47,314.77,311.28,311.55,325.09,323.95,332.12,332.81,320.46,325.60,319.39,304.14,316.82,L8
2015-05-01 22:20:00+00:00,388.36,311.59,302.46,310.22,310.65,314.35,342.95,347.83,348.58,341.05,347.73,350.02,328.34,327.24,327.48,L8
2015-05-17 22:19:49+00:00,384.13,305.84,296.34,301.38,307.84,310.47,323.45,339.32,334.26,329.37,315.01,317.71,310.49,311.32,293.07,L8
2015-05-25 22:20:14+00:00,354.22,297.37,297.89,309.21,,,,,,,,,,,,L7
2015-06-10 22:20:23+00:00,353.12,297.53,287.18,295.05,,,,,,,,,,,,L7
2015-06-18 22:20:05+00:00,,,,,,,,,,269.91,293.04,293.67,,,,L8
2015-06-19 22:14:13+00:00,366.57,299.21,286.74,289.31,299.62,315.31,310.21,280.40,277.39,273.87,279.21,267.62,304.80,306.03,289.42,L7
2015-06-27 22:13:58+00:00,373.93,293.64,293.67,296.43,306.42,299.14,270.47,277.78,268.37,280.41,285.25,273.86,285.57,292.86,280.70,L8
2015-07-04 22:20:14+00:00,366.11,285.94,278.43,257.04,,,,,263.58,274.94,277.01,262.16,281.30,298.00,285.34,L8
2015-07-05 22:14:17+00:00,369.61,286.72,287.33,294.41,284.25,288.90,266.05,280.10,265.73,275.67,271.44,267.52,292.93,288.45,257.46,L7
2015-07-29 22:14:13+00:00,385.89,303.88,292.99,311.51,321.04,303.73,315.29,282.51,301.74,281.18,291.02,310.61,302.82,313.02,302.38,L8
2015-08-21 22:20:33+00:00,389.64,320.10,308.33,328.90,319.39,314.95,326.78,312.63,330.95,,,304.05,288.86,306.85,312.16,L8
2015-08-22 22:14:27+00:00,387.14,,,,336.57,328.91,334.35,344.85,354.17,,,328.74,311.94,323.78,331.91,L7
2015-09-06 22:20:38+00:00,,,,,,,,,391.74,,,,,,,L8
2015-09-07 22:14:29+00:00,352.86,297.11,294.81,301.83,,294.71,,,,296.03,302.11,276.71,,,,L7
2015-09-14 22:20:43+00:00,388.94,313.38,334.62,330.45,336.91,328.29,333.73,342.40,,,328.06,314.48,296.50,298.40,,L7
2015-10-08 22:20:48+00:00,392.93,341.93,342.06,343.61,342.99,331.26,338.09,351.01,,,327.04,306.20,282.23,314.35,328.65,L8
2015-10-24 22:20:52+00:00,,,379.54,367.12,,,,,,,,,,,,L8
2015-11-25 22:20:56+00:00,384.83,318.94,323.80,338.83,343.18,333.15,332.58,337.33,340.98,,335.76,318.18,309.31,311.45,314.70,L8
2015-12-04 22:14:44+00:00,411.89,317.18,321.11,335.74,341.18,330.82,327.46,327.21,328.75,331.55,329.32,322.51,302.14,319.55,332.41,L8
2016-01-13 22:16:13+00:00,423.52,337.11,337.53,343.49,346.47,338.61,,,,,,,,,,L7
2016-03-01 22:16:34+00:00,373.26,310.56,308.23,313.37,315.94,324.26,,,,,,,,,,L7
2016-03-08 22:22:50+00:00,354.93,333.31,326.98,340.68,343.09,334.61,332.60,339.84,346.34,341.53,339.95,346.57,344.46,335.59,321.83,L7
2016-04-18 22:16:54+00:00,386.60,330.49,,,,,,,,,,,,,,L7
2016-04-26 22:14:08+00:00,388.07,320.10,331.64,342.37,339.39,314.84,320.23,337.87,337.05,332.28,326.36,337.61,340.97,341.65,335.13,L8
2016-05-04 22:16:59+00:00,388.34,331.89,334.85,343.41,341.53,326.14,326.26,318.29,339.83,321.07,331.40,343.18,345.27,351.73,340.31,L7
2016-05-11 22:23:11+00:00,389.62,,,,,,,,,,,,,,,L7
2016-05-12 22:14:08+00:00,372.59,303.79,296.28,308.74,309.27,298.56,297.97,290.03,,284.64,295.42,319.88,,,288.04,L8
2016-05-19 22:20:22+00:00,,,,,,299.24,300.95,278.15,,,,,,389.65,,L8
2016-06-04 22:20:28+00:00,377.08,298.18,287.56,307.55,311.71,323.38,,279.71,278.26,275.45,328.43,338.05,325.09,328.70,314.86,L8
2016-06-05 22:17:08+00:00,381.20,299.04,291.48,306.69,312.39,339.69,,319.14,300.84,,337.14,344.29,346.63,348.94,321.18,L7
2016-06-12 22:23:20+00:00,378.34,291.31,290.00,298.25,304.11,293.77,275.28,280.17,269.45,281.02,288.02,317.08,293.01,311.29,320.96,L7
2016-06-28 22:23:21+00:00,375.25,301.41,295.45,307.75,301.27,300.14,312.47,289.03,277.13,285.22,294.54,330.42,320.04,331.84,339.40,L7
2016-07-06 22:20:41+00:00,369.03,297.24,288.73,303.57,303.52,308.42,305.05,281.50,274.94,277.88,278.23,306.73,323.24,335.55,308.70,L8
2016-07-14 22:23:21+00:00,335.25,298.99,294.17,310.26,304.32,309.54,302.69,294.90,268.48,293.70,291.87,316.51,293.31,302.85,319.40,L7
2016-07-15 22:14:34+00:00,362.37,292.55,295.55,303.93,299.26,296.26,288.02,284.19,278.15,281.56,291.91,298.23,307.44,310.30,313.73,L8
2016-07-30 22:23:24+00:00,,,291.54,300.83,297.58,296.08,290.28,287.10,295.22,280.31,289.24,302.14,288.04,311.92,316.36,L7
2016-08-07 22:20:49+00:00,,320.31,309.45,375.89,,344.94,,374.98,332.67,334.65,,360.54,351.26,361.48,348.45,L8
2016-08-08 22:17:13+00:00,377.68,333.86,306.15,338.55,329.49,322.92,323.60,341.69,345.36,319.28,304.23,332.33,329.40,355.54,343.80,L7
2016-09-09 22:17:18+00:00,360.92,,,,,327.52,331.38,340.10,343.87,337.22,339.89,331.49,310.94,,,L7
2016-10-18 22:23:31+00:00,421.12,,,,,,,,,,,,,,,L7
2016-11-03 22:23:25+00:00,405.43,333.68,333.27,338.37,343.95,342.67,348.27,352.65,353.67,352.12,345.40,334.57,333.21,348.26,351.05,L7
2016-11-12 22:17:10+00:00,,320.17,315.38,327.82,330.59,332.34,332.93,340.60,339.21,336.20,333.77,323.20,325.09,339.33,340.81,L7
2016-12-14 22:17:03+00:00,404.14,318.27,308.00,327.27,321.42,320.50,,,,,,304.31,299.84,306.37,302.89,L7
2017-01-30 22:20:50+00:00,405.72,337.08,331.26,340.87,340.38,339.10,347.33,343.55,328.41,335.71,339.79,331.88,,346.18,328.95,L8
2017-01-31 22:16:36+00:00,,336.60,333.89,339.75,344.31,338.66,348.94,342.13,328.32,335.98,345.14,335.39,,345.25,330.79,L7
2017-03-04 22:16:43+00:00,362.19,320.32,313.28,,,,,,,,,,,,,L7
2017-04-20 22:20:11+00:00,390.42,319.67,324.84,335.59,336.39,327.20,324.85,305.16,333.52,346.02,355.07,337.56,336.53,347.80,336.71,L8
2017-05-06 22:20:07+00:00,390.17,337.40,324.66,347.90,337.93,318.92,322.43,298.73,353.22,352.50,356.46,339.12,349.19,357.68,348.70,L8
2017-05-14 22:23:16+00:00,387.64,337.79,348.57,350.40,340.05,329.81,328.73,286.27,354.58,369.92,364.29,350.15,368.51,364.23,333.58,L7
2017-05-22 22:20:18+00:00,,,334.84,,,,,,,396.34,381.98,354.98,,306.94,,L8
2017-05-23 22:17:07+00:00,371.52,351.80,337.99,323.34,324.76,324.21,321.54,323.80,341.76,,,331.52,333.65,326.06,,L7
2017-06-08 22:17:12+00:00,370.79,328.38,,303.52,332.01,335.72,338.02,274.39,353.70,322.22,338.90,332.49,337.71,338.43,329.92,L7
2017-06-15 22:23:24+00:00,,,,298.62,297.39,300.33,,292.27,281.36,284.52,290.13,278.95,302.65,302.29,301.26,L7
