dates,nzd0509-0000,nzd0509-0001,nzd0509-0002,nzd0509-0003,nzd0509-0004,nzd0509-0005,nzd0509-0006,nzd0509-0007,nzd0509-0008,nzd0509-0009,nzd0509-0010,nzd0509-0011,nzd0509-0012,nzd0509-0013,nzd0509-0014,satname
2005-04-19 22:07:55+00:00,416.69,336.17,338.70,345.13,325.27,325.86,333.28,329.97,335.60,310.34,308.36,312.15,320.99,338.06,315.21,L5
2005-04-20 22:04:08+00:00,416.69,336.17,338.70,338.45,321.64,321.70,328.06,324.12,326.57,308.76,308.27,308.32,318.37,338.06,315.21,L7
2005-05-05 22:08:01+00:00,405.30,334.82,336.81,336.27,322.12,322.71,329.44,320.73,322.57,307.13,313.05,314.94,325.24,338.83,322.59,L5
2005-06-07 22:04:06+00:00,390.37,341.47,341.67,333.65,321.18,320.45,321.94,311.93,316.73,302.60,307.50,320.30,326.17,335.55,322.24,L7
2005-06-15 22:02:10+00:00,388.82,342.33,341.67,332.70,319.48,317.61,323.10,308.29,310.71,298.15,301.64,322.74,324.52,332.27,322.24,L5
2005-06-22 22:08:22+00:00,388.82,346.63,341.67,332.70,319.48,317.61,323.10,308.29,310.71,298.15,301.64,322.74,324.52,332.27,322.24,L5
2005-07-08 22:08:27+00:00,386.47,346.92,338.19,331.10,321.60,320.95,326.49,308.69,310.96,298.15,300.57,324.60,327.78,335.89,325.17,L5
2005-07-09 22:04:02+00:00,383.80,344.26,335.14,329.07,322.32,323.61,328.12,310.02,310.96,298.15,297.41,326.79,329.47,337.49,326.47,L7
2005-08-26 22:03:51+00:00,371.75,342.55,327.53,323.89,320.42,321.83,326.01,307.62,308.24,294.80,292.70,325.48,328.16,332.59,325.29,L7
2005-09-18 22:09:51+00:00,371.75,342.55,327.53,323.89,320.42,321.83,326.01,307.62,308.24,294.80,288.65,325.48,328.16,332.59,325.29,L7
2005-09-27 22:03:40+00:00,368.81,339.31,326.77,322.28,318.89,319.71,323.83,308.10,306.87,295.53,290.74,323.52,328.16,324.29,325.29,L7
2005-10-05 22:02:41+00:00,369.60,340.59,328.82,325.18,321.36,320.88,324.81,309.70,307.24,297.97,292.97,325.90,331.58,327.34,324.74,L5
2006-01-01 22:04:22+00:00,369.14,334.15,327.89,327.19,328.63,329.34,330.85,322.27,318.28,321.32,300.60,332.60,344.98,328.91,329.53,L7
2006-03-14 22:05:42+00:00,371.16,345.94,338.56,336.05,331.06,325.53,325.81,331.57,330.37,334.03,317.50,334.19,349.95,333.43,338.74,L5
2006-04-07 22:04:39+00:00,384.43,360.65,341.64,340.00,335.96,326.31,323.45,329.40,344.80,345.90,343.12,340.12,344.57,348.94,354.01,L7
2006-04-15 22:06:18+00:00,383.43,365.12,346.83,343.56,338.70,326.11,321.71,330.90,348.86,351.66,347.56,344.17,348.09,355.66,359.21,L5
2006-06-02 22:07:00+00:00,383.43,365.12,346.83,343.56,338.70,325.29,321.08,325.11,343.65,351.66,343.15,344.62,346.81,352.41,354.19,L5
2006-07-27 22:13:58+00:00,383.43,343.88,342.30,348.08,348.08,323.69,318.91,324.39,347.91,359.21,346.19,347.52,349.58,354.06,354.19,L5
2006-08-12 22:14:11+00:00,386.69,343.88,342.30,348.08,348.08,323.69,318.91,324.39,347.91,359.21,346.19,347.52,349.58,354.06,354.19,L5
2006-09-14 22:04:09+00:00,380.47,329.24,329.92,338.39,340.45,315.65,311.09,313.72,331.36,356.60,345.22,347.18,346.58,350.49,343.37,L7
2006-10-16 22:04:06+00:00,388.84,303.54,311.60,324.04,327.63,307.36,298.37,302.28,304.33,301.12,307.29,346.43,341.67,339.38,325.93,L7
2006-12-11 22:09:16+00:00,391.23,315.86,321.27,328.88,330.49,309.79,288.27,306.59,299.60,308.69,311.16,338.04,324.45,331.51,327.95,L5
2007-05-12 22:04:59+00:00,386.05,337.30,332.47,334.01,334.90,328.21,,318.03,307.92,303.84,319.77,333.30,324.88,328.38,336.67,L7
2007-07-06 22:11:01+00:00,373.71,321.78,314.66,324.63,313.65,315.19,283.29,300.90,290.08,283.08,292.44,324.01,319.77,325.77,326.16,L7
2007-07-15 22:04:48+00:00,374.02,315.22,301.27,315.99,310.15,311.31,294.88,294.56,294.76,279.27,307.98,328.21,316.24,324.15,327.03,L7
2007-08-23 22:10:46+00:00,374.02,314.41,298.85,315.46,310.15,311.31,296.75,291.07,296.81,283.51,308.03,324.61,307.44,316.94,322.01,L7
2007-09-01 22:04:31+00:00,372.82,314.64,301.16,315.63,310.49,310.28,299.40,294.14,300.30,290.63,309.20,322.27,306.43,314.73,318.33,L7
2007-09-16 22:13:52+00:00,374.97,318.09,304.75,315.33,311.07,311.07,302.91,300.13,305.82,298.38,314.10,323.78,308.54,316.68,319.24,L5
2008-03-18 22:10:55+00:00,,,325.39,326.62,327.83,324.65,336.35,337.05,325.70,334.10,345.14,353.13,342.58,331.04,330.24,L7
2008-04-12 22:04:44+00:00,,,325.39,326.62,326.41,319.61,332.42,330.13,326.60,331.19,342.62,349.88,340.66,329.67,331.69,L7
2008-05-05 22:10:50+00:00,,,325.50,329.39,329.19,330.07,343.51,330.13,335.71,333.26,345.57,359.28,340.66,337.19,332.80,L7
2008-07-08 22:10:15+00:00,,,315.21,321.07,321.31,330.07,343.51,316.44,335.71,333.26,345.57,359.28,330.57,333.65,331.34,L7
2008-08-09 22:09:59+00:00,,,315.21,321.07,321.31,330.07,343.51,307.79,335.71,333.26,345.57,359.28,330.57,333.65,331.34,L7
2009-03-14 22:04:45+00:00,366.56,335.96,331.43,339.20,334.20,335.17,343.71,345.37,349.62,340.26,344.63,355.23,348.11,355.91,337.44,L7
2009-03-30 22:04:52+00:00,358.27,322.86,318.16,325.41,322.54,321.64,328.21,329.90,331.40,321.45,326.24,333.82,348.11,355.91,321.37,L7
2009-05-01 22:05:01+00:00,358.27,322.86,318.16,329.89,325.66,323.80,329.07,319.33,326.73,325.26,333.68,338.70,344.49,348.63,331.24,L7
2009-08-05 22:04:48+00:00,367.21,325.62,321.49,329.12,329.49,326.32,330.81,316.61,325.68,325.19,334.89,340.31,342.14,345.55,328.92,L7
2009-08-12 22:10:57+00:00,367.21,322.27,316.59,325.25,328.29,322.43,326.65,316.61,325.68,318.28,330.99,336.11,332.85,335.97,326.64,L7
2009-08-28 22:10:57+00:00,367.21,322.27,312.80,322.60,325.48,320.25,324.49,314.30,320.89,314.31,327.45,330.78,323.25,327.96,324.02,L7
2009-10-24 22:04:54+00:00,378.50,323.03,312.59,322.85,328.08,320.86,323.35,314.24,321.06,316.82,330.55,330.04,312.66,323.00,328.45,L7
2010-03-01 22:06:39+00:00,386.98,324.74,317.12,326.68,328.93,325.24,324.56,340.71,338.13,344.11,342.54,328.76,314.38,329.85,328.53,L7
2010-05-04 22:06:46+00:00,392.23,321.40,309.04,325.29,322.91,319.89,319.90,319.52,328.94,334.06,337.98,328.90,334.26,328.48,324.85,L7
2010-07-23 22:06:50+00:00,392.23,321.34,316.67,335.27,329.92,320.60,314.69,309.61,332.81,340.79,342.81,338.02,340.62,335.85,329.49,L7
2010-08-08 22:06:48+00:00,372.18,326.19,322.23,337.84,330.29,318.62,316.08,312.61,338.49,346.87,345.62,342.10,341.82,339.27,331.31,L7
2010-08-31 22:13:03+00:00,357.34,328.97,325.20,339.20,326.79,314.35,309.13,301.99,336.70,344.29,345.80,344.89,340.99,337.39,333.75,L7
2010-09-25 22:06:53+00:00,359.31,326.35,321.89,332.63,321.77,310.14,306.83,302.39,329.11,335.13,336.20,335.68,340.99,337.39,333.75,L7
2010-12-13 22:10:37+00:00,363.33,329.58,327.60,333.93,324.16,311.76,307.79,310.28,331.73,338.64,337.26,336.08,341.03,340.58,339.85,L5
2010-12-21 22:13:51+00:00,363.33,329.58,327.60,333.93,324.16,311.76,307.79,310.28,331.73,338.64,336.79,334.74,340.55,342.10,339.81,L7
2011-06-08 22:08:12+00:00,384.52,328.59,321.18,324.68,323.13,322.00,322.98,315.98,302.76,286.93,322.16,327.90,333.33,341.25,346.42,L7
2011-06-15 22:14:22+00:00,372.24,317.23,298.85,316.20,313.70,320.47,324.22,289.60,268.17,286.93,314.88,324.13,332.46,341.30,340.70,L7
2011-07-10 22:08:07+00:00,372.24,317.23,298.85,310.63,307.37,313.92,313.27,288.65,273.05,286.10,295.28,308.97,301.37,312.48,326.63,L7
2011-07-26 22:08:05+00:00,372.24,317.23,298.85,310.63,305.53,309.63,307.11,287.20,276.40,283.38,293.34,302.85,294.72,306.45,316.84,L7
2011-08-27 22:07:59+00:00,376.95,322.07,309.95,318.96,312.94,314.44,312.85,299.62,291.55,296.25,302.86,310.06,301.25,312.38,318.36,L7
2011-11-15 22:08:10+00:00,379.94,325.24,313.69,322.53,316.13,317.79,319.35,309.24,302.40,307.23,315.26,317.65,305.20,314.24,319.31,L7
2012-02-10 22:14:54+00:00,387.64,333.25,328.52,333.54,335.82,337.69,342.57,345.97,345.23,344.77,347.92,343.12,331.15,332.51,323.01,L7
2012-02-26 22:14:55+00:00,388.90,334.74,324.90,332.51,336.60,336.84,341.80,348.27,347.35,343.73,348.86,341.75,331.49,333.69,323.12,L7
2012-04-07 22:08:40+00:00,388.90,335.58,317.50,325.86,336.29,338.95,344.76,350.14,347.03,342.60,344.35,341.52,338.68,345.22,338.78,L7
2012-08-29 22:09:52+00:00,385.33,336.42,311.16,312.07,336.38,344.66,354.23,349.46,335.48,326.06,329.70,347.50,371.45,368.30,354.45,L7
2012-09-21 22:16:17+00:00,388.28,336.42,311.16,312.07,336.38,344.66,354.23,349.46,335.48,326.06,329.70,347.50,371.45,368.30,354.45,L7
2012-11-08 22:16:39+00:00,389.23,326.09,312.91,320.69,332.58,333.36,337.96,329.85,326.25,321.64,333.08,348.50,360.78,348.12,339.41,L7
2013-01-04 22:10:46+00:00,385.10,321.20,312.91,320.69,332.58,333.36,337.96,329.85,326.25,321.64,333.08,348.50,360.78,348.12,339.41,L7
2013-02-21 22:10:46+00:00,382.47,323.74,312.91,320.69,332.58,333.36,337.96,329.85,326.25,321.64,333.08,348.50,360.78,348.12,339.41,L7
2013-04-01 22:16:50+00:00,376.75,321.69,319.37,319.86,316.64,314.02,301.90,313.86,318.49,316.34,321.23,328.38,329.30,325.25,339.41,L7
2013-04-17 22:16:45+00:00,376.29,320.84,318.05,323.65,321.24,317.57,306.57,312.05,322.45,324.13,330.88,333.36,333.18,328.73,338.91,L7
2013-05-03 22:16:41+00:00,376.29,320.84,318.05,323.65,320.04,315.19,303.98,306.02,321.49,324.69,328.74,331.98,331.87,325.74,338.91,L7
2013-05-11 22:22:42+00:00,375.74,323.41,321.38,326.81,323.95,315.33,299.85,299.19,324.45,330.41,330.03,333.25,334.87,323.59,331.88,L8
2013-05-19 22:16:39+00:00,375.82,324.51,323.43,326.81,323.95,315.33,299.85,299.19,324.45,330.41,330.03,333.25,334.87,323.59,331.88,L7
2013-06-04 22:16:28+00:00,373.69,323.18,318.01,321.90,322.21,313.38,299.56,295.60,324.47,330.41,330.03,332.80,330.75,324.48,336.27,L7
2013-06-05 22:16:38+00:00,373.69,320.15,318.33,320.34,322.04,313.91,302.16,292.59,324.47,330.41,330.03,332.80,324.60,324.60,334.13,L8
2013-06-12 22:22:47+00:00,373.69,320.15,324.31,320.39,326.12,313.91,302.16,292.59,324.47,330.41,330.03,332.80,324.60,324.60,334.13,L8
2013-06-13 22:10:16+00:00,373.13,322.77,324.62,322.06,328.69,314.38,305.03,292.59,324.47,330.41,330.03,332.80,324.60,324.60,334.13,L7
2013-06-28 22:22:44+00:00,373.15,321.28,321.04,321.07,327.10,313.85,306.16,291.51,324.47,320.66,322.04,330.06,323.47,325.86,334.35,L8
2013-07-06 22:16:14+00:00,373.49,321.84,321.04,321.07,327.10,313.85,306.16,291.51,324.47,320.66,322.04,330.06,323.47,325.86,334.35,L7
2013-07-07 22:16:35+00:00,374.52,320.55,318.49,320.15,325.29,313.88,305.14,290.39,324.47,313.75,315.57,327.77,322.70,326.01,330.30,L8
2013-07-22 22:16:07+00:00,375.62,319.90,317.37,320.57,325.98,316.63,307.23,290.25,324.19,309.43,314.62,327.75,324.31,327.65,328.96,L7
2013-07-23 22:16:34+00:00,375.62,319.90,317.37,320.57,325.98,316.63,307.23,289.02,321.87,305.01,310.13,326.29,324.51,328.38,327.19,L8
2013-08-08 22:16:37+00:00,376.52,320.20,317.42,321.79,327.25,318.61,310.23,291.00,322.98,305.01,310.13,328.42,325.19,329.60,326.61,L8
2013-08-31 22:22:50+00:00,378.26,320.74,318.44,323.35,328.66,320.30,313.06,291.00,326.00,305.01,310.13,330.54,325.18,330.20,328.13,L8
2013-09-17 22:10:16+00:00,377.50,320.99,318.55,321.86,328.66,320.30,313.06,292.09,326.00,304.05,308.93,330.54,323.64,330.20,328.13,L7
2013-10-02 22:22:40+00:00,380.26,323.12,319.24,324.37,331.83,324.44,319.22,295.60,331.48,309.09,314.17,334.15,324.82,333.75,328.49,L8
2013-10-10 22:16:44+00:00,380.26,323.94,319.79,325.35,332.55,325.37,321.25,298.95,332.12,312.32,317.40,334.15,324.52,333.65,328.30,L7
2013-10-11 22:16:29+00:00,381.10,323.88,319.87,325.63,333.25,326.34,322.07,301.81,332.27,315.03,320.03,334.65,324.34,333.58,328.91,L8
2013-10-26 22:16:51+00:00,381.61,324.34,320.17,325.23,333.45,326.47,322.55,301.30,332.46,312.56,317.02,330.32,323.16,333.41,328.12,L7
2013-11-04 22:10:43+00:00,381.91,324.65,320.14,325.94,334.64,328.45,325.66,303.85,332.04,313.15,318.44,329.28,320.79,332.79,325.26,L7
2013-11-19 22:22:25+00:00,384.90,324.51,320.93,326.58,334.62,330.54,329.28,307.75,331.47,312.67,318.98,329.07,319.38,332.54,324.99,L8
2013-12-05 22:22:24+00:00,390.22,328.17,323.99,330.22,337.48,334.82,334.33,314.79,332.92,316.10,321.02,329.94,323.78,333.92,324.32,L8
2013-12-21 22:22:15+00:00,394.37,327.38,321.70,331.35,335.46,336.42,335.42,316.89,333.60,318.47,322.65,330.56,324.56,334.60,324.10,L8
2014-01-14 22:17:21+00:00,399.40,330.83,326.75,334.60,340.74,341.81,342.06,322.91,333.60,326.08,329.85,331.05,325.82,335.40,324.37,L7
2014-01-22 22:21:55+00:00,399.61,331.80,328.00,335.11,340.49,340.64,342.07,332.47,337.21,337.34,338.50,332.78,323.76,333.94,326.40,L8
2014-02-23 22:21:32+00:00,398.39,330.80,326.89,333.47,337.69,338.01,339.44,332.51,337.14,335.51,337.01,329.78,322.94,329.78,325.95,L8
2014-02-24 22:11:19+00:00,398.39,329.53,326.00,332.46,337.05,334.47,337.38,330.66,336.00,332.64,335.89,328.43,319.40,327.52,325.35,L7
2014-04-13 22:11:39+00:00,403.09,330.73,329.02,336.32,333.75,330.80,332.45,328.82,336.95,333.08,339.70,325.67,317.60,322.25,320.36,L7
2014-04-29 22:11:49+00:00,401.22,330.19,328.99,335.81,332.49,330.88,332.45,328.82,340.76,333.08,341.37,332.18,317.60,322.25,320.36,L7
2014-05-30 22:20:22+00:00,398.02,325.26,324.75,332.06,327.36,324.79,323.97,320.17,345.28,321.13,341.51,333.97,319.92,324.87,324.59,L8
2014-05-31 22:11:59+00:00,398.02,323.56,324.75,332.06,328.32,324.10,323.97,320.17,347.37,321.13,341.51,334.88,319.92,324.87,324.59,L7
2014-06-07 22:18:11+00:00,392.69,321.86,318.09,326.73,323.34,318.29,310.77,310.84,341.43,307.10,333.74,332.90,312.24,324.17,323.23,L7
2014-07-01 22:20:34+00:00,381.91,318.55,313.63,323.64,322.83,318.21,310.77,302.91,338.44,298.56,328.50,331.19,311.35,322.29,323.93,L8
2014-07-17 22:20:39+00:00,380.86,317.69,312.28,322.67,321.79,317.64,311.00,300.75,337.83,297.12,325.12,332.17,313.30,323.39,326.11,L8
2014-07-25 22:18:23+00:00,379.55,314.14,308.79,319.78,319.54,315.32,307.99,294.25,338.34,288.79,321.22,328.96,312.85,322.99,325.19,L7
2014-08-02 22:20:46+00:00,380.10,313.53,308.10,319.11,319.70,315.48,310.60,294.75,336.02,293.52,320.56,327.06,314.10,323.65,324.88,L8
2014-08-03 22:12:15+00:00,379.25,313.37,307.32,318.25,319.28,316.02,312.49,297.31,335.01,293.49,318.84,325.05,313.53,324.23,325.29,L7
2014-08-11 22:14:39+00:00,379.82,312.48,306.60,317.56,319.37,317.14,315.48,301.05,334.92,296.74,317.10,324.02,318.07,325.98,324.03,L8
2014-08-18 22:20:51+00:00,380.84,312.32,306.50,317.32,319.07,316.59,314.70,300.81,332.60,297.04,316.57,322.98,318.07,324.30,324.23,L8
2014-08-19 22:12:14+00:00,379.93,310.97,305.28,316.43,318.14,315.70,313.14,299.18,330.02,295.87,315.14,320.54,318.07,324.30,324.23,L7
2014-09-03 22:20:54+00:00,383.12,310.46,304.33,316.06,317.29,316.78,311.99,296.40,330.46,292.75,313.63,321.87,330.41,329.75,325.69,L8
2014-09-19 22:20:54+00:00,383.84,311.86,306.04,317.51,317.29,316.78,311.99,296.40,330.46,292.75,313.63,321.87,330.41,329.82,326.96,L8
2014-11-14 22:19:02+00:00,381.74,306.98,299.59,312.74,314.37,313.30,311.99,296.40,321.42,292.75,304.19,315.00,330.41,329.82,326.96,L7
2014-11-22 22:20:57+00:00,385.77,310.04,301.80,314.50,315.90,314.99,314.25,299.11,322.92,298.57,307.82,316.50,329.71,329.07,325.59,L8
2014-12-16 22:19:17+00:00,388.02,310.88,303.52,315.22,316.52,317.06,319.42,303.91,319.87,304.68,306.93,309.88,331.77,327.41,325.80,L7
2015-01-02 22:14:38+00:00,392.14,315.08,307.63,318.12,319.19,318.67,320.52,310.72,324.95,311.18,312.43,313.23,333.86,329.63,327.49,L8
2015-02-26 22:20:34+00:00,403.09,340.17,333.04,336.57,334.05,330.48,330.24,337.90,342.16,347.01,343.02,342.94,346.87,336.68,333.98,L8
2015-04-15 22:20:10+00:00,401.61,339.83,329.75,331.52,328.36,325.75,328.95,334.41,339.65,343.46,337.38,338.60,334.12,330.12,328.91,L8
2015-05-01 22:20:00+00:00,399.72,334.18,324.30,327.26,324.81,323.47,331.75,337.10,341.44,342.98,339.45,340.89,332.97,329.54,328.62,L8
2015-05-17 22:19:49+00:00,400.42,329.46,319.64,322.95,321.98,321.30,330.37,337.47,340.24,340.71,335.38,337.02,329.22,326.50,322.70,L8
2015-05-25 22:20:14+00:00,389.59,321.73,314.94,318.84,319.84,318.85,329.97,340.27,340.70,337.49,333.63,337.83,330.11,327.33,324.58,L7
2015-06-10 22:20:23+00:00,385.03,318.27,310.97,315.44,319.84,318.85,329.97,340.27,340.70,337.49,333.63,337.83,330.11,327.33,324.58,L7
2015-06-18 22:20:05+00:00,381.36,318.27,310.97,315.44,319.84,318.85,329.97,340.27,340.70,326.23,326.87,330.47,330.11,327.33,324.58,L8
2015-06-19 22:14:13+00:00,379.51,315.89,307.94,312.18,316.47,318.26,326.68,330.29,330.15,318.75,320.06,321.49,325.89,323.78,318.72,L7
2015-06-27 22:13:58+00:00,378.89,313.42,306.36,310.43,315.03,315.53,318.65,322.79,321.33,313.96,315.71,315.54,320.13,319.36,313.29,L8
2015-07-04 22:20:14+00:00,374.23,306.41,299.65,301.04,310.41,312.75,317.05,318.41,308.39,304.34,306.82,304.33,310.93,312.03,305.61,L8
2015-07-05 22:14:17+00:00,373.77,304.44,298.42,300.37,306.67,309.34,309.76,312.94,303.06,301.16,302.89,300.24,308.68,309.08,299.59,L7
2015-07-29 22:14:13+00:00,374.87,304.39,297.93,301.39,308.47,308.64,310.45,309.13,302.91,299.16,301.70,301.28,308.03,309.52,299.90,L8
2015-08-21 22:20:33+00:00,376.10,305.70,298.79,303.68,309.68,309.34,312.27,309.52,305.72,299.16,301.70,301.53,306.12,309.25,301.12,L8
2015-08-22 22:14:27+00:00,376.95,305.70,298.79,303.68,312.37,311.30,314.48,313.05,310.12,299.16,301.70,303.80,306.64,310.58,303.92,L7
2015-09-06 22:20:38+00:00,375.65,302.65,294.98,300.75,310.78,309.70,312.74,309.93,315.33,295.47,297.80,300.14,302.64,307.17,299.67,L8
2015-09-07 22:14:29+00:00,373.90,302.19,294.97,300.84,310.78,308.20,312.74,309.93,315.33,295.52,298.23,298.19,302.64,307.17,299.67,L7
2015-09-14 22:20:43+00:00,374.97,303.05,298.02,303.12,313.40,310.03,314.84,313.18,315.33,295.52,300.94,299.44,302.09,306.37,299.67,L7
2015-10-08 22:20:48+00:00,376.17,305.83,301.17,306.01,316.09,311.80,316.95,316.62,315.33,295.52,303.11,299.93,300.43,307.04,302.31,L8
2015-10-24 22:20:52+00:00,375.25,304.17,305.89,309.75,316.57,311.82,316.14,315.88,313.65,291.38,301.54,297.95,298.71,307.30,300.86,L8
2015-11-25 22:20:56+00:00,375.96,305.31,309.12,312.87,321.15,313.83,314.17,312.11,310.52,278.86,298.99,293.65,295.63,305.32,300.30,L8
2015-12-04 22:14:44+00:00,378.73,306.30,310.05,314.63,323.16,315.38,315.50,313.62,312.34,285.44,301.75,295.87,296.22,306.61,303.51,L8
2016-01-13 22:16:13+00:00,390.85,318.70,326.09,333.50,335.97,322.71,329.75,328.28,341.39,302.92,318.89,310.19,299.11,312.49,320.37,L7
2016-03-01 22:16:34+00:00,389.75,319.46,330.21,334.31,337.78,325.87,332.97,339.49,353.82,313.79,324.46,307.62,297.54,310.94,325.25,L7
2016-03-08 22:22:50+00:00,390.04,324.63,334.23,339.16,338.54,331.57,332.89,339.56,338.69,336.54,332.03,321.59,306.93,315.87,324.40,L7
2016-04-18 22:16:54+00:00,389.17,324.60,332.87,339.87,337.97,332.29,330.88,334.79,338.69,336.54,335.01,329.09,318.64,322.20,322.98,L7
2016-04-26 22:14:08+00:00,389.01,323.96,324.88,335.75,338.21,329.38,328.22,335.56,338.28,335.12,332.85,331.22,324.22,327.06,326.02,L8
2016-05-04 22:16:59+00:00,388.93,324.95,326.31,336.84,338.68,328.92,327.83,332.11,338.59,331.61,332.56,333.61,328.43,331.99,328.88,L7
