,dates,nzd0257-0000,nzd0257-0001,nzd0257-0002,nzd0257-0003,nzd0257-0004,nzd0257-0005,nzd0257-0006,nzd0257-0007,nzd0257-0008,nzd0257-0009,nzd0257-0010,nzd0257-0011,nzd0257-0012,nzd0257-0013,nzd0257-0014,nzd0257-0015,nzd0257-0016,nzd0257-0017,nzd0257-0018,nzd0257-0019,nzd0257-0020,nzd0257-0021,nzd0257-0022,nzd0257-0023,nzd0257-0024,nzd0257-0025,nzd0257-0026,nzd0257-0027
0,1999-12-25 21:59:16+00:00,222.0635441472586,191.8480307932216,172.27979365538965,161.9109691307853,151.80185638270584,153.3092632200783,155.16340857405987,161.14583630548736,168.22738502912958,180.4129489622682,,,218.46013741869353,211.7981127772376,,214.28236260102426,,233.65823043086039,212.86986963481658,206.65275093159337,200.74903859678128,199.4566027641582,191.1287225029612,183.70075629150762,183.64946449746387,201.81761404584358,202.71210342041888,198.13347110103572
1,2000-01-10 21:59:16+00:00,220.9861657040361,201.6793255858515,179.5883986030084,169.46252287163483,163.90700935623943,161.45352443617168,,189.87648564975956,201.95996740334667,213.2093885748078,224.4303176772533,,232.00914920234007,226.25084154855557,,231.18833678593168,231.03158053900066,236.5412377062799,225.73468408666903,220.52407395547576,214.34995013760593,209.35274913026447,201.21929145476074,200.17875172148393,188.5787409553217,199.20214066016925,204.24831430880687,202.2028632679625
2,2000-03-14 21:58:59+00:00,228.00974441677158,200.48969459443458,185.1267830777794,170.2437528922705,164.59743776321025,,,204.3761825657685,218.2716638179853,231.3690623935515,240.26119763433624,244.54416548887127,,255.57330530312237,264.08305493395113,,235.88400910346664,246.52606868580614,242.63006696377258,,,,,,,,,208.49777342405983
3,2000-03-30 21:58:57+00:00,207.99723716879578,185.91796165706737,168.12974159946006,150.0623663352954,145.77228020975457,,169.70766314859262,,201.86236799295128,221.89526108024907,238.5551475203547,242.48113795970593,,248.47001054288933,250.42947516923326,251.312608434852,240.65671572451114,245.9699359306357,250.50320262176035,,,,,227.98659579903472,203.6361608099969,199.1953601306981,201.30623721060203,
4,2000-07-04 21:58:02+00:00,199.32029301552646,191.88824860258626,178.39961785949424,162.09943865824528,154.18139095829216,154.134066404223,155.59535256029844,170.79167206920775,181.3626052520788,,211.43072067455867,,222.84658502261826,227.26853736737692,227.42475378292673,223.87123058210173,228.38108439246443,220.0867580557638,209.01309097463619,199.45957003914648,203.2023942849246,201.55476345379324,,,,,,
5,2000-08-05 21:57:32+00:00,205.50111267329083,186.74909160915809,172.7083296228338,156.45259585048157,,149.0967396323817,147.20817928969376,150.23137707706522,,196.22235375703718,202.51046822222077,222.6227543849421,204.3505483578844,221.83379056648266,213.8966633275465,214.26763027962483,223.93815027031928,170.9607961979288,182.8159783457849,183.7503737951888,176.15490620771632,,186.2547811599138,,,,,
6,2000-11-09 21:56:45+00:00,203.35270672573898,180.77361165171124,164.5731951285149,157.1333982832749,154.8954686535364,162.8530829385702,167.87146980661555,178.06973554012993,186.43349570298824,192.3367357274069,,,209.36896143934212,213.30337691240007,,,,208.92796623538217,194.99205570129052,182.49772402000585,,,,,,203.82169136435493,207.05039241915182,200.41825830714447
7,2000-11-25 21:56:47+00:00,173.31601995771095,150.65716523969346,,,,,,,,,,,183.1545958733272,,,,,,,161.94734980895706,,,,,,,,
8,2001-03-17 21:56:40+00:00,202.54731908936833,190.21335420468893,184.40824350572564,,,161.0094011796663,161.9741705451126,174.7061187508622,,,230.5559397230575,224.67467116714184,,,,255.5353136530668,253.80197766024264,,,,,,,237.40987805695224,,218.05884812461724,,209.34776895939177
9,2001-05-20 21:56:16+00:00,182.15193506971642,167.8510574029697,,136.22771219417763,128.11370978228805,,,,145.48950438050707,,,,,,,,,,,,,,,,,,,
10,2001-06-05 21:56:04+00:00,228.18629119671746,,,,,,,,,,,,205.67434788756563,,,,,240.30193102978222,233.39963584999686,,205.25166546173347,199.86275839766324,,,,,,266.95784868123377
11,2001-09-09 21:55:00+00:00,,,,,191.50556863322,169.1052246679534,,,,,,285.60900864851715,284.666700338824,,,250.8503909199483,,261.11516484418917,,,,,,231.37657352964422,227.69321917940664,192.43502525338775,193.6306968025824,
12,2001-09-25 21:54:52+00:00,213.65458733048163,196.01485203020408,180.70469693955698,182.12331205207934,187.79350953587317,187.4550039760292,181.41923787967576,203.3529341694867,224.67273798262144,,,268.2701228135822,251.15577337413697,,231.0859108955881,223.35353567555325,242.60486282567956,245.7735218248822,,,,,,257.6213231757469,251.4482618504793,,237.02653704747786,234.7986698313399
13,2001-10-11 21:54:33+00:00,213.03830657582918,195.43313495922007,180.84440113443858,189.50065980760942,192.74192342382983,190.15624818978725,179.0881250874112,188.01230456666204,206.75116952548564,,,276.9002349726754,239.36242079680397,,226.91858631725088,212.59576037699702,226.48888505284586,222.7410644870765,,,,,,233.37627328551525,254.26294644153893,,219.0157803552479,
14,2002-02-16 21:55:18+00:00,212.41082984128658,197.2315108377615,187.87890499987594,187.46672052308418,188.4444637532827,197.9613630648245,196.49779917700036,204.48850173964223,219.31033985523635,,247.30797757865466,253.48299711940564,239.1019584942102,236.3741782221886,242.67923793427937,233.79089241268153,226.66844973707117,216.55262056874398,,,220.29053455278563,232.88965050384553,,,,201.7915661981368,201.11990764424624,220.43194331453861
15,2002-08-27 21:54:24+00:00,205.8622852524868,185.20588966953846,164.28252825961948,151.50996541959063,,,,,,159.63994222680975,,167.4995973012223,176.50745854444224,,194.28629875437875,,,,,173.62279074995737,,,,,,160.18473796750027,194.50675916826285,
16,2002-10-14 21:54:07+00:00,213.44818291788593,194.47070102039606,193.7705759221927,184.42753470672463,179.79468299904076,176.47273084370102,181.5188903555359,190.72384704612045,208.65079018272002,,230.2055951755876,,,264.58026379005037,,,237.7370974999234,207.45704943076123,208.29372142952187,,195.0378863041196,180.99022155966694,192.46559545240956,193.64285882941934,,,205.40284304389365,
17,2002-12-01 21:54:40+00:00,212.26954370692997,192.93201055845043,180.29871752612985,167.75880485767905,168.78525514982476,,171.85740036777378,180.2381669246377,,,210.65703301147238,214.06581721269066,196.42684606916384,,205.09863936449514,203.97447276994635,,,,168.93045792290698,165.77912143071484,176.31479971782528,,166.82467462304103,,195.68523377550608,196.91681050377434,207.42956125076432
18,2003-01-18 21:54:54+00:00,198.44849749830715,179.0786173072607,162.8219273094501,148.213144301101,155.7594380354078,150.3326751455444,153.9142926929179,174.71297321942362,189.35738177036163,188.0934494909025,197.050363004815,,,,,,,,,161.2958087949533,151.3252876225427,149.15774197517746,,145.45594803559246,,159.40867548278254,175.93687561132134,188.34728203425817
19,2003-02-19 21:55:06+00:00,192.97770361859833,173.7178186784438,151.5179340544885,148.07617305327852,152.32270435815758,157.24939887521418,160.4861558535793,165.28089190060766,178.01765523952227,211.33233513373173,210.9476045913384,,221.62910002817603,230.3880913703162,233.21644156045429,209.67762973378456,,,176.1166421150991,181.71236457471207,169.8413650384291,162.9352350454148,,161.13166073634784,,179.85246423596382,193.84008430308356,203.76274519609996
20,2003-03-07 21:55:10+00:00,188.3617550260061,163.6505951204888,148.05342638129753,142.5976399863915,150.22198645670983,157.97999656810128,153.39813275253982,151.00216758527253,176.3453391773306,,222.85198717446582,215.86279814531912,225.23186433469974,235.01419890795015,,,231.421981197528,208.56743955239952,194.60802116076636,,192.50034725533544,177.01467583884758,170.67641749516577,176.23104233200843,,191.23988964159253,190.18010580417422,184.23421342129402
21,2003-04-24 21:55:10+00:00,204.05922377307294,184.76310662319383,166.47556837158825,158.81836578862777,164.6493740946386,177.0356133642392,177.09419232585614,185.14449720600072,197.7237117408186,225.3406409023409,246.43253544175755,,,249.9488413014667,249.0983778593521,,248.5084809544434,,,,,,,,218.03137083591122,,,
22,2003-07-21 21:42:57+00:00,194.42527383465242,182.39993410918623,171.651562642469,,164.66175051970703,157.53872647268622,138.2810830796242,153.6425262899218,202.7800493378537,214.83395081947552,179.88312724239637,183.0307001392876,,222.11741916514592,237.0873491314332,,,,,,188.9136058880211,,,,,,,
23,2003-07-29 21:54:53+00:00,,193.353641714848,177.03679901113352,165.35138524290284,161.34369715839992,162.9046998498394,159.25566434818634,179.3569490888658,,218.71947736412037,,220.1047792298298,,,,,281.68782893222766,246.10376839029752,,203.0280983568128,,210.92321895338287,198.81957563392166,180.08838611022162,,,,
24,2003-11-18 21:55:03+00:00,206.33955378299387,193.29667609108517,,,,,,,210.48701697070348,214.2044845173065,218.5572837538513,,,254.54789377530986,243.11460841867003,,,219.42437284032323,,,218.48875573214633,184.46915551930502,177.26078089939628,171.31953633922186,183.00455286309722,206.2358558242446,209.03202103446165,197.98364102587465
25,2003-12-04 21:55:07+00:00,165.0843262371645,152.50614151395223,144.49290834589397,140.39568757503076,139.35883548164566,,,147.2850120709868,,,,205.80687272407448,211.76012249499541,,,,,,,,,149.84868289563173,,,138.27838903200566,150.60180806644328,157.44675109385943,146.76166169726218
26,2004-01-21 21:55:26+00:00,189.77396288352122,180.7620867541611,161.54945240981033,148.0525472995858,151.64216647284303,153.82497325011587,152.5104159430228,159.44360785481683,,,,,207.20960299427685,,,,,207.46193427442984,195.07081323874908,193.74247966578056,,175.85312358438378,,,162.86131394217068,172.4626978287159,183.86924034447011,176.60361869785305
27,2004-02-22 21:55:31+00:00,180.00895803141316,164.40831828421287,148.4028333044413,140.60879854755441,142.17050881986395,139.92129889311562,149.24911053778686,151.884922482232,,,,,,,,203.29797127892175,,195.24317637165436,163.71116704397537,169.21885245737695,,166.7812788099183,,,149.76524636853134,165.3337243922935,166.9723020008568,159.28310982320326
28,2004-03-01 21:45:26+00:00,171.8171369053632,160.09430508188507,147.85923187893223,127.74823271082003,,166.12586969023238,153.45624784565237,147.50406853603096,,,,,,,,,,,,,,,,,,,,144.2825890568324
29,2004-03-09 21:55:39+00:00,,,175.3379043003331,168.260962824419,,187.2299988932321,186.28981460439488,182.0398136660823,,191.7948539817809,,179.55898896053597,166.33983910818455,,,237.314166593831,,222.2796149266257,,,,200.98306728999998,190.57979886652066,182.9771598405776,169.09619466215065,,,
30,2004-03-25 21:55:42+00:00,205.9210826948572,182.61435093407462,180.11769746951722,187.77479012181144,,190.64868467846682,190.71533840853107,202.48069238241268,209.94217460136866,213.12307463573129,,,,224.58165023918238,224.67585678444635,222.71485358060357,246.8736548573986,228.72272734921063,,,224.31417812874207,,,,,,,
31,2004-04-18 21:46:13+00:00,189.2510222361804,175.52796190677992,159.65225516231084,144.07531070275715,140.34013505452674,146.16610045099284,152.0739328141217,,,,,170.0724799995399,166.38110683454858,,,,,,182.72445704830187,190.8995818387989,,188.34708947199096,179.48350797090941,172.20722754044874,177.2502854203892,178.04602179805818,135.65152122974453,
32,2004-06-13 21:55:27+00:00,203.88277637106606,181.1843702451209,,,,148.6878564445809,144.45426899363233,,,,,,,,,,,,,,,,,,,,,
33,2004-07-07 21:48:33+00:00,173.32000611189747,160.2474202053502,141.00177301542638,112.3530007381342,97.1397906837673,98.31727328830476,109.36581288563355,,,,,75.22709467453154,,,,,,,,,,,,,,,,
34,2004-07-23 21:48:57+00:00,194.48071821580032,179.51368299204043,164.51504926189793,145.47276512247643,140.31922696823105,136.6274646217166,,148.2718453522414,154.34385951806834,,,,,199.41782407079117,185.17682051320165,190.51490060435054,,169.3926789916624,170.30992781212046,172.4947282692114,,,142.65419802842086,,,,,
35,2004-07-31 21:55:15+00:00,197.29303310665014,182.9739518173647,166.20849272924582,151.27850757586376,145.14826863588007,149.0324436843418,150.83111064174307,153.32626692668495,,,,,,,,,,,,,,,,,,,,
36,2004-08-24 21:49:41+00:00,196.7973507008448,182.2095983513126,164.33045430237743,,169.23075968125113,160.40029890289964,166.4283163910274,199.87005576113455,,,247.43160242784774,,,226.4282050069936,,,247.6207528095139,,,212.97332726283065,207.75608759325937,,,,,192.17772557850523,186.71397602666846,
37,2004-09-25 21:50:31+00:00,191.44939146646644,175.76394241836772,163.48089038616283,155.72229904599115,158.62669550118278,170.8110231224074,169.71437782871178,189.67165633712673,205.70830684090458,,212.07988737219375,,183.2300217605294,,207.36151026166846,216.39118634756133,,221.0297089664741,208.41673950628146,211.70590468371466,201.88768541420976,198.07385721082483,,179.22307902393044,177.46108278873146,191.1389646384104,207.16484184667704,
38,2004-11-20 21:55:25+00:00,209.04084934967926,,,170.2861248248223,156.3178170531612,153.79070798224697,168.9783661428117,189.0427739287525,206.35485070191552,212.296123203808,206.07557066815932,,,231.11077781266974,,,,174.03389945489698,171.94935079608774,185.34524782480105,168.95443817833947,164.41713401918315,120.53909850477757,,,,171.57627802036114,
39,2005-01-31 21:52:45+00:00,216.59205653806765,200.4264532217638,189.87962574773059,178.42594220349292,175.9686476183059,184.97189403502065,191.66893920748475,178.54087122068077,201.88779038447777,211.99399375767143,214.47079575409072,,,,,,252.6233447532787,,,230.80300844258628,,,,,173.1315470452033,165.06078870018467,197.42172322033778,
40,2005-02-08 21:55:59+00:00,,173.73871421149124,,,,,,,,,191.71375545233195,190.44509252119798,,,196.82990086824043,,,200.883148180845,,,,187.38391747599292,161.31461131864626,,,164.05699906842455,,171.31546612683087
41,2005-02-24 21:56:05+00:00,,201.1100693843735,189.44094500965682,,,,183.04623863664602,188.2131427425237,209.99848828565968,222.38055583804194,211.90082751429708,213.8813231264561,,238.93873045603948,258.3888976464049,,,,239.95942041509934,243.82062948704936,241.56729352074947,,,208.60109333882164,179.97165832331612,192.60311360945275,,
42,2005-03-04 21:53:16+00:00,212.4250925241521,179.32235925145045,169.35044328067497,149.1211817985589,147.8574144167938,161.01477414675557,156.82606343895,166.2299956900962,169.73234043344974,,193.6513441762609,179.7336922527894,,221.7324646246781,230.77699622345844,,226.7802124925128,211.27536811082044,202.49055825465976,208.3786874523955,209.94718345035767,,,203.09733119324952,170.4762006896705,171.382914285576,178.76445478912245,
43,2005-03-12 21:56:08+00:00,219.3301289195833,195.8668434241232,184.46354340459274,171.8241021162843,170.58533881685676,177.2398051888648,185.2804458308163,,,,223.97767083217812,217.39012189492308,,226.6766846719417,247.1051049895917,,264.0673852564164,251.48473224797445,233.5122912006345,,,,,,197.31716676507824,198.59838532402347,206.09638498214676,
44,2005-04-13 21:56:00+00:00,219.67902960055898,201.39537680460404,178.54557246401882,166.42446808556815,171.1840192464,172.68031253967544,179.97880160630046,186.62032950019753,,,211.1587706749065,207.95000828573905,,228.8628776788835,242.75761634677562,,248.9315444187273,248.7412898582833,240.58277514646093,235.8110330771084,,,,196.44001823902843,191.7379307142003,189.98379354461608,192.92820275254198,
