dates,nzd0080-0000,nzd0080-0001,nzd0080-0002,nzd0080-0003,satname
2018-04-24 22:12:23+00:00,326.17,322.01,324.51,346.12,L7
2018-05-18 22:10:46+00:00,327.11,324.36,326.23,347.35,L8
2018-05-26 22:11:51+00:00,324.86,324.35,326.95,347.42,L7
2018-06-27 22:11:16+00:00,327.54,326.00,328.75,347.63,L7
2018-07-05 22:10:30+00:00,328.62,326.52,328.40,347.63,L8
2018-07-29 22:10:41+00:00,330.42,328.19,330.58,348.21,L7
2018-08-06 22:11:10+00:00,329.21,326.78,329.67,346.86,L8
2018-08-14 22:10:23+00:00,329.21,325.28,329.26,347.43,L7
2018-08-30 22:10:04+00:00,327.82,323.62,327.94,345.79,L7
2018-09-07 22:11:24+00:00,326.81,322.63,327.47,345.27,L8
2018-09-23 22:11:29+00:00,326.01,321.89,326.79,344.73,L8
2019-01-05 22:06:53+00:00,319.73,315.42,323.42,341.52,L7
2019-03-02 22:11:29+00:00,321.94,318.87,324.31,340.60,L8
2019-04-11 22:03:48+00:00,327.84,326.19,327.36,342.57,L7
2019-05-13 22:02:36+00:00,331.29,328.33,331.25,343.25,L7
2019-05-21 22:11:27+00:00,333.60,329.66,333.13,345.63,L8
2019-05-29 22:02:00+00:00,334.33,330.16,335.46,346.70,L7
2019-06-06 22:11:35+00:00,334.03,330.91,335.93,347.30,L8
2019-06-22 22:11:40+00:00,334.80,331.29,335.99,347.44,L8
2019-08-01 21:59:34+00:00,334.94,332.05,336.55,347.79,L7
2019-08-09 22:11:55+00:00,333.28,331.33,336.21,346.83,L8
2019-09-10 22:12:03+00:00,331.49,331.62,336.75,346.65,L8
2019-09-26 22:11:45+00:00,330.63,331.63,337.14,346.14,L8
2019-11-21 21:54:43+00:00,326.45,331.40,338.55,345.51,L7
2019-11-29 22:12:08+00:00,325.90,331.78,337.82,345.71,L8
2019-12-07 21:53:57+00:00,326.54,331.79,338.44,345.93,L7
2019-12-23 21:53:08+00:00,324.98,330.79,338.01,345.42,L7
2019-12-31 22:12:02+00:00,325.04,330.19,337.28,345.73,L8
2020-01-16 22:11:35+00:00,325.02,329.70,336.74,345.65,L8
2020-02-01 22:11:29+00:00,325.57,329.82,337.08,345.90,L8
2020-02-09 21:50:42+00:00,326.22,329.78,336.99,346.67,L7
2020-02-25 21:49:52+00:00,326.67,329.62,337.02,347.00,L7
2020-04-21 22:10:57+00:00,329.76,329.85,337.58,348.73,L8
2020-05-07 22:11:12+00:00,330.40,330.48,337.58,349.09,L8
2020-06-08 22:11:24+00:00,330.46,328.82,334.77,348.23,L8
2020-06-24 22:11:08+00:00,330.15,328.42,333.68,347.18,L8
2020-07-02 21:42:25+00:00,330.50,328.68,334.24,346.70,L7
2020-07-10 22:11:39+00:00,330.88,329.40,334.58,347.58,L8
2020-07-26 22:11:44+00:00,331.56,329.89,334.92,348.60,L8
2020-09-12 22:12:02+00:00,332.57,330.68,333.25,347.76,L8
2020-09-28 22:12:07+00:00,332.70,330.55,333.39,348.48,L8
2020-10-06 21:36:19+00:00,332.09,329.24,331.76,346.93,L7
2020-10-30 22:12:08+00:00,330.56,328.41,329.80,346.45,L8
2020-12-17 22:12:09+00:00,328.61,327.06,328.28,344.94,L8
2021-01-18 22:11:33+00:00,328.25,326.20,326.20,345.07,L8
2021-02-03 22:11:32+00:00,327.14,325.57,325.07,343.16,L8
2021-02-19 22:11:27+00:00,327.80,326.25,326.12,343.74,L8
2021-03-31 21:23:31+00:00,325.09,323.90,325.20,340.28,L7
2021-04-16 21:22:11+00:00,325.04,325.40,328.19,342.96,L7
2021-04-24 22:11:25+00:00,325.43,326.68,330.90,343.82,L8
2021-05-02 21:20:50+00:00,325.89,326.91,333.08,343.79,L7
2021-05-18 21:19:29+00:00,326.65,327.35,333.50,344.46,L7
2021-05-26 22:11:07+00:00,325.05,324.67,331.13,342.13,L8
2021-06-03 21:18:07+00:00,324.24,324.67,331.13,342.13,L7
2021-06-11 22:11:38+00:00,324.16,324.20,330.92,342.28,L8
2021-07-13 22:11:43+00:00,324.61,323.60,330.88,342.77,L8
2021-07-21 21:14:07+00:00,324.70,323.38,330.88,343.68,L7
2021-08-06 21:12:42+00:00,325.11,323.58,330.96,344.42,L7
2021-08-14 22:11:57+00:00,325.70,324.27,331.31,345.65,L8
2021-08-22 21:11:18+00:00,325.13,323.26,330.44,345.64,L7
2021-08-30 22:12:02+00:00,323.68,322.59,330.04,345.32,L8
2021-10-01 22:11:46+00:00,324.58,323.53,331.06,346.34,L8
2021-10-17 22:12:14+00:00,324.45,322.88,330.39,346.14,L8
2021-11-06 22:12:48+00:00,323.61,320.63,327.54,345.82,L9
2021-11-10 21:04:07+00:00,323.08,320.16,327.35,345.39,L7
2021-11-18 22:12:08+00:00,322.07,319.21,326.74,345.48,L8
2021-11-26 21:02:34+00:00,322.06,320.60,327.63,347.02,L7
2021-12-28 22:11:42+00:00,322.40,320.85,327.97,347.03,L9
2022-01-13 20:57:57+00:00,321.11,320.22,327.69,346.35,L7
2022-01-13 22:12:02+00:00,320.57,319.82,327.37,345.66,L9
2022-01-21 22:11:35+00:00,319.13,319.06,326.49,343.75,L8
2022-01-29 20:56:24+00:00,319.30,319.65,326.63,343.73,L7
2022-02-14 20:54:45+00:00,318.60,318.43,325.73,341.84,L7
2022-02-14 22:11:37+00:00,319.26,318.83,325.62,341.86,L9
2022-02-22 22:11:50+00:00,319.15,318.95,325.73,341.88,L8
2022-03-02 20:53:13+00:00,320.75,319.37,325.73,341.91,L7
2022-04-19 22:11:35+00:00,319.44,318.00,324.03,340.05,L9
2022-05-06 20:44:37+00:00,318.78,318.20,323.90,339.88,L7
2022-05-21 22:11:19+00:00,319.45,319.01,322.80,339.46,L9
2022-06-09 20:43:06+00:00,321.85,320.92,322.80,339.21,L7
2022-06-26 20:42:04+00:00,321.85,321.49,322.80,339.21,L7
2022-07-16 22:12:03+00:00,323.69,323.73,322.98,340.25,L8
2022-07-30 20:39:33+00:00,325.40,324.87,323.38,342.55,L7
2022-08-09 22:11:58+00:00,324.66,324.08,322.91,342.25,L9
2022-09-10 22:12:03+00:00,321.22,323.78,321.65,340.76,L9
2022-10-23 20:30:45+00:00,321.26,323.90,322.25,344.34,L7
2022-12-30 20:20:35+00:00,319.20,320.03,324.55,349.73,L7
2023-02-09 22:11:45+00:00,319.48,317.78,324.26,353.01,L8
2023-03-01 20:19:31+00:00,319.27,318.08,324.38,351.24,L7
2023-03-13 22:11:47+00:00,319.83,314.77,322.03,352.69,L8
2023-03-18 20:14:51+00:00,319.83,314.77,323.03,351.68,L7
2023-03-21 22:11:31+00:00,320.46,315.75,323.88,351.23,L9
2023-04-09 20:13:23+00:00,323.20,318.28,324.94,350.95,L7
2023-05-16 22:11:04+00:00,324.72,320.15,326.00,351.57,L8
2023-05-24 22:11:17+00:00,324.45,320.29,326.52,351.26,L9
2023-06-09 22:10:48+00:00,323.92,320.12,326.66,350.37,L9
2023-06-17 22:11:17+00:00,324.41,320.39,326.74,350.43,L8
2023-06-25 22:10:44+00:00,324.06,319.73,326.17,350.43,L9
2023-07-11 22:11:24+00:00,323.97,319.44,326.43,347.56,L9
2023-07-27 22:11:26+00:00,324.25,319.67,326.60,347.32,L9
2023-08-20 22:11:47+00:00,324.57,320.36,327.02,347.57,L8
2023-08-28 22:11:20+00:00,325.21,320.66,327.70,348.43,L9
2023-09-05 22:11:46+00:00,324.85,320.48,327.67,348.18,L8
2023-09-15 19:51:48+00:00,325.54,322.26,330.64,348.91,L7
2023-09-29 22:11:26+00:00,326.15,322.92,330.94,348.70,L9
2023-10-12 19:48:46+00:00,325.41,322.55,330.82,348.67,L7
2023-10-15 22:11:39+00:00,325.68,323.12,331.09,348.82,L9
2023-10-31 22:11:33+00:00,325.27,322.61,330.45,348.09,L9
2024-01-11 19:37:01+00:00,326.35,324.27,332.92,349.14,L7
2024-01-11 22:11:56+00:00,325.46,323.78,332.23,348.85,L8
2024-02-04 22:11:43+00:00,326.47,323.82,332.18,349.57,L9
2024-05-02 22:11:08+00:00,328.86,323.13,329.47,347.53,L8
2024-05-10 22:11:00+00:00,328.38,323.49,329.64,348.39,L9
2024-05-18 22:10:55+00:00,327.87,323.76,329.69,347.39,L8
2024-06-11 22:10:42+00:00,328.43,325.02,330.20,346.90,L9
2024-08-06 22:10:57+00:00,328.64,326.05,330.22,344.69,L8
2024-08-22 22:11:34+00:00,328.67,326.07,331.04,345.59,L8
2024-12-04 22:11:36+00:00,328.11,325.81,331.27,345.96,L9
2024-12-28 22:11:26+00:00,325.46,323.04,330.25,345.04,L8
2025-01-05 22:11:55+00:00,327.33,324.79,331.53,347.13,L9
2025-01-29 22:11:52+00:00,326.79,324.48,330.85,346.53,L8
2025-02-06 22:11:31+00:00,327.11,325.26,331.17,345.91,L9
2025-03-10 22:11:52+00:00,327.09,325.35,330.97,344.95,L9
2025-03-26 22:11:41+00:00,328.59,326.34,330.81,342.21,L9
2025-04-27 22:11:08+00:00,325.69,323.14,328.94,339.88,L9
2025-05-05 22:11:12+00:00,326.78,323.00,328.66,339.89,L8
2025-05-13 22:11:22+00:00,326.42,321.97,328.10,339.88,L9
2025-05-21 22:11:16+00:00,327.17,322.29,328.00,340.19,L8
2025-05-29 22:10:51+00:00,326.59,321.31,327.81,339.32,L9
2025-06-22 22:11:31+00:00,326.31,321.19,327.49,339.22,L8
2025-06-30 22:11:07+00:00,327.42,321.40,327.55,339.85,L9
2025-07-16 22:11:13+00:00,327.19,321.01,327.11,339.15,L9
2025-08-01 22:11:42+00:00,327.69,320.89,326.69,338.73,L9
2025-08-09 22:11:25+00:00,327.52,320.76,326.16,338.55,L8
2025-08-17 22:11:30+00:00,327.20,320.63,325.74,338.55,L9
2025-09-18 22:12:01+00:00,326.75,320.66,325.22,339.01,L9
2025-10-04 22:12:06+00:00,325.48,319.61,324.73,340.16,L9
2025-11-05 22:11:46+00:00,325.51,320.95,325.26,341.93,L9
2025-11-13 22:12:04+00:00,324.97,321.41,325.35,342.59,L8
2025-12-07 22:11:45+00:00,324.60,322.42,325.88,344.75,L9
2025-12-15 22:11:40+00:00,323.96,322.71,325.45,344.16,L8
