,dates,jap0074-0000,jap0074-0001,jap0074-0002,jap0074-0003,jap0074-0004,jap0074-0005,jap0074-0006,jap0074-0007,jap0074-0008,jap0074-0009,jap0074-0010,jap0074-0011,jap0074-0012,jap0074-0013,jap0074-0014,jap0074-0015,jap0074-0016,jap0074-0017,jap0074-0018,jap0074-0019,jap0074-0020,jap0074-0021,jap0074-0022,jap0074-0023,jap0074-0024,jap0074-0025,jap0074-0026,jap0074-0027,jap0074-0028,jap0074-0029,jap0074-0030,jap0074-0031,jap0074-0032,jap0074-0033,jap0074-0034,jap0074-0035,jap0074-0036,jap0074-0037,jap0074-0038,jap0074-0039,jap0074-0040,jap0074-0041,jap0074-0042,jap0074-0043,jap0074-0044,jap0074-0045,jap0074-0046,jap0074-0047,jap0074-0048,jap0074-0049,jap0074-0050,jap0074-0051,jap0074-0052,jap0074-0053,jap0074-0054,jap0074-0055,jap0074-0056,jap0074-0057,jap0074-0058,jap0074-0059,jap0074-0060,jap0074-0061,jap0074-0062,jap0074-0063,jap0074-0064,jap0074-0065,jap0074-0066,jap0074-0067,jap0074-0068,jap0074-0069,jap0074-0070,jap0074-0071,jap0074-0072,jap0074-0073,jap0074-0074,jap0074-0075,jap0074-0076,jap0074-0077,jap0074-0078,jap0074-0079,jap0074-0080,jap0074-0081,jap0074-0082,jap0074-0083,jap0074-0084,jap0074-0085,jap0074-0086,jap0074-0087,jap0074-0088,jap0074-0089,jap0074-0090,jap0074-0091,jap0074-0092,jap0074-0093,jap0074-0094,jap0074-0095,jap0074-0096
0,1984-04-26 00:41:23+00:00,141.67991033162545,127.80643521498503,125.26693422311476,133.98620725300296,149.25607792778086,152.9738955309589,142.73573548402553,154.4156284350652,161.37344251240992,174.15861776821652,181.42462937807414,184.59277585874977,196.3284221599146,199.19020160989885,206.59456396369532,189.23350900814148,,184.04069413863738,201.35643311282044,,213.47251558695595,214.61646446961407,,197.8491045235814,195.41427794050196,191.01829175385157,194.3169906532741,,,165.32526642857263,,,172.8895824268709,176.95231180354682,171.68353525726286,170.52359878312032,168.92812600190084,154.7606745565759,145.5989284478752,,,,,,,,151.33792053619968,,179.25392649484994,182.36719348729474,165.6156198922403,188.8225511871801,,216.72384577342456,194.47965533721413,176.82014006912067,168.60702850929067,181.270755881799,182.59864520766214,,184.37785141897766,204.13833192477125,192.26884869046168,169.80290094043727,168.85202866356676,173.47440164486417,189.1037715786059,187.08117004608323,179.39331956947925,183.67714351914464,172.9329317200291,167.16679616057468,165.80280908493117,186.4899129309169,189.60034312629114,189.16849768818253,189.55833769172506,193.42743023948984,210.40005665240247,199.02865006359877,189.72637312235167,186.6956036374096,180.9505955439391,178.24098718543007,187.736584396022,175.33270969212407,155.10604990471887,142.8042035403275,145.0994700062365,136.86101641916088,135.27784002911378,124.66081128611056,129.36645534235114,117.62286678638098,122.27332660986106,130.66224524232194,120.20510828703753
1,1984-07-31 00:43:30+00:00,100.22035287545499,87.70328488499018,93.81059091136366,105.92872102094198,126.07626009865794,132.59135252927223,141.86284817416117,134.02937586655347,122.80319516619505,,155.10036339786882,155.26782876225278,172.28162423233968,180.34352132879317,189.28970225370813,170.73706287672496,,196.19273484816253,182.235594611663,,,192.6288079710946,184.32361108767282,176.40324151031967,164.9445779530775,169.08702114583699,169.99176474242407,149.42251504512112,,152.4006748276372,,161.24521294014727,161.64399999697946,171.81029185953625,172.8634495804152,166.37866205321697,162.20933645798402,145.33127216846643,136.85611285665408,,,,,,,,,,,157.2861717919961,147.653566555704,169.29628220202687,,186.90860356593646,182.10243207460604,146.83605589036745,143.57350722045658,147.10242120513414,139.59331662932684,,135.03236171870734,175.22942465475134,160.814994515053,148.42356900270292,145.80251602939435,153.41240509025073,166.89692022160335,172.15334122860045,164.83984694109105,159.13532700760103,153.76882808641042,149.09676000284935,146.65281639792104,166.6666660522683,173.3031377657044,175.38737412200038,172.8226587832707,,194.59615834319908,183.35727761072033,164.3425773026877,155.17749121773193,171.33059348933082,160.19312414211,159.9320971461819,146.32349496625645,125.80594058980823,117.84973608810941,115.61754160408499,114.11140440660816,112.73558800180032,116.3773734274828,115.33796636408948,115.17229825423009,124.3817102363769,137.24406797112604,134.70606971864316
2,1984-08-16 00:44:01+00:00,104.77054925446703,83.81379682711167,79.61851758255747,94.82629268437822,127.40124418711679,153.06978101030583,148.35548917473724,149.8688705221184,,,149.3458337249256,162.11753966402202,,184.22028255166015,166.44481610022942,,,,,,220.38297560949474,193.63836058804344,185.30056445081667,169.74859010373987,170.44062038053076,164.4767382951446,,158.72820748155652,144.07905954226445,155.99221445909117,,165.19479322641243,168.56465689390353,170.07983281245697,172.52310498241556,169.53508782702988,161.67156776825118,152.81698978301065,141.14950844153776,,,140.83839909226427,,,,133.38913743491514,,,154.0751596542999,160.83741553745975,137.08573982131767,162.8954551305125,,183.59204818554917,171.46724963145815,140.66796823622533,153.44715475076956,149.6102105063965,138.8780248944513,,115.31679329894634,166.71829550709808,158.12788307713018,155.1738361889912,158.84285851559267,182.5244651447658,222.94004303818986,,,,218.2684204844842,176.40324035197506,168.45013879462726,171.62923321114016,155.4920957473207,,157.33985789679687,195.52347552994698,207.7349674131097,189.01352982083583,162.14402326858428,155.9162193191743,160.8302747426612,165.8251436204953,155.5042257338348,145.62246432423913,128.6427570105927,116.22213711760635,120.17692452829999,115.54712972240986,118.26400097992918,118.16228138067423,118.48379014661907,119.00090178106832,,140.27045877312906,140.86414908856253
3,1984-10-12 00:38:08+00:00,145.84932550131313,125.58641114613083,,130.15602385987253,143.96315971991407,152.6927758935961,145.85163016055117,147.630873709039,160.96634897582683,168.55938887712765,179.98033189624067,188.7410611706286,187.19583386353497,209.7579231917671,222.59752742642019,214.94501940847078,205.29167850627897,205.45001010476466,212.585766815308,219.28360736810484,,225.87662873466095,215.93538969117162,198.8521897674414,196.2441238389924,193.86256201302947,194.26867387800394,,,,,,,189.55738937116737,193.0723603965925,195.31272217328004,197.20548512105398,188.13471630444093,163.31389485677178,,,,,,,,,178.3188374012773,172.65223614793805,169.84147567401968,157.80578408643052,180.33747283990235,,209.9978294937259,216.35106413614133,,181.1743570947498,193.81319523255365,193.0060942657941,181.42865681756322,177.2918652226341,207.20060898979696,187.11802420281592,178.49806808075246,179.88749500825364,192.34134622550698,198.4731300403286,199.5788713734953,196.53810935125932,186.65477164902853,185.25142072690164,183.33599102403724,182.83418614393196,197.81541547455708,,200.97513630931297,196.61051837747686,203.7787641948142,,224.02118645452478,199.86187290513695,,,,,,,,,,,,,,,,
4,1984-12-06 00:44:13+00:00,160.9307380719638,139.23187917524461,,130.80732005936494,146.24651727196164,145.13903254190654,143.66854101330412,141.65638265736476,155.0391968802911,169.21423862882972,,190.75968303268277,193.56679100793716,201.29372293228857,196.52089921452225,194.48946302220688,,201.13226700917772,208.83102653592198,,217.68084635842834,203.1380803976037,202.13128112207028,197.57038664153148,197.18447096670732,188.8065913490047,180.00983891375134,179.00766913804637,,,163.12509488638293,,,187.59835693035788,185.0785398850905,169.84487107109555,,,,,,,,,,,,166.6730048280747,,176.56628102510317,171.41486864931727,188.73775052501915,,,,,,178.1009705383431,,,,,,,163.03489970957094,165.72854483509755,165.40680444292082,,180.34646832322693,184.75725895736065,182.56024591517223,178.53259862822222,184.89015962795185,,199.68051322054666,203.285402513779,198.36720899409931,203.48021397641676,208.08837810897936,206.23661161996841,193.19686437559133,194.5918770163153,192.2947360156489,186.03199797674134,185.60098569164217,175.05788742782934,162.4000324246466,144.07817468414345,143.2139569251901,139.64677078332954,140.9324279244621,146.85317567820803,132.11452430424603,,,,
5,1985-01-07 00:44:31+00:00,,122.37327869550558,115.23360949561236,129.34354940880084,146.48336135139226,143.5180274298105,149.38148514131714,153.88865523298216,159.207945948613,169.4576850685893,186.18731063151665,192.4068360238096,200.01115380294078,209.351922343055,196.84616293440428,202.3676003699016,193.12627883152902,201.361858594373,206.85797932755517,,221.39860077325952,216.37943616808963,217.603728737549,,205.99795707161272,196.08669429160068,203.71826955127753,202.14259242284933,183.77952119730978,,,183.9911080744804,,182.82744136396883,184.9994607230138,175.03105748524928,176.69075793468738,155.56811430625427,,,,167.27729319043783,,,,,,186.35882970448282,185.94844330055412,200.2873882125295,196.87132661334022,211.21186620662883,,213.3476519782247,209.18569715180408,158.52084124076808,155.32181221184314,161.84934360097435,165.51193432315551,151.94780785290243,,186.16753125783507,166.80542301053535,162.36581054754475,169.33486720998613,180.76729609183698,,196.45133304281634,184.74947507343126,184.09694668905001,181.2226123539229,171.48179242224245,181.66922202269473,,199.27159181064752,202.3632779091592,197.97114162098322,204.69637775804358,202.2589644953241,200.42162145569608,186.47675457641336,185.38205229392466,186.8368241925294,182.96943240170455,179.2758588923177,171.3248833861531,154.44856890199594,144.95737624789874,145.28571902873122,,130.64506662400458,147.76542758670485,163.41935870649488,153.5001132627937,130.8468287856003,,136.141979302926
6,1985-05-24 00:38:10+00:00,149.2941224832246,132.91618866495043,124.49612052983683,131.22023856611207,142.97652507810963,150.47601863923583,153.07637772129962,150.93549757317078,165.27179943866594,164.669602523498,172.53817536438157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1985-06-16 00:44:19+00:00,135.01943810603026,119.5603571004692,119.38809955871608,121.0115537682714,137.16803801299358,146.88031242766934,144.5328025258882,157.86433311295642,158.09739876601526,175.64960918683354,176.79325278622304,189.17851838102413,192.3468180749224,198.47497102484584,203.81429932676096,197.79233348600252,,189.42062419770122,201.6521540825353,207.04408718783404,212.6711668763187,211.48542898766212,194.54055311250613,,172.8889402458134,171.97142848910767,174.85149071263552,174.64013880915982,,,,,,186.59216764160504,190.9808066930233,190.9439350932639,180.42280314345496,166.57341496985183,,147.4601805746569,,156.60571746251082,,,,,164.15165787686482,179.09628044995165,175.3653671146719,178.05939099008097,170.67939894317564,194.0792631116298,254.4035957407333,229.68955822732548,218.26139839950153,196.27720658395745,180.89511090171456,179.2771949950072,172.09378561746368,154.87929962164083,164.28321088568444,189.69728968635485,173.06892965549318,176.9716463795107,174.6031974221404,171.57775638885408,187.16435070702948,180.90065004815878,186.46112421497907,186.71946028022228,176.82062963776485,171.91927688156662,,193.51141765697838,201.33283278196615,200.57004752577643,194.87066724331223,211.3549028766744,205.04274624951526,184.78588816149752,178.4497951122618,175.01286217974868,183.16922229093322,180.05044557701967,179.85394460808325,163.93759488742893,142.07582800857605,133.5570892529719,135.36473990183026,133.0335888281943,126.46755020432906,131.57691500616025,135.27493116217553,131.72999939255146,137.86882570115645,149.01662188051264,144.96059685626687
8,1985-08-19 00:43:51+00:00,135.2176634315404,120.17451177000824,,123.67847262577835,143.11785464505098,151.59024858422114,155.3402402926684,155.8021231551141,163.77751755623572,166.45512898928672,176.64514609435912,186.99621667072205,199.14665497386193,196.83154372327195,204.7581836563245,202.32651568673379,188.68515390089658,196.89890140066552,212.14871834266143,224.70782341688044,227.90775508142647,218.0607075373793,,,,178.9748330901668,183.03156300252547,,,,,,,,196.60579578108636,197.9543039474004,191.2685605546207,169.76434289732353,160.47013830881076,150.2640046121911,,,,,150.48108750866308,153.96728391267442,,166.21113982475245,161.81939178829265,165.87880198210829,153.0580968763368,192.0286259050854,230.19697544360562,219.16127569099157,207.36957018073147,193.39230933732577,173.94214884475295,174.43787113016563,169.53970784665796,158.89998084649767,165.97808960473387,191.1472273340354,,175.02319669986295,173.7560313857432,180.59297865945797,190.97845460586825,185.30006784804368,177.43910743226266,174.89391445495895,172.46436948546537,,172.28017891334625,,,205.56810541766092,206.5243692839921,218.74220343401052,214.28913917069275,181.85843929923197,182.4013630412742,178.04518321270916,183.35238898752482,181.19113729206916,176.28185433576695,161.81824908521298,141.86996464442052,135.3087881179838,137.45352896832173,134.28003046651665,134.36020087677088,141.41891268777235,142.93468113092229,143.11068721568026,144.86099116166784,159.95247175638974,157.8628851093693
9,1985-09-13 00:37:21+00:00,159.7041812170335,146.2022083359875,136.38626986762574,140.2613713555914,153.64764754493638,165.29474258034753,168.47639890429235,175.94637332215063,178.21191761116174,187.90874828348623,192.18031031971321,193.252573799346,200.61085760149223,212.89331596913158,218.3681443844302,211.27649652794597,199.15226344200508,205.67955094785174,227.20377060510933,230.58513264268123,236.24792639280372,222.54878860495035,208.29094030337174,199.97558537259553,183.2736011547702,187.79269381798156,187.36430856701972,186.2262465643127,182.93772191424105,,,,,206.85345739219596,200.5967567019188,205.15979574655103,196.67066127015747,177.49433027991086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
