dates,satname,sar2299-0000,sar2299-0001,sar2299-0002
1984-06-14 09:40:12+00:00,L5,310.18,206.92,234.96
1984-06-30 09:40:25+00:00,L5,,,
1984-07-16 09:40:39+00:00,L5,268.22,288.63,290.07
1984-08-26 09:36:09+00:00,L5,333.30,168.63,242.04
1984-09-11 09:36:14+00:00,L5,315.12,198.59,239.36
1984-10-04 09:42:01+00:00,L5,,,
1984-10-13 09:36:13+00:00,L5,309.90,198.64,242.94
1984-10-29 09:36:08+00:00,L5,309.88,198.75,241.59
1984-12-07 09:41:55+00:00,L5,310.33,183.70,244.10
1985-01-17 09:36:29+00:00,L5,328.59,198.73,243.12
1985-03-13 09:42:20+00:00,L5,312.68,198.70,243.88
1985-05-25 09:36:15+00:00,L5,309.73,183.70,238.03
1985-06-17 09:42:00+00:00,L5,313.20,183.61,239.01
1985-08-04 09:41:41+00:00,L5,312.17,183.64,228.33
1985-08-13 09:35:48+00:00,L5,312.72,198.65,239.23
1985-08-20 09:41:31+00:00,L5,311.59,183.68,240.56
1985-08-29 09:35:38+00:00,L5,,,
1985-09-05 09:41:19+00:00,L5,332.77,183.59,251.06
1985-09-14 09:35:25+00:00,L5,308.70,198.66,241.71
1985-09-21 09:41:07+00:00,L5,309.68,198.69,238.94
1985-10-23 09:40:46+00:00,L5,308.89,198.61,241.88
1985-12-03 09:34:19+00:00,L5,311.03,198.72,240.30
1986-01-04 09:33:44+00:00,L5,304.09,198.74,238.66
1986-01-20 09:33:24+00:00,L5,,,
1986-03-16 09:37:58+00:00,L5,308.30,206.47,238.80
1986-03-25 09:32:01+00:00,L5,308.05,183.70,243.03
1986-04-10 09:31:17+00:00,L5,,,
1986-05-12 09:30:53+00:00,L5,310.50,198.67,240.28
1986-05-28 09:30:02+00:00,L5,309.68,198.60,238.69
1986-07-22 09:34:25+00:00,L5,,,
1986-07-31 09:28:19+00:00,L5,310.15,198.56,238.84
1986-08-23 09:33:15+00:00,L5,311.36,183.62,235.35
1986-09-17 09:26:37+00:00,L5,310.82,183.67,248.30
1986-09-24 09:32:11+00:00,L5,313.67,183.69,240.57
1986-12-22 09:25:09+00:00,L5,168.66,183.67,382.31
1987-01-23 09:26:04+00:00,L5,313.08,199.72,239.23
1987-02-08 09:26:31+00:00,L5,311.83,198.64,238.11
1987-03-03 09:33:20+00:00,L5,,,
1987-04-20 09:35:01+00:00,L5,310.23,198.69,239.74
1987-05-22 09:35:55+00:00,L5,,,
1987-06-07 09:36:18+00:00,L5,309.74,183.74,241.62
1987-06-16 09:30:43+00:00,L5,309.46,198.56,241.13
1987-06-23 09:36:39+00:00,L5,328.04,198.72,242.04
1987-07-18 09:31:20+00:00,L5,,,
1987-08-03 09:31:49+00:00,L5,314.09,198.64,241.95
1987-08-10 09:37:49+00:00,L5,,,
1987-08-19 09:32:18+00:00,L5,329.90,198.58,239.16
1987-08-26 09:38:16+00:00,L5,314.78,183.70,240.56
1987-09-11 09:38:40+00:00,L5,312.80,198.62,241.06
1987-09-20 09:33:05+00:00,L5,310.77,198.67,240.28
1987-10-06 09:33:26+00:00,L5,330.16,183.60,244.35
1988-01-10 09:35:05+00:00,L5,303.99,198.76,237.77
1988-02-11 09:35:41+00:00,L5,310.43,198.70,242.10
1988-03-14 09:36:03+00:00,L5,308.90,183.72,240.60
1988-04-15 09:36:14+00:00,L5,312.94,183.66,249.94
1988-05-17 09:36:32+00:00,L5,309.79,183.73,244.73
1988-06-02 09:36:38+00:00,L5,311.03,183.78,240.37
1988-06-09 09:42:27+00:00,L5,311.60,198.71,240.64
1988-06-18 09:36:19+00:00,L5,306.81,198.58,242.75
1988-07-04 09:36:48+00:00,L5,313.76,198.66,239.21
1988-07-11 09:42:36+00:00,L5,309.36,183.60,242.52
1988-07-27 09:42:39+00:00,L5,,,
1988-08-05 09:36:28+00:00,L5,,,
1988-08-12 09:42:37+00:00,L5,,,
1988-08-21 09:36:53+00:00,L5,312.71,198.58,242.21
1988-08-28 09:42:43+00:00,L5,312.19,198.64,239.90
