,dates,chi0268-0000,chi0268-0001,chi0268-0002,chi0268-0003,chi0268-0004,chi0268-0005,chi0268-0006,chi0268-0007,chi0268-0008,chi0268-0009,chi0268-0010
0,1985-07-27 14:08:29+00:00,198.30626892659987,210.99676772241446,,,,,,187.70548478567983,193.7218319541776,196.6780363513039,212.17946535282013
1,1986-07-30 14:00:52+00:00,198.9087841602161,206.99116599808198,203.6196805834198,205.53632438177348,192.85003571661198,186.82153563176303,188.69031155329614,183.22343536173233,191.1972171129938,202.99788947823046,212.60662710222206
2,1986-08-15 14:00:17+00:00,191.21105637320005,191.9917471278818,201.81795919661326,206.41780186003558,188.83499561796515,181.5574856194305,180.58806407133838,180.75496821961008,188.99955657299137,199.48723771131787,213.20348441790327
3,1986-08-31 13:59:41+00:00,186.19652992519661,188.2266041591622,198.1456444681339,206.97466776315522,192.6950266161068,182.52364171854842,180.3299032418645,189.61810312070392,185.48236369666213,197.4307349645148,204.678671047662
4,1986-09-16 13:59:10+00:00,205.23927459332646,213.76433191949081,213.75047722417634,211.5105367131557,199.14945935809922,199.08670426761432,199.92381121906806,197.52364880692465,207.1265494258489,213.87290298679352,227.76017824250573
5,1986-10-18 13:58:32+00:00,,,,,,,,,,,
6,1986-11-03 13:57:34+00:00,198.24414495589693,203.71722063564684,203.49940554128204,210.0320445085808,203.24559755052778,194.83824869843426,197.02690299697005,195.6782811728893,203.4563121944313,208.7843516570208,223.85586886952606
7,1987-01-06 13:58:30+00:00,,,,,,,,,,,
8,1987-01-22 13:58:34+00:00,195.91469283291707,200.80050018887627,201.42524568791467,210.16594299801466,194.51428765936063,188.77959165368298,190.337470200416,188.12222085032673,189.35222681260544,194.8566352581785,214.18213044795576
9,1987-02-07 13:59:09+00:00,197.7064953264954,201.59031499634662,200.47904204938035,209.59897295498638,195.30981180726488,191.8408498157251,191.55752016972303,190.85620717279042,195.80787390432374,204.23452959914275,219.81606222740936
10,1987-03-27 14:00:57+00:00,208.28462267882807,212.45018431677883,214.02554255050094,218.1565034606765,203.5784345111728,202.5621457135183,199.14188594493385,200.53751272570673,207.75968932138497,212.50105823573097,230.12834050912303
11,1987-11-06 14:06:32+00:00,201.14966718913612,211.4329448416788,210.1593837551348,207.65633904255384,199.22015782331454,197.22622611723742,197.70586369507157,193.07962709111715,190.18690663742737,199.1689945167821,214.04454468402514
12,1988-04-30 14:08:52+00:00,204.29159969412328,206.5954257902957,207.83557207793368,224.13111704454454,209.27336529912074,195.68888878869504,230.10144479729183,,195.11828480832966,204.59245197509696,220.50518233043246
13,1988-06-01 14:09:09+00:00,204.00770656951366,208.72460637226547,215.06720017586662,219.58477968895434,204.2473337819442,196.71326174629178,196.1478216449373,198.79276580174198,199.51010151513557,209.51225313979282,228.43403456284827
14,1988-06-17 14:09:14+00:00,191.13705605945944,194.525307101066,204.89789657110748,207.72770464625384,188.16976327578635,186.19431943487825,182.20156132423955,180.48897451387197,186.95700104588832,194.98307877074433,213.16713073402082
15,1988-07-03 14:09:43+00:00,181.4086615028794,189.17382930552682,193.0478337656878,192.66986840056487,179.8797343599229,,,,,,
16,1988-08-20 14:09:24+00:00,193.79919351876666,190.53223308419263,201.9291243544039,202.41444090842074,186.24613021091827,179.63708564381434,183.41445236975258,187.58780990931243,191.1889663619304,198.20910258597993,207.01845296640653
17,1988-09-05 14:09:27+00:00,190.63073969589018,194.33785920947173,202.7366115507012,203.23237676078224,189.82248910819692,186.9535497510519,187.49935564240064,187.72274405122243,187.86350389703733,195.86814544601637,214.50447241762035
18,1988-09-21 14:09:46+00:00,,,,,,,,,,,
19,1988-10-23 14:09:36+00:00,,,,,,,,,,,
20,1989-01-27 14:09:01+00:00,194.4077505026677,199.61140960446133,202.56450411594886,218.21204957671503,190.96108916060643,,,,,,
21,1989-06-04 14:07:17+00:00,,,,,,,,,,,
22,1989-07-22 14:06:16+00:00,,,,,,,,,,,
23,1989-08-23 14:05:11+00:00,191.20055132680002,192.3906719349431,200.25997419228622,204.80525671076134,189.20901974229596,188.21253400932224,186.42263207373938,186.6015194341477,184.55775363953018,190.36620778434013,211.37696095184202
24,1989-09-24 14:04:23+00:00,192.5486996598015,195.78616676181696,200.88462761945277,209.247549346467,191.83179507727624,184.3509950384056,184.83005627467153,184.50578944320617,188.83991433699805,197.26889589604392,219.25713847024724
25,1990-04-20 13:58:53+00:00,198.68890624758833,207.624230189785,210.33800093368222,214.41672703125334,191.08781716125463,181.79911233107202,181.26772393527924,181.3718686479365,187.62012832384198,201.57748666525112,217.27922935827118
26,1990-07-09 13:58:47+00:00,195.8306239882201,202.76417228350766,209.5840916353617,212.92266257499506,195.8548720464049,195.67789612824635,192.0447283030967,192.4154058487486,196.63080612245778,205.34696963798774,222.4147891490236
27,1990-07-25 13:58:43+00:00,197.39584797251263,201.17957885317813,204.051140060814,215.44144902657413,196.7248194757813,189.82537662997018,184.11877141620127,183.44654391968322,192.5454776009281,198.3166482417641,214.05129032183635
28,1990-09-11 13:58:30+00:00,194.0056862055173,192.94186877244405,198.27713925509178,204.9327486694148,190.09035652486105,183.2128551475312,184.86785308020174,185.5846551424381,188.0737777101114,195.30988566767613,212.89124446977976
29,1990-11-14 13:58:09+00:00,198.20754646302953,207.56314095697684,213.72495820082014,204.59670010428084,185.13161336877212,183.80594007213475,186.36009969849619,182.67078980288954,183.07555959620976,194.15873236002545,212.97931038877184
30,1991-01-01 13:58:31+00:00,202.8329140881999,206.21658693700167,210.7884171807591,216.74726385351588,203.80685245035602,199.9693207841901,198.57560632800042,189.71607287737768,193.60525802058834,200.92712309698297,222.38391016036195
31,1991-02-02 13:59:12+00:00,200.54866988800705,209.65499286354517,211.01986635053163,215.31044237865586,197.2980672637161,190.42152511287017,192.0016383548869,191.0611670753402,194.0632014885514,208.76220810198774,225.33473808533697
32,1991-07-12 14:01:52+00:00,198.93035401206336,200.89638172451066,205.1852907190568,206.3921114196756,190.28370476806117,189.64419207227976,191.13671959446415,188.85523181240822,190.63105355813525,200.98402605416496,221.07723311103086
33,1991-09-30 14:02:37+00:00,194.1195160117896,197.87327453895585,200.27662253965826,210.37503526119986,193.39561170677496,192.2900639370023,182.58046973924456,179.58516043897646,185.22234463683634,192.31104789466008,217.56793925056715
34,1992-02-05 14:03:16+00:00,192.97986936390197,196.26888297468645,200.4427393057387,201.754806861134,188.53252019664163,186.09009935593352,181.35512972241176,179.1375416865657,183.2079315532426,192.45391638620603,210.2325548576856
35,1992-04-25 14:02:54+00:00,192.2080667837478,190.34032627625675,194.26968968681587,187.78226870263103,176.7983048578252,173.42326192787326,165.94273313818647,170.27857678668028,175.64113546107376,182.12923942833942,206.67074609170166
36,1992-07-14 14:02:04+00:00,191.05668656359182,197.18510698929907,200.13694360548072,207.71060192460067,182.39203876265861,186.36086518629435,181.56395049904563,,,,
37,1992-07-30 14:01:51+00:00,187.68335390509463,200.23614908236587,204.47414225736026,207.11593462312695,185.92563227991613,188.21718224195126,182.10033517780684,181.3208028408226,185.98875966502763,195.9943363980866,207.99607099486397
38,1992-08-31 14:00:57+00:00,192.63230736510656,188.61722082139732,182.8694999734358,182.45509392714956,159.4731004527251,156.40258927964265,157.0589879836878,,,,
39,1992-11-03 14:00:18+00:00,191.46391330325343,190.00458709173847,190.8102217544514,190.25766945600404,178.75837791509667,176.1458997390157,170.02680741994217,172.69068147046622,176.86314976041308,185.76089129053182,197.10316713308123
40,1992-12-05 14:00:15+00:00,186.49760674247983,189.90601100812376,194.69546124148977,194.32821199931584,180.7301087841278,178.02219171636065,177.48393920020294,171.3044793631368,175.84376052103076,185.9943574845972,204.74559018675328
41,1993-05-30 14:01:12+00:00,190.15118995429071,192.85058700851567,197.23582994550338,205.19664679047585,187.40270921421433,184.53573042609983,185.4779951710488,185.1288870034829,186.5822837914931,190.45720361094345,207.5851492199788
42,1993-06-15 14:01:10+00:00,196.25394204216465,217.8207423954446,,,,185.63112813919457,183.33295942009659,178.67754632912073,188.7504125238878,,214.61533450558028
43,1993-07-17 14:01:27+00:00,192.99145343798705,198.37668854192356,202.39795254559286,206.68766358396684,182.79405127156943,181.22077071857046,180.4518934219921,177.9507025369376,185.11751893479274,197.1052910974042,211.70399564971945
44,1993-10-21 14:01:11+00:00,189.7128157419641,192.12352658888858,197.98004244700815,200.65743506315928,190.9442633822053,179.00182647891916,173.49003397081566,174.25397168033004,177.1359562603539,185.89617617225906,204.01470933578668
45,1993-11-06 14:00:41+00:00,191.26269528629626,194.99924246192552,197.4536701959952,206.25122063370236,195.09014636512794,181.99619328246257,168.3371183193977,,,193.51715004508327,
46,1994-02-26 13:59:54+00:00,197.28171720336323,200.37661168635972,203.22380625188472,207.99284652469794,194.57358386995278,189.41606165895885,188.06090244817418,187.30202007536084,189.00146310835314,199.16418220999876,214.33800802134166
47,1994-07-04 13:57:29+00:00,190.18926787702864,196.73221403011715,202.3377492428174,201.95653370705276,183.3249438504003,180.71443777919345,180.3343155735516,180.98365472627307,181.34410736429902,193.98945107621853,210.59821879597243
48,1995-06-05 13:45:40+00:00,,,,,,,,,,,
49,1995-06-21 13:44:33+00:00,186.94427519465452,190.35971903780333,201.82789703309075,203.41013220783,179.4996131909053,175.6722670424747,170.82643029364036,176.54786197724826,183.14842091549065,192.56030191808645,214.38460405819328
