,dates,usa_CA_0308-0000,usa_CA_0308-0001,usa_CA_0308-0002,usa_CA_0308-0003,usa_CA_0308-0004,usa_CA_0308-0005,usa_CA_0308-0006,usa_CA_0308-0007,usa_CA_0308-0008,usa_CA_0308-0009,usa_CA_0308-0010,usa_CA_0308-0011,usa_CA_0308-0012,usa_CA_0308-0013,usa_CA_0308-0014,usa_CA_0308-0015,usa_CA_0308-0016,usa_CA_0308-0017,usa_CA_0308-0018
0,1984-04-14 18:24:25+00:00,213.5407434934565,218.83337703110521,210.53931421521781,215.08452384300648,227.85803765542244,236.36860724695856,232.182945888962,223.32017608271735,213.6182611634162,194.70175729252787,185.70236339267592,181.89251516171907,173.16352275039105,179.30405597152776,188.5578471181151,196.10679388211364,208.96148496248463,,
1,1984-05-16 18:24:53+00:00,244.2860545545327,232.3196445927042,220.53206902032818,232.4308798780706,243.934449100884,255.9150715726253,250.5643281771341,242.6324189160238,238.29743411616482,211.6203207764787,198.996141739732,202.62950074613963,204.4413697202781,213.55353253741535,224.54319372509866,235.90797425543695,243.3090055319311,260.310980929536,
2,1984-06-17 18:25:35+00:00,242.50108705341154,239.03014201706128,244.27125378778965,247.33095805140175,253.99552924165812,270.1198117830751,272.70205836479533,261.5741389769189,244.48614944683055,228.7431182682547,226.48501492736412,213.63586011927447,216.34967325894263,226.28924016051147,273.06905100446,243.4812700549659,268.68607881735613,286.8491473060648,321.5121759113355
3,1984-07-03 18:25:46+00:00,249.86731254399314,240.3169869555109,240.67606298575163,251.27992347232407,258.6127742309799,270.5351752121394,274.29912570585816,262.2351876382438,242.50335459550496,240.62831627021367,233.6522582070981,224.99245227490556,221.29832289650713,257.50301302815393,243.63497336368584,241.126229042106,265.821140530845,283.5735647721011,335.3102402804264
4,1984-07-19 18:26:06+00:00,235.4325996173706,244.82871617029008,241.4508535538333,243.8743959235202,254.78412055897138,263.5851179143808,260.23197154493107,256.79303521322055,240.12820943354723,231.03740145392024,230.89787493292,220.1598724932702,219.72754689261956,232.6832995289927,235.41875214961823,248.62653037130087,264.5470391522777,270.829268643423,307.75582550853244
5,1984-09-21 18:27:21+00:00,233.91664052721683,227.03540320424332,234.03197455717782,241.9772889360226,246.46034563926924,247.90378491629122,249.3615068827437,249.83057291121702,247.6614544390143,237.03781312247582,235.05959793008316,231.7775562058648,228.91688418466174,236.3984923696174,235.19095113073948,239.05319173007535,241.94068415414833,251.07169166473886,282.38003348220263
6,1984-10-23 18:27:16+00:00,216.51790411245358,210.01732823736623,219.33794851665306,227.57030460191868,227.57502860588318,234.1014639865049,229.08371374735086,228.47614617093853,223.18294712796728,220.8391961342183,213.76868716409155,207.0819600894095,203.5970276386781,213.20646905560113,216.74365847047207,217.40643852244807,214.26404000321008,218.17971517537893,
7,1985-02-28 18:27:41+00:00,242.65252695527116,233.71919988594857,240.52406890953307,257.3156507361998,263.37542985205164,265.09220602379685,257.4446260017577,252.1424300907972,245.80226317854886,242.25168778087655,238.5756167450033,227.05141217518127,244.43081519427474,223.99860747135415,237.18260427497984,255.52834736564745,,,
8,1985-04-17 18:27:31+00:00,212.52500737877494,212.37600099856212,211.95441523165067,224.47564089727183,246.08917589979998,229.5905199734084,214.24440553392745,210.88978324089766,204.1180448132738,,193.4509361489559,192.30665677163327,205.63934024209212,201.4504440222016,199.48185389239308,215.9510331551254,220.53256844364785,211.45116733259812,
9,1985-05-26 18:33:32+00:00,254.20204559266517,241.57417381515862,251.33744098118066,271.3935289866721,276.0332067605135,264.59883670290503,250.83592887177787,255.1746456816937,255.73187495152652,267.4202089000489,245.10131437564527,243.08330832479123,249.1430131878422,259.00258659486485,274.77773105203823,241.66658802015073,255.78331317126563,,307.1280065030513
10,1985-09-15 18:32:41+00:00,,,,,243.2268094495385,241.09146019000463,238.40864327903046,242.2197840750933,241.00019650892557,241.9277215486863,233.19205197457126,235.89262305987538,238.47749177622208,238.76187008028705,235.45470378182563,232.15643966527438,225.60258772766588,205.64909994004137,255.19818706514567
11,1985-10-10 18:26:15+00:00,227.92228530765618,229.04846743189427,243.084712835071,253.4349687548916,251.30009271084333,255.87087182009327,249.04939054624785,248.46721224000183,246.0213684123775,242.96813805722377,240.22352957583132,238.67242136792512,243.68473351836167,249.16938590543572,250.1372689200404,242.45695630015177,232.16019791185153,241.2040461502333,270.16519895585856
12,1985-11-11 18:25:49+00:00,214.22609960644508,205.6321861377631,211.94289212613765,221.6942355204586,210.1230760194554,211.5379623621012,210.08296577417968,206.77928666601554,213.11825713478947,207.2686248859752,203.75888062177347,198.82135101796706,206.05149923411224,204.1911945883534,210.06835795935152,203.07683668448962,196.57660994633545,,
13,1986-04-20 18:22:32+00:00,229.34315217841626,221.32438567546694,218.77617234370376,216.83443419256594,234.13270864935782,243.20070255203024,239.3569198421613,226.04112213706796,223.90476254279898,231.7538058783739,226.30717964397388,211.97265733546936,208.45456469903513,209.27026527314797,214.24101550093653,210.95403915535044,227.96139778192244,232.54564320389727,260.5325000620186
