,dates,nzd0263-0000,nzd0263-0001,nzd0263-0002,nzd0263-0003,nzd0263-0004,nzd0263-0005,nzd0263-0006,nzd0263-0007,nzd0263-0008,nzd0263-0009,nzd0263-0010,nzd0263-0011,nzd0263-0012,nzd0263-0013,nzd0263-0014,nzd0263-0015,nzd0263-0016,nzd0263-0017,nzd0263-0018,nzd0263-0019,nzd0263-0020,nzd0263-0021,nzd0263-0022,nzd0263-0023,nzd0263-0024,nzd0263-0025,nzd0263-0026,nzd0263-0027
0,1999-07-20 21:46:51+00:00,,,,,,,,,116.7658387512144,,,120.12963266766337,124.33789509290291,120.03838563270388,108.57707622098881,125.19867309735984,149.05933448482259,124.28037319299641,120.43383263919908,121.24395886524307,,126.6767084765454,110.91250329896705,,,165.09038610860466,189.97489162483478,190.00042187597444
1,1999-08-05 21:46:59+00:00,,166.0616728943063,,,,,,,,,196.8448220592482,156.10666334970767,157.40483774713408,140.65584328215897,124.13873373455141,125.31582991322506,142.76321479559238,115.61009250824772,102.41145620130382,92.14704861867877,,94.84051868894834,94.49965633450552,,,147.96916105777868,161.613046089211,153.07046659383582
2,1999-08-21 21:46:56+00:00,131.91392920374125,130.21391684099578,135.535149879555,132.71580240836818,,169.8866660380495,156.3998464042006,152.38430971357758,134.5993645936779,150.4279022329192,149.13045330921656,148.13693610014462,158.1143032166346,146.8980335330818,136.04963533167697,143.54324879060712,163.62195946959275,145.0511056893591,137.7957977620708,,134.63733013072584,133.18175017200585,,125.40025919772927,159.36586176646148,192.124452459216,197.89296488822538,
3,1999-09-06 21:46:59+00:00,,133.23252749129477,134.50924525908084,147.43186636585824,150.55269082260745,167.88847904346724,152.52566536165173,136.9830550575346,144.15430788544964,160.0391563905873,155.78355472801636,153.55639609595897,149.54655145584735,142.86835952158015,130.20684322223255,144.19787953190388,179.8903888147737,146.4528775404987,127.96746416079087,,134.5486682319349,137.10840176248328,,,174.33651408488151,199.618298478788,224.24760975276735,
4,1999-09-22 21:47:00+00:00,,121.27037064934592,133.07339755996716,146.7759529821035,154.20176887142856,164.96965376501973,157.98571486663803,121.34244939917598,154.23328699695563,149.73323424299028,155.72260901594018,155.59682710529367,146.3207415585531,138.56168246100276,114.46848938420031,142.45591537634363,160.19200075639083,142.02228092261169,124.60576869617857,,144.68519102356075,142.19593447162316,,,166.68353000176558,202.04056290464888,222.80980104284004,
5,1999-10-08 21:47:06+00:00,114.32346340483542,109.32248224107371,128.56723706027847,132.34663065169485,148.57522329684824,151.45023715208373,140.81763848780332,129.69673080399758,129.79144911303683,151.42475857316836,146.50000936136513,138.58621671071805,136.474369443342,125.60270170904394,115.05295821410105,126.32848183867252,152.7068568847084,120.49103678144216,117.64374921710123,117.33301671968475,,131.68352043117622,,,150.05322273893879,174.87162493372466,186.59903180994547,188.51336058159333
6,1999-10-24 21:46:56+00:00,132.12784368573384,132.0156396113549,137.68582861697857,141.3128664451269,157.77985129069154,167.97476366596732,150.9939130943853,150.0181955644201,151.3383749955713,166.4487767654882,149.51184306085162,157.61105172543643,157.607830204232,140.02623744337515,135.69194340237817,150.74974891709022,175.58414762129365,142.9239264173352,,138.55052708168967,140.9750535563253,153.55593426494067,,,176.12057566124298,201.9880327151999,212.47986859886802,229.86523219585237
7,2000-01-12 21:46:54+00:00,137.47578780779503,140.76500431017115,137.5034322431149,143.397261851286,159.83663389635484,171.70486640928044,166.60565748393282,150.15434674154253,170.29920885245383,153.58792536727555,153.46804454109486,158.2920115544112,155.8920846161378,150.0572975045812,151.88995561803384,161.00383483885201,185.23033051689654,160.6429281554403,158.61516011714036,150.37650409520424,,157.1180874457966,,,178.40110861050462,212.12039140080887,220.40738891710097,225.78477089116873
8,2000-04-01 21:46:34+00:00,128.58938621187224,115.50070231784093,123.16529279973821,129.74885008165134,145.31155408427338,,143.08934600823343,139.04321565418462,138.00700346861765,147.16811258693846,142.37215986698402,130.42640261903836,133.08217501166325,131.0717369919411,130.52119239222142,142.8308916107912,161.80911486610609,135.64095529565418,118.32246538170989,115.98312106791879,124.7151160021077,118.27964422032915,108.30069301352555,,145.96268837562224,173.39897713271563,185.3689078043256,187.16637958645592
9,2000-05-03 21:46:19+00:00,,,71.20538525223196,89.14154352586866,,113.71009902643848,106.66486078099452,106.7772933935973,137.03724437217255,,,99.70690731754073,,,,,,,,,105.60292702962074,93.6432650643535,75.99966127622608,86.5413290123294,,138.44845475217642,170.63206865117465,
