,dates,per0011-0000,per0011-0001,per0011-0002,per0011-0003,per0011-0004,per0011-0005,per0011-0006,per0011-0007,per0011-0008,per0011-0009,per0011-0010,per0011-0011,per0011-0012,per0011-0013,per0011-0014,per0011-0015,per0011-0016,per0011-0017,per0011-0018,per0011-0019,per0011-0020,per0011-0021,per0011-0022,per0011-0023,per0011-0024,per0011-0025,per0011-0026,per0011-0027,per0011-0028,per0011-0029,per0011-0030,per0011-0031,per0011-0032,per0011-0033,per0011-0034,per0011-0035,per0011-0036,per0011-0037,per0011-0038,per0011-0039,per0011-0040,per0011-0041,per0011-0042,per0011-0043,per0011-0044,per0011-0045,per0011-0046,per0011-0047,per0011-0048,per0011-0049,per0011-0050,per0011-0051,per0011-0052,per0011-0053,per0011-0054,per0011-0055,per0011-0056,per0011-0057,per0011-0058,per0011-0059
0,1985-03-27 15:04:03+00:00,203.12610713985634,164.55438055905248,145.44272989214969,141.6266664232618,152.12717361595872,158.7345142863321,176.17654711851304,182.44763520934697,188.96497772824506,194.13436503288386,196.24301344321478,182.67480021821916,179.4833759701401,185.48382586701496,197.08296606625993,198.57358093302548,192.95979525027502,184.9289081011294,183.84847157983089,185.8374006412471,202.40426968224526,209.82377670227856,199.65440506512837,190.4281226610429,187.7084268715318,,,,,,,,,199.43486493808135,212.1933090453012,216.91760397536785,191.9194100471637,187.7575896785987,183.89742245557267,200.96020656645243,202.1919041276509,196.48132844378432,187.4572140310923,183.2726354314825,181.1638616571014,185.73958883652836,189.9571906564045,197.98525772402564,205.49498254930023,202.19571890055096,200.51859715103944,198.40290502332994,194.73321034041558,187.33356488637023,187.89153353651693,182.7913339207367,182.60657165672168,182.4268165288833,188.1974971913109,189.27969362428811
1,1985-09-03 15:03:06+00:00,212.33464942841704,164.6085488594423,145.06739971234984,133.29918534923982,133.96095416215644,145.71894123200147,164.71381908341715,165.8267352626205,167.53248568298017,173.7538283977751,177.12402873256346,180.14695994970526,179.5534405969,183.53380284976424,193.3966591407606,194.59076118776562,196.7486373829975,195.79217602102068,187.44876260481357,184.46435677638016,189.28006417245166,196.08834666148124,203.24094711633128,216.98488004302686,225.41719870807944,232.58257101849057,246.08456844962055,242.62329456559695,244.58201258076252,246.1132896103209,245.78631131951394,249.64042742050208,251.85391707373378,232.79512993422227,223.8209017532234,220.18645538369526,201.6157728495313,190.4736885998002,183.96500169500962,195.77387004546915,199.09710397172785,187.85620232651408,184.78202476934692,182.50807907113006,176.4251534393597,175.79774811633587,180.17703160253572,190.58327222151132,209.4722251348091,226.69871187071345,228.7658195995702,223.77676139099742,215.94922752621943,209.1438356748908,201.90817152352793,196.07189122218855,197.01391772383516,191.6524592728785,201.47988603520747,207.668072402752
2,1985-12-08 15:01:45+00:00,,,,,,,,,,,,,,,,,,177.48942300470748,162.07887089433797,166.4001046271173,182.7035499595517,184.70859168103408,184.32627752999207,197.86197601481808,207.21991011636982,217.3829104052826,225.83040503041732,230.02101183843655,224.11383681730422,237.07577938186756,231.55597777428227,243.7338152847891,246.21399313802587,244.71592693303108,247.6528619355464,228.2192877860703,203.8899346471763,185.50861295198413,183.5992045895608,198.56967048358558,194.7786523306515,186.23376764093592,174.2806901117465,169.67987230084844,170.64377011756673,172.0238813606818,177.42552946655593,185.39775501257435,193.40522849121632,207.4306476832263,209.87716621381915,200.60223472861153,196.27136988464787,186.0781101501032,182.5724695906514,177.55901003686043,179.24869238017624,186.5390916284369,186.42229199293303,187.38973219538175
3,1986-01-09 15:01:10+00:00,,,188.51136392473876,,,,,,,,,,,,,,198.6710078584996,202.3961750671325,,,,238.7290566344108,236.6445702101556,218.09215379394482,219.39648369111188,219.30607480168948,220.3651011507178,213.88384045882455,213.40571253470281,216.45503239477995,234.62538530861696,256.0142404221693,259.0636473282243,243.00416879122162,267.36623168305806,259.16385992209194,,,202.19635712885736,204.18857544454502,208.16403958261208,194.65715866354572,193.8047460007343,197.89023151991913,196.0660934988128,201.42592982966767,202.717942804567,209.69641522009675,216.62632428318724,226.5139956336286,228.47313546970094,217.9851352034044,213.07345388136218,205.69987597634724,199.9470957805175,191.36155175111202,193.17536827210836,197.21224388663944,200.68823054558925,202.39380720376107
4,1986-03-14 14:59:46+00:00,195.83709973278735,165.85839552989583,150.75918667342697,154.53364745943213,159.49581454448085,165.03391230146974,181.2212209076344,187.15243662616965,189.0799968807603,190.80254639822874,187.20452859800932,181.418783576333,173.07844788294045,181.3288771376267,194.78012194863584,200.55166105834184,201.79676169391004,196.6675851931829,192.32569272844756,202.46815821620285,218.23805639589648,221.78193565804543,205.61415695446107,198.11239431675068,190.43004854836227,182.7041695286733,171.32412933185074,161.95150163435278,,,,202.4763840592393,224.26568236877497,207.06993677021015,207.72267783361423,209.5060346416165,195.68776925235358,189.46899074429518,186.3570958861764,200.41233739392032,206.77565554182624,194.73475308818672,186.72816607090036,182.22137336265513,183.74177801139047,188.08108449434366,193.74966983450284,199.17134478625798,207.1991799918863,212.79398409072724,204.57077483653853,197.76856522451965,189.88799730513824,185.45908227199925,187.17420139526308,177.382195036795,176.87523381072248,178.59126830969564,180.51355545026752,185.52756602618834
5,1986-05-17 14:58:17+00:00,190.26474979446633,167.72867256737916,151.64306167055884,148.63221722301313,148.27190873227602,156.48016922108496,178.46110278905533,187.2091415325786,193.64097091480082,199.0810351065536,193.08820014577094,192.0788892599153,182.87722146864212,189.8443848014894,202.193274524416,191.89888917006633,193.63512720803703,190.09196008551083,188.52801752851587,189.85674479771404,197.92765400958308,200.92877431856022,192.96658267339782,190.54635306994842,184.46384145973735,175.61668761045155,181.6582872750194,167.08025593290085,,,,195.0331872184234,212.21907256810414,180.62042223675283,195.26745048907162,196.0018083832187,184.66821142286648,180.67118861173623,183.30760827267017,203.42402267184804,205.43391000311726,195.43896945718842,187.26302370800676,183.67359685786963,192.42886711635379,184.6019249721672,186.66146356916522,189.27740542982013,197.54423084493504,208.55929734397853,208.78726810376008,209.7828733735426,204.5642283161515,197.61497466897927,184.40739877267856,170.28617204657246,169.0881351860761,176.44541316610702,187.53389400374414,196.0581976840915
6,1986-07-04 14:56:48+00:00,189.67067319026455,172.7111246617115,158.26196194541092,157.51479463093855,153.59432241551073,163.90654588643457,185.47446610424106,193.3106262033321,194.73050000940617,196.81455820136316,196.45049200552904,193.9429926848511,193.4672105381509,188.64699646784402,203.25347393680073,197.85627247090392,199.050372880042,200.67124485043365,196.4763833843488,194.02007810837682,201.7136920812726,205.83532576744835,205.96478623235944,199.08218736890734,208.27328311740064,197.3206497314721,202.8691553680581,196.4068051438171,208.35964510175683,213.81297964187263,223.56038191648994,222.7332662896752,229.63180426401357,191.80846068423463,196.24480133760056,207.71969736080302,189.22214545964422,185.85474072351116,191.55364206390232,204.78281066489785,211.29882798690494,199.80239476536363,189.53884041482212,188.68866631476263,189.8905238959602,191.4136507655038,191.57606244315872,198.8037963931955,206.24324183534264,216.0776192809958,222.2135189856005,218.75148869206885,216.3905114264572,207.2810172398401,197.98282647393648,182.56625964151422,181.08193984890056,191.08892363139887,203.71626332718296,212.564275327324
7,1986-07-20 14:56:15+00:00,185.40591126842577,161.94533408567014,152.1992685343481,154.6020607311196,161.55503390584173,166.69467351280616,186.56995338974693,195.6430018976924,198.32149395322892,200.01133512769098,197.4581078407698,201.1451548592287,193.3302017832192,198.4986887687567,206.16767722256049,206.822677215439,201.84577660528583,202.4176692697342,199.92492519414904,198.26171606657368,195.9165754000426,198.8734771011989,200.73806749339667,199.1963214962162,201.8035465771089,203.72436943001549,215.9592453384852,211.43181932553367,217.2277525525131,234.8433187872879,237.52801269157877,251.7439189600774,250.15696761025185,210.9259096245418,205.39035850860412,212.72116717374286,184.23600967313084,185.11954947080017,184.32081618710276,202.21715259827732,211.43272238434963,208.2587818332773,198.47489967456812,198.20275592357964,194.3937395234214,192.23798478913386,192.5326938246408,199.5485247856957,209.11288217234457,225.09142085425998,229.9507935426791,223.9134252398985,217.0816999232407,207.61864314879648,203.41043729411027,193.8157789592592,190.65575699106626,195.9466879082292,210.48621571962383,211.81493776760817
8,1986-09-06 14:54:29+00:00,187.5497424501634,161.92129070771713,151.78077621782174,149.74064040811922,153.16096484428897,169.54530523331493,185.1699751179961,189.38676788566022,192.19026153317247,189.11708296376696,189.99577203268848,190.9563847468748,189.6717061461873,192.39445565707302,200.96277151228873,199.7927747533831,201.13132974895402,203.07522826376402,188.79074532699212,185.94504778146094,189.39285484526337,191.53104301003856,193.32174591871856,207.63060488238196,211.5470380945857,212.49485581213435,226.85775568392597,223.4301333520186,227.17228951825646,232.51316838878185,239.36497643459785,247.7669516578534,247.96435541830562,218.1843263923083,215.38511217460604,218.35233511934115,194.25106731442725,186.59867029339972,188.83441714496564,198.3415119788819,203.79175169272037,195.08126006511196,195.20748963471289,192.1898941782019,190.0324902314019,185.03693246004883,190.52896854572236,200.55256241180433,219.02212732397817,228.58323646807042,233.64840926946448,228.90396700348242,221.05131680891623,212.0110322841311,207.57820399561172,197.59020366536828,196.2026283121564,203.17926300829714,211.50977690155517,214.71683806153794
9,1986-11-25 14:51:54+00:00,222.71455795121238,186.24005656116987,157.58142685978964,153.2476475824203,154.79494462613638,160.93399491593576,176.73711036083427,182.1180362379717,183.1900782833113,183.33795297629035,184.50899682791635,175.73027542995575,175.69585021364128,180.1213514918228,193.73987601836666,190.11168916176103,189.00926622858998,181.84014787569402,185.46397656265992,193.19242377389065,206.24111825223488,216.28918189296738,207.71032837798546,203.21360341296958,203.69303234877742,201.08680974993626,210.3434130959734,205.87257249203907,211.25305771709174,222.05063920058478,229.67575211588516,241.324623359514,247.4080148573504,219.69913795477245,229.83860089290312,231.99736569778463,204.4434426566748,190.08509736655603,181.20655097563463,199.3897534556018,198.46217787314893,185.22479006388969,180.03920911119866,181.4072355085783,182.32794639192733,185.91866958161393,187.98719108050216,197.71744346859,207.9768986808411,216.69789706018634,210.89573267560695,208.43539476181365,206.2371411075482,202.78454687761376,198.80911513929377,192.27723022834613,192.64045717557212,196.07102978344955,207.15571380688124,212.5853335252874
