dates,nzd0126-0000,nzd0126-0001,nzd0126-0002,nzd0126-0003,nzd0126-0004,nzd0126-0005,nzd0126-0006,nzd0126-0007,nzd0126-0008,nzd0126-0009,nzd0126-0010,nzd0126-0011,nzd0126-0012,nzd0126-0013,nzd0126-0014,nzd0126-0015,nzd0126-0016,nzd0126-0017,nzd0126-0018,nzd0126-0019,nzd0126-0020,nzd0126-0021,nzd0126-0022,nzd0126-0023,nzd0126-0024,nzd0126-0025,nzd0126-0026,nzd0126-0027,nzd0126-0028,nzd0126-0029,nzd0126-0030,nzd0126-0031,nzd0126-0032,nzd0126-0033,nzd0126-0034,nzd0126-0035,nzd0126-0036,nzd0126-0037,nzd0126-0038,nzd0126-0039,nzd0126-0040,nzd0126-0041,nzd0126-0042,nzd0126-0043,nzd0126-0044,nzd0126-0045,nzd0126-0046,nzd0126-0047,nzd0126-0048,nzd0126-0049,nzd0126-0050,nzd0126-0051,nzd0126-0052,nzd0126-0053,nzd0126-0054,nzd0126-0055,nzd0126-0056,nzd0126-0057,nzd0126-0058,nzd0126-0059,nzd0126-0060,nzd0126-0061,nzd0126-0062,nzd0126-0063,nzd0126-0064,nzd0126-0065,nzd0126-0066,nzd0126-0067,nzd0126-0068,nzd0126-0069,nzd0126-0070,nzd0126-0071,nzd0126-0072,nzd0126-0073,nzd0126-0074,nzd0126-0075,nzd0126-0076,nzd0126-0077,nzd0126-0078,nzd0126-0079,nzd0126-0080,nzd0126-0081,nzd0126-0082,nzd0126-0083,nzd0126-0084,nzd0126-0085,nzd0126-0086,nzd0126-0087,nzd0126-0088,nzd0126-0089,nzd0126-0090,nzd0126-0091,nzd0126-0092,nzd0126-0093,nzd0126-0094,nzd0126-0095,nzd0126-0096,nzd0126-0097,nzd0126-0098,nzd0126-0099,nzd0126-0100,nzd0126-0101,nzd0126-0102,nzd0126-0103,nzd0126-0104,nzd0126-0105,nzd0126-0106,nzd0126-0107,nzd0126-0108,nzd0126-0109,nzd0126-0110,nzd0126-0111,nzd0126-0112,nzd0126-0113,nzd0126-0114,nzd0126-0115,nzd0126-0116,nzd0126-0117,nzd0126-0118,nzd0126-0119,nzd0126-0120,nzd0126-0121,nzd0126-0122,nzd0126-0123,nzd0126-0124,nzd0126-0125,nzd0126-0126,nzd0126-0127,nzd0126-0128,nzd0126-0129,nzd0126-0130,nzd0126-0131,nzd0126-0132,nzd0126-0133,nzd0126-0134,nzd0126-0135,nzd0126-0136,nzd0126-0137,nzd0126-0138,nzd0126-0139,nzd0126-0140,nzd0126-0141,nzd0126-0142,nzd0126-0143,nzd0126-0144,nzd0126-0145,nzd0126-0146,nzd0126-0147,nzd0126-0148,nzd0126-0149,nzd0126-0150,nzd0126-0151,nzd0126-0152,nzd0126-0153,nzd0126-0154,nzd0126-0155,nzd0126-0156,nzd0126-0157,nzd0126-0158,nzd0126-0159,nzd0126-0160,nzd0126-0161,nzd0126-0162,nzd0126-0163,nzd0126-0164,nzd0126-0165,nzd0126-0166,nzd0126-0167,nzd0126-0168,nzd0126-0169,nzd0126-0170,nzd0126-0171,nzd0126-0172,nzd0126-0173,nzd0126-0174,nzd0126-0175,nzd0126-0176,nzd0126-0177,nzd0126-0178,nzd0126-0179,satname
1999-08-26 22:04:44+00:00,743.31,728.48,716.56,688.71,680.91,672.68,670.05,651.90,638.15,639.10,627.05,621.48,622.79,607.50,595.35,592.13,572.41,581.35,574.31,566.83,569.01,566.97,562.52,577.81,580.28,587.47,605.96,617.39,622.87,633.22,644.63,628.39,,,694.76,692.42,707.26,704.53,717.09,733.67,737.32,724.23,744.41,753.41,762.66,787.48,782.85,777.04,749.34,758.19,744.76,763.83,846.21,870.06,827.75,906.61,888.42,958.63,977.95,966.31,974.43,992.07,995.28,1009.69,1017.59,1009.34,1006.81,1011.06,1005.06,1003.20,1010.36,993.45,1008.48,993.12,975.51,971.73,951.93,921.86,884.90,864.68,829.05,825.74,818.62,828.07,839.75,819.34,811.56,793.74,799.67,794.03,803.12,792.40,779.15,791.61,798.37,806.69,780.62,797.52,789.37,787.66,773.72,778.19,737.26,715.71,711.50,696.61,690.28,680.17,671.49,686.24,678.49,720.55,722.60,711.21,711.62,749.81,725.17,709.66,,729.42,741.19,740.92,,816.57,809.52,822.41,812.02,819.81,842.49,881.75,887.93,887.90,902.99,,968.63,963.10,963.72,978.44,975.91,950.52,935.48,956.33,957.46,910.95,905.20,907.84,,878.60,,,,,,817.43,789.32,787.20,795.06,780.10,770.77,744.67,733.59,734.88,691.17,711.84,697.33,680.04,663.44,676.85,650.69,604.99,593.91,576.90,556.53,555.38,552.81,534.01,535.79,550.51,529.53,522.16,L7
1999-09-27 22:04:48+00:00,748.99,729.93,721.98,690.12,685.82,676.25,668.41,653.40,642.07,642.42,631.43,621.62,621.67,609.25,595.95,594.51,578.79,582.81,578.50,568.58,569.45,564.10,562.92,580.69,586.51,587.14,606.25,617.09,622.04,636.10,644.37,634.50,671.59,685.95,700.53,697.47,712.03,708.34,723.88,733.93,739.22,733.11,747.73,757.76,760.91,787.09,784.86,786.51,761.62,763.58,753.64,762.33,851.30,874.31,841.25,908.26,890.41,956.45,974.74,967.48,975.12,991.49,999.18,1009.37,1013.33,1006.86,1004.65,1009.24,1003.95,1001.06,1006.58,989.24,1002.06,986.17,971.89,967.23,946.18,918.20,886.50,863.66,826.62,823.17,813.95,823.69,838.08,818.85,810.34,789.85,801.69,792.32,799.62,785.75,775.50,784.80,796.16,804.00,779.77,793.17,788.18,784.11,770.29,772.04,734.70,710.19,696.79,687.38,673.79,671.22,668.47,684.12,682.04,714.44,710.00,711.21,702.87,739.57,713.62,703.74,701.73,721.40,732.72,732.65,,807.98,799.15,813.56,799.25,809.29,833.41,873.04,884.37,886.75,896.18,917.27,957.36,954.94,957.24,972.27,969.07,950.52,921.58,944.37,938.74,898.96,897.94,903.98,,870.98,873.26,,,,,811.32,790.87,793.57,790.83,778.12,769.46,748.53,734.14,728.30,690.06,702.80,689.67,671.77,659.83,673.22,649.07,602.88,589.21,570.98,544.46,552.74,548.12,536.39,534.07,544.33,524.38,514.44,L7
2000-01-01 22:04:37+00:00,743.11,730.19,717.09,690.59,684.09,672.12,664.11,651.67,642.42,638.57,627.80,618.55,615.49,605.49,596.88,597.27,584.55,583.96,574.59,566.09,565.99,564.63,564.90,576.44,582.07,583.20,597.60,609.09,623.82,640.36,652.15,649.02,674.28,685.74,696.90,699.48,710.14,708.02,719.60,728.50,733.36,731.72,744.02,753.55,757.71,775.46,779.53,782.25,765.64,765.70,756.39,762.88,848.31,878.52,841.25,923.26,920.05,967.63,974.74,967.48,975.12,991.49,999.18,1009.37,1013.33,1006.86,999.96,997.88,992.09,990.97,990.19,973.76,980.15,970.50,958.73,950.88,932.36,907.80,877.47,852.60,822.93,824.65,818.75,824.04,833.71,822.31,816.29,802.86,807.62,800.89,803.49,793.25,783.88,786.96,794.67,800.78,786.87,794.59,787.24,780.80,769.45,768.63,743.24,727.74,717.95,709.13,699.29,695.62,691.78,700.24,699.36,717.71,714.80,718.30,709.53,733.13,715.85,712.24,718.33,729.79,740.72,732.65,,817.56,799.15,828.98,821.43,829.55,847.26,877.24,888.04,896.10,908.49,930.10,956.00,959.91,968.11,972.27,969.07,950.52,943.51,953.77,941.73,898.96,907.95,909.60,914.42,884.72,888.19,893.32,892.28,879.60,861.72,827.94,790.87,808.60,798.13,786.56,776.23,759.22,746.00,736.44,707.03,712.03,695.60,678.84,667.12,672.67,650.48,616.05,604.09,587.85,565.31,564.03,554.62,543.17,539.28,544.66,535.38,525.15,L7
2000-05-24 22:03:46+00:00,726.14,720.11,702.78,689.12,676.29,665.85,654.81,645.82,640.63,626.20,617.30,609.95,600.61,594.47,595.90,592.97,591.05,578.44,563.25,555.92,553.50,557.53,561.30,561.87,567.80,573.91,578.18,597.17,630.83,644.05,661.50,665.78,663.08,678.40,685.38,699.08,700.46,701.56,710.82,711.61,717.14,724.38,730.24,735.58,739.71,745.05,755.87,760.48,761.68,765.89,759.49,765.39,844.35,885.59,,950.41,971.10,980.93,,,,,,,,,990.58,975.14,968.37,970.78,957.41,942.81,936.34,939.16,932.40,918.18,904.71,886.99,859.42,827.25,807.24,809.69,811.83,813.19,810.93,818.49,819.12,823.99,819.38,814.85,812.85,809.49,809.44,797.84,798.35,801.15,805.97,797.36,780.76,772.40,769.38,762.03,765.52,766.92,756.90,748.62,745.13,741.92,736.38,730.72,725.33,710.02,713.28,711.57,712.60,708.40,704.51,712.52,714.57,719.11,729.18,709.98,,810.91,801.03,843.54,850.62,857.84,863.95,882.28,891.25,904.39,920.34,929.74,941.19,969.84,989.85,,,,987.37,972.59,947.70,,927.97,920.85,914.42,912.19,903.13,893.32,892.28,879.60,861.72,861.19,,838.67,812.75,803.45,789.76,780.59,769.71,752.73,740.98,730.51,707.46,692.99,681.70,671.58,653.29,642.41,633.86,621.58,607.02,586.62,567.63,556.73,562.16,556.25,560.50,545.18,L7
2000-07-11 22:03:17+00:00,713.56,704.76,688.12,674.70,661.22,658.30,643.80,633.83,624.46,612.77,603.68,595.51,586.59,580.34,580.92,572.32,572.51,559.59,551.59,542.22,537.80,545.00,547.65,555.80,562.43,572.51,576.07,601.26,634.27,639.20,655.28,653.52,649.19,671.27,681.13,694.66,694.55,695.71,710.59,702.07,704.00,715.48,720.17,727.12,727.83,730.71,738.11,745.19,753.04,764.28,759.93,768.35,849.58,887.27,,951.62,971.24,971.86,,,,988.81,982.17,968.68,,,,,,,,,,,,,,,,824.05,795.35,786.50,785.94,790.28,796.22,810.72,815.04,821.48,812.87,806.22,807.19,801.89,804.89,797.92,798.54,804.45,809.88,794.01,778.12,773.15,773.62,767.34,773.72,763.85,747.65,733.06,725.44,730.30,721.27,722.80,718.17,711.92,711.58,706.48,702.66,694.73,693.79,699.10,697.95,696.89,698.62,709.98,,785.10,814.86,833.14,846.34,845.62,852.94,878.93,887.11,893.98,907.58,916.55,929.08,,,,,,,,,,,,,,,,,,,,,,807.93,,,,,,,,,,,,,,,,,,,,574.61,567.17,563.65,543.79,L7
2000-10-15 22:01:56+00:00,713.56,707.85,693.18,675.93,665.07,660.98,649.46,637.20,626.58,616.45,606.68,600.37,593.36,587.14,586.67,576.10,573.01,563.90,556.59,548.04,544.43,550.03,552.00,563.58,568.38,574.35,586.62,606.46,628.20,635.31,645.72,649.41,659.82,671.95,684.75,686.89,700.83,699.45,714.92,708.91,708.89,717.86,726.73,732.16,733.09,730.71,738.11,755.84,758.64,767.65,762.03,769.48,858.37,898.87,877.66,953.02,971.24,976.72,991.54,978.30,981.85,986.12,981.78,976.97,977.93,967.71,960.00,955.20,934.03,918.35,926.87,908.24,916.70,914.95,909.07,908.90,899.61,884.13,856.77,828.33,799.13,789.95,788.18,794.55,802.32,807.96,808.48,807.84,807.33,801.40,803.55,796.43,796.27,792.72,797.63,803.07,800.02,794.15,783.62,775.89,771.47,764.83,773.72,763.85,747.65,719.40,712.37,714.14,705.92,709.42,718.17,706.29,701.91,694.94,689.54,687.08,680.63,688.32,691.90,692.18,695.47,702.12,714.87,769.69,806.91,829.43,840.49,843.52,849.52,871.04,881.17,894.74,914.52,923.52,940.46,952.98,976.68,990.79,996.41,983.30,974.69,962.57,950.65,,946.13,923.33,919.71,922.48,906.26,880.67,864.49,869.49,866.10,826.00,807.67,,795.64,779.31,752.39,750.72,738.81,727.00,711.45,705.43,692.11,685.50,670.14,645.52,651.54,620.63,628.02,611.77,609.03,605.57,595.35,575.92,573.72,562.11,551.17,538.99,L7
2001-02-04 22:02:14+00:00,724.06,714.16,700.77,683.08,675.32,666.27,658.90,643.68,633.98,626.70,614.94,611.96,604.39,598.28,594.73,584.05,578.64,571.53,562.48,555.00,559.10,558.86,561.62,568.41,574.81,581.86,592.18,606.00,625.88,635.95,643.43,648.19,667.61,673.58,686.05,685.22,702.99,703.72,712.80,718.44,718.07,725.13,735.15,736.72,738.43,739.09,746.21,762.19,760.89,763.06,762.56,774.35,878.89,920.55,918.87,968.98,,981.58,991.54,978.30,981.85,983.43,981.39,989.43,985.42,977.41,968.45,957.22,938.52,922.21,922.41,906.16,908.95,909.62,906.00,903.39,892.14,875.37,852.88,835.94,816.35,804.09,800.26,804.50,811.39,806.73,802.05,795.86,801.01,796.20,795.28,790.22,787.33,794.29,807.72,812.53,806.12,814.80,810.26,793.25,781.31,773.93,770.02,762.07,750.99,717.19,712.30,709.47,703.69,705.40,737.12,710.56,701.09,691.64,683.89,684.88,673.85,672.51,676.87,685.42,692.77,701.50,725.47,759.66,790.12,817.65,833.83,848.95,859.17,872.41,885.93,905.90,927.52,946.01,958.61,967.38,976.68,990.79,996.41,983.30,974.69,962.57,950.65,,969.32,950.04,952.27,940.45,924.15,904.67,886.02,880.54,871.17,850.73,838.86,860.12,820.45,811.19,782.53,774.31,762.11,747.82,730.75,724.44,712.30,703.87,695.38,675.03,668.82,642.52,644.51,629.62,627.04,626.81,618.67,603.75,597.82,579.65,559.06,545.65,L7
2001-06-12 22:01:24+00:00,724.06,714.32,698.25,687.78,677.87,666.19,657.01,643.42,637.16,629.58,617.22,613.82,601.88,595.83,591.31,584.43,583.28,570.54,558.38,550.33,560.51,557.64,562.55,565.46,575.29,587.53,587.21,600.34,629.64,640.48,650.70,651.07,664.77,674.52,683.71,691.32,698.87,704.24,692.88,714.27,700.05,727.64,735.06,716.12,721.64,717.74,718.33,721.46,726.78,728.96,740.43,776.94,875.54,910.09,958.98,975.14,,,,,,,,993.61,992.92,987.12,976.90,959.24,943.02,926.07,917.96,904.08,901.20,904.30,902.92,897.89,884.67,866.61,848.98,839.27,825.99,811.34,807.87,805.91,808.28,811.04,808.74,811.13,805.77,801.46,799.58,798.84,802.01,803.48,811.02,811.39,817.42,815.83,811.50,797.19,789.04,774.12,764.89,760.47,758.67,752.79,748.88,751.31,745.23,736.31,737.12,726.08,719.60,711.42,704.49,697.96,693.37,678.26,673.91,688.10,696.39,708.75,736.07,759.35,779.15,794.51,815.99,856.47,872.25,881.67,896.62,916.30,933.58,961.54,965.38,981.79,,,,,,,,,992.50,976.75,984.82,958.43,942.04,928.68,907.55,891.58,876.25,875.46,870.05,860.12,857.55,843.08,812.68,797.90,785.41,768.64,750.04,743.46,732.48,722.23,720.63,704.55,686.10,664.42,661.00,647.47,645.06,648.04,642.00,631.57,622.81,602.26,579.41,557.11,L7
2001-12-21 22:00:29+00:00,699.85,694.12,678.12,653.61,657.56,647.07,632.83,621.19,607.53,596.45,591.13,577.56,566.30,580.47,586.29,576.25,574.25,570.50,558.74,532.10,523.46,563.73,567.41,566.03,581.28,,553.94,570.43,,639.02,653.97,,683.65,,,712.55,726.86,721.71,722.82,725.56,,,741.02,743.52,,726.91,723.98,725.56,719.16,734.86,750.54,798.62,901.79,938.47,,,,,,,,,,,972.60,972.49,958.76,941.24,939.03,929.44,900.27,887.21,864.97,859.52,855.56,,,,814.54,794.92,785.17,799.53,805.73,801.82,796.29,798.83,790.43,792.69,789.98,797.89,802.18,798.00,787.77,768.36,769.30,766.73,787.34,780.80,779.22,752.99,749.95,750.51,752.65,762.84,752.85,746.98,730.11,742.50,740.55,736.10,722.20,710.65,705.36,693.39,689.79,677.30,690.95,666.65,657.76,633.48,645.53,655.34,678.90,700.82,715.85,734.99,,,,,,,,,,,,,,,,,,,,,,,,,,898.56,936.22,885.61,909.48,,906.60,,854.63,,823.45,803.14,759.30,783.03,773.34,784.78,718.63,744.84,701.15,713.81,694.28,701.13,652.63,,,,,590.00,569.58,539.93,L7
2002-01-22 22:00:40+00:00,707.72,694.71,682.56,666.62,662.03,657.30,637.13,622.80,617.38,605.18,596.91,591.36,586.94,591.65,590.59,582.90,579.25,573.53,567.25,549.15,545.64,574.92,562.00,576.71,587.08,576.49,560.51,576.57,,649.70,653.97,,694.00,710.80,715.57,718.17,726.74,733.48,734.78,736.92,,,741.02,743.52,,733.76,712.00,715.60,713.25,737.81,746.42,798.62,901.79,938.47,976.46,,,,,,,,,,972.60,972.88,962.13,946.44,940.77,928.59,900.62,890.68,873.87,867.50,858.77,,,,814.11,797.14,786.03,794.54,805.08,802.12,796.10,800.59,794.26,800.66,793.34,796.10,797.94,794.81,790.23,775.12,769.67,767.76,789.89,780.42,780.12,758.75,756.74,752.84,755.38,761.91,751.38,745.11,732.44,736.90,736.90,733.22,720.96,703.50,698.01,695.73,702.81,683.39,683.32,667.42,654.52,638.23,645.12,655.86,687.00,705.38,720.56,735.42,767.79,807.00,821.94,849.08,880.06,912.42,936.18,946.02,963.85,,,,,,,,,,,,,,,,,924.40,937.51,893.65,909.48,850.26,906.60,,854.63,,823.45,803.14,759.30,783.03,773.34,784.78,718.63,742.90,703.50,717.86,696.59,689.57,653.42,642.92,648.29,636.97,622.86,602.77,589.21,564.44,L7
