dates,nzd0126-0000,nzd0126-0001,nzd0126-0002,nzd0126-0003,nzd0126-0004,nzd0126-0005,nzd0126-0006,nzd0126-0007,nzd0126-0008,nzd0126-0009,nzd0126-0010,nzd0126-0011,nzd0126-0012,nzd0126-0013,nzd0126-0014,nzd0126-0015,nzd0126-0016,nzd0126-0017,nzd0126-0018,nzd0126-0019,nzd0126-0020,nzd0126-0021,nzd0126-0022,nzd0126-0023,nzd0126-0024,nzd0126-0025,nzd0126-0026,nzd0126-0027,nzd0126-0028,nzd0126-0029,nzd0126-0030,nzd0126-0031,nzd0126-0032,nzd0126-0033,nzd0126-0034,nzd0126-0035,nzd0126-0036,nzd0126-0037,nzd0126-0038,nzd0126-0039,nzd0126-0040,nzd0126-0041,nzd0126-0042,nzd0126-0043,nzd0126-0044,nzd0126-0045,nzd0126-0046,nzd0126-0047,nzd0126-0048,nzd0126-0049,nzd0126-0050,nzd0126-0051,nzd0126-0052,nzd0126-0053,nzd0126-0054,nzd0126-0055,nzd0126-0056,nzd0126-0057,nzd0126-0058,nzd0126-0059,nzd0126-0060,nzd0126-0061,nzd0126-0062,nzd0126-0063,nzd0126-0064,nzd0126-0065,nzd0126-0066,nzd0126-0067,nzd0126-0068,nzd0126-0069,nzd0126-0070,nzd0126-0071,nzd0126-0072,nzd0126-0073,nzd0126-0074,nzd0126-0075,nzd0126-0076,nzd0126-0077,nzd0126-0078,nzd0126-0079,nzd0126-0080,nzd0126-0081,nzd0126-0082,nzd0126-0083,nzd0126-0084,nzd0126-0085,nzd0126-0086,nzd0126-0087,nzd0126-0088,nzd0126-0089,nzd0126-0090,nzd0126-0091,nzd0126-0092,nzd0126-0093,nzd0126-0094,nzd0126-0095,nzd0126-0096,nzd0126-0097,nzd0126-0098,nzd0126-0099,nzd0126-0100,nzd0126-0101,nzd0126-0102,nzd0126-0103,nzd0126-0104,nzd0126-0105,nzd0126-0106,nzd0126-0107,nzd0126-0108,nzd0126-0109,nzd0126-0110,nzd0126-0111,nzd0126-0112,nzd0126-0113,nzd0126-0114,nzd0126-0115,nzd0126-0116,nzd0126-0117,nzd0126-0118,nzd0126-0119,nzd0126-0120,nzd0126-0121,nzd0126-0122,nzd0126-0123,nzd0126-0124,nzd0126-0125,nzd0126-0126,nzd0126-0127,nzd0126-0128,nzd0126-0129,nzd0126-0130,nzd0126-0131,nzd0126-0132,nzd0126-0133,nzd0126-0134,nzd0126-0135,nzd0126-0136,nzd0126-0137,nzd0126-0138,nzd0126-0139,nzd0126-0140,nzd0126-0141,nzd0126-0142,nzd0126-0143,nzd0126-0144,nzd0126-0145,nzd0126-0146,nzd0126-0147,nzd0126-0148,nzd0126-0149,nzd0126-0150,nzd0126-0151,nzd0126-0152,nzd0126-0153,nzd0126-0154,nzd0126-0155,nzd0126-0156,nzd0126-0157,nzd0126-0158,nzd0126-0159,nzd0126-0160,nzd0126-0161,nzd0126-0162,nzd0126-0163,nzd0126-0164,nzd0126-0165,nzd0126-0166,nzd0126-0167,nzd0126-0168,nzd0126-0169,nzd0126-0170,nzd0126-0171,nzd0126-0172,nzd0126-0173,nzd0126-0174,nzd0126-0175,nzd0126-0176,nzd0126-0177,nzd0126-0178,nzd0126-0179,satname
1999-08-26 22:04:44+00:00,743.31,728.48,716.56,688.71,680.91,672.68,670.05,651.90,638.15,639.10,627.05,621.48,622.79,607.50,595.35,592.13,572.41,581.35,574.31,566.83,569.01,566.97,562.52,577.81,580.28,587.47,605.96,617.39,622.87,633.22,644.63,628.39,,,694.76,692.42,707.26,704.53,717.09,733.67,737.32,724.23,744.41,753.41,762.66,787.48,782.85,777.04,749.34,758.19,744.76,763.83,846.21,870.06,827.75,906.61,888.42,958.63,977.95,966.31,974.43,992.07,995.28,1009.69,1017.59,1009.34,1006.81,1011.06,1005.06,1003.20,1010.36,993.45,1008.48,993.12,975.51,971.73,951.93,921.86,884.90,864.68,829.05,825.74,818.62,828.07,839.75,819.34,811.56,793.74,799.67,794.03,803.12,792.40,779.15,791.61,798.37,806.69,780.62,797.52,789.37,787.66,773.72,778.19,737.26,715.71,711.50,696.61,690.28,680.17,671.49,686.24,678.49,720.55,722.60,711.21,711.62,749.81,725.17,709.66,,729.42,741.19,740.92,,816.57,809.52,822.41,812.02,819.81,842.49,881.75,887.93,887.90,902.99,,968.63,963.10,963.72,978.44,975.91,950.52,935.48,956.33,957.46,910.95,905.20,907.84,,878.60,,,,,,817.43,789.32,787.20,795.06,780.10,770.77,744.67,733.59,734.88,691.17,711.84,697.33,680.04,663.44,676.85,650.69,604.99,593.91,576.90,556.53,555.38,552.81,534.01,535.79,550.51,529.53,522.16,L7
1999-09-27 22:04:48+00:00,754.68,731.39,727.40,691.54,690.73,679.83,666.78,654.90,645.99,645.75,635.81,621.77,620.56,611.00,596.56,596.89,585.17,584.27,582.70,570.33,569.89,561.23,563.32,583.58,592.75,586.82,606.53,616.78,621.21,638.97,644.10,640.61,671.59,685.95,706.31,702.52,716.80,712.14,730.67,734.19,741.11,741.99,751.06,762.12,759.17,786.69,786.87,795.99,773.91,768.97,762.52,760.83,856.39,878.56,854.76,909.92,892.40,954.27,971.52,968.65,975.82,990.91,1003.09,1009.04,1009.07,1004.38,1002.49,1007.43,1002.84,998.92,1002.79,985.02,995.63,979.22,968.28,962.72,940.44,914.55,888.10,862.65,824.18,820.60,809.28,819.31,836.41,818.35,809.11,785.95,803.71,790.61,796.13,779.10,771.85,777.99,793.95,801.31,778.92,788.82,786.99,780.55,766.86,765.88,732.15,704.68,682.07,678.14,657.31,662.27,665.45,682.01,685.59,708.33,697.40,,694.12,729.33,702.08,697.82,701.73,713.38,724.25,724.38,,799.38,788.78,804.71,786.47,798.78,824.33,864.32,880.80,885.61,889.38,917.27,946.08,946.78,950.75,966.10,962.23,,907.67,932.40,920.02,886.96,890.68,900.11,,863.36,873.26,,,,,805.21,792.41,799.94,786.59,776.13,768.16,752.39,734.69,721.72,688.95,693.75,682.01,663.50,656.21,669.59,647.45,600.76,584.51,565.06,532.39,550.09,543.43,538.77,532.34,538.14,519.24,506.72,L7
2000-01-01 22:04:37+00:00,731.34,730.70,707.30,691.51,680.62,663.86,655.50,648.21,643.12,630.87,620.53,612.41,603.11,597.97,598.74,602.80,596.06,586.26,566.76,561.11,559.08,565.70,568.86,567.93,573.18,575.32,580.30,593.09,627.38,648.89,667.71,678.05,676.97,685.53,689.62,703.50,706.37,707.40,711.05,717.64,721.65,728.95,736.59,745.13,751.31,752.20,768.87,773.73,773.68,769.93,761.90,763.97,842.33,886.93,,953.26,979.33,990.00,,,,,,,,,990.58,975.14,968.37,970.78,957.41,942.81,936.34,939.16,932.40,918.18,904.71,886.99,859.42,830.46,815.56,827.62,828.35,824.75,824.96,829.24,828.20,828.88,819.49,818.03,811.21,808.25,800.65,791.27,791.69,794.35,801.06,797.43,785.35,774.18,767.77,761.83,760.32,762.82,760.28,752.65,750.28,744.41,738.39,732.47,733.99,724.25,724.39,725.38,722.85,720.24,720.30,729.23,734.93,746.57,756.72,,,836.73,,859.81,865.81,870.05,874.95,885.64,895.38,914.80,933.10,942.93,953.30,969.84,989.85,,,,987.37,972.59,947.70,,927.97,920.85,914.42,912.19,903.13,893.32,892.28,879.60,861.72,861.19,,838.67,812.75,803.45,789.76,780.59,769.71,752.73,740.98,730.51,707.46,692.99,681.70,671.58,653.29,642.41,633.86,621.58,607.02,586.62,567.63,556.73,549.72,545.33,557.36,546.57,L7
2000-05-24 22:03:46+00:00,720.94,709.52,698.26,686.74,671.96,667.84,654.12,643.42,638.14,621.54,614.07,607.50,598.11,590.97,593.07,583.15,586.05,570.62,559.74,550.73,547.93,549.36,553.74,555.80,562.43,572.51,576.07,601.26,634.27,639.20,655.28,653.52,649.19,671.27,681.13,694.66,694.55,695.71,710.59,705.58,712.64,719.81,723.88,726.03,728.11,737.90,742.87,747.22,749.69,761.85,757.08,766.81,846.37,884.25,,947.57,962.87,971.86,,,,,,,,,,,,,,,,,,,,,,824.05,798.92,791.77,795.30,801.64,796.90,807.74,810.05,819.10,819.28,811.67,814.48,810.73,818.24,804.41,805.00,807.95,810.88,797.28,776.17,770.62,771.00,762.23,770.71,771.02,753.53,744.58,739.99,739.44,734.38,728.96,716.66,695.80,702.17,697.75,702.35,696.57,688.73,695.81,694.20,691.65,701.64,709.98,,785.10,801.03,827.28,835.42,845.62,852.94,878.93,887.11,893.98,907.58,916.55,929.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.61,567.17,563.65,543.79,L7
2000-07-11 22:03:17+00:00,706.17,700.01,677.98,662.67,650.48,648.76,633.47,624.24,610.79,604.00,593.29,583.52,575.06,569.71,568.78,561.49,558.98,548.55,543.44,533.70,527.67,540.64,541.57,,,,,,,,,,,,,,,,,698.55,695.36,711.15,716.46,728.22,727.55,723.52,733.34,743.17,756.39,766.70,762.78,769.88,852.78,890.29,,955.68,979.61,,,,,988.81,982.17,968.68,,,,,,,,,,,,,,,,,791.77,781.24,776.58,778.92,795.55,813.70,820.04,823.85,806.45,800.78,799.90,793.06,791.55,791.43,792.08,800.95,808.87,790.74,780.06,775.68,776.25,772.45,776.72,756.68,741.78,721.54,710.89,721.15,708.16,716.63,719.69,728.04,720.99,715.20,702.97,692.89,698.84,702.39,701.69,702.14,695.61,,,,828.69,839.01,857.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.93,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-10-15 22:01:56+00:00,,714.01,703.29,678.38,672.77,666.35,660.79,643.94,630.81,623.82,612.67,610.10,606.90,600.73,598.16,583.67,574.00,572.52,566.58,559.68,557.69,560.08,560.68,571.36,574.33,576.19,597.16,611.67,622.13,631.42,636.16,645.31,670.44,672.63,688.38,679.12,707.10,703.19,719.25,722.61,718.66,722.62,739.84,742.23,743.62,,,777.13,769.84,774.40,766.24,771.76,875.96,922.06,877.66,955.81,,981.58,991.54,978.30,981.85,983.43,981.39,985.26,977.93,967.71,960.00,955.20,934.03,918.35,926.87,908.24,916.70,914.95,909.07,908.90,899.61,884.13,856.77,832.61,806.71,796.84,792.66,803.09,814.51,802.43,795.36,780.58,796.26,791.75,796.27,785.50,779.02,782.33,795.80,800.32,780.30,794.44,794.63,781.38,767.16,759.81,,,,692.09,686.24,681.84,675.21,682.68,,695.03,682.57,671.87,663.30,671.79,654.33,666.77,679.82,682.75,689.15,694.25,714.87,754.28,791.00,821.99,828.79,841.43,846.10,863.15,875.24,895.50,921.46,930.49,951.84,952.98,976.68,990.79,996.41,983.30,974.69,962.57,950.65,,946.13,923.33,919.71,922.48,906.26,880.67,864.49,869.49,866.10,826.00,807.67,,783.35,779.31,752.39,750.72,738.81,727.00,711.45,705.43,692.11,685.50,670.14,645.52,651.54,620.63,628.02,611.77,609.03,605.57,595.35,575.92,572.83,557.04,538.70,534.19,L7
2001-02-04 22:02:14+00:00,724.06,714.32,698.25,687.78,677.87,666.19,657.01,643.42,637.16,629.58,617.22,613.82,601.88,595.83,591.31,584.43,583.28,570.54,558.38,550.33,560.51,557.64,562.55,565.46,575.29,587.53,587.21,600.34,629.64,640.48,650.70,651.07,664.77,674.52,683.71,691.32,698.87,704.24,706.34,714.27,717.48,727.64,730.47,731.20,733.24,739.09,746.21,747.26,751.95,751.72,758.88,776.94,881.82,919.05,960.08,982.16,,,,,,,,993.61,992.92,987.12,976.90,959.24,943.02,926.07,917.96,904.08,901.20,904.30,902.92,897.89,884.67,866.61,848.98,839.27,825.99,811.34,807.87,805.91,808.28,811.04,808.74,811.13,805.77,800.66,794.30,794.94,795.64,806.24,819.64,824.74,831.95,835.15,825.89,805.12,795.46,788.05,770.02,762.07,750.99,742.30,738.36,737.10,732.18,728.12,737.12,726.08,719.60,711.42,704.49,697.96,693.37,678.26,673.91,688.10,696.39,708.75,736.07,765.04,789.25,813.31,838.87,856.47,872.25,881.67,896.62,916.30,933.58,961.54,965.38,981.79,,,,,,,,,992.50,976.75,984.82,958.43,942.04,928.68,907.55,891.58,876.25,875.46,870.05,860.12,857.55,843.08,812.68,797.90,785.41,768.64,750.04,743.46,732.48,722.23,720.63,704.55,686.10,664.42,661.00,647.47,645.06,648.04,642.00,631.57,622.81,602.26,579.41,557.11,L7
2001-06-12 22:01:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.41,,682.61,,739.64,701.05,710.04,696.38,690.44,695.67,701.60,706.19,721.98,,869.26,901.12,957.87,968.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.27,804.85,802.74,808.38,800.72,802.40,798.05,802.90,796.51,797.12,789.27,782.61,760.18,759.77,758.87,766.35,763.28,759.39,765.52,758.29,744.50,,,,,,,,,,,,,,753.65,769.05,775.71,793.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-12-21 22:00:29+00:00,699.85,694.12,678.12,653.61,657.56,647.07,632.83,621.19,607.53,596.45,591.13,577.56,566.30,580.47,586.29,576.25,574.25,570.50,558.74,532.10,523.46,563.73,567.41,566.03,581.28,,553.94,570.43,,639.02,653.97,,683.65,,,712.55,726.86,721.71,722.82,725.56,,,741.02,743.52,,726.91,723.98,725.56,719.16,734.86,750.54,798.62,901.79,938.47,,,,,,,,,,,972.60,972.49,958.76,941.24,939.03,929.44,900.27,887.21,864.97,859.52,855.56,,,,814.54,794.92,785.17,799.53,805.73,801.82,796.29,798.83,790.43,792.69,789.98,797.89,802.18,798.00,787.77,768.36,769.30,766.73,787.34,780.80,779.22,752.99,749.95,750.51,752.65,762.84,752.85,746.98,730.11,742.50,740.55,736.10,722.20,710.65,705.36,693.39,689.79,677.30,690.95,666.65,657.76,633.48,645.53,655.34,678.90,700.82,715.85,734.99,,,,,,,,,,,,,,,,,,,,,,,,,,898.56,936.22,885.61,909.48,,906.60,,854.63,,823.45,803.14,759.30,783.03,773.34,784.78,718.63,744.84,701.15,713.81,694.28,701.13,652.63,,,,,590.00,569.58,539.93,L7
2002-01-22 22:00:40+00:00,715.58,695.31,687.00,679.62,666.51,667.53,641.43,624.40,627.24,613.92,602.70,605.16,607.58,602.84,594.88,589.56,584.25,576.56,575.75,566.21,567.82,586.12,556.60,587.39,592.87,576.49,567.07,582.70,,660.39,,,704.34,710.80,715.57,723.80,726.61,745.25,746.74,748.29,,,,,,740.61,700.02,705.64,707.33,740.76,742.31,,,,976.46,,,,,,,,,,,973.27,965.50,951.64,942.51,927.74,900.98,894.16,882.76,875.49,861.99,,,,813.68,799.36,786.89,789.56,804.42,802.43,795.91,802.35,798.10,808.63,796.69,794.31,793.70,791.61,792.69,781.89,770.05,768.79,792.44,780.05,781.02,764.51,763.52,755.17,758.10,760.99,749.91,743.23,734.77,731.30,733.26,730.34,719.71,696.36,690.67,698.07,715.82,689.49,675.69,668.20,651.28,642.97,644.70,656.38,695.09,709.94,725.26,735.85,767.79,807.00,821.94,849.08,880.06,912.42,936.18,946.02,963.85,,,,,,,,,,,,,,,,,950.25,938.81,901.70,,850.26,,,,,,,,,,,,740.97,705.86,721.91,698.90,678.00,654.22,642.92,648.29,636.97,622.86,615.54,608.84,588.95,L7
