,dates,aus0302-0000,aus0302-0001,aus0302-0002,aus0302-0003,aus0302-0004,aus0302-0005,aus0302-0006,aus0302-0007,aus0302-0008,aus0302-0009,aus0302-0010,aus0302-0011,aus0302-0012,aus0302-0013,aus0302-0014,aus0302-0015,aus0302-0016,aus0302-0017,aus0302-0018,aus0302-0019,aus0302-0020,aus0302-0021,aus0302-0022,aus0302-0023,aus0302-0024,aus0302-0025,aus0302-0026,aus0302-0027,aus0302-0028,aus0302-0029,aus0302-0030,aus0302-0031,aus0302-0032,aus0302-0033,aus0302-0034,aus0302-0035,aus0302-0036,aus0302-0037,aus0302-0038,aus0302-0039,aus0302-0040,aus0302-0041,aus0302-0042,aus0302-0043,aus0302-0044,aus0302-0045,aus0302-0046,aus0302-0047,aus0302-0048,aus0302-0049,aus0302-0050,aus0302-0051,aus0302-0052,aus0302-0053,aus0302-0054,aus0302-0055,aus0302-0056,aus0302-0057,aus0302-0058,aus0302-0059,aus0302-0060,aus0302-0061,aus0302-0062,aus0302-0063,aus0302-0064,aus0302-0065
0,1987-05-22 23:08:32+00:00,166.1913928615454,181.31071850536065,176.10666300574997,181.25757135166208,178.46317234806236,178.52920354171692,178.50026786127015,181.14525250130862,179.01585860340373,183.68111801215355,195.30950720166592,207.91565727714385,206.36899311193113,205.10807440625206,198.9354921028671,188.4833743926282,189.76505957778807,186.11941401533386,192.30875457567132,198.37262557653685,202.06804468182298,200.89025628318444,204.95975802877,210.85404750270143,205.90840029543472,215.36985997646804,216.33044989997072,201.20689420607115,194.7657425826024,194.17274993639037,190.35854211955623,189.90450234994088,205.66991168304386,207.7068349321011,198.33340770717862,189.83566578843292,193.61257529612075,200.3531608052017,207.69362930299968,212.920330767468,207.65348900836574,200.22264003713113,195.4359413719995,196.15815414459152,194.35270901076538,189.94508684023364,171.9266682348421,186.3309911909274,175.0803078003214,175.35397890865963,182.77866143368323,175.7450145890233,186.1977178648506,189.8744710597485,197.99113801091866,188.48078006514072,193.71722033485779,193.54010683773896,201.33497028692193,194.2534010954907,189.61193002527176,209.00552422780237,206.27003989652735,198.75458303149074,185.8949652913971,207.9791549547101
1,1987-05-29 23:14:53+00:00,168.6878042287792,180.39267143448018,176.19350692425735,177.8214033822336,177.3421274039221,174.85163698369448,175.44851233660006,178.88792807024342,182.55720914690795,184.6832586503817,191.1918340927411,195.59701847278131,202.60570897440647,200.90056910071047,197.17349565184244,192.8748357929154,188.12619233050992,189.96051588550284,191.385319366869,197.1491786134476,206.6865030867855,206.57242013259307,206.3996680559668,213.06527368671573,211.15969749887807,214.6656769381495,212.06980817238284,198.24240277371987,192.4380952289515,188.11375668230482,194.5740964132387,196.6350595155996,209.11908810028027,203.0762164788141,190.4962328386615,187.47411521580057,190.37806957509082,206.24891674994313,203.18864145730507,205.541134059272,196.24129920347863,196.71205928320234,198.52097589807676,206.14114608246737,197.77616751895073,196.21220408848143,179.2172210265149,188.42111817158627,179.3388440674515,179.62979916178654,180.70308841399435,182.67629815617826,185.2032807068117,188.05235792110284,195.24907630183802,193.22541275092343,195.61455377525937,195.10265204135825,196.3954886097139,192.69621710762183,194.19573812885304,211.14556760670396,208.15985880195146,197.33287200906022,184.97530492917275,191.64588589697777
2,1987-09-02 23:17:14+00:00,179.72920871100777,209.34185355327656,198.89441551180647,188.46776111176462,181.76065803710634,178.03635969390567,176.2988856837671,181.82899901788366,182.7616768148297,181.75419877154198,191.2816047174942,198.39335180576938,199.1870930285467,202.38681434538853,195.300717374402,185.5452931709641,185.9036948201411,186.2774775065981,199.38345915276483,201.25403303106967,204.16357173069787,210.07619909745296,213.67053827741563,206.81380322484458,202.8977537573928,207.7270120661878,208.70148876261754,201.6727713900492,198.66810121297945,186.45979574350145,192.74216529690239,199.33752537791793,200.97540085906155,189.10573028021219,187.341558146195,184.94253150507117,189.47504678450966,203.71017856661092,202.7048587273404,198.9870312149739,194.97568261279122,195.86684645816592,197.17705631367951,195.84701567417014,191.3545516620854,178.685211855635,167.43627724862046,182.8447934408508,169.25042593238726,162.30332610518616,169.8266688230843,175.27541072989936,179.28561494408532,187.39325603152034,200.2703713068774,193.38344044824822,192.64209998731087,195.1617249152423,196.84749166753218,192.8676400691006,205.46531091619923,206.65552764622424,201.85226505761023,192.60662519039397,186.66905777094482,197.9205629600594
3,1987-09-18 23:17:38+00:00,203.34767263830977,223.1905101301118,215.47866705436033,210.82352883312296,200.50650373421078,193.14687410627468,188.93751696592108,189.2014877689718,195.4199146532594,191.44330475657648,190.641796202898,210.46521630758272,217.08236301223786,215.3134699929499,214.6946481556086,205.74867154228295,193.91154722934,197.26271028100112,202.27516192112247,213.0686009344432,221.29907565127345,226.1928450507007,220.8371975494951,218.14161404355232,217.03904382037638,220.55996097605674,221.52971742242724,215.8141269235835,210.56323176698572,199.20299012257598,193.50427564915364,202.96560813918884,206.50992206671307,199.1537966310189,200.44307557725688,196.7491178717133,191.60621278145177,221.09433482679185,222.34798740819588,211.3739096431876,209.1280329553191,207.2298821286515,207.17793329492318,204.5687141981756,196.2523468954187,191.63622457817826,177.116229493465,191.9370073349475,182.92619401389442,180.92793914785744,186.01747131763085,189.49522988675847,202.0930367420243,210.94045490781411,220.84936278498466,206.58493662973044,204.46020765208948,202.59669035505215,204.37059869072328,206.82712314322035,218.4862089011629,222.85540038738554,214.99678623640574,205.3342515661145,199.0349380101319,205.49813080785987
4,1987-09-27 23:11:39+00:00,207.58136216171602,223.4586462600292,226.2213349343373,214.6359466193517,208.9255884429388,197.96329041805032,199.0225324221623,191.6516256526361,195.91403187010354,205.00209077021444,201.04133109288185,211.16027533057965,221.86502872242463,218.41001597244315,215.40663584776303,210.32016198687032,209.12271813447458,203.84020940571827,208.7209611895935,215.51843735509624,227.2637188326535,225.4868719370346,227.69809514010947,217.75222289534122,217.67028276694157,218.06096138551825,217.83768199433322,208.9857259745447,204.20853291022615,197.912497179741,202.3252099170039,200.7294293649235,210.58529216596637,199.54231714042527,197.0699480405835,197.3921957078272,191.37016825362423,221.30033003731756,220.83642853185813,219.85861100583713,217.84607164843396,210.69910671650203,207.58023999490564,205.95018087049436,200.54518564447255,203.7435365935074,181.32393520001625,199.1724956111866,192.79174678085624,188.86605966797245,190.63929285310653,200.63842648808708,210.81484162439068,214.94593919492073,218.1719019787796,214.99467690100548,198.97240282154593,207.79425224759805,209.5563895535076,211.2163965837775,212.6667671902227,219.79476028976865,215.10410905803568,204.1185691265813,193.0634484069849,216.2296463127779
5,1987-10-04 23:17:58+00:00,190.12222198279105,218.59283589296882,215.04298796781376,208.6830893641141,198.18612747757044,187.3330988128005,188.94960185106711,181.23300062105434,184.3838244892206,193.01570694435964,194.75163499623042,205.85723235839916,213.50791662256168,210.3771874359616,208.07698404721023,202.95567709880302,194.47637404058162,191.87072431817447,196.16476464563098,207.71695181634337,216.20360311301934,222.23874004452009,218.38940808171515,218.01329964253964,212.17173844964756,217.3517345551946,213.758902371893,201.5629062698181,196.76326994828722,196.31757673352698,193.3324416453687,205.16125394016018,206.74756526869913,195.1136654602227,191.39887416437315,187.554423898484,184.96104650257587,211.57048754448613,212.91751843780258,207.13788484479898,208.49773439361422,202.5975121285222,196.8917698693539,196.53473232506278,193.44770205480043,193.61963819400464,177.3867861742759,187.9446966364155,176.62780674192598,181.80012681883517,182.20870127420835,187.97372087730508,195.53554822742043,200.92225722207647,204.8560765702096,200.7836528709086,200.45551270694276,202.06789809078788,203.90543902698957,209.26268482952443,217.91614049020674,219.82752191623902,212.90801660954705,197.06471613696655,192.97518072028694,200.71066508168434
6,1987-10-13 23:11:57+00:00,203.2771915865924,234.22031275060118,220.74850816836533,212.82056055061332,197.39682741100225,191.12825345670262,192.8489458157044,190.7322740738905,192.31803901018046,193.84299703082138,201.75250389211237,211.4757208108616,222.03515485166517,215.70085943993212,213.98456425555278,204.65369014895958,201.05036260327623,198.310715565154,203.73298357790117,215.43747237616836,224.85427757753536,227.80628126379312,223.32330629274253,217.12727614031678,220.12379072442317,228.24772019012372,217.7454875828477,201.34497984310545,206.5212540014761,196.29159196176363,198.2424844210544,205.44804330468259,209.55532039674958,197.8902005020786,188.76035259763353,190.65750563629237,184.26798277525188,217.59408263688218,220.40277885778394,215.06591305958324,213.59290617811521,212.36489913329396,202.87346579361352,199.83400064411626,202.4049322812043,194.6876006404745,182.6321910622996,190.15310273003686,187.30923390223685,180.71967642059624,188.3830687421659,204.92477816359752,212.99074385868715,210.49633169794913,215.17974343164028,207.4147134038694,204.19371534156386,209.92209068676712,213.3357274066881,215.4245105456365,216.63034621847547,227.37164957598165,219.73835379847907,203.26923720283145,197.06635408884773,203.13103301193243
7,1987-10-20 23:18:15+00:00,184.90079767492006,220.41720999312008,207.68681237568615,194.56971898979992,188.11889961953813,162.18783546220777,178.44490097476987,190.0770804619385,186.246659586024,189.00444655863896,196.87792116563008,194.8415670856945,199.05606439931574,201.5323931383988,200.66534416506408,190.1660879293908,184.23826455537795,195.92095020687825,187.2211805504683,205.2847433050748,207.53489645979806,215.6297487912907,210.471984465385,206.2808628944964,204.2609557757928,215.15663538377382,210.65920258119164,199.96672521033864,194.5111971054596,182.69502041611474,185.52917376980108,190.38816796724228,198.90742688141108,185.90830634060012,171.0299297766485,176.51733683675727,,,202.03311504518183,193.5431191034156,192.23434078334685,194.2041700907401,186.50787971761724,188.44954333598707,181.86618331369715,,,,,163.98427421085063,,174.6510602215912,178.03203158881146,175.8801205086125,193.6758014556907,199.91526716284227,173.3635478199052,182.2645939663399,186.94356226974932,191.11366439566518,194.11963917732902,201.03081522185954,189.99559879293275,182.8513822115281,180.41045408250457,192.79303787140714
8,1987-10-29 23:12:13+00:00,213.9493625177909,232.41118470979632,223.2304908324175,210.00165148834907,199.11248919914712,203.5604400235663,202.96675157438779,200.3424601621526,193.92424710257225,197.80869173963512,204.16225546555324,217.68846366402911,213.48693239111017,215.67257321860475,215.21757972422455,208.60805056954095,199.45243008133676,207.82593104714832,202.92900452255165,210.58548198465147,220.9715982139862,227.37596280121687,218.81924809350375,212.4385957727204,221.34399005897606,225.2511292405484,226.82286799734774,218.55421389589458,198.82513716549013,200.30894353117745,204.91070401095715,209.17464787805108,211.00915440671463,213.35767999531026,190.94445677047668,183.34357514304008,186.50200726266064,218.0816588621825,212.04751078658597,204.95498938835712,208.56948016187184,216.56909653633133,200.92941804464522,203.38556929350142,201.88979817569765,202.77685527569662,175.6859853969131,192.26369419199486,173.67862081011384,180.813422918832,188.09788664087677,195.08591050686107,194.99642432849194,185.56839337373992,206.0009670728866,205.4927709185272,192.4043119543327,205.74429760925713,202.75948375412545,199.37990910215734,209.82307004177852,215.33184924062707,204.8109052539243,197.66732838431233,191.54750794472608,205.15922510383433
9,1987-11-14 23:12:35+00:00,202.32085515845446,220.40402255624292,210.3136258013107,204.2572067376511,189.38366767904827,193.31315034249818,189.68651738560584,193.13070033837155,192.20971499855537,187.65528609629916,197.5500351632369,202.3979543818105,202.8722413128063,204.70134117749694,205.72269940236308,197.5912402236038,191.2227050078735,199.85034025555103,198.53181852187913,203.46553863140488,221.90650993682348,223.59651187219018,221.37939627984053,209.26226093672236,213.52300194023042,221.22661478236316,220.45206059395974,215.59408677162887,204.281006814132,191.26038329583116,202.16417215342972,202.920436283243,206.32925315071827,213.98162743328848,200.16407198088484,186.64722176587347,192.42003151209983,219.44010890308343,217.2741801588738,206.1638584133178,202.13489497014993,213.15226502164316,198.60189587939428,195.746684817143,194.34142217893964,204.9113271440584,175.97721174148708,188.17089326105972,172.34843696126364,175.37228619316093,185.21322541898846,192.46992371946052,197.07542313353136,185.2972189221856,206.3137287864599,206.13927900091275,191.61733598752681,204.59390765433693,201.61229800546315,202.2510302995189,213.1345699017786,215.4353991672965,205.4592426031245,196.79262527313782,192.9563881254451,206.97195179114223
