,dates,chi0475-0000,chi0475-0001,chi0475-0002,chi0475-0003,chi0475-0004,chi0475-0005,chi0475-0006,chi0475-0007,chi0475-0008,chi0475-0009,chi0475-0010,chi0475-0011,chi0475-0012,chi0475-0013,chi0475-0014,chi0475-0015,chi0475-0016,chi0475-0017,chi0475-0018,chi0475-0019,chi0475-0020
0,1985-01-25 14:05:39+00:00,,,,,,,,,,,,,152.37650399831693,151.20678057109203,177.93639711988956,176.36629355269102,162.60915335353832,153.9008243596863,153.36788363312118,,
1,1986-08-15 14:03:05+00:00,,207.432247056791,192.37394558200964,154.96396839023345,,188.86803551394928,173.6160203074769,188.6222732523649,168.34995112449468,177.8823168117593,198.47149458752097,,195.0343870557972,191.0417153722455,201.86356824964824,203.86218165045392,181.81490728754562,164.90812844590016,168.2850261855981,178.94896523982894,214.43037631410888
2,1986-09-25 13:55:30+00:00,,191.22630471835757,164.74713366093366,,122.36689430800303,146.12937617630405,,,143.72044918857932,159.98926177106097,157.91313790752773,,183.33341456505445,175.2740631791126,180.55821438556683,196.67275640509285,174.51400136409035,163.32956121705226,159.15886627749802,,216.82748876053608
3,1986-10-18 14:00:56+00:00,,171.38895158927608,171.4955681424808,146.31493770820984,142.23935625884914,159.2880269553834,162.8978374994055,152.65521193000544,152.06600806015817,169.2374775878702,175.22023719280259,,174.73646539213357,172.74532867654514,172.82335586806644,189.06514998866055,175.98248275716114,169.3933131917366,178.39988909841418,169.02079412408693,215.65619661876588
4,1986-10-27 13:54:26+00:00,185.3448856582635,190.20174139289105,177.2526882248119,145.72179759027406,155.94660985702515,171.34195980095853,185.31766590690057,181.47708739934555,162.73814064401896,193.8950805758782,210.94020931308256,203.537643477243,192.7400755187058,179.24631509792644,187.25578847902517,199.68411888860982,182.0818966972447,172.2785910413646,174.45766845979608,179.70844237455418,219.44294664392746
5,1986-11-03 14:00:21+00:00,219.13759162108923,208.85092356868435,185.31167807397708,154.83497093132718,166.60032371967688,185.53399022819156,188.40738795348759,186.43072834713647,174.03259677810271,184.2837533932508,212.58223775254254,220.07756037070598,201.3172688102082,179.56422960085578,184.75894981331967,195.42916520616924,190.28921970364527,183.43249468013695,187.85747489368578,189.30097713216864,217.443440876333
6,1986-11-12 13:53:50+00:00,,190.335996164831,173.9223988200246,143.39556364513842,126.7856522171459,172.50912384817352,171.15736851381158,168.74561730139445,156.85392836370508,162.09670936523924,194.24110631226145,204.9005132898701,205.08886094047796,175.0115990018418,177.50694904316416,189.6130448547881,172.34223767280744,173.6742556032376,170.36971141984193,176.83393160006398,214.87176046112728
7,1986-12-30 13:54:30+00:00,,204.71139369342535,192.97601366526473,,159.19165665232134,164.73967942477114,177.21403716232263,198.7901178664121,178.9988201218951,179.87727603884431,188.81333943444164,199.37963570267783,214.2141492737965,202.1139648960616,203.57503598009168,213.8075918234476,,183.43370029281886,177.49548073243812,195.2169342488384,217.369616058364
8,1987-01-06 14:00:54+00:00,,179.96581452179373,179.36508581435945,,,127.69106907390562,,,149.12457253525116,160.64088636400777,162.1266105102748,165.2474256444359,193.59969450963115,193.375521027548,197.14925429035398,203.8018773533725,178.3369698150814,171.11910766487836,184.46382358949103,180.6452905379564,217.5937152792152
9,1987-01-15 13:54:59+00:00,,,,,,,,,,141.92223813500684,138.59631006944036,125.53902463342483,200.07726396990662,189.80603872399885,206.37594780510602,195.16222795944128,165.1109945025021,142.5305043228225,160.8896848735536,154.3579234383794,200.9636362215226
