,dates,aus0333-0000,aus0333-0001,aus0333-0002,aus0333-0003,aus0333-0004,aus0333-0005,aus0333-0006,aus0333-0007,aus0333-0008,aus0333-0009,aus0333-0010,aus0333-0011,aus0333-0012,aus0333-0013,aus0333-0014,aus0333-0015,aus0333-0016,aus0333-0017,aus0333-0018,aus0333-0019,aus0333-0020,aus0333-0021,aus0333-0022,aus0333-0023,aus0333-0024,aus0333-0025,aus0333-0026,aus0333-0027,aus0333-0028,aus0333-0029,aus0333-0030,aus0333-0031,aus0333-0032,aus0333-0033,aus0333-0034,aus0333-0035,aus0333-0036,aus0333-0037,aus0333-0038,aus0333-0039,aus0333-0040,aus0333-0041
0,1987-05-22 23:08:56+00:00,199.97571477558455,171.5061436600087,164.52088865889897,158.4200433382165,158.02255947794197,151.19766787106897,157.32666910738456,169.6949682426839,165.69324424419895,170.68685677856533,166.81608019162334,170.43414508998146,174.27700757195717,178.63674300775128,177.53381529876455,180.0486956622377,191.76878594179698,192.3580585710312,194.39678129724436,199.8179393910003,211.25762478453274,205.09072868052664,209.2116409349782,217.13549897717124,210.30436497515223,218.23261424776862,221.38375339683088,231.60281108427455,231.25360836910417,230.65927863161733,228.77668601174378,231.38802040194872,229.93248415660292,238.70485989164678,233.25978942906045,235.39750294631114,243.5851216183415,242.79185001926948,233.17784808790634,224.74149690997285,226.23179696741406,231.73147914106607
1,1987-05-29 23:14:53+00:00,217.5423587858075,171.5916687616713,163.1680527604496,158.55793105982153,154.38010894831308,156.3624500028282,162.985283085368,168.5553229932079,165.39340745719673,165.57837416844296,167.87323052712287,174.48292091692292,176.77915575625016,180.49918164082732,179.95445071975112,182.75043501731776,189.01774952130222,192.07787983035735,192.79261367996415,194.0487174526041,202.87084131968854,200.94021407188998,209.91305220182463,210.74643251782223,213.9969765317013,212.78916041656723,217.57502764827169,227.62878596606103,231.92474472695898,226.34852492246023,229.90276167611893,227.15344421858902,232.29198323861334,239.10694588996427,241.85553914797805,242.58089612012714,242.61636365234335,234.8215558675311,231.44356933891726,223.4222072707322,222.8298561612092,220.45586730600485
2,1987-08-17 23:16:48+00:00,225.06691127128784,191.73237147416137,184.50084677871865,181.8451542682425,187.6826297454131,188.1914233493996,186.12520942650116,198.1460599447952,189.97971064738087,197.03037059079094,192.4499195430274,194.37922528608595,198.7798875837537,198.1866165073762,203.7974293028732,201.13711793843694,210.322389406083,212.44490946771674,214.21243984356047,216.64511632134915,224.50534271399835,216.68038596076545,228.77645158784478,227.79300472211304,232.8241736791349,230.9363584389679,243.50011898782074,253.58781947429705,243.25506188168384,250.78671582272605,248.3434824924877,242.60065387124018,252.20095666916453,248.11191965138647,249.74103333612024,246.63947322681895,243.02991789818338,233.36952825069565,233.20843588829428,209.39780498181557,218.53330105546817,214.5199520743551
3,1987-09-18 23:17:38+00:00,305.78698312164,205.73551354548633,194.9287768986773,192.59420003789762,193.0625479560526,187.94862422346029,188.23024028169496,200.34759687096104,189.7991036238188,194.99340145331485,198.25028611367458,201.39235366490163,203.1027861828568,204.24516648807585,207.90276746123448,212.5323817183575,213.6651866365586,214.01933604685107,217.26594449651955,216.83941926723062,226.33046314976542,235.59325798467944,241.16042077256353,234.95255687413317,235.53792885676245,250.37915814155198,246.20775426561636,252.55267297282003,254.5711212484362,242.39654693548903,249.67406238980797,254.99534203025115,254.0081517955727,251.70083534979835,251.97650903369515,252.4779930455686,245.69924885447458,234.38327910152768,231.9245992558148,223.40378591772838,222.20631898826016,231.0825678703089
4,1987-09-27 23:12:03+00:00,290.5650419877344,200.87153340285525,197.91399875111603,194.14434301549338,198.66179322125325,197.9401731432272,199.59585281548422,199.49520170367083,199.2680506806866,203.81970482412763,209.41961376933398,207.58752941250864,212.78499988541935,211.66978173452506,213.4589754474865,223.1259019550838,221.98407165466003,226.73828523329374,225.22164081183135,230.2651708653873,231.16276333912234,240.05772317327782,240.1016265451482,233.9234710875948,239.48643486949044,251.66403086810035,249.19728829421393,251.46756149340368,253.1701578466947,253.6659271702568,253.17526324132785,255.05536245601417,261.17918838268196,259.7205447682345,252.51321415653302,258.1427296148926,252.01527120341706,246.94431953016957,238.86459924721123,227.06542480503273,218.12621240902564,229.41108636201778
5,1987-10-04 23:17:58+00:00,286.40278291569933,194.69984693646123,181.27324098986946,178.98798039887865,179.85305430625993,184.33174044830704,187.81277164118436,190.9456967481611,187.90255829572922,192.02863859603124,196.1395197632642,192.9982793526294,193.40931829440942,189.70616399521236,204.2020300295404,200.25006287090704,215.04311380241649,216.12066419287174,213.6635051005773,215.55834929823305,229.48163202267665,232.49698025659043,230.5048140289085,232.5479079734711,236.28117403263056,241.12246036049464,246.13713441903306,259.6800449314206,260.1981085917691,255.8122835543838,249.56508951551604,254.92430470719177,258.6663215012677,247.97971218435595,246.80965607002136,243.98678091834952,237.43570485307418,230.08893060775077,224.2099108605431,207.92862432035705,210.38745657386272,217.98919521210607
6,1987-10-13 23:12:21+00:00,,,,,196.471464042163,198.7788830278077,197.03288991893479,202.18522171154663,203.62566114624087,206.28659492890353,206.87018924654583,204.8521342765077,209.77732476660435,212.57746856572982,211.60258947547786,210.1558447342882,217.8448907883372,218.02274577393817,217.86254413038327,224.17470817348675,230.07704493810348,231.81235136497907,231.86516231260296,239.5248219502433,237.05094653236154,242.94350571064035,249.87424563916994,259.577038407205,260.53584711596835,254.4863530684648,250.8053831130607,254.49892485455877,256.1300654692589,255.9177556886487,247.468952420764,242.1029927916406,239.7928114956314,231.3725027004463,224.31328101202098,211.9764812189886,203.16853745191943,219.7743210706397
7,1987-10-29 23:12:37+00:00,303.2058499906891,213.58311746824802,206.82280851614428,202.26703801905123,197.67231102925064,197.91930126573982,203.53470447508798,211.3935242336556,210.39519261292742,209.72412309317411,210.57899612588722,208.33841586329754,216.0430862702603,213.04984762568014,215.71737411182679,213.9457661769387,218.93392513037006,217.81825158901592,223.1277601548678,228.06300883075428,223.7369643627881,236.9057696987253,237.43628561662035,237.28247044249568,235.67544679512477,246.9796461119542,247.4442160223925,255.20048606461663,257.15775658182116,252.37097550916369,246.61718870145256,249.6978363127402,248.40494105397195,246.0694655310338,240.59913926970907,244.340955043024,233.36342819405505,228.06019961582476,231.64826113954751,225.56833130493587,213.9438233199829,229.52606289211784
8,1987-11-14 23:12:59+00:00,289.74410357095894,210.12289076657987,199.9144691011406,200.43738582666174,199.42248036423373,197.73814252352634,201.75554106516182,208.60015099927884,204.4281209579303,206.56892337723545,204.45352053639468,206.8161242759612,201.8502635479613,205.16136577642806,208.1631627179076,214.75009369088605,212.63719795423017,212.3598675172121,218.23905486052425,222.51447694325316,228.84412262489192,235.0392614070777,235.52633053428707,237.83270007540563,235.33873714258377,244.92033772716852,248.29541224224843,251.90669802444262,256.94365890583134,248.87938257967065,245.8753518811992,249.69001325545884,247.9287234406734,250.97814857268824,243.00343964205751,238.05029083219858,238.19476536614883,232.8748823562469,223.11557474896975,223.92767724061207,218.09874298891435,226.24786516642885
9,1987-12-07 23:19:07+00:00,300.38921440947365,213.02296240668352,218.35685192415795,212.82518308481448,211.74760036151037,208.99594115259902,202.658102664924,211.1699786127503,199.01462202944344,203.50606862846539,216.23706138814399,215.26634203599778,213.0756015277907,213.00206404339897,219.63117097095912,223.88314025021745,217.34456901543098,217.5374978565128,216.53398130470114,224.40429390904612,231.96589926270156,234.5603266728928,233.32544021499845,242.60638975582785,239.50799933384252,240.17439105731526,246.53304723506994,253.45034291739097,253.4049386264838,245.11707977226305,250.99974926948786,253.08642635730732,248.33046791821562,253.7890386498784,246.74992461508643,247.4725939655743,247.16216777090142,237.50596575360473,238.49363957390005,233.11761076470293,226.43861542150873,237.3198765460563
