,dates,aus0333-0000,aus0333-0001,aus0333-0002,aus0333-0003,aus0333-0004,aus0333-0005,aus0333-0006,aus0333-0007,aus0333-0008,aus0333-0009,aus0333-0010,aus0333-0011,aus0333-0012,aus0333-0013,aus0333-0014,aus0333-0015,aus0333-0016,aus0333-0017,aus0333-0018,aus0333-0019,aus0333-0020,aus0333-0021,aus0333-0022,aus0333-0023,aus0333-0024,aus0333-0025,aus0333-0026,aus0333-0027,aus0333-0028,aus0333-0029,aus0333-0030,aus0333-0031,aus0333-0032,aus0333-0033,aus0333-0034,aus0333-0035,aus0333-0036,aus0333-0037,aus0333-0038,aus0333-0039,aus0333-0040,aus0333-0041
0,1987-05-22 23:08:56+00:00,202.1415758719411,175.11591215393625,169.16201957966297,163.0611742589805,162.35428167065504,156.6123206119603,162.32481009897657,174.6931092342759,171.1078969850903,176.59375067771953,172.72297409077754,176.34103898913565,179.6916603128485,183.6348839993433,182.53195629035656,185.0468366538297,196.40991686256098,196.9991894917952,199.03791221800836,204.8160803825923,216.67227752542408,210.50538142141798,214.2097819265702,222.13363996876325,215.71901771604357,222.87374516853262,225.44474295249938,235.93453327698762,235.89473928986817,235.30040955238132,233.41781693250778,236.02915132271272,234.264206349316,243.34599081241078,237.59151162177352,240.03863386707513,248.2262525391055,247.78999101086148,238.59250082879768,230.1561496508642,231.22993795900607,236.06320133377915
1,1987-05-29 23:14:53+00:00,216.5597547516936,169.95399537148145,161.06247268734836,156.4523509867203,152.41490088008527,153.90593991754344,160.7177353143359,166.2877752221758,162.93689737191195,162.89854498449594,165.19340134317585,171.8030917329759,174.3226456709654,178.23163386979522,177.68690294871902,180.48288724628566,186.91216944820098,189.9722997572561,190.6870336068629,191.781169681572,200.41433123440376,198.4837039866052,207.64550443079253,208.47888474679013,211.54046644641653,210.683580343466,215.7326450843081,225.66357789783322,229.81916465385774,224.242944849359,227.7971816030177,225.04786414548778,230.32677517038553,237.00136581686303,239.89033107975024,240.4753160470259,240.51078357924212,232.554008096499,228.98705925363248,220.96569718544742,220.5623083901771,218.49065923777704
2,1987-08-17 23:16:48+00:00,226.47099628363665,194.07251316140938,187.50960037660894,184.8539078661328,190.4907997701107,191.70163588027162,189.36540560884455,201.3862561271386,193.4899231782529,200.85969335174224,196.2792423039787,198.20854804703725,202.29010011462572,201.42681268971958,207.0376254852166,204.37731412078034,213.3311430039733,215.45366306560703,217.22119344145077,219.88531250369255,228.01555524487037,220.19059849163747,232.01664777018817,231.03320090445644,236.33438621000693,233.94511203685818,246.13277838597475,256.39598949899465,246.26381547957413,253.79546942061634,251.352236090378,245.60940746913047,255.00912669386213,251.12067324927676,252.54920336081784,249.64822682470924,246.03867149607368,236.60972443303905,236.7186484191663,212.9080175126876,221.77349723781157,217.3281220990527
3,1987-09-18 23:17:38+00:00,306.47618478908123,206.88418299122173,196.40563761462283,194.07106075384314,194.44095129093512,189.6716283920634,189.82070566809784,201.93806225736392,191.52210779242193,196.87304236451826,200.129927024878,203.27199457610504,204.82579035145991,205.83563187447874,209.49323284763736,214.12284710476038,215.1420473525041,215.4961967627966,218.74280521246507,218.4298846536335,228.05346731836855,237.31626215328257,242.7508861589664,236.54302226053605,237.26093302536557,251.8560188574975,247.5000073920687,253.93107630770254,256.04798196438173,243.87340765143455,251.1509231057535,256.4722027461967,255.3865551304552,253.17769606574387,253.35491236857766,253.95485376151413,247.1761095704201,235.97374448793056,233.64760342441792,225.1267900863315,223.79678437466305,232.4609712051914
4,1987-09-27 23:12:03+00:00,288.2522950121154,197.01695511015689,192.95811237478955,189.1884566391669,194.0362992700152,192.15830570417967,194.25874441020954,194.15809329839615,193.48618324163905,197.51221307243938,203.11212201764573,201.2800376608204,207.0031324463718,206.33267332925038,208.12186704221182,217.78879354980913,217.02818527833355,221.78239885696726,220.26575443550487,224.9280624601126,225.3808959000748,234.27585573423028,234.76451813987353,228.58636268232013,233.7045674304429,246.70814449177388,244.86088771492825,246.84206754216564,248.21427147036823,248.71004079393032,248.21937686500138,250.0994760796877,256.5536944314439,254.76465839190803,247.88772020529498,253.1868432385661,247.05938482709058,241.6072111248949,233.0827318081637,221.2835573659852,212.78910400375096,224.78559241077974
5,1987-10-04 23:17:58+00:00,286.16808972018373,194.30869161060187,180.77032699947887,178.48506640848805,179.38366791522873,183.74500745951804,187.27117195922526,190.404097066202,187.3158253069402,191.38856624462505,195.499447411858,192.3582070012232,192.8225853056204,189.16456431325327,203.6604303475813,199.70846318894795,214.5401998120259,215.61775020248115,213.16059111018672,215.01674961627396,228.89489903388764,231.91024726780142,229.9632143469494,232.006308291512,235.69444104384155,240.61954637010405,245.6970846774413,259.2106585403894,259.6951946013785,255.30936956399322,249.06217552512544,254.42139071680117,258.1969351102365,247.47679819396535,246.34026967899015,243.48386692795893,236.9327908626836,229.54733092579167,223.62317787175408,207.34189133156804,209.84585689190362,217.51980882107486
6,1987-10-13 23:12:21+00:00,,,,,195.9220675054894,198.09213735696568,196.39897083815754,201.55130263076938,202.93891547539886,205.5374178334395,206.1210121510818,204.10295718104368,209.09057909576234,211.94354948495257,210.9686703947006,209.52192565351095,217.2562516419012,217.43410662750216,217.27390498394726,223.5407890927095,229.39029926726147,231.12560569413705,231.23124323182572,238.89090286946606,236.36420086151952,242.35486656420434,249.35918638603843,259.0276418705314,259.9472079695323,253.8977139220288,250.2167439666247,253.91028570812276,255.5806689325853,255.3291165422127,246.91955588409039,241.51435364520458,239.2041723491954,230.73858361966904,223.62653534117896,211.28973554814658,202.5346183711422,219.2249245339661
7,1987-10-29 23:12:37+00:00,304.24013005308205,215.30691757223624,209.0391229355577,204.48335243846466,199.7408711540365,200.50500142172217,205.9215046190717,213.78032437763932,212.98089276890977,212.54488689970032,213.39975993241342,211.15917966982374,218.62878642624264,215.43664776966386,218.1041742558105,216.3325663209224,221.1502395497835,220.03456600842935,225.34407457428122,230.449808974738,226.32266451877044,239.49146985470765,239.82308576060407,239.6692705864794,238.26114695110712,249.19596053136763,249.3834911393793,257.2690461894025,259.3740710012346,254.58728992857712,248.833503120866,251.91415073215364,250.47350117875783,248.28577995044725,242.66769939449495,246.55726946243743,235.57974261346848,230.44699975980848,234.23396129552987,228.15403146091822,216.33062346396662,231.5946230169037
8,1987-11-14 23:12:59+00:00,290.8665979106575,211.99371466607744,202.31981411478034,202.84273084030147,201.66746904363083,200.54437837277268,204.3459126183123,211.19052255242931,207.23435680717665,209.6302715764133,207.51486873557252,209.87747247513903,204.65649939720765,207.75173732957853,210.75353427105807,217.34046524403652,215.0425429678699,214.76521253085184,220.64439987416398,225.10484849640363,231.65035847413827,237.84549725632405,238.11670208743755,240.4230716285561,238.14497299183012,247.32568274080825,250.4000891291832,254.15168670383972,259.3490039194711,251.28472759331038,248.28069689483894,252.09535826909857,250.1737121200705,253.38349358632797,245.2484283214546,240.45563584583832,240.60011037978856,235.46525390939738,225.9218105982161,226.73391308985842,220.68911454206483,228.49285384582595
9,1987-12-07 23:19:07+00:00,296.0305070174128,205.75845008658206,209.0167646554561,203.48509581611262,203.03018557738864,198.09917267244685,192.59954714478354,201.11142309260984,188.11785354929128,191.61868483193575,204.34967759161435,203.37895823946815,202.17883304763853,202.94350852325852,209.57261545081866,213.824584730077,208.0044817467291,208.19741058781094,207.19389403599928,214.34573838890566,221.0691307825494,223.66355819274065,223.266884694858,232.5478342356874,228.61123085369036,230.8343037886134,238.3604708749558,244.73292813326924,244.06485135778195,235.7769925035612,241.659662000786,243.74633908860545,239.6130531340939,244.44895138117653,238.0325098309647,238.13250669687244,237.82208050219955,227.44741023346427,227.5968710937479,222.22084228455077,216.38005990136827,228.60246176193456
