,dates,jap0203-0000,jap0203-0001,jap0203-0002,jap0203-0003,jap0203-0004,jap0203-0005,jap0203-0006,jap0203-0007,jap0203-0008,jap0203-0009,jap0203-0010,jap0203-0011,jap0203-0012,jap0203-0013,jap0203-0014,jap0203-0015,jap0203-0016
0,1984-07-31 00:45:29+00:00,107.42020927628,107.95742436720614,107.80098369617609,126.5646260346553,144.66827130033644,158.6520291159528,148.66986489141092,131.43282917858292,131.09592710812632,129.64486121022375,140.40669094224427,148.0206529366035,145.89620952172203,146.3784269367488,167.54085154628297,152.56227853746037,168.291214364375
1,1984-08-16 00:46:00+00:00,124.0699534559119,115.36009540333,113.37445898461804,130.36674599980446,153.8733955046175,158.65913580085046,152.85308135655964,137.83526845177374,137.27290741810205,129.2993926175745,129.22075368108426,152.58126691939185,161.5067102254881,155.75388309839232,160.1659387255103,153.72102057762913,165.95962149489932
2,1984-11-04 00:46:10+00:00,121.9019414424637,109.16207009484961,115.31276270559064,136.01015576124536,151.3544611200878,147.43449026316256,139.68634359332907,109.2881668276115,104.15572997297315,112.84793738808484,131.06152901406654,149.0469858360111,162.29566180855343,166.13382665653594,179.2102802856099,163.7701744095001,174.8912894494279
3,1985-01-07 00:46:30+00:00,136.50986124670004,124.79963138455801,128.89523445194024,143.23252806579885,151.07132615170136,168.86967312204658,161.16836540195072,141.6339332391163,144.78982045935956,147.06758334295472,171.10407755403733,181.9411368759482,181.11413568338168,168.38234506432826,188.46378310274775,168.07048562471263,178.21976353524843
4,1985-12-09 00:44:17+00:00,,,124.96694822110086,,,,,,,,,,160.5497666413148,166.84087743071595,169.912199662922,155.51573077669022,169.74761427515858
5,1986-01-10 00:43:42+00:00,163.03833498711964,139.98793677169056,140.24021644790037,147.91845343795126,160.87841517676947,163.4523366322063,169.71404045370787,152.68488965790544,147.73130373235844,141.36594419362322,152.2682243412337,152.82718509582182,159.00155644662635,161.15889656748524,,174.50679229032494,
6,1986-10-09 00:36:01+00:00,92.09402424547787,78.74640258589868,89.03246960141281,106.89246436702749,128.70208551371567,133.48362534555375,118.72547902098123,103.27534275643731,99.53155998193716,,116.68683124200093,119.38018061771768,,127.18869515685518,135.9604873284148,,149.7087800591524
7,1986-11-10 00:34:53+00:00,115.45471616164906,102.8770646341455,104.41322792162946,118.46891280514411,139.1236265673582,159.5303554680232,155.01711233128066,130.42918289138845,129.76006995863278,136.99469988745787,149.85453933174608,155.09649662565158,157.24978781383604,149.97179231995204,159.68527371486684,148.06886390488071,153.74283952025715
8,1986-12-12 00:34:54+00:00,122.89178936206561,109.49144320442835,115.2637200073396,130.5327026121255,146.81477941140088,157.08542366248633,158.2055520071537,143.01727225016302,142.87217317995064,147.81471758120034,159.7214758621661,162.2083616313649,158.7950425936512,160.48992273805564,172.5028801306816,152.95204734684293,172.75100117176825
9,1987-02-14 00:36:58+00:00,116.60454580787025,104.16309301816223,107.40055267096031,119.49741806006847,141.4682105350137,152.54818897660797,152.9418127405222,136.73652022834904,137.82528988286126,137.1924281431141,147.32244798885498,152.86458921058085,158.91741627893816,161.8082970466036,172.50748955430055,153.1308162741433,169.97281911774598
10,1987-04-19 00:39:16+00:00,114.98153776861035,94.3621749527379,95.55627399807027,108.03237749110684,138.2575043883333,150.17013809729366,143.1496874024086,122.28868883543802,119.6845856014143,115.29732040853068,132.04398450481094,136.6072096449417,136.38847056994936,132.67404446871032,152.55214471478098,142.97657231747405,168.35055401414823
11,1987-05-05 00:39:45+00:00,134.15786725170358,112.22636090944061,109.91628468671331,120.85017870556992,141.73986489684253,159.88346353176027,155.93534554334437,139.20554049688283,133.17124103268546,132.07756113339207,142.197402382945,140.48833128070268,145.1059686568001,147.01111281792026,166.55747529537612,154.70283027108437,165.63511440615912
12,1987-05-21 00:40:11+00:00,131.57264577968735,124.49238994914718,126.82912935540038,133.433910559491,157.15857795232753,173.0496195179548,168.68361347232513,142.2460946576188,139.76716233928394,138.39808697074065,150.30819922291587,143.70191589851456,144.92242883211472,141.9130125929978,164.48384622123723,157.08151078671236,179.9946207334884
13,1988-01-16 00:44:54+00:00,106.13798617223324,,,,,,,,,,,,,,,,
14,1988-02-01 00:45:36+00:00,144.24473638667166,125.06858546076002,110.42466281602967,120.21867654346204,139.04092621689168,146.94428259276899,152.6165863014733,135.36714942687445,131.91686073152738,125.98171561858742,135.12021377937896,139.7140712926499,146.83493048470245,162.5517443675764,170.1749106774686,165.65606674139784,173.70035543318915
15,1988-04-05 00:46:18+00:00,104.20231681335375,96.32540324903714,103.2658431897784,107.52104713552599,134.8735437617467,141.81312270694164,127.01112606536347,109.85443905435027,100.98531100899463,99.92267448853609,123.5714955875601,130.5310878788118,134.08516999024022,147.4250658839549,153.06782945198805,,148.1284223364096
16,1988-11-15 00:46:25+00:00,,,,,,,,,,,,,,,,,
17,1988-12-01 00:46:24+00:00,,,,,,,,,,,,,,,,,
18,1988-12-17 00:46:33+00:00,118.3660885857367,110.11238834140254,128.32371586594266,148.26480997047446,167.13413550264914,177.85046639672606,172.93531315857868,157.9831378343088,,162.90884667767767,170.83649910545867,177.47181883045147,178.57837433609424,173.6542702672248,176.75129211641175,158.12672172172051,167.44349974100808
19,1989-03-23 00:45:09+00:00,72.66161645154948,69.98224181254955,84.72849130412482,101.65712604658033,130.90088566924877,144.75510022946463,127.9001252403064,110.2624535800372,104.72254645131058,112.01808437152535,132.16807407237275,144.2771066415386,147.73106915716318,136.03678569630972,132.35402651818669,137.92514341982002,151.45302896194087
20,1989-08-30 00:42:37+00:00,99.23316999590831,85.7930813646158,104.19841273416702,113.74274716026144,127.93803077915044,129.08552041256613,122.52292563409479,110.43092950825167,106.59931691672979,116.18018729231746,127.45428942036818,130.03070254784024,146.17091257490455,138.9731334287146,140.46118467388987,141.29966634791117,157.51931288366913
21,1989-10-17 00:40:54+00:00,,,,,,,,,,,,,,,,,
22,1989-11-02 00:40:56+00:00,111.60753255034051,111.57956196064067,119.47945230429583,133.281248849319,152.87768470103703,158.663831468032,141.60655873968736,123.14977498095953,123.90444093831746,122.71506805721282,126.00571216683798,129.05964856874127,138.536445153559,148.80904996210373,155.7676531412864,153.78673760880977,171.7006411375655
23,1989-11-18 00:40:18+00:00,102.39588487004019,102.80644637964397,111.12319325834166,123.821211171381,149.44601201554232,144.8726612553407,137.22604040620828,120.01930829155438,114.76144055041074,113.75632374499297,124.14075869006625,132.20991076939708,154.40684794853408,169.888877850929,162.1901395944744,,160.21003666076084
24,1990-01-05 00:38:57+00:00,121.61406318634043,106.94599856082277,111.15726496705224,135.9362024356779,156.5491958949384,174.8679468856223,174.36289584448318,146.8684987103076,142.46505522251329,154.85330629841886,,173.35085321508882,176.68383197286022,173.90083250599156,190.5269274646491,158.27071646947982,163.24357152175656
