,dates,per0156-0000,per0156-0001,per0156-0002,per0156-0003,per0156-0004,per0156-0005,per0156-0006,per0156-0007,per0156-0008,per0156-0009,per0156-0010,per0156-0011,per0156-0012,per0156-0013,per0156-0014,per0156-0015,per0156-0016,per0156-0017,per0156-0018,per0156-0019,per0156-0020,per0156-0021,per0156-0022,per0156-0023,per0156-0024,per0156-0025,per0156-0026,per0156-0027,per0156-0028,per0156-0029,per0156-0030,per0156-0031,per0156-0032,per0156-0033,per0156-0034,per0156-0035,per0156-0036,per0156-0037,per0156-0038,per0156-0039,per0156-0040,per0156-0041,per0156-0042,per0156-0043,per0156-0044,per0156-0045,per0156-0046,per0156-0047,per0156-0048,per0156-0049,per0156-0050,per0156-0051,per0156-0052,per0156-0053,per0156-0054,per0156-0055,per0156-0056,per0156-0057,per0156-0058,per0156-0059,per0156-0060,per0156-0061,per0156-0062,per0156-0063,per0156-0064,per0156-0065,per0156-0066,per0156-0067,per0156-0068,per0156-0069,per0156-0070,per0156-0071,per0156-0072,per0156-0073,per0156-0074,per0156-0075,per0156-0076,per0156-0077,per0156-0078,per0156-0079,per0156-0080,per0156-0081,per0156-0082,per0156-0083,per0156-0084,per0156-0085,per0156-0086,per0156-0087,per0156-0088,per0156-0089,per0156-0090,per0156-0091,per0156-0092,per0156-0093,per0156-0094,per0156-0095,per0156-0096,per0156-0097,per0156-0098,per0156-0099,per0156-0100,per0156-0101,per0156-0102,per0156-0103,per0156-0104,per0156-0105,per0156-0106,per0156-0107,per0156-0108,per0156-0109
10,1986-12-15 14:29:44+00:00,,62.425126261562866,24.502666717263658,,,,,,,98.51872061317174,87.82292312852722,75.88013515271659,74.68643705859441,91.74098372794269,,116.07262534099654,118.39724872282127,,130.66084573261287,114.60302723774511,137.29113734547587,140.1227915252663,145.97382572923001,148.28273177828885,145.85204955864802,138.60930082661017,109.53088268995688,125.9366090690535,130.91989106500534,118.73859914479775,,,161.47981035367206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0471887956681,,,,,176.4523652409503,,,,190.74698241549788,172.03071743232152,182.85974534460894,169.2146689320231,204.76649270316204,,,,,148.2428723350967,155.8504700342514,145.80549048471957,147.3550882674672,141.22433913887065,132.49327539046274,128.77825346967293
11,1986-12-31 14:30:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,163.35265406741024,161.54781084053104,144.22423740058198,153.42172193764068,150.08220916055626,146.61401710597647,143.48773650617213,125.24401379546524,133.6835862318537,129.44859023842804,125.27163448450197,,,,,,,,,116.49622957862708,,128.10427669533573,127.28484257540642,110.23454246469471,147.72714588339494,162.04075989430808,159.74620472366482,145.44995487174958,,,,,119.61842958130995,149.417167329911,117.27983338653434,137.27176942370588,149.04057952862084,124.96458575300994,133.03502582536169,124.68783740289494,,131.43707057394326,124.13609319668437,,,,,,173.9440264561622,184.25177289622295,184.83792860563125,188.64019159918325,187.93228517608785,195.28748619878297,197.07420239773353,192.93888464368712,195.5377232405092,199.31415412164,195.2584852737005,190.8824951410334,191.8542499344759,193.58042862538292,200.14479839650883,199.2558953093055,198.45320287693963,196.6887621648579,192.97469380927268,195.34668218875404,194.90065599184183,199.89331496125664,193.20485401520642,199.0954472287985,200.07919593582923,206.98015727999396,196.88962734182113,193.28578940853168,193.5011144649446,194.117498109909,188.20825745130648,188.89502425765446,187.2598434138359,178.9882421432169,173.40594238914684,162.1145110217992,157.5563616252014
12,1987-03-05 14:32:27+00:00,81.52021744220077,89.89252739940169,88.4771088929478,97.34926607995371,101.10581134412837,121.63652289244085,126.62405677784707,126.70564708869048,135.45041081546742,142.04789398886564,151.42148964169292,152.06012147607626,154.33805733110367,158.89041545501388,168.86325477574704,167.1046983267371,169.75533205050385,170.87918580461047,177.12175784513957,180.9803989422482,182.21742027076877,179.27363599914048,182.94863880249363,173.92501620619603,166.43128489865964,168.7850919205006,163.4941658956858,167.09233107855786,153.9406084902481,152.30173893355519,153.9521992547545,147.5508639065443,136.60567001490793,136.9138042105682,140.09548836728348,137.87830856631885,144.2130375472696,145.654017321213,146.70994810925714,149.42918748682428,157.9151832563164,153.21606802744114,161.22815294518327,165.22110235147105,170.99851746977743,171.0276165098897,174.1920858779172,185.50971671932317,181.67034537107946,181.44111910419056,177.84448388458097,178.504827079842,181.72063765841062,184.16510582782706,179.91231718990548,180.29884062232034,181.85740793820867,190.51047627451126,184.6287409372003,178.01368946655705,178.81175423028836,179.28146617396064,189.312735624604,178.92931718820196,181.98055166345168,181.882785762036,183.3613664258677,184.38000206786674,182.8881313474846,183.03097651776915,176.7909380136845,184.62376247817545,181.78458171058548,193.8936292413862,193.07280684308358,190.73587227864738,191.40311575721998,194.69502243874976,195.37315331778586,196.64970338111894,194.21050232519306,192.35023364277674,191.50646826885304,193.44643785510297,194.77152264159358,199.3687248019089,198.33022046734519,192.49182313161324,195.33868699884076,197.79807559762122,196.44831462976174,197.18401407384277,199.30183956070104,195.9824855831526,189.84879324644854,196.0824706802135,192.23527435366069,199.713646597929,195.85440217519525,200.00486149315253,194.9317137430559,195.40083755264055,190.90022675049883,187.43875134066909,188.26873010533453,186.54847120484848,183.5038304198152,169.24540728178144,163.1452575879481,155.27807008774752
13,1987-04-06 14:33:59+00:00,80.63776194000778,82.18390987018553,77.29918928521408,88.28266105357045,94.47597996296787,101.09641486505048,110.40015832858597,112.15671238739039,117.02686487316578,122.70108027759731,132.46877743395845,137.1474634020078,140.96433995883274,140.45399154020362,144.91863546937378,151.88830767299157,160.46416757596654,156.90963123651582,165.17581527870425,164.32257414983155,168.01610198651852,175.09149731308034,160.78626340265635,167.0543850468184,154.17348065517854,149.56735335611452,147.33142626575858,141.83371635651426,142.80449946195188,142.1579530812748,134.7754511346721,137.88366894602467,133.7459370813266,132.21887886265807,123.54099020013145,128.8943576311457,128.4462500403776,123.7572911230312,126.25249266078949,129.12148765305696,134.59341150382457,138.11538758535883,149.08746872183366,147.0054155295382,149.62480143101587,158.34682393059722,153.64789740708042,162.25584499555703,161.096043660159,168.436369612472,162.93676879543813,170.6078906728987,169.3575565998583,168.82451050772963,164.92210337544472,167.30644952172617,174.83885438292532,161.8489243844628,172.37762684341396,164.3592777404644,165.47187329144182,162.10410581984007,175.21859655545228,167.93192092844706,168.17397219675712,168.808314103172,161.29151970713494,171.52382623715545,173.1552797294592,172.8160407607342,171.20358337216354,173.20164719842182,171.5697457378577,177.26739182111362,172.19779464273503,168.19783512200326,174.7213480176522,176.1577127544594,174.41867878098364,179.06802730477565,174.53516399320287,181.07131420121323,180.77063782432765,177.64907982293727,178.2242244162454,174.769985959947,177.00202592641645,183.27685064569457,184.26942427259624,186.47085129686434,188.0400626062918,183.9885791885277,185.1918976146097,187.2936179650782,185.33503994700072,183.2087104153435,181.88275090212574,183.53096510809092,184.44473705201898,186.05414838541077,187.2541724112561,187.80036310807841,180.983575626761,179.70449297017444,177.27155592457353,174.60168613332058,172.8443820990479,165.29075908524044,157.90119071656224,145.2080818103264
14,1987-05-24 14:35:00+00:00,62.55065793314047,58.70688563787282,86.98394455905007,81.69246068544936,74.16940723718822,66.24386768080939,91.1351909199362,106.49802808675447,111.86371128338416,115.06934928897162,105.36935542074238,134.8821245715225,137.84305590757367,140.93469399555752,138.89766443564895,128.91476983877396,130.50909219585745,154.2072737055732,143.32547632581856,155.83659534681405,149.73424289268542,159.34933315551442,170.8407987160424,160.34283366968367,151.79353855857062,157.13633396452587,123.32020688940315,116.08770529919377,146.7839472482487,141.3211358381204,133.45813773089495,134.0954267353914,126.74779736847076,117.40840298283537,115.05414070303144,120.55411558279108,120.73761063887942,112.07787811152194,114.06905241861423,121.8394607209199,130.94054934209677,134.4119802833805,141.59483875982926,151.61922770970756,145.699711467362,153.96719739806463,143.17005207204448,154.78702478111694,150.5615817539064,161.2505224465793,161.82284615137021,158.57345264051315,165.15667117104178,157.08486230120346,157.9708738745939,158.63365629843534,155.61342304633573,149.02302130588464,164.5438810250038,159.30137472993647,166.84662845095409,164.36273561756138,156.09798879939908,155.74071161076603,162.82894097675754,166.36046284690707,159.9094285454732,161.10663186129477,164.94277448368206,161.8110242463372,170.47926354406331,171.22944826838977,173.9061795826813,161.13355850644936,168.86377777192388,163.87826304457593,176.6074631512989,169.2191099177255,172.73526335469165,180.4770524162636,177.6678500497317,184.219723504438,193.0454366446174,177.30374250364352,,,,,,,,,,,,,,190.05726688477316,190.65062880627514,181.1108755645917,188.22851137998336,183.2244896535064,181.23196119525187,183.02188596571244,182.40461614779912,180.80258741861698,175.5899332103044,171.14325322584367,159.5934540580019,148.40806197523278
15,1987-06-09 14:35:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1987-12-18 14:39:56+00:00,70.56121222467014,64.18204038968973,,58.982709419592894,79.8998785896247,89.55297631368097,87.5534328715895,100.03422725425442,106.08195743103924,110.11019196459422,98.20706468802592,108.44171283575548,124.9299898294932,133.94429773693852,143.98562685707063,137.1065554514689,141.50597582871563,135.44235953567568,123.07191792980507,130.72710061345373,136.65784016628058,160.85301814913757,149.61626248320093,143.01177153325102,143.08702808880645,146.28761346556925,142.61304681354864,132.69605624272106,118.02428873014065,120.60784683396585,124.51237101912278,130.0328851464155,134.22020878432954,118.8050670993287,114.8374871053239,100.06188271086029,96.70314591412249,104.58522259765789,116.79289836660752,121.77090386820939,124.96883858686462,123.67972936933863,124.60586419150835,152.87774725037352,155.9510662234491,155.85702197847525,160.89035096194536,145.63947240888535,148.8821149767718,150.94285110143957,144.92744953214358,149.44504261216085,161.20648829552286,154.23234190496615,166.46425787002912,153.9411400235536,146.1002679152269,146.7580061033162,158.77611790869392,160.72443510851107,172.82479726087098,167.48591087700893,149.11688098623014,162.69534193979152,166.82521827675671,168.45821026505925,160.83981923016196,165.7065631399931,171.86843086164592,171.48500226368816,170.08779526593221,173.2177842817897,165.63992706013286,173.43473694467738,172.75529763249338,169.56076271620154,173.26461004275174,167.5766823243628,176.10180627563835,170.94677701111584,179.17431759612177,180.18393389160192,182.7306493664401,173.05164311473135,178.1060443092967,175.99860645179976,177.38977207083573,184.20113989660848,182.85538584405467,181.69370570166325,176.84754516564558,182.60696079743784,174.94662804367795,179.73560456072937,178.31089050445632,173.3482920875592,172.78247044409642,178.84884717089804,189.0130250328981,187.04348546993086,185.04888722235228,180.83938632701907,176.39648197830522,170.16339922055968,171.57137555092166,170.0040183866557,169.50466890437454,160.50063654961906,153.2781888053498,142.54713926610282
17,1988-01-03 14:39:48+00:00,83.31375978554298,87.97822135914558,85.16322647073717,77.91311396666244,132.86310035669547,,110.71745678984969,116.63092432077428,132.30804717814559,130.1576105444248,113.53354751543901,104.64646469735588,132.66551398920365,147.0159426368657,154.03057652686556,151.1247514143949,158.90175811442117,135.40081121468026,157.01207330678713,141.5709795378519,138.91588478164198,157.98578383947,168.1307093134385,164.74929854528733,136.8990917325123,151.32156970558276,150.51646242694977,155.21405193859368,142.11456301810392,116.15340230046993,137.03090662045,147.92970245036136,140.2166361757897,145.779398291256,128.91503961287697,137.45780431022519,105.0125814483902,93.71440264528971,130.17153085412184,131.77036431676805,133.4269518486778,140.25884304573333,125.92168782305232,150.23239712625787,155.28215298607805,152.2324979455708,162.79705030944595,151.87840091030952,157.14838183565072,165.2160940927114,162.09253315028008,145.33826317125101,169.33512185738232,160.4711187346328,176.58677976234924,166.18217186128211,172.68879017136675,158.4181592561727,160.1252290142036,168.61830169965592,166.56377850848898,178.77794812603045,156.7726908227492,,,,,,,,,,,,221.05465245107257,,,,,186.06401769858505,165.60810857638683,,,,,,,218.82815177097655,179.79644749399714,180.09090848653017,174.4412513242163,175.82453198775784,178.86344300250377,204.87077177919917,,,,,,,,,,,,166.18665587846974,161.1492174244934,172.15785671839592,161.56403255667317,152.9925474877912
18,1988-02-04 14:40:24+00:00,94.06639691902618,78.77162045240847,75.15761919875183,87.92696620443873,110.74695490526362,112.75119736712644,127.36547927032181,130.43232301982235,130.43372027858427,136.85995365516735,144.578603964915,141.0793247226015,139.58997475165611,151.6347668174176,160.85000019386135,154.8589352344079,153.89836528082174,154.4267907105566,150.3353607551413,160.87747902568773,174.4854045704143,174.83072740584782,178.23989039909458,159.25362175786515,171.93172729070898,168.25578387983904,158.35078396046504,156.24247202051905,150.15933343786756,145.8381061615883,139.31215424443604,152.38384374216363,141.32616214487655,148.14414526394359,141.79405512394982,124.40960485471513,129.750018164521,129.66413123500575,145.2478578664795,143.5988633824898,149.62326513163615,155.73931712899704,152.22934174365506,156.24248775774473,164.4344483016664,159.80348674613322,179.54828878187814,171.98745571074545,163.37903886252488,180.9640224875611,169.27286250240743,179.65066869449026,172.74131099761047,173.14790826410754,179.19622716481985,180.37160315046006,167.67186928820456,183.42613417569729,188.73465737651333,185.0804104554492,182.07527648044612,177.93387560868337,182.12765635572484,179.36117265201867,187.08228127073733,174.45312149399965,190.57337519934143,183.90314042858384,186.08296395188674,181.7395444353974,182.9642763979981,183.61051027497487,189.09711187723963,193.6398050248683,196.77246845918802,198.2209162567807,195.01253083641808,192.27074760952414,192.1822363036171,185.4144172980784,180.23635614531727,194.11115822070923,188.95254216202272,194.1075005141625,188.4068787134846,194.67918455502428,188.94308729730673,190.30822489180508,190.32768590851774,189.39954152364655,189.97013593510658,186.93510585755791,188.68303539601303,190.17841037595787,192.7237684049581,191.38249854678818,194.53873772889338,191.11812124132481,193.84054000863182,195.22687545586592,193.6668375333801,193.68808845565965,190.66248387650373,192.92085515361,182.74661694463438,186.74886380769547,178.4018448454288,174.78918346611044,163.23659041218357,150.7033724280079
19,1988-03-07 14:41:12+00:00,88.96296920208819,84.40950092062384,67.78849306388629,90.50004186651623,104.54479244196486,95.30620392229919,110.61211072301995,116.04220294173454,124.90465844011143,126.14677986998497,149.24309441172122,147.2366624547977,157.13617492400266,160.27935170531524,172.97848308348293,181.5570707754405,167.23720925312531,169.86870194108099,158.87358341797798,160.71192307000683,174.02226788188383,176.3638040013888,181.66604625730204,190.0400483275184,168.0776413200266,165.38604706639686,163.5231917142659,152.384802735133,137.23217672606935,143.1266764982163,151.64801730616747,134.2039245582731,123.28255007673022,128.22899161303155,127.07193843729243,135.1477941890806,124.17498363344765,125.406579088582,146.56313808415936,160.2993924368616,153.2358825722202,167.38134229097366,169.7313156554951,182.2398025270769,172.82919210895307,171.6593417631017,187.57868036624205,176.6710737201719,171.51987195017077,167.09855965726703,171.86654027805156,177.5024706462244,174.08197952619622,179.19587653456688,183.64400758332044,199.09002609731667,190.96983570539123,195.22641994858384,204.41706815563367,186.3543170863044,186.28937087951385,188.6152728237938,196.36764199251786,198.13977641289776,185.25231233154048,184.66245789776195,181.8947241328928,179.53197887524024,174.98585586675733,174.91340218339278,168.59139040247885,186.78765669328996,188.94875370402974,186.01140086858743,180.7125318153791,185.9885443926008,193.86849605448901,199.28193409336555,192.34068325676853,188.91245175390694,199.88178891337216,200.45603789623644,199.01212617978055,206.14481208756953,196.9942642019914,201.07245564846252,216.3510450744358,202.51401981589368,200.82199293303475,200.09662245618458,199.23138153973568,195.4442256189412,203.80578618600006,207.97230641557115,196.1920746107021,190.48147287405212,199.68116829247703,,,,,,,,,,,,,
20,1988-03-23 14:41:20+00:00,64.41427720631037,62.60650047549901,61.929950059674205,77.33700916936097,84.41883702015369,93.87194594815827,97.16238320101277,95.63520048896127,104.8290558708699,108.6040890447781,124.14399963952205,130.05810724942225,144.72285965468905,134.02430041221658,138.70242245564248,144.19465015878777,147.53645038169944,145.44838473904196,151.47307493560774,155.35608911496828,157.88510964220546,157.940033743698,161.65075199086678,153.73820060281187,153.86013655321207,150.34323435499152,143.45107382695463,141.6951248962845,141.2939826182156,142.31815614065087,135.42473518222576,132.52765443073332,131.30859321971568,115.89707035436945,113.979712594743,120.00799607891321,126.7656211461773,129.8083979587866,125.09185960150623,135.85877034061443,141.14908681702173,146.15576730540113,143.68569329156745,138.08604449396486,150.89762482784673,158.02652630146108,154.4688230546316,172.10004153325633,159.76469194140878,166.24621506268542,157.61543335395146,162.1852823569694,165.87325875786516,165.67739636677268,172.8230555905931,156.04758708425967,173.22388761936546,172.55068495633955,173.15425577734715,167.01930174492233,166.93558767190004,167.3191429999844,176.6603454626459,166.87501435312095,175.52777194620606,175.69310430912648,164.06573783879725,174.89392767722254,173.66913397285902,168.14521058646253,174.00685736847694,176.1762943376785,173.80625995802612,171.29846287787353,177.97837128704208,167.7873441672537,181.57114735206673,176.3571375343686,180.60576333707098,175.89166229824207,174.89485794338626,185.5797697495672,178.29987156916843,188.6401852861151,186.22048674281695,188.22825062057728,193.99961858909052,182.70018483551775,191.49752931267363,185.87930577706092,186.1291787584107,184.2624184525009,177.31417603913584,181.77606572289193,176.90015875820376,184.76170114437733,185.05287333783136,188.9890453167367,189.6648321180845,185.81156149734065,192.1624109069464,188.92853939612425,191.25317982518396,185.15164720696492,191.7477879115776,182.36519432636553,185.08424651322068,168.59677564188974,161.8548077986045,152.70428604728755
21,1988-04-08 14:41:02+00:00,68.77891359629498,72.70205287521671,88.39291372560777,97.75500926237073,97.65072780778907,101.35189009463575,111.51522197433077,99.43713310712913,113.68270341967357,136.21440108743852,139.67056841309636,128.19362824084558,151.39879770711278,155.14621718750874,153.52215293870978,141.49764998869003,153.6066549464362,155.21151080686238,161.7704227906713,169.45892719166983,177.62715839008666,168.85395806427942,158.9553650185115,171.72987052457125,165.31125558307954,150.74202004055434,153.433078180027,145.00507524887507,151.34929661063498,144.67358804815396,146.10329890991866,131.52384927404583,137.4506753654485,133.48121007080724,138.86417209227173,124.82838058591211,125.67599038371847,141.80633096776143,138.98796249304877,139.31397909107704,149.60259549788788,150.66733158035288,155.48999018706425,155.70852159345625,156.0040024861855,164.70277124897973,155.9019628096096,176.98693535771332,174.74452501556755,165.59694865055096,166.86972553127617,164.6656448710753,168.62468040413123,169.3148311718229,181.2024344738998,175.7048166845495,184.31192492012548,178.31960857388808,184.3981687407546,180.72554065020955,178.8254887308896,176.72205162607148,193.63355393112303,175.50596972228732,173.22691601398103,185.5737246684635,176.5944954327635,171.4259201524401,178.88767298858173,182.24062090866815,181.23015734090262,180.95766738415006,183.3401983485817,176.4107912153509,180.11380902328017,185.80640647072062,189.21021249407826,185.6468100075828,184.93965129803144,192.08917597443022,194.24776282277634,189.62188637089642,190.20091847884154,189.9953233546163,185.12813792244228,193.49932379210023,190.10505139952127,185.16299210495905,191.42096706686723,192.99246981789074,191.5944688826131,194.92613856835783,191.9463454254165,193.45564167676594,188.29913111497675,195.89463171524065,190.52768632699613,192.10474409568434,191.67283039740974,195.87353821916614,199.63466601546997,194.62052902349168,197.54236019271886,187.10585630753388,188.95558536602752,184.55608852994524,184.51441910354663,178.97734675148186,161.47312596577726,156.78239405538525
