dates,nzd0164-0000,nzd0164-0001,nzd0164-0002,satname
1999-09-20 21:58:32+00:00,337.43,339.90,340.98,L7
1999-10-22 21:58:52+00:00,346.11,339.73,348.26,L7
1999-12-09 21:58:33+00:00,349.89,344.26,348.89,L7
2000-03-14 21:58:35+00:00,346.31,343.52,347.80,L7
2000-03-30 21:58:09+00:00,346.36,342.03,338.09,L7
2000-05-01 21:58:18+00:00,347.32,346.61,350.85,L7
2000-08-05 21:57:08+00:00,329.00,321.94,305.45,L7
2000-09-22 21:56:05+00:00,329.91,315.34,296.77,L7
2000-10-24 21:56:17+00:00,349.50,330.11,326.49,L7
2001-01-12 21:56:30+00:00,333.62,321.34,319.26,L7
2001-06-05 21:55:40+00:00,346.03,341.87,344.49,L7
2001-06-21 21:55:29+00:00,347.96,343.00,350.57,L7
2001-10-11 21:54:09+00:00,345.63,338.89,338.13,L7
2002-01-15 21:54:47+00:00,350.10,341.18,347.66,L7
2002-01-31 21:54:50+00:00,346.38,328.43,333.93,L7
2002-08-27 21:54:00+00:00,334.38,329.06,298.27,L7
2002-10-14 21:53:43+00:00,353.79,336.82,328.83,L7
2002-11-15 21:53:36+00:00,345.46,334.69,327.90,L7
2003-01-18 21:54:30+00:00,345.12,338.91,324.43,L7
2003-03-23 21:54:16+00:00,339.03,330.07,319.11,L7
2003-05-26 21:54:19+00:00,337.65,335.29,341.34,L7
2003-07-21 21:42:09+00:00,338.93,339.34,339.60,L5
2003-08-06 21:42:51+00:00,342.00,339.40,335.50,L5
2003-10-17 21:53:51+00:00,352.40,338.97,,L7
2003-10-25 21:44:04+00:00,332.55,331.67,322.50,L5
2003-11-02 21:54:02+00:00,344.76,337.85,336.67,L7
2003-12-04 21:54:19+00:00,343.71,334.44,337.60,L7
2004-01-05 21:54:33+00:00,347.03,341.53,338.89,L7
2004-02-06 21:54:44+00:00,334.90,338.38,337.33,L7
2004-02-14 21:44:33+00:00,352.27,338.90,320.73,L5
2004-03-09 21:54:51+00:00,333.75,332.29,331.42,L7
2004-03-17 21:44:44+00:00,336.69,331.32,336.33,L5
2004-03-25 21:54:54+00:00,339.94,342.66,343.03,L7
2004-04-02 21:45:18+00:00,345.55,345.01,343.68,L5
2004-04-18 21:45:49+00:00,329.18,329.40,328.77,L5
2004-05-12 21:55:13+00:00,341.12,341.02,337.11,L7
2004-05-20 21:46:20+00:00,329.30,333.82,333.63,L5
2004-05-28 21:55:11+00:00,329.04,334.18,344.08,L7
2004-06-29 21:55:03+00:00,331.79,332.04,343.46,L7
2004-07-23 21:48:09+00:00,340.88,338.72,339.83,L5
2004-08-16 21:54:26+00:00,338.79,339.80,340.24,L7
2004-09-25 21:50:07+00:00,344.21,337.92,337.51,L5
2004-10-11 21:50:03+00:00,343.87,343.94,350.12,L5
2004-10-27 21:50:47+00:00,350.76,345.53,351.65,L5
2005-01-15 21:51:45+00:00,347.43,343.05,339.88,L5
2005-02-08 21:55:35+00:00,,,328.40,L7
2005-02-16 21:52:37+00:00,352.45,337.93,340.21,L5
2005-03-12 21:55:20+00:00,342.83,340.22,335.55,L7
2005-04-13 21:55:36+00:00,325.22,320.15,324.42,L7
2005-04-21 21:53:10+00:00,352.93,350.90,341.74,L5
2005-05-23 21:53:00+00:00,347.28,344.18,336.23,L5
2005-06-08 21:53:33+00:00,348.47,347.33,355.96,L5
2005-06-24 21:53:38+00:00,317.19,,378.88,L5
2005-08-03 21:55:25+00:00,343.41,338.95,348.04,L7
2005-08-19 21:54:56+00:00,344.43,338.27,338.31,L7
2005-09-20 21:55:06+00:00,350.62,,,L7
2005-10-30 21:54:03+00:00,346.80,346.27,351.80,L5
2006-01-10 21:55:52+00:00,345.78,332.95,329.50,L7
2006-02-11 21:55:41+00:00,345.15,332.58,336.62,L7
2006-02-19 21:56:39+00:00,346.65,333.58,322.86,L5
2006-04-08 21:57:36+00:00,344.03,337.08,340.03,L5
2006-05-02 21:56:05+00:00,339.70,341.94,340.76,L7
2006-06-27 21:58:24+00:00,335.86,329.83,327.48,L5
2006-07-05 21:55:54+00:00,345.48,339.62,337.99,L7
2006-07-13 21:58:38+00:00,331.51,342.80,346.18,L5
2006-07-21 21:55:21+00:00,346.11,339.21,339.31,L7
2006-08-22 21:55:17+00:00,344.62,338.46,344.38,L7
2006-09-23 21:55:06+00:00,350.75,339.45,336.71,L7
2007-01-29 21:55:57+00:00,345.20,342.14,348.76,L7
2007-03-02 21:56:07+00:00,348.89,339.97,343.97,L7
2007-04-19 21:56:31+00:00,,,338.28,L7
2007-05-05 21:56:27+00:00,349.93,348.14,,L7
2007-09-10 21:55:27+00:00,346.56,330.05,322.21,L7
2007-09-26 21:55:47+00:00,344.24,332.67,,L7
2007-10-12 21:55:47+00:00,350.04,334.25,337.54,L7
2008-02-01 21:55:57+00:00,348.39,341.16,339.05,L7
2008-03-04 21:55:48+00:00,338.56,329.53,331.82,L7
2008-04-21 21:56:08+00:00,337.39,331.27,336.40,L7
2008-05-07 21:55:40+00:00,330.62,340.53,333.90,L7
2008-09-28 21:54:48+00:00,,333.23,321.23,L7
2008-12-09 21:49:42+00:00,335.35,332.02,344.99,L5
2008-12-25 21:50:34+00:00,347.08,337.67,338.28,L5
2009-01-02 21:55:15+00:00,344.63,343.16,338.41,L7
2009-02-03 21:55:49+00:00,347.57,341.08,339.62,L7
2009-04-08 21:56:20+00:00,341.33,337.08,339.14,L7
2009-07-13 21:56:21+00:00,317.87,301.50,285.20,L7
2009-07-29 21:55:52+00:00,340.93,328.78,314.82,L7
2009-11-26 21:56:28+00:00,350.00,341.17,337.81,L5
2009-12-20 21:57:07+00:00,342.89,331.10,294.31,L7
2010-01-05 21:57:00+00:00,343.06,341.94,306.42,L7
2010-01-13 21:56:49+00:00,341.83,331.68,315.55,L5
2010-02-06 21:57:51+00:00,344.06,331.74,327.01,L7
2010-03-10 21:57:44+00:00,343.54,333.53,336.94,L7
2010-03-26 21:57:49+00:00,345.30,339.70,335.84,L7
2010-04-11 21:57:51+00:00,339.86,335.71,336.72,L7
2010-04-27 21:57:49+00:00,,,329.05,L7
2010-05-13 21:58:09+00:00,,320.95,,L7
2010-05-29 21:57:45+00:00,333.75,341.78,329.46,L7
2010-06-30 21:57:49+00:00,338.92,335.46,326.65,L7
2010-10-28 21:55:27+00:00,354.31,340.57,331.07,L5
2010-11-05 21:58:37+00:00,344.83,332.40,330.67,L7
2010-12-07 21:58:36+00:00,329.45,319.27,318.20,L7
2010-12-31 21:55:56+00:00,347.25,331.76,334.00,L5
2011-01-16 21:55:34+00:00,349.04,337.20,338.65,L5
2011-02-01 21:55:35+00:00,349.68,338.85,352.24,L5
2012-01-27 22:00:03+00:00,348.41,345.81,340.32,L7
2012-03-15 22:00:09+00:00,350.42,343.45,350.28,L7
2012-04-16 21:59:41+00:00,358.06,346.30,334.64,L7
2012-05-02 22:00:31+00:00,351.18,339.44,333.60,L7
2012-05-11 21:54:32+00:00,334.13,333.59,325.59,L7
2012-05-18 22:00:44+00:00,340.25,333.24,336.92,L7
2012-08-22 22:00:50+00:00,355.05,350.99,337.12,L7
2012-10-25 22:01:27+00:00,370.42,357.48,347.28,L7
2012-11-26 22:02:01+00:00,346.00,343.33,351.05,L7
2012-12-12 22:02:05+00:00,339.01,328.98,332.79,L7
2012-12-28 22:01:47+00:00,348.69,338.59,343.90,L7
2013-01-13 22:01:46+00:00,337.10,338.01,336.76,L7
2013-03-18 22:02:08+00:00,,346.90,341.76,L7
2013-05-29 22:08:05+00:00,345.33,345.18,345.49,L8
2013-06-22 22:01:14+00:00,346.69,342.52,346.50,L7
2013-06-30 22:08:00+00:00,350.61,346.21,351.46,L8
2013-07-08 22:01:27+00:00,352.27,344.93,352.27,L7
2013-07-24 22:00:56+00:00,336.73,336.40,326.33,L7
2013-08-17 22:07:39+00:00,345.08,340.78,338.08,L8
2013-08-25 22:01:25+00:00,344.01,344.38,345.36,L7
2013-09-02 22:07:40+00:00,343.98,334.52,330.78,L8
2013-10-20 22:07:26+00:00,351.28,337.15,336.43,L8
2013-11-05 22:07:46+00:00,335.13,330.31,317.14,L8
2013-11-13 22:01:48+00:00,338.87,324.30,324.87,L7
2013-12-15 22:02:21+00:00,339.96,341.56,346.32,L7
2014-02-01 22:02:54+00:00,335.33,321.60,302.59,L7
2014-02-09 22:06:57+00:00,346.80,335.84,337.70,L8
2014-02-25 22:06:20+00:00,344.11,336.58,335.39,L8
2014-03-05 22:02:49+00:00,349.06,343.71,348.61,L7
2014-03-29 22:05:52+00:00,345.18,336.95,346.05,L8
2014-04-06 22:02:36+00:00,345.08,334.01,331.44,L7
2014-04-30 22:05:46+00:00,349.62,343.82,347.45,L8
2014-05-16 22:05:33+00:00,351.67,341.34,345.12,L8
2014-07-27 22:03:38+00:00,330.00,334.31,334.84,L7
2014-08-04 22:05:38+00:00,353.03,336.73,338.38,L8
2014-08-12 22:03:41+00:00,333.29,333.82,327.97,L7
2014-09-05 22:05:45+00:00,,,359.34,L8
2014-10-07 22:06:13+00:00,345.81,332.92,317.79,L8
2014-11-08 22:05:52+00:00,350.99,333.89,325.24,L8
2014-12-18 22:04:33+00:00,344.68,332.86,329.84,L7
2015-02-04 22:04:19+00:00,341.20,333.93,329.92,L7
2015-02-28 22:05:24+00:00,344.45,336.58,337.60,L8
2015-03-16 22:05:13+00:00,325.10,316.31,312.85,L8
2015-05-19 22:05:04+00:00,,328.78,343.70,L8
2015-05-27 22:05:06+00:00,,337.97,339.45,L7
2015-06-04 22:05:12+00:00,346.50,339.38,344.60,L8
2015-06-12 22:05:38+00:00,337.51,340.44,335.38,L7
2015-06-20 22:04:57+00:00,342.33,342.22,340.71,L8
2015-07-06 22:05:30+00:00,,,331.87,L8
2015-07-22 22:05:37+00:00,330.89,338.42,341.04,L8
2015-08-15 22:05:52+00:00,,336.25,334.61,L7
2015-09-16 22:05:34+00:00,355.12,345.39,342.66,L7
2015-10-18 22:06:18+00:00,357.93,347.28,345.01,L7
2015-12-21 22:07:18+00:00,345.05,336.26,336.55,L7
2015-12-29 22:06:09+00:00,347.15,341.90,336.02,L8
2016-01-22 22:07:21+00:00,,335.98,339.22,L7
2016-04-03 22:05:40+00:00,369.60,380.35,,L8
2016-04-11 22:08:16+00:00,339.99,346.15,346.10,L7
2016-05-13 22:08:26+00:00,349.86,345.40,341.43,L7
2016-05-21 22:05:38+00:00,337.67,333.74,333.07,L8
2016-06-30 22:08:12+00:00,342.02,340.49,354.42,L7
2016-07-24 22:06:01+00:00,333.20,333.72,312.48,L8
2016-08-01 22:08:14+00:00,337.94,331.31,320.53,L7
2016-08-17 22:08:39+00:00,341.34,326.61,323.18,L7
2016-09-10 22:05:51+00:00,344.88,333.95,323.37,L8
2016-10-12 22:05:57+00:00,369.15,347.00,350.87,L8
2016-10-20 22:08:21+00:00,339.18,320.75,303.03,L7
2016-11-05 22:08:39+00:00,354.94,342.68,338.10,L7
2016-11-21 22:08:33+00:00,353.50,339.09,328.05,L7
2016-12-15 22:05:54+00:00,343.17,338.83,320.69,L8
2017-01-16 22:05:47+00:00,352.39,341.83,336.36,L8
2017-02-01 22:06:04+00:00,362.92,346.55,341.42,L8
2017-02-09 22:07:31+00:00,342.30,327.59,324.41,L7
2017-02-25 22:08:05+00:00,347.26,336.22,338.61,L7
2017-03-05 22:05:50+00:00,354.19,344.56,341.82,L8
2017-04-06 22:05:10+00:00,353.87,335.02,345.62,L8
2017-04-30 22:08:28+00:00,346.67,336.33,326.90,L7
2017-05-24 22:05:34+00:00,356.21,333.28,335.18,L8
2017-06-25 22:05:23+00:00,337.41,334.18,336.50,L8
2017-07-03 22:08:17+00:00,339.12,336.78,339.36,L7
2017-07-11 22:05:26+00:00,341.83,345.50,349.55,L8
2017-08-12 22:05:40+00:00,340.07,337.99,341.28,L8
2017-08-20 22:08:38+00:00,342.60,339.15,,L7
2017-08-28 22:05:44+00:00,353.79,341.67,341.40,L8
2017-11-08 22:08:15+00:00,355.38,346.83,350.23,L7
2017-12-10 22:08:02+00:00,339.74,338.21,341.81,L7
2017-12-18 22:06:13+00:00,306.45,304.11,323.13,L8
2017-12-26 22:07:52+00:00,342.75,334.23,339.58,L7
2018-01-11 22:08:02+00:00,344.75,340.99,338.96,L7
2018-01-27 22:07:23+00:00,342.02,334.57,,L7
2018-03-08 22:05:39+00:00,351.46,340.30,,L8
2018-04-01 22:06:59+00:00,346.14,341.48,344.73,L7
2018-04-17 22:06:43+00:00,338.60,344.91,333.82,L7
2018-04-25 22:04:50+00:00,347.09,352.20,349.43,L8
2018-05-03 22:06:02+00:00,338.39,345.52,344.31,L7
2018-05-19 22:05:47+00:00,351.64,350.18,341.11,L7
2018-05-27 22:04:52+00:00,347.48,342.05,343.28,L8
2018-06-28 22:05:04+00:00,340.50,334.70,327.62,L8
2018-07-06 22:04:54+00:00,350.20,345.08,343.44,L7
2018-07-22 22:05:01+00:00,380.69,337.93,353.40,L7
2018-08-15 22:05:28+00:00,337.51,343.26,,L8
2018-08-23 22:04:01+00:00,350.17,346.64,347.86,L7
2018-08-31 22:05:35+00:00,344.36,339.33,339.23,L8
2018-09-08 22:04:05+00:00,338.34,333.10,333.59,L7
2018-10-18 22:05:53+00:00,351.05,344.52,349.59,L8
2019-01-06 22:05:29+00:00,350.50,338.77,344.05,L8
2019-01-22 22:05:50+00:00,352.33,343.27,344.05,L8
2019-01-30 21:59:54+00:00,345.04,336.99,339.44,L7
2019-02-15 21:59:50+00:00,346.69,342.68,344.00,L7
2019-03-11 22:05:38+00:00,340.95,336.57,340.49,L8
2019-04-04 21:58:16+00:00,343.75,343.55,,L7
2019-04-12 22:05:06+00:00,353.08,342.99,340.29,L8
2019-05-22 21:56:28+00:00,354.26,351.30,354.90,L7
2019-06-15 22:05:51+00:00,345.45,349.47,353.67,L8
2019-06-23 21:54:55+00:00,346.93,348.91,357.58,L7
2019-07-01 22:05:56+00:00,335.70,,364.36,L8
2019-07-09 21:54:42+00:00,348.66,343.88,356.03,L7
2019-07-17 22:05:59+00:00,345.38,344.86,348.46,L8
2019-07-25 21:53:40+00:00,326.19,325.29,333.60,L7
2019-08-10 21:53:25+00:00,336.83,345.19,345.53,L7
2019-08-18 22:06:11+00:00,319.76,326.14,325.57,L8
2019-08-26 21:52:45+00:00,356.76,351.22,351.70,L7
2019-09-19 22:06:20+00:00,356.29,339.74,335.70,L8
2019-11-22 22:06:21+00:00,356.39,346.06,335.17,L8
2019-12-08 22:05:56+00:00,343.35,337.72,338.50,L8
2019-12-24 22:06:17+00:00,343.17,333.68,334.29,L8
2020-01-01 21:46:53+00:00,351.73,342.75,351.50,L7
2020-01-09 22:05:49+00:00,345.43,336.89,338.73,L8
2020-01-25 22:06:09+00:00,352.46,340.22,343.26,L8
2020-02-02 21:44:53+00:00,351.94,351.67,348.27,L7
2020-02-10 22:06:04+00:00,356.17,345.28,344.78,L8
2020-03-21 21:42:43+00:00,345.64,335.62,,L7
2020-04-06 21:41:25+00:00,331.06,332.98,329.67,L7
2020-06-01 22:05:32+00:00,345.76,333.43,325.21,L8
2020-06-09 21:38:00+00:00,341.35,337.53,333.14,L7
2020-07-11 21:36:06+00:00,331.42,,,L7
2020-07-19 22:05:31+00:00,344.25,346.92,352.71,L8
2020-08-12 21:33:42+00:00,358.25,339.33,338.72,L7
2020-08-28 21:33:04+00:00,375.50,352.10,,L7
2020-09-21 22:05:54+00:00,357.70,345.77,338.52,L8
2020-10-31 21:28:30+00:00,343.43,342.12,344.75,L7
2020-11-08 22:05:55+00:00,351.49,338.30,341.14,L8
2021-02-12 22:05:43+00:00,345.45,339.80,346.12,L8
2021-03-24 21:18:18+00:00,343.73,341.33,338.97,L7
2021-04-01 22:05:24+00:00,350.15,344.28,349.69,L8
2021-04-25 21:15:14+00:00,336.19,336.35,358.93,L7
2021-05-03 22:05:08+00:00,353.38,348.22,355.94,L8
2021-05-19 22:05:16+00:00,350.29,345.01,354.20,L8
2021-07-22 22:06:00+00:00,340.93,327.14,324.54,L8
2021-09-24 22:06:20+00:00,348.50,338.45,336.34,L8
2021-12-29 22:06:17+00:00,344.57,336.68,336.09,L8
2022-01-22 22:06:18+00:00,334.88,327.99,322.49,L9
2022-02-15 22:05:42+00:00,345.51,334.86,340.76,L8
2022-02-23 20:48:07+00:00,345.27,333.89,329.38,L7
2022-02-23 22:06:08+00:00,338.17,334.25,325.24,L9
2022-03-11 20:46:32+00:00,339.36,339.96,325.53,L7
2022-03-11 22:05:39+00:00,338.18,330.50,324.23,L9
2022-03-27 22:05:58+00:00,339.94,328.45,334.33,L9
2022-05-22 22:05:58+00:00,344.89,342.66,341.53,L8
2022-05-30 22:05:33+00:00,327.49,,,L9
2022-06-15 22:05:39+00:00,347.81,344.53,348.52,L9
2022-08-02 22:05:43+00:00,321.44,340.87,330.93,L9
2022-08-10 22:06:32+00:00,332.45,334.44,335.04,L8
2022-08-11 20:33:07+00:00,342.44,328.89,329.96,L7
2022-10-21 22:06:05+00:00,345.58,340.92,343.67,L9
2022-11-04 20:23:22+00:00,344.56,339.25,344.42,L7
2022-12-25 20:16:02+00:00,308.81,311.56,,L7
2023-01-16 20:17:33+00:00,341.01,326.66,320.73,L7
2023-02-18 22:06:13+00:00,344.98,331.76,322.83,L8
2023-03-06 22:05:38+00:00,331.19,318.71,297.07,L8
2023-03-13 20:10:29+00:00,328.45,326.89,324.70,L7
2023-03-14 22:05:47+00:00,343.60,328.16,304.94,L9
2023-03-22 22:05:28+00:00,335.18,321.79,295.56,L8
2023-03-30 20:05:24+00:00,,343.33,,L7
2023-03-30 22:05:59+00:00,348.94,337.52,326.04,L9
2023-04-07 22:05:40+00:00,323.38,304.98,,L8
2023-04-23 22:05:33+00:00,335.84,322.62,310.94,L8
2023-04-26 20:07:56+00:00,,317.62,,L7
2023-06-02 22:05:05+00:00,347.56,337.36,337.66,L9
2023-06-10 22:05:27+00:00,332.89,320.55,321.17,L8
2023-06-18 22:04:57+00:00,336.17,320.58,324.79,L9
2023-07-12 22:05:20+00:00,364.50,333.69,330.63,L8
2023-07-28 22:05:50+00:00,371.41,337.91,333.07,L8
2023-08-05 22:05:47+00:00,335.10,314.47,330.39,L9
2023-08-13 22:05:32+00:00,338.07,330.95,338.89,L8
2023-08-21 22:05:28+00:00,354.05,341.29,335.93,L9
2023-09-30 22:05:45+00:00,328.67,322.35,335.12,L8
