,dates,mex0302-0000,mex0302-0001,mex0302-0002,mex0302-0003,mex0302-0004,mex0302-0005,mex0302-0006,mex0302-0007,mex0302-0008,mex0302-0009,mex0302-0010,mex0302-0011,mex0302-0012,mex0302-0013,mex0302-0014,mex0302-0015,mex0302-0016,mex0302-0017,mex0302-0018,mex0302-0019,mex0302-0020,mex0302-0021,mex0302-0022
0,1985-09-24 16:53:30+00:00,,,,,210.8816683788472,206.42351335721972,215.0223122690381,214.24647220951235,226.70964532703042,236.64417929602683,266.2274484520389,,,,,,266.79278279012783,271.3187758315051,266.2179678261238,265.6759309093876,269.18589762153186,259.1135048753443,246.87188915176645
1,1986-03-19 16:50:19+00:00,215.56206983329932,227.0734430452267,256.2461725441045,268.2468364299135,243.8080441053336,238.14672953663575,232.38053797072223,228.9355679621009,233.58892629739188,240.22902288677307,281.29486230503716,320.52253077603046,335.7925479007212,338.37523334483507,331.26872430576617,319.6519785621159,297.7124048777381,272.6095803460863,254.60983021547673,245.68944586322172,242.29439552566873,229.38123936663845,230.8216836350049
2,1986-04-20 16:49:38+00:00,228.64428992282177,231.2520016091946,254.04390205386585,261.4506674595135,250.2068209182227,239.83775178474505,237.60549635922033,234.15789570078968,241.0639575187259,261.563173912417,290.9836080944731,317.9479750943997,324.25701690390565,325.5290208194523,306.00495808506247,295.9813652163925,292.2321326579327,290.633114909072,271.4378623651379,260.8075229073462,258.8159886366496,247.1509477721194,239.1363636333485
3,1987-09-14 16:51:10+00:00,175.84102297813877,186.77662232944294,193.33416063063981,204.61024346222916,209.8056186350733,207.51254827183155,219.93152886274922,226.76042693840054,237.83217864864574,246.90988612560272,262.7555185101258,263.89537790055346,249.9305062253667,252.19321415571946,251.4593551387269,244.94809588330614,249.3656065056865,259.90577581103236,271.68189642977836,270.50965679722555,264.36512165408584,254.3532292339682,247.99704793642647
4,1990-02-10 16:45:58+00:00,184.82547860525,199.39611451311703,209.2222262790377,200.91510967956256,223.00197711492146,227.237041466945,213.35570592006067,216.10148620669196,217.87736804990405,237.41673663441503,271.16785173320636,284.4090786134547,284.6246096426952,269.4138001204559,278.90666037472374,271.81113138969596,265.1519046054055,266.259144905094,266.2398929282382,265.7672066042768,265.81323372008274,246.29572933601236,224.96704637193514
5,1990-03-14 16:44:54+00:00,189.95988945008614,195.28699665753868,199.5258186575119,207.15056060221988,212.82022145699108,208.92123534799475,202.6172620119503,212.4155065635871,228.61313843316768,231.1259883065343,253.44171578183273,264.5259742245914,265.2234186599283,272.8187527996301,266.8401523011999,256.44945679110526,256.3066936312889,250.23313320899007,248.56931910819347,244.08215414594534,242.129449466929,230.68337985333466,210.85309076747828
6,1990-04-15 16:44:33+00:00,202.0308760515058,201.84785270499412,222.48663616194753,224.73943538080007,227.45919206899217,227.7550121476826,225.01216453732414,227.83750676621906,238.69366935893106,239.86726786647358,260.9539223334521,278.2057881700236,286.546193182786,276.8396761583777,270.4774566145599,274.8152734966449,265.0067018022528,259.0664439645586,266.98138350371033,256.2489039870231,251.97960329173083,237.6887116391391,220.86590082921575
7,1992-08-26 16:46:43+00:00,178.98131006074266,182.94612429636862,197.90766165795642,208.02642483378898,207.2650568670215,200.38804435631025,202.9248032633885,205.94520572893887,218.657685141901,235.92380654790276,239.53428417415938,248.2962425434659,,242.1109177340201,242.66281878181283,241.79849395313136,245.10299776974085,250.55601122814133,242.52168535541696,241.38040789942391,235.54033530792063,229.86914536595552,222.9689829897476
8,1993-01-17 16:45:59+00:00,189.6729695695127,197.12627899981808,209.87121743387104,212.66349119065075,222.80772843058634,219.87882351004617,216.70380987922567,215.32485248506077,217.4214711756415,232.02149622660707,259.88930881056694,273.54211415134364,273.2948913386622,254.41475892991514,270.7151685798262,273.36704196123424,260.705678712056,262.0447164499576,257.403117558911,258.7157094037161,254.28281346961626,238.2481707029787,223.00702369109666
9,1993-02-18 16:46:17+00:00,197.68675318723,203.48805837536287,214.10581197711122,216.2086818579781,226.89753757676283,228.121882838859,211.08192908696424,206.20970634985383,215.52930976663552,225.98107632368226,264.667690564006,290.6522136273535,285.9085858728831,270.81757728588656,267.35295412020724,268.1360149103164,250.83054878803546,245.56834192724912,249.08994255321332,242.17723251138526,238.43183299662672,222.90970366899379,204.5847980995572
