,dates,aus0320-0000,aus0320-0001,aus0320-0002,aus0320-0003,aus0320-0004
0,1987-05-22 23:08:32+00:00,274.42525733362584,209.07367425968644,213.10173223505646,206.6915569273699,217.7309128103373
1,1987-05-29 23:14:53+00:00,271.056116816282,201.1777893271357,204.13486724351293,199.9724976308405,203.84601034327835
2,1987-08-17 23:16:48+00:00,251.74921063990877,208.90785240818232,212.38634250319382,207.01650212487306,229.63990121594176
3,1987-09-18 23:17:38+00:00,231.69025315485464,212.06841638143953,203.29665126469752,196.43766506938724,
4,1987-09-27 23:11:39+00:00,271.42842631517544,212.6873868053335,203.03962240341542,199.58175141735057,
5,1987-10-04 23:17:58+00:00,255.12998765974078,206.81720754936913,204.86924120639313,195.92998587085518,
6,1987-10-13 23:11:57+00:00,271.44086155203985,213.78704048902497,216.5739613405181,202.16220015797353,
7,1987-10-20 23:18:15+00:00,234.81284762982685,194.2269272996964,192.9241610254471,181.36917648648233,193.01343140985216
8,1987-10-29 23:12:13+00:00,255.46747467034777,203.14222713410118,209.41659497592798,195.71575119041393,
9,1987-11-14 23:12:35+00:00,252.9603087708668,206.01794111302928,212.24576670851008,196.66980497548624,
10,1987-11-21 23:18:53+00:00,254.83833821464714,197.55536838509704,195.70204776556363,188.69926721216638,198.51089284514464
11,1987-12-07 23:19:07+00:00,220.10899832078155,,,,198.03312370073922
12,1988-01-08 23:19:38+00:00,276.29126492587915,200.98553394668448,198.3539804531618,191.05386237324473,203.14471320886202
13,1988-01-24 23:19:56+00:00,271.0864182630528,204.60744084101842,200.08463727782316,195.6903446902136,
14,1988-02-25 23:20:26+00:00,254.89919560807124,201.9751278523832,208.50059525689215,199.83667361437932,
15,1988-03-21 23:14:29+00:00,270.60408847993784,206.60983039362264,205.110656623347,198.63544468201246,216.66815989256366
16,1988-03-28 23:20:43+00:00,252.2186315633493,199.53679263663412,199.90517421132242,195.1782372125267,212.93648141661902
17,1988-04-13 23:20:47+00:00,251.03285053776213,193.93762539437336,192.90862965302267,193.54752450120122,
18,1988-05-08 23:14:50+00:00,271.717962028924,198.68202667903103,209.0242887991975,195.27172387352337,
19,1988-06-09 23:15:03+00:00,270.6753664478972,199.47464446545322,204.27117782169475,205.53965854059197,208.60020445715793
20,1988-06-25 23:15:08+00:00,256.989898392686,212.03410449441265,216.557867549418,206.30100458602732,
21,1988-07-11 23:15:12+00:00,273.4893664042998,197.08185266173595,211.36376997441212,205.75015657310098,204.80822656563598
22,1988-07-18 23:21:24+00:00,291.0926442544463,200.07719026141035,207.19348145458656,207.18826038553152,
23,1988-07-27 23:15:14+00:00,274.3451834543156,204.73962156900168,206.8097090228167,209.94936757346136,207.96245553428935
24,1988-08-03 23:21:25+00:00,272.8009619202372,213.7107385058206,210.57093345859477,207.89903071693888,
25,1988-08-12 23:15:13+00:00,275.1150908405395,197.91491073607062,202.53609943464056,205.21063182682428,208.68304149400225
26,1988-08-28 23:15:18+00:00,274.0465180897608,193.1479386334278,198.2930211727982,202.10620666344744,193.46503713988693
27,1988-09-04 23:21:29+00:00,255.4203514875495,199.46716266890758,202.89957918225141,200.24017746021008,
28,1988-09-13 23:15:16+00:00,271.3295679834521,187.75954736469026,189.61816929756463,192.3002652882955,197.28731707130981
29,1988-09-20 23:21:25+00:00,252.18998308968037,193.82879506780367,204.88901650845017,202.8995874746139,216.5868335344304
30,1988-09-29 23:15:09+00:00,271.21967479433283,192.69285077059777,198.56337686159472,191.39927362379174,191.84421480694868
31,1988-10-06 23:21:20+00:00,270.26161045378086,200.13499082162443,199.93187916408658,191.3347116478287,
32,1988-11-23 23:21:17+00:00,255.07482874699016,171.89490106326826,177.5987334688869,182.09857648961975,182.11968778991573
33,1989-01-03 23:14:50+00:00,252.49835266220344,186.21276942001768,198.89041305648567,194.2400838693727,209.26934847240696
34,1989-01-10 23:20:55+00:00,,178.99071965527477,183.58345138451352,190.6461546444503,166.7053907978801
35,1989-01-19 23:14:30+00:00,270.6812124292997,188.81824061251916,191.0144923929666,191.4266013427058,189.0259243312438
