,dates,usa_CA_0171-0000,usa_CA_0171-0001,usa_CA_0171-0002,usa_CA_0171-0003,usa_CA_0171-0004,usa_CA_0171-0005,usa_CA_0171-0006,usa_CA_0171-0007,usa_CA_0171-0008,usa_CA_0171-0009,usa_CA_0171-0010,usa_CA_0171-0011,usa_CA_0171-0012,usa_CA_0171-0013,usa_CA_0171-0014,usa_CA_0171-0015,usa_CA_0171-0016,usa_CA_0171-0017,usa_CA_0171-0018
0,1984-05-02 18:13:39+00:00,152.6724247101342,134.52673605590445,129.17646945351927,136.20872308207626,146.27205091299675,157.7694844549016,172.28168443442118,186.65082168028522,183.69492953512398,192.34498018153107,197.408777497589,186.53962026127238,182.84761373767182,186.8074603056971,182.61351483277676,184.60233167757613,177.36303108401447,181.09685098752388,175.30387844376557
1,1984-05-18 18:14:11+00:00,151.1587517580814,147.72456756971496,153.989411668319,143.292433985379,145.14575662941036,155.40876014149,163.11536708673853,175.50641587509546,178.89248281418443,192.20687200381533,189.5587439338162,178.6711550044558,181.39266114997403,183.69163767155626,178.50353371357554,178.98236146237264,169.6989719876058,177.74167620093257,173.39583919537375
2,1984-06-28 18:08:46+00:00,,,,,,,,,,,,,,,,,,,
3,1984-08-06 18:15:57+00:00,159.21258569298894,155.73775862992952,174.92853569573558,179.96872630967133,184.60181590704602,187.16185592893413,199.03367077042455,199.17697870588432,188.70900583484575,194.6647565943058,202.2570149949216,197.94863520991174,195.60430684068584,195.24296844917777,196.31371574885057,197.6323492302392,201.7270310145584,214.07597464246874,207.06418741088152
4,1984-09-16 18:10:24+00:00,,189.3984729669418,195.06426322075615,192.55594754371825,189.4884522081842,189.06435151625828,214.00619080830288,210.07616117083262,195.0491091816169,194.32123368994297,209.6014716817147,190.00277349330824,182.3348737056132,193.89406008221442,197.17028051143942,194.1778383853152,197.50881884425775,223.25838400427259,208.40485794653264
5,1984-09-23 18:16:35+00:00,162.34625769266077,161.28322452199333,170.29694333454054,187.7512833498909,177.70046525692274,162.10938501601933,172.77365050527223,189.63142785128807,180.11528364528706,175.4574744195184,182.60381719887795,184.48359908406695,177.24353075088115,185.99044886142934,186.33308382054503,177.43888163676664,184.97818933651556,205.1949558492875,191.13946731001042
6,1984-10-02 18:10:24+00:00,,,197.54567746098908,209.50860424137656,202.73279613799085,193.45674516402232,204.09719703420652,206.5223924236145,198.09026775763826,187.61632530050326,196.9305928902499,184.3083344533193,173.33248199830084,185.32072933615763,194.8172402141545,194.9940021805546,200.09824730720874,210.24295994420265,201.8985403495062
7,1984-10-18 18:10:21+00:00,,188.97283770760626,188.3251957388428,194.9609048300496,192.73218776177225,185.9721581628236,203.09627957094548,206.07962110776862,190.71332536110137,191.1980525934162,195.33356937815066,173.22702030413697,167.7152519382772,173.57771789203778,169.0591970933482,174.82544170728374,165.01193651454795,193.99172685446632,187.6561542630593
8,1984-12-12 18:16:32+00:00,138.6643294150942,140.867845176117,,174.47606512462306,172.12716911939282,182.86326980954655,190.68748115107903,193.38819144275521,186.6264773620727,194.67966249744987,187.99710305396295,180.48925889476973,156.21490739102367,147.207135863948,156.0525977603124,160.81887812190968,155.02641057372895,164.64954652470811,175.0763393079861
9,1985-04-03 18:16:50+00:00,172.9617547128587,162.30533197995797,,161.5858632228573,177.30679045055408,175.2846590339484,187.49015523574843,193.39734812856165,188.0100274491156,185.74432762237484,191.9994169664547,174.96933600818306,155.4584986456895,163.87257571681315,164.71616319761574,161.9000759672726,153.02382946724185,167.6232017573212,169.3833873251826
10,1985-05-21 18:16:35+00:00,185.82216694879403,182.20116856465634,185.770528049241,183.25077952826342,192.0443879861838,195.35594489323395,206.65428552998918,202.8218303506878,194.29943987866844,202.90459615128006,206.774942226781,189.48122231972002,178.36956615885956,179.64756817154634,179.43365289967798,186.15608428578005,184.2461039285923,195.65781566438886,191.6119820550359
11,1985-08-02 18:10:04+00:00,226.88463664897387,202.73793891757208,203.15273661981234,205.40105425513119,198.11520407791582,199.17495325281135,223.1020611873485,215.53055899608697,205.60857616287026,202.8978443756305,213.3532572063009,195.40399447570334,182.36414069180805,188.76226976542094,197.73495686342255,199.9896474839386,216.88991008305953,238.93313940683063,236.8834559949354
12,1985-08-18 18:09:54+00:00,236.05214100183997,241.99083864604802,,227.0604379437587,225.80387793586317,219.23756997504384,225.3545505152303,223.81608221205482,220.8516322476672,221.55646630055577,227.42705339469603,212.65845453320156,209.5069428509687,199.4293449038222,202.24270486173242,211.16987639710038,220.55241899658387,228.1386790623474,219.17864916269386
13,1985-10-05 18:09:21+00:00,,,,,227.03470864124105,215.51846755546637,224.85388412026762,220.1782443368848,210.81133252842298,196.84850106209538,196.49446894707305,185.53257538714314,178.97230047605098,189.86440417264907,194.1293380451008,209.9245306508899,220.48408660245073,232.70463858457452,223.9332995441752
14,1985-10-12 18:15:27+00:00,212.9769058953541,213.60011882627344,209.00415911933905,212.65522894205444,208.02041943629612,198.53390452171735,207.99528607179957,209.88811635978072,194.07296978232267,195.09357289102684,203.11738933938872,189.81847726043551,183.9775630443288,197.1502227334243,198.72992178554037,202.62715366897544,210.92632164948412,225.30655397013902,199.59081260801565
15,1985-10-21 18:09:10+00:00,174.5852929577237,,190.3650117057969,189.31325386674825,202.51119827878216,192.75662066315027,199.3019078390496,197.53817443907275,192.0864949346116,178.56020166255234,175.19327842423047,161.85675743709248,162.1923063869592,156.8870402644585,163.66251165779326,180.37388092512631,171.6775532248605,180.4016500066257,180.66228558810428
16,1985-12-08 18:08:22+00:00,135.60130033634442,132.5101808249518,129.16024091935486,117.48487006117207,128.11049980100356,142.18868946871297,140.00896613359825,169.4448931846929,176.07969233425467,173.0743006887324,185.46028800511743,171.0751552939829,154.82923192048878,129.2886716996025,144.33569942003828,155.44237212921635,144.42008338596685,,
17,1986-01-09 18:07:47+00:00,119.803151927138,104.6664631218671,131.41792020903895,138.5959840775625,153.14550061507722,165.72382693803792,165.77457022598267,169.60097018728135,175.60863616660487,174.6750434078013,185.84766821433033,168.59011617255965,159.63809529160335,149.51074449906238,163.27764836157246,167.61587584202599,151.8004147424668,172.69893031477915,172.61650751795582
18,1986-01-25 18:07:27+00:00,129.05997005661888,106.77358773249004,95.68081763706112,70.32290407813625,96.41244437631732,119.8370784583208,139.88381770308612,161.32369682645756,161.87975984923415,173.96735384500286,190.22229668681484,171.77322077676428,161.23145540765248,,149.62207457991082,157.5772444384516,129.730124058375,157.11607627781953,164.03287001813067
19,1986-02-01 18:13:28+00:00,123.40454137271722,108.3651714336157,90.94649379599097,70.68065443753405,84.49774270867194,104.93464536639272,119.216394939346,142.00788082054885,153.62338440890488,169.9530698741908,180.50471480729493,165.36599490660038,154.45787533465722,146.0259789419254,140.81976917510326,152.54492845441655,142.7180443213271,159.80799923503685,162.46833751522013
20,1986-02-26 18:06:42+00:00,135.89653978922638,108.24424746055642,94.58737468683825,65.6009297698021,82.502070320194,90.36186766244022,109.69729702254845,129.76113552798736,152.72419795108138,178.4129846519231,186.29845364046483,174.13095148623654,163.48877825215564,148.2888292702777,151.27647011252577,153.19358272974813,141.10904234342252,164.78739458284838,174.91008373140028
21,1986-03-21 18:12:25+00:00,148.85374329023517,111.05200418490409,92.36968971147753,77.83527897101914,95.49355682638709,114.71118131021052,128.27934042004048,132.42628535576523,154.5599425408337,184.75576745371663,201.80623821007188,184.3508701126456,162.30705891213304,180.43891079628887,172.82766700656865,157.53951064867522,166.08558702911378,177.19580393907063,178.70395967327505
