,dates,jap0167-0000,jap0167-0001,jap0167-0002,jap0167-0003,jap0167-0004,jap0167-0005,jap0167-0006,jap0167-0007,jap0167-0008,jap0167-0009,jap0167-0010,jap0167-0011
0,1984-06-06 00:37:47+00:00,136.1581104258674,151.41789679315698,153.66293335599087,162.19568990805044,166.93392063369,175.46355157602682,176.2648141943078,166.7740471685498,154.15193511184506,146.66141469117537,153.51816698861882,153.93041465233273
1,1984-07-15 00:44:31+00:00,128.3129309725071,131.93540904016217,144.49712350841395,147.92325536148192,159.4789454672785,163.93169582902112,158.9926678784642,157.33105550046315,150.01002667256017,150.18794368093228,146.83815726413962,150.9285540325346
2,1984-07-31 00:45:05+00:00,126.89346921441198,134.76656598555695,139.4682455457267,147.8383622886065,155.5817015752364,164.17254431173194,165.4661877298849,147.48901270464097,141.91003959604217,139.13858602656137,142.43650132705895,140.9387556193296
3,1984-08-16 00:45:37+00:00,138.97879050490758,142.84570440873725,150.80370121246202,157.3949080014233,166.03573112500536,171.94440162945347,173.14085146647759,165.13043359453442,153.76295174233246,150.11579715797126,153.98544003519697,153.79918602260804
4,1984-11-04 00:45:46+00:00,138.12206890188344,142.86249413147476,153.17096756714028,158.28735809074064,166.6921759646464,173.00445219408567,174.52260455359254,169.18664032444497,164.6673841066492,162.9944133966698,154.05760573027885,158.2149497174753
5,1985-01-07 00:46:06+00:00,141.5397588770952,143.67575602710534,155.38428992895447,167.95297212761034,174.94454459469955,179.26099371175223,176.64003658786834,171.15392445598533,164.28926044444125,166.4276791000131,163.52708539969575,165.35351655447758
6,1985-01-16 00:39:59+00:00,133.85813666081188,132.62687230449507,150.4101371195352,156.43766748394648,159.6826653213841,169.35502894894643,168.21114659779013,166.34288416560815,161.2611172208007,159.35138310504317,157.56677740174666,163.20529078006865
7,1985-04-06 00:39:59+00:00,146.141747651194,151.09224685326893,162.0813685166209,171.0124482290268,179.92465785952737,183.53331969304472,173.3153273288018,169.53039624604514,162.52357553422763,158.23553596332812,157.08170284079617,164.05645439703585
8,1985-07-27 00:39:29+00:00,163.2239222752312,172.7997536558247,174.91381398247043,179.9781960979726,194.16047903346129,197.6328497661808,200.25452933838415,190.6014519288674,181.74470624015612,175.12427391166818,175.4288040458705,175.63980429228724
9,1985-08-28 00:39:09+00:00,153.43088835756788,149.55741731417675,159.6019887705416,168.0401320030754,177.5305478590052,182.11255612380737,180.48359258627966,180.4108668265954,174.29520777364257,172.80065949866,175.7523863182387,172.84289407055917
10,1985-12-02 00:37:51+00:00,133.1085330502171,140.47665131990902,152.42202833310483,157.444633169821,165.84355024418545,175.90118874741384,175.90448795609908,170.60474057105222,163.32087355080455,152.13013878003244,149.6550703204278,149.8868465268401
11,1985-12-09 00:43:54+00:00,139.10435129551416,148.93386254977668,160.62717034132066,162.98800563652142,166.0506232214078,175.17382529701246,173.77384381028176,165.76239575287798,165.45541378629682,162.1338845098874,159.38199808949213,158.39366190117252
