,dates,jap0167-0000,jap0167-0001,jap0167-0002,jap0167-0003,jap0167-0004,jap0167-0005,jap0167-0006,jap0167-0007,jap0167-0008,jap0167-0009,jap0167-0010,jap0167-0011
0,1984-06-06 00:37:47+00:00,140.92574229896306,153.96063379214135,157.47703885446742,165.37411115678088,169.86784794021042,178.00628857501118,178.9891752646482,169.4984082388902,156.87629618218546,149.59534199769578,156.45209429513923,159.3791367930135
1,1984-07-15 00:44:31+00:00,114.48337815610493,124.55964753808101,133.4334812552922,138.70355348388048,150.9684514264156,156.55593432693996,151.09006626909152,149.42845389109047,142.1074250631875,141.6774496400694,138.32766322327674,135.12335081378927
2,1984-07-31 00:45:05+00:00,117.07473698848193,129.52990879839425,131.61325976498264,141.29254080465313,149.5394048208179,158.93588712456923,159.855483600782,141.87830857553809,136.29933546693928,133.09628927214288,136.39420457264046,129.71734736112384
3,1984-08-16 00:45:37+00:00,136.55459092190495,141.5527979644692,148.86434154605993,155.77877494608822,164.54391599700375,170.6514951851854,171.75559456190467,163.7451766899615,152.37769483775955,148.62398202996965,152.49362490719537,151.0286722134622
4,1984-11-04 00:45:46+00:00,134.07429188196303,140.70367972085054,149.93274595120394,155.58884007746036,164.20123626007998,170.84563778346146,172.20958911363803,166.87362488449045,162.35436866669468,160.5034736921034,151.56666602571244,153.58891883756624
5,1985-01-07 00:46:06+00:00,143.81900248463512,144.8913526177933,157.2076848149864,169.4724678659703,176.34715604549334,180.4765903024402,177.94246150646256,172.45634937457956,165.59168536303548,167.8302905508069,164.92969685048953,167.95836639166606
6,1985-01-16 00:39:59+00:00,142.51830640948657,137.24562950378822,157.33827291847493,162.21111398306294,165.01200055133774,173.97378614823958,173.15981502560425,171.29155259342227,166.20978564861483,164.6807183349968,162.8961126317003,173.10262763569685
7,1985-04-06 00:39:59+00:00,131.9663703128313,143.53204560614216,150.74106664593072,161.5621966701183,171.20134872822723,175.97311844591795,165.21511170688024,161.43018062412358,154.42335991230607,149.51222683202798,148.35839370949603,147.85602315319275
8,1985-07-27 00:39:29+00:00,158.5632731378531,170.31407411588972,171.18529467256795,176.87109667305387,191.2923872566132,195.14717022624583,197.59130125988239,187.93822385036563,179.08147816165436,172.2561821348201,172.56071226902242,170.3133481352837
9,1985-08-28 00:39:09+00:00,135.97244620302163,140.24624816508543,145.6352350469046,156.40117056671124,166.7868911485152,172.80138697471605,170.50733992653895,170.4346141668547,164.31895511390186,162.05700278817,165.0087296077487,152.89038875107775
10,1985-12-02 00:37:51+00:00,139.1423194253832,143.69467071999762,157.2490574332377,161.46715741993174,169.55664955197997,179.11920814750243,179.35236588476542,174.05261849971856,166.7687514794709,155.84323808782696,153.36816962822232,156.78260238417278
11,1985-12-09 00:43:54+00:00,140.53223506044893,149.6954005577419,161.76947735326848,163.93992814647794,166.9293209229061,175.93536330497767,174.58977739024448,166.5783293328407,166.27134736625953,163.0125822113857,160.26069579099044,160.02552906109798
12,1986-01-10 00:43:19+00:00,142.89025197108683,149.65400706139195,158.0568380200354,161.11278548205829,172.18682337716476,181.18766262123518,176.77465715388018,177.18933983888567,174.46368541641598,167.8059633154239,160.6942441010631,162.98781348196223
13,1986-02-20 00:36:13+00:00,,,,,,,,,,,,
