,dates,aus0091-0000,aus0091-0001,aus0091-0002,aus0091-0003,aus0091-0004,aus0091-0005,aus0091-0006,aus0091-0007,aus0091-0008,aus0091-0009,aus0091-0010,aus0091-0011,aus0091-0012,aus0091-0013,aus0091-0014,aus0091-0015,aus0091-0016,aus0091-0017,aus0091-0018,aus0091-0019,aus0091-0020,aus0091-0021,aus0091-0022,aus0091-0023,aus0091-0024,aus0091-0025
0,1987-09-11 23:09:41+00:00,225.77243861954776,237.35383594283778,231.41783535151242,227.91478851970214,227.1350489206509,221.77276918104295,247.1497245648643,256.04010889577285,249.50789833371584,247.36529329582154,245.16880202021002,242.5196205807064,243.91918771696382,244.58053375293537,234.78575207363704,232.13355488030044,234.5722816980517,240.92024107182925,235.82538303941146,237.98189347239006,246.27286871412807,238.5725808015619,237.10750320627042,225.6219376603645,218.32907880226273,
1,1987-10-06 23:04:03+00:00,242.04193437924712,247.4316558542917,238.96933530199468,240.42922819700746,242.4505089531341,238.38280984600726,256.00767417253803,267.8875727167757,262.0726129770642,258.30075889137885,265.50761068613235,258.91547297028876,266.15196756337235,258.2307868993082,262.080947030701,250.6786062435205,247.533905953579,253.66625483886776,249.3048605505468,255.8179308754631,256.8479039527413,249.3310450972285,245.26535528417378,244.69809774260244,237.167814169777,252.32957923240434
2,1987-12-16 23:11:29+00:00,217.26675267113708,233.79530566983442,230.17137196333954,229.7111847542634,233.1486584503507,223.9262805183246,258.34063390169155,255.85345085777516,254.453658464666,244.56601842185913,258.18768540472047,249.47780761289343,266.11693586132685,255.71978311781152,251.69446445731427,247.9418379259669,239.35130976120195,240.44576164815,241.58788574322438,241.80739046005826,247.66610605643203,242.15616162108063,236.20599863776076,230.09811338525347,230.7650163766478,219.3531667339792
3,1988-01-17 23:12:02+00:00,218.8244186565595,216.10623465752732,211.21798710807155,214.54249458866155,220.1750132882159,221.84799948398413,233.52538419525476,243.78484167627522,244.39753044224145,247.36032808966178,236.3151998996278,236.1714646818129,240.36142599390138,233.8686368958106,226.29866291532022,217.9029593052775,219.85480310392418,225.0303498837522,229.40361252411944,234.7283954228291,245.8183962270594,226.636640580736,215.987051292389,210.56445765632037,204.85749188081974,215.05422984603186
4,1988-02-18 23:12:35+00:00,228.51010922572797,228.1910182553988,214.64029192120003,227.90411771052723,225.68373392979,226.23882039330238,239.72882366497967,248.8862834090329,256.558577017024,255.29872609448842,253.91267652890406,249.74279862211588,244.75755350986316,240.89013817797095,237.4718902884609,235.0205151628171,239.09289738720767,243.17887964777665,232.42331828544957,246.4236342517047,252.00310814865796,241.90363548444236,239.16031799497785,217.86721011850602,210.02002497845922,230.53897476617792
5,1988-03-05 23:12:45+00:00,207.93790654969615,190.79324493595095,170.88900370727848,200.57233070706897,192.97908408829744,200.31053132834506,231.5230343867233,231.06870017210287,246.56839760604166,248.4274932141787,260.3324051410909,243.3365043327542,254.03590443868475,232.8174063336891,229.55109627044118,232.60472770128771,221.63002253162568,234.03063181292248,227.01384755156815,220.5012200845595,228.97124895892608,232.09180500010547,225.53002362700894,221.6785387705248,209.2954749414229,203.26462379003905
6,1988-05-08 23:13:14+00:00,214.00876105647095,237.81283963630918,233.47070840519362,238.9667991665493,231.5154128796498,230.59431516922623,226.84957363135808,240.1430106650234,256.14288857879063,252.53352986378715,242.78824937758114,238.10735718022596,228.1454858678108,222.41048332704605,221.03703661469262,224.0134618952837,230.23041039115887,238.02368701754787,237.76491153060562,250.15158196828236,247.37673087059255,229.89289999465583,230.58200591371218,227.3378030839882,217.25263696365013,
7,1988-05-24 23:13:21+00:00,217.78523002010303,239.6239650855352,233.29890344826126,237.10187105853515,233.5044368570891,222.38887364394714,229.10047565984976,239.4811682062273,243.6192488353556,247.88125080465278,244.47221937151673,230.76179463867328,226.88840644292821,228.32595662307637,229.78811593255818,234.19059270396775,238.66918741309658,246.6051251696038,237.43519214597038,242.95389554143784,245.54304559749755,237.62315167169896,235.79824485684682,228.79869968958909,217.28202965961339,233.56401467852078
8,1988-06-09 23:13:27+00:00,225.97972365290022,250.57750366701254,234.01687988933634,242.9310807273812,243.3081671736346,228.89725588693685,238.83602753686745,249.14808659055666,251.85915894493613,251.5038236202909,249.2827680818735,242.5037920005885,248.9062865853529,245.69240153200928,237.121297365367,236.95540720780113,244.38737367236138,251.63188607779796,243.568580373941,248.99799478615387,252.03536266398643,244.02485585180858,236.56086795598995,241.14528858951152,227.1816918732171,250.699830101535
9,1988-06-18 23:07:20+00:00,225.83799686445187,240.15546416766307,231.87024890300881,235.82394973678765,235.92187382899252,230.80139257700287,242.6536664429843,250.09753891770146,248.24021170200217,253.0528904436601,251.40992835259817,238.26817235622238,239.7585185855282,238.58016566542304,233.808819088612,228.83505967830177,239.106037050293,246.84212974944376,241.3393670144382,241.2175835610961,248.85395400340653,240.18240200029618,238.63074423414503,234.34933136190153,222.51645951838233,
10,1988-07-27 23:13:38+00:00,220.21583306394297,233.8195831966625,230.6696216734335,232.1319125000309,230.9787944150508,220.20584828624303,232.28889810934876,240.35329741500982,241.59845514302964,242.70658299008124,244.60551650495754,238.9480729830186,235.96568378340965,237.1265078923175,236.6995137939667,232.52731153745876,240.8587988709377,238.57844507152564,234.9255363726104,241.42125853425674,241.92225429399073,232.80471215170377,235.40748592070912,232.50987718963503,217.24236301132916,
11,1988-08-28 23:13:42+00:00,235.10661243028414,239.05375434406767,241.78750173015655,232.95117967797907,234.97524804660705,233.8178879111266,250.2605746357836,250.96760127092884,256.7281466496855,253.63985345203767,256.61649375167144,255.24491293819887,256.3661849308935,245.18555479607204,246.83973436305928,239.62368957957278,245.90272735094118,253.62751502062218,246.3634847808115,248.39650783755718,258.7918979731565,242.37178760080585,237.3845058880218,226.3266844070592,223.55062679824456,240.33009844076543
