,dates,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0018,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0078,nzd0282-0079,nzd0282-0080,nzd0282-0081,nzd0282-0082,nzd0282-0083,nzd0282-0084,nzd0282-0085,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0092,nzd0282-0093,nzd0282-0094,nzd0282-0095,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0100,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167
0,1999-08-12 21:53:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.82854467647715,198.73962357075314,204.99781068271423,205.94790874955495,,157.03915011584053,154.74269637943183,149.58768231857752,150.28321734016185,152.70026057815346,154.01903326571042,153.25986385646672,157.1491136973062,152.66876997635703,146.32960976497608,147.05600547793537,148.36336103792016,152.6288035660531,156.43108811144305,155.00426902621348,160.86429165462886,159.95284389253598,162.788862103545,155.58495486723473,158.33146838241535,150.35231472692305,151.9759219498527,152.28899778602167,150.8525256889123,149.3791907959399,151.89488870033273,154.27936893759414,154.57121580205643,155.60051870267904,154.39253276710954,150.3236752128515,149.57777427619104,149.3612059979697,154.73296728746888,152.83719818800606,150.82540554791612,157.06228237221427,163.803183787307,167.32628599594923,172.188681467803,169.22795649417446,,,161.72894162639048,157.46462679601657,,,,133.65128149283802,133.2903730131451,143.82025534059997,135.49587797818975,134.5871932293196,138.4133243205187,119.20996998852985,84.26645121883311,73.48650917469641,85.02213881604709,87.75309615927684,,127.88091248030321,134.27393230456644,136.0644348842851,139.9446325539164,140.23041392421197,141.4649261855915,142.56456424779583,142.485737812543,145.79849347009747,143.62092587430706,146.97099506612773,149.19992121780794,,155.9615249354813,146.52579602591504,,145.49474168684526,153.2745571785838,154.35862026159282,,163.93628935747924,163.52795764325887,159.30228791185175,157.43433755859974
1,1999-08-21 21:46:56+00:00,150.10568492534372,143.17940869156024,143.00693832620289,146.31269384360795,,,,,,,,,,,,,139.16234315302393,140.36220169122433,142.58302496637162,146.10814766585187,142.30105454901982,146.71239161511835,146.31374242913225,139.40053140812194,114.456658215452,,,,,134.4734969792343,112.51751437867523,105.79217707750496,118.63748263103629,112.63587083634411,,,,137.02407306782118,135.7707437993966,139.16996253057985,142.57923738757148,147.74130626880873,150.2976390924361,151.56823272562025,153.82875375636044,152.74692003270079,158.3786608813548,159.33873210628403,153.32621502069875,142.32818967122222,146.7551767200479,149.25130493479836,149.69678496885786,150.22357502470152,145.8150283734714,142.36649232599507,138.77344936725763,134.16714439936598,133.69521981247937,136.08627074953117,136.45283321735826,143.61627995580739,139.19229173355745,142.3538382331967,142.38499693685367,141.24580533113397,137.07769111665093,138.1143818430452,141.90340978763473,137.4573402288652,143.50778399646063,141.25402114135602,148.19163003963425,147.36762952302144,157.1113610233065,162.10640311736228,165.95511638028174,161.68491101359433,173.60105239112428,172.86733329706308,175.40082259802386,185.04943954141402,186.34792482316087,121.46768300214711,134.2261286457939,134.1639739619658,132.80985080435673,128.38228702838413,135.40354142434936,131.39357347933307,134.74206029144824,134.74444812748914,138.68944688325544,130.56422742809974,131.77271527050686,131.25722967047844,134.5994749887673,134.69463442288398,140.3621038103612,137.49565282208127,143.41696419420654,141.02920826474502,142.22361827678387,136.85569663987712,140.64457395981978,145.95248953885982,137.73700329842052,133.98543835351967,133.19812144576542,138.0024751600853,130.88787833274486,130.7543048745177,130.94456597018385,135.6672839316218,129.71497009444943,130.98717168800698,126.6629283439892,131.53352945257032,138.08244698604182,137.2280264458445,144.80804588922723,149.8117070787928,150.223295256886,150.52272958333,153.40623733364805,144.22798077440635,140.35181713088986,145.93143062283463,136.52579867734835,,,,122.20105005888561,125.06433716669915,126.11420358407418,120.85733678271748,117.56421807659945,118.56290635842956,107.54216398233797,80.96376797747486,64.71321466488483,85.08235083172877,87.98770896216823,,111.57490037914638,120.62613842426393,124.33400454447482,123.37267057293153,124.42356051265432,127.95975496116395,128.12588374899656,129.76469613287344,130.56005970922894,133.42517332900863,137.04177337026908,132.8011121742513,,128.61690296529187,122.47862233434054,119.86710122231388,135.59828642607616,140.71640922316192,138.57892201936917,135.9835279340332,138.68525022596006,147.75031428665093,142.97496428980796,145.10757499216862
2,1999-08-28 21:53:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.30170164597071,131.83414041493384,129.1501163863838,128.69683537763584,126.78340013651099,132.03622557054155,130.48829705697582,135.06396180459143,139.05996725854413,132.629580594928,139.9989103233993,138.6707263723423,138.760772621861,134.84913790563343,127.88040128264068,134.65108649203876,129.6249952658198,129.32728803516724,133.50789451706254,130.28350681264513,129.3468644365568,128.73381200391205,132.45627672913145,134.08491571219332,131.67179273093916,128.57111121658235,124.92199437244649,128.0083104210543,130.35497719260388,125.70039555779546,128.81468178648504,136.73692015146324,145.27652100499512,151.12413507907036,148.56634777070062,146.67620837426142,142.88600772787458,140.62145508096702,138.5936861378529,129.694926448867,128.42704573872936,,119.88700184783454,116.98443022891642,115.13061978313058,114.82706621729304,115.16599784706142,116.7463437709821,115.39159526522815,107.99906480114025,96.69400049993197,75.76642083939518,,106.06438576636052,,104.18425284074446,111.87153555327117,118.510789287797,112.05314080379347,113.49886032754765,117.91087162196833,112.67163698596022,120.05300686733628,120.59402449140859,128.857449120035,132.40861104677668,133.81664079994977,126.39217073370261,131.17038468247313,128.56299229447296,130.45154613300997,134.7000287143134,136.01939459407635,138.74903585713895,138.41473521345802,135.37511827190337,140.6296357393203,143.83639124843216,146.03559906680152
3,1999-09-22 21:47:00+00:00,147.58672917487937,143.84562043626923,152.66875396713516,154.40879703566094,156.23270400873616,153.00041804026782,157.43202962779517,146.84227436300856,145.30147638293457,128.97212886664335,143.1600936379935,145.9020252491995,150.66968463028732,160.00620705310746,162.01175315609228,147.80096726557454,152.60896147991153,148.32500440491577,144.01261969694616,148.00247740616297,156.0369452799405,152.98150040102894,149.6713981579019,150.6306614949297,132.11131039313193,135.17596592067264,135.89726197590096,146.24560583014494,143.23060412444138,136.0929328388811,117.28366321989213,119.60967262031124,117.64284229755415,125.3858503289824,140.46814550795511,143.0709209610095,142.43899202758374,140.74312639662105,143.0293081723621,141.36796926337314,151.0413376974356,148.4199076690291,154.38523588483892,155.95719963150407,163.48388763675885,170.83258807868427,168.6174080633893,161.1071516061055,161.1601454811703,154.40109938749666,157.99423526337694,156.24691075063237,158.05454859796131,157.73731370509358,152.6793384354925,151.89977521492352,150.47245481598782,142.5593416206387,141.66538882882492,146.0431689890137,144.92715690464038,149.0048115262771,147.8922509872191,150.62500285668523,144.525583540254,147.0418835898331,142.5080762197981,147.54480919799602,150.58716635325425,143.4746976335299,150.00433677403407,153.81451603457813,155.3501065000802,161.09597009419906,159.85133126852736,161.98078151324864,163.01088795059752,172.3142184116104,206.38389851622682,,,133.45580681070587,153.7543756630962,148.7073386811153,141.43857983041616,147.51690823316136,142.17380806848226,140.44454930232854,138.52220416798195,138.30882682691583,140.3118856587585,133.2212720197546,136.56390737599088,145.419318959142,136.6582583901321,131.19606240344706,141.8253123629503,140.0227870382171,143.73498004616343,140.35443297397944,148.1286929591347,142.8719487483346,145.18813447851275,143.51156273055855,146.20178322232857,145.76748890013806,140.5210958094433,139.9705551600889,134.2612528528634,137.3410969065538,136.1423604557499,138.88082573285158,135.87098291157207,137.23529855844322,133.11936570304778,131.29557034704115,131.39769401060556,141.43188454123145,140.3750416228101,141.67450568303119,149.9267161217812,153.0745875076875,156.8106532810257,161.1775101750079,162.2343265157702,161.08281801097513,156.15863854125865,149.8560463971715,140.53520364081243,135.95459653050568,134.5585048248272,135.06565238116903,131.9130843071913,132.59351807118935,132.75966310328144,130.91297780697238,132.58106289631047,132.60260576006507,113.85186315744248,125.93180978477965,124.67472463868985,111.79108543978083,123.75845379653698,123.6106911895137,118.59027880292608,121.30507739650318,127.37012694550853,123.99521056015695,121.21608186942483,125.18232267561154,124.77761268274473,129.37033563729887,131.62329272421488,132.531463632629,135.90060048903752,134.58592954399393,136.53685029774817,139.4314100904358,137.98859479668127,136.3551622977685,141.41962382382513,140.34887845106292,146.34274547467032,149.20878110243035,147.15526871682974,151.5287055885721,146.83513606721522,152.00853671637643
4,1999-09-29 21:53:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1999-10-24 21:46:56+00:00,153.56363130060103,159.49993521610057,158.91295555772973,157.62160536035321,152.50963559696154,158.09203179235922,152.28510175348083,154.61438237747427,146.5105611328542,152.81435140456006,154.81434368583209,156.20212962757904,160.07551703423678,160.6173923521557,155.20281300419353,162.30042822758102,162.52585902941908,154.05854202541144,153.0318539823851,155.27623184488584,154.86272733827064,155.51006672489436,147.9325790301446,144.6238637023315,142.27852551690523,149.48982843172323,152.409655306041,152.78009406556262,145.63559668112327,140.68258129321566,138.36429431813596,132.43442662835392,139.23910319403322,142.47664130805475,144.8329560895475,141.51993073702576,148.41957159357625,149.13652662835963,151.4736288003178,155.1109580955882,155.71550853498226,157.0686887271524,160.32492823077268,165.96415638676996,170.92455634703464,173.095028121278,169.33394113479443,168.16655752520336,167.51818927465732,165.4517319460503,161.59824098418716,161.0184915485066,161.66621121784445,163.37216985998612,160.41286423681657,158.85823902239756,156.41276302643033,153.20884915209805,156.50402787453825,154.27814106013176,156.21746282301297,153.1303397338207,157.38112869524483,158.66153288574134,153.52496975349163,157.35707160052425,155.1115208200281,155.91977861364273,154.3322033198445,162.25142774195518,159.2233720668792,158.2730502815766,155.8245103610628,162.7994190604637,163.54914815506538,171.27926300460624,180.85151060585133,195.71613404818973,228.94429791166147,,161.94273861546662,145.74372273904754,164.34517377135046,162.22082503278907,161.92787645075612,153.13589763927018,150.53503845345224,152.9208548759418,151.48380483714269,153.0008852061121,146.47247691491626,142.16955013885413,144.06580821755398,143.39508365519652,142.7140076135944,144.32298220685215,146.06368269872195,145.96375359100898,147.58963544540265,145.93646444664472,145.1223012590927,148.6075193993789,145.7727696763922,149.49367194464003,145.69524922211758,148.67803989825182,145.353811855873,149.04053788791126,144.33497391839526,144.58034867745937,143.2503709083012,142.4075359806875,139.6364189902322,137.11175877821452,139.39738474860673,140.95897532563635,151.74973098865894,,,,159.21650454529907,162.03440939926287,159.59848569687983,166.86475164203037,159.31329431380203,159.352472986066,157.69328905706195,151.80268086550254,144.13326308312776,144.46989846049442,145.07273095679997,141.90875594700077,140.73181641385423,137.6847635185908,136.84885891697476,135.1866067328917,135.38974192918886,136.87670436863868,129.8849767355893,132.97562359594434,131.87083668035655,132.03966615316372,131.5735116926438,132.75702827656644,131.09807934357605,129.04233212902614,125.67351116172216,132.09740705864215,133.49498518842154,132.77349376754043,137.62699052501665,138.22126176205978,143.14811643052855,141.95845511877815,140.30596664243137,143.844928524876,141.5054096182034,142.20203018502488,139.727549712656,140.60349227114017,146.1015410444947,149.4575482304382,151.35620797746776,154.4667852720679,153.394432653229,155.5891108676564,159.15770606342235,153.10761424156595
6,1999-10-31 21:53:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.06227393518412,145.40189679501964,150.51672401811416,149.10045677784427,149.14623292346184,146.29210133656446,148.7554415240352,145.97353237133458,144.67108696002163,142.910476226356,134.27187149319184,134.45823096890825,131.83684802444148,132.28594761883005,137.74459375641413,140.63663863355518,138.91350538137414,138.16638795153213,132.46749777753604,134.34470965590074,133.95018601556785,133.82296740460305,130.2424743393492,129.4154170523094,129.54717071455397,132.8258056051846,131.26111205884177,134.5716107623075,135.38838566230348,135.04438011295252,137.87558350379416,137.09915891400146,137.21531733462032,136.68621676379496,140.2561438115388,140.470579022065,144.9915883249218,147.20843308911404,150.5707562304086,155.11873556809118,160.49736090439464,158.71181656335023,157.05368786672713,152.68550522412497,147.82568310995504,140.3243016513989,142.7876825893597,138.20656772221457,137.54267987410384,139.4158874108944,137.67082698203396,134.51641533136566,133.31045574369404,133.16709096319957,130.72586168271755,129.45540094019742,127.6431446973987,128.14617084381666,122.776272249464,125.2801385634649,125.71700603492712,124.68257791407213,126.82959833624986,127.2008302813592,125.16364688270764,125.49250545232466,122.62462573392415,120.90885888396262,125.23242308861566,127.26182959719668,133.7824625126167,129.1349514729411,130.16370015948138,127.89843259085117,130.49712528622132,127.45442566229104,128.20933414388654,135.1289895875054,140.40708922944094,141.03482401185607,143.9974886081238,145.40119667069584,147.2723246962605,147.67950974611395,144.47612829341668
7,2000-01-19 21:53:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.13623584878331,145.10530804559622,147.17239712232578,146.4300991798464,148.18915518328353,147.953814127394,158.67205476889725,154.80597860737151,161.03573923940365,160.09951507852477,162.18432224615134,160.68308962998236,165.85890609540473,165.5278988386563,172.1596224430616,176.56728487807638,186.88870964847527,225.71654961897974,,,105.73450226850932,121.74879869007205,114.44260738532779,123.28018847767885,139.07942368498658,143.14186067425078,151.49083815358944,158.36336574554593,160.88165933000406,154.73909967626997,153.21810405851755,153.56491016535193,153.85929704267022,145.45961500692178,150.84684636634748,150.94079910781093,153.03961549585614,152.16256558483457,150.32287742458627,149.3995183838639,154.98375228424658,155.33711397212693,158.24177625955022,155.40526878433326,151.13708766199332,149.3203559053524,148.30252063145488,146.24215026165095,148.89171887256242,144.6030136384583,144.44687431284825,138.82729721524214,139.64531195003275,137.22426242904865,142.10235779154263,143.54912375184915,141.65777312128785,149.2005485149112,150.5022841359973,148.48651762567295,155.8452837276937,158.3273026429136,164.38583842811735,169.95343472289363,175.22761077104377,174.2429697838772,167.1852513985614,157.18874318113808,154.31996735161837,152.93219055078393,147.64095186678406,142.54185470869402,144.44854219864803,142.6625238232292,144.62451231335945,142.1386383463852,134.9337557538858,136.35496307106519,139.25687036262403,137.45371837797907,135.67379706889497,137.38507384899992,134.01102567817807,130.2279611537233,133.04022743056996,133.2723427190702,129.05846814808007,131.13205057363712,135.2920935924799,137.49595861884796,132.88271972325606,135.73912894028783,139.29136840531643,134.5863215275042,135.23539515838274,139.20679098611282,142.3898763964895,142.373897374687,142.39036547523028,141.34253101885878,143.96210453281913,150.5796191138374,155.1296275070299,158.848525456455,160.29684264511798,158.71435150047617,157.622806137103,155.8865240389567,156.349102760891
8,2000-02-04 21:53:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.45593074432932,151.18932388904682,151.9477701582024,158.8704045599394,156.03215164779192,161.0257077908373,162.27898154867867,167.80607590580826,157.62542650558606,161.2773019157642,194.88810706827107,210.03299445663845,,145.32175107284732,115.92634473476078,113.40030770078239,104.00534872134246,113.46974225821381,110.44216136050271,117.99743799679408,127.2806954364987,124.73227428583014,134.4542405565016,136.0486392251754,138.80839031479584,131.4823179347998,135.90239316457587,128.22758438886655,127.32059115927741,126.48277237190482,128.86500786711468,130.31044630381874,132.11819749181814,134.38852423435657,140.5149223285385,138.53438834292837,140.09810049144437,132.9957794716999,135.91402252186745,130.4447164952324,130.94185877715648,130.23741050569015,128.20833961364414,132.4611386125823,129.63861388464883,134.91235366297053,127.59160942762497,130.12818541344905,129.55284463342008,129.39197085215815,132.18038138288247,133.32073109378638,134.2887516057788,131.6619024827324,135.57361483116222,144.62695860153588,149.64647290079682,155.11407585537359,154.98625120529323,148.60294349799432,146.83574344833056,143.1354090061692,136.81390420112982,132.63940340934772,128.1370224563195,127.40271581809107,128.4161848801314,127.83313316661841,125.18742081615076,122.70831232111131,122.23241493026694,121.63531397329447,121.18352195617459,121.36566124672675,122.29685417111797,118.96177870300471,123.25960830131628,119.7837304564557,118.03866970248697,118.43039904852195,123.37164804348167,120.6900885458896,119.87038548757177,119.22087811848566,121.58068219718592,127.8732733879767,129.48927024452888,130.65977264055087,128.71539477949423,133.56050577333468,134.0059540010522,137.03832005097266,131.46178125539578,131.03913681422338,137.2837610005053,139.0506410895299,140.92033932085252,143.96022461208452,142.42093247295705,143.07198909284975,145.361645764147,142.1428208817299
9,2000-02-13 21:46:48+00:00,144.28826403968714,141.45966565058802,149.62114228014565,139.29470615743685,139.69573718261972,142.16115393717809,144.63218513487752,143.16314647820224,139.1358774246739,136.11063848432863,137.75857132039633,138.97662467392223,149.54578371680608,151.19374462095436,152.557604849055,152.9361256786839,146.8328851395141,140.98796400037799,139.9971401297531,143.56608837082246,140.52237271799117,128.5373282963017,125.53803512215208,124.34236014276523,127.35036305376374,134.76623792500692,138.8443334041562,135.0151710527267,134.27106076612523,126.8986222720758,126.20192824686728,126.71004152401852,128.98052962045253,131.363747022893,127.67948661942827,126.48246505057602,125.12447584752542,133.4155077764649,139.3201652792101,141.17906828594028,138.12585769036144,140.38835590988805,145.48389097037287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.9440164691676,,,,,,,,,,,,,150.28761321238034,148.00470337485285,140.98259859056648,149.36522119778067,153.54676818409422,170.6353281482293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.10167709552658,136.15016101244427,150.79412346363802,123.79945103243007,126.33491633432602,142.1194226806142,119.90994409728758,123.57242308126594,114.19416776756668,116.67403872022065,121.07225773038728,121.5346671823207,124.42232844198978,121.02545939409109,122.44546987187032,122.71641598941788,131.61986397681355,123.86903978398894,128.33611693128455,127.32014960617502,131.78012740069272,135.7774775139299,135.2645146980106,133.92566813443668,134.51680831676578,137.08557571378907,137.481783076809
