,dates,mex0486-0000,mex0486-0001,mex0486-0002,mex0486-0003,mex0486-0004,mex0486-0005,mex0486-0006,mex0486-0007,mex0486-0008,mex0486-0009,mex0486-0010,mex0486-0011,mex0486-0012,mex0486-0013,mex0486-0014,mex0486-0015,mex0486-0016,mex0486-0017,mex0486-0018,mex0486-0019,mex0486-0020,mex0486-0021,mex0486-0022,mex0486-0023,mex0486-0024,mex0486-0025,mex0486-0026,mex0486-0027,mex0486-0028,mex0486-0029,mex0486-0030,mex0486-0031,mex0486-0032,mex0486-0033,mex0486-0034,mex0486-0035,mex0486-0036,mex0486-0037,mex0486-0038,mex0486-0039,mex0486-0040,mex0486-0041,mex0486-0042,mex0486-0043,mex0486-0044,mex0486-0045,mex0486-0046,mex0486-0047,mex0486-0048,mex0486-0049,mex0486-0050,mex0486-0051,mex0486-0052,mex0486-0053,mex0486-0054,mex0486-0055,mex0486-0056,mex0486-0057,mex0486-0058,mex0486-0059,mex0486-0060,mex0486-0061,mex0486-0062,mex0486-0063,mex0486-0064,mex0486-0065,mex0486-0066,mex0486-0067,mex0486-0068,mex0486-0069,mex0486-0070,mex0486-0071,mex0486-0072,mex0486-0073,mex0486-0074,mex0486-0075,mex0486-0076,mex0486-0077,mex0486-0078,mex0486-0079,mex0486-0080,mex0486-0081,mex0486-0082,mex0486-0083,mex0486-0084,mex0486-0085,mex0486-0086,mex0486-0087,mex0486-0088,mex0486-0089,mex0486-0090,mex0486-0091,mex0486-0092,mex0486-0093,mex0486-0094,mex0486-0095,mex0486-0096,mex0486-0097,mex0486-0098,mex0486-0099,mex0486-0100,mex0486-0101,mex0486-0102,mex0486-0103,mex0486-0104,mex0486-0105,mex0486-0106,mex0486-0107,mex0486-0108,mex0486-0109,mex0486-0110,mex0486-0111,mex0486-0112,mex0486-0113,mex0486-0114,mex0486-0115,mex0486-0116,mex0486-0117,mex0486-0118,mex0486-0119,mex0486-0120
0,1986-04-21 17:30:52+00:00,207.5802207928866,194.33182362914755,194.30228934155375,197.2148514256474,196.91544520518713,187.48474455993534,205.11960685195427,211.0956141859826,203.85950195531873,215.98151028719616,226.29972253554558,221.10443117508134,212.05981983632455,210.30512980206248,210.7414207514143,218.26450175394427,218.41686866768265,216.86143888840888,217.5035331159083,218.22521296234646,208.2781264731742,202.9829363689055,198.73485998178137,205.35288296302375,200.84436394205528,202.70584276434207,204.85584571642738,210.21459121637213,208.45071390928265,203.87546025586386,205.12731560766986,202.79310556794084,206.06285854827715,204.1316817506813,203.33883482168076,198.10636274595115,191.39787087969933,190.37801939752345,195.70293918855788,218.5507014280813,202.34289033329736,210.20761652730792,225.43650359162413,218.72130148868234,213.21083839702627,229.64401374238986,230.6090228305971,213.56425120936265,224.93529880211364,226.95363697159638,217.31039861479147,212.05959676859075,225.4178904524895,231.77934814799136,213.65135434775897,206.12514595432688,212.82203135207703,219.17632532092338,220.76756472500858,215.68770284865994,209.613452843433,200.93764245825466,214.68668411242876,214.41926122993996,218.16449508708786,213.62797379283043,208.93174978424176,214.27359436578186,212.90634158731447,216.14500362172544,216.8170949863567,217.22490332650634,216.6799114102809,219.4900858741817,222.33720431415648,217.0310598062892,220.2078735185666,217.232722287056,218.94921748015287,217.01788920071598,208.69098491010712,209.79156555966296,196.50895169468643,197.51699132032218,204.91339748945876,205.62686010722538,204.67026017156977,209.3759202808779,219.55023660156795,218.54627312651317,222.55181394818626,215.53801781426284,215.81870726051855,207.93674639806102,199.23450665071366,212.0497821965238,211.29757946277184,208.57173977399398,201.6059010756687,201.32813940151,203.02926577970962,205.0732391123278,211.55300671966071,213.768717167005,217.8290394153066,213.90440356505303,215.61597024134159,218.9116784362128,217.8641224456208,218.99769587334384,210.13235332995234,211.05800564834672,213.81115247449554,219.34758936847885,213.5573159938264,220.63942638389335,222.32136298076284,222.6070491946217,219.64057000296611,220.09070507422524,231.63206172917404
1,1987-06-27 17:30:26+00:00,197.3719531649758,192.7604703452646,195.177062938253,201.19446854882972,203.26961355522585,199.97363069732899,204.71888211523842,212.1841088443137,204.21597621480566,208.74549511846985,214.0776689711557,212.8256066204758,207.1330072917795,208.1173302638776,203.5687438456007,212.27454911316156,211.9615054438524,206.80857778325253,210.45465424133906,211.18191409353832,204.26711774090893,197.75405685999831,196.48443035508905,200.15248494426754,201.66763376143655,200.88848435784172,204.40899437388276,207.39365535762175,206.95080441789793,207.3483957771807,206.64169825309364,205.84905132619602,202.60486065652216,205.05071876724386,204.22048057366047,192.72509930425315,188.99461864656155,175.52343064414737,173.10055929603666,211.42467043462602,207.60278927082524,221.45783448793134,220.29590064058047,218.1011939803866,213.44495782307635,226.1255766044227,234.6241299553794,212.95054551034994,232.3138815638583,222.54880622283443,213.38120367413003,213.41594893678925,224.69710910331892,234.03546331143505,211.56390246097692,209.5707468833194,214.23876464176357,215.434857422793,219.52734183327854,213.10834884347452,210.1787233782815,209.9305787742794,217.48520165973414,212.85166855401,218.49093344892785,213.60736217648736,212.06090319552717,214.62994573241778,214.95427331061197,218.89921254731328,218.29857163415036,217.39252972241636,217.1432623211661,220.1821413006421,219.97822880943878,216.84891437353053,212.64104272657931,214.14871438234175,218.087825298616,214.37545638837852,213.18291014566196,207.23692372885725,202.4648420345098,202.47040092242372,199.864290085174,207.0837549902814,206.3907020959578,213.3004181384198,204.97384046254916,218.50440177770668,220.24608726202567,212.188015109534,208.10530001878706,212.32108968342004,214.53248742441195,214.15099091827977,210.75019902621915,205.42160334118856,197.61599404021527,202.06896665081084,195.03086352216727,198.8535860837443,203.51602922311966,205.85809417922474,206.77360322838516,209.79735590080014,206.6749574287541,209.96582620511882,213.82717136948992,205.89378736592138,198.61614116135547,203.64716840758143,213.45732074123802,209.21328142492158,207.78449862019744,215.91138189690872,220.01145879349127,217.59886100186029,216.41064670583762,214.36679472549167,218.77163711237898
2,1987-07-13 17:30:44+00:00,200.0130663972628,193.2734786649501,197.3051755336645,206.3202030070255,208.14096814932617,204.74904596689984,207.3601430131743,217.18966685608288,201.52173420005178,209.4338625935177,214.3464269980818,213.79355427006405,209.21774306151462,205.35521333947094,213.14264483653724,217.91261494165266,217.24137921606228,214.5368268179215,212.36576336004333,216.1880289425077,211.1346440290008,203.28901985205036,201.86260362650756,200.76458761780484,202.09998776273,205.01193076208835,204.95462470054275,211.8259119486187,208.6366318282703,203.52939380901205,204.34395616297493,207.81904881414286,208.71366929264593,206.69779668048213,211.5326221008719,201.4611387210464,193.64739678508204,185.86251083275133,187.98708069331352,216.95485424408298,215.52684044990303,220.3719047467833,225.03638078726686,214.75198037020965,215.07839606787732,222.5893911434457,228.7394982553201,214.82592346565445,230.97023318924528,229.27867665515654,213.93163965808787,223.53668699143756,220.81712722569475,225.91920253544805,220.43130964112376,213.84331892958775,217.9090973306158,215.45198713319283,219.25649798792773,218.08496879099852,219.39396164009682,,,,,,,,,,,,,,,,225.24720814569005,232.96387403135958,233.7704523768059,228.12402004143217,231.69583534722057,214.0311405209847,210.16044133824354,201.42666828597635,202.84291468485364,206.74039899071,225.92640502095372,217.86180859504378,214.03120108753006,219.37168987611744,222.62882002060084,218.10017318973746,207.20048912897877,213.87915300235977,209.0019951177147,213.3590472508613,209.2749796880898,202.79050047917735,199.82245299540557,201.50118616539174,201.30523171282738,209.09135184810927,213.84546303648796,209.80463702519677,213.32452226312284,214.43038667747365,213.68820944557885,215.2498344969563,222.85950956120973,213.7280429516095,208.15793024702793,215.74962454689756,219.10316096536027,217.26462658270893,214.9173186135763,221.10732548944844,224.58819903720402,222.83621974414197,223.01088274669843,227.32463328948378,223.91722395431523
3,1990-05-02 17:25:42+00:00,203.77764645819613,194.06132534045653,198.00761498243614,203.73277931564317,210.69796388606838,205.89370387267462,214.7024683248113,222.36204568559208,212.8834979565959,210.7171367191633,213.51746712452706,225.01575317938347,220.85879777160648,205.3616161284948,214.84839981597042,219.51574632208107,212.79112689905506,212.15146811294264,212.1661320606299,209.24680509562404,203.90438141725463,199.1895522839634,197.06673280652058,194.84871067852612,187.50218858145877,194.17003892741442,210.95742805055048,217.9000444332018,219.1805598704994,222.34887030381026,218.90288964056575,214.13137488325467,219.1602194132769,209.88163881674464,215.2820615538404,193.3148706087089,,,,225.47233077290016,228.6225885859634,235.3678343281283,232.23633049182376,225.21805988691213,225.18171011648516,233.52409703294146,247.2358816500676,234.8065483747378,240.96559847884058,248.15279088497604,225.14522916443914,210.40436867354754,221.60873560821773,238.98853528337344,217.028032868853,214.51423177697185,217.85863374814554,223.0168044581864,212.584489482031,217.6258128696766,222.57399505959094,209.8712868106334,211.87778138029543,202.45955514003631,212.13766738901816,204.47166472517458,216.60392707718105,220.26142588287146,229.64223104325802,232.66992414910166,236.3525553463477,233.65067639720698,231.86064426041042,232.57722392175845,233.8798673683868,230.55130092125412,232.41552559550092,228.72512798383326,234.20575962859763,239.25899831373468,241.10655171705648,,,,,,231.63583824505116,233.85856727350472,235.88019462608816,235.32637290428468,230.89384615790033,221.87089100631633,228.7544504570465,222.79596128666603,226.26777100535676,231.8946992272016,225.40344078666357,224.71557473770082,,219.31284833769868,222.07098429661875,219.2895667077586,219.76256468791968,218.82379189022524,214.6322084220879,206.91730833415787,210.48989395750306,225.72116720564506,208.40045293605212,221.9649843219738,214.73891795019645,232.50687975426501,232.81193241097213,237.06026943690028,210.34871417129267,231.637140885826,216.78493427228256,236.01508167117674,235.85889700883777,223.98025457418277,222.41619439952046
4,1992-08-27 17:27:58+00:00,197.3216981020508,194.34958960834857,196.31205913917393,204.93990178887097,205.7083190571323,201.40788447280667,204.26561647424785,208.79755085328594,200.2345795967744,200.3181727308157,203.6849321200418,205.02665852666652,201.94537284399075,202.4716538754422,199.53545824605177,200.80458362176077,201.42185531356733,208.43795721095606,206.04335755247865,209.13770565135616,205.15494799923897,197.57184351641402,195.53326134738256,193.8432197753354,192.46181689966548,199.15787608025707,200.00922428492674,204.45873618115058,204.29924028236385,201.74239938228348,201.86742579516104,199.29769600054007,200.38334230930158,193.49978733229474,204.928664601412,196.76307987182665,192.19341687521433,184.81837365920512,183.60689754403901,211.02773516211002,211.8776266240944,212.87746596323188,215.85456731178078,208.10837114969365,217.58748195344475,219.43908031746395,225.8170683823645,207.47220184279962,216.94119120094592,222.1779152866059,209.901336864864,206.4027792080605,207.95391428785197,217.16192094648423,199.65697450903764,208.03251194697157,211.2409227774494,212.15680443044968,213.9670437102626,210.45430883419343,207.88365602173977,207.95484125857803,206.18351145576554,207.4139715223817,205.32152824141446,207.61877272905517,208.32206027972668,213.08167618771583,212.69732197914647,213.995757520316,217.06675327478357,214.71674039521662,218.2670980060111,216.1892665419698,214.2310666232969,212.0946033892736,206.47023873541102,210.5423470448768,210.760093391481,210.18267563001646,210.01104379977713,211.47045175414019,202.38158837814495,202.80988830713784,202.36367081007194,202.02631947756075,204.92400584647035,205.77067846953236,208.26362097199416,212.01448471209358,209.40417679917763,203.73180713078426,213.41633079766274,205.01966553949921,207.28387491701724,209.41782627641052,208.74201078255714,202.1616635134795,193.97323573145727,194.06161517310983,196.83012954124604,199.1159302574974,197.94346402477768,200.1978025183271,201.68040008835092,197.50118942229838,198.75842987317276,210.2261768355721,206.94109686598003,204.84195920495313,196.63912151563477,193.09827875336038,208.37083302192426,208.12671412300634,210.15089138826005,214.23260168039198,219.67882546963745,218.3041639225068,213.09127924003067,215.69616649334094,218.04535609266756
5,1993-02-03 17:27:27+00:00,198.15720790215565,208.38556833372238,205.34964757421378,207.71156179489444,204.42483381901667,208.24722606346472,206.55966692178876,207.4668524645775,203.07407226226496,205.6605384259823,210.31597407345134,209.17218420711356,200.94072394033876,205.29010823820008,199.30573384618125,211.24437496033147,209.28260412368635,207.4350199233732,208.987950297227,211.7259860219217,199.79377114956017,195.80908514369762,193.90874514137167,200.3546197939235,199.14896722085888,204.44097917225875,202.5425633763484,205.36598495473388,207.74180399545548,201.8476016241005,202.34321777175768,202.54114584280475,213.10694388853832,214.23846956063255,206.17782015939062,202.13305437306207,187.71709929351468,204.32060420200057,177.57483915366097,208.89778690743148,224.38518114677126,226.51944769901954,235.5437338920406,227.87940561481958,229.4041984710525,229.4691180556691,223.70549033047004,225.7641294769874,214.48744657764996,220.19213704627907,206.33280136121522,208.6417543053239,220.24778084088595,232.57680546809857,223.41564039708794,205.29940815108267,212.68757771927983,212.94400427866407,220.53504021520848,211.53121613629725,201.19991714440096,204.3540125662158,202.23649075472542,213.05372900094588,210.5179453995487,214.6884796700058,204.31420712555715,210.48066757720136,220.45472262665967,208.17208985463992,222.68141358257336,214.37847308879287,215.46762399898873,219.17020110701102,227.25410608585597,226.87594067993663,214.7052845589138,223.6359182435808,226.19420505192465,228.8151290025657,233.53553050421428,225.61036024758823,226.3418225713976,217.93930232598464,223.87081248905432,219.65450512844964,224.18448294368002,224.9778794398803,232.90918028677353,238.39397076604968,235.67246023714108,232.1162961137142,225.12699568597944,228.0438084241714,216.3700328815409,221.68808115873142,212.7099183002119,212.80823595861972,200.88565212307003,204.57251095990813,216.30280752237374,210.43286543260655,218.2938053459894,223.09580420862585,232.29765376666157,219.48058025175794,220.08144106007444,214.7734139633849,224.52794122619,211.59854934353942,206.94656596823575,199.54162161349106,223.40695699441204,232.34780035177505,214.2978451833281,222.47402455579032,219.94829200499115,226.00946607253215,222.04389078550528,225.92541354033256,217.05258241813345
6,1993-03-07 17:27:44+00:00,195.19647393043036,193.23449478695053,201.79930217194263,204.54012031113936,204.66033673839078,198.99403190744692,204.39361748474508,207.89863171492863,196.45448889610148,194.81550694928242,202.0048750932006,205.86548802292023,200.65231042303478,200.0431895153572,197.8271586363476,201.91789990623485,205.43584862576458,202.45606362553633,205.37862576686555,206.84509105244476,201.78868591802845,198.2529048871015,192.41908872716576,191.37254085360036,194.67146362972483,194.58114230957807,202.5289658379092,207.16723987150635,208.57842852835762,204.43607914425382,204.14991229205054,204.1136755641783,201.19867737134862,201.77566479274995,200.13258664813023,198.70629892641506,196.56163161072524,198.93371327071756,200.39598499116408,210.6604470308463,212.85947533754458,215.66561776910916,219.02174214407123,217.50967984235385,208.6299217421187,230.33768181942935,223.17289931763818,220.5432163926139,222.06864572506873,224.0538073059005,209.9844113133825,209.11942743363605,211.70305379487345,215.01323478510443,202.86594076374556,197.3879601793082,211.60680622804844,213.0408621564545,213.1301431643731,210.75341687084656,206.35730149852034,206.14213370138688,206.5340474933183,206.742144616142,210.44495694517624,203.32945192002785,206.36160378285368,214.38388873715587,214.6925266410648,215.82968189513224,219.66367923920964,216.3292745052431,222.88329936456088,221.81489240636012,218.41308259549928,223.3401794360859,219.17247120924912,211.97775036520767,213.31071382748223,220.43834682490433,220.36708348309523,220.39920473279133,216.8582093683867,209.53986256912916,209.20403904799971,213.98753905398456,217.42159486322308,221.15663554703374,220.84293811975104,217.39005786624958,212.80218044965102,210.4066491716733,206.26926298515306,211.24665839730636,213.4648085010441,217.80108185030824,214.7139541089369,212.5462560422412,203.58841319968275,206.41786441866392,201.0731359245891,205.13186785875632,204.60828491853457,206.07042351707412,207.46449200089245,204.61532322600806,208.6859706832783,209.20957947657897,204.43520514106424,209.31294609004846,197.8017238661904,201.94244013474037,215.41859576015764,211.17177510072062,217.45475256092905,219.6343830613832,224.64186484213474,221.9845887774487,220.8913577593245,221.82944879018964,221.34534826965822
7,1993-04-08 17:27:52+00:00,196.15063005885176,197.89354131335708,205.52603587625538,207.54703128381675,200.84270289514657,201.78866103432495,206.4439811874645,209.78115860823002,204.1668671482456,202.5033285806982,207.40036877103122,203.67832823401403,200.9967576513547,202.79473463667864,204.70701307907697,206.09823924447548,210.71270888829204,205.22311302022638,207.18784343608885,210.7626655932328,198.59233877896386,196.83263970391104,193.59583871368426,192.7690170003248,193.7663093804187,198.16538541975396,203.36429493542198,201.42266910558982,201.55530686592738,197.6670467907399,207.0148080381076,203.675463664832,205.19341516280107,206.09855375674096,205.89815601984824,197.80159951082737,192.8050057609027,179.75885094711583,175.76048554235604,205.8236529090623,214.835119449949,216.191800549771,223.14800113705886,214.36336289213887,216.74505717271623,227.72992615708966,225.68049736525487,216.56184040518988,222.8837071064135,217.11911624653834,216.7478500447725,217.21056856577226,218.48273399361344,223.70835059843347,205.77738502884398,204.90646851340003,208.05225351431233,209.7333917629151,212.80858629305686,210.27389849659735,209.8288593853076,209.20560420747663,210.06636475875317,210.8738214365272,209.98064170016687,213.66710214998935,207.78026798204027,211.61354647432333,213.34902520087073,213.49617096614,213.1751152395423,216.5930857274382,228.35297050436074,225.2048988332941,228.63892288545765,220.21988074211683,218.4946574606678,216.54681809012712,221.19978538994124,222.1210093155475,225.83933480285341,221.54560374998658,217.90048660572563,208.72483507777997,209.6976503669905,222.08367483403742,227.80158160531832,226.02968796133231,222.70092790148698,223.48919183902385,229.17622687457668,215.03250367527804,220.73838176896516,215.4742268937919,216.04927679032298,216.03200120055678,216.44833447818624,211.79638812495458,190.6583310218916,189.44290859582108,213.38174648405192,206.48520104658638,207.17938095545665,212.42578611165246,207.49282742216917,210.0122463105937,207.23279232735993,210.72709349740052,208.47404439541089,208.37916938844202,193.90306054655196,191.49498388899372,208.64901504262488,207.38065372443222,211.5629165116555,214.02534020793468,213.7331950152627,213.4621790335398,225.74438243872663,217.22988925389333,221.40527124502898
8,1993-05-26 17:28:07+00:00,194.28893877736306,198.96114841334148,193.19348762409297,214.6834968892145,212.87706507985123,206.0876790617384,209.18997957892537,215.5131923775463,197.84310216668374,201.78570837886082,205.95936626390667,208.01307489726756,206.7511624324203,201.9588701401584,206.0464786121185,201.04607186300552,203.50980854976143,202.0738693473302,203.69679044215846,206.61033334548853,202.16257140431935,196.6530660916133,192.0236456485464,189.57525911361597,194.06799123183802,208.80266278688558,202.21612641473524,206.30929089507543,206.7922640674384,200.65105185930327,202.80451357751426,204.5160265944165,199.0383666664112,208.84375060091676,204.73338353866572,190.1230429701462,176.39086028216934,157.9126947351837,156.83445331638745,209.00471615290024,209.29932667016922,210.8149905973689,214.04157916786386,207.6790953892923,213.53818749209452,215.47061537293038,223.17030366859902,210.22751954136822,223.02990220920336,221.90290110959995,203.338764844423,216.33984890753575,214.41528648140326,215.34048508034493,196.86501696934627,201.0442302928262,213.20009603613823,204.96996956799128,208.73557089718847,207.02674714112672,204.55394868681958,203.95539943180438,199.50798532436897,196.6691005993546,203.02555857112569,208.85749180669396,206.945288498868,214.98576694049186,209.56698702827592,213.7740205942657,217.97904437781446,214.2556258043246,214.02512721397846,215.6947369839298,220.81711043146245,214.34992994810236,217.63190081740453,229.94258515649864,224.2495544763645,223.19338816582436,219.9627968900491,225.24511544348437,211.39007949094966,206.65943275213263,198.70601209789942,222.30485276286322,226.62750501654943,221.37795331625964,228.74016193671892,209.1117813807919,205.86011210114282,207.27591553988688,205.01753205757225,223.94943539953283,214.4996618420587,208.24102519233315,221.05184777003484,225.2214909724223,199.5532532175053,190.25493109399497,198.76859744719297,200.06905882454873,198.45043207860388,200.0794310071143,197.92895267209198,197.57017683850813,202.64676197831363,209.91176435576872,203.60682052874745,203.56058427622332,185.23985507128887,188.98639926658095,202.32355266733273,208.5565289935557,206.3000106041807,213.13298130942422,215.25366675973152,218.01298366796595,216.46633012146617,210.27544412158684,214.97218617705963
9,1993-06-11 17:28:08+00:00,196.44160373709576,204.2967540939569,206.57610207463648,215.40015433030823,211.20577121817075,207.7645726391446,217.58810726310162,222.97330772494928,213.70527490194976,212.49710969638386,211.24628326217845,210.30030955548474,203.74545202748473,205.03548238663058,198.02090226196887,203.5281303519994,201.66687534203524,201.5785286550141,198.9815331587708,203.9221982638135,196.2378249788532,194.47080264495474,192.7869882315884,190.00526954289936,194.40825953735666,196.3521935549166,194.59258969387724,196.57282688143815,197.67004419383986,199.6200272125061,205.23579385928608,203.14174574932377,208.98820111167578,204.79770807422938,209.74160916869943,184.84860969696678,171.71800598350015,150.87807347164167,151.10824354639587,219.48730929407765,217.8477395983391,222.787324123675,214.87938986463,204.36520425822553,208.61630580658144,221.7445486846762,228.70764613257757,211.32372281472357,241.827983234599,234.06126072174,213.46707973237733,219.60907032627114,214.0909885015869,223.70101826675415,199.10994405999548,205.91463931418423,205.56073756795837,201.95725139207968,219.3762473962263,218.92744977062114,217.59197521497157,206.89948692946567,211.697604761128,201.71685673255666,206.05043115633407,204.1011784661182,207.70654594662201,208.47415940404113,208.17233574749883,225.1339446668869,219.61838961668275,225.14609604264413,223.82913636430158,230.01160357202565,227.86613244929276,222.34929288657344,224.88116609469114,219.6526009999478,222.27278936453962,223.0131547684588,218.51362186668874,221.17961276923356,226.45531948777963,211.94489608659433,221.6541823940649,232.37338371639123,228.80974037223478,234.83919616873504,226.7605738969183,223.0659100640666,228.4269393669301,221.46909184721252,218.43883639001461,223.3636551823045,218.51263224426134,214.00092308308865,214.18525800262736,214.84825352381256,189.87751745281005,194.30651718472905,198.56699566604934,197.54912580008312,197.13335173822276,196.03419161848512,203.63601462399475,199.47968606211919,203.8144605487734,199.61596915897582,202.96220245867198,199.06041026932405,184.90427773143625,181.110703953862,201.04175335158132,207.36542960971195,207.76828160722698,211.8930873639811,217.8873536127413,217.35366134030585,215.02081454133545,217.55144083181935,212.26611443437562
