,dates,nzd0028-0000,nzd0028-0001,nzd0028-0002,nzd0028-0003,nzd0028-0004,nzd0028-0005,nzd0028-0006,nzd0028-0007,nzd0028-0008,nzd0028-0009,nzd0028-0010,nzd0028-0011,nzd0028-0012,nzd0028-0013,nzd0028-0014,nzd0028-0015,nzd0028-0016,nzd0028-0017,nzd0028-0018,nzd0028-0019,nzd0028-0020,nzd0028-0021,nzd0028-0022,nzd0028-0023,nzd0028-0024,nzd0028-0025,nzd0028-0026,nzd0028-0027,nzd0028-0028,nzd0028-0029,nzd0028-0030,nzd0028-0031,nzd0028-0032,nzd0028-0033,nzd0028-0034,nzd0028-0035,nzd0028-0036,nzd0028-0037
0,1999-08-17 22:10:26+00:00,238.53460872032608,,,272.57206824431023,273.8871317432007,270.34575926821447,288.68707312283027,285.297664908519,286.34843530544725,284.6255313093321,285.63864817199214,289.04344382333545,305.18230851804367,283.0079690190581,283.27716455549165,290.57169134013685,274.232019405426,,285.44060984507274,,288.19688711364864,294.6306453547981,,287.55502681594544,,285.4336436467859,286.62617743920066,281.4696158030182,,285.08842707408877,293.5051218403695,,305.14366992385743,307.01180204902596,292.49561804067986,281.68070127004444,283.81970244878346,284.296922801626
1,1999-10-04 22:10:38+00:00,246.70001780836728,278.31791559490154,278.0867811904084,287.20124401302536,288.8685581837158,,303.6958477543934,303.50556444703113,303.34891658849995,297.5510390135612,290.5558241179333,296.9245305024833,294.63967696261335,,285.87905047771073,294.9897140156304,276.52674723553434,,295.18914492427837,295.1269384301238,288.68026945599064,293.53675888593637,292.6826737901791,299.0179458933126,296.42467154921445,293.96479605575837,288.329961034369,287.13452053315183,288.0167842716813,,294.3428968398406,295.7603570383908,301.07771463210645,310.6004845879435,295.4940237002124,285.6294678320439,,288.12877419954685
2,1999-12-07 22:10:30+00:00,254.884716444641,268.6835845167763,276.13240150005413,292.56693490746756,292.91803836171704,285.60351200968006,299.30509120517127,302.22392813732495,301.7731869798597,294.37276235199806,306.9904670289032,301.4781879551247,300.99622227556085,296.2015006021295,288.94394412204684,295.4093014368085,284.23000733963534,,300.5849177573453,298.44655779300894,300.899914786821,306.0250076772692,,311.6878896728595,313.4170795414941,309.38733251232463,302.5071483648976,297.68792795714484,304.86439050448917,307.7100133644617,302.4517487666316,,318.2797722094857,321.7390400120095,316.2840877196548,,295.77609387681144,299.42352565773825
3,2000-02-09 22:10:19+00:00,267.4526329889775,280.27364438307256,290.328466255741,306.92863244015103,309.37218003989597,,321.73017329494303,327.8676776035324,327.76341792835836,325.03044531608987,330.4905872698903,327.0250402243702,322.6765493288823,,312.94712148438225,314.55279116815433,325.1910094250796,,317.6984560972873,,315.56580861394025,317.65751218546797,,320.85619132527,321.4374976014022,309.1761505276863,312.9990349521725,306.4583409201729,312.2403633297817,312.7010806761449,314.9993897352497,,329.50801506104324,328.82583146541185,,311.6769081219809,,306.25754747828
4,2000-03-28 22:10:07+00:00,270.55631705228444,286.6412542155582,294.2577774926119,308.58597053978497,307.8049008196831,,316.31406036494224,316.0559309903128,315.82630718447496,317.4684679318832,321.7557917796421,,317.053968656949,,304.95485546964045,304.7525003671124,302.9372116088859,,306.70116790835186,301.5709834647219,306.9479579074515,308.0388765490035,,305.29175860471986,312.8330409377918,,308.2522161646234,295.7931359933823,304.1351964226417,,305.7452757857873,305.323972882727,313.7999842082646,318.3746781364609,,,,306.3668473207012
5,2000-04-29 22:09:53+00:00,279.2955436123373,,301.8549391218843,311.67893417658945,311.46028236485006,,319.68138203511506,323.3147300314182,323.2062974772313,,323.0709321964392,319.18399565465035,315.68539975498425,,310.94086419299146,311.8625157152808,308.1982734253594,,312.5550937303391,,311.7613385086425,311.52754072083525,,305.83260209580027,315.5531969844716,,306.2802542698185,303.14239276612153,308.1519044023494,307.0273301294567,305.1626895722778,302.11022668327143,313.6945949990909,321.6660209857768,312.98849976940346,302.0769513566156,307.2862245749163,312.08693709219773
6,2000-05-15 22:09:42+00:00,266.8372113240845,284.19843113344507,282.4917112135969,295.18818997307795,286.630004736863,290.80611461354295,300.4623034540558,311.088396881766,305.42327773730653,306.91527296438136,304.30580342591236,301.8731907022502,298.1589742042255,,282.648258398218,291.1716814615986,287.71751964683614,,288.98708369672147,,289.6519660182372,293.4522326069695,292.5316114105313,297.3654887556326,298.4041518915468,296.35518980008686,288.9819588133359,291.1378761888532,296.4890096646044,,294.397383144961,,304.9699517420058,312.2647447704675,299.5031683625034,,,292.98995732025605
7,2000-06-16 22:09:26+00:00,258.4934063363679,276.9023975838495,275.6445201920418,293.9687086856117,291.0040815939284,,306.75504115500684,315.2147381682718,308.40848981300053,310.661696420238,307.90002025951276,304.9570025132589,305.35296170437846,,293.6829280649141,298.59722591779683,293.1182538123988,,288.9848982838607,,296.07266998278953,296.9035565115126,,296.29336627736774,,295.2766450817062,294.2368680588359,287.88282322475783,290.2358071892891,297.71612603988945,300.2223481911938,,311.91895109558874,315.1715908295027,301.454692801125,289.24588910841214,,294.94540900855844
8,2000-08-03 22:08:44+00:00,257.64244595449475,272.1183505567208,279.0024839425976,289.96022590812294,284.47941935902486,286.51844127756533,310.83793601056016,312.47416129287416,310.0290767252914,302.99524609262886,299.64412359696865,293.2272602020275,288.33392117204977,278.2717797031436,285.1765953067231,278.10817901667235,,,280.1672400208732,283.0234550027715,296.2522679391727,295.7375843774947,298.3236969876786,305.06265111341224,,300.69896984817035,309.13569265689466,291.85063970668074,296.2879804098326,300.9402558102888,306.6871172511657,304.3178619957422,311.91501038800595,315.67291784441034,302.3922066923754,287.40500119626574,,294.55264510754273
9,2000-08-19 22:08:38+00:00,248.2752986539808,,,280.1418328549233,272.73966388790683,271.76966610732603,292.8137038853968,300.68676540079156,297.67778261357233,289.5664845973526,289.8616199592768,293.02969487291335,284.70666551695024,283.3655202222542,273.3707459867637,275.98685593812456,,,269.38370715164353,,276.9301986499204,289.29655504017506,286.77121987041085,289.2848384686888,293.45166672221234,288.3136260648552,283.6329817153792,278.20338399130605,,286.18272442078035,284.0313186014577,292.2471107971788,295.6426442322439,309.20029147414374,297.1061810704823,287.2924858170843,280.0893287209445,282.2841408878539
