,dates,aus0193-0000,aus0193-0001,aus0193-0002,aus0193-0003,aus0193-0004,aus0193-0005,aus0193-0006
0,1987-05-22 23:07:44+00:00,,229.8450276849897,223.23794577081085,216.17729703342474,153.00738811545784,,
1,1987-09-11 23:10:29+00:00,228.7595008298662,212.28018761445955,198.49242925051564,191.79065828270274,146.44355901397157,194.057593768746,199.12991692009538
2,1987-09-27 23:10:51+00:00,243.5783766914712,224.835501603711,227.60817550561407,220.98699157826098,,217.77117388687205,220.7113176880328
3,1987-11-14 23:11:47+00:00,227.74905754502424,214.47419629999777,216.9283663653246,215.76914823627004,,217.61896955077424,213.18606414213255
4,1988-02-18 23:13:23+00:00,,215.1044995476668,216.22889201358302,209.54144336580313,181.5247463000675,212.62285104259175,206.69385235322346
5,1988-05-08 23:14:02+00:00,234.2587277349922,221.04377241409867,217.2801575351874,217.5926269318764,,225.95781683167255,
6,1988-06-09 23:14:15+00:00,,229.19301199516119,221.20475154916946,211.7666265388048,145.1124719056259,,
7,1988-06-25 23:14:20+00:00,249.6162184133655,227.29085198039104,218.4887659424202,208.1377391825313,141.50181021783447,,217.25067162596068
8,1988-07-27 23:14:26+00:00,,216.55201001408213,208.71180058244533,192.92764954024108,153.66922951104135,,195.2795685993044
9,1988-08-12 23:14:25+00:00,,216.98914590817046,214.43268482354586,212.0502730964811,180.46818072192644,215.4955173209953,233.83986002820112
10,1988-08-28 23:14:30+00:00,,222.20396289448232,214.3082692999318,213.77444727153372,173.37439192317066,218.2469246310292,218.06636942923322
11,1988-09-29 23:14:21+00:00,228.44485334786208,218.9396013413501,206.82696777641476,209.58459463011215,183.94362826270435,215.90529280145353,215.61064031874022
12,1988-10-15 23:14:16+00:00,224.4502580341698,216.98786512750826,215.56181198915905,200.3719997284243,187.79723456754778,209.41761681223028,213.2181143653184
13,1989-01-19 23:13:42+00:00,229.5540354285608,220.26875861572495,212.83532315714447,211.76408447385384,200.86917922295166,203.68908334873146,219.48778284983317
14,1989-03-08 23:13:15+00:00,228.33307427845565,214.4229022768544,210.83135008582522,207.41209005533315,163.24444804734725,204.78936409206955,205.8403120291779
15,1989-06-12 23:11:41+00:00,242.1515780825405,224.1689586404965,221.3857876969782,212.19754687172244,140.53744601016473,,214.08864803506142
16,1989-06-28 23:11:25+00:00,,229.7011911079208,221.0255541307335,212.2808337886794,137.7010385580173,,
17,1989-07-30 23:10:47+00:00,239.66595700520725,220.10766671909863,217.36776653035108,212.35467413229958,155.3047294021437,218.00685720134547,222.17915538553964
18,1989-08-15 23:10:23+00:00,,219.34998618138454,212.23747056121815,210.63698952602724,170.58526479881476,211.51560974609967,218.81343308633757
19,1989-09-16 23:09:32+00:00,,220.75620011032314,213.9284944397289,215.10274522044068,185.07324187775964,220.93593871084298,225.96156908288592
20,1989-10-02 23:09:23+00:00,,194.28497138044318,193.07337595374597,193.50404037575387,162.69226577582307,189.74894402871664,189.16059169321218
21,1989-10-18 23:08:40+00:00,,217.46928515977285,212.54784506376177,210.31006940351097,199.06423907677168,217.48266798443322,219.39859991394368
22,1989-11-03 23:08:23+00:00,220.5238035213017,213.4939764859257,210.74666469910477,201.62607226024085,198.68480228777403,206.549950005377,214.4822107736232
23,1990-04-12 23:03:54+00:00,240.10566823819002,223.94743698878477,215.12228620270764,212.71074758614648,142.3171040527467,217.89770250025293,219.93846798984836
24,1990-07-01 23:03:52+00:00,251.0040069059901,225.68129643041942,220.2404598522199,,150.0489426346485,,
25,1990-08-18 23:03:40+00:00,233.21494104308323,221.6047628122869,213.95332717182055,197.4563006188327,164.8459412062323,185.33548962577373,193.9344878594903
26,1990-09-03 23:03:33+00:00,,198.77092472620487,192.3026173272144,189.52320095641522,162.67997199772765,175.8387278876697,188.4214064316588
27,1990-09-19 23:03:30+00:00,,216.25972769028346,213.3445715492227,208.61297091190443,176.7732035715587,209.16829648454672,207.10832581727627
28,1990-11-06 23:03:11+00:00,,218.10780171508748,219.88461178451126,212.2893425006614,218.84131491085523,220.06415988429663,222.53545038468135
29,1990-11-22 23:03:06+00:00,219.12259965114146,218.88455162819727,218.47229550588696,213.48132799094813,205.54119867995794,203.7785211137955,212.74818472767654
30,1991-01-09 23:03:46+00:00,236.0866174422295,220.2362897876628,221.3634374230527,216.8193584140569,204.78937750518935,213.3652528762451,215.7524846353137
31,1991-03-14 23:05:04+00:00,226.66357403201565,214.95866623870398,214.2179563208484,208.45755394489558,162.74271719413647,202.1479810160178,206.9055020232379
32,1991-07-20 23:07:07+00:00,249.35519173094622,230.09409576249138,224.28307388876817,219.7128996420506,155.25202641944279,204.27013653765658,220.80419974008367
33,1991-08-05 23:07:13+00:00,249.44702441775925,231.6454680627558,223.94717442814044,222.34252319760378,154.5515672347404,222.51711333696315,224.52266894272873
34,1991-08-21 23:07:18+00:00,235.62453622673058,217.96026355386434,210.47233252149329,210.67373297844048,142.78634997231535,199.11040874821643,204.4217621870132
35,1991-09-06 23:07:32+00:00,244.72216892859717,227.8455540991498,226.8696250913042,216.5411547126564,199.7866766612229,223.19564770475168,228.75118091476793
36,1991-09-22 23:07:40+00:00,223.1924807252548,213.81101397437484,209.1404938094181,204.0415366484202,163.6578763847849,202.19067953927677,214.1308616166455
37,1991-10-08 23:07:46+00:00,226.2338042909429,207.8672956975549,209.30889772257783,202.30660361079637,181.2149932098132,207.88697314411138,208.48319281473542
38,1991-10-24 23:07:49+00:00,238.04411886400808,222.29198140643658,226.4006522136765,214.4280280453516,215.34366437474353,222.45036259108886,226.10841298388556
39,1991-11-09 23:07:55+00:00,227.02460523031647,210.52789894476797,218.50633550701298,205.0688543429142,194.64571048150552,208.35847475447804,220.6422207591693
40,1992-01-12 23:07:58+00:00,239.23942198413332,225.1080674102085,218.58606857559388,217.06940797021852,209.64319065548094,213.75440217111677,214.88161278947243
41,1992-05-03 23:07:30+00:00,246.343566383993,232.4191680263974,226.68918912107532,224.1561885931486,161.39802413505268,223.91319968875888,223.21987835821992
42,1992-06-04 23:07:13+00:00,241.69245204409128,226.6487991887475,221.1366759314289,213.48222035621782,162.0108692427007,,218.52361711721576
43,1992-07-22 23:06:36+00:00,,228.90313136903296,224.54445803631518,219.73333193742525,159.3055243622192,211.1020014873002,219.5593980040904
44,1992-08-23 23:06:08+00:00,,212.0114386250013,210.30805742679766,200.16417888956573,135.71730486711132,,
45,1992-11-27 23:04:47+00:00,225.39557271064206,214.48045345226552,204.64678796912824,210.84078991360377,202.0288690219305,215.9945961982945,221.3613749561679
46,1992-12-13 23:05:00+00:00,223.4720912853343,211.43809127865308,206.40598074288556,207.70118778572586,193.13190202078184,209.06791210404208,210.51780246565357
47,1992-12-29 23:05:08+00:00,226.90137803850516,215.92242833244896,210.7051021838498,211.495928951972,204.21207561009703,215.25950140218256,219.40944340475258
48,1993-01-14 23:05:21+00:00,236.23076276718743,217.88091643174872,218.55751979278855,215.16931989792752,212.81360550963183,211.35523303107144,214.06699588089052
49,1993-03-19 23:05:52+00:00,225.8416895703248,216.4064040161644,206.73032401871882,209.32664658540187,182.47229284897813,211.32532091443642,202.25864081607335
50,1993-04-20 23:06:06+00:00,250.818848199788,233.33900915774564,228.82926946861244,226.0796089425701,177.60044263820444,225.92652274929105,233.95357864865434
51,1993-05-22 23:06:14+00:00,242.70498633456526,223.7914966587205,220.60859053585048,212.45008604033498,159.89597926306237,215.21818396790098,221.61659131207978
52,1993-06-07 23:06:16+00:00,238.33156141968954,221.6692220175496,211.92004239917185,198.82706607795865,156.3750277620629,,
53,1993-06-23 23:06:11+00:00,237.46238445553814,222.31056548300117,211.35042672040606,,154.65798908866367,,
54,1993-07-25 23:06:05+00:00,251.62606939079504,230.4305518079358,221.30880650744916,217.59932330449888,152.1438170004603,,219.7072965257676
55,1993-08-10 23:06:06+00:00,237.9576884020666,225.700110965209,219.43268473066536,218.16241294577742,159.94063784406825,218.30175719447183,228.01134107337782
56,1993-09-11 23:06:04+00:00,215.25807604121488,205.63125585937382,199.58376813704282,,,,
57,1993-09-27 23:06:01+00:00,232.4403438339858,219.43485906696407,217.2671293046374,210.31684464524182,191.02307860341205,210.39535252272339,216.59432156056167
58,1993-10-13 23:05:55+00:00,,215.7861726947323,210.920129944601,209.89066076326816,175.5147668481608,200.82107974908726,199.10362850932648
59,1993-10-29 23:05:49+00:00,226.98285000965691,211.55148938825607,206.08301432286714,196.3232304856503,180.90399311007153,199.9704443073654,212.5661096779925
60,1993-11-30 23:05:36+00:00,229.22186525351646,212.85064386383058,214.16505766918948,203.10818899017323,198.99325217093272,204.51765272401033,222.52483067935657
61,1994-04-07 23:03:55+00:00,242.50009129113218,222.77056061444134,216.30356225255315,207.86195139894468,172.04516050060877,211.74993751829717,220.58986348730218
62,1994-04-23 23:03:38+00:00,244.48292681311383,223.64828886262805,218.6814979996361,207.554908788211,160.22495596825678,203.48937460606095,219.80515623863155
63,1994-05-09 23:03:20+00:00,241.7937144871063,224.01812169375827,219.79855871768268,207.21722382162895,157.9620917644387,201.65839255263714,219.73008300628504
64,1994-06-10 23:02:44+00:00,,212.0435469609387,203.93015559372222,,146.79608985408782,,
65,1994-07-12 23:01:55+00:00,,225.4594980782249,218.91605150117326,,152.99475043123093,,
66,1994-07-28 23:01:28+00:00,246.17444812973142,226.80316401191146,221.55769075488453,219.7862753875135,158.0900227535482,214.99907194834137,215.76673078424326
67,1994-08-13 23:01:04+00:00,228.01220264066995,210.94662284296197,206.8646207265856,,136.2988403356562,,
68,1994-09-14 23:00:17+00:00,238.28991913303986,218.0867806833171,214.04575570735048,205.8280348855264,200.8709967616977,211.76768252841865,213.18011282847195
69,1994-10-16 22:59:19+00:00,237.27501343727187,223.1422985008007,216.53820618181976,209.72291857286172,200.17637477241038,209.26654766997612,218.95919673513245
70,1994-11-01 22:58:45+00:00,228.32815847116913,218.3758821958223,215.33919019948016,208.43900502791305,206.15937140339486,212.4291163392675,214.7214928527383
71,1994-12-03 22:57:43+00:00,233.20215035270482,213.33800980949263,197.24197902382699,201.5242187745758,192.12533918084404,205.78771284346135,206.4714050674325
72,1995-02-21 22:54:48+00:00,235.89267008959555,215.19813618711788,211.44188459667615,213.00786836065956,209.046207236764,213.03503992440542,214.22355150536464
73,1995-04-10 22:52:51+00:00,221.0800945841498,213.67206332131371,206.50082729845815,200.1206851307515,160.86250126476628,199.0470995719092,199.21307026441096
74,1995-05-12 22:51:26+00:00,254.42438331904265,234.41580533981616,228.6451772849817,217.74975064034433,166.23507311367524,207.3681512398187,210.7420541991806
75,1995-06-29 22:49:14+00:00,,219.77407930698993,208.446452582643,,148.1899537297204,,
76,1995-07-15 22:48:30+00:00,244.09957069044682,217.6962369739208,215.8878742892687,,153.35537218764688,,
77,1995-08-16 22:47:04+00:00,259.0623368792127,236.68188759547914,228.4288019872199,224.7558956715729,164.94102002657047,216.58026407998,
78,1995-10-19 22:43:49+00:00,237.8237015564833,219.58885638170466,216.4956828887048,214.2852674421435,208.6314726270741,221.73411799958328,220.8434794575049
79,1995-11-04 22:43:13+00:00,225.72572813123244,219.25486957334576,217.84383399232166,209.56855258713068,185.62174436317213,198.3266459139418,211.6467328623039
80,1995-12-06 22:44:08+00:00,228.4247959801138,205.53898181878952,198.90911767432374,196.80036892956767,185.26551290848693,206.83152041314233,208.89911540092888
81,1996-02-08 22:48:43+00:00,,208.00677862651418,216.58263894551712,207.48125662076683,199.8279671645558,,
82,1996-05-30 22:55:41+00:00,240.96002342402002,220.737090982391,217.10803428140784,,152.69843747261822,,196.30907160834164
83,1996-07-17 22:58:14+00:00,242.92916933457514,223.7643936551011,211.40930800744977,,157.4906857760042,,
84,1996-08-02 22:59:05+00:00,244.57319302423116,230.14688828455218,225.8145105734625,221.13207389637657,161.59574084067023,221.6195694818825,221.5626599815675
85,1996-09-03 23:00:49+00:00,,196.46868246446044,193.39291361833574,193.03029553842586,149.39346485761533,192.4379564274425,201.95315372305916
86,1996-12-08 23:05:38+00:00,226.20057852471032,224.78552032638788,223.70099062044736,222.33354213588083,197.77996881222882,213.073001085151,220.99455099869226
87,1996-12-24 23:06:24+00:00,229.88374214220997,226.39051128829,220.77475856470386,212.50234483459033,214.50105920771352,212.34447298759147,223.86915089353175
88,1997-03-14 23:09:53+00:00,234.3100917005449,214.9688145231849,212.85957794429382,204.43805593843769,,209.62767670711077,212.04090715501638
89,1997-04-15 23:11:03+00:00,242.67686932001547,222.2925136848809,218.32359742791115,214.86672222122965,191.6264894695666,217.75086678780647,
90,1997-05-01 23:11:37+00:00,,226.53962883880902,222.63416164962865,217.64708582760582,174.96676029010712,213.2446756357698,
