,dates,nzd0280-0001,nzd0280-0002,nzd0280-0003,nzd0280-0004,nzd0280-0005,nzd0280-0006,nzd0280-0007,nzd0280-0008,nzd0280-0009,nzd0280-0010,nzd0280-0011,nzd0280-0012,nzd0280-0013,nzd0280-0014,nzd0280-0015,nzd0280-0016,nzd0280-0017,nzd0280-0018,nzd0280-0019,nzd0280-0020,nzd0280-0021,nzd0280-0022,nzd0280-0023,nzd0280-0024,nzd0280-0025,nzd0280-0026,nzd0280-0027,nzd0280-0028,nzd0280-0029,nzd0280-0030,nzd0280-0031,nzd0280-0032,nzd0280-0033,nzd0280-0034,nzd0280-0035,nzd0280-0036,nzd0280-0037,nzd0280-0038,nzd0280-0039,nzd0280-0040,nzd0280-0041,nzd0280-0042,nzd0280-0043,nzd0280-0044,nzd0280-0045,nzd0280-0046,nzd0280-0047,nzd0280-0048,nzd0280-0049,nzd0280-0050,nzd0280-0051,nzd0280-0052,nzd0280-0053,nzd0280-0054,nzd0280-0055,nzd0280-0056,nzd0280-0057,nzd0280-0058,nzd0280-0059,nzd0280-0060,nzd0280-0061,nzd0280-0062,nzd0280-0063,nzd0280-0064,nzd0280-0065,nzd0280-0066,nzd0280-0067,nzd0280-0068,nzd0280-0069,nzd0280-0070,nzd0280-0071,nzd0280-0072,nzd0280-0073,nzd0280-0074,nzd0280-0075,nzd0280-0076,nzd0280-0077,nzd0280-0078,nzd0280-0079,nzd0280-0080,nzd0280-0081,nzd0280-0082,nzd0280-0083,nzd0280-0084,nzd0280-0085,nzd0280-0086,nzd0280-0087,nzd0280-0088,nzd0280-0089,nzd0280-0090,nzd0280-0091,nzd0280-0092,nzd0280-0093,nzd0280-0094,nzd0280-0095,nzd0280-0096,nzd0280-0097,nzd0280-0098,nzd0280-0099,nzd0280-0100,nzd0280-0101,nzd0280-0102,nzd0280-0103,nzd0280-0104,nzd0280-0105,nzd0280-0106,nzd0280-0107,nzd0280-0108,nzd0280-0109,nzd0280-0110,nzd0280-0111,nzd0280-0112,nzd0280-0113,nzd0280-0114,nzd0280-0115,nzd0280-0116,nzd0280-0117,nzd0280-0118,nzd0280-0119,nzd0280-0120,nzd0280-0121,nzd0280-0122,nzd0280-0123,nzd0280-0124,nzd0280-0125,nzd0280-0126,nzd0280-0127,nzd0280-0128,nzd0280-0129,nzd0280-0130,nzd0280-0131,nzd0280-0132,nzd0280-0133,nzd0280-0134,nzd0280-0135,nzd0280-0136,nzd0280-0137,nzd0280-0138,nzd0280-0139,nzd0280-0140,nzd0280-0141,nzd0280-0142,nzd0280-0143,nzd0280-0144,nzd0280-0145,nzd0280-0146,nzd0280-0147,nzd0280-0148,nzd0280-0149,nzd0280-0150,nzd0280-0151,nzd0280-0152,nzd0280-0153,nzd0280-0154,nzd0280-0155,nzd0280-0156,nzd0280-0157,nzd0280-0158,nzd0280-0159,nzd0280-0160,nzd0280-0161,nzd0280-0162,nzd0280-0163,nzd0280-0164,nzd0280-0165,nzd0280-0166,nzd0280-0167,nzd0280-0168,nzd0280-0000
0,1999-08-21 21:46:56+00:00,234.15287689898477,,,226.91624443813578,238.4603466006431,231.51482668808822,231.29828052808531,,240.0759437625303,235.5869416051633,239.07930150719758,239.3140293231977,236.89416733747385,,,232.49377755883154,229.77299374796337,230.43634867492798,,,228.09938137588847,231.79319470823648,224.85750128289342,222.34900655798378,,,215.6840467637821,210.02435873895976,214.29322643614472,225.3366237876206,,221.31625987420475,216.12905050175155,212.47176898589225,205.897404042971,205.21909223076753,207.58405512223106,206.36631030851854,217.39854249648616,208.91975188865376,211.0963403651708,198.69573857993427,206.9178478780502,203.16418841489212,212.02204581459694,213.87724629222836,,197.30451093356572,,226.0366542919361,235.07162697755038,233.20119692297183,228.6851812848653,,220.03263992387073,225.6293855194618,232.33704245755973,231.11479930479703,,,,230.71420423292957,224.7627610334506,219.52081806522926,,,205.02762171693863,203.96366400884008,190.59211549988663,208.4629689692704,,,211.09265405057457,215.043704994011,211.85716181188397,219.09825670359936,,,224.64634163848805,228.41488706164026,229.1045530950447,,235.1192098690434,230.59293873352422,238.1784469887859,227.30198371946568,228.0974528069254,222.24900082115946,226.79374616548927,232.0064212653001,235.17907967638004,237.86443553493098,229.77965023629488,,,233.26006290240616,243.34406601989335,229.5517117640116,,,223.76232539192068,215.9639369966738,209.97449238218118,,,216.66224337869244,207.26470243446167,204.22720892242472,203.66921969218302,,,205.45259756014394,215.31656288176944,210.7702594287998,,,,223.76067861608703,211.6203986654572,211.36804620019558,,,206.08236139907484,190.19838420068936,200.21647483902376,,,182.220717584214,188.235468116992,194.05066000383775,195.27418766272697,,,199.6807849071954,205.10016744014064,210.1645278150922,,,,207.75757897517158,205.3751149786099,209.77769192759044,,,223.81873803480016,221.96834016596358,212.88701920565714,,,,219.6663613331087,222.05355204816385,220.53910043946905,224.59475758576193,,,209.72324815472945,211.89062851806702,207.90197732947783,,,211.6802462542777,211.33398913479584,213.33383052977072,212.4362273162879,212.89176515051588,,213.13901145543272,210.74512680887986
1,1999-09-22 21:47:00+00:00,245.24107132740363,245.7385089657982,244.28942113649128,241.88192264131436,245.0135727835123,240.3535284932849,242.84728932619402,,,246.71781874302906,242.38417750227495,234.09777012794441,241.64219190547354,,230.02178276571817,239.46999101762486,239.53445367145102,242.68431143400292,242.01937356188162,,,239.14102953925865,227.7897017159344,232.50603217771877,226.6806765474079,,212.80895453225477,230.4274690777263,215.85379371546583,224.10612303871744,,,216.20253634145556,217.18492611853912,215.47672874946448,206.02421942626876,206.2499039452289,218.39432923849589,222.86097704069593,222.99030369087197,218.65904786073756,217.57316397058054,203.55035509549364,207.5796402724297,212.23123222247918,209.12855248546333,,212.32468184822898,223.9712166311269,235.45735846359688,236.5681908473465,234.20595760025026,229.6356334775637,,229.85118597548276,215.25906391763334,231.5420284163978,236.2510839079299,237.77408658347522,,,224.19297324753927,217.27899964266206,212.3182239530206,217.58498480254556,,,199.1199441110434,198.23295881021866,199.88331269712677,,212.06707221171672,208.13511387440676,213.73766206110574,224.7055171326989,215.84425104795773,,,213.83238300305257,220.91607129437168,216.23240163918192,233.0966927366923,240.54991596436497,247.59033973562765,232.33137572809,226.92764531889583,227.30962288782501,233.09059932584915,232.49475102268383,238.49918216134284,238.08637413594826,234.7458470048633,230.94289709636624,,,240.88557059395185,242.904616984525,230.9638453418857,,,216.922962045456,210.08508255362162,208.3935267646281,234.81611852948038,235.43690981908048,,218.5056370582603,207.72147585377482,210.2823549355356,,,202.0890339952799,212.65409687600015,217.65466646581535,221.8132659519855,,233.35054929402273,224.00992795951797,209.49235253105041,200.90533800392438,,,205.5173657735045,209.02879159877838,212.86609722786812,,,,198.19464201135938,192.90596253775618,193.0324895571531,,199.18570429402956,203.0420516896054,204.11296829865347,222.15573462918158,,,,215.14014353422408,210.11713237504506,202.47783783882448,,,235.66016988081736,230.85316305759295,220.00405966585436,,,220.6285715945186,239.17736223213745,239.33078830138575,219.8853605728441,,,,214.55144273635656,220.8997694340632,227.86087999176738,,218.75025965034686,212.50970879510157,199.27740742456086,206.24392282609622,213.0162959715609,213.60772455364145,,220.00902748596738,214.49972482787953
2,1999-10-24 21:46:56+00:00,241.58468700433818,,,,240.05004618873906,247.46542163006708,241.8587127394639,,,248.13394755521878,244.10017734773183,241.69764164708008,237.92381478724047,,255.06853690263432,248.13347280931276,253.40057334496592,244.12833580226064,248.26813040568533,,,239.35907542337793,236.3581223893561,228.64454677738303,,,234.79340092763886,227.42196090338976,227.40809664997502,222.43560423228118,,,218.3742382805007,218.26354817062122,223.21759740326658,222.56698404983538,234.18759602316666,240.22346858354257,237.17808966304509,235.385629352159,229.52735506526952,225.6433673876996,222.16332580997442,219.28681198334584,220.38238435440917,220.29844701828478,,239.94783494432852,238.52724460532556,248.21425880099272,237.22140728075757,242.16487936600987,,,236.67437997904304,246.46307281003376,249.5790478335518,252.827432908327,247.21657691621996,,,237.27785437051875,233.9035955192278,230.03284265949463,230.1164720145018,231.61323634308698,,219.72909589793107,209.8923794045827,215.07138167505875,,,208.64059934861618,217.1452722315701,213.92480845087331,223.16010402140665,,,220.01048432934638,234.98232911069397,244.56827593518307,242.67575906634798,249.29995623747666,240.55772049970273,245.1525597214099,240.68463292532218,239.15706960958025,237.82565807141177,245.14777762255872,245.13608011370587,248.02924060049835,249.76126050419873,252.81667322062535,246.14368518057174,,246.30894358573454,237.2866409760405,246.7402499417548,,232.4682316348623,234.1320709546351,238.539063235761,236.26124328248315,244.514233105774,,,231.04028379743897,224.78977735299134,227.61499197128495,223.903200249096,222.01394561786677,223.5671229469006,231.48610619472564,239.0142348393476,239.63392344012024,,235.08247647473007,232.2209168229016,227.99609432269693,224.7147203145508,,,229.55405210408117,230.08677798493179,216.16464705109274,216.9027032387265,,216.00996420223728,225.13892827239732,217.2304625606695,210.6644264848059,,,210.585950841439,216.82712242175688,217.05936531475652,,,,214.80349080388604,218.8043141578299,218.36351119986597,,,245.72893827140555,239.1408611948026,236.4513572297145,,,240.34868332357263,245.63893848206664,237.4645426032831,233.9927734916894,232.8447980333898,,224.80195595744533,237.7103351638585,230.97337779040697,230.413635021739,,,,217.73487019649997,224.63267493185703,224.6722699237943,,,222.52359624170145,222.86488890989617
3,2000-05-19 21:46:07+00:00,231.35600213921495,235.4988304008851,,,241.55062765712447,241.5682935097874,238.5560560887931,,,246.93950976399097,246.56010284823816,247.74413299959812,248.00371219786913,,241.488144564378,236.87699725890954,232.93902061379015,233.48378835143913,,,233.79473825828035,236.4014517911629,220.42768802159225,222.21171136624636,218.8637213772192,,222.11601577635042,219.8657467646012,219.20007499089246,216.6626904198544,,,220.94767298225904,223.20571422058254,224.41957269495333,219.19906235439936,222.94487194933407,213.92440391409974,207.58401202818303,200.32540350887666,176.40471027142658,188.46890939492195,184.47543341868203,181.74439640051895,,,,,,,,,,,,,,220.31042978356916,,,,226.67872066478907,223.17449447227744,220.43119996429866,,,210.6049038528094,215.2046428584093,209.5590227666386,211.98089329471398,,,207.25307760673928,210.90800336261447,206.22055344036283,209.830995489767,217.24993264023271,,236.7871391380131,243.5582127970445,236.45481054527536,234.3518829580281,228.50814489018305,224.54099872923805,211.76204010664713,218.95314241597373,227.49531635922276,230.44932244686433,234.0119080536322,225.1769523934784,231.25026836090063,229.99750601259723,233.19108577387345,236.3348361284213,,232.02637314911277,229.50425858057426,232.3319885625775,,,230.42706442256704,226.01553139544805,228.8882242517842,230.76437606570866,,,227.8736261920464,227.43153606747822,219.31238296434864,,,222.6596907020774,223.82648676955375,218.09842463589945,,,,214.41085199564654,211.8914327557226,202.91962178434437,,,218.96992530925525,214.41721398600396,,,,,205.6501255977513,201.38530134182557,206.31513882794582,,208.33112486572028,209.57263572039554,213.01611724719947,211.08665319207358,,,,202.55261285604632,206.77720122157652,209.66924254791732,,209.67564377601065,213.72932585051646,210.03090496854992,217.38222585478283,211.08652461724677,,,228.61147677217363,236.58733341244377,227.35421850411439,229.04085311961006,221.21532334645107,,221.95156524139796,219.34717921445227,218.1988087238269,,208.16578087619445,207.53226491849838,215.67941398364923,224.0371775403004,225.50358848377815,224.6630160354171,,219.0089677334026,223.51685955837974
4,2000-08-07 21:45:08+00:00,221.61325029954955,,,,222.81669487880455,223.66972422320507,221.6052585969368,,,234.62868702132235,234.34495802518524,228.4513280193593,232.199707586845,,,217.32005250042042,217.95461069287165,213.45164645468193,,,215.6967439319518,212.72280762671912,206.85914501327636,210.95651737029604,,,209.04978012765088,212.03123729410794,208.48871688369397,,,190.72428166514848,194.84149645480005,204.43228372219986,210.7504663542171,202.60874995187808,205.53539832155965,204.56202066131954,198.9606781042737,198.28905980745333,194.5707086728453,191.08978958412797,190.7427459844184,211.400069103217,215.04986269430833,212.36537669127856,214.39648623303293,209.0805820991726,214.58878106972782,213.20769455457165,200.81538694996223,195.66312756664212,,218.80933056959768,236.24822136666364,247.49468804152923,239.41892959974177,236.02317316020222,,,217.83771313895468,212.4184368155176,207.06477634891849,203.35368282877388,,201.73391221326222,202.80314160814683,196.57551269466688,193.4121632847173,188.79984985937293,,,195.90974009272824,190.40966442035415,188.309810693845,,,,227.85472672817414,227.61463627147413,222.08163574629026,,215.60445852799572,215.02163991689605,214.37198622082593,213.38938437352883,224.64320838330204,228.68961589594346,219.31376872422456,228.3806908500925,223.9085377350771,226.88063386580947,216.9680122716051,,214.21153492088118,221.05524641242596,217.98417876994293,221.2792685875293,,220.27625163937566,221.88070471607693,218.98850197488184,211.4420913936703,,,,210.6771251997386,207.00384690490142,197.85372953199976,194.76032366239565,,207.34687074577275,216.52183116931965,213.4829804413357,,,204.73880813097458,194.4602479189532,192.16872131372892,193.26373292732313,,,203.4575513874311,195.1673916458617,202.8487246520298,,,,186.4907376122701,179.03547798645295,180.05987609260964,,,195.69206900110677,196.12720398656094,194.48256931264373,207.92680596919442,,,193.42434641757944,209.94708219205185,212.25428675643442,,210.00724868321694,209.00277662206446,211.60674507745196,215.7584954349476,,,,207.10561445572597,213.59039421698714,207.15015274203196,,,,207.41723021684365,210.90098133880724,208.85586647642933,,,200.3169457368698,197.38968519946377,205.29496666362013,203.3093924917896,,,209.77009564520452,201.1570232218151
5,2000-10-26 21:44:22+00:00,235.25351090374366,,,,239.6064975218403,246.8468761369825,245.21147729564257,,,245.13780085542652,242.0391554815755,247.50653649114224,246.96388375460324,,,245.00965903433251,237.3647524492129,235.68880294008602,236.29426323948164,,,228.0493464091524,228.46434645144467,236.20180216135003,228.49487520420527,,223.85604192660213,223.56908415445108,212.51062693014077,,,,201.65182391825098,203.82942432253085,201.0224414745166,207.7717963147388,212.59883041313594,210.37160594136378,208.0963416408092,200.40227559873944,206.77531271335752,208.0512395708172,211.34268537988766,235.69476617008218,238.35214129937503,225.81110619896086,,214.3741929327538,216.933641370602,217.62295028260888,221.2078512585225,221.22577520998954,238.3155377397726,249.44991572227482,,250.15524983079615,242.82851498867043,246.33369631499716,239.35717116047454,,,218.66159931101456,215.59408487444747,213.52721029378534,,,,217.4095052608646,208.46742357083033,215.13164421903883,,,198.02095450573617,195.50363822525856,200.17469254341276,215.1491736029281,,,225.03213809920084,229.82491531830374,234.01266348447834,,225.10874111319114,224.55661475488057,218.3309560315345,222.63557226647737,226.69497044564065,234.60579567225938,227.84016987363935,224.58048994143348,223.50246558197597,223.2046012883153,226.36186272335692,,,222.92439097983072,222.59153930928122,222.47571594217735,,,219.72240023530009,215.49215802706144,220.67660733333938,219.4700209258628,218.7990135728493,,216.54159490083583,205.16816031467704,194.34326640576032,206.44448296290514,,214.3723880206153,225.66247121042636,224.26170510673774,215.79881280706041,216.25129456212076,215.70050236241886,208.1748114726661,211.81853285709894,215.88493168954676,,208.54205978581663,207.96433400922314,204.20024296954622,204.5135518289598,202.38491464529955,,,194.79143649336854,195.74366931612144,200.5870752384654,,,209.00220476766881,199.60802066791643,201.99652717521522,,,,207.86089758285672,210.57867142679873,207.48546072782014,,221.67123381958675,,,,,223.17382426622336,222.6485855050782,223.42125154498987,213.14140808535853,202.14906674831863,224.05354251766474,213.06665804151794,190.50751955705093,207.61252682714692,180.21487442551583,,,,,,,,,,192.08954670265402,182.39309866900527
6,2000-11-27 21:44:26+00:00,240.55881025423113,,235.00730329698183,,229.37074635314508,228.58980807397248,245.15468903410397,,,250.4158900382007,247.40771477032268,247.49856585982468,245.0309383445624,,,237.66040852331122,237.02631039827858,234.99820621433886,,,235.66376372935616,239.83671295801864,236.56972898394696,232.9666355615816,,,232.7061898561454,231.97670645584137,220.72052634519457,217.0530367672991,212.79784028817977,,212.69928387208216,219.66880518918788,220.0553569364562,224.4326471348825,225.92465402639252,230.45159908065637,214.8763451637747,213.76488656301248,210.33142791938337,219.91369496219997,233.31898642855973,239.75681837368145,245.17728969604164,242.55390970125987,248.88547470887934,250.5988543871182,246.45909455270237,230.07967853105032,230.3898952487279,237.28859668027744,,,254.98985090959764,259.59891277535866,262.9152243480253,253.19014210960526,253.74889249917965,,,226.15158879155456,221.92815520263702,223.562726006025,,,,229.237285048482,226.83129705604006,237.83757208654765,,,210.6439289697626,205.51268094343263,206.87913839314726,,,,250.2532414733785,250.05318374320933,241.90328256309357,,234.5916667374316,233.66520447368774,242.27286093427577,252.09259797062992,253.80791118560802,261.8746168891037,260.3492882473795,244.34549600405634,235.51309724407136,237.68175520962484,234.91216706458204,,235.4934998414108,228.53513656685521,241.03264313861834,243.0975523638498,242.91658940513094,,231.91239174737302,232.46208381971798,250.66773226166632,245.01583712597304,,,228.81270556456687,224.5602734589028,212.3411949871511,,,229.03261992307318,244.1102108415914,241.01014014037798,209.46956527821857,203.61164814228823,,221.62416241492969,219.46439163761553,222.42731759760042,,,219.44190782887338,214.01361487028532,214.97125156870962,,,,187.9690227891117,200.5639657132274,205.7991638649654,,,218.28174476503597,213.88627976922106,211.12637837825363,,,,216.1384541876464,218.29801189109287,218.9009436779312,,,220.7200369523096,227.8647016038537,240.36170531478538,,,,231.84240841861347,234.40639669431758,246.00517329904372,239.50353922941758,,,221.83440823639017,231.24372363195963,235.058958335097,,228.27614966635534,,233.0291209464613,229.87644369244865,223.71927326463992,,230.7567905132194,,247.1737537997814
7,2000-12-13 21:44:28+00:00,267.6708930440798,,,,266.1529125212448,267.33976661639775,267.5426322611733,,,270.46407160144645,269.54949044559777,275.0261337193346,266.66229501351427,,263.82332764968953,261.1643276498834,260.4545751935049,256.5201472997959,254.59640582235247,,,250.12479667460656,246.46933642779817,252.71084834472015,,,252.99046702623622,251.02573398279705,244.3612776286097,238.74435861987763,,,230.31658167548773,229.4629672477436,230.21932026334656,246.0550841206957,240.5910429530357,242.4465832151873,232.203924879286,233.39922067212822,235.10402800128946,238.49558688225324,245.20071560132646,257.9862960212495,256.27445705367194,255.599691781224,253.73115190368742,253.2303278755862,250.66950187910038,246.08594745683132,243.532842298224,244.44757753553162,,262.51802831339467,,270.6553606473289,275.44236362847204,273.5318740923015,268.8477970428719,261.2417396679322,,248.90525913621303,237.675211695111,234.32930167502684,,,,240.9944131646866,242.1893821449538,234.94217712292217,,,214.55096581263288,216.75972727779563,231.21553273808865,239.38280212176838,,,261.9417860733453,260.4719482605441,255.04638411010268,252.22972956539382,245.78551295231495,248.09148657004775,249.5941454067922,264.84352203758255,271.1275571744117,270.60196142248986,271.3907556200145,265.4731866502995,262.07071767227814,260.47770053890525,258.91894652767826,,,254.6171390583733,252.9534322785128,261.0253517791946,,,244.11278235555758,259.56750019819947,260.9068302494666,257.15084100586574,,,238.30095921506694,240.92388913390573,237.7729629961843,237.9512429086221,,253.11565800733072,254.28473145766716,252.38402366059927,257.0748363024194,,,241.9841526810044,239.877552880738,234.95829293816618,,,234.57423858800837,236.17431485340924,245.452531765348,242.08395658813205,,230.57977685361712,229.73779346218583,228.25577766512987,234.80796188143847,,,233.7326572737769,234.53059904464317,227.8860332932816,,,,236.62663891843954,243.32046524312747,240.28976740707336,,,243.3707836502577,244.27649731926599,248.97936307444564,,254.79335448511546,,250.18255903340386,249.16484017704371,244.42572450526686,247.63072917929156,,,242.87622953406355,237.17975628750213,241.28460032523304,,,,238.15025535149044,243.14919914922817,241.1514008597559,241.4079791192963,,,244.9930924348717
8,2001-01-14 21:44:33+00:00,,,,,225.2796265452999,226.40239369027586,229.54392973375377,,,,,,,,212.6147226933997,227.85839557059296,225.60202106740604,227.29980586302239,,,211.22967111241516,209.35516255764506,213.97592979340385,206.14775408123413,206.70762773177177,,,207.08697331184055,,,,192.1439868314705,186.57710833217382,189.58992409257502,189.39475160481646,195.0162792915705,,189.9328419394294,192.76799703975453,,,197.3693770767018,212.45642802936354,217.5628535334871,214.72936140359457,217.47842287393638,,199.41876768115452,206.9593919768484,207.91127657268777,206.5880915363576,202.69650929285007,212.83822638122774,,228.08925680249277,231.129969133051,228.91872106501128,233.10581680037927,233.6836907598045,,222.88470188652528,208.36083382893557,199.61410486560578,,,192.9640383393449,197.87165259267397,206.2373675064198,191.79807623321165,,192.92181343285034,,182.46831448695116,182.19210965287033,181.61480310141587,,,220.8096662919389,227.44646666053865,221.60765848938516,212.72787983149033,,204.749802087829,204.8714852498275,210.84945965951522,232.08468338487785,235.78430951329236,237.81746260722696,238.9732695932,230.02206918307195,226.53895146383914,219.19572581728292,206.46102671297385,,208.84056910514832,208.530011570547,202.89651999424822,203.89673427432857,,,208.0746267576796,211.76755939823136,220.19766530319504,,,,204.77050780853415,195.83732025683528,192.91654107232532,183.90640550948734,201.9096340885451,206.51213978946083,213.729346728191,215.14853266026677,,,,201.55960146697976,201.065514257879,202.39264198578138,,,193.12160306799143,199.03311454323767,198.03446430245214,199.90817527539744,,,186.9567120626752,187.95692563412587,189.73628267954126,,195.3107364581968,194.54471236163124,196.7743242668178,201.92904378073825,,200.92671851343079,,197.99853205985994,196.28155226619282,205.55380912020647,199.92366147655747,,206.8599890890596,209.62347701051368,207.3412528499548,,,,214.5528135875735,213.4754442199319,215.15465794132805,211.87858484540502,,208.43756707697548,201.52145215018078,204.03173593508762,205.287003836308,,,194.23914032757807,201.75384919298432,197.67008304332873,207.20681778614747,,,213.37890992689842,222.10559499345712
9,2001-04-04 21:44:06+00:00,240.33366399617336,,243.1444177344808,,238.4917276701222,239.56016279383354,239.2141900730164,,,244.55642093127634,239.18618779836513,240.72272143201334,236.4231771934364,,,224.56580734833577,224.4641653795022,228.44759542986694,,,,224.17187081585257,221.6263001033803,222.99148054843556,,,227.67761915177894,220.42859568064992,220.39501351220213,,,196.66518664723284,194.75792732753422,202.82135316130467,205.4027608761141,208.2283517629488,203.97834902708667,204.03129023524014,194.84122293942218,187.68404020113414,182.52899736862653,196.64805592793678,212.61648203584343,221.79027004263656,215.04407181567842,211.87394177850132,208.17095360169532,215.09690971079394,210.68411339982146,208.96199304852448,212.8835322849767,223.36197306174188,231.651696774585,,240.14022258058196,235.33214269621888,240.30972794584946,243.94318234632703,243.49736316185124,,215.10715592985272,209.20972954312862,193.85449678781558,186.04981402490435,,195.47781611014386,,211.21677125503558,200.07872682255393,197.5140134148144,,,180.72008461212033,188.30349003833936,195.94792239999225,212.99420927526202,,,225.35704219955704,213.5329112265597,211.6202203529913,205.36815966413945,209.02050743972913,219.3806962363279,227.74655008598026,234.82646986677472,241.48471575595744,230.8782943142805,230.77103827699,227.27352123760872,226.57539638722653,217.42498982886298,200.6812219574758,,,209.46284586215504,214.54537728123165,224.2006563122546,,,215.57816488259934,220.90254187998434,217.9734887012704,221.2399735138338,,211.9267655837539,202.54241553664926,202.22000911194553,199.21391172588693,,,225.15161486873473,226.52657982751995,226.18955804468166,212.43687376423867,,,198.95371633823618,196.63397710017287,201.85263429048143,,,201.74612474128395,203.70667466548585,202.4392280765403,,,,181.3888099215843,179.5196839112014,182.6285519070087,177.13958412312175,,197.61280861986552,200.80836121245468,206.40074162911492,,,,203.66504763507265,200.45304803643538,201.56682276757314,199.60680880699073,,211.68948763425533,212.65625108360373,205.83628797022337,,,,218.58353230723085,208.87888890175935,214.65105031681722,219.62017832968445,,,207.697230748914,207.76750734924263,211.8743782334051,,197.76998604936313,205.05305352394072,206.01744518904178,206.07458580662708,207.78477387246124,,203.37413586234638,208.51996755540813,209.3058936744622
