dates,nzd0597-0000,nzd0597-0001,nzd0597-0002,nzd0597-0003,nzd0597-0004,nzd0597-0005,nzd0597-0006,nzd0597-0007,nzd0597-0008,nzd0597-0009,nzd0597-0010,nzd0597-0011,nzd0597-0012,nzd0597-0013,nzd0597-0014,nzd0597-0015,nzd0597-0016,satname
2009-10-22 22:17:14+00:00,182.72,177.34,168.95,159.92,152.96,155.47,162.16,171.91,177.59,183.96,183.86,190.66,193.40,190.87,194.48,187.82,194.49,L7
2009-11-07 22:17:29+00:00,177.65,172.10,165.75,158.26,157.09,155.52,163.02,169.50,170.31,176.62,186.63,187.25,186.07,182.57,188.71,185.12,189.73,L7
2009-12-09 22:17:51+00:00,169.54,159.56,155.68,148.27,143.79,142.29,142.79,151.80,153.40,166.43,178.54,188.22,183.38,183.43,180.86,186.33,192.37,L7
2010-02-19 22:17:53+00:00,183.75,174.88,171.09,170.67,164.02,158.01,151.74,174.67,176.46,177.46,183.03,201.29,201.88,190.65,191.59,191.61,198.17,L5
2010-07-05 22:19:10+00:00,176.82,,,143.76,158.77,,104.99,126.53,,150.40,167.89,,,,,164.61,187.22,L7
2010-08-22 22:19:13+00:00,188.26,182.88,167.40,157.59,138.85,138.52,105.16,133.05,133.09,142.04,149.02,158.99,159.09,160.21,160.82,170.26,176.08,L7
2010-10-25 22:19:27+00:00,174.50,168.10,160.02,162.50,161.31,160.68,143.13,154.48,153.91,164.01,170.60,184.32,169.71,169.23,159.62,167.91,179.35,L7
2010-11-02 22:16:48+00:00,173.00,165.30,162.43,158.05,167.88,160.43,155.96,162.71,165.16,167.98,163.61,168.73,169.07,171.96,165.98,170.98,187.13,L5
2010-12-20 22:16:50+00:00,173.59,168.64,167.22,163.55,161.70,158.23,150.19,160.62,168.15,178.88,184.45,176.92,174.78,176.02,170.97,172.53,182.32,L5
2011-01-13 22:20:15+00:00,188.73,179.26,170.28,165.25,166.33,167.25,161.27,165.96,167.78,174.85,183.04,190.72,192.21,180.22,161.30,175.40,190.72,L7
2011-01-21 22:16:54+00:00,201.23,191.77,201.00,203.75,200.20,199.54,189.49,183.86,183.20,185.48,189.26,188.80,190.18,198.35,188.97,196.45,210.90,L5
2011-02-06 22:16:56+00:00,183.95,170.62,170.89,169.93,167.74,160.67,162.48,155.56,173.39,170.97,172.36,193.37,188.84,185.60,186.48,192.46,198.12,L5
2011-04-03 22:20:35+00:00,160.93,154.15,146.75,135.01,150.56,146.04,128.80,138.49,142.06,145.93,154.18,159.43,154.46,151.59,156.46,165.56,181.93,L7
2011-08-09 22:20:22+00:00,133.79,123.01,114.77,123.12,132.09,133.79,118.71,138.27,137.09,151.19,151.13,152.34,161.40,154.95,160.09,170.05,182.25,L7
2011-08-25 22:20:21+00:00,,,,,,134.08,133.61,129.13,143.72,151.30,162.95,162.03,164.35,163.97,167.11,170.97,171.66,L7
2011-10-28 22:20:19+00:00,160.22,149.52,139.28,140.08,128.57,124.11,119.29,121.30,129.88,127.38,151.38,156.16,149.18,141.73,159.72,160.77,163.85,L7
2011-11-13 22:20:31+00:00,156.87,153.77,148.89,140.21,139.66,129.92,128.36,137.40,128.63,147.74,153.82,156.12,158.85,151.25,153.06,162.83,168.05,L7
2012-03-20 22:21:05+00:00,186.52,183.42,169.92,156.68,161.60,149.14,137.63,142.57,153.81,161.76,168.12,173.49,173.66,175.44,174.48,170.69,179.29,L7
2012-06-24 22:21:27+00:00,170.76,149.32,,,145.24,,,107.45,,124.46,128.91,140.99,146.37,138.16,147.12,162.39,164.03,L7
2012-07-10 22:21:41+00:00,,,,,,147.65,,116.26,,127.90,132.16,142.07,149.59,138.24,150.04,159.16,168.72,L7
2013-01-02 22:23:08+00:00,156.46,146.18,146.40,142.74,139.26,140.89,140.12,153.38,167.99,168.84,173.09,189.81,186.40,185.69,188.17,200.84,190.39,L7
2013-05-02 22:28:46+00:00,169.42,162.87,158.33,155.47,151.92,145.31,136.09,132.34,141.46,144.16,146.91,158.18,155.44,150.38,155.19,167.49,179.08,L8
2013-06-03 22:29:01+00:00,140.26,135.95,142.75,137.93,141.80,131.06,125.88,133.00,141.94,150.12,152.94,162.05,160.04,161.49,164.00,170.58,174.90,L8
2013-07-05 22:28:57+00:00,124.58,111.73,117.02,122.21,132.70,132.26,116.41,138.10,141.63,150.46,150.94,155.93,163.09,160.08,163.24,171.17,,L8
2013-08-22 22:29:00+00:00,166.93,159.58,149.85,150.69,151.68,139.74,134.12,136.17,140.27,143.91,153.27,155.21,160.31,166.44,159.99,170.76,184.40,L8
2013-08-30 22:22:25+00:00,179.35,175.21,167.27,163.18,159.98,147.49,138.42,135.17,136.60,137.37,147.98,155.03,158.26,158.23,162.24,168.17,183.08,L7
2013-09-23 22:28:51+00:00,166.99,156.49,153.57,147.23,145.34,143.29,135.26,154.76,150.91,145.30,156.27,163.43,161.06,170.35,173.01,174.02,179.93,L8
2013-11-18 22:23:08+00:00,158.42,151.97,148.31,148.07,144.85,133.04,122.57,129.81,135.75,138.39,141.10,155.14,152.06,155.44,154.19,161.69,174.06,L7
2013-12-04 22:23:18+00:00,165.86,158.73,153.93,151.29,148.77,140.29,139.12,149.10,147.00,146.68,151.89,156.91,164.59,167.10,167.57,170.30,188.15,L7
2013-12-12 22:28:32+00:00,,,,,,,141.76,145.30,150.10,154.60,160.16,172.89,169.95,175.39,172.74,177.20,185.61,L8
2013-12-28 22:28:23+00:00,173.37,163.26,159.65,157.97,155.92,152.92,142.20,142.50,149.08,153.60,154.83,163.51,166.13,166.63,166.85,172.56,183.39,L8
2014-02-06 22:23:51+00:00,167.33,159.08,152.49,147.20,143.46,150.64,153.70,158.19,160.23,160.25,166.82,172.68,172.32,165.51,171.50,188.19,197.59,L7
2014-03-10 22:23:47+00:00,164.02,161.51,153.31,157.57,153.83,149.57,144.58,152.64,147.67,149.80,150.84,153.73,156.21,153.36,159.96,173.85,187.08,L7
2014-03-26 22:23:54+00:00,,,,,,,175.00,169.49,173.60,159.32,161.59,,,,,,,L7
2014-04-19 22:26:52+00:00,134.04,122.66,118.02,,119.06,113.83,114.78,125.64,132.06,133.12,137.17,151.54,152.32,156.78,151.03,163.13,169.31,L8
2014-05-13 22:24:16+00:00,,,,158.02,146.88,,141.66,140.20,156.45,167.18,166.65,157.57,165.15,164.35,166.06,176.41,,L7
2014-06-22 22:26:41+00:00,125.05,120.20,112.29,117.10,129.92,130.19,114.81,137.80,141.43,150.06,151.55,161.79,163.14,157.70,163.53,173.07,,L8
2014-07-16 22:24:29+00:00,152.41,,,,,156.65,87.74,103.48,108.68,119.24,130.62,136.88,144.34,142.50,143.71,152.63,165.00,L7
2014-08-17 22:24:36+00:00,,,,,,,,,,,,,,,,148.94,,L7
2014-10-12 22:27:11+00:00,141.62,139.24,141.48,137.42,134.99,137.41,132.02,137.86,139.94,143.16,149.44,162.97,159.42,160.90,166.58,171.32,176.75,L8
2014-10-28 22:27:08+00:00,140.94,138.13,136.50,141.82,135.00,136.24,132.65,145.66,143.88,149.24,147.14,162.98,164.95,158.60,165.88,174.56,181.59,L8
2014-11-05 22:25:11+00:00,161.20,155.55,152.70,155.93,156.68,148.48,149.18,151.34,157.39,162.79,164.99,174.99,178.20,182.04,177.92,182.44,197.66,L7
2014-12-07 22:25:21+00:00,157.37,159.71,151.62,153.69,155.87,157.12,155.97,161.05,156.46,150.98,148.85,158.72,160.77,166.38,168.54,175.31,183.62,L7
2014-12-23 22:25:30+00:00,155.55,155.86,144.88,145.09,138.20,145.85,149.12,157.34,152.60,152.99,153.08,161.40,165.62,168.22,168.28,176.94,190.76,L7
2014-12-31 22:26:59+00:00,136.45,138.09,131.63,133.09,134.57,140.94,134.63,134.88,144.30,145.71,148.87,156.88,156.83,163.77,165.63,172.20,178.96,L8
2015-01-08 22:25:32+00:00,171.18,164.96,149.21,140.06,141.81,151.01,156.49,168.19,171.64,168.04,170.14,167.81,168.09,165.34,162.51,168.28,188.05,L7
2015-01-24 22:25:34+00:00,163.49,161.24,168.23,164.13,168.20,168.57,173.88,178.17,175.90,177.02,170.06,174.36,167.27,162.53,167.76,173.95,192.95,L7
2015-02-17 22:26:47+00:00,171.47,167.69,166.16,162.01,166.00,155.72,149.00,150.04,156.81,161.21,162.67,165.48,171.75,175.24,176.83,180.81,186.76,L8
2015-02-25 22:25:48+00:00,161.31,150.00,147.38,149.35,151.11,149.88,146.53,153.71,151.85,147.34,155.18,155.17,152.08,153.24,154.67,166.87,178.69,L7
2015-03-13 22:25:54+00:00,155.49,155.47,149.35,143.36,146.75,142.44,140.70,132.11,144.62,135.86,140.60,145.50,149.68,151.53,153.22,165.94,172.53,L7
2015-04-06 22:26:20+00:00,137.78,126.79,131.07,121.31,116.61,126.21,121.15,126.72,131.90,138.39,143.93,148.14,157.95,159.02,158.29,167.61,172.61,L8
2015-04-22 22:26:19+00:00,167.15,134.15,152.34,,,,107.52,160.76,,,,,,163.43,171.53,187.91,192.46,L8
2015-05-24 22:26:02+00:00,,,,102.06,103.56,106.61,116.39,123.46,131.12,139.90,140.00,151.13,152.74,152.46,155.48,160.84,159.74,L8
2015-06-17 22:26:35+00:00,,,,,,,,,145.33,,,,,,,,,L7
2015-07-03 22:26:38+00:00,140.97,100.69,,,119.51,109.33,113.14,,147.45,135.96,,152.97,137.83,159.42,150.85,155.98,,L7
2015-08-04 22:26:46+00:00,130.64,125.85,121.42,112.93,129.19,119.06,97.47,113.98,120.01,121.75,130.14,142.85,146.82,147.86,153.11,158.82,172.65,L7
2015-08-12 22:26:39+00:00,176.69,168.17,158.73,146.32,146.64,147.55,134.04,145.12,151.31,156.99,158.90,158.89,165.74,165.54,167.82,173.26,187.13,L8
2015-09-29 22:26:59+00:00,154.54,149.47,145.79,148.97,151.56,134.41,135.06,142.48,145.98,150.80,155.92,156.36,161.58,162.44,167.85,174.42,187.66,L8
2015-10-31 22:27:04+00:00,125.38,124.85,126.06,132.17,130.73,136.71,136.10,160.57,144.65,151.79,159.18,173.91,165.16,151.81,161.43,173.31,190.69,L8
2015-12-10 22:28:04+00:00,,,,,,,,,,,137.57,145.36,,,,,,L7
2015-12-26 22:28:17+00:00,143.40,143.98,148.64,148.79,141.04,137.48,140.42,153.92,158.24,162.40,167.47,165.61,160.05,164.62,168.25,168.85,183.18,L7
2016-01-19 22:27:03+00:00,154.12,152.40,153.60,155.82,148.49,141.53,141.33,141.55,150.72,157.28,167.07,167.04,167.34,171.50,169.76,170.30,184.25,L8
2016-02-04 22:27:00+00:00,135.48,137.51,141.04,135.43,133.90,130.45,134.66,137.28,145.91,150.08,154.22,160.76,161.03,159.47,165.23,170.75,181.36,L8
2016-02-28 22:28:54+00:00,137.87,106.93,88.44,,,,,95.34,93.62,108.85,122.92,147.05,155.11,151.84,153.27,166.66,173.97,L7
2016-05-10 22:26:31+00:00,128.85,125.37,123.50,129.09,141.41,136.49,,126.45,124.76,128.83,133.09,136.65,146.84,136.34,147.77,158.69,170.36,L8
2016-06-03 22:29:29+00:00,85.73,,109.25,104.62,,,,124.96,,,133.14,140.51,,,,,,L7
2016-06-27 22:26:47+00:00,,,70.27,73.83,88.13,98.44,,112.60,129.29,136.24,141.50,159.94,159.07,,,,,L8
2016-07-21 22:29:33+00:00,110.39,96.50,88.57,106.62,111.56,115.37,100.25,124.70,128.80,127.39,139.36,146.67,152.84,140.87,152.51,164.80,171.57,L7
2016-12-04 22:27:17+00:00,150.05,138.33,,131.08,135.48,141.28,144.22,151.65,154.55,156.37,161.31,162.27,165.18,161.59,161.51,167.62,189.56,L8
2016-12-28 22:29:18+00:00,137.84,136.82,,137.93,148.36,140.95,134.39,137.54,140.93,143.07,147.42,163.82,160.59,157.92,153.99,161.37,180.49,L7
2017-01-29 22:28:58+00:00,101.29,118.21,89.48,86.87,107.24,108.29,110.15,111.33,122.09,119.80,127.57,133.22,133.31,129.91,136.33,145.79,163.07,L7
2017-02-14 22:28:55+00:00,125.21,118.61,114.55,114.88,116.90,116.88,123.95,126.82,131.17,140.44,148.63,150.45,148.72,166.12,152.84,165.44,185.34,L7
2017-02-22 22:26:52+00:00,132.85,137.08,129.59,137.25,137.05,135.49,136.36,138.39,141.85,149.25,152.33,159.68,161.09,155.61,165.60,169.49,181.58,L8
2017-03-26 22:26:34+00:00,147.43,152.65,146.66,145.37,150.40,146.04,136.52,140.45,150.28,156.32,160.44,175.35,169.66,160.54,167.06,173.74,183.33,L8
2017-05-05 22:29:25+00:00,138.00,138.53,136.33,149.90,133.51,133.47,115.69,133.27,137.54,146.97,148.14,150.80,151.08,148.51,157.39,168.32,172.63,L7
2017-05-21 22:29:28+00:00,120.87,136.40,121.10,116.83,133.31,128.60,113.20,132.03,133.49,146.21,146.40,158.05,157.99,153.26,159.31,167.50,173.39,L7
2017-07-24 22:29:37+00:00,107.36,114.82,127.78,124.42,132.26,119.98,131.89,138.00,167.07,,,,,,165.66,,,L7
2017-08-01 22:26:56+00:00,106.29,79.74,,,97.81,93.94,122.25,159.43,155.78,147.91,147.99,150.56,156.19,146.50,155.30,151.42,166.84,L8
2017-08-17 22:27:01+00:00,126.04,127.23,125.44,124.53,135.09,133.19,128.51,140.04,142.60,150.52,151.86,156.53,162.03,152.41,162.64,170.59,180.69,L8
2017-09-02 22:27:04+00:00,152.56,149.71,147.72,137.62,146.70,140.97,137.19,143.36,150.49,154.83,157.28,172.59,168.14,158.54,170.47,174.80,186.86,L8
2017-09-18 22:27:06+00:00,151.57,157.31,147.07,146.68,150.52,147.30,143.70,149.40,154.84,159.75,164.86,168.07,171.56,167.77,169.55,173.30,183.04,L8
2017-09-26 22:29:33+00:00,156.70,153.04,151.30,149.80,147.84,152.14,152.68,162.23,162.90,173.06,177.25,148.18,144.98,156.70,141.40,152.58,171.58,L7
2017-10-20 22:27:16+00:00,139.36,138.39,138.82,127.85,138.67,134.23,137.21,139.17,147.91,151.47,155.05,167.51,164.70,169.21,165.08,172.38,179.53,L8
2017-11-29 22:29:28+00:00,156.39,153.19,148.32,147.20,152.50,140.81,139.75,140.45,147.38,155.44,157.58,168.32,165.34,170.93,169.83,167.61,179.66,L7
2017-12-15 22:29:19+00:00,157.27,156.77,157.16,148.93,151.64,148.43,145.72,144.47,153.65,164.99,165.19,170.54,173.76,173.50,164.77,171.22,184.40,L7
2018-02-17 22:28:27+00:00,,,,,,,,,,,,133.70,,,145.97,,,L7
