dates,satname,nzd0597-0000,nzd0597-0001,nzd0597-0002,nzd0597-0003,nzd0597-0004,nzd0597-0005,nzd0597-0006,nzd0597-0007,nzd0597-0008,nzd0597-0009,nzd0597-0010,nzd0597-0011,nzd0597-0012,nzd0597-0013,nzd0597-0014,nzd0597-0015,nzd0597-0016
2009-11-07 22:17:29+00:00,L7,207.32,201.77,195.42,187.93,186.76,177.77,179.20,183.19,184.00,190.31,198.50,197.14,194.97,194.44,197.61,192.86,199.62
2009-12-09 22:17:51+00:00,L7,178.87,168.89,165.01,157.60,153.12,149.29,147.88,156.11,157.71,170.74,182.27,191.33,186.18,187.16,183.66,188.76,195.48
2010-02-19 22:17:53+00:00,L5,208.42,199.55,195.76,195.34,188.69,176.51,165.19,186.05,187.84,188.84,192.90,209.51,209.28,200.52,198.99,198.04,206.39
2010-07-05 22:19:10+00:00,L7,180.15,,,147.09,162.10,,106.81,128.07,,151.94,169.22,,,,,165.48,188.33
2010-08-22 22:19:13+00:00,L7,161.26,155.88,140.40,130.59,111.85,118.27,90.43,120.59,120.63,129.58,138.22,149.99,150.99,149.41,152.72,163.22,167.08
2010-10-25 22:19:27+00:00,L7,181.17,174.77,166.69,169.17,167.98,165.68,146.77,157.56,156.99,167.09,173.27,186.54,171.71,171.90,161.62,169.65,181.57
2010-11-02 22:16:48+00:00,L5,144.67,136.97,134.10,129.72,139.55,139.18,140.51,149.63,152.08,154.90,152.28,159.29,160.57,160.63,157.48,163.59,177.69
2010-12-20 22:16:50+00:00,L5,150.59,145.64,144.22,140.55,138.70,140.98,137.64,150.00,157.53,168.26,175.25,169.25,167.88,166.82,164.07,166.53,174.65
2011-01-13 22:20:15+00:00,L7,192.06,182.59,173.61,168.58,169.66,169.75,163.09,167.50,169.32,176.39,184.37,191.83,193.21,181.55,162.30,176.27,191.83
2011-01-21 22:16:54+00:00,L5,209.90,200.44,209.67,212.42,208.87,206.04,194.22,187.86,187.20,189.48,192.73,191.69,192.78,201.82,191.57,198.71,213.79
2011-02-06 22:16:56+00:00,L5,203.62,190.29,190.56,189.60,187.41,175.42,173.21,164.64,182.47,180.05,180.23,199.93,194.74,193.47,192.38,197.59,204.68
2011-04-03 22:20:35+00:00,L7,147.93,141.15,133.75,122.01,137.56,136.29,121.71,132.49,136.06,139.93,148.98,155.10,150.56,146.39,152.56,162.17,177.60
2011-08-09 22:20:22+00:00,L7,108.79,98.01,89.77,98.12,107.09,115.04,105.07,126.73,125.55,139.65,141.13,144.01,153.90,144.95,152.59,163.53,173.92
2011-08-25 22:20:21+00:00,L7,,,,,,114.58,119.43,117.13,131.72,139.30,152.55,153.36,156.55,153.57,159.31,164.19,162.99
2011-10-28 22:20:19+00:00,L7,164.22,153.52,143.28,144.08,132.57,127.11,121.47,123.15,131.73,129.23,152.98,157.49,150.38,143.33,160.92,161.81,165.18
2011-11-13 22:20:31+00:00,L7,166.20,163.10,158.22,149.54,148.99,136.92,133.45,141.71,132.94,152.05,157.55,159.23,161.65,154.98,155.86,165.26,171.16
2012-03-20 22:21:05+00:00,L7,157.52,154.42,140.92,127.68,132.60,127.39,121.81,129.19,140.43,148.38,156.52,163.82,164.96,163.84,165.78,163.12,169.62
2012-05-23 22:21:34+00:00,L7,,,,,,,,,,,,,,,,,
2012-06-24 22:21:27+00:00,L7,199.43,177.99,,,173.91,,103.52,120.68,119.35,137.69,140.38,150.55,154.97,149.63,155.72,169.87,173.59
2012-07-10 22:21:41+00:00,L7,,,,,,160.15,,123.95,118.61,135.59,138.83,147.63,154.59,144.91,155.04,163.51,174.28
2012-08-27 22:22:12+00:00,L7,,,,,,,,,,,,,,,,,
2013-01-02 22:23:08+00:00,L7,183.46,173.18,173.40,169.74,166.26,161.14,154.85,165.84,180.45,181.30,183.89,198.81,194.50,196.49,196.27,207.88,199.39
2013-05-02 22:28:46+00:00,L8,183.75,177.20,172.66,169.80,166.25,156.06,143.91,138.96,148.08,150.78,152.64,162.96,159.74,156.11,159.49,171.23,183.86
2013-06-03 22:29:01+00:00,L8,120.93,116.62,123.42,118.60,122.47,116.56,115.33,124.08,133.02,141.20,145.21,155.61,154.24,153.76,158.20,165.54,168.46
2013-07-05 22:28:57+00:00,L8,96.91,84.06,89.35,94.54,105.03,111.51,101.32,125.33,128.86,137.69,139.87,146.71,154.79,149.01,154.94,163.95,
2013-08-22 22:29:00+00:00,L8,165.26,157.91,148.18,149.02,150.01,138.49,133.21,135.40,139.50,143.14,152.60,154.65,159.81,165.77,159.49,170.33,183.84
2013-08-30 22:22:25+00:00,L7,168.35,164.21,156.27,152.18,148.98,139.24,132.42,130.09,131.52,132.29,143.58,151.36,154.96,153.83,158.94,165.30,179.41
2013-09-23 22:28:51+00:00,L8,189.66,179.16,176.24,169.90,168.01,160.29,147.62,165.22,161.37,155.76,165.34,170.99,167.86,179.42,179.81,179.93,187.49
2013-11-18 22:23:08+00:00,L7,151.42,144.97,141.31,141.07,137.85,127.79,118.75,126.58,132.52,135.16,138.30,152.81,149.96,152.64,152.09,159.86,171.73
2013-12-04 22:23:18+00:00,L7,169.86,162.73,157.93,155.29,152.77,143.29,141.30,150.95,148.85,148.53,153.49,158.24,165.79,168.70,168.77,171.34,189.48
2013-12-12 22:28:32+00:00,L8,,,,,,,131.58,136.68,141.48,145.98,152.69,166.67,164.35,167.92,167.14,172.33,179.39
2013-12-28 22:28:23+00:00,L8,154.70,144.59,140.98,139.30,137.25,138.92,132.02,133.88,140.46,144.98,147.36,157.29,160.53,159.16,161.25,167.69,177.17
2014-02-06 22:23:51+00:00,L7,184.00,175.75,169.16,163.87,160.13,163.14,162.79,165.88,167.92,167.94,173.49,178.24,177.32,172.18,176.50,192.54,203.15
2014-03-10 22:23:47+00:00,L7,153.69,151.18,142.98,147.24,143.50,141.82,138.94,147.87,142.90,145.03,146.71,150.29,153.11,149.23,156.86,171.15,183.64
2014-03-26 22:23:54+00:00,L7,,,,,,,161.55,158.11,162.22,147.94,151.72,,,,,,
2014-04-19 22:26:52+00:00,L8,164.04,152.66,148.02,144.47,149.06,136.33,131.14,139.49,145.91,146.97,149.17,161.54,161.32,168.78,160.03,170.96,179.31
2014-05-13 22:24:16+00:00,L7,,142.62,144.79,127.69,116.55,,125.11,126.20,142.45,153.18,154.52,147.46,156.05,152.22,156.96,168.50,
2014-06-22 22:26:41+00:00,L8,104.05,99.20,91.29,96.10,108.92,114.44,103.36,128.11,131.74,140.37,143.15,154.79,156.84,149.30,157.23,167.59,
2014-07-16 22:24:29+00:00,L7,190.41,,,,,185.15,108.47,121.02,126.22,136.78,145.82,149.55,155.74,157.70,155.11,162.54,177.67
2014-08-17 22:24:36+00:00,L7,,,,,,,,,,,,,,,,152.51,
2014-10-12 22:27:11+00:00,L8,167.62,165.24,167.48,163.42,160.99,156.91,146.20,149.86,151.94,155.16,159.84,171.64,167.22,171.30,174.38,178.10,185.42
2014-10-28 22:27:08+00:00,L8,167.61,164.80,163.17,168.49,161.67,156.24,147.20,157.97,156.19,161.55,157.81,171.87,172.95,169.27,173.88,181.52,190.48
2014-11-05 22:25:11+00:00,L7,124.20,118.55,115.70,118.93,119.68,120.73,129.00,134.26,140.31,145.71,150.19,162.66,167.10,167.24,166.82,172.79,185.33
2014-12-07 22:25:21+00:00,L7,150.37,152.71,144.62,146.69,148.87,151.87,152.15,157.82,153.23,147.75,146.05,156.39,158.67,163.58,166.44,173.48,181.29
2014-12-23 22:25:30+00:00,L7,155.88,156.19,145.21,145.42,138.53,146.10,149.30,157.49,152.75,153.14,153.21,161.51,165.72,168.35,168.38,177.03,190.87
2014-12-31 22:26:59+00:00,L8,117.12,118.76,112.30,113.76,115.24,126.44,124.08,125.96,135.38,136.79,141.14,150.44,151.03,156.04,159.83,167.16,172.52
2015-01-08 22:25:32+00:00,L7,189.51,183.29,167.54,158.39,160.14,164.76,166.49,176.65,180.10,176.50,177.47,173.92,173.59,172.67,168.01,173.06,194.16
2015-01-24 22:25:34+00:00,L7,200.16,197.91,204.90,200.80,204.87,196.07,193.88,195.09,192.82,193.94,184.73,186.58,178.27,177.20,178.76,183.52,205.17
2015-02-17 22:26:47+00:00,L8,133.47,129.69,128.16,124.01,128.00,127.22,128.27,132.50,139.27,143.67,147.47,152.81,160.35,160.04,165.43,170.90,174.09
2015-02-25 22:25:48+00:00,L7,178.64,167.33,164.71,166.68,168.44,162.88,155.98,161.71,159.85,155.34,162.11,160.95,157.28,160.17,159.87,171.39,184.47
2015-03-13 22:25:54+00:00,L7,172.16,172.14,166.02,160.03,163.42,154.94,149.79,139.80,152.31,143.55,147.27,151.06,154.68,158.20,158.22,170.29,178.09
2015-04-06 22:26:20+00:00,L8,142.45,131.46,135.74,125.98,121.28,129.71,123.70,128.87,134.05,140.54,145.80,149.70,159.35,160.89,159.69,168.83,174.17
2015-04-22 22:26:19+00:00,L8,196.15,163.15,181.34,203.66,209.31,,123.34,174.14,192.23,220.39,212.23,208.97,214.32,175.03,180.23,195.48,202.13
2015-05-24 22:26:02+00:00,L8,,,,121.73,123.23,121.36,127.12,132.54,140.20,148.98,147.87,157.69,158.64,160.33,161.38,165.97,166.30
2015-06-17 22:26:35+00:00,L7,,,,,,,,,142.41,,,,,,,,
2015-07-03 22:26:38+00:00,L7,141.30,101.02,,,119.84,109.58,113.32,,147.60,136.11,,153.08,137.93,159.55,150.95,156.07,
2015-08-04 22:26:46+00:00,L7,166.64,161.85,157.42,148.93,165.19,146.06,117.11,130.60,136.63,138.37,144.54,154.85,157.62,162.26,163.91,168.21,184.65
2015-08-12 22:26:39+00:00,L8,146.36,137.84,128.40,115.99,116.31,124.80,117.49,131.12,137.31,142.99,146.77,148.78,156.64,153.41,158.72,165.35,177.02
2015-08-20 22:26:49+00:00,L7,,,,,,,,,108.87,113.33,122.59,,,,,,
2015-09-29 22:26:59+00:00,L8,151.54,146.47,142.79,145.97,148.56,132.16,133.42,141.10,144.60,149.42,154.72,155.36,160.68,161.24,166.95,173.64,186.66
2015-10-31 22:27:04+00:00,L8,154.38,153.85,155.06,161.17,159.73,158.46,151.92,173.95,158.03,165.17,170.78,183.58,173.86,163.41,170.13,180.88,200.36
2015-12-10 22:28:04+00:00,L7,,,,,,,,,,,128.24,137.58,,,,,
2015-12-26 22:28:17+00:00,L7,138.73,139.31,143.97,144.12,136.37,133.98,137.87,151.77,156.09,160.25,165.60,164.05,158.65,162.75,166.85,167.63,181.62
2016-01-19 22:27:03+00:00,L8,135.12,133.40,134.60,136.82,129.49,127.28,130.97,132.78,141.95,148.51,159.47,160.71,161.64,163.90,164.06,165.34,177.92
2016-02-04 22:27:00+00:00,L8,116.15,118.18,121.71,116.10,114.57,115.95,124.11,128.36,136.99,141.16,146.49,154.32,155.23,151.74,159.43,165.71,174.92
2016-02-28 22:28:54+00:00,L7,160.87,129.93,111.44,99.44,89.25,103.19,,105.96,104.24,119.47,132.12,154.72,162.01,161.04,160.17,172.66,181.64
2016-05-02 22:29:20+00:00,L7,,,,,,,,,,,,,,,,,
2016-05-10 22:26:31+00:00,L8,160.85,157.37,155.50,161.09,173.41,160.49,,141.22,139.53,143.60,145.89,147.32,156.44,149.14,157.37,167.04,181.03
2016-06-03 22:29:29+00:00,L7,44.73,,68.25,63.62,,,,106.04,,,116.74,126.84,,,,,
2016-06-27 22:26:47+00:00,L8,,90.11,90.94,94.50,108.80,113.94,93.42,122.14,138.83,145.78,149.77,166.83,165.27,,275.12,287.87,
2016-07-21 22:29:33+00:00,L7,111.39,97.50,89.57,107.62,112.56,116.12,100.80,125.16,129.26,127.85,139.76,147.00,153.14,141.27,152.81,165.06,171.90
2016-12-04 22:27:17+00:00,L8,173.05,161.33,155.54,154.08,158.48,158.53,156.77,162.27,165.17,166.99,170.51,169.94,172.08,170.79,168.41,173.62,197.23
2016-12-28 22:29:18+00:00,L7,118.84,117.82,123.18,118.93,129.36,126.70,124.03,128.77,132.16,134.30,139.82,157.49,154.89,150.32,148.29,156.41,174.16
2017-01-29 22:28:58+00:00,L7,103.62,120.54,91.81,89.20,109.57,110.04,111.42,112.41,123.17,120.88,128.50,134.00,134.01,130.84,137.03,146.40,163.85
2017-02-14 22:28:55+00:00,L7,149.88,143.28,139.22,139.55,141.57,135.38,137.40,138.20,142.55,151.82,158.50,158.67,156.12,175.99,160.24,171.87,193.56
2017-02-22 22:26:52+00:00,L8,111.85,116.08,108.59,116.25,116.05,119.74,124.91,128.70,132.16,139.56,143.93,152.68,154.79,147.21,159.30,164.01,174.58
2017-03-26 22:26:34+00:00,L8,113.43,118.65,112.66,111.37,116.40,120.54,117.97,124.76,134.59,140.63,146.84,164.02,159.46,146.94,156.86,164.87,172.00
2017-05-05 22:29:25+00:00,L7,119.00,119.53,117.33,130.90,114.51,119.22,105.33,124.50,128.77,138.20,140.54,144.47,145.38,140.91,151.69,163.36,166.30
2017-05-21 22:29:28+00:00,L7,101.20,116.73,101.43,97.16,113.64,113.85,102.47,122.95,124.41,137.13,138.53,151.49,152.09,145.39,153.41,162.37,166.83
2017-07-24 22:29:37+00:00,L7,103.69,111.15,124.11,120.75,128.59,117.23,129.89,136.31,165.38,197.15,,,,,164.56,,
2017-08-01 22:26:56+00:00,L8,98.62,72.07,60.87,71.94,90.14,88.19,118.07,155.89,152.24,144.37,144.92,148.00,153.89,143.43,153.00,149.42,164.28
2017-08-17 22:27:01+00:00,L8,105.04,106.23,104.44,103.53,114.09,117.44,117.06,130.35,132.91,140.83,143.46,149.53,155.73,144.01,156.34,165.11,173.69
2017-09-02 22:27:04+00:00,L8,127.23,124.38,122.39,112.29,121.37,121.97,123.37,131.67,138.80,143.14,147.15,164.15,160.54,148.41,162.87,168.19,178.42
