dates,nzd0597-0000,nzd0597-0001,nzd0597-0002,nzd0597-0003,nzd0597-0004,nzd0597-0005,nzd0597-0006,nzd0597-0007,nzd0597-0008,nzd0597-0009,nzd0597-0010,nzd0597-0011,nzd0597-0012,nzd0597-0013,nzd0597-0014,nzd0597-0015,nzd0597-0016,satname
2004-02-19 22:05:55+00:00,160.55,157.05,148.80,143.56,143.38,139.60,136.77,137.89,150.03,163.07,168.74,173.71,173.87,175.91,177.52,180.98,185.51,L5
2004-04-23 22:06:53+00:00,158.39,155.22,147.71,144.19,143.62,135.78,125.90,132.40,153.37,155.30,166.94,167.63,167.81,172.26,171.95,174.21,181.41,L5
2004-05-17 22:16:09+00:00,160.99,158.52,151.90,145.42,146.27,138.15,127.08,134.06,153.44,157.47,169.62,167.63,167.81,176.53,173.98,177.92,185.53,L7
2004-06-10 22:08:17+00:00,162.48,159.55,147.84,141.54,142.33,135.00,118.60,127.67,144.75,151.56,161.91,162.61,162.74,171.91,169.54,174.97,184.59,L5
2004-07-12 22:09:13+00:00,162.48,159.55,147.84,141.54,142.33,134.36,116.85,128.89,141.53,150.71,158.87,161.54,160.03,168.08,166.48,172.99,181.92,L5
2004-08-29 22:10:22+00:00,175.71,172.92,163.92,155.26,158.02,140.44,114.98,128.98,139.57,149.30,158.50,159.31,158.01,166.78,165.93,174.75,185.45,L5
2004-09-06 22:15:40+00:00,171.98,172.92,163.92,155.26,158.02,135.61,111.86,124.93,134.47,143.58,153.63,154.43,153.90,161.41,161.53,170.13,182.42,L7
2004-09-30 22:11:09+00:00,170.73,169.35,161.10,152.46,154.37,136.39,117.73,128.62,134.72,142.38,149.17,152.34,154.29,161.14,160.07,169.30,181.37,L5
2004-10-16 22:11:30+00:00,172.50,169.91,161.72,153.68,155.36,139.32,122.34,131.16,137.01,145.50,152.27,156.66,159.05,166.02,163.80,169.99,181.55,L5
2004-10-24 22:15:44+00:00,174.12,172.75,165.38,157.21,158.84,142.54,129.04,135.64,137.36,148.80,155.10,158.66,160.35,167.93,165.73,170.26,181.59,L7
2005-01-28 22:16:23+00:00,175.40,173.79,166.97,162.17,162.17,148.79,141.24,143.06,145.06,153.89,161.04,167.55,172.08,174.12,173.36,175.33,186.25,L7
2005-04-02 22:16:37+00:00,178.24,171.23,165.48,162.37,161.89,157.46,152.14,152.65,154.51,166.50,173.13,179.48,182.20,183.90,184.62,183.35,194.32,L7
2005-05-12 22:14:14+00:00,172.18,166.78,156.14,151.06,151.72,146.79,132.86,141.57,144.25,155.48,161.84,169.12,174.24,168.70,173.21,180.03,189.23,L5
2005-06-05 22:16:29+00:00,158.99,166.78,147.59,144.99,145.79,145.73,130.71,140.61,144.37,155.12,160.74,166.55,171.13,165.88,170.79,178.27,187.31,L7
2005-07-15 22:14:43+00:00,146.35,166.78,136.14,135.73,138.00,139.97,125.41,136.89,139.75,150.61,155.85,163.31,169.66,164.98,168.57,176.83,184.80,L5
2005-07-23 22:16:23+00:00,135.10,166.78,125.41,126.29,130.05,134.37,122.42,134.75,137.15,147.78,152.66,162.06,167.45,163.46,166.34,175.33,182.50,L7
2005-08-16 22:15:00+00:00,126.49,152.98,118.25,119.23,123.95,128.02,115.81,127.93,130.98,140.71,145.56,154.72,159.46,157.16,158.42,167.66,174.80,L5
2005-09-01 22:15:05+00:00,129.73,149.53,121.06,121.52,126.26,129.23,117.69,129.43,133.47,142.45,147.52,156.42,160.40,158.89,159.61,168.40,174.70,L5
2005-09-09 22:16:04+00:00,135.79,155.49,127.78,127.23,131.96,134.66,122.39,133.39,134.75,147.79,153.09,158.82,162.38,160.97,159.61,168.40,177.20,L7
2005-09-25 22:16:02+00:00,137.96,154.12,129.25,128.79,132.98,134.66,121.88,133.39,132.77,147.79,153.09,157.68,161.28,159.77,158.57,167.09,176.09,L7
2005-12-30 22:16:43+00:00,132.17,151.36,124.91,125.71,131.19,133.37,123.20,135.47,132.52,150.45,155.60,156.00,159.56,158.87,155.72,167.68,175.62,L7
2006-01-23 22:16:59+00:00,164.35,159.68,155.19,151.70,153.56,154.28,138.63,149.96,143.73,165.70,176.47,157.17,159.34,158.96,154.86,166.51,176.98,L5
2006-02-08 22:17:21+00:00,166.33,161.74,157.27,154.37,154.66,152.79,139.58,150.38,145.21,163.14,173.56,160.65,161.22,159.54,156.39,168.00,178.54,L5
2006-03-04 22:17:04+00:00,169.97,166.59,161.19,158.68,155.83,157.45,143.67,151.78,149.40,171.86,181.20,159.02,159.38,155.34,150.07,175.17,185.68,L7
2006-04-13 22:18:38+00:00,173.12,169.19,163.93,161.18,152.13,148.64,144.47,148.27,158.81,164.69,175.88,159.15,160.19,155.93,156.72,180.22,187.21,L5
2006-05-23 22:17:02+00:00,173.45,167.22,163.93,154.43,153.17,147.85,141.76,146.34,155.21,161.06,171.00,159.05,161.56,158.45,159.48,179.49,186.56,L7
2006-05-31 22:19:19+00:00,174.01,169.36,165.72,154.43,157.69,151.57,132.70,140.26,147.71,153.87,163.80,155.65,159.42,155.88,157.35,176.48,186.56,L5
2006-06-16 22:19:34+00:00,174.01,169.36,165.72,154.43,157.69,151.57,132.70,140.26,147.71,153.87,163.80,155.65,159.42,155.88,157.35,171.59,186.56,L5
2006-06-24 22:16:54+00:00,175.88,169.36,165.72,147.77,153.90,151.57,129.41,137.67,145.52,152.32,161.55,156.04,159.21,156.02,157.51,171.36,182.20,L7
2006-08-03 22:20:15+00:00,171.82,165.76,161.20,140.92,151.20,149.62,124.60,133.90,142.30,148.55,155.99,162.51,163.41,160.58,166.72,174.35,185.01,L5
2006-08-19 22:20:27+00:00,167.78,164.49,152.63,131.27,146.13,145.70,119.90,130.91,141.09,148.35,155.02,160.41,162.42,160.32,166.30,173.50,182.02,L5
2006-09-28 22:16:24+00:00,173.04,169.75,158.40,136.19,150.21,149.47,121.71,135.30,141.98,149.81,157.42,164.91,168.97,164.12,169.56,172.41,182.52,L7
2006-12-09 22:21:36+00:00,171.23,167.76,153.23,138.34,144.77,149.47,133.11,145.26,155.01,162.08,169.37,177.54,180.27,172.44,177.46,175.47,184.38,L5
2007-01-02 22:17:11+00:00,173.61,173.87,161.48,156.72,156.07,154.52,144.08,154.87,164.24,170.47,178.09,185.51,190.03,182.50,183.36,185.80,192.94,L7
2007-01-26 22:21:54+00:00,175.81,174.75,162.88,158.62,158.36,155.15,145.49,156.61,164.95,171.74,180.40,188.15,193.26,185.30,185.71,187.76,195.02,L5
2007-02-03 22:17:19+00:00,178.37,176.56,164.05,160.78,159.25,155.74,150.59,160.59,169.90,176.79,184.75,191.89,194.13,187.35,185.98,186.38,195.47,L7
2007-02-19 22:17:25+00:00,186.29,178.74,174.64,172.52,169.29,165.56,160.97,168.66,177.86,184.38,191.46,198.51,201.38,195.56,192.39,190.12,202.15,L7
2007-02-27 22:21:56+00:00,184.19,176.96,173.09,170.13,167.71,164.23,159.61,166.66,175.43,181.88,189.47,194.37,196.64,191.70,189.69,187.59,199.87,L5
2007-03-23 22:17:30+00:00,181.35,174.88,171.93,169.61,166.84,164.03,159.86,168.05,176.40,181.98,189.59,195.24,197.42,192.13,190.52,189.16,201.01,L7
2007-06-11 22:17:14+00:00,179.73,177.84,175.55,168.89,170.93,163.84,159.51,167.19,176.51,178.59,189.17,194.02,193.64,194.19,185.77,187.03,202.80,L7
2007-09-23 22:19:59+00:00,164.06,171.64,167.01,153.39,163.34,146.62,144.51,149.02,151.42,158.93,166.52,182.06,174.86,177.49,163.84,175.39,192.33,L5
2007-10-17 22:16:47+00:00,172.12,173.35,169.47,156.58,159.12,150.47,151.67,156.61,167.60,170.55,181.51,187.24,184.71,189.56,179.61,189.25,200.12,L7
2007-11-18 22:17:07+00:00,172.66,168.91,163.34,154.40,155.59,149.45,149.90,157.16,168.60,173.41,182.76,189.18,189.56,191.70,183.71,192.34,202.75,L7
2008-01-05 22:17:19+00:00,177.64,169.32,164.19,160.22,158.72,151.13,151.13,157.54,169.38,178.51,184.41,191.58,195.43,193.57,194.82,198.29,202.21,L7
2008-03-25 22:17:07+00:00,177.75,167.48,161.19,158.83,157.58,153.56,155.32,165.93,177.77,186.80,191.08,198.39,200.16,199.53,203.26,201.41,203.41,L7
2008-06-29 22:16:33+00:00,174.23,167.42,145.85,162.25,149.94,146.53,155.35,166.57,178.35,185.72,191.28,200.50,196.05,184.62,186.42,185.82,198.86,L7
2008-09-01 22:15:59+00:00,183.17,171.89,149.73,167.69,152.03,149.49,155.52,174.71,185.97,192.98,196.01,203.53,199.37,178.66,183.75,181.90,202.77,L7
2008-10-19 22:15:43+00:00,185.72,177.63,155.55,174.39,154.83,152.65,175.47,178.44,185.28,192.66,195.66,198.01,202.26,178.62,180.38,182.25,202.61,L7
2008-10-27 22:10:37+00:00,180.47,172.53,153.61,166.11,154.59,149.15,155.69,160.69,174.16,181.28,187.36,187.41,195.20,179.75,179.70,180.00,196.03,L5
2008-11-28 22:10:42+00:00,178.42,170.16,154.47,165.71,156.57,151.66,154.08,160.12,171.87,180.97,188.34,187.00,192.12,179.75,179.70,180.00,196.03,L5
2008-12-22 22:16:31+00:00,180.04,172.39,158.98,167.41,159.95,154.28,155.65,162.07,172.85,181.19,189.57,190.70,193.84,183.67,179.54,180.15,198.48,L7
2009-01-23 22:16:42+00:00,182.12,175.19,169.76,168.86,168.09,159.50,154.37,160.82,172.34,180.54,189.37,190.49,191.20,188.53,184.37,182.10,200.05,L7
2009-02-24 22:16:58+00:00,186.85,180.12,174.43,173.39,172.16,164.09,159.80,165.84,176.20,184.37,192.36,194.62,194.98,193.34,189.30,187.24,203.28,L7
2009-07-02 22:17:20+00:00,196.98,192.96,187.28,188.34,184.17,166.00,150.11,160.79,165.53,177.06,182.93,188.77,186.04,185.55,184.21,187.80,196.76,L7
2009-07-18 22:17:16+00:00,196.98,179.76,187.28,188.34,184.17,156.22,141.67,154.19,157.23,169.20,177.10,184.75,186.04,185.55,184.21,187.80,196.76,L7
2009-09-04 22:17:08+00:00,183.82,165.58,175.92,172.51,170.21,143.34,127.03,142.24,142.57,154.25,162.14,167.93,163.95,165.77,163.59,172.61,178.03,L7
2009-10-22 22:17:14+00:00,183.45,168.52,173.59,166.21,161.59,146.37,135.81,149.66,151.33,161.68,167.57,173.61,173.77,174.14,173.89,177.68,183.52,L7
2009-11-07 22:17:29+00:00,182.00,169.23,171.63,163.56,160.09,148.20,141.25,153.63,155.12,164.66,171.38,176.34,176.84,176.25,177.59,179.54,185.07,L7
2009-12-09 22:17:51+00:00,179.51,167.62,168.44,159.74,156.01,147.22,141.51,153.32,154.84,164.96,172.57,178.32,178.15,177.68,178.25,180.90,186.53,L7
2010-02-19 22:17:53+00:00,179.61,172.09,166.89,161.93,157.61,153.86,154.06,164.92,169.14,175.00,181.75,187.43,186.03,183.49,184.34,185.15,193.27,L5
2010-07-05 22:19:10+00:00,180.28,174.88,171.09,157.21,161.40,158.01,128.37,150.60,176.46,163.93,175.46,201.29,201.88,190.65,191.59,178.11,192.69,L7
2010-08-22 22:19:13+00:00,182.54,182.88,167.40,150.68,148.81,138.52,105.07,129.79,133.09,146.22,158.45,158.99,159.09,160.21,160.82,167.44,181.65,L7
2010-10-25 22:19:27+00:00,179.86,175.49,163.71,154.62,152.98,149.60,117.76,138.02,143.50,152.15,162.50,171.66,164.40,164.72,160.22,167.59,180.88,L7
2010-11-02 22:16:48+00:00,178.14,172.09,163.28,155.47,156.70,153.21,127.31,144.19,150.72,156.11,162.78,170.68,165.96,167.13,162.14,168.44,182.44,L5
2010-12-20 22:16:50+00:00,177.23,171.23,164.27,157.09,157.70,154.46,131.89,147.48,155.08,160.66,167.11,172.24,168.16,169.36,164.35,169.26,182.42,L5
2011-01-13 22:20:15+00:00,179.62,172.84,165.47,161.39,159.21,157.02,143.14,155.36,157.62,165.55,170.14,175.94,172.97,171.53,163.74,171.42,183.12,L7
2011-01-21 22:16:54+00:00,183.22,175.99,171.39,168.45,166.04,164.11,150.87,160.11,161.88,168.87,173.33,178.08,175.84,176.00,167.94,175.59,187.75,L5
2011-02-06 22:16:56+00:00,183.32,175.22,171.32,168.66,166.29,163.62,152.53,159.46,163.53,169.17,173.19,180.26,177.70,177.37,170.59,178.00,189.23,L5
2011-04-03 22:20:35+00:00,179.42,171.12,168.37,165.43,167.96,164.69,155.90,160.24,164.81,169.73,173.93,180.33,177.04,176.14,169.97,177.33,190.07,L7
2011-08-09 22:20:22+00:00,147.36,138.58,130.76,129.06,141.32,139.91,123.75,138.38,139.57,148.56,152.66,155.88,157.93,153.27,158.28,167.81,182.09,L7
2011-08-25 22:20:21+00:00,147.36,138.58,130.76,129.06,141.32,137.97,127.04,135.30,140.96,149.47,156.09,157.93,160.07,156.84,161.22,168.86,178.61,L7
2011-10-28 22:20:19+00:00,147.00,136.26,127.03,131.60,130.33,130.66,123.87,129.57,136.90,143.29,155.15,156.84,158.31,153.55,162.31,167.26,172.59,L7
2011-11-13 22:20:31+00:00,150.29,142.10,134.31,134.47,133.44,130.47,124.99,131.53,134.83,144.40,154.82,156.66,158.44,152.97,160.00,166.16,171.45,L7
2012-03-20 22:21:05+00:00,167.87,162.24,152.70,145.66,143.28,134.39,128.43,133.76,137.44,145.63,157.77,161.92,160.56,156.14,162.42,164.76,170.40,L7
2012-06-24 22:21:27+00:00,178.64,166.37,169.92,156.68,153.42,149.14,137.63,125.01,153.81,143.11,148.51,157.24,160.01,156.80,160.80,166.54,171.66,L7
2012-07-10 22:21:41+00:00,178.64,166.37,169.92,156.68,153.42,148.39,137.63,122.09,153.81,138.04,143.06,152.18,156.54,150.61,157.21,164.08,170.68,L7
2013-01-02 22:23:08+00:00,156.46,146.18,146.40,142.74,139.26,144.27,140.12,134.82,167.99,148.37,152.62,165.94,168.00,161.97,169.10,180.00,179.56,L7
2013-05-02 22:28:46+00:00,162.94,154.52,152.37,149.11,145.59,143.10,138.11,142.86,154.73,156.50,160.00,174.00,170.92,168.03,171.68,184.17,184.74,L8
2013-06-03 22:29:01+00:00,155.38,148.33,149.16,145.38,144.33,139.09,134.03,139.57,150.46,154.37,157.65,170.01,167.29,165.85,169.12,179.64,181.46,L8
2013-07-05 22:28:57+00:00,144.75,136.85,139.37,138.54,142.14,136.21,126.13,134.48,141.68,148.25,150.26,158.72,159.52,157.32,160.81,169.75,176.99,L8
2013-08-22 22:29:00+00:00,150.30,142.53,141.99,141.57,144.53,137.09,128.12,134.90,141.32,147.16,151.02,157.84,159.72,159.60,160.61,170.00,179.46,L8
2013-08-30 22:22:25+00:00,156.11,149.07,147.04,145.90,147.62,139.17,130.18,134.96,140.38,145.20,150.41,157.28,159.43,159.32,160.93,169.63,180.37,L7
2013-09-23 22:28:51+00:00,157.92,150.31,148.13,146.12,147.24,139.86,131.03,138.26,142.13,145.22,151.39,158.31,159.70,161.16,162.95,170.36,180.28,L8
2013-11-18 22:23:08+00:00,156.09,148.49,146.46,144.88,146.06,137.81,128.78,137.84,141.18,144.26,150.42,157.80,159.14,162.00,162.78,169.40,179.27,L7
2013-12-04 22:23:18+00:00,160.35,152.28,148.33,147.11,147.22,139.35,130.98,140.52,142.03,143.69,150.24,156.94,159.90,162.94,163.37,169.35,181.92,L7
2013-12-12 22:28:32+00:00,160.35,152.28,148.33,147.11,147.22,139.35,132.52,141.20,143.18,145.24,151.66,159.22,161.33,164.72,164.71,170.47,182.54,L8
2013-12-28 22:28:23+00:00,162.21,153.85,149.94,148.66,148.46,141.29,133.73,141.36,143.92,146.29,152.06,159.76,161.93,164.96,164.98,170.73,182.66,L8
2014-02-06 22:23:51+00:00,168.32,160.62,155.01,152.23,150.00,143.92,138.39,143.88,146.24,147.51,154.04,161.85,163.09,165.64,166.01,172.86,184.53,L7
2014-03-10 22:23:47+00:00,166.00,158.51,153.54,151.55,148.69,144.96,139.88,147.47,148.68,149.80,154.56,162.61,163.19,164.83,166.55,173.97,185.12,L7
2014-03-26 22:23:54+00:00,165.80,158.91,153.54,152.42,149.37,145.29,145.56,149.58,151.92,151.81,155.32,162.48,163.54,163.91,165.47,173.97,185.98,L7
2014-04-19 22:26:52+00:00,160.51,152.87,147.62,152.42,144.32,140.05,141.71,146.58,149.44,149.47,153.05,160.91,161.94,162.89,163.41,172.42,183.60,L8
2014-05-13 22:24:16+00:00,160.51,152.87,147.62,153.35,144.68,140.05,141.71,145.87,150.22,151.44,154.56,160.50,162.34,163.07,163.74,172.92,183.60,L7
2014-06-22 22:26:41+00:00,152.76,145.34,139.15,147.57,141.51,139.43,140.96,146.64,151.50,153.33,155.64,160.14,162.54,160.72,163.16,174.53,184.34,L8
2014-07-16 22:24:29+00:00,148.57,140.86,134.03,144.97,138.63,140.18,133.18,141.06,145.73,148.42,152.18,155.70,158.91,156.70,159.30,171.21,179.75,L7
2014-08-17 22:24:36+00:00,143.88,134.79,127.87,144.23,137.42,137.56,129.76,138.21,143.31,146.45,149.74,152.30,156.23,154.94,156.86,164.67,173.80,L7
2014-10-12 22:27:11+00:00,138.28,127.37,123.93,137.51,132.71,134.52,118.20,129.00,135.71,142.55,147.09,154.15,156.87,156.45,158.18,164.25,170.35,L8
2014-10-28 22:27:08+00:00,140.00,132.52,130.09,138.59,136.70,140.12,121.78,133.00,138.08,145.78,149.08,156.44,159.40,156.81,161.15,166.16,174.45,L8
2014-11-05 22:25:11+00:00,144.24,138.28,135.74,142.06,140.69,141.79,126.34,136.06,141.29,148.61,151.73,159.53,162.53,161.02,163.95,168.48,180.25,L7
2014-12-07 22:25:21+00:00,146.43,142.57,138.92,141.19,142.49,144.35,128.73,139.53,141.30,145.91,148.77,159.72,161.80,161.35,164.36,168.32,180.92,L7
2014-12-23 22:25:30+00:00,151.51,149.70,145.44,146.79,144.15,146.96,134.45,142.79,143.16,146.40,149.02,159.66,162.22,163.11,165.15,168.88,182.56,L7
2014-12-31 22:26:59+00:00,149.36,147.76,143.13,144.51,142.55,146.10,134.47,141.66,143.32,146.30,149.00,159.26,161.45,163.20,165.22,169.29,182.05,L8
2015-01-08 22:25:32+00:00,152.09,150.22,144.00,143.87,142.45,146.71,137.22,144.98,146.86,149.02,151.64,160.33,162.28,163.47,164.88,169.18,182.80,L7
2015-01-24 22:25:34+00:00,153.47,151.60,147.03,146.40,145.66,148.20,147.99,154.31,155.26,156.24,156.57,165.01,165.14,165.97,167.89,171.55,186.29,L7
2015-02-17 22:26:47+00:00,155.47,153.39,149.16,148.14,147.92,149.04,148.10,153.84,155.44,156.79,157.25,165.07,165.88,167.00,168.88,175.09,186.34,L8
2015-02-25 22:25:48+00:00,156.06,153.05,148.98,148.26,148.24,149.12,147.95,153.82,155.08,155.85,157.04,164.08,164.50,165.63,167.46,174.27,185.58,L7
2015-03-13 22:25:54+00:00,156.01,153.27,149.01,147.81,148.11,148.51,147.29,151.85,154.13,154.03,155.55,162.39,163.15,164.34,166.17,173.51,184.39,L7
2015-04-06 22:26:20+00:00,154.49,151.06,147.52,145.60,145.48,146.66,145.11,149.76,152.27,152.73,154.58,161.20,162.72,163.90,165.51,173.02,183.41,L8
2015-04-22 22:26:19+00:00,156.62,150.64,148.42,146.35,146.44,147.50,143.07,151.66,153.40,153.60,155.05,161.04,163.02,164.11,165.92,174.40,184.72,L8
2015-05-24 22:26:02+00:00,157.72,151.40,149.19,141.41,142.27,144.44,141.03,149.68,151.72,151.74,153.34,158.46,160.28,161.92,163.89,172.42,181.56,L8
2015-06-17 22:26:35+00:00,157.76,150.47,148.92,140.05,140.76,143.03,139.54,148.54,150.61,151.83,153.84,158.43,160.22,161.48,163.42,172.13,181.35,L7
2015-07-03 22:26:38+00:00,158.61,145.12,151.96,140.33,139.19,138.72,136.09,149.14,150.74,150.47,154.65,157.57,157.17,160.25,161.24,169.80,180.47,L7
2015-08-04 22:26:46+00:00,152.12,137.23,144.62,131.84,133.25,129.89,123.99,137.25,141.14,140.06,145.42,151.61,152.69,157.78,159.25,168.10,176.49,L7
2015-08-12 22:26:39+00:00,155.19,141.10,146.64,133.91,134.92,132.10,125.10,138.24,142.27,142.18,147.35,152.52,154.32,158.64,160.20,168.67,177.82,L8
2015-09-29 22:26:59+00:00,151.29,134.19,141.87,126.32,127.84,123.86,117.82,135.42,139.01,140.63,145.78,151.72,153.78,158.60,160.70,168.41,178.71,L8
2015-10-31 22:27:04+00:00,145.64,133.81,138.00,128.49,130.20,125.61,122.03,137.12,140.84,142.87,148.83,156.02,154.98,156.59,159.42,166.10,179.57,L8
2015-12-10 22:28:04+00:00,145.64,133.81,138.00,135.10,135.53,129.41,123.16,140.54,142.46,143.46,148.34,155.06,155.43,157.41,160.21,167.16,184.53,L7
2015-12-26 22:28:17+00:00,145.27,135.50,140.13,137.84,136.44,130.76,126.04,143.21,144.61,146.61,151.53,156.56,156.20,158.61,161.55,167.44,184.26,L7
2016-01-19 22:27:03+00:00,147.46,144.12,142.37,140.83,141.28,136.12,130.74,142.94,145.15,150.17,153.75,158.57,161.12,160.63,164.70,169.83,184.26,L8
2016-02-04 22:27:00+00:00,148.27,146.06,145.64,144.58,142.06,138.02,136.93,146.82,149.47,154.89,157.19,161.13,163.48,162.56,166.72,171.81,185.71,L8
2016-02-28 22:28:54+00:00,141.80,135.86,133.93,144.24,141.14,136.12,137.51,138.52,139.85,146.87,152.05,159.44,161.71,160.28,164.30,170.72,183.52,L7
2016-05-10 22:26:31+00:00,139.94,133.24,131.04,142.28,141.21,136.49,138.80,130.91,134.65,141.49,147.06,153.75,158.07,156.75,160.86,167.05,178.62,L8
2016-06-03 22:29:29+00:00,130.91,133.24,127.41,134.75,141.21,136.49,138.80,129.92,134.65,141.49,145.07,151.85,158.07,156.75,160.86,167.05,178.62,L7
2016-06-27 22:26:47+00:00,128.41,130.55,114.35,119.76,127.98,126.73,137.99,123.03,128.86,136.26,141.99,151.99,157.88,154.79,159.01,166.60,177.49,L8
2016-07-21 22:29:33+00:00,119.66,116.58,103.51,109.92,118.75,120.19,117.45,120.22,124.48,130.28,137.37,148.60,154.98,147.13,154.69,165.22,174.31,L7
2016-12-04 22:27:17+00:00,130.22,117.42,79.42,103.84,111.72,118.36,122.23,129.65,137.55,140.00,147.39,156.29,159.03,151.23,157.01,166.21,180.56,L8
2016-12-28 22:29:18+00:00,132.76,123.88,88.57,125.21,131.80,132.53,126.29,137.96,141.43,142.28,149.36,157.59,159.54,153.46,156.00,164.60,180.54,L7
2017-01-29 22:28:58+00:00,129.73,131.12,89.48,118.63,130.36,130.17,129.59,133.51,139.19,139.75,145.43,153.10,153.03,149.81,150.61,158.26,177.71,L7
2017-02-14 22:28:55+00:00,128.60,127.99,102.02,117.69,127.00,126.85,128.18,131.83,137.19,139.92,146.23,152.44,151.95,153.88,151.17,160.06,179.62,L7
2017-02-22 22:26:52+00:00,129.45,129.81,111.21,121.60,129.01,128.58,129.81,133.15,138.12,141.79,147.45,153.89,153.78,154.23,154.05,161.94,180.01,L8
2017-03-26 22:26:34+00:00,132.45,133.62,120.07,125.56,132.57,131.49,130.93,134.36,140.15,144.21,149.62,157.47,156.42,155.28,156.22,163.91,180.56,L8
