,dates,nzd0139-0000,nzd0139-0001,nzd0139-0002,nzd0139-0003,nzd0139-0004,nzd0139-0005,nzd0139-0006,nzd0139-0007,nzd0139-0008,nzd0139-0009,nzd0139-0010,nzd0139-0011,nzd0139-0012,nzd0139-0013,nzd0139-0014,nzd0139-0015,nzd0139-0016,nzd0139-0017,nzd0139-0018,nzd0139-0019,nzd0139-0020,nzd0139-0021,nzd0139-0022,nzd0139-0023,nzd0139-0024,nzd0139-0025,nzd0139-0026,nzd0139-0027,nzd0139-0028,nzd0139-0029,nzd0139-0030,nzd0139-0031
0,1999-07-18 21:58:25+00:00,,152.1968826089322,147.70539906903326,,,,,,153.3881560157346,,,,,161.73305651607092,161.02400748192125,156.12170800847755,159.06220759769175,157.64465874269536,153.58770587415427,155.88565729224564,155.38308023924242,157.90039221507246,156.74376872660855,153.51704832046147,158.2007002332063,155.67677501994598,156.58325366543636,161.16113027027072,159.53332062872153,163.26907367035443,171.2864307312865,
1,1999-09-20 21:58:32+00:00,188.86823483157983,184.79263393202808,183.5505935373285,198.40610440906386,190.0601017028609,205.2880009428413,211.01746918340294,210.72618357180266,188.98591247944347,180.8550773964257,185.95282074414507,186.69704844679154,192.08710170565493,187.14262922248537,182.15948928350485,180.5179164504313,179.17382182978022,178.15477455695665,182.28155748777988,180.1471777523517,175.58163836140426,182.57099534932252,181.4567297091446,191.08443586147428,193.37716844578205,193.5801203130879,185.29689718078168,192.68766651621988,191.27878353068948,183.31890205488494,208.63896947072237,207.8319207291922
2,1999-10-22 21:58:28+00:00,196.6443706235068,193.91617944915154,190.53393502252032,200.3570754255064,197.91779800498944,212.34809467882127,231.03593563945896,225.67113632725824,208.3417375971638,187.57831481669214,193.08959267659242,195.77769838658892,198.4576533200836,194.75760404905992,184.50279819424665,179.44056217133527,177.96032889993637,179.45027725922114,179.82586056148966,176.8746096677917,174.48170522895137,183.01833728600474,181.09965822613358,183.7076987832673,188.38211357122844,182.98949371388449,188.28787772227702,194.61687192443287,189.36979635549557,188.36781244706998,207.74572376335828,219.29094527587054
3,1999-12-09 21:58:33+00:00,179.59649194648807,173.16482699014853,170.38329651822835,188.63908368471198,177.71830061097035,150.5839786690966,,,161.26095008958345,170.3316135300952,164.4774977509698,170.47454990559325,164.63516193595774,163.45702775129163,165.2685586584215,157.7423608686471,159.62938134275134,163.35709087994502,159.88239841589913,158.55078079604993,158.05378861920497,168.45877676596422,168.97445761495945,164.2480903673578,169.77961171816318,169.20747852527117,167.090499747901,171.53720542363763,166.79708826368056,172.45733924960956,181.3294125392642,
4,2000-01-10 21:58:28+00:00,172.4975595417497,168.83604816218488,165.44262900920359,179.9636630573891,176.46648717440314,158.2144919457029,,,,170.9603290261247,165.67176003724416,168.53501943993342,167.25883225605077,163.34909962579462,161.87412948624214,158.1638163094709,156.4526199723617,159.95739962638064,159.21120983628907,158.3311681599478,162.21078762475662,164.67881782642178,,,175.63353501945792,,206.15905350156072,174.8817863107727,167.97999132111636,172.51282620945528,180.47561520644297,
5,2000-03-14 21:58:11+00:00,193.12267928342538,179.99208747843946,180.1391674796783,196.05179309476458,199.8676142053603,192.49217124193646,209.5581107141625,211.4745262468991,192.24430528033872,189.34647724787695,190.13984241169868,190.21035939023272,188.99102334031312,188.68494788957392,186.12415013103333,183.4254568450573,181.52473521783074,183.93622180756128,185.14354366982064,182.39368435093377,182.8542914866,188.00500786304465,190.55190476767615,190.77645962479698,191.9076358158257,191.74421365376267,194.57594234515653,196.59119693346096,192.4241614594161,184.91392342883154,198.69800105273572,196.45685710525603
6,2000-09-06 21:56:22+00:00,179.5240198220944,175.31542674617063,,,,,185.20275540382514,146.409828605883,151.6926908511954,163.829375340458,160.13089840817037,172.4668007251051,177.6250298481583,171.97757959804034,178.5808929514503,166.84908932941636,166.2112979440885,173.062618973544,173.0694340587643,170.1287582087051,170.32848035220184,170.3313808911376,176.12816229799006,173.22646127470924,174.41844676441025,181.30290266488856,179.67347035282884,184.25916695679794,192.6291156479068,187.01584261932567,195.742135708386,179.65426190175657
7,2000-12-11 21:56:00+00:00,,,,,,,,138.72094117218813,150.6592957836831,150.0388284255281,152.25367071245105,155.79240364232203,160.09802201085338,157.0591566408873,160.04559150145363,157.00356059688733,153.91867703143993,159.37362997557233,162.6102713036375,157.60053599868166,154.49104826886906,158.25810431904,156.02560625253847,159.00750854629655,164.45838760813012,164.46275376292704,165.1472341308717,169.21313627560212,171.04177053577067,167.2928616398489,181.05262653086936,160.93333718386302
8,2000-12-27 21:56:05+00:00,154.59111237817223,148.4231179983109,140.6108863329516,151.33357309608834,145.30136390292074,147.06441909867013,,148.19398226282857,150.23094457861205,153.81256795809048,155.73194765412993,156.9324561338873,157.3354838124914,152.43452897979276,152.91006916016875,155.22016583144477,153.55569205736367,159.51593666091964,163.69021013432172,155.214894652471,160.31187968872086,,,,,,,,,,184.78925435676376,152.84544616316475
9,2001-01-12 21:56:06+00:00,148.7743655753303,143.61685765101765,137.0400342955935,,,,,,133.2772932858839,145.2288990902687,140.62484796868057,150.90899473364135,153.61262210154086,145.8254810904007,149.29516447937004,148.53462814312059,150.42269765391245,151.08617108735962,157.1882606254664,144.91222229237638,145.52149996566047,147.59406263270088,142.69558446797316,149.4045645011741,154.98154209571354,159.10440365924072,163.49863498993187,169.51083442249183,169.21326633499768,160.90206461389226,179.20689762193206,141.2379874113478
10,2001-06-05 21:55:16+00:00,,169.3175195464584,158.8315792902557,156.29343053565762,154.20366132865348,163.22919373691371,157.22895566001853,110.83638512613955,159.3304058228763,171.24587630150114,165.1553720954193,166.7243652021251,180.8292760067206,173.84419891818163,176.77175053029947,175.34970669669679,174.20316922446835,175.74762881210955,174.32899256328818,164.94338579460754,173.0717512845888,176.16942967612914,171.57068220555982,179.4985628102065,177.64590402343867,181.84772963749214,181.89082790669104,187.2946115388453,188.97968279873444,181.53851539927754,198.46509929744417,183.45298112163144
11,2001-08-24 21:54:24+00:00,152.48170602773192,153.44261334811696,149.17237466896324,155.8927404714044,153.37798027173778,158.31064768073475,143.7359943622866,,160.87845065668475,162.24964212110604,155.55427888350707,159.26645593740184,166.11418717531356,161.29676265843295,159.79838728030512,161.15793498172644,163.29226238995568,162.21574511469447,166.1982284329823,162.01478146422352,158.94045905251267,167.67090449527328,161.73969362104967,167.84685119915193,170.4885907333545,168.3467246888332,175.96710792476128,174.30130498590103,178.20673162200578,165.2270935447814,172.79441117869013,152.14301184851217
12,2001-09-09 21:54:12+00:00,161.74245693288822,163.3887535916909,146.20347889835935,159.9909519893593,163.2992824147342,162.00690317857112,153.40254931479464,118.7555358683852,172.28936417549795,168.25775672477027,156.55416800306762,160.38614221250378,162.21852493981498,162.19950209310383,158.46706380410427,159.92109156890723,,,,,,,,,172.441177160397,172.46812566917657,182.44059519575225,180.14976471756904,188.627791598788,181.59594630425755,190.8144638566114,165.85226634702732
13,2001-10-11 21:53:46+00:00,189.43460321243356,175.96621285418706,164.64907352699004,194.08208258814807,,235.6610576195318,,,180.83200698943196,168.3280391311452,169.66275947278257,164.68271056107227,171.55559268130673,175.11714464863587,169.67758902872617,169.0846645176775,172.4234989609319,171.490535531281,172.92423042161582,172.35515630410333,172.85330076797766,172.70511390737676,172.24928658237718,178.53225371679696,180.64332023977136,185.84162283555105,196.52418208403566,203.69041710572387,201.77763735378255,193.59320908943792,207.06136557846744,201.96327402364926
14,2002-01-31 21:54:26+00:00,151.161869398769,146.57862413346575,141.33783195097192,,150.7963682932642,,,,,154.82276832959386,,,,,,,,,,,,153.3863594292959,152.3083302521124,152.99149368598762,158.25370441008135,158.0111821645477,159.57858782318635,162.67577492821675,163.06739000844172,167.07494410023867,173.3645621064428,
