,dates,per0096-0000,per0096-0001,per0096-0002,per0096-0003,per0096-0004,per0096-0005,per0096-0006,per0096-0007,per0096-0008,per0096-0009,per0096-0010,per0096-0011,per0096-0012,per0096-0013,per0096-0014,per0096-0015,per0096-0016,per0096-0017,per0096-0018,per0096-0019
0,1984-05-06 14:44:03+00:00,186.1592873210132,179.22014366523274,175.89847211586005,160.52352755515454,160.0842161830424,144.98520925631848,116.54867482549079,130.83358458833564,161.54795516427518,,,179.628738090078,182.52064258053315,177.1667920829325,152.30253777553125,145.44618159132065,,,,
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,
2,1984-12-16 14:46:50+00:00,165.50051892820167,165.18151124304794,168.8906655569875,145.1066340067344,136.53535347398096,130.56558223521307,125.52885880130603,145.8100073924265,161.02374546174553,161.94765003210713,179.6603549819341,177.42896839358443,179.12360030176026,161.60822849412924,150.23278358024209,152.29041312429055,148.05932777414216,145.44125397768553,125.3890156439155,125.08608113521257
3,1986-04-10 14:42:16+00:00,157.3235649264548,173.046808131953,172.22005371346012,160.09850282841555,143.24084683090925,133.56487509420123,128.54365234414396,143.08696384512,158.46546328663584,179.63107715829602,188.5088235909573,190.770804966457,191.30893874314728,176.13153122962828,160.72341620512836,154.6289942513868,139.35093266228367,133.16271363523958,127.65068187787583,120.72092458806286
4,1986-04-26 14:41:53+00:00,167.2690525898065,168.69889832201815,168.133856078374,150.27380473354395,133.31224497529894,128.88544409348629,130.54662721172983,148.49512208783932,164.28844158126515,174.47244427223424,182.4306097231834,183.86888419126413,179.88185648775016,169.5571831734967,157.44858673766876,142.8167871397748,136.5999390442156,142.88459115055045,139.0886401637203,125.72225889046283
5,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,,,,,,,,
6,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,,,,,,,,
7,1986-12-06 14:35:14+00:00,180.19789586356708,176.41247452075868,171.21549894536287,156.4603896374136,141.5709870643722,131.49034162472663,123.46506575278507,136.11874851591799,164.19306588091814,179.261814872121,181.68703114818385,190.76303880346236,187.6757369053638,169.54681544777796,155.2498145828462,143.37975521260486,139.01897746709398,141.4460555844705,132.1713200430775,129.05993238100714
8,1987-04-13 14:39:36+00:00,,178.6033382211088,179.03770362013168,172.69223662902175,,,,,,178.60082426540646,178.97040147524106,180.40617418330893,183.01214557723122,168.35659404752644,156.33451762220145,143.27830293100382,94.39671705372662,113.18348639804903,91.31240005139118,88.22072674061415
9,1987-04-29 14:40:06+00:00,156.59048002340273,167.62168890440995,168.73541032767815,151.71125754440777,129.14853202273835,123.39648850742066,121.77397528192806,135.9880874304824,159.4115117274134,169.80437157634591,176.61995476997365,177.3308832889393,177.55501425727638,156.7461103447197,147.66991019161432,132.20413259092797,126.92871886926349,124.79491053127742,123.95911458584327,118.57990100710936
10,1987-06-16 14:41:19+00:00,,,,,,,,,,,,,,,,,,,,
11,1987-07-02 14:41:39+00:00,175.11539931160618,174.79353828472827,170.52662670955837,146.90021951177124,131.40205746946637,131.12832753173944,131.07623807901996,140.1112723942311,157.54476203186513,170.71612311105167,182.30461089061862,178.3441702273635,182.87295288889058,174.14903440590385,152.42957349770276,143.02556322415842,126.68360598744944,139.31946217807652,139.77327816116355,130.37558620420273
12,1987-08-03 14:42:25+00:00,170.34047111869717,166.71408810042615,161.96425748345206,152.24505092551982,131.2904658676365,121.60825935984056,122.60411537485565,135.43778447904168,150.02547216869038,161.66536836299804,173.85745470239542,173.653540044059,170.87933847649543,164.08606776286945,155.8282030875164,150.8538292324901,135.85773018380203,136.5124228734172,137.21625553252127,127.87424863363823
13,1987-08-19 14:42:53+00:00,,,,,,,,,,,,,,,,,,,,
14,1987-09-20 14:43:42+00:00,180.09889514544466,182.2012043513007,180.15288447413155,153.2922765077531,131.95380158870043,120.63553987029117,121.01225189663731,135.76641869426055,155.4585545964166,170.7806004702107,166.08011814459894,181.1899840175392,185.8224099067121,145.3639626423392,155.48119667441281,151.09206772064297,148.32123571687342,126.19892778963697,121.42686772626924,123.2355980920193
15,1987-10-06 14:44:02+00:00,164.343051518124,162.74054331148372,160.53291736916395,143.1497489532179,125.06647517488955,121.33555433469353,120.08054792319784,129.35792068858925,150.7812783427139,161.2113566014773,168.6773732161936,174.38375202067706,177.52122414634368,159.15064301666564,144.79242533539428,143.6127690098493,134.82170488502737,125.2566799446814,116.36468444697115,111.23978588683188
16,1987-11-23 14:44:57+00:00,158.82389566175905,155.3701421350419,164.45404198898734,136.16576842079058,125.91249535334465,109.55466477890262,112.03681927142486,134.09125335100106,149.41600086772078,154.65536384271266,157.89261920111798,164.10390792321795,172.03942274774664,159.14897409849172,150.11271494002077,142.61894683492605,127.05440286627079,123.83935188330018,118.00646316687981,114.51120530583034
17,1987-12-09 14:45:10+00:00,,,,,,,,,,,,,,,,,,,,
18,1988-03-14 14:46:39+00:00,133.43162555154225,168.88789543449883,170.74587584777848,150.2071805004387,132.87709379177136,126.7446827356759,131.48048607461695,144.83872490891505,160.69491833369236,172.30820974876974,181.07524292316947,188.9393311170095,183.6806164946288,167.65339767658497,159.7140438960061,150.80011296980518,137.87750604552792,141.74395458799916,139.6322032298832,126.3773884205956
19,1988-03-30 14:46:46+00:00,159.30654049585445,163.3432272206781,171.07996632273333,150.44676253650286,129.48047153462858,126.38247396442215,118.29908149785655,139.81612775740098,160.32660815666068,174.46309890105474,170.77103825587898,176.38518532836827,181.09839503844552,161.912163019329,148.19608450130505,144.80626067148532,150.20136234369903,123.14711511333456,128.57081847885158,128.78428236798393
20,1988-05-01 14:46:57+00:00,126.52891653289701,173.58380572777125,182.2724259646581,157.3270221254819,141.18610601821555,129.55139133183502,128.40255089918597,144.43048178859203,165.22575474471074,177.66196860259717,180.81424767995495,185.17139354096355,179.68924544672817,167.31796017582116,150.94678612171194,153.78805810689306,146.09173847141383,137.62556763311989,132.85193434628525,122.5633675116924
21,1988-05-17 14:47:08+00:00,144.9904258368343,169.9719527216853,173.3496819869306,151.80346303387697,132.6159972998759,130.9280364546439,133.35136742241497,148.03766960698,166.28495531184836,175.93628534618526,188.51462473118247,185.2590124691104,184.93702117136917,175.00415987997954,162.82666844591333,151.03981900315105,144.23847845607904,145.8005105728265,142.00938341590177,139.63245810922257
22,1988-06-02 14:47:14+00:00,,,,,,,,,,,,,,,,,,,,
23,1988-07-04 14:47:23+00:00,,,,,,,,129.9826990973838,,,,,,,,,,118.70632428509093,115.90777671125377,117.68000123186525
