,dates,per0096-0000,per0096-0001,per0096-0002,per0096-0003,per0096-0004,per0096-0005,per0096-0006,per0096-0007,per0096-0008,per0096-0009,per0096-0010,per0096-0011,per0096-0012,per0096-0013,per0096-0014,per0096-0015,per0096-0016,per0096-0017,per0096-0018,per0096-0019
0,1984-05-06 14:44:03+00:00,180.60650750068467,173.1625656794198,172.1966189023077,155.39788464408207,153.42088039864817,137.58150282921378,108.219505094998,124.1702488039414,155.99517534394664,,,173.57116010426506,176.4630645947202,170.50345629853825,144.89883134842654,139.3886036055077,,,,
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,
2,1984-12-16 14:46:50+00:00,165.97435151969412,165.69841952467607,169.2065539513158,145.5440179373428,137.1039525837719,131.19735902386967,126.23960768854471,146.37860650221745,161.497578053238,162.46455831373527,180.2921317705907,177.94587667521256,179.6405085833884,162.17682760392017,150.86456036889868,152.80732140591869,148.69110456279876,146.253538420244,126.20130008647399,126.03374631819747
3,1986-04-10 14:42:16+00:00,157.83224003022625,173.6017264269764,172.55917044930777,160.56804907805073,143.85125695543502,134.2431085658965,129.30666499980117,143.69737396964578,158.9741383904073,180.18599545331944,189.18705706265257,191.32572326148042,191.8638570381707,176.74194135415405,161.40164967682364,155.18391254641023,140.02916613397895,134.0347280988478,128.52269634148405,121.73827479560579
4,1986-04-26 14:41:53+00:00,165.50518997830994,166.77468456402192,166.95794767070964,148.6456238613933,131.19560984150309,126.53362727815755,127.900833294485,146.37848695404347,162.52457896976858,172.548230514238,180.07879290785468,181.9446704332679,177.95764272975393,167.44054803970084,155.09676992234003,140.89257338177856,134.24812222888687,139.86082667369922,136.06487568686907,122.19453366746971
5,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,,,,,,,,
6,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,,,,,,,,
7,1986-12-06 14:35:14+00:00,180.06508558030123,176.26759057537774,171.12695875651895,156.3377955297836,141.41161472445316,131.3132612470388,123.26585032788627,135.95937617599895,164.0602555976523,179.11693092674005,181.50995077049603,190.61815485808143,187.53085295998287,169.38744310785893,155.07273420515838,143.23487126722392,138.84189708940616,141.2183808131576,131.94364527176458,128.7943118144754
8,1987-04-13 14:39:36+00:00,,182.80621913873236,181.6061308475683,176.24852048239555,,,,,,182.80370518303002,184.10725593011432,184.6090551009325,187.21502649485478,172.97976305691236,161.4713720770747,147.48118384862738,99.53357150859986,119.78801355431463,97.91692720765678,95.92600842292403
9,1987-04-29 14:40:06+00:00,155.65837377151735,166.604845720535,168.11400615975458,150.85085177343666,128.0300045204759,122.15368017157348,120.3758159041,134.86955992821996,158.479405475528,168.78752839247096,175.37714643412647,176.31404010506435,176.53817107340143,155.62758284245726,146.42710185576715,131.18728940705302,125.68591053341632,123.19701409947392,122.36121815403976,116.7156885033386
10,1987-06-16 14:41:19+00:00,,,,,,,,,,,,,,,,,,,,
11,1987-07-02 14:41:39+00:00,169.62174443740574,168.80046024014598,166.86419012675807,141.82915347404776,124.80967162042585,123.80345436613885,122.83575576771929,133.51888654519055,152.0511071576647,164.72304506646938,174.97973772501803,172.3510921827812,176.8798748443083,167.5566485568633,145.10470033210217,137.03248517957613,119.35873282184885,129.90176810801862,130.35558409110564,119.38827645580184
12,1987-08-03 14:42:25+00:00,167.253335029119,163.34630327543178,159.90616675706661,149.39538684283227,127.58590256014269,117.49207790706966,117.97341124048839,131.73322117154788,146.93833607911222,158.29758353800366,169.7412732496245,170.28575521906464,167.51155365150106,160.38150445537565,151.7120216347455,147.48604440749574,131.74154873103112,131.22018957699746,131.92402223610154,121.69997645448187
13,1987-08-19 14:42:53+00:00,,,,,,,,,,,,,,,,,,,,
14,1987-09-20 14:43:42+00:00,183.61283588211916,186.0345942458547,182.49551163191455,156.53591411083724,136.1705304727098,125.32079418585715,126.28316300164904,139.98314757826992,158.9724953330911,174.61399036476467,170.7653724601649,185.02337391209318,189.65579980126608,149.58069152634857,160.16645098997878,154.92545761519696,153.0064900324394,132.22282619536466,127.45076613199693,130.26347956536827
15,1987-10-06 14:44:02+00:00,170.73596690032065,169.7146328193346,164.79486095729504,149.0509016137071,132.7379736335255,129.85944151095572,129.6699209964928,137.0294191472252,157.17419372491054,168.18544610932818,177.20126039245577,181.35784152852796,184.49531365419458,166.8221414753016,153.31631251165646,150.5868585177002,143.34559206128955,136.2159634570185,127.32396795930825,124.02561665122516
16,1987-11-23 14:44:57+00:00,164.70941860091563,161.7907126141218,168.37772394842506,141.59855882616586,132.97512288033252,117.40202869777804,120.8651036801597,141.15388087798894,155.30152380687736,161.07593432179254,165.73998311999338,170.52447840229783,178.45999322682653,166.2116016254796,157.96007885889617,149.03951731400593,134.9017667851462,133.92881977899714,128.09593106257677,126.28225118414346
