,dates,nzd0254-0000,nzd0254-0001,nzd0254-0002,nzd0254-0003,nzd0254-0004,nzd0254-0005,nzd0254-0006,nzd0254-0007,nzd0254-0008,nzd0254-0009,nzd0254-0010,nzd0254-0011,nzd0254-0012,nzd0254-0013,nzd0254-0014,nzd0254-0015,nzd0254-0016,nzd0254-0017,nzd0254-0018,nzd0254-0019,nzd0254-0020,nzd0254-0021,nzd0254-0022,nzd0254-0023,nzd0254-0024,nzd0254-0025,nzd0254-0026,nzd0254-0027,nzd0254-0028,nzd0254-0029,nzd0254-0030,nzd0254-0031,nzd0254-0032,nzd0254-0033,nzd0254-0034,nzd0254-0035,nzd0254-0036
0,1999-08-05 21:46:59+00:00,38.91593638165789,25.863601891237735,20.52355196509379,8.639389707919968,15.543691641232245,59.126677620283836,15.582632484744352,29.47962598720555,35.481480730713415,42.28122660865927,49.30485696309196,59.51310148135161,62.9298750640648,85.15779319074632,115.68218020134105,96.54913459888941,82.29233418757894,74.47021691981045,75.08818345051765,72.22838532806432,77.51659654090278,83.62983537656692,95.47168349872311,99.11100709294008,85.87695498537897,95.07493515297632,91.87850567475094,93.08817349091714,,101.67171438512034,100.35151577302197,97.39043629381428,99.0154735560663,108.78973429142032,128.89627010060929,155.00998000064362,190.38348848486416
1,1999-08-21 21:46:56+00:00,53.43990494177024,48.854813285826054,51.355287788180924,47.54237142782475,32.659552910341986,63.47820420582636,48.23629385169773,53.40344179672468,52.172565577733664,53.992538313191815,57.88064043418129,67.50944317295749,92.17926827194194,119.69594816996445,147.13887353991828,125.11978352033506,104.65531833239783,93.47904989656132,88.43253440696841,82.20428437744775,84.50649117511291,100.76398178156651,107.50098460873005,104.16944927956621,108.82686098168404,115.76690656813014,115.91372261823552,128.8237261482037,141.4481905241121,135.55788694710913,119.77733846907643,111.16511819394128,111.39464913704478,126.91377002677363,138.73134021663944,164.4996360336773,195.60466411771148
2,1999-09-06 21:46:59+00:00,64.64611291216812,59.1384791096565,50.23168138324645,57.57731081694382,59.71513050674443,70.02324646933363,61.66206710058417,70.57994330217139,55.271676396907466,49.068250646110315,57.51902736746443,73.66698893829174,98.94355776422773,127.04747108083833,150.53534623502753,119.73091135572949,97.66375009608205,90.52114505952937,86.16102018604201,80.85166744585828,88.9872375026983,102.5886145789042,102.6452850905998,123.49189274240425,133.41874832009367,127.50120538828264,136.2299952437988,148.71021451879474,150.4357838617771,137.86201307780104,125.7860063853189,122.6612502752647,120.96662642140535,128.51399491121677,145.79539446710064,168.94502617102137,197.62635594741792
3,1999-09-22 21:47:00+00:00,71.53679430962015,65.66304971443304,52.10304740874645,44.990376687629634,51.210745410937996,63.226079470204276,48.870164817569986,63.35415331927055,64.97418185722482,57.620032898409235,73.00584397155657,108.7581006995361,109.19492953718034,109.96999553503761,143.92362736029247,111.92355723861789,95.45171843489439,94.49051823125403,85.06872100801681,91.35051632477185,96.61996231501064,91.03379968195736,108.94673420447387,115.63164349804296,127.76607809496176,119.84535233166227,129.8206468957342,156.15165174420565,148.42797599431822,132.78092398948675,134.9451767056391,130.0871345689813,119.94895201415395,134.57838884481544,145.24464161775916,171.01794573705848,196.97498533715904
4,1999-10-24 21:46:56+00:00,61.334320991409726,44.61134736424612,40.33650408179672,37.13305448509491,39.07268194740911,60.35894885979201,52.85768829441109,60.70687597299552,59.34420675341799,65.18798810105976,81.74615310521935,81.2406523653701,96.0254218000413,111.04275465328553,130.28202582465838,106.86407955918953,95.38183528155983,87.78633870624517,92.93478617310916,95.41652401453642,100.67579003227623,103.25584827609806,106.17255848862717,111.81533723337668,120.98799136942135,143.7521586190767,156.09944218574856,162.8575016249179,150.81360151476622,148.8599756621046,139.2592284724596,118.5003890148422,117.93166504805289,126.41242808548002,138.13972613778503,162.8743561286031,193.15472303399383
5,2000-02-13 21:46:48+00:00,22.52887523606342,8.558637623817273,2.480705034930577,8.836461011963234,11.678660448327701,31.668635169077252,17.760944636707194,26.41522141543949,29.32605259567812,33.49690566058357,,48.73686782917707,,72.72581445145872,90.85018823319365,78.65277286627314,72.32295200118264,63.90246590877909,69.14828883521443,61.5929504498516,73.6508922422188,81.52412581434679,91.84024274221906,97.60220612659873,91.84730716190529,98.28580251713632,106.40401008814689,122.16636196852535,121.29578777223668,117.87633003463354,109.73819963300481,103.0194866150196,104.71163225465389,119.12220442183255,135.6717998077986,162.42771506523795,190.25577486200623
6,2000-04-01 21:46:34+00:00,76.29628560230017,,,,,71.5863311842077,,,71.67740605331679,72.90876050631111,81.28853363613268,84.69077552466351,103.46742495438633,122.05562065174615,,129.16274710933018,112.09040690128006,102.0430316134132,98.21730264255561,100.70599676915955,101.60413240347101,110.34659078507403,113.97941768644198,110.12217931322084,117.04725080785289,119.87265178813419,125.66801949111611,145.35711391950392,145.70887407874886,138.7476871169955,132.17623526538952,129.70562499287286,138.23433625328659,147.67294649852477,147.80363562314594,171.1834120902224,199.6655377407847
7,2000-05-19 21:46:07+00:00,37.51168459154832,31.652757714997744,23.397800786543534,17.170911586296317,20.393678520612085,46.97810336965223,13.58663477867233,29.453692058121483,33.909252543745545,45.858121010160914,54.4549945459938,66.03036731195101,70.98797598011421,91.95069149340694,104.02873843036204,96.77921185075124,85.92185314349014,86.02762943918611,78.9831978287624,73.14556772022698,78.97271475862036,83.02499100754221,89.33834171097965,93.44096022757313,98.76371281483799,96.2173662560234,101.71868310000892,111.69808543392517,,104.95734984843133,106.0297307842056,102.8687636783647,105.83156803240291,118.13071417586916,133.94362653372355,158.20610743223097,189.1689251007495
8,2000-08-07 21:45:08+00:00,43.02667412019976,38.52287469737798,25.9511271180381,16.985609377326455,22.415253827541452,57.035488482521394,19.387916440505297,28.226826757575505,36.160706252634796,41.98994636378888,53.43547981492408,66.27022798364384,78.2503964328314,97.74948010130291,114.17579521242715,94.0573325245377,84.3229216528884,86.46131577471834,83.85751751150951,77.32372276029423,77.88262598828994,81.23184488575812,91.57251188561824,93.15541690163445,86.53382456554121,95.16299725788349,99.92926991334639,99.70457539068109,,97.60145973271295,100.88514888879023,101.34090699456624,107.8844107287013,115.73651277972459,134.20128627340887,160.14968748888435,190.2501123320779
9,2001-04-04 21:44:06+00:00,74.6047948551507,61.67166776924094,52.8086701757359,51.86515237836704,59.45341150182168,74.28775534062677,71.58073617757245,73.61679727957875,80.11311836885103,84.05541567299647,95.75129395019874,103.49409474129669,126.9640710620042,137.94871906191386,147.75857457929985,137.4060571348898,111.65310304184817,102.20193847141356,98.22753293602997,109.62552423958653,105.19431383035014,109.65046551935978,118.00563535813245,110.55099363471125,115.00319927840889,126.5836616122476,135.17550467478898,150.96007904237658,151.86974538388768,148.040064538945,145.3148635354302,137.91678893781852,140.08881657408008,159.1358009291863,162.12737111906887,176.10157311979415,200.87692329797488
