,dates,per0097-0000,per0097-0001,per0097-0002,per0097-0003,per0097-0004,per0097-0005,per0097-0006,per0097-0007,per0097-0008,per0097-0009,per0097-0010,per0097-0011,per0097-0012,per0097-0013,per0097-0014,per0097-0015,per0097-0016,per0097-0017,per0097-0018,per0097-0019,per0097-0020,per0097-0021,per0097-0022,per0097-0023,per0097-0024,per0097-0025,per0097-0026,per0097-0027,per0097-0028,per0097-0029,per0097-0030,per0097-0031,per0097-0032,per0097-0033,per0097-0034
0,1984-12-16 14:46:50+00:00,157.09903434887434,143.56437908241375,134.8879949631058,152.02580522984695,171.87009856776598,183.60938424350783,187.6650200054465,209.10721174628753,189.47113077733243,152.40418325547714,163.20269881478913,149.2238835665032,152.28678568839246,166.22898834300557,154.45036191471215,159.0551046267905,174.0450960749318,149.81277006910946,147.64137824929142,151.43748953593604,166.43751600584415,181.53762774967754,183.1851474035914,196.26655709976234,187.9204998725194,,,152.52309559071395,144.58994424211122,161.828154432025,154.68859831342232,152.10759556659852,147.29896500561284,153.29761985272995,163.62155193971614
1,1986-01-20 14:44:00+00:00,184.5140769059722,154.3284135688617,137.63136751251056,138.86603056985757,156.786723129165,173.56955717266626,200.83316814203116,209.12390861587488,190.6125969940184,164.52174355482722,164.3223991561093,184.75183930790703,142.4911129942968,151.10324408656794,154.14487795068655,156.50858362657266,183.2126540387552,168.37874096524854,144.88218517424113,157.2408391848417,167.06596880439858,175.14115144489205,195.662293009516,168.09248684913274,162.8524202312315,194.82432587352983,195.99694073763692,168.00213991247193,157.23670796173684,170.23418937404054,163.42954083870748,150.3448476117429,134.31922287125533,131.988847334136,120.67420274588497
2,1986-04-10 14:42:16+00:00,216.85095467880632,176.27092480627005,166.16442306771668,153.31483090651508,157.2145973128535,188.85161561829753,223.8890030822301,229.22413143630664,213.52004253231956,197.47531219472006,204.57172192682265,193.21704568651924,175.30705484276618,179.6635431130732,179.89425522443653,184.15845646896196,162.04058090013675,165.51840731952043,176.21265239597687,174.13057102830643,202.46253872085933,188.82398600775767,191.57873400831986,214.58747995127288,193.79292429044645,177.91923041751895,191.13820823514638,188.42992715833898,173.505868366874,154.2690313940062,143.571235998498,141.3504648116748,133.1182863217256,132.71125319453293,130.8521930979564
3,1986-04-26 14:41:53+00:00,205.64598172082665,175.27445182235888,153.90720893868146,151.70282024404517,174.49916324099271,208.66925118929154,228.2391796740226,221.35012140370247,207.88195241339903,203.30694946523562,210.12353471592058,191.31306960187374,171.60713392667418,161.44914352643318,175.989759445722,176.15431345429778,169.4462574778107,173.57813633790488,161.20863395024293,174.43192468838964,184.0409247427848,200.29420067152066,197.15302527946952,189.16283371997008,198.39893310264765,188.82730058251934,165.62054393683647,144.06634086723872,149.58354427338,148.07353867905732,147.81025106481772,125.35927143249141,118.79758903952059,123.55481452491502,126.1827608238417
4,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1986-12-06 14:35:14+00:00,210.4108660736996,176.760015142384,175.3492383570075,174.897459554028,194.8356121441893,226.60899321498528,248.3315546092003,233.1406696690125,216.75848858332557,214.08374425314344,213.91503752404898,205.31231852337598,194.2191534736673,186.65712696994962,204.88506124008762,178.7368132672603,192.08251762261247,188.43783345197673,179.03459386834396,192.754168227023,213.13680580322014,195.8569281224845,186.4393026390185,188.69430560728563,177.91199130827542,188.76734206842343,170.83771883229724,147.5214650247421,139.42518155423497,139.20037683981298,148.90445689262395,152.81985517794928,138.6421019254597,141.06367843676813,138.84626282079668
7,1986-12-22 14:35:44+00:00,221.83031949615142,190.18175827209694,178.48006245785186,168.13272133367622,181.47689093809802,217.65450577784569,247.46350429525526,235.34787741346597,221.2756768593173,219.7567344227954,200.37265217610715,203.97599278991018,175.18066332050827,188.6023808579132,190.48889538049306,170.03987060471755,190.99649978060933,185.40618129761063,184.14678449729328,188.39242535552953,203.75154514428434,207.48637344935116,174.00482866836143,180.0443335667238,177.85751626047997,181.65428200283014,174.01712980166624,158.01425714860545,128.6731493060356,132.1425305019241,155.823179787694,145.79913460969266,141.47794636418374,140.34552781132348,136.6965849945031
8,1987-01-07 14:36:13+00:00,,,,,,,,,,228.1655385367475,234.634743980756,,,,168.75945309623205,158.92340479175866,166.76065412292616,162.96433711961942,165.76124830863785,173.74830920390198,182.73492341131305,,,144.4599573644605,143.942606281153,144.01628250313541,138.23988675011037,,114.16207311880245,125.55303577072206,130.51185891451908,131.147547696341,141.29066623268642,134.5888585123572,119.19335329558022
9,1987-01-23 14:36:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.15449663230727
