,dates,aus0273-0000,aus0273-0001,aus0273-0002,aus0273-0003,aus0273-0004,aus0273-0005,aus0273-0006,aus0273-0007,aus0273-0008,aus0273-0009,aus0273-0010,aus0273-0011,aus0273-0012
0,1987-05-22 23:08:32+00:00,203.06372724984803,212.23439530400722,205.29472511291937,209.81421161044256,201.2454780364266,193.5847224469475,189.97289765039204,188.13626322031243,192.94160038259034,188.97845016908155,190.20211964708892,197.0798364031394,195.44451752301708
1,1987-05-29 23:14:53+00:00,202.15296020488003,219.1146843584451,218.16414172499302,215.4376836514888,207.89549860959272,195.34254066289373,193.75362620564755,195.63054502704637,196.14216958721997,202.17451823307044,204.5612401209074,203.1632949377864,205.54078782872537
2,1987-09-02 23:17:14+00:00,191.72959488501394,207.31596240784472,211.4954824328481,210.70368153392292,203.01588539061336,182.81121375447572,186.89917200392097,181.59125399090067,181.5456830125504,177.74052673060615,187.30567778108244,191.9584689682303,184.64975983635608
3,1987-09-18 23:17:38+00:00,210.37049688567595,229.0287778122798,242.95596726548547,241.6774515665862,221.2291896369216,207.24731152528557,200.38358565096246,198.3087192968199,195.5698025878155,191.4214817880818,207.99597615824607,209.1638043054247,190.20848311848076
4,1987-10-04 23:17:58+00:00,203.41546794696103,207.57590462122909,216.1816624781004,212.79470362321928,202.68924131434218,199.06322816346483,188.8430947293161,183.64479980845516,186.35709458668464,193.39334458956117,193.12899227456273,192.93054237019564,177.57280208939318
5,1987-10-29 23:12:13+00:00,223.9816918258584,240.5201075426572,242.4867254115979,232.82990861007286,215.61113327751463,216.05561407568783,206.60973946620456,193.3566135178912,190.20494803681908,187.2319914593235,188.62915957366906,188.8256605494469,190.15559699701137
6,1987-11-05 23:18:10+00:00,,,,,,,,,,,,,
7,1987-11-14 23:12:35+00:00,216.51551651733962,238.0901969379999,239.789694815334,233.6121359860635,212.39216713315375,209.05885265081557,201.53653896253897,188.67538236721572,184.54525852957602,186.69277586568302,187.24690435461056,187.15446980342315,184.2314163644177
8,1987-11-21 23:18:53+00:00,213.52008202848583,227.64416984874492,227.77636039534792,226.25157071412076,212.99152270967747,196.26973768022427,197.32884166186577,188.65564931560297,187.35456795018897,192.81855178704905,192.92792446120654,186.65338035440146,188.48474051814296
9,1988-01-08 23:19:14+00:00,,,,,,,,,,,,,
