,dates,nzd0502-0000,nzd0502-0001,nzd0502-0002,nzd0502-0003,nzd0502-0004,nzd0502-0005,nzd0502-0006,nzd0502-0007,nzd0502-0008,nzd0502-0009,nzd0502-0010,nzd0502-0011,nzd0502-0012,nzd0502-0013,nzd0502-0014,nzd0502-0015,nzd0502-0016,nzd0502-0017,nzd0502-0018,nzd0502-0019,nzd0502-0020,nzd0502-0021,nzd0502-0022,nzd0502-0023,nzd0502-0024,nzd0502-0025,nzd0502-0026
0,1999-08-26 22:07:32+00:00,172.5942822775887,185.7870827842137,,,163.38392446620287,183.32282095044684,200.89225580486107,211.49363380276603,204.61054688322233,224.2848041969515,201.74843894086084,220.0914649641702,223.54876692951126,249.02676951731635,,,268.75838481336274,264.1293283333303,265.316676335177,267.645842644549,256.35524541459347,250.95271318435016,,256.1633822032793,,262.187431753802,262.6224885664904
1,1999-12-16 22:07:33+00:00,182.77963816792365,198.12563549480905,198.80303083717257,,194.00531782384942,202.1562448414558,,243.03997811382987,231.5177127497967,236.47213944848176,218.11269384522802,227.38964055574854,,266.82621416667484,263.8046819048417,,263.66161310784,263.320199270396,268.6473417306852,269.456097638855,260.6813810745674,256.9163399210626,,255.82905520126036,,264.9681791481056,254.83206604696582
2,2000-02-18 22:07:16+00:00,,210.3520241102989,203.6772037814851,,208.18188539663805,216.51473158519192,223.7415390654978,219.65783188386462,210.20760995027527,232.39778767913955,209.6792925234416,233.26947870306896,250.02051744356856,,264.72555861131707,268.8567790356671,276.6149301911699,,,,,,273.5808549012557,274.3837419931053,,,
3,2000-02-25 22:13:25+00:00,178.45517315537157,191.97450831905206,,,,,,,,,,,,,,,,,,,,,,,,,
4,2000-03-21 22:07:12+00:00,208.43598069321496,,201.76747033277118,208.68274267950213,209.71605794206192,228.1546283927467,234.4000424695837,222.75871710906256,213.19958450383533,239.03891080892498,226.55514174973945,,235.10963801771263,,291.09016698942435,278.8415507173866,293.63268333767434,,,,,,284.0111348339717,284.88383975367844,,,
5,2000-05-08 22:06:44+00:00,188.5397098198628,199.85457261288977,193.24861673612259,195.8585050092902,199.43479062312153,209.75830554271545,218.23549003898376,227.47807912975577,211.73929630384515,226.3901167353033,,226.45425557305688,229.8246923449396,243.1814886070269,251.92547122774027,244.73398404815242,,265.9588919797586,268.31027733210544,263.3562675207835,260.9473705677495,257.49273803931453,254.19530149294957,263.9719635523917,257.0323590879954,260.1239675721919,250.2917316353333
6,2000-05-31 22:12:42+00:00,,152.6357916626805,153.45940512154414,,,,,,,,,,,,,,,,,,,,,,,,
7,2000-06-25 22:06:19+00:00,193.0374721506005,199.55325493600097,204.53800596323805,190.0534968958992,,,,229.24259755738123,,214.22500584386574,196.972564759796,200.36034154837068,207.3955399472365,226.7855592128284,,223.43730170948993,,231.70257595619725,,,234.14619740813373,231.78775497995986,246.95543085710023,229.66505896946603,248.70485938438003,236.6795556702992,232.83956802591666
8,2000-07-11 22:06:05+00:00,174.93889048447954,182.030029462949,183.1893220163508,177.95279020132304,169.86516423838603,182.13093374443446,202.96422985568606,213.5792115245889,,191.4835572509057,185.6424184367609,190.7602167805328,198.29081245306048,200.4289883622262,206.41011361125607,206.27817796183862,,220.01564553485812,,,,224.32020030851928,217.00242514655807,,222.90579690752222,,205.0741169161467
9,2000-08-03 22:11:55+00:00,179.7677649335404,189.39677022045205,,,181.9350826965013,201.87070392892318,208.48232770875453,223.7640589766142,,212.52052451803291,202.73895882933033,220.76074595866493,224.9516952483784,227.77944528212794,227.50087643602518,231.9787898701926,241.59275696874502,245.48507012922616,248.38959214769366,247.8729701793427,250.72895038233239,246.1909675351505,252.61179274288256,,,,
