dates,sar0628-0000,sar0628-0001,sar0628-0002,sar0628-0003,sar0628-0004,sar0628-0005,sar0628-0006,sar0628-0007,satname
1984-05-06 09:33:27+00:00,207.32,217.5,215.23,214.86,229.89,227.01,213.81,212.7,L5
1984-06-07 09:34:18+00:00,206.14,210.43,205.51,205.76,210.42,210.27,199.92,194.05,L5
1984-09-11 09:36:14+00:00,208.99,212.71,205.46,206.39,223.33,219.52,211.22,204.25,L5
1985-01-17 09:36:29+00:00,206.26,188.11,194.15,199.79,215.87,216.8,215.66,205.44,L5
1985-05-25 09:36:15+00:00,214.02,217.58,216.03,216.54,225.81,226.44,220.97,206.13,L5
1985-07-12 09:36:05+00:00,207.05,214.44,209.76,210.07,221.0,219.58,215.14,210.07,L5
1985-07-28 09:35:58+00:00,210.96,218.52,209.71,213.03,224.08,221.54,219.32,205.65,L5
1985-08-13 09:35:48+00:00,206.23,218.15,208.0,210.56,219.04,223.58,213.51,206.66,L5
1985-08-29 09:35:38+00:00,211.74,221.99,211.92,213.5,226.97,229.24,220.27,210.62,L5
1985-12-03 09:34:19+00:00,224.25,234.01,220.42,227.5,233.27,239.3,227.84,220.29,L5
1986-01-04 09:33:44+00:00,205.71,218.69,208.57,203.49,207.71,218.83,215.69,205.82,L5
1986-05-12 09:30:53+00:00,223.33,230.83,226.07,227.87,241.57,237.81,229.63,229.55,L5
1986-05-28 09:30:26+00:00,215.48,224.39,216.19,228.9,241.47,237.77,228.25,224.88,L5
1986-07-15 09:28:53+00:00,200.56,213.66,210.18,209.1,218.19,226.52,216.81,210.34,L5
1986-07-31 09:28:19+00:00,217.81,216.93,213.92,211.45,225.62,228.59,222.24,211.43,L5
1986-09-17 09:26:37+00:00,205.74,213.18,208.11,209.94,223.54,221.79,210.81,210.84,L5
1986-12-22 09:25:09+00:00,190.31,197.22,193.04,190.68,206.18,205.66,203.18,194.67,L5
1987-01-07 09:25:37+00:00,,,,,208.05,214.0,209.18,198.31,L5
1987-01-23 09:26:04+00:00,204.9,206.94,206.01,200.95,215.29,211.56,215.21,205.2,L5
1987-03-28 09:28:28+00:00,224.73,229.35,220.37,221.43,230.57,228.95,210.05,205.43,L5
1987-05-15 09:29:57+00:00,221.22,220.15,208.05,217.35,215.12,216.23,208.41,202.1,L5
1987-06-16 09:30:43+00:00,210.64,208.9,202.41,203.07,210.79,219.75,207.45,201.52,L5
1987-07-02 09:31:03+00:00,208.86,213.81,207.23,211.96,223.62,221.94,212.98,205.89,L5
1987-07-18 09:31:20+00:00,217.39,223.43,217.68,225.71,225.99,228.03,220.67,210.28,L5
1987-08-03 09:31:49+00:00,211.89,223.63,219.84,218.92,236.81,227.67,222.88,214.91,L5
1987-09-04 09:32:43+00:00,205.42,208.98,203.81,212.19,217.59,216.96,206.98,207.87,L5
1987-09-20 09:33:05+00:00,215.97,222.05,216.18,216.85,229.94,229.38,216.98,205.13,L5
1987-11-07 09:34:02+00:00,217.99,221.74,220.28,219.27,232.35,230.05,222.66,214.34,L5
1988-01-10 09:35:05+00:00,215.75,218.05,208.99,205.52,215.57,214.1,215.82,208.38,L5
1988-02-11 09:35:41+00:00,207.9,213.64,211.23,206.82,216.88,220.28,218.4,216.87,L5
1988-03-14 09:36:03+00:00,223.25,226.06,219.85,224.12,236.1,232.44,227.11,224.94,L5
1988-04-15 09:36:14+00:00,235.58,232.01,228.55,224.35,234.19,236.62,219.7,215.21,L5
1988-05-17 09:36:32+00:00,209.14,218.29,216.23,216.44,233.45,228.52,226.63,216.58,L5
1988-06-02 09:36:38+00:00,210.25,218.07,215.46,206.85,220.51,215.09,209.24,202.34,L5
1988-07-04 09:36:48+00:00,216.78,224.37,218.14,218.24,228.97,228.14,225.34,220.06,L5
1988-08-05 09:36:52+00:00,215.4,223.17,213.56,215.49,227.43,227.96,219.16,211.23,L5
1988-09-22 09:36:50+00:00,212.28,221.61,214.58,216.24,229.23,229.08,210.67,201.88,L5
1988-10-08 09:36:45+00:00,213.96,217.07,220.28,221.45,233.28,229.0,224.36,217.17,L5
1988-10-24 09:36:41+00:00,208.45,219.77,209.54,213.53,222.44,219.9,219.09,203.09,L5
1988-11-09 09:36:45+00:00,217.61,223.91,214.22,225.07,230.29,223.41,215.38,217.88,L5
1988-12-11 09:36:33+00:00,206.28,211.18,204.27,200.39,223.24,215.29,215.52,204.5,L5
