,dates,chi0389-0000,chi0389-0001,chi0389-0002,chi0389-0003,chi0389-0004,chi0389-0005,chi0389-0006,chi0389-0007,chi0389-0008,chi0389-0009,chi0389-0010,chi0389-0011,chi0389-0012,chi0389-0013,chi0389-0014,chi0389-0015,chi0389-0016,chi0389-0017,chi0389-0018,chi0389-0019,chi0389-0020,chi0389-0021,chi0389-0022,chi0389-0023,chi0389-0024,chi0389-0025,chi0389-0026,chi0389-0027,chi0389-0028,chi0389-0029,chi0389-0030,chi0389-0031,chi0389-0032
0,1986-02-04 14:07:35+00:00,,,,190.50439163193752,172.3727889770092,183.87168299318844,180.8967897553535,184.9496787417605,167.2381908423596,163.58402990412685,157.2862126377631,163.11263621293483,153.46437221679213,170.391917039791,167.16816541265646,161.25884571863492,150.79917433848215,168.21383529366642,163.058536526907,177.39221239559407,179.9077074896802,176.941963244379,180.19442477763894,185.33783864819588,179.61754608712607,183.37206773474577,183.07776963237367,190.36992316781007,199.72291223469196,197.11986862977113,202.5079945667901,202.11309278737994,228.63327733916978
1,1986-08-15 14:02:17+00:00,,160.3727557575991,167.1381281548577,175.38214982063997,166.1297176357719,168.4335598865811,168.31935677856006,172.352194509653,170.81429379113072,158.53049191489237,150.45604017021896,135.89336489130196,159.55296838013564,176.01370466890117,170.1505413174198,166.5549926422436,170.7868920690734,160.7074291633928,152.88526251751043,165.58976114508994,168.4442938025475,177.04191978906027,186.85725698748595,151.62770347785738,158.2718645959016,180.77223214435529,,165.28712330300772,163.92823471799625,,,,237.52571245069146
2,1986-09-16 14:01:09+00:00,,169.29106504111007,159.09275887738394,164.38763429735837,173.97685955208289,174.8703958736204,160.17011400411062,174.4073135928867,165.86632467852453,151.73516173008517,154.17569189412677,138.3560423127393,148.62166395997383,156.36359791360448,,,,,132.66610421526713,,,152.84884274675724,,,,,,163.00821721848956,155.3797789926544,,,,
3,1986-12-21 13:59:37+00:00,135.27696659181353,146.62367556463434,148.9548343337998,164.42505102148994,167.01368790994283,178.7359963287131,174.9021159388509,177.29051114443342,163.49479961014814,139.0309914976545,152.58702174822136,154.0273774988356,151.8892227180418,166.11258339011337,157.89944553939617,145.5875507138138,140.22168048160407,152.28475865444693,158.4403558277776,171.22908669941208,193.5063249046801,186.3569753568214,181.60256706726324,180.05593701586562,178.69159313076818,179.47735328987952,179.35014684369847,181.47989499735993,179.10042353408394,174.0531032781024,184.62424527743704,164.84433282155473,226.00752349327203
4,1987-01-06 14:00:06+00:00,158.79024608997733,175.70043411792116,164.66844581076276,169.70351512150313,170.9666654792102,181.76834953144194,180.5439728629252,181.2402479574358,180.03823597511624,171.8135147390997,144.67199077687098,151.75039762358725,172.20396795676413,165.9277718132349,158.11024686755522,155.96072845787756,152.67366495283383,155.44404918292793,179.30688640079177,179.7864021379971,194.70554705327442,189.86853229431992,192.86952714452718,184.66566393970135,184.7377773273055,187.63536020985794,180.9457553127792,183.95133446903102,175.80019450148774,184.1132998830678,188.18172880481615,176.62086134198793,223.3669757897756
5,1987-01-22 14:00:34+00:00,156.15224545840005,194.56244039913227,162.77840434751857,167.58650736618262,164.47375559010155,173.86488431563333,174.68355526489427,169.69982164727895,170.28431057250026,150.7942975760607,140.46310458818436,145.00125510369992,172.38435471290137,167.83751980429292,156.66443428315662,155.69833110467815,136.9289980392991,142.59815419525106,167.95325992443387,168.43513239482544,184.8113856879946,188.50258599302214,188.7695851181334,176.50296793242853,173.34855980273142,180.48849950555885,186.07014668787494,189.24576601023116,179.43243117899078,174.69273969147582,178.5861662486449,177.46588153503407,222.70250055978198
6,1987-02-07 14:01:09+00:00,190.73447464848883,205.92839703446458,,177.26520709675628,182.5236283222948,188.804488817725,193.86133044247623,202.31636354376988,,192.43586642047592,158.62982793181837,174.65920823250664,177.44380961791288,200.34310763289028,177.00388969227225,171.05823008335523,171.87824738754352,159.0229864757568,176.13558169228224,198.67112766456006,195.88567127637694,192.18753726491786,195.71686173438337,190.2503113801638,186.92400481097255,198.48839075614012,199.19910269110366,204.42314903776654,201.01034363178292,193.9290517772736,199.88493662881405,185.17753076082212,237.2612089709326
7,1998-02-21 14:16:53+00:00,183.56325406537604,214.3479717697276,,193.55030826717447,194.99260456583676,210.38687184456555,206.10157977933747,189.27247068775105,203.206834023117,191.09252335816151,190.1602575655702,187.84731970238062,199.78850789639054,208.3400923996388,213.17515864585897,196.52937653716555,191.1552467870733,189.51160718439405,188.80560876076075,201.0717795864462,207.48000108668768,203.64118807894803,209.33415750762572,199.83450726050273,195.06208884389483,193.542846649687,208.0012188300365,208.32595606714446,198.4859961184109,193.9903544324001,201.18789844153952,188.38481047614593,227.24474471517533
8,1998-03-09 14:17:09+00:00,211.54927412815906,168.66787137454295,,170.1772656165059,160.56333516121663,,,,,,,,,,,,,,,,162.24944022555118,,,174.69275380367745,,,,185.68368414845378,158.918617982269,163.07326828603652,,,230.67028917195609
9,1998-03-25 14:17:23+00:00,145.49108286832964,177.1210163106184,,,136.9616482839742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
