,dates,chi0311-0000,chi0311-0001,chi0311-0002,chi0311-0003,chi0311-0004,chi0311-0005,chi0311-0006,chi0311-0007,chi0311-0008,chi0311-0009,chi0311-0010,chi0311-0011,chi0311-0012,chi0311-0013,chi0311-0014,chi0311-0015,chi0311-0016,chi0311-0017,chi0311-0018,chi0311-0019,chi0311-0020,chi0311-0021,chi0311-0022,chi0311-0023,chi0311-0024,chi0311-0025,chi0311-0026
11,1987-01-31 13:53:53+00:00,223.4806625008119,199.00173972748883,144.72212774499386,162.8328611780783,166.78357436178172,185.14114106246035,190.04753985336265,180.41645676196345,186.02344414320157,184.64134483536105,198.3207760254396,,195.6949949236521,203.60199828330417,194.59356087461805,,184.2788318332999,173.01952480479034,197.77331455656372,202.88890072921578,151.6637243739936,146.23218330908335,,152.14051008958756,155.1484506570085,153.33533013378633,157.21395695376768
12,1987-02-07 14:00:21+00:00,231.78761261149063,206.23427384208358,141.0896832345142,187.23285344392832,183.63886282305182,198.6020086522382,196.55888332709546,202.58716245489842,214.7629140978722,,226.8205651106518,210.7602259213833,198.17005199788454,214.14360559021574,214.715941716708,213.39115058138344,201.21177933200423,195.2012840833571,210.2567149887171,219.28231438668593,,,207.691930703562,,,163.5786101059726,168.13692678892315
13,1987-03-27 14:02:09+00:00,237.9688546896587,217.04489201885463,148.39661882953638,208.61847288039144,209.57410223504215,221.34766965942902,217.3420253314374,221.9117110012083,225.31567673495323,227.5953735945307,229.6144237042928,233.42944553460956,229.08745825747408,233.87547373710828,231.27068399749623,224.53447248085718,225.33861597199086,224.12479110198376,226.2111320968272,225.85269255780068,,,219.8626217368648,,,190.07603466783752,191.82925964108475
14,1987-10-21 14:07:25+00:00,,183.6166142399467,140.49972869150412,170.96393140244,,190.39811044748467,176.2955713471495,170.07088166862235,180.90274604979317,183.01019523289438,187.9172037199398,169.50224152383612,188.1930132337146,,165.67804473709424,146.9397353845016,159.5977651150553,158.5833299903426,148.08094084420424,155.09185735894903,155.7216461223544,143.38905163452108,,,,,
15,1987-11-06 14:07:44+00:00,210.84534316342024,202.41599237048285,183.88139755241727,179.1892893154772,178.51480278714698,189.71758823068302,175.7667542943006,185.15275085996433,181.73141964424087,185.31314781094522,189.7246119510752,188.14809867573732,196.78574873645832,,170.48031911891886,163.7808468216087,169.71672165371655,164.34559861075832,151.44584809331258,160.6090026916452,160.3849425051816,151.07784745012898,147.83539803791632,152.08238301069716,134.10265009793972,150.4395904650704,146.61533161386194
16,1987-12-08 14:08:17+00:00,222.2931027936175,209.1059392570372,204.39551855482677,197.22172248374963,210.72915555199774,203.09728696301397,191.8196107650444,197.49220586693596,208.61777048725867,196.70904244578838,197.02530915696917,212.0697262181577,209.62932307361865,186.7116868541255,178.64604044750146,190.5730920158258,188.38155222842008,174.30319378452475,170.15234532994626,166.7402405149302,182.20715038249668,166.3378177281625,154.6094383480537,160.16508450084314,149.80355500387404,149.30212038824442,145.5289967113294
17,1987-12-24 14:08:32+00:00,230.02003069438157,205.38801115191814,205.42259012715735,205.9640625022778,198.47636144116987,205.01637983338594,198.69047239931578,189.3067750932678,179.44184118566034,197.74730208378836,212.82213611765974,213.34513307183678,209.0678467807269,198.45667969006544,186.14922119171786,187.64597413448575,187.11821340190104,182.2036268501769,167.97644043628608,174.59366488634723,173.647950494543,167.63858620246717,164.59752739980917,165.74020346429276,150.83394993012504,155.87011464534288,152.02934118464765
18,1988-01-18 14:02:48+00:00,246.62462770206832,227.9798014069613,219.27010640262225,218.1284668594605,224.87785713702993,228.09946065807745,220.4156879933927,223.6515918867236,224.36967829949177,210.5228067854544,234.42280201952613,227.20201496159126,218.89670839423903,204.07208431851544,204.30833202929298,212.0470313258049,203.10653030447378,194.5722993681682,186.01845814160168,184.94732256417814,195.32743981104352,201.83710449044509,190.0955070244103,186.89597832657677,176.99464745957567,161.46988803855174,162.60653768565294
19,1988-04-07 14:03:45+00:00,238.14043622286346,224.32511676462107,216.3850409177659,214.332464509153,216.85922218112702,223.12624478290428,228.74825294137005,227.29697131469285,227.8337286029193,227.16487507992028,234.2446113335078,224.27299194961617,220.84470150652274,217.53262405576857,205.6406861591459,209.24206306122264,203.7194215196553,202.9686728084521,202.37706136906368,201.6952389990929,195.31482819922005,185.24344279727242,190.98324307647172,184.343465092048,174.58391403501852,167.5206468294424,160.5176470234069
20,1988-04-30 14:10:04+00:00,237.944876082634,216.68035626619718,198.82593014532102,202.6240293787161,209.44031689762377,231.48423278015107,219.06353753246043,229.32596927319986,228.7892864645557,223.05160469419368,236.61293132238944,227.45078219595868,214.71093346687363,230.99477080086106,213.76266235866845,214.69312590235634,207.46594696353046,201.67681688408052,197.58952317557547,195.9354206558285,196.58949470382726,187.94179662846102,183.41964569320317,177.1861387515864,179.75459781896748,174.14144096708338,166.2295225500345
21,1988-05-16 14:10:15+00:00,237.5037967679502,213.13416377822915,152.48456068119415,190.2914655518528,204.9499003107287,216.8851930383892,206.50150924668674,,,,,,,203.14104599028735,191.96718571034697,212.7043542791272,201.9108960133326,193.74885723983098,176.88797708990927,189.72211806385312,187.90101720203003,179.44423240208275,173.110383113284,168.12342811994768,162.35291331300382,167.45635787834718,156.11792200482915
22,1988-06-01 14:10:21+00:00,226.60819691944644,216.36281761577933,134.55918200399702,184.17344717929268,192.5398517449043,218.33692699781488,218.1199345101521,223.05830526532583,206.1250499766762,,234.5341236714186,,203.3435920319854,200.65251863439332,,,197.95996977595726,200.5433620668443,,,,182.30767315604817,180.96780346388124,172.31194285658057,160.11726945640845,163.88121540909242,158.16683869406103
23,1988-07-19 14:10:33+00:00,227.74512440915353,210.42193881788512,126.54347003724591,173.84074425546413,186.33827363592417,196.52961779103404,201.24594158672093,197.52132555051756,202.00884211197456,210.92041245744318,206.05566199587636,,197.86172740052677,198.62241777363644,189.53051866438832,189.55259900525832,189.61163949867418,193.13554848671333,185.74168265563608,177.2514105995699,,178.36347082242747,179.30005941660093,164.6363251455302,155.71644371656316,168.3266503521769,161.14779941425226
24,1988-08-04 14:10:35+00:00,219.54308163586282,204.8228927683334,115.17519358182315,175.33750484014166,177.47866390997123,201.26799339930884,193.44310208364735,190.2901330491812,198.59941821663094,,216.60293230497646,187.2390551017824,194.46773391253367,193.21816966779713,195.76396673045767,185.9278362402467,189.14218738630746,190.65240959034122,185.08186468435852,177.78641025273555,,174.36551754616625,179.1816659923698,163.11697141778367,159.578769395522,158.86979149564243,153.5426994275745
25,1988-08-20 14:10:36+00:00,221.03032572076563,201.7798822826382,154.59447166391675,171.61065612786484,183.7610817042002,194.30062178477036,188.43486534127123,191.29154539627098,192.68228736563853,204.69065026766853,204.8485952796647,192.2222663159543,194.3700380510839,179.6390243771577,186.20794185044323,187.78137750285953,185.2345545481815,178.36243333720918,175.0745127533369,177.5996415942593,165.82023979607112,164.9081979739809,167.42841040720504,158.68652899961208,143.72689603818768,154.99032979070267,143.6956969324657
26,1988-09-05 14:10:39+00:00,228.7665825508055,211.13351824588423,133.16322473420877,176.95165658032812,185.90982553239354,197.1813679361232,193.94793052113081,200.70122976552813,199.6542330633315,214.6667734163607,208.67608992601288,205.07830269833437,195.4964248834182,170.8666861625807,194.80350302996766,188.8808710130117,184.51811597536096,186.23173624226618,184.27620837394159,185.32184917445835,175.95250716323469,175.20831657809268,174.96254531806835,165.45276166991906,155.81700007577828,172.93214114482805,151.2309453956842
27,1988-09-14 14:04:25+00:00,220.48455006677517,202.57354518755324,116.37915163726628,180.66670013853002,178.9005028275203,192.8787980452722,190.73957022281368,189.4025094772291,186.34378940115494,192.92218879594066,202.662292881383,,186.73718316226876,,,,,,,,,,,,144.76238381143438,,
28,1988-11-01 14:04:16+00:00,230.2996741780321,216.88686508269694,208.53443847265075,204.06431546745856,206.18071090980047,206.88922333668933,198.8913985648941,196.0611730472863,196.3045868806602,202.13591285936783,220.08172535642203,210.71514616650776,211.43450222986442,,199.8436799017063,193.33654385503658,192.35168321542997,192.67456852081892,186.37075939021594,181.16617573547882,173.18889862727656,175.1387584180079,174.3260833451046,176.83206308664353,159.70589773229958,166.32340330157842,157.00129182683997
29,1988-11-17 14:04:14+00:00,214.30779019024706,186.25745581952967,172.4890349388614,182.37321228144424,164.798775705839,179.5843976622083,180.61684663045867,163.36914663952723,185.41400891816372,200.28381955588983,196.1749714003272,194.6730733519675,201.82216341237384,161.58942512059033,185.91427252323038,179.4970325906888,176.24267663258394,172.803416740568,,165.64185597410565,155.41673992366606,147.9127322610922,152.452064197796,157.59795086859242,147.1684933343741,143.51920368370014,142.09853500772084
30,1988-12-19 14:04:00+00:00,225.17815920765875,215.4970713938035,205.70758746390695,205.16465377347205,204.6907229279072,216.85093609682076,203.6943063945083,209.11286255698735,216.07273767448493,218.93526512333344,215.6319889212962,203.78183190413617,215.03147714410727,211.25876052982684,212.3661409679023,216.64505161305266,205.1674662454607,193.1572761975253,197.26641068114947,179.79366468706542,188.59390650263458,169.27948775751972,173.1140623651002,186.60991054892082,177.9276876172879,174.53501494500304,173.2976264575246
31,1989-01-20 14:03:39+00:00,227.87790447951926,218.3687973619016,210.30083706379986,207.07751154600524,216.99283384322086,227.4597681444452,225.64419760672112,215.29233011875732,219.26893176058113,229.52056000468193,225.57886925111978,215.6077796269842,223.67739143673504,217.52052725943102,210.5646230181287,219.55422213535715,218.16967510057773,208.95314930612236,206.12540545290528,189.81019344086914,190.2100406584152,185.18651592083356,190.6145674093864,191.1124119005803,175.3073392471419,191.08704294360712,187.29892224109315
32,1989-03-25 14:02:36+00:00,225.14067239105142,211.01924331991975,162.0721020340776,193.6881286556149,202.3204290222026,215.93422248626916,216.21823723213396,213.4686382683153,218.72841630748866,227.32849550888145,235.55380213673726,225.03354410931183,212.87769380496425,206.74778453149872,204.22439895834472,201.02867137152975,198.83580510762764,206.90780974224526,207.1955726245956,194.54605133235776,185.4136360034281,193.11148239920345,185.88077686975728,175.21288235052108,177.0803236529547,182.369396761772,181.10090879008789
33,1989-04-10 14:02:49+00:00,220.7665298907903,206.71837883277885,143.8625023713976,172.12853963695719,177.82742651674252,193.45666648397082,190.52507082178028,186.23590034454466,199.1250596458533,211.27995751163783,216.45484793748085,214.13170214089257,211.2473209514754,203.36269170187919,200.86850064120293,193.66171069877785,196.72498067562867,192.50063591707033,195.8687027054734,196.46307814060322,186.79034556966423,188.5461120156243,193.62829952575234,180.8526687535809,171.56556991636901,167.25631478029672,164.77946580570412
34,1989-04-26 14:02:30+00:00,216.71924276013058,205.35367757170175,124.90891130772555,167.35378392439864,173.86546932934382,191.4162667212034,190.65332568066884,198.03119520185837,197.52100884043637,202.37200185517466,217.01678678246185,213.2496049309816,201.91066400069715,203.84157414329846,203.35680543684117,201.4615560823955,196.7120373920209,199.31932197192285,192.47995019853636,185.6647572204647,184.3361895553768,181.10764305857873,183.4562513668751,180.47655052459382,172.90416218205465,170.61189834872886,164.84859926966783
35,1989-06-04 14:08:05+00:00,220.44442964318526,195.27956614359385,149.45144705931236,178.46813659022558,173.39693565825863,193.23013084270139,188.29755701204363,195.04330625649223,186.42197665657648,202.6163115308068,216.55155632670562,,200.9145110691983,195.26836321091213,201.79906864966398,179.0107517124382,197.50112917708577,188.51469875945932,193.86591639701817,185.06983279430955,,191.53192554704935,201.26611692410856,192.15698570841556,178.3252755829628,172.4134504763102,171.22772169595973
36,1989-09-08 14:06:00+00:00,214.95377603991375,206.3679227285999,114.13867866372738,174.45254447603378,183.46489385185518,195.13950625665794,186.1282045584734,185.8352709171257,186.17739769609705,196.42273665755107,204.13281292456455,191.39650850961252,182.39031831574263,155.25664795650627,185.35574796644428,156.02009196733283,171.54960478541287,183.604213135486,176.061887447417,172.46623941776681,165.54698945934385,153.08690647260565,177.16954142351372,165.10954980499244,149.75459685284935,157.04165843842205,158.97646161660396
37,1989-09-24 14:05:35+00:00,215.5014596351322,206.31121922685605,,171.7209850587896,188.09391418869703,194.71500469220018,185.4674043065739,182.00206716128207,196.18549809091928,198.37718910854102,202.8317807403214,196.25185773332691,184.44421781957095,172.0472189625011,190.71230995710272,171.28689407873958,180.90998754361053,185.87520580331295,188.76094929758634,179.0597299281901,170.43209873498992,169.27366551363832,176.07618039069834,178.28802477616176,158.38823713239898,167.44561076127712,173.19577964395867
38,1989-10-03 13:59:20+00:00,209.19826248369804,197.50182676035413,126.55260593151397,172.3196739705432,180.4882827319819,188.72868750931752,174.0307296641199,172.19592458788338,188.84885472485732,195.95618219368225,193.61948759450178,187.372824019145,185.20365082273236,155.91137509743513,180.56721531186133,169.23267951524156,178.52717585792567,176.44260052481062,175.05189402469932,172.8758477286692,172.57927017676604,157.37086468279645,173.83425007779917,183.7383919668692,155.87960482381644,162.78203108951845,167.96587841091042
39,1989-11-04 13:58:20+00:00,212.88682542779097,207.78341128314256,,189.6399715184504,186.87530671918066,194.44068030699194,182.74763410045762,184.48857732563073,194.15122988618225,200.26974058537914,197.76450276472048,190.49919543599458,190.5382744327711,185.7278305954174,188.90403944380841,173.57705711546575,191.45395530904,191.90891489220675,179.52673583255694,179.01920462140814,173.41031212013488,168.64735459711633,165.8979989732615,185.00805849357752,173.1508633786267,167.93521350728395,170.65318196239838
40,1989-12-13 14:03:23+00:00,207.5939049237998,200.14683957780815,130.47342584063085,,186.3441432204616,,,,,,,,,,,,,,,,,,,,,,
41,1989-12-22 13:56:55+00:00,223.09030841994738,207.63424432061188,,186.9372284021287,201.03806293344084,200.6651987235647,187.30804514135838,185.992990687027,206.79773297674768,200.3831492411227,211.36270773270977,188.7227047222831,197.09752694014819,186.90322805643203,184.1100942151735,200.6394467094842,196.8669194536649,188.91423616483354,196.39938815111324,193.87670477587974,183.12791796741638,182.75954302453724,174.8924788053966,190.9340683448222,185.90165099808786,174.77636582200583,180.14856777928026
42,1990-03-03 14:00:47+00:00,233.3147863829764,218.02462131010873,,197.20889851354255,211.71326434923836,214.65087319825477,218.0995214990481,206.9741369730924,222.96823754882627,206.63776889247293,221.37895458910944,223.5459359579953,203.3285939366284,208.41432504953255,213.51062140112725,207.47406870374283,212.54036434378943,205.9153528270321,205.45015177632385,217.69957638509376,205.919957592623,192.16821850194756,196.53646092973582,205.7936681967041,198.7438566133548,194.21280242673458,198.10550203800585
43,1990-04-29 13:53:47+00:00,236.86291622631904,224.3670408280647,,213.26825901487047,219.4575133835118,224.7928578644531,212.03181871548625,211.74808196868668,220.87198503794446,211.85663313963056,228.09575341596397,216.8172411457399,233.62218325494274,223.43144303951848,213.03831865003968,218.45754362171647,218.11152205136958,206.1159510744627,210.28463166682695,212.75257824162037,202.9319342352321,213.63120432324055,198.26551739078474,205.13659229248762,202.2486169135366,193.39319230243296,205.98548235819786
44,1990-05-06 14:00:01+00:00,230.64009612868412,220.70655714780446,124.13674311745082,196.3773470840915,219.83993099496286,221.0751136798245,212.21684259613397,217.17805133155002,215.3967121430731,216.61910442841722,222.42643975900216,207.26497662442858,221.43276668365098,217.76176251948738,208.08700296410075,214.38163754149642,212.51072395927173,206.7148433727688,220.6921703105563,211.55809959640806,,211.5969525174353,196.02068380057293,203.8497265966782,198.73479805744498,190.97019253931148,199.1186210787759
45,1990-05-22 14:00:04+00:00,218.45526535663706,202.89877573919892,131.39695315464135,178.00775324708437,198.39492503413103,207.72888446397752,204.14384118237786,191.5722671586653,203.78898014779094,208.4437363717103,216.81071392297264,100.81539076591187,210.1816605582767,209.20014450742383,205.25976620404757,208.66414647202132,204.40885042192102,200.58250146981504,200.21225535464455,,,196.03112058636637,192.94604651714155,192.13708835029976,184.30069947747248,187.51941435185267,182.40429501028655
46,1990-06-07 14:00:02+00:00,214.4818360523944,83.67829319895064,133.861413688898,183.71886587063108,201.96520496826875,217.21185924987972,206.61721634392833,200.06620816879817,201.7456770231788,,219.3746529476602,95.48221345567613,204.19824411627866,219.86044029606373,207.32245962465288,214.15577810968034,212.3689672018332,210.117586915855,204.10209465974566,,,199.87608297197824,206.1794437500903,199.28578216017223,192.96069115464167,186.47083803405286,196.32821664944916
47,1990-06-23 14:00:01+00:00,,63.37448152817316,110.55893831530408,165.46118094079387,187.10751755462306,,193.27620443118275,175.79019683016992,189.60835859846466,,207.69504439010893,94.51255234442388,207.69065032414386,,,,204.8781943940673,198.80890410151247,,,,178.21415133445444,,,,,
48,1990-07-09 13:59:59+00:00,225.3322864742763,73.50112132738377,98.02315871615683,178.21570621409418,199.52110161566364,212.52989736005244,202.54349699443827,207.20919704458893,212.78837871753012,,228.36237472279046,94.72820151130865,207.9215787922327,221.8652814403278,222.4364175257086,203.5365001824433,209.12221866367076,217.46232402131483,,,,205.55323022704818,213.60694975154775,206.15277236864006,179.50344986644194,192.72483900956766,205.6455151858919
49,1990-07-25 13:59:55+00:00,208.0423069549389,73.90321116456816,114.35207919347737,166.10121820672256,183.84962796995845,191.6903140834206,197.54759468455694,189.32988752495626,199.611236174853,,209.8900125674151,86.41054736989524,199.52006331945753,189.31021280693412,195.08504063569555,182.5910729822379,202.145082898117,195.18527258388576,,,,200.32546067810583,200.0355194005727,188.37109425739308,183.9480078250465,182.72277689604203,191.16089430846915
50,1990-08-19 13:53:37+00:00,216.1035835012576,84.33521824948555,120.44099682115439,165.9276449822147,162.4829290638083,179.50925621553932,173.9704980856997,178.58077896690872,187.55752523013751,,206.44189102046255,95.66984606147474,192.78847885527728,,192.01866747783143,187.90919857842937,195.57496242372216,193.85202325446912,188.08660665158223,,,190.80225097899577,189.41137518847128,175.12826238151447,172.70271387552896,173.78198901581482,172.5125862479955
51,1990-09-11 13:59:42+00:00,206.32738214167316,192.54887018703855,125.63516709465084,153.43664425524332,176.59342809036931,197.94660551241856,176.91378262142248,178.24804941264156,184.4267550478565,197.03472250024532,203.88810330949036,187.26853613533558,198.33492546584338,197.53106822773006,200.8465906263769,197.1255679154876,193.28296540460727,194.23174206935605,192.18536145630304,186.87796762691056,184.14847860285042,192.7536274362992,192.19054747062373,181.39765477182155,174.48056341392075,173.30469673973653,175.89636844962533
52,1990-11-07 13:53:09+00:00,206.63100238267432,194.9288610459192,138.49167596432446,166.43957833112162,150.8300458508317,189.22505716851336,171.6284953166795,178.8396825405879,179.487389154871,184.0113790525172,199.73583444972678,211.04715314660768,210.97325751563346,188.31492808399724,199.47791940792027,191.09563203741857,187.5693791644219,187.94887571940097,177.91317188313954,173.1702823288442,192.86376825840154,196.15275864469226,180.75290273583454,182.63553601438585,165.1623828669787,165.12011463850044,171.72382950542084
53,1991-01-01 13:59:19+00:00,225.6605181920407,220.77596886912207,,202.79243254965073,203.19402935080427,219.5056083628272,201.2164838878231,204.4971654839898,206.1103918974617,216.00278397741997,209.1826946837759,229.35213498452524,228.83815965755494,234.47835738123962,210.9284601142199,214.40537175138692,206.56083708836672,217.79372975330654,214.5049839879006,205.99957959315083,209.5860178536931,226.13204243094648,222.0767325477966,210.19005645721674,201.24938440945786,207.2841838263012,195.4584200469993
54,1991-02-02 14:00:24+00:00,224.76273245405983,209.9015919144112,120.96479903290702,,182.18324898038242,199.61501758917169,192.45751093829398,198.12531810630855,204.40787833714404,213.2289021002406,212.80678540110398,224.72228834196915,211.31261242201901,215.0977130974167,214.44321628736003,204.05252606847563,207.64597908067483,209.68037891626142,210.84910003284398,202.6923068130947,200.82190205840232,208.3886272167219,201.93121781526804,198.38171660256722,186.20516360099813,187.65833366640564,192.92847610131201
55,1991-04-07 14:01:37+00:00,227.1382235628839,209.8938568940368,,201.10901421548502,203.23154394521669,215.08707031565157,207.07530162947813,214.23163820847128,217.62011810694875,229.18978059418788,228.16417703801656,233.7300220778163,238.34824414985422,235.3311228689123,229.7564107045449,225.31303522883795,216.14455766378381,232.9796819769936,237.96284973785058,237.57863428411795,214.4993113545446,233.70513717582148,214.05053745598298,223.8934107580459,,219.63336107170832,207.43456099609085
56,1991-04-16 13:55:37+00:00,232.5207982569149,207.4325818918117,133.8516901725915,173.37403721594407,186.49602325230367,203.0658941242178,194.96739084636252,195.1600380742758,206.8791118480769,213.43870629824693,226.29303247471861,232.9289904908763,212.79713569075633,211.2964015741297,207.04603011574753,208.15404728901984,214.10019334536494,,210.86941183238127,208.54104942605437,208.99010528314528,209.45275096320213,211.29960711946296,200.51623831828482,189.2983930429558,186.87890080263915,
57,1991-04-23 14:01:52+00:00,228.67757131192633,210.15766252474478,121.25436475013178,198.0429746808837,203.61699768536957,213.72771470248009,207.11892061400158,210.5699517606382,221.20038049577326,227.1742623816324,242.86796068042472,242.77362117708395,239.9591696865514,225.08528945557433,225.75536338697165,226.25527333680998,226.53058329819407,229.37915660781138,226.71512536589566,231.85994306053183,,219.14948925139387,223.2589239022198,217.74920802533865,205.65567894415207,197.29918538695722,204.66080938883493
58,1991-07-05 13:56:53+00:00,,,98.374400448654,159.13404216410837,182.1462948591418,201.71787116998,192.0628611874725,189.70730164372586,199.87442224085765,,222.23204657257747,,215.76046024364587,212.13847981536819,207.32259774670771,210.62995833370505,212.36825401385406,205.7190554349395,,,,201.80183712334815,200.99983690312388,199.2894774299498,187.55912905408223,178.26484657313134,178.5765636443975
59,1991-08-22 13:57:15+00:00,225.62831161955785,213.07272023676188,136.5275362752555,174.31859886755115,184.40797353559336,197.1469104577962,201.5534957185027,204.26805168007786,202.92664898063114,209.80070152589508,225.42240267073228,,208.1942971884175,212.38289966554407,211.83200351196746,205.92418540532663,214.38952303335083,219.36691492725606,213.9143570298056,200.8473860035282,210.28759792395428,207.10195711128512,203.69825751911364,203.33133422040433,195.8698651950549,185.62507604094296,186.78352990874876
60,1991-09-07 13:57:30+00:00,212.3843235033296,193.37596447995287,143.81936105231063,172.78768558953644,179.91543720686957,190.4076956523045,180.1807057233085,188.58136888348776,183.42845413499964,193.22792100350347,210.37044093895435,,207.3314396989566,,198.53866702311848,202.75436697659183,205.38930032012337,207.5451483187963,204.01884328609634,191.57457964609029,189.58593594787112,193.28776435195203,196.0576741831083,197.4843565599698,179.01187891460285,188.1130048940543,184.80912952270822
61,1991-09-30 14:03:49+00:00,214.72614206170013,206.66621821411135,,168.3460795556712,178.30699641550166,202.28956938241592,191.45058490393706,191.30237125709155,193.92952473691318,205.09985495166168,217.64923686284055,225.89013907853527,216.59960822121263,203.10583440543456,199.95647275688225,211.9714815441767,202.29221870090385,210.69494470749413,210.12946235880284,198.50987469420903,183.93481743547653,189.32097657978895,208.06774927105252,205.64868263755776,185.15015293745031,182.45983827476772,177.72442951944274
62,1992-02-05 14:04:04+00:00,239.313497183701,209.9688027380118,,188.02464361654094,199.37687413955405,212.69084168297016,202.56521111754103,206.10189599052262,217.54189582568418,225.0406222552345,232.02901299199186,237.32088422824555,222.24076170883137,230.717824198,224.0041494658471,217.3865727272031,219.61731363775735,217.55087043544242,229.60462099930933,216.2094074945709,222.8566903997518,225.65322364487162,218.56862604581173,208.56426116996934,206.24363600180504,201.08482474438864,187.6319760054397
63,1992-06-28 14:03:04+00:00,213.13507483928493,,107.15711533502869,164.64780028300595,180.35494061221115,191.287912418038,,,,,212.14061642754027,,200.2165515811673,200.66344483921017,203.68858759717935,194.62131603187927,212.7031542362197,201.6782446359865,,,,198.31889561788935,196.46280734186146,187.79550194234014,187.85729848796987,178.07957864360168,187.0798595605194
