,dates,usa_CA_0177-0000,usa_CA_0177-0001
0,1984-05-18 18:13:47+00:00,183.1410815753348,180.7502480965316
1,1984-09-07 18:16:09+00:00,195.5948166139213,184.3454686155791
2,1984-10-25 18:16:05+00:00,201.86687481203577,189.2449543485087
3,1984-12-12 18:16:08+00:00,194.496802669803,185.73564673601075
4,1985-05-05 18:16:12+00:00,178.68939496714427,166.1526740298868
5,1985-05-21 18:16:11+00:00,188.6407292566221,182.18621015697335
6,1985-10-12 18:15:03+00:00,187.98610672991663,176.38562621631812
7,1985-11-29 18:14:20+00:00,195.95565300270772,184.11363356610727
8,1986-03-21 18:12:01+00:00,191.44100424669062,180.06747220188137
9,1986-05-08 18:10:55+00:00,193.8488841103277,184.78096584955998
10,1986-05-24 18:10:28+00:00,181.34591318262207,174.5017943666521
11,1986-06-09 18:10:00+00:00,188.12231680203828,179.60158305687025
12,1986-08-28 18:07:12+00:00,175.5766066605288,169.74165383647133
13,1986-10-15 18:05:39+00:00,177.32853664184,168.47301926128839
14,1986-10-31 18:05:05+00:00,180.96549958024102,178.9677232453677
15,1986-12-02 18:04:29+00:00,200.0889664950644,188.15897892049796
16,1987-01-19 18:05:54+00:00,194.56455710702676,180.44900240195514
17,1987-02-04 18:06:27+00:00,191.29324029341245,179.73817186262187
18,1987-02-20 18:07:05+00:00,179.30665154341816,178.42798980035664
19,1987-04-09 18:08:50+00:00,172.91902476695654,168.38284100681744
20,1987-07-30 18:11:39+00:00,191.00265645364516,180.38950875959324
21,1987-08-15 18:12:08+00:00,184.6997691812868,171.64847949776444
22,1987-09-16 18:12:57+00:00,180.4594741454144,174.08014627794591
23,1988-03-26 18:16:06+00:00,182.3569851795374,176.5438158928822
24,1988-04-11 18:16:10+00:00,179.09872440507476,175.48312758023783
25,1988-05-13 18:16:26+00:00,175.04845497753087,167.46508270255026
26,1988-05-29 18:16:33+00:00,174.58939617073585,169.64654830649943
27,1988-06-30 18:16:43+00:00,187.66701697982919,174.7293070926995
28,1988-07-16 18:16:47+00:00,189.44074576457805,180.912054813779
29,1988-11-05 18:16:41+00:00,175.72924973556462,167.64976988759622
30,1988-12-07 18:16:32+00:00,200.99771197064518,188.0770682665399
31,1989-01-24 18:16:01+00:00,196.24949233554455,181.44688718247218
32,1989-02-25 18:15:55+00:00,182.9085926233835,175.73732059719399
33,1989-06-01 18:14:21+00:00,182.2914015535101,178.11291096760831
34,1989-06-17 18:13:55+00:00,193.39784147918937,179.54043329999783
