dates,nzd0159-0000,nzd0159-0001,nzd0159-0002,nzd0159-0003,nzd0159-0004,nzd0159-0005,nzd0159-0006,nzd0159-0007,nzd0159-0008,nzd0159-0009,nzd0159-0010,nzd0159-0011,nzd0159-0012,nzd0159-0013,nzd0159-0014,nzd0159-0015,nzd0159-0016,nzd0159-0017,nzd0159-0018,nzd0159-0019,nzd0159-0020,nzd0159-0021,nzd0159-0022,nzd0159-0023,nzd0159-0024,nzd0159-0025,nzd0159-0026,nzd0159-0027,nzd0159-0028,nzd0159-0029,nzd0159-0030,nzd0159-0031,nzd0159-0032,nzd0159-0033,nzd0159-0034,nzd0159-0035,nzd0159-0036,nzd0159-0037,nzd0159-0038,nzd0159-0039,nzd0159-0040,nzd0159-0041,nzd0159-0042,nzd0159-0043,nzd0159-0044,nzd0159-0045,nzd0159-0046,nzd0159-0047,nzd0159-0048,satname
2001-06-21 21:55:29+00:00,345.93,372.87,374.84,364.56,352.40,363.15,367.44,367.94,369.00,371.25,362.48,374.50,365.56,367.86,369.61,366.39,367.33,376.82,378.10,382.21,376.35,377.63,371.25,372.08,370.19,370.35,370.77,370.89,371.74,370.73,371.82,371.62,371.08,373.44,368.88,369.08,373.32,379.79,381.61,382.48,386.20,386.60,389.15,382.96,381.83,381.37,378.41,373.33,367.74,L7
2001-09-09 21:54:36+00:00,348.23,380.01,397.71,364.56,372.93,367.71,374.31,368.44,369.13,369.33,363.22,374.61,367.91,370.48,369.73,370.95,370.78,378.45,379.73,380.25,376.98,375.96,373.00,371.71,371.52,372.44,371.16,373.83,372.02,372.82,370.77,371.77,372.27,374.10,372.07,371.48,376.79,379.09,383.38,386.68,388.35,389.33,390.20,386.88,382.95,383.07,380.78,376.40,371.43,L7
2001-09-25 21:54:28+00:00,348.23,396.74,413.78,364.56,386.72,371.32,377.97,371.23,368.24,374.09,368.64,376.46,374.39,375.94,369.61,370.95,372.73,378.40,379.98,379.30,376.80,375.93,372.06,372.44,370.51,372.53,370.25,373.38,371.05,371.63,371.03,369.72,371.87,373.82,372.80,372.33,376.58,379.57,381.16,386.53,387.83,388.44,388.62,387.37,383.21,380.78,379.92,375.69,370.91,L7
2001-10-11 21:53:46+00:00,348.23,403.40,420.54,364.56,386.72,373.41,379.77,372.26,367.96,372.90,367.01,376.77,376.72,372.93,370.43,372.00,372.95,378.09,379.62,379.41,378.09,376.79,372.28,373.87,370.75,372.88,370.42,373.30,371.09,371.12,371.23,368.00,371.20,372.52,370.80,372.62,376.62,380.07,379.86,386.63,388.03,387.76,387.64,386.21,383.83,380.03,378.95,375.37,370.65,L7
2002-01-15 21:54:47+00:00,352.85,423.75,435.77,,403.88,380.26,383.89,373.71,367.61,373.45,370.04,378.29,384.16,376.30,370.98,375.34,376.78,379.24,382.01,380.64,380.02,378.78,375.20,377.15,373.71,376.93,372.97,376.65,374.93,374.60,375.08,369.62,373.45,373.04,372.36,376.37,378.93,382.07,380.24,389.46,389.45,389.73,388.96,386.85,384.78,382.89,382.49,375.63,371.19,L7
2002-01-31 21:54:26+00:00,351.87,417.75,433.50,408.55,401.88,383.41,383.00,374.11,368.23,371.54,370.15,376.71,382.83,376.38,371.86,377.17,378.03,381.25,383.80,384.67,380.90,380.11,376.52,377.12,375.08,377.22,374.74,376.84,377.78,377.34,377.54,374.19,375.72,376.17,374.79,378.64,380.09,381.75,382.46,390.75,390.88,389.16,389.23,387.00,385.02,385.91,384.09,377.94,371.70,L7
2002-08-27 21:54:00+00:00,380.42,396.20,398.63,386.07,396.76,388.94,398.66,398.07,389.01,377.16,368.12,377.00,375.61,371.33,371.16,383.57,382.83,390.38,385.40,379.38,381.49,376.43,378.60,374.19,378.66,383.10,376.80,384.60,378.19,381.90,373.78,375.94,377.04,382.17,382.64,381.10,387.35,379.68,385.00,393.22,394.18,397.61,391.27,398.00,387.44,392.15,394.37,389.04,385.74,L7
2002-10-14 21:53:19+00:00,362.46,385.27,399.52,382.07,396.76,388.94,400.07,407.76,394.91,384.57,373.47,376.94,376.26,378.58,381.50,387.65,390.06,390.30,391.69,384.30,387.90,385.01,384.49,381.01,382.15,384.77,382.02,386.92,384.14,385.49,379.55,379.18,376.21,379.69,382.01,380.89,385.61,382.79,388.48,394.89,392.60,397.71,394.37,396.73,389.98,391.39,395.40,389.31,390.73,L7
2002-10-30 21:53:49+00:00,356.80,380.30,402.37,379.22,396.76,401.35,403.26,409.02,399.27,387.05,375.04,376.58,378.10,381.10,386.84,389.86,392.44,394.59,394.89,389.55,389.76,388.74,383.82,381.97,383.75,384.18,383.03,385.73,384.88,386.79,381.43,381.43,381.16,383.73,384.24,383.38,386.55,386.10,391.23,395.97,395.14,395.53,393.49,397.31,392.46,389.86,395.99,387.03,386.23,L7
2003-01-02 21:54:22+00:00,353.15,374.39,392.83,375.16,384.89,393.41,400.79,404.63,397.72,385.96,377.29,377.97,378.27,383.20,386.42,391.36,393.08,394.27,396.48,390.41,389.91,388.71,384.71,383.15,385.48,384.80,384.82,386.47,386.39,387.30,382.75,383.85,382.38,384.33,385.50,384.19,387.01,387.57,393.26,395.16,395.27,395.64,394.19,397.36,393.92,393.22,396.89,389.52,387.61,L7
2003-01-18 21:54:06+00:00,349.21,369.74,389.53,374.43,378.66,390.34,397.83,401.88,395.17,384.84,377.44,378.67,379.49,381.93,386.32,390.14,393.27,393.69,395.48,391.36,388.74,389.09,384.23,383.94,385.34,385.02,385.05,386.20,387.85,386.29,383.45,384.19,381.66,384.28,385.39,384.56,386.82,388.52,392.19,394.33,395.18,395.67,395.03,396.31,394.96,393.85,396.90,390.65,388.20,L7
2003-03-23 21:54:16+00:00,338.75,364.36,385.88,369.68,371.48,388.27,395.19,399.15,392.53,384.80,377.46,379.05,379.93,384.22,386.60,390.21,393.75,394.52,398.00,394.35,390.56,392.26,385.64,386.38,387.01,385.50,387.11,386.60,390.26,387.39,385.87,386.25,382.82,384.81,386.08,385.42,386.69,390.72,393.99,393.68,394.93,395.06,394.87,395.57,394.74,394.07,397.90,390.88,389.94,L7
2003-05-26 21:54:43+00:00,334.60,359.04,373.64,384.34,382.11,384.80,393.00,386.44,379.68,375.00,371.38,376.36,377.19,379.57,378.76,382.85,387.00,386.10,388.00,387.94,381.46,384.11,378.27,381.69,379.97,379.76,380.91,379.52,384.60,377.61,379.37,377.69,375.75,378.22,377.78,379.12,380.59,386.78,384.95,386.82,392.22,391.23,390.88,391.53,392.82,390.92,392.25,388.33,385.17,L7
2003-08-06 21:42:51+00:00,328.15,369.30,380.35,404.03,402.94,393.33,395.08,386.45,374.89,369.54,361.21,372.04,373.92,377.49,377.27,376.69,380.70,375.50,377.19,378.57,375.58,378.62,369.63,375.07,369.55,371.75,371.81,368.73,370.44,366.65,369.76,362.18,366.30,366.83,366.01,372.95,372.31,377.47,371.54,384.21,390.15,386.81,384.87,388.53,388.41,382.70,387.60,380.98,377.13,L5
2003-08-30 21:54:22+00:00,346.39,391.75,390.35,399.96,397.63,390.29,392.47,384.65,373.34,366.94,360.58,369.66,374.25,376.81,376.29,375.46,379.51,377.78,379.54,379.60,373.07,377.31,369.01,372.54,370.67,370.43,372.89,369.28,372.52,369.15,370.05,366.55,368.78,370.26,368.59,375.24,373.03,375.91,375.12,385.15,390.29,385.92,385.57,388.12,387.05,385.86,389.27,383.10,376.38,L7
2003-10-17 21:54:15+00:00,403.82,413.92,404.76,409.87,401.44,393.92,394.49,386.62,377.09,366.83,359.92,366.35,372.77,374.44,377.80,373.86,376.29,379.92,380.73,381.85,374.14,377.94,370.65,371.90,371.05,369.99,372.87,371.04,372.94,370.68,370.43,368.12,369.50,371.98,369.32,374.74,373.97,374.28,375.84,383.57,389.15,384.31,385.76,387.02,385.53,384.38,385.78,381.37,372.79,L7
2003-10-25 21:44:04+00:00,413.78,412.56,402.90,406.40,399.30,393.48,394.95,388.39,380.26,369.05,362.72,366.95,373.47,375.25,378.11,375.89,376.80,380.85,382.30,383.58,375.91,379.04,372.34,373.50,372.92,371.19,374.53,372.75,375.43,372.61,372.34,370.91,370.85,373.46,370.34,375.33,374.52,375.68,378.22,384.35,389.53,385.38,387.10,387.20,386.08,386.85,386.11,382.33,374.65,L5
2003-11-02 21:54:26+00:00,413.78,412.56,402.90,406.40,399.30,393.48,394.95,388.39,380.26,369.05,362.72,366.95,373.47,375.25,378.11,375.89,376.80,380.85,382.30,383.58,375.91,379.04,372.34,373.50,372.92,371.19,374.53,372.75,375.43,372.61,372.34,370.91,370.85,373.46,370.34,375.33,374.52,375.68,378.22,384.35,389.53,385.38,387.10,387.20,386.08,386.85,386.11,382.33,372.67,L7
2003-11-18 21:54:39+00:00,413.78,412.56,402.90,406.40,404.39,394.64,395.89,392.90,385.90,372.21,364.87,367.88,374.81,376.69,378.59,376.66,378.87,382.05,379.09,382.81,378.05,380.56,374.64,373.50,372.92,371.19,374.53,372.75,375.43,372.61,372.34,370.35,370.80,373.79,370.37,375.30,375.29,377.39,380.16,384.51,389.99,385.52,387.88,388.32,387.67,386.96,385.16,383.60,372.89,L7
2004-02-06 21:55:08+00:00,414.78,412.06,406.06,396.85,402.88,395.39,397.13,399.07,393.61,380.95,372.96,373.26,378.84,381.06,381.28,381.05,382.54,386.94,385.45,388.04,384.31,385.08,380.87,377.57,380.89,378.60,382.29,379.15,382.80,379.89,378.10,377.29,375.28,379.15,376.24,378.02,378.83,380.33,386.16,388.87,392.17,389.14,392.93,391.54,389.94,394.05,390.82,389.55,377.89,L7
2004-02-14 21:44:33+00:00,414.78,412.06,406.06,396.85,402.88,395.39,397.13,399.72,394.35,383.18,374.38,375.67,379.57,381.85,382.90,382.35,384.24,388.06,387.76,389.72,385.99,386.07,382.43,380.51,382.85,381.57,383.93,381.70,384.79,381.94,379.82,378.61,377.85,380.72,378.57,379.76,380.42,382.64,387.61,390.99,393.58,391.07,394.21,393.04,391.73,394.79,392.23,390.39,379.92,L5
2004-03-09 21:54:51+00:00,428.69,415.66,410.24,400.89,406.59,398.94,400.25,403.81,399.49,387.99,377.52,378.29,380.44,383.26,384.81,384.47,385.89,389.20,388.46,391.34,387.12,385.92,384.40,381.57,384.52,383.20,384.48,382.90,385.15,383.30,379.67,378.48,376.12,378.74,377.56,377.35,378.37,381.71,386.37,388.87,391.00,390.73,393.44,392.13,391.35,394.84,389.89,388.31,378.77,L7
2004-03-25 21:55:18+00:00,426.42,419.50,416.26,406.48,410.96,402.19,403.38,403.27,398.75,387.33,377.15,379.78,380.88,384.87,385.99,384.98,385.85,390.02,389.24,391.76,387.37,386.56,384.49,383.02,384.95,384.43,383.91,383.82,384.80,383.70,379.46,378.90,377.04,379.87,378.17,377.88,378.89,381.33,386.72,389.47,391.58,391.88,394.23,392.37,391.02,395.78,390.81,388.71,379.75,L7
2004-04-02 21:44:54+00:00,426.42,438.40,435.40,406.48,414.02,408.22,406.87,404.52,400.27,389.48,379.60,381.87,383.22,386.25,387.43,386.20,387.99,391.73,390.99,392.11,388.72,387.09,385.50,384.90,386.50,385.65,385.53,385.43,386.41,384.86,380.25,379.80,378.66,380.94,379.28,379.61,380.79,383.12,388.22,390.81,392.87,392.81,394.23,392.37,391.02,395.78,391.83,390.24,380.76,L5
2004-04-18 21:45:49+00:00,422.27,455.34,449.40,411.55,417.30,411.38,408.18,405.12,399.31,390.59,381.65,383.89,383.60,387.52,388.52,387.17,389.97,391.34,391.77,391.97,390.14,387.72,386.49,387.52,388.49,387.49,387.18,386.79,388.53,386.25,382.01,380.69,380.09,381.37,380.51,380.97,381.76,385.60,389.43,392.26,393.40,393.57,394.28,392.71,393.20,396.70,392.88,390.45,381.25,L5
2004-05-04 21:45:52+00:00,418.46,472.00,459.44,420.40,422.31,416.94,411.37,406.05,399.90,392.48,383.31,386.91,385.66,388.94,389.09,387.84,390.88,392.08,392.84,392.08,391.51,388.41,388.02,388.88,390.29,389.81,388.68,388.62,388.88,387.93,382.50,381.42,381.00,381.89,381.67,381.62,383.10,386.52,390.29,393.31,394.68,394.56,395.19,394.11,394.46,398.15,394.53,391.90,384.66,L5
2004-05-12 21:55:13+00:00,418.46,477.74,466.07,422.87,419.70,415.86,409.50,403.83,397.66,389.73,381.77,384.69,383.91,385.83,389.09,387.84,390.88,392.08,392.84,392.08,391.51,388.41,388.02,388.88,390.29,389.81,388.68,388.62,388.88,387.93,382.50,381.42,381.00,381.89,381.67,381.62,383.10,386.52,390.29,393.31,393.37,393.06,393.63,393.16,394.46,398.15,394.53,391.90,384.66,L7
2004-05-20 21:46:44+00:00,418.00,477.74,467.58,425.77,419.86,418.71,411.57,402.95,395.96,389.98,382.53,386.69,384.53,386.32,389.06,387.82,390.93,392.25,397.28,393.39,390.90,387.74,387.57,388.83,389.48,389.38,388.48,388.44,388.63,387.42,382.17,382.75,382.52,382.88,383.77,383.16,383.88,386.62,390.29,394.80,393.87,394.12,394.11,393.79,394.06,399.59,397.02,392.10,386.60,L5
2004-06-21 21:47:40+00:00,418.00,477.74,467.58,425.77,419.86,418.71,411.57,402.95,395.96,389.98,382.53,391.11,384.53,386.32,389.06,387.82,391.29,391.15,394.27,390.42,388.76,385.85,385.86,386.49,387.35,387.97,387.09,387.22,386.89,386.46,382.17,382.75,382.52,381.69,381.74,382.57,383.88,386.62,390.29,394.80,393.87,394.12,394.11,393.79,393.20,399.03,397.33,391.80,385.39,L5
2004-07-07 21:48:09+00:00,429.47,478.07,471.98,430.88,421.81,420.16,412.70,404.28,395.53,389.38,382.15,390.44,383.39,385.28,388.73,387.44,389.71,389.69,393.05,388.83,387.31,386.12,385.68,386.30,386.74,385.72,383.53,384.42,383.99,383.81,378.24,379.50,379.20,378.66,380.69,380.79,381.15,385.08,389.63,394.48,393.72,394.49,393.91,393.64,393.60,398.21,396.77,391.80,385.39,L5
2004-07-23 21:48:33+00:00,437.97,481.49,475.99,435.90,424.18,421.79,414.29,405.30,395.96,389.02,382.74,390.23,384.44,385.33,388.54,387.97,389.66,389.69,392.91,389.53,387.42,386.86,386.11,386.70,387.49,386.18,384.42,384.83,384.95,384.43,379.35,380.22,379.64,379.27,380.87,381.13,381.39,385.65,390.03,394.57,394.59,395.04,394.73,394.22,394.75,398.68,397.04,392.33,385.71,L5
2004-08-16 21:54:50+00:00,444.36,488.02,481.84,440.91,424.85,421.82,413.46,403.61,392.71,385.00,379.47,387.76,382.35,382.01,385.48,385.27,386.12,385.76,388.81,385.54,383.64,383.91,383.25,384.49,384.46,382.91,380.99,382.36,382.07,382.03,376.58,377.09,376.79,376.11,377.27,378.88,377.76,382.13,387.26,391.52,392.48,393.03,392.13,390.83,391.26,396.15,394.31,389.60,382.30,L7
2004-09-09 21:49:43+00:00,453.45,493.73,490.03,448.57,429.23,422.55,413.51,405.18,393.98,385.94,380.49,388.31,383.43,383.02,386.13,384.89,385.62,385.80,389.02,385.40,385.26,385.29,384.39,386.08,385.90,384.87,383.15,384.06,383.56,383.29,378.94,379.00,379.94,377.87,379.44,380.94,381.08,384.95,389.49,393.23,394.11,394.75,392.57,393.57,394.45,396.86,396.45,391.25,384.69,L5
2004-09-25 21:49:43+00:00,463.17,497.46,494.54,452.17,429.69,423.72,413.43,405.95,393.97,386.34,381.31,388.06,385.03,384.28,387.37,385.57,384.33,384.34,389.04,384.50,385.57,385.11,384.77,386.02,386.70,384.80,384.58,384.19,384.33,384.94,380.57,380.26,381.59,379.27,380.05,381.57,381.56,386.36,389.86,393.73,394.16,394.33,391.99,394.07,397.84,397.36,396.17,391.04,384.96,L5
2004-10-19 21:54:19+00:00,465.37,489.39,489.68,457.15,433.08,424.53,413.99,406.54,393.39,384.08,378.92,386.93,383.76,382.44,385.46,383.48,380.86,381.08,386.51,383.15,383.15,384.22,383.25,384.32,384.95,384.01,383.32,382.46,382.50,383.60,379.51,379.36,379.83,377.77,378.35,379.81,379.39,384.49,388.03,391.89,392.86,393.93,392.29,393.80,397.42,397.28,395.80,390.44,384.81,L7
2005-01-15 21:52:09+00:00,470.45,477.33,482.91,463.95,438.12,427.01,416.59,407.98,395.90,385.45,380.31,383.47,387.86,386.10,387.66,385.82,379.42,380.39,387.77,387.06,385.99,387.38,386.09,387.03,389.43,388.41,390.88,387.39,389.75,389.63,386.80,385.51,384.82,383.93,381.10,382.79,383.05,387.56,389.61,392.18,395.13,396.76,394.92,395.21,401.86,400.25,397.01,393.17,387.54,L5
2005-02-08 21:55:11+00:00,459.76,463.77,468.64,452.09,427.55,417.60,406.96,400.66,390.65,382.42,375.29,378.87,383.34,382.17,384.57,381.97,375.98,377.61,384.94,383.45,383.41,384.28,382.74,384.59,385.37,386.39,387.80,385.50,387.73,387.17,385.12,384.04,383.53,382.82,380.15,381.38,382.07,386.07,388.17,391.30,392.98,395.25,393.37,393.82,399.80,399.00,396.43,391.75,387.43,L7
2005-02-24 21:55:17+00:00,455.75,458.02,464.22,447.95,423.54,416.34,404.73,397.13,392.07,384.07,377.03,380.27,384.37,383.87,386.50,383.55,378.43,382.28,386.51,386.99,384.94,386.81,384.34,385.77,387.81,387.93,390.88,388.06,391.58,390.39,387.81,388.83,386.06,386.79,384.21,384.65,386.52,390.12,392.55,393.82,396.02,401.64,395.24,397.61,404.33,402.73,399.42,394.81,390.97,L7
2005-04-21 21:52:46+00:00,435.17,437.86,428.87,429.54,413.64,404.85,394.90,382.62,386.14,381.31,373.44,376.39,381.63,381.46,385.28,387.36,385.07,390.78,389.01,392.21,386.05,388.14,385.19,386.18,388.78,389.07,392.90,393.79,399.00,394.60,393.39,394.79,389.76,392.71,390.65,393.38,394.39,397.18,401.24,401.31,406.33,412.51,406.89,405.70,408.17,411.12,410.74,409.76,403.99,L5
2005-04-29 21:55:12+00:00,428.16,425.85,423.38,428.20,415.69,405.57,394.80,381.20,383.88,382.00,373.30,378.06,381.45,383.12,386.46,388.09,386.61,391.39,390.43,393.78,387.32,389.47,386.55,387.34,390.74,390.06,394.66,395.20,399.62,397.21,393.88,396.11,390.23,393.06,392.33,394.59,395.48,397.65,402.49,403.28,407.75,411.91,407.50,406.95,408.60,413.23,413.11,411.63,406.47,L7
2005-05-23 21:53:24+00:00,413.52,412.91,418.64,424.84,414.34,403.77,392.73,380.76,382.49,381.55,372.42,378.29,381.35,382.59,385.56,386.74,386.88,390.84,391.96,393.54,387.27,388.62,385.60,387.08,390.06,389.71,394.00,395.12,398.44,396.35,393.87,395.09,391.23,393.80,393.64,395.10,396.17,398.37,403.19,404.61,408.41,411.97,409.07,408.45,409.32,413.63,413.70,410.85,406.64,L5
2005-05-31 21:55:11+00:00,402.43,403.83,413.13,421.77,416.02,403.77,392.73,380.76,382.49,381.55,371.71,375.91,379.09,380.43,383.71,385.02,384.98,388.84,390.22,391.85,385.64,386.94,385.60,387.08,390.06,389.71,394.00,395.12,398.44,396.35,393.87,395.09,391.23,391.04,390.19,391.48,390.96,394.82,398.65,401.55,408.41,411.97,409.07,408.45,409.32,413.63,413.70,410.85,406.64,L7
2005-06-08 21:53:33+00:00,397.30,399.62,411.01,420.38,416.62,404.32,393.44,382.05,382.96,381.71,373.48,376.47,379.74,380.88,384.34,386.09,385.74,389.72,390.86,392.72,386.52,387.36,386.15,387.46,390.77,390.09,394.37,395.55,398.60,396.68,393.75,395.15,391.73,391.56,391.08,392.28,391.57,395.33,399.56,402.68,409.40,411.97,410.02,408.64,409.58,414.12,414.03,411.01,406.51,L5
2005-07-26 21:53:54+00:00,387.34,391.04,404.21,415.98,415.17,400.63,388.42,378.62,371.95,379.96,371.29,374.46,377.35,379.31,383.14,383.97,381.37,388.35,390.23,390.94,385.06,384.79,383.38,385.00,387.21,387.75,390.90,393.22,395.75,393.77,391.09,392.66,389.92,389.70,390.42,391.11,390.12,393.71,398.93,402.53,407.55,410.15,407.53,409.83,409.85,413.51,414.38,410.36,407.19,L5
2005-08-03 21:55:25+00:00,383.63,383.59,397.70,411.42,414.62,399.72,387.13,378.18,371.49,379.34,370.14,374.02,376.00,377.27,380.57,381.50,380.40,387.19,389.43,389.99,384.93,383.71,382.95,384.38,386.57,387.10,388.79,390.84,393.59,391.28,388.72,390.72,388.21,387.97,389.16,388.92,388.45,392.30,397.64,401.01,405.03,407.25,404.70,406.63,406.72,409.74,409.80,405.80,402.57,L7
2005-08-19 21:55:20+00:00,374.36,370.82,389.30,407.98,416.10,400.46,388.16,379.06,371.59,379.34,370.41,374.23,375.40,376.91,380.53,381.17,381.08,387.57,390.03,391.02,385.41,383.80,383.06,384.43,387.12,386.50,389.22,390.45,393.27,391.11,388.03,390.37,387.61,387.63,388.74,388.80,388.50,392.45,397.67,400.49,405.05,406.79,404.29,406.56,406.90,409.36,408.43,405.81,401.43,L7
2005-10-06 21:55:01+00:00,362.60,359.44,380.59,402.28,412.17,397.45,386.90,378.26,369.10,375.74,367.76,372.07,373.57,375.83,378.47,379.50,379.13,384.94,388.52,388.59,384.01,381.34,381.67,382.36,385.18,383.94,386.24,388.43,390.20,388.75,385.29,387.19,385.03,385.09,386.61,386.27,385.97,389.72,394.91,398.62,403.46,402.05,402.46,404.85,406.90,409.36,408.43,405.81,401.43,L7
2006-02-11 21:55:41+00:00,340.83,344.18,374.46,386.17,390.87,389.83,386.01,377.30,367.30,358.90,354.73,364.79,365.41,367.08,370.09,367.71,369.02,373.87,377.11,379.26,374.71,374.39,373.50,374.29,374.86,372.49,374.52,375.06,378.52,375.44,373.26,375.02,371.22,373.44,374.89,372.93,374.61,378.80,383.62,385.44,391.66,388.11,390.99,393.93,396.31,396.70,394.77,392.60,384.88,L7
2006-02-19 21:56:39+00:00,340.22,352.58,389.66,398.12,399.41,403.48,398.78,384.24,370.43,360.24,355.46,370.56,373.69,374.09,375.89,372.73,370.93,375.23,378.53,381.38,375.87,379.12,378.08,378.85,380.08,377.82,379.58,380.19,383.69,380.77,379.20,380.13,376.61,377.98,380.35,378.56,379.13,382.98,387.43,392.40,398.31,393.91,397.81,399.38,403.83,406.11,407.80,402.76,396.07,L5
2006-03-31 21:56:06+00:00,342.39,354.75,389.81,397.96,402.85,405.24,399.44,383.44,371.25,360.12,355.83,369.35,373.22,374.05,373.59,373.46,370.80,373.53,377.19,380.29,374.97,377.56,377.84,377.07,379.64,377.10,378.87,380.06,382.25,380.62,377.56,379.47,376.84,376.86,379.36,378.70,378.33,380.77,385.65,391.35,396.52,392.58,396.16,397.45,397.78,403.20,404.41,399.37,391.96,L7
2006-04-08 21:57:36+00:00,352.93,366.49,399.51,406.13,414.84,416.09,406.83,390.36,376.00,362.78,358.43,371.93,377.00,377.11,375.80,374.31,372.86,375.01,378.10,380.19,377.23,379.87,379.74,380.95,381.25,380.43,381.40,381.70,384.21,382.51,380.48,381.93,381.47,380.41,382.40,382.56,382.82,385.28,389.77,396.18,398.43,395.25,397.19,398.08,398.01,401.67,402.73,397.86,390.59,L5
