,dates,usa_CA_0010-0000,usa_CA_0010-0001,usa_CA_0010-0002,usa_CA_0010-0003,usa_CA_0010-0004,usa_CA_0010-0005,usa_CA_0010-0006,usa_CA_0010-0007,usa_CA_0010-0008,usa_CA_0010-0009,usa_CA_0010-0010,usa_CA_0010-0011,usa_CA_0010-0012,usa_CA_0010-0013,usa_CA_0010-0014,usa_CA_0010-0015,usa_CA_0010-0016,usa_CA_0010-0017,usa_CA_0010-0018,usa_CA_0010-0019,usa_CA_0010-0020,usa_CA_0010-0021,usa_CA_0010-0022,usa_CA_0010-0023,usa_CA_0010-0024,usa_CA_0010-0025,usa_CA_0010-0026,usa_CA_0010-0027,usa_CA_0010-0028,usa_CA_0010-0029,usa_CA_0010-0030,usa_CA_0010-0031,usa_CA_0010-0032,usa_CA_0010-0033,usa_CA_0010-0034,usa_CA_0010-0035,usa_CA_0010-0036,usa_CA_0010-0037,usa_CA_0010-0038,usa_CA_0010-0039,usa_CA_0010-0040,usa_CA_0010-0041,usa_CA_0010-0042,usa_CA_0010-0043,usa_CA_0010-0044,usa_CA_0010-0045,usa_CA_0010-0046
0,1984-03-23 17:50:13+00:00,116.15968361032593,173.7649822618052,,170.22601695363738,162.86995151367904,166.6143112656891,166.47377365976368,169.53718482094578,143.09124612881484,128.0892825799154,,153.5519574776767,174.70854013301567,165.25731435019267,168.4315015640864,175.21339534945162,162.79617639532722,164.47209803982722,171.61302812242516,175.95558214606064,178.4327091585895,172.72103940120718,170.27691990536562,157.72476312731786,154.53084529314475,175.64633824498773,166.60278850396168,170.58400037041622,180.56700548670963,169.99646490294322,163.89347923619079,166.67839275567874,178.77470036528422,177.3243552592317,172.02329592441882,180.39427190061227,183.304649736365,182.0644137267091,176.08352291799943,201.97255574177788,197.226307295855,194.27847298970568,196.73557638016933,188.44476564442482,174.7677307915245,177.02560943124536,183.04367480074953
1,1984-05-06 17:49:52+00:00,,148.36519485593718,147.28233815204155,140.05175518008653,138.11610580801386,153.4031874661111,165.77277509509,165.24456382720584,139.37039048162157,142.29859045831307,148.6955978755054,161.2269771948935,158.9970062734667,149.01540934283256,148.53088759736175,158.56995956884532,153.3181262325853,157.91180478378004,157.91698588516044,156.11943867659096,150.26655986056636,145.36808222560416,148.0735986452002,150.43100792608908,163.9997585280513,169.5499049088276,172.97382241171445,165.08057503066522,165.39991346162498,163.60616330873592,156.70961125321784,153.47381022159055,153.62621891890285,150.32358399301847,157.47747034550514,164.13482692348794,162.59832973303395,162.90905923896338,155.53812636001737,197.47733514770553,182.56639788457022,176.681247183315,175.41468258020143,178.82200246880853,168.15827709606478,172.9974373831052,185.6781902034116
2,1984-08-26 17:52:34+00:00,128.59091669227402,157.7343641628679,154.50303050501924,152.72205188358348,167.0211544908071,178.58731085170857,190.7675477553273,198.1108996725867,196.45593355983644,178.02467699463574,173.7048205782116,175.130831672281,188.2866797128369,187.5378822493768,186.6111297940598,193.76252236283952,192.00114272553543,185.47888147855593,177.5501203769887,178.65848048834934,174.04047350173164,171.73566596708898,183.007963752626,188.62221861691637,185.61509828357987,187.17134695001204,186.08903376792043,182.02736599768113,179.24905520513136,184.4238628407386,172.46733522684997,173.88033516112654,,,,,,,,,,,,183.85262793400068,183.52591105266933,167.5036346519641,182.84529555553448
3,1984-12-16 17:52:39+00:00,,,,93.06949561666904,,,,170.68395722310783,,139.75519475870232,,158.7564791813154,167.93074540417132,158.3317988136944,152.1851073140911,151.37143123091255,148.73130458467716,160.07304918523673,160.65250346976904,158.6694480715342,151.1627160070522,156.31275802176575,154.31135708172144,151.27066704103282,152.6397684467875,,,159.35648983965453,159.82236452539988,158.76703130984657,158.16781624997904,157.8651138159804,156.88221371932616,153.23146944912497,158.53595527593006,162.90209226707782,156.1494526893218,158.14893884843343,148.86806987798883,188.67348626202536,168.23344662550664,169.54523903750868,174.47301089589757,175.9920969949415,168.60303573873807,169.2328042028192,172.71533227001729
4,1985-04-23 17:52:47+00:00,,161.93545356021758,152.4477647231842,152.92771509104543,152.84194846407553,171.35087857648102,182.6238172961131,189.1008719155233,181.6632598421162,170.2230372393406,175.17839976037945,179.47490434182163,180.0933260579675,183.44709040695722,182.4379949748905,183.11329277259495,185.77302351530926,178.21279430151412,180.12570535587076,180.23913149472511,180.3672648347104,182.7981266407302,176.04171632734042,182.62162858330697,178.01781842100797,176.64387169686873,179.07242869701528,172.713322481688,173.40978995877842,177.8094052833133,173.1099032962523,167.33480599275916,172.4297949362625,173.8671480775808,174.87542226405495,173.30185827377792,175.53733248282333,173.3966074668835,169.1631782891152,202.5288014470668,185.60236505551956,191.44171612122614,195.71107044896766,189.53480887198302,185.8463641033444,185.15499245157395,184.351537530565
5,1985-07-28 17:52:22+00:00,,164.56262625277827,160.08495696666824,164.9433308236634,173.47596984581756,196.28003173368447,204.5857630293994,207.19962346266698,,,,,,,,,,198.55021244946803,190.28166451486805,188.24841176770374,186.41231016769052,182.17044655198367,186.30125712782856,180.41952331944356,178.4174581242029,176.7739930145182,189.2574309584812,181.02598451323823,186.7697974245577,188.2755067396257,181.28286537696454,169.2069739454508,172.3365807831441,183.0370365293819,175.16102921690998,180.2360956030808,190.27038790511853,186.6047199223528,185.12412659963468,199.75459028337986,195.8258284179023,188.6009380496111,187.08483203420886,185.4764514591199,187.56205048642525,,
6,1985-08-13 17:52:13+00:00,,160.0489218002451,169.32011150176112,174.27956813437027,187.00928267875375,200.27934339399997,218.04973360891344,218.08375008232633,203.26149469874213,192.371976171567,186.57589494570274,189.36677632160112,201.06323582605992,204.5577356084568,210.19075451434574,206.2301428078256,202.2099033249155,197.18178830549738,199.2432823236272,195.69552985544408,192.62071291945375,195.5504773152621,193.0347604039196,191.1222360247518,191.3897130054848,195.05087243622418,192.98203389201936,187.94312545170695,194.61139455871816,189.06174152797865,191.14097946616323,192.31350756338597,193.09733008158528,186.2998282594043,193.02952258057746,198.99563373377168,197.54262987167917,200.20351174281154,191.0514085254497,203.1038901972877,201.00362662974635,204.8786650469473,209.7215741875751,198.3039377673497,199.2596687474546,198.84510070401916,204.25316465284553
7,1985-09-14 17:51:50+00:00,135.14268277153073,164.4592908627526,163.34519100009342,193.24503730121046,192.82990991285885,209.02433543039982,221.1951809206803,222.10927484923627,204.71703405852793,191.53773389283853,181.23268323792092,194.05361310124738,200.74846102963662,208.93191931954496,212.26005290463118,211.29813209220123,210.28865787704277,204.38998171252675,201.32584106772075,201.14363537367834,200.91915537616325,201.2316386842192,192.6236883380978,195.42015873034467,195.45234287883062,192.58631949832255,195.40151664218314,196.19330535887957,195.02216971899384,195.97133053933112,193.3899254713515,189.7669564432824,189.71175922418334,191.7961594247057,194.22935303319593,194.85853768574486,202.94652197067433,204.6911561367453,194.70061363634738,210.6433086371631,207.37251793196782,204.83284115507666,209.82800110888604,205.17390198474135,202.22004707983837,200.94429247279902,210.96988662183873
8,1985-11-01 17:51:17+00:00,123.39371295181786,129.2818910544766,127.038569992685,150.04829773448373,178.02560460254284,199.57633298809486,209.69915937932464,210.8698236509532,197.967012225921,185.9418140178604,177.84784224550785,181.15192292447784,197.05997987699817,205.79236002068006,205.72549641370455,207.5380634041561,207.72882425992145,199.7517772144795,198.73850086044996,195.81143854278986,193.65573026996464,196.80583429183102,194.85140351781558,190.64271025415331,191.01392784358683,194.47935925188727,192.5770863847929,188.64267235573857,191.64058762555442,186.789207816824,185.41950037111042,189.66497915967597,190.30769017570515,191.76880716942225,194.08226606336046,192.1351055829283,198.33854598967667,192.98899742730407,185.77244252813875,201.83773289079627,190.42931884660436,195.68088802551887,202.00422134456946,194.51355870597828,190.26507926685474,196.66959543697217,202.4106092413954
9,1986-02-05 17:49:27+00:00,112.4206369799393,88.717238292954,97.33601517574958,,,,,,101.38646897866276,105.70455846151465,,149.37771318128844,155.1901568168072,128.49564890484626,123.32741665824413,105.03596536020568,,,160.35230868763347,,,,152.95782619134164,142.40379541988,,,,145.86230587258615,146.3792192444238,146.615671517351,140.6056481510836,144.1513104625879,148.17173384191034,144.7525998482165,153.55308766703516,161.03370409299228,159.72534781358735,157.64889937137167,151.64200197027156,195.53971181233123,172.1771777043569,179.29071722443976,184.43621807722434,178.82651116937896,169.40026256496157,172.3253432928994,176.72853036849807
10,1986-02-21 17:49:05+00:00,132.55339961463943,108.01687902075668,113.65300178024924,139.74523316334174,,,156.99441715205728,,104.79896940464339,112.34907879888897,,137.538623714055,129.4118485558004,137.7813290610027,117.55502664480969,127.25920294746778,148.00101173791637,156.37521018956102,155.96576555036032,,,,139.07225099477765,136.65273431230952,,,,138.0646388170425,141.08577303006646,144.17386778862,138.51851605452026,138.92745799488188,143.84660593793473,137.73986928966684,141.45747603327672,146.65067962888003,154.98142686337536,158.41541121056417,153.77959922043704,189.10199315883128,170.93924468551563,175.38142176117475,175.22609142832985,173.5492901020362,178.40693223551492,170.28145535011336,175.95214051366432
11,1986-03-25 17:48:25+00:00,119.30050916177439,120.79377458526437,128.53414508024568,,,,156.42707886805712,,101.58628927266042,111.45665988559657,,135.62923695031543,139.1500974210705,144.01286125175687,148.940592971525,147.82896207216467,131.37176326664044,149.17465637634217,153.62264779349786,146.09342149296648,,,131.317208192328,134.6149246081853,,,,141.07741766296581,139.2871870387322,137.68077723880262,121.15299871697434,132.30458403906778,133.18555460917693,138.04539867358244,134.4702279250336,138.65216483021683,145.70013823367933,153.05794781716335,144.90170223630622,191.57717823180624,180.2660057360926,178.3657403395842,182.02754820219636,179.30048396493103,172.09871608101366,173.02696693994105,175.33662217032924
12,1986-05-12 17:47:17+00:00,,181.21401814388798,177.6668658682291,168.8316619287759,164.11279348779289,161.2690489586782,170.84815961367457,168.11819026566477,144.73167344926824,120.51625571922952,156.80272780470105,147.68054837495845,151.76003862676757,171.33559136462682,183.52582766792963,161.8692294261166,152.64709532276552,170.36548017445756,169.24704129135893,169.30411866150973,168.2919452895544,163.8675400848341,155.5079999156766,152.6258125348145,166.813662691976,160.89862936223727,163.1043993033509,156.35675927935335,151.82794241485996,150.45021475094822,155.56775975368453,159.13502986625883,155.34749036340304,157.5807172544998,162.76227926509463,166.02062700319058,165.25109499518254,153.3842032433077,155.20796032852226,199.8641226173003,195.19235768249524,183.32661335071168,180.92396039651317,182.72331492691168,182.77937667127676,180.65069505968498,187.81197272910796
13,1986-06-13 17:46:21+00:00,,186.4353081160811,183.68251423260716,174.62781342544298,163.96690988935978,161.197260314003,173.02124628184535,182.3855670897781,169.00030740568673,153.5733655713357,159.26242372092653,155.49160713089296,149.8197666195851,181.48190444723593,176.1066920942752,169.30010786565802,170.90766781258506,173.30697700146283,176.57119828993862,177.1328102598035,176.86612310926716,169.91250338602023,163.92706068815974,169.21344268372067,167.06962749211573,172.25314259651097,166.01189882510346,155.97792906050367,162.41078612244368,155.14679274495253,163.5719571836958,155.79349859090317,164.79913688031212,161.0174916370706,164.4275191494045,166.77897984190128,173.50011459332202,155.5796951432296,167.32540908733762,200.62631757407553,194.21893439582382,186.825782539551,189.63656658057837,184.94250335252875,177.89259875244878,179.01566114137427,184.29047039324612
14,1986-07-15 17:45:17+00:00,,193.3565103662375,187.5479339014332,173.70540356574352,171.61075988369706,174.08633804673235,188.97327985260551,192.74514685516812,182.76133887350807,168.55093477547229,165.85059601308058,167.01402568227664,150.1171653140907,193.17854746392115,186.5639349595472,188.10309831903723,182.25463573119183,183.805896057647,177.88593006099134,181.14338400943114,173.40883906360324,173.71888550483297,176.2125085212237,180.6274196930012,176.71657046680565,183.3661031917283,171.32121990451046,167.84930308131908,170.86057620578768,170.10193826979383,168.338828614636,168.85228911046363,170.2283713269976,175.39989672009077,176.6869753400572,175.53837989937622,169.30314514212725,168.12295000045796,168.46508387656414,203.10255713708816,200.74722485735595,200.3374087552235,193.79867863897272,184.2576704616455,182.81914109670143,180.17803148367577,186.9274246973755
15,1986-09-01 17:43:32+00:00,,191.48553366252224,169.43911224431739,181.7671667265969,181.86337567660573,191.89550434103614,196.94829441572398,200.06735562539373,188.68350426185822,172.0754945050765,163.34013266808898,168.22897862840304,167.8191017530179,186.34283635045523,191.9055761479128,200.92153183855302,190.79833459913934,189.3158159180422,189.20117207122942,180.32229393119985,180.83489589386346,178.52165019753633,177.9262988027018,174.3601293574711,181.71186112306137,182.3309423528464,182.5414488549439,172.464125406899,170.93370745805993,173.49914464526194,168.7265023306987,169.47958476687003,169.22174140406457,171.1553036522706,177.58801826643693,180.51500027298684,179.03787776461127,179.44258106513496,174.42044084339605,199.8154998815121,195.98528800523505,193.5812291461241,197.4687975947694,185.7233209580428,181.9667609942945,187.84733011453596,192.71285693698252
16,1986-10-03 17:42:31+00:00,129.26589560196896,156.31560318276706,149.23552874991356,166.59981961401795,171.0488207291615,187.46696185547233,193.08690454499873,201.4707433876505,184.05716589901294,170.26332629376373,161.23377443744866,161.48469523332,167.91521947417743,178.28679400901336,186.9916997762008,189.55277122521784,191.41403057057147,193.86084161366375,189.68345916187968,185.43524533644324,184.1998125755229,177.77185077982662,177.35324988789853,177.9561256751557,173.58438358187874,185.23720734333776,178.08277388974582,178.14356245735047,176.4746086321992,175.80284326218168,174.87853533505867,166.6102736952484,167.5255799693245,172.75774176267436,173.1919635609196,176.492465439459,184.08434628695824,179.85276767393515,171.24657897151036,203.95372156704184,201.35913382785122,193.50228825543434,193.21990793813376,191.21877452903718,184.8570514034498,183.16833423768023,187.6550377884087
17,1986-11-04 17:41:25+00:00,130.56240048476008,136.53684460217013,142.39507030010247,165.69008639201678,87.62547651039044,166.94541617370493,185.8077457297256,194.8179858042616,,148.3035107639699,,170.9682185609157,169.15570749488631,160.6460840438168,171.59809268430996,158.95079642188298,182.1276469291499,188.101722241165,189.67325513436344,185.794763462143,181.64685043473213,178.5964171370136,179.94445610937342,175.60926909094778,169.69549790845238,167.84293266461867,173.30729584455437,175.07215202735415,175.12681774817696,174.88921354580611,165.5404817408012,162.78795822042215,160.98170363650848,162.19936745514084,168.4284776988703,170.27486639784362,179.5374509958419,175.0953201245065,168.63772607097394,202.8911616364478,195.13949751347675,197.65215074780602,193.1492007927642,188.48767697906928,188.26816352847436,185.46192954294696,193.08518180462147
18,1986-12-22 17:41:34+00:00,,98.8104996332403,109.71943711059657,,62.31623059194878,,,128.79908096121372,100.24825430308402,121.614870321708,,160.88231847641384,172.27168460338106,155.0618349427535,144.03611205433387,114.39726415209579,,,176.7234479913008,,,,,,,,,169.2669387673371,168.3443298350722,165.43152956235622,164.83127278080258,159.12048091928511,159.23143416140363,161.92657518413552,164.32172645255525,168.85786094970527,175.06052934932737,174.93554115636272,163.78039160285232,197.84202003573267,180.26511761439502,184.27919024837493,187.90255074749888,186.87568620967963,184.79824297968528,179.9819662332817,181.63370813112448
19,1987-01-23 17:42:29+00:00,,,59.72562346139731,,43.822314543189414,,,90.41421045049768,,93.42010758034378,,170.85479846668204,174.62648715819725,,114.10127984378389,,,176.40661516130555,166.72524684368292,164.1495930808272,163.30538114502565,178.94223444815876,174.22561644596215,172.95111873667508,166.9196661281635,167.34904812822117,166.30773851142706,170.07929308384743,179.3869852132924,171.51773557825916,166.45368810819696,163.73213865834387,167.51398533762958,165.04200452162056,171.51075144613236,174.3393714405875,172.76228909949776,168.75509477403844,160.49537603693096,191.4110567365898,180.93534174188093,183.6177273659218,188.24851101711695,179.147019054547,172.30868780597132,167.98213712972182,171.3214781119148
20,1987-02-08 17:43:05+00:00,112.36927568389615,97.86170455176979,103.71997678560666,,64.44671143895152,,157.81632554275706,124.53267575460366,101.82769837833801,107.01506568845318,,152.27171329211714,158.64721551947818,135.08194451159622,,,157.12116020371005,171.48041234120214,164.17626051059773,,,,160.93124021583668,150.86888760489308,,,,158.41433621849836,157.76267164587284,158.51822923895156,152.75630664216536,148.05744123329612,149.12198185464266,153.4116670253108,151.85188961579107,159.8044261321297,159.2933620871644,163.37828529844055,154.52309185736058,192.198184632611,172.08060607566435,177.91908647923842,180.50564215368036,172.91838779422253,172.72462911878696,172.2600592039598,177.69356128917494
21,1987-03-28 17:44:54+00:00,124.17797037230625,153.0649302364233,148.03954684778495,154.77829221986113,161.65010425284945,159.87291625652384,171.40881987043326,138.53286534584663,116.35879070838075,126.13912176920056,,166.04924123803224,164.9278086257253,163.39441516568016,160.2308280445408,160.10826617655655,165.20177454156766,172.55099156020756,167.98623095616006,158.0852336884278,161.07551116609238,165.72517328072678,154.4428152035179,156.5828291746813,161.60557091890456,159.39277672951533,160.57859129575507,155.57610034174576,153.8401255946086,156.26740278069872,154.5052965856783,157.29904591177586,157.9442976798202,159.06293186795494,161.61062184295423,165.4459449466518,172.7223312267018,166.48541730146857,162.6007082234768,201.70851905194286,194.91331144736705,192.0720500049441,191.34281385945076,192.1424258637744,185.6752131750395,190.09038835243436,185.76718402322004
