dates,nzd0041-0000,nzd0041-0001,nzd0041-0002,nzd0041-0003,nzd0041-0004,nzd0041-0005,nzd0041-0006,nzd0041-0007,nzd0041-0008,satname
1999-08-17 22:10:26+00:00,368.68,365.32,361.00,367.35,359.14,375.17,368.14,375.65,378.00,L7
1999-08-26 22:04:21+00:00,367.61,373.20,361.93,371.45,374.29,376.92,377.37,371.71,376.84,L7
1999-10-04 22:10:38+00:00,406.71,362.56,355.00,358.02,371.60,375.11,376.68,371.62,380.29,L7
1999-10-13 22:04:24+00:00,386.96,366.11,362.90,362.98,368.67,383.82,381.35,375.31,383.36,L7
1999-11-14 22:04:18+00:00,375.17,370.53,366.55,369.30,370.05,373.87,372.09,380.79,380.16,L7
1999-11-21 22:10:24+00:00,347.14,344.41,334.90,342.75,359.08,368.51,,,,L7
2000-02-09 22:10:19+00:00,389.71,378.95,371.37,371.11,376.71,384.40,391.17,388.57,387.57,L7
2000-02-18 22:04:05+00:00,356.22,367.23,361.94,369.47,372.11,373.58,365.16,356.69,374.59,L7
2000-03-28 22:10:07+00:00,363.31,370.36,359.37,364.40,364.11,373.89,383.21,380.74,374.58,L7
2000-04-13 22:09:54+00:00,412.50,373.33,371.17,370.33,376.08,378.84,386.46,379.50,386.62,L7
2000-04-29 22:09:53+00:00,408.71,371.80,367.70,370.62,376.90,379.66,384.60,377.49,388.18,L7
2000-05-24 22:03:22+00:00,370.82,375.24,370.40,373.13,384.18,387.85,393.01,377.98,381.43,L7
2000-06-09 22:03:16+00:00,394.10,374.17,370.96,369.15,373.47,386.06,387.83,379.95,389.44,L7
2000-08-03 22:08:44+00:00,382.96,364.69,364.73,363.37,380.30,379.07,379.06,376.70,384.56,L7
2000-08-12 22:02:30+00:00,358.26,358.97,355.95,364.49,366.18,378.94,373.26,361.18,379.34,L7
2001-01-03 22:01:48+00:00,363.74,372.37,368.92,370.05,374.04,382.77,389.11,384.50,380.49,L7
2001-01-26 22:08:07+00:00,388.57,377.42,370.01,375.11,365.92,383.70,386.16,397.25,386.66,L7
2001-02-11 22:08:01+00:00,386.81,358.85,357.47,345.37,359.70,363.91,368.83,371.42,377.84,L7
2001-03-24 22:01:35+00:00,378.38,366.39,363.30,359.94,372.40,383.29,378.01,377.41,375.99,L7
2001-06-03 22:07:16+00:00,347.85,360.68,357.81,357.77,372.24,370.57,375.89,368.46,373.61,L7
2001-06-19 22:07:05+00:00,354.87,365.22,362.66,368.60,368.64,371.33,376.31,375.28,376.29,L7
2001-08-15 22:00:14+00:00,338.89,362.42,363.70,361.89,366.87,375.40,365.55,375.80,379.70,L7
2001-08-31 22:00:05+00:00,350.81,353.95,375.88,395.67,,,368.21,379.94,388.45,L7
2001-09-07 22:06:11+00:00,,,,359.87,364.62,373.44,369.66,370.24,377.04,L7
2001-09-23 22:06:03+00:00,374.74,356.34,350.01,351.41,367.14,365.13,355.71,,,L7
2001-11-19 21:59:56+00:00,386.54,368.91,367.12,361.41,374.55,374.86,376.39,384.04,388.03,L7
2002-01-22 22:00:16+00:00,426.46,379.05,370.83,372.20,374.78,384.84,390.07,384.49,392.91,L7
2002-02-14 22:06:29+00:00,387.95,362.15,359.84,358.83,367.86,378.79,381.49,381.33,385.13,L7
2002-03-27 22:00:13+00:00,365.61,360.90,358.38,354.08,365.84,368.99,369.86,375.06,371.72,L7
2002-04-12 22:00:13+00:00,374.88,366.26,361.34,362.61,366.99,382.68,378.51,375.23,379.10,L7
2002-04-28 22:00:14+00:00,392.44,366.64,366.98,357.58,371.87,374.55,378.09,384.49,387.73,L7
2002-05-21 22:06:17+00:00,354.35,365.80,364.68,364.74,378.02,378.56,380.67,373.51,376.55,L7
2002-06-22 22:06:03+00:00,363.97,367.52,369.63,369.25,375.14,375.17,381.85,379.73,384.43,L7
2002-07-24 22:05:50+00:00,377.63,377.98,370.04,376.18,373.14,378.18,375.68,382.49,379.91,L7
2002-08-09 22:05:46+00:00,370.75,359.39,353.38,348.54,349.94,358.65,351.21,366.94,377.82,L7
2002-08-18 21:59:33+00:00,,376.48,370.14,369.24,360.26,374.94,378.86,373.35,381.82,L7
2002-10-28 22:05:22+00:00,373.35,376.63,372.76,373.35,364.37,376.01,386.27,389.31,396.13,L7
2002-12-24 21:59:45+00:00,390.49,381.11,377.89,366.86,373.88,386.74,381.22,403.28,396.89,L7
2003-03-21 22:06:15+00:00,,,372.01,361.83,,,382.06,394.80,389.46,L7
2003-04-06 22:06:21+00:00,376.74,357.73,353.23,346.86,357.25,366.66,375.14,372.99,377.33,L7
2003-04-22 22:06:19+00:00,369.57,372.72,368.34,369.56,373.59,378.48,381.57,380.35,382.23,L7
2003-05-08 22:06:20+00:00,369.15,361.19,368.87,363.18,375.47,376.78,377.08,375.86,385.50,L7
2003-05-24 22:06:17+00:00,348.38,363.76,356.88,365.36,366.74,378.10,373.71,372.94,375.45,L7
2003-07-28 21:48:04+00:00,371.35,371.74,362.94,361.92,364.58,368.40,370.81,367.99,376.39,L5
2003-08-13 21:48:21+00:00,392.05,376.40,368.34,373.01,378.95,377.78,376.96,383.12,389.93,L5
2003-08-29 21:48:38+00:00,399.91,388.85,378.70,381.04,389.06,393.84,394.24,387.78,406.43,L5
2003-10-24 21:59:46+00:00,368.97,,,351.71,364.74,374.11,369.39,370.91,399.14,L7
2003-11-09 21:59:54+00:00,386.38,380.98,373.10,369.25,372.80,376.18,377.42,385.76,389.26,L7
2003-11-16 22:06:11+00:00,369.86,372.36,364.16,371.35,369.50,376.42,378.13,381.66,385.14,L7
2003-11-25 22:00:05+00:00,376.96,352.08,337.59,335.04,338.64,356.16,358.63,351.47,364.03,L7
2003-12-10 21:56:06+00:00,384.11,362.38,345.07,343.13,356.68,372.20,371.67,378.81,382.09,L5
2003-12-19 21:50:03+00:00,422.07,378.46,367.65,373.26,382.46,386.69,388.62,382.29,389.63,L5
2004-01-04 21:50:10+00:00,369.62,376.24,369.79,369.97,381.25,379.71,388.30,390.21,382.74,L5
2004-01-19 22:06:35+00:00,367.15,369.96,363.79,362.35,374.94,375.69,384.49,379.72,387.39,L7
2004-02-04 22:06:41+00:00,374.14,368.80,360.08,360.98,363.99,374.88,379.70,382.58,382.19,L7
2004-04-01 22:00:40+00:00,,,,,,,,,397.79,L7
2004-04-08 22:06:49+00:00,391.22,364.52,365.58,359.97,372.09,378.02,380.37,380.89,386.76,L7
2004-04-17 22:00:33+00:00,,347.81,341.79,,,,,,,L7
2004-05-03 22:00:35+00:00,367.06,364.86,356.28,362.60,368.26,379.67,371.05,371.70,381.87,L7
2004-05-26 22:06:45+00:00,,,,,378.26,378.11,384.73,384.48,392.07,L7
