dates,nzd0041-0000,nzd0041-0001,nzd0041-0002,nzd0041-0003,nzd0041-0004,nzd0041-0005,nzd0041-0006,nzd0041-0007,nzd0041-0008,satname
1999-08-17 22:10:26+00:00,368.68,365.32,361.00,367.35,359.14,375.17,368.14,375.65,378.00,L7
1999-08-26 22:04:21+00:00,368.14,369.26,361.47,369.40,366.72,376.05,372.75,373.68,377.42,L7
1999-10-04 22:10:38+00:00,381.00,367.03,359.31,365.61,368.34,375.73,374.06,372.99,378.38,L7
1999-10-13 22:04:24+00:00,382.49,366.80,360.21,364.95,368.43,377.75,375.88,373.57,379.62,L7
1999-11-14 22:04:18+00:00,381.03,367.54,361.48,365.82,368.75,376.98,375.13,375.02,379.73,L7
1999-11-21 22:10:24+00:00,375.38,363.69,357.05,361.97,367.14,375.57,375.13,375.02,379.73,L7
2000-02-09 22:10:19+00:00,377.43,365.87,359.09,363.28,368.51,376.83,377.80,377.28,381.04,L7
2000-02-18 22:04:05+00:00,375.65,366.14,359.23,363.58,370.36,376.60,377.30,374.12,380.47,L7
2000-03-28 22:10:07+00:00,375.03,365.74,358.86,362.58,368.90,376.17,378.28,375.62,380.09,L7
2000-04-13 22:09:54+00:00,374.01,367.47,360.88,364.56,369.69,375.52,379.62,377.26,380.70,L7
2000-04-29 22:09:53+00:00,378.97,368.09,361.86,365.43,370.72,376.11,380.45,377.30,381.95,L7
2000-05-24 22:03:22+00:00,383.55,372.82,366.99,369.84,375.01,379.70,383.93,376.83,382.16,L7
2000-06-09 22:03:16+00:00,385.05,373.01,367.56,369.74,374.79,380.61,384.49,377.27,383.20,L7
2000-08-03 22:08:44+00:00,384.79,371.97,367.20,368.95,375.48,380.42,383.81,377.20,383.37,L7
2000-08-12 22:02:30+00:00,380.86,369.47,365.28,368.12,374.17,379.74,381.57,373.78,382.34,L7
2001-01-03 22:01:48+00:00,368.32,365.34,363.20,365.97,373.51,380.26,380.48,374.13,381.46,L7
2001-01-26 22:08:07+00:00,373.38,368.36,364.90,368.25,371.61,381.12,381.90,379.91,382.76,L7
2001-02-11 22:08:01+00:00,379.71,369.55,365.47,363.51,366.55,376.79,381.37,384.39,381.66,L7
2001-03-24 22:01:35+00:00,379.38,368.76,364.93,362.62,368.01,378.42,380.53,382.64,380.25,L7
2001-06-03 22:07:16+00:00,373.07,367.14,363.50,361.65,368.86,376.85,379.60,379.81,378.92,L7
2001-06-19 22:07:05+00:00,370.04,366.82,363.36,362.81,368.82,375.93,379.05,379.05,378.48,L7
2001-08-15 22:00:14+00:00,355.00,363.68,361.87,362.05,370.04,375.15,373.94,374.24,376.40,L7
2001-08-31 22:00:05+00:00,354.16,361.73,364.67,368.77,370.04,375.15,372.79,375.38,378.81,L7
2001-09-07 22:06:11+00:00,354.16,361.73,364.67,367.29,368.95,374.81,372.27,374.52,378.51,L7
2001-09-23 22:06:03+00:00,353.43,359.72,362.01,365.87,367.90,371.17,368.56,373.94,379.02,L7
2001-11-19 21:59:56+00:00,358.95,361.25,362.86,365.23,369.01,371.79,369.67,375.63,380.52,L7
2002-01-22 22:00:16+00:00,375.49,364.13,365.51,367.08,369.59,374.73,370.93,378.90,385.23,L7
2002-02-14 22:06:29+00:00,385.30,364.08,364.74,366.56,369.79,375.41,373.59,380.01,386.31,L7
2002-03-27 22:00:13+00:00,391.64,367.75,364.04,361.63,370.76,376.87,379.45,381.23,384.45,L7
2002-04-12 22:00:13+00:00,388.29,367.45,363.50,361.83,370.00,378.03,379.26,380.03,383.38,L7
2002-04-28 22:00:14+00:00,388.98,367.32,364.08,361.12,370.31,377.45,379.07,380.77,384.10,L7
2002-05-21 22:06:17+00:00,383.62,366.80,363.68,361.67,370.89,378.07,379.78,379.02,382.19,L7
2002-06-22 22:06:03+00:00,380.81,366.90,364.53,362.76,371.50,377.65,380.08,379.12,382.51,L7
2002-07-24 22:05:50+00:00,373.83,366.75,364.41,363.32,371.27,376.70,378.02,378.83,380.65,L7
2002-08-09 22:05:46+00:00,373.45,365.83,363.03,361.48,368.60,374.45,374.67,377.35,380.30,L7
2002-08-18 21:59:33+00:00,371.38,367.62,364.32,362.78,367.65,373.96,374.34,376.35,379.89,L7
2002-10-28 22:05:22+00:00,368.01,370.63,366.77,366.88,366.81,373.58,375.76,377.56,382.78,L7
2002-12-24 21:59:45+00:00,378.05,374.32,368.84,366.83,364.32,374.90,374.65,383.07,386.51,L7
2003-03-21 22:06:15+00:00,381.92,378.87,374.22,367.35,369.12,381.38,383.18,395.80,394.16,L7
2003-04-06 22:06:21+00:00,380.19,371.82,368.97,362.23,365.17,376.47,381.17,390.10,389.95,L7
2003-04-22 22:06:19+00:00,377.54,372.05,368.85,363.69,367.27,376.97,381.25,388.15,388.41,L7
2003-05-08 22:06:20+00:00,376.49,368.19,368.07,361.66,370.05,377.16,379.41,385.46,386.28,L7
2003-05-24 22:06:17+00:00,370.87,367.30,366.20,362.28,369.39,377.35,378.46,383.37,384.48,L7
2003-07-28 21:48:04+00:00,367.04,365.43,363.71,361.45,367.53,373.68,376.73,377.49,381.06,L5
2003-08-13 21:48:21+00:00,371.21,367.26,364.37,363.10,369.43,374.37,376.76,378.29,382.33,L5
2003-08-29 21:48:38+00:00,375.31,370.34,366.16,365.35,372.23,377.15,378.95,379.48,385.34,L5
2003-10-24 21:59:46+00:00,374.97,372.39,367.15,366.04,373.26,378.17,377.03,376.43,388.81,L7
2003-11-09 21:59:54+00:00,377.84,376.35,367.99,367.05,372.81,378.07,377.09,378.08,389.43,L7
2003-11-16 22:06:11+00:00,376.70,375.68,367.35,367.66,372.34,377.83,377.24,378.59,388.82,L7
2003-11-25 22:00:05+00:00,380.78,373.73,364.14,363.33,368.32,374.70,375.08,375.53,387.19,L7
2003-12-10 21:56:06+00:00,381.20,372.11,361.41,360.81,366.87,374.39,374.66,375.94,386.55,L5
2003-12-19 21:50:03+00:00,385.74,372.91,362.19,362.19,368.60,375.75,376.21,376.64,386.89,L5
2004-01-04 21:50:10+00:00,384.13,373.28,363.04,362.97,369.87,376.15,377.42,378.00,386.48,L5
2004-01-19 22:06:35+00:00,382.58,372.94,363.11,362.91,370.33,376.11,378.06,378.16,386.56,L7
2004-02-04 22:06:41+00:00,382.84,372.65,362.83,362.83,370.27,376.70,378.87,379.48,387.09,L7
2004-04-01 22:00:40+00:00,379.92,370.16,360.15,359.67,367.22,374.67,377.37,378.16,385.94,L7
2004-04-08 22:06:49+00:00,381.05,369.53,360.76,359.70,367.71,375.01,377.67,378.43,386.01,L7
2004-04-17 22:00:33+00:00,381.05,367.36,358.86,359.70,367.71,375.01,377.67,378.43,386.01,L7
2004-05-03 22:00:35+00:00,380.86,367.13,358.63,360.79,368.06,375.56,377.84,378.51,384.44,L7
2004-05-26 22:06:45+00:00,382.20,366.63,358.75,361.75,372.24,378.12,381.12,381.33,386.95,L7
2004-06-03 21:58:42+00:00,382.20,366.63,357.95,361.75,372.24,378.12,381.12,381.33,386.95,L5
2004-06-12 21:52:47+00:00,384.53,368.03,360.31,365.80,375.19,380.29,382.93,381.72,387.66,L5
2004-07-14 21:53:43+00:00,375.68,364.46,357.99,363.96,373.33,380.18,382.42,379.12,388.47,L5
2004-07-29 22:06:27+00:00,373.23,363.36,356.98,364.09,372.71,379.83,381.49,377.87,387.29,L7
2004-08-06 22:00:22+00:00,372.48,364.13,356.79,364.49,373.69,379.75,381.10,377.16,388.43,L5
2004-08-07 22:00:13+00:00,370.50,363.08,356.13,363.04,371.93,378.92,379.22,375.60,387.56,L7
2004-10-17 22:06:14+00:00,370.12,367.07,358.16,363.12,370.51,377.90,378.50,373.90,386.37,L7
2004-11-19 21:56:31+00:00,376.88,369.02,360.36,365.51,371.38,380.37,380.77,375.68,388.22,L5
2005-01-13 22:03:41+00:00,379.91,371.72,362.19,363.05,366.82,377.10,378.50,376.78,386.88,L5
2005-01-21 22:06:59+00:00,376.45,369.97,360.52,361.50,367.13,376.20,378.09,376.13,385.66,L7
