,dates,usa_CA_0287-0000,usa_CA_0287-0001,usa_CA_0287-0002,usa_CA_0287-0003,usa_CA_0287-0004,usa_CA_0287-0005,usa_CA_0287-0006,usa_CA_0287-0007,usa_CA_0287-0008,usa_CA_0287-0009,usa_CA_0287-0010,usa_CA_0287-0011,usa_CA_0287-0012,usa_CA_0287-0013,usa_CA_0287-0014,usa_CA_0287-0015,usa_CA_0287-0016,usa_CA_0287-0017,usa_CA_0287-0018,usa_CA_0287-0019,usa_CA_0287-0020,usa_CA_0287-0021,usa_CA_0287-0022,usa_CA_0287-0023,usa_CA_0287-0024,usa_CA_0287-0025,usa_CA_0287-0026,usa_CA_0287-0027,usa_CA_0287-0028,usa_CA_0287-0029,usa_CA_0287-0030,usa_CA_0287-0031,usa_CA_0287-0032,usa_CA_0287-0033,usa_CA_0287-0034,usa_CA_0287-0035,usa_CA_0287-0036,usa_CA_0287-0037,usa_CA_0287-0038,usa_CA_0287-0039,usa_CA_0287-0040,usa_CA_0287-0041,usa_CA_0287-0042,usa_CA_0287-0043,usa_CA_0287-0044,usa_CA_0287-0045,usa_CA_0287-0046,usa_CA_0287-0047,usa_CA_0287-0048,usa_CA_0287-0049,usa_CA_0287-0050,usa_CA_0287-0051,usa_CA_0287-0052,usa_CA_0287-0053,usa_CA_0287-0054,usa_CA_0287-0055,usa_CA_0287-0056,usa_CA_0287-0057,usa_CA_0287-0058,usa_CA_0287-0059,usa_CA_0287-0060,usa_CA_0287-0061,usa_CA_0287-0062,usa_CA_0287-0063,usa_CA_0287-0064,usa_CA_0287-0065,usa_CA_0287-0066,usa_CA_0287-0067,usa_CA_0287-0068,usa_CA_0287-0069,usa_CA_0287-0070,usa_CA_0287-0071,usa_CA_0287-0072,usa_CA_0287-0073,usa_CA_0287-0074,usa_CA_0287-0075,usa_CA_0287-0076,usa_CA_0287-0077,usa_CA_0287-0078,usa_CA_0287-0079,usa_CA_0287-0080,usa_CA_0287-0081,usa_CA_0287-0082,usa_CA_0287-0083,usa_CA_0287-0084,usa_CA_0287-0085,usa_CA_0287-0086,usa_CA_0287-0087,usa_CA_0287-0088,usa_CA_0287-0089,usa_CA_0287-0090,usa_CA_0287-0091,usa_CA_0287-0092,usa_CA_0287-0093,usa_CA_0287-0094,usa_CA_0287-0095,usa_CA_0287-0096,usa_CA_0287-0097,usa_CA_0287-0098,usa_CA_0287-0099,usa_CA_0287-0100,usa_CA_0287-0101,usa_CA_0287-0102,usa_CA_0287-0103,usa_CA_0287-0104,usa_CA_0287-0105,usa_CA_0287-0106,usa_CA_0287-0107,usa_CA_0287-0108,usa_CA_0287-0109,usa_CA_0287-0110,usa_CA_0287-0111,usa_CA_0287-0112,usa_CA_0287-0113,usa_CA_0287-0114,usa_CA_0287-0115,usa_CA_0287-0116,usa_CA_0287-0117,usa_CA_0287-0118,usa_CA_0287-0119,usa_CA_0287-0120,usa_CA_0287-0121,usa_CA_0287-0122,usa_CA_0287-0123,usa_CA_0287-0124,usa_CA_0287-0125,usa_CA_0287-0126,usa_CA_0287-0127,usa_CA_0287-0128,usa_CA_0287-0129,usa_CA_0287-0130,usa_CA_0287-0131,usa_CA_0287-0132,usa_CA_0287-0133,usa_CA_0287-0134,usa_CA_0287-0135,usa_CA_0287-0136,usa_CA_0287-0137,usa_CA_0287-0138,usa_CA_0287-0139,usa_CA_0287-0140,usa_CA_0287-0141,usa_CA_0287-0142,usa_CA_0287-0143,usa_CA_0287-0144
0,1984-04-14 18:24:49+00:00,,,,,159.14585124798288,206.90039109706714,,,,,,360.65095873213266,379.6026154749738,389.64501200574693,349.98725131701076,341.3111911799119,326.25248886849715,326.76067204705595,339.56015442734605,344.77900299299245,337.2339456677426,312.6281770396857,285.16713945100037,294.6217671860997,,,272.55533148281313,264.09917451469397,262.3523415601931,236.86204953996662,233.17288257443082,235.7304321672647,240.06849680031235,,205.54587851384636,192.6133810424586,209.12435593880346,209.52521569208213,187.43005164402615,174.3558920032378,177.3165199319258,200.55450199701824,221.87920532418363,219.64608837227348,192.12266464447194,188.95133527922746,200.99897499177655,231.6772346468032,248.21778013164834,242.809644919714,252.2697979234792,231.3132026525156,217.0013751046206,212.3805303718997,210.45364913369343,197.21109791966336,201.51994378031378,206.325994305707,214.8272265041109,232.39598992020683,241.24806414806795,228.8414957125397,226.40124197128534,231.30465803611997,247.93214822851627,236.73851969388244,231.4762222317953,220.106126719082,219.8326266952077,226.071567821305,237.13026035342725,251.12476268907045,250.24187537578092,242.34179592426392,240.17493831543882,247.00126537211196,228.4540445279522,,248.67134180949049,257.6947797711566,251.9156151130914,245.46984897992252,230.75736265125101,214.54593741086427,213.246694384349,,243.84097073993757,239.42447136697223,234.66445294250508,,235.70760176442198,234.3353661862837,212.50436823508556,204.74638418734008,226.30453803136632,243.18656049616547,236.2871025550657,225.3335494957833,210.82003573542485,211.20586015390023,,,236.21084021395407,250.77873947076958,256.91268366846094,248.12648039268055,244.49337917779383,242.42489235086595,239.10720340516286,219.91853501989567,202.3247843694367,202.24893253649205,200.54422095152472,219.52548417451635,230.7645723947916,250.07419390764943,268.00155116946826,277.6587304434383,275.2814064059139,278.54059540396025,288.19919834358194,295.7381584039835,286.4693266776857,268.49410747401447,266.4199240433122,274.2236339923345,273.70491182168564,272.937875530846,,293.15209812537825,308.08425448234254,304.95624919629364,301.1066130637974,,,,,315.79553701772136,311.4398473484424,289.4923276081589,282.7154580706774,280.6409205750844,284.3155323884477,,
1,1984-05-16 18:25:17+00:00,,,,149.42972175099897,177.41319278241534,202.32577090353396,368.19732936066004,,,,,373.6744018701748,367.4565818266549,375.8059318336139,359.37707303938697,335.8770443675994,316.2966787697886,319.65172654329945,323.7079797530605,328.0114415819717,326.5831841122855,334.57242819995616,306.5677271368684,319.67309543291134,326.54263088802014,299.4338193779359,277.33216892157685,249.1860672587071,258.06634443237033,234.84334745329375,231.2576571430249,235.22461531109823,234.93972705421632,254.59427984287174,216.7435126636693,203.2659232486987,212.15350337153893,202.13551510933084,189.15728063375556,184.2002078599222,182.80524618147325,220.44822770254493,207.5510713030146,202.89273339691357,190.77042339583232,187.33719672434415,214.51209173276354,244.1468221895088,245.98240559948272,240.35298495335797,223.92554487570285,236.10871860495715,238.23682988787812,231.41246074680714,213.0606468157804,206.32373252767735,196.2287779986646,194.57518576234156,220.2664620982445,227.1852265285058,231.56155378210264,223.92984781695455,226.89977666508452,253.16596743635282,253.25558961101547,237.233057317933,237.3535644302819,234.0341108338974,216.31012178496684,218.2187566252152,245.85186271970815,255.67532023442345,255.72285889444538,245.7661804147606,256.72396218724316,262.97038340343056,252.26621051400576,256.30303669956345,254.36441219247493,261.6838964356959,250.85144899738964,231.0179075644776,209.37832309939435,217.34758437051198,229.94487698833285,258.57495896889407,249.52257676366258,242.10784011644978,247.29089515096138,261.4206624747824,240.91962389590242,222.8967254064914,218.8949993686635,216.23778293048153,242.95329072527875,246.1879879619762,237.1504901806617,214.74088942843696,208.0768916053047,219.34656605084137,257.9860645513392,260.94327901578544,231.89182069678398,250.26230430654695,268.6481276663081,268.3672552002469,243.60067853548256,242.80674215048433,238.14904855459883,215.17074914335035,196.0409479153083,193.832987225834,213.25688453040183,233.80513304769048,236.53643436197757,251.98011316097993,286.2370198492058,278.53051637284506,273.20654554835977,291.9204929343696,299.89961853924956,305.3713194070347,289.954572300605,281.4889214652239,285.72428382709325,271.67668217572333,284.9730072026401,282.7100102233294,306.4871299584665,314.03444039615493,298.19469621570505,304.9769561203959,316.30298733404385,,317.47900119275414,338.1743058765209,331.5761779092146,325.6579093333492,309.3568628996351,289.49959770061747,281.6714026256756,297.3261168034979,299.69833446191336,289.5892376923855,278.00688124651793
2,1984-06-17 18:25:59+00:00,192.3844145411618,182.71885933151162,388.27697466101256,126.83721678141968,175.52833587917178,212.1468193983358,,,,,-14.047379260957108,,392.7815417275213,371.1774387556316,351.9346787490133,347.8518600503839,326.08005499670844,323.3153073951905,333.76774131046227,325.97099812111867,320.68151519382786,317.2397106900239,326.4202496371983,331.4677491329782,324.9166055705471,307.0836337636216,276.35270622357245,261.3993128369319,260.32136518048014,231.1870205821273,217.40288326971663,241.73371964936692,246.5949558065134,239.5895296545668,224.60162461091016,225.20054757363965,223.16868852734126,192.71689537301353,176.82373275265198,,225.9188777469298,201.53745819761832,224.5260257072917,227.26688130854762,203.3187873191419,202.9908279952159,210.40860594724396,218.9656422753671,221.71381307146842,237.39832274509797,238.57437886524394,239.55496126508226,238.87237598309804,242.43845523163967,247.5335586991147,213.4943203457413,193.10230227175737,214.836211864758,214.7174824721052,210.93075902718587,210.05384708757666,229.9589348182884,250.88210266965825,256.22845373526127,246.9447812380767,248.92951742130055,242.51252666729698,214.41015534995643,201.2044351855319,227.43939682913128,243.88206628999964,237.96945253624867,239.0614001826178,257.3720750227325,250.207585287511,267.2166211654541,255.23945442554478,249.7506569502502,242.29626873664296,248.66939689265809,230.75382575887357,214.75244226377015,205.91153166715372,243.7634974384801,248.79716801275234,247.2442941775803,245.27244846685113,227.11400570292523,248.82024349858028,271.34718923249494,255.75825223757522,207.6856814231882,222.6911857123127,239.59401721931533,236.1787124072726,238.5621771533147,216.5243780310529,198.52919472488816,203.03696992484709,,262.4275343042401,254.288770664707,221.14162592933286,246.3401698755311,272.0981280063873,258.38675298457946,234.1218109372394,233.99620601518916,220.08376084286334,210.95834080629982,196.50380688778608,199.50714802527511,197.77851482283114,203.58055615406232,229.81349356184225,269.0821407807404,278.46112244702783,273.6482188314015,274.9950636629889,280.4262613048701,287.50838619952304,280.4548971454519,282.99746321481274,281.7985301365098,283.2451744252076,287.28095293459563,314.4757451996961,298.87949874528385,280.2399997958225,275.12816161618395,286.05680689033585,316.3780885309816,326.17220324990484,341.42226001000483,322.3067695261335,325.7136016659661,332.1227345678696,319.2514894709249,303.2683558012805,286.3060369502028,299.6646674235861,305.23316030360945,297.73996322995725,286.3999529922139,266.5312118941686
3,1984-07-03 18:26:10+00:00,173.97770383153633,141.82131110267005,367.88406814260424,90.83211412443512,154.42974485447368,,,,,,-17.694579596257192,,386.1399780509739,380.40192196035537,355.087456951457,346.4456528678482,326.03330607609075,324.72242980964427,332.52505213341055,314.8752950170389,311.1070161357514,336.8992259199254,,,,,,,,,,241.41942911116152,237.58132494478065,227.5804830458029,222.68561308828595,225.84853042530827,212.74993556126012,191.1490627659251,201.38263711459717,,214.2050102950111,208.6139008874514,219.34417739663243,204.54757539306422,187.0350061726411,187.78337740958068,203.5103131203454,224.8505054240262,238.27345212226905,256.97373104339346,235.02199479267102,225.6359590642742,228.22323695445522,240.41233265039904,226.78772679160522,213.69414838545876,212.6485628292038,216.35654710451917,218.41382006279855,210.48011761673695,215.28682053486824,236.5882731707801,239.59970491147257,244.15482548369812,236.42382451489476,243.41462240294868,244.96149326424847,223.831668951749,216.7219350787296,218.9945657763471,239.56975967841805,235.09682717935243,231.2706418882584,245.3506109855578,241.0713940646641,254.07892061244655,259.32412129263713,250.14242467809964,238.81705992996547,235.5405600852323,226.52953365513042,207.76790517241818,227.9890878442222,239.9762920451937,237.7504199247984,234.8059182516642,219.71071960434966,227.93511206712424,258.8627281052065,248.88618762544604,236.60197679323545,221.62852479071006,221.54106679696673,229.96925799650654,232.47379819555624,218.71871540554952,218.34467561626366,219.97700108075674,222.89806812721358,,270.3359942762867,237.03716531620717,221.86346377276442,261.38082274371095,258.73117165047165,258.35227345088185,234.55664326186837,225.6239080379602,222.67853508102883,216.59059492828214,217.17302273660263,206.0258224840412,203.07178647690333,200.21570358657092,230.7036217863261,265.56275802828725,270.67360516042066,274.08289826372595,282.7685608134312,287.07834380650155,280.29830001877144,275.8676256072497,273.1122693619034,272.714293443409,281.6251756715933,306.6050429730618,307.7693035549952,294.48523284596496,291.83011854828135,294.9420871005361,295.21538002317357,297.0307502576272,304.1906197806312,320.1742507885611,311.20221472224307,320.6293842265068,328.3192436114231,319.8577146188761,297.4538746142458,310.26877180680333,314.11850166937114,293.66130923903626,275.79073055538055,268.3626883268249,246.77963425728257
4,1984-09-21 18:27:45+00:00,369.77613057856655,,,,180.5633455435735,,409.4285754948215,,,,38.65737004504551,,405.7964086111059,382.74390164110025,340.36359515767936,334.8643446127753,327.83878873034126,335.3725171320971,330.0614736627372,320.65793231645733,314.93484675388316,307.6331547999051,292.54213246076336,298.00648472415884,301.60670975080455,297.565948330755,294.13892348544897,288.19674124237554,297.39004770377437,274.94475627852955,250.08818681136324,235.99888655195173,230.30641556740508,216.33509019081993,212.4331685595637,209.10461621785245,225.86377780773068,233.5667094137036,213.7891305874676,201.66730344179567,195.87900551556498,194.9141934545915,186.44531181083568,184.84103988296113,182.3714941255081,204.37682790191232,220.78694097013198,225.00854668379924,244.02338843161846,255.35248126383368,266.31017426632184,258.51345973962333,224.17878949855273,218.13673200119456,219.12555280040422,228.81943031075406,220.28670297170055,215.76414867907081,224.94977325323478,220.95369395301725,221.55383079271667,215.76947707397727,223.63024628115215,214.902429923881,216.0951125531765,232.81172968348315,240.6737953269476,238.9492367783136,231.14827363715662,233.6700975850061,225.87139216451567,225.89761826067294,234.90840626029356,229.55799316397884,232.2029473937263,254.06591775553932,255.67323903889917,252.49561315208024,245.40543392166842,245.3073127206893,265.89578504279416,257.75754738006907,245.75363406848078,238.1381847780984,237.62432583157926,228.94359090560872,219.61642229320435,211.32047747766396,213.87787208913906,222.4615381966974,217.3760514720064,242.8537695005146,247.673917793667,226.3547494778749,206.69641301939387,217.1266095284249,238.27188587411268,249.53182975303017,233.71450222267487,240.54934053724364,248.2147101002819,243.31590523319286,246.28318917492973,253.14324538999776,248.48115681467502,234.79757503648833,233.99731999580166,226.72091597476083,230.76322771194842,241.98234351989984,240.33876969701447,228.32937936479277,235.49468112081337,242.46774080231472,235.29452906766332,256.56612109383775,266.9965887041931,290.7240455849334,297.65944177972875,296.00719413987423,285.95577465178656,273.1813611847493,268.59225408179304,278.03138201646317,303.57329866953756,312.7432327584155,320.1359678586531,324.51372193302996,328.9746859243529,315.7951834518259,318.7319384673629,318.04398732857356,315.63966142115424,316.66560400767094,317.5848913382717,317.19483685360615,324.3993376782214,325.9231669822096,327.3601131609349,296.3742676245598,,273.82605341039346,276.7956328732311,269.47033616448533,253.80779432416404
5,1984-10-23 18:27:40+00:00,358.9527647918744,160.89419025689833,,,209.60463162030598,,416.8653818247638,,387.79460478043825,379.6274857855454,,398.801762586578,407.4638433995271,398.6278980946019,340.8291173761284,319.55666923000337,311.8986537885964,323.90518592116206,334.5575430467479,332.78442567042896,331.3710503698628,313.57329118267506,286.48474067455106,307.2797460667773,316.87231027354863,298.41029541651335,280.64698489156467,273.9058896971572,280.0355501171081,257.9859646747914,263.8594195705662,259.4298750766464,250.1541675987798,217.64087144764179,200.81740115609168,199.08707330414143,206.3869765227557,227.97613372321828,236.02789956751894,225.0629371134026,204.00015678442514,193.2289681467452,184.933718074791,177.18667670405324,176.16508387298956,182.85427890019452,202.64958377926726,237.83538991228423,261.2233376130162,258.3874705390511,253.97342149714126,257.5137016162848,231.92257889271804,226.4738850550958,223.7884517866284,220.5181264312137,216.0238921349736,212.8137958013942,220.3365184573221,217.63785899081643,221.19441063992278,220.69848641510256,224.42869528368678,224.99575447270303,227.14056698130076,226.29706224798514,244.1033456240703,252.69594658734104,222.15239872085516,210.43223072953663,209.84642515999593,231.4087798527218,236.88741896075356,235.1930969978084,234.59244010125627,240.46415095344275,234.59960053119067,236.97143234588518,255.43331691690588,263.2675215846723,263.2016871596468,267.1573058886534,239.96130837612534,,205.91618858842614,223.61730651858375,211.41648423976747,204.71946288119437,214.87318282197396,216.72163219552803,225.12612569981127,246.6950246010461,244.1024995187757,240.01804357197818,212.74109999263817,202.6897523955657,219.5582483357983,241.7340681818652,238.28505844909145,242.33556691767166,240.8545739910897,239.994337645177,237.39620173797869,239.2715483886008,239.42653463140022,229.1207184722719,225.09698075860388,225.17823642261303,239.30524756431004,239.7569330021513,253.9224840312667,247.46584008413237,235.4915527501655,229.5937678595916,236.23460262425164,250.79200776071224,262.89164336357686,277.6430010950223,295.232183738369,291.7958381621953,274.14851659516023,268.92128625465097,275.36257619456416,303.4716032741452,318.8664150247668,307.5247917455644,313.94088335603504,325.45886027133855,320.4779116049098,317.19544704587344,321.8047103514427,320.8924687658274,311.55994968088453,304.7961195582755,306.16967476912725,308.83052264039793,316.37933178776467,317.8285330891607,312.9582021968165,291.76226236500224,,275.6731755149123,282.84203610619073,269.63654388431956,246.6955889855675
6,1984-12-26 18:27:50+00:00,,,,,,232.38613379474677,,360.68766309541763,361.880119218018,344.7390169726685,310.3955128603731,,,,,,,,262.7416756194338,,,,,,,,241.94455030092814,242.71575002433875,,,,,,204.25557313113345,194.05202232193028,184.50718723109435,182.5294565368722,190.3130748886223,186.43732398422966,176.48872162996938,155.3233422291489,144.4430429675586,155.4212108278055,189.57227986010201,195.49119689498102,,,,,,,203.54677904137677,199.70311625753465,202.96114530157539,,,,,,,,,,,,,,,,,,,240.22053409753465,229.0231224171628,,,,,,,,212.77871636550702,227.3599704683432,239.83733684545308,231.30911797094794,222.24915982691127,219.73187703160204,199.537780054261,187.50713264311233,184.72982720008432,178.50645336909577,,193.4745013832014,210.30937168570594,231.98490707121775,223.59115928479284,212.62365048086832,188.7384262258028,,,,,,,,,,199.29973153299431,190.69105422129783,191.9323257509545,,,195.19719686442335,220.04598884569222,244.39932956244817,257.242962801876,273.90360334042987,286.75573328168593,263.8732190310661,,226.96849198744232,251.97138837986347,274.82607803587206,274.2348764580833,279.2520350798809,275.8140609040905,278.31467388205544,285.8479449017234,286.28168859378826,291.9558756964926,313.1929040495169,306.79113696103263,277.2398835939033,252.8883072200414,,262.75520672455315,283.5615098853518,294.93890720842205,266.94843238863535,242.4496895189764,,229.61196552172493,259.27550730315147,248.16694365782953,228.2976220433782
7,1985-05-03 18:27:48+00:00,,,,,,,,357.9028269990396,383.00330581719044,400.1767233997089,398.20214407510207,384.0116009436142,378.83502810040426,357.7336787417204,309.6166810123093,291.6882098911521,284.94318191843485,307.61037952418246,307.5575876707754,305.87068188757894,295.6149292531499,278.2977014374716,264.74089504472505,305.7760356969583,324.90288677977907,317.99943262493224,303.93393140370864,290.971801560409,288.20098790943314,282.88908180004074,286.9385025965745,262.2701605943831,254.86698530935905,268.3655388740859,253.425069274305,223.35967986245345,222.75155809360962,200.63095605811193,185.39827361261234,178.72635503350062,180.2429076876456,188.72332955993943,210.51205162544872,217.96359095926755,194.6305328425536,199.96663951737003,213.42352556722403,246.51513452096296,256.8131478893837,253.05367712371495,232.14830990501946,234.368964317874,244.95303036530802,229.4206759310712,214.44463715799586,202.2006547207417,212.5446931946481,246.302334692887,242.17286418527289,207.7675930962882,193.47964673767072,194.543561315036,219.91900113735178,231.20457073674075,233.96315947076533,215.66605785347278,203.55752133270252,228.63048389897034,228.7668660561355,235.0159839023638,250.41371656566005,244.82012417084482,233.59491163248745,235.51389724010258,245.54517633656965,235.43501464893276,225.76183157213788,227.77175326814537,260.76337491724723,241.66207046490817,223.50906290306892,232.72263385626613,258.42101217027755,249.94403454605734,229.92498207166895,211.1346939405778,208.170380351996,233.0213079734806,241.80308325394913,203.1679097043589,202.2185621953712,207.13608144257347,221.96918008005576,219.38285778009126,212.7396249585742,218.35447051967063,246.9567746197585,,238.7534806852325,243.4038990313991,225.3821986821689,212.9037482289952,214.46311107543545,227.63435757611623,230.78547629543283,230.31268272950322,240.58183777550377,246.63160517909003,,249.2859155390566,252.32340774159113,230.09150027104025,216.46568327727215,218.5274733403863,247.34494098357823,275.6314156166693,279.92636512014394,289.41491525737894,286.6521775471911,288.1884357569599,301.8045662858908,317.77741269574403,315.0151385114177,297.61653947512883,293.09548715754397,311.917690413756,316.8444155613959,317.20746649976263,318.75100877158707,296.5273521973373,,277.8536223483937,310.7501423818462,290.08584776431854,285.4294505713215,298.86346803656454,300.6682702064121,316.4384807318192,301.98096442138365,308.0731381707003,319.97282180482506,,314.39451504174247,280.39527080081,274.43317542209525
8,1985-08-07 18:27:22+00:00,,,284.8455465634019,175.07946745762007,,,393.21311140037966,391.96757678652637,392.4073415644092,387.4992326509169,379.80631010345274,373.33163088509383,374.0984790770097,376.9452153978315,347.3587917700581,340.54453618243275,308.4333805867248,314.76292124510735,324.46135642059824,327.9969400463251,321.2506621740419,316.17064270187205,315.57964957589684,338.5792075109553,330.4077262853764,329.0550090174624,339.48255019861955,340.70881513915543,344.48834551181926,320.6480279984276,312.3168312986796,297.5595019023763,284.624308895246,266.84349946713354,266.1051719462581,256.3978976155672,253.41094735467556,251.56932971660598,242.83865606680368,227.43385518877437,234.0779104353603,229.04113758464146,224.7828917584297,224.0661896392843,216.38683174146476,225.99487095438144,246.27542330600178,262.31575203541126,264.6351084148082,255.51932194843914,252.48535049295936,252.63542155998704,251.27122876841548,248.98009075392898,244.741090916152,238.54002227543003,233.2052403412579,245.81566402275348,240.13608863291353,,234.73865235020827,232.62266238127927,233.2905205086273,235.6205042191339,227.26564021277608,235.2738660462428,244.43845978565105,243.34219130313562,240.20226400344455,249.45589506404144,238.65300709739634,241.02196641834524,260.4250053343859,269.11364152660803,,265.8911050577109,274.1556469457337,269.3108736264296,251.335461058272,242.98748212647465,256.6899636435094,274.44719686303506,,271.27757390817294,250.8104946295716,245.59813624986657,232.78235928554048,246.94748853657353,252.17737892282923,,243.50609812756727,239.23477434656016,247.122852659624,243.15187704341224,245.39010634558338,245.01301697934164,241.8413419169885,,244.1229366107681,241.3144607504313,248.54124251616332,255.4549202786903,258.6455670541769,257.9929748894451,276.2129383542633,283.92135397488204,262.151197694168,260.5265529374989,,247.44659740501174,249.59472929584106,255.85367589446415,252.6939532426239,248.533722366617,259.22493690792953,263.3170497281218,292.7934977956984,320.400475278718,317.1256129226829,330.62500810256756,336.45257177568135,335.30444472110383,327.6194691209887,316.9637242587788,324.1722881012075,325.11306376467513,331.9963854855155,312.47352559151034,300.9254805631223,292.90254063021933,292.18924798235315,,342.4485401119917,320.4795921257678,325.18242201039027,372.4396415766185,,334.7359079081321,336.25154480187945,328.1908268155547,331.8155726172957,,287.9066293413646,281.73625378974316,291.0875262360384
9,1985-10-10 18:26:39+00:00,,,301.40215674936843,205.41650991644462,,236.38236279143572,,399.55358930186736,371.53121786000764,378.30950002793134,371.8198005854083,354.15011083206423,351.0003660876632,356.88456949806033,330.22026457704237,325.9346823448134,322.0545264013483,314.9158057977348,311.9810391959423,317.63332955888603,325.4494137072413,310.08680358099855,307.89455165129476,320.11558603277524,324.1177437992169,328.904597295649,336.4507253008804,327.9285036942731,329.66711374432856,304.2106850853465,286.68092518324517,271.71789268556955,265.1357304212596,259.28280489181714,241.3175407937388,232.30216037659986,236.22841209519973,246.728181765497,241.49251090482804,227.05490821837586,218.425396675316,210.01675727790416,206.8315710644333,201.96201939470748,199.49272102599033,209.29570916164553,233.18684090444114,252.06868508268016,260.695483190317,263.9371978852568,257.1881249960481,238.28470791986533,234.90915521462375,231.43323750569417,221.97853415382215,212.2884739202284,212.01141442116037,210.6333439258586,210.44336021960493,208.60118607173905,212.80574262606692,216.81318424455077,216.01715241679068,201.5498630664812,217.1113134722284,231.965155847584,235.6288258046338,240.39987765813157,240.43152923885816,237.8170559902029,250.50596514553771,251.0448235565113,248.00032545491757,251.43427664510847,243.9459196794559,249.932838154046,262.0667351702412,263.58336445358367,250.3625581659654,234.9076127618449,236.00807412515536,259.39641524120805,263.78928054457873,252.90278438479734,231.62969096413588,226.327081870359,230.0942550699032,235.25104185856767,237.00990155441588,222.73899419941608,232.22018180583842,238.86746246312117,233.40412038593865,230.63331342985163,227.58688025984867,224.16217565243406,214.72258608380045,214.3240021325183,208.3711381069846,232.14672432120602,238.20365590455907,242.71364062367357,240.63335185971246,244.76702793706718,265.326762408204,277.9031370141654,264.69659812068693,245.07260651282976,235.49468932909673,238.39777224277574,235.52644900504546,245.02928698543974,245.5972674016329,260.7899520429781,268.23522565151654,275.3484726981655,290.3797647360198,303.8341695801015,319.33567122634696,332.1433524373097,342.628982147001,341.72165205148025,337.8723482719981,334.61159355034675,333.62887452471364,321.4731842791816,309.57180631880715,295.96497728873896,293.6073796412186,304.71848363981053,296.8724907833727,305.452468032168,318.79293826109785,327.1145739159499,329.77548680884314,351.2955719751034,,326.68943007915146,326.94637079007833,318.8234563880893,302.58548666711033,288.92547336541827,291.15415404459833,294.89044890744566,285.29119540580274
