,dates,nzd0443-0000,nzd0443-0001,nzd0443-0002,nzd0443-0003,nzd0443-0004,nzd0443-0005,nzd0443-0006,nzd0443-0007,nzd0443-0008,nzd0443-0009,nzd0443-0010,nzd0443-0011,nzd0443-0012,nzd0443-0013,nzd0443-0014,nzd0443-0015,nzd0443-0016,nzd0443-0017,nzd0443-0018,nzd0443-0019,nzd0443-0020,nzd0443-0021,nzd0443-0022,nzd0443-0023,nzd0443-0024,nzd0443-0025,nzd0443-0026,nzd0443-0027,nzd0443-0028
0,1999-08-17 22:12:50+00:00,,239.16591604442684,180.7194951317973,166.7722573584093,169.04076350837195,162.3868006489563,156.11399298807603,158.29468481630965,159.7358525266993,157.47762750835693,157.617936706591,160.48641222216924,166.39532149382885,172.55189720421626,158.01437729596574,151.60727069246298,148.8677899972055,155.0168360264597,154.39292874812168,149.29786748301817,142.8995984795064,138.4975707434881,135.61416445824526,122.12751818920061,131.4539132903929,132.0779293519866,130.8778732275766,130.88166844471507,120.83664783092885
1,1999-10-27 22:19:03+00:00,,214.94549741160228,177.4107546082171,167.6713218583125,160.6537380335714,156.9617289032515,154.48726622948104,148.85297959237897,146.83119871234624,150.41552975472996,153.43649349627333,157.01104664793522,164.94988365654535,168.31631877119565,163.1867612175139,155.53261239222186,152.67377050953192,149.54222785198704,153.42577976662585,148.19077346660396,144.79317274271105,129.5448872577947,124.33810951959337,121.49049274434626,135.85278740065877,135.8252959660276,129.40908230751685,126.6683291623406,118.93223728583592
2,1999-11-21 22:12:47+00:00,,,,170.85800683761562,163.36774622524317,162.35529404133777,162.70149937560035,157.11860349508706,165.05497352779673,166.16128971521093,169.85789096805738,173.26302969777208,175.99807663621053,175.96124612261815,170.69019281204723,159.73316106578116,159.0310366900687,159.02889207961812,153.65018549830185,146.205284997302,140.50102220174261,135.32669998917842,124.88070361534113,117.45867862425553,121.99864110858957,131.23508226363322,124.8876057730378,115.91345554292889,122.03631431988521
3,1999-11-28 22:18:56+00:00,,,154.55853144390233,146.6100677609588,142.85523999047751,145.16176018379062,141.66442778719045,137.98380050437117,141.33204309173678,148.68775409549175,148.23242085813382,148.42148847739412,152.80678088238471,155.0858199974823,150.7253300164358,145.862859663686,140.15003242985662,136.24589211815288,133.2268832182987,121.9568292462759,123.77888339074435,120.45823695560408,116.85474980337035,108.29868436663735,100.32622819784,121.38877720402994,118.06752600561778,117.61693918081303,118.37683203764304
4,1999-12-07 22:12:53+00:00,,,,150.2809013979047,162.09446340830047,159.12295119917096,159.9864824181013,160.36523082991476,157.11817550491753,161.61558881898245,163.89765757083887,166.68322423539416,163.2930554027842,168.15107552009187,159.22479157042534,154.37891835472158,145.79107183944265,140.95499334583153,138.7413149916115,134.62208029605497,136.4695636012563,127.58869381510006,122.89051893335534,114.30447781257264,121.16082565277391,123.22010885200109,124.75298906761353,127.5428533697747,128.41229288811917
5,1999-12-14 22:19:07+00:00,135.77353360334607,,162.13346755130584,145.67208799563554,136.7277933784647,134.3229165461965,134.90662491455703,135.94862526309967,140.78302808935214,144.26011171944353,143.93789372936394,142.48800384543992,152.97770271778356,153.73069411014572,150.0341110353026,141.1800384012707,139.39956299202478,138.47382342119008,141.37584873214888,129.163772719087,131.79526483010468,126.42324220146757,119.64781514794548,116.34472033880269,117.80604151003908,129.977841999299,117.26294707984388,118.35888997301473,114.0967491191781
6,2000-01-24 22:12:47+00:00,157.7771942846098,,175.43395625927778,187.70726069280852,167.50022165755695,164.09783126524715,151.55472327827167,156.56853129069302,164.0242241016365,166.84389260998702,160.3937637429918,163.8616396628648,171.11384152626252,167.23341155766767,154.51481128008737,149.8973200885653,149.90464528865795,148.95162086580316,152.44837799901046,150.24065447787655,137.04560013423745,127.72578776312709,112.30611197860725,107.22970883681543,110.95182520769278,138.67652893559367,,,
7,2000-02-09 22:12:43+00:00,293.2747228791434,,,189.48936957059163,158.04616271734122,156.61182945742277,145.98305942487454,144.23653991601782,147.5369345614266,149.31758450774583,153.704612935791,152.50595843223604,156.11734489910472,162.3484943761944,157.94657922273308,144.5943054281238,143.6988390866594,144.17577604088854,144.0354701140487,140.758512946817,138.64205863839163,133.77310648553885,128.62137282646833,116.22872695499018,116.85205547671792,135.98260816014655,127.35462674210513,135.76324691838005,130.13027506166804
8,2000-04-13 22:12:18+00:00,356.0977023987991,,191.3897275208944,177.345705307244,184.13972738269936,165.0625536218682,155.97485083481524,159.23633427123593,154.42380425050644,156.78080726811018,157.04921649027767,162.8255757649599,168.31090002413134,173.9591865141681,163.2266960505284,154.76197650765502,147.0988548665998,146.76016430879667,148.48547894305466,145.28226247961865,145.44922709375166,145.65854837525677,140.8087918848616,134.55463618314573,135.54767468036073,141.18474691788344,133.03931492851623,140.84580404493423,113.10002100023762
9,2000-04-20 22:18:27+00:00,351.62280158420793,,166.81927142430476,170.4676756690164,180.51492584355154,168.16933449404075,156.4801739969619,148.22200404937342,147.93846123242707,144.82020515827054,145.46828386313945,145.31622865327074,153.4445892626044,163.94180508139493,147.2198932355284,142.33710932199344,145.56403568120965,146.2452677911397,144.35817086646358,146.93555250660106,144.41560887443646,135.90723457558119,129.07067757857968,125.38143712281732,126.47612890991371,136.53316042048922,131.0952789232838,128.76666515685534,108.35855996234974
10,2000-05-15 22:12:06+00:00,352.2088498455213,,,172.81285721613585,167.5969379171955,162.13390238247123,149.57771852542785,,,143.07585263517936,144.46398733146063,149.348689194397,148.2746005612549,156.51521552158243,139.86171775118657,131.96175682541028,130.19557068723068,131.84181882033002,137.00662008427517,132.4853131396696,127.46781067006795,130.4569505797872,132.73016731742217,126.21816133018915,129.2012024626224,136.96051750444792,130.10442199467786,124.02047147906539,115.64851956418593
11,2000-08-03 22:11:07+00:00,,,,252.65289218989676,216.27737964843365,189.76160877582416,169.811437629019,164.6874312008696,173.40657201994412,174.27469009390953,165.85469527907566,166.5106186253756,172.9315832416543,177.0473268760223,163.4368663479632,147.89117697623306,138.27334875282622,141.79240004187943,141.4712320165405,132.19327626895085,128.175564306494,126.3797032321551,129.02119069566794,114.62181110499482,108.70515796791578,125.70582104245953,115.4247848622876,120.66762431469421,
12,2000-08-19 22:11:01+00:00,317.4037004457518,267.8746207021829,225.21879366677064,215.71429777183997,185.89949748464065,165.14690752482673,153.21050455465092,152.32310333104064,144.74814142042555,144.1622412033632,144.81635438035948,140.67813890883997,148.8815156107145,150.58574144120462,149.22845918644677,139.96965561309938,142.9211476735888,140.11244764822726,144.0728669839617,139.18095984271167,137.99935299533192,131.34313515726248,120.9773313173235,114.62989661488214,110.65007253111096,120.33701169844554,114.08424797225223,114.82747311260616,
13,2000-09-04 22:10:46+00:00,,329.902888646264,198.3843299498637,186.5860473649267,181.53964125126694,164.89361067022145,153.67829142194338,144.52641525788437,147.47896096425316,142.66810051158822,142.0289378646392,144.76166143751868,148.00633724599638,152.14735252623387,146.91192816328717,134.65728346164008,121.20393953144567,121.87540383240515,120.48696798026252,111.92863788390434,104.62520535874945,114.26630332518866,112.75321711699543,104.21438947887536,104.47781832181339,110.72877259783489,106.23576201087012,103.00248098493279,71.20347725896357
14,2000-09-20 22:10:27+00:00,332.88898606121865,306.9939033560581,233.699030101055,,190.69471543129475,159.3758288958441,148.48556471677549,147.02404321636155,143.7714653647602,140.77489186339614,145.47892922149683,146.05889598007045,147.41840406653714,152.16467753249927,143.1439161270062,130.48851525987237,124.29358354021136,117.54530592338892,124.59947707340213,130.51224682883006,132.50270609079556,126.52047842977977,124.79008295520178,110.4593848720329,101.79072663706708,121.1074924568578,113.99138781170588,110.70147717392878,98.19809091177086
15,2000-09-27 22:16:36+00:00,355.39598696581396,327.4801930113398,207.5491638097078,207.1411029209559,198.47407850350936,181.65845890634122,167.12928215718958,165.1449990043149,156.9910171736653,159.15372667615546,160.26811529395155,165.96110946882584,169.92514173580392,167.66836379484687,162.57276151236695,156.41213801821718,145.75007469016478,146.84554300561018,142.18230104164837,140.92465174151067,146.18128997636114,151.11873471968897,143.16027780714583,126.10236699325048,120.42058887787779,122.9030448504693,128.51612355769254,135.31683449591128,132.75355487296997
16,2000-10-06 22:10:23+00:00,313.427861432093,287.4599494985958,187.99947603979572,192.07479970962976,169.47705651702904,164.9575634995825,147.56612960534878,132.57968454197606,124.01943831773247,135.9253235413321,129.9455727343688,132.5769199031019,136.88053223646844,143.36580806952892,137.780477254356,135.3428119741563,132.95710893456587,134.56362180245517,135.14121277926156,126.18930909124956,126.89304932592397,124.32134920172362,120.20758358751469,101.3921195670815,98.61511592278805,109.54783503101184,106.27568930053059,103.61193480471083,96.24061861723465
17,2000-11-07 22:10:17+00:00,304.48468807161714,269.02704907789195,222.13169080251706,198.88122197360147,214.86686317423815,209.91919746052955,185.56448611358562,162.6433441711916,150.30577496736123,150.59871341545838,144.77502718294724,148.9626920523619,156.7783810016205,156.38131109092043,154.44140476130815,142.35250274667945,143.28115094184113,143.71197621416434,144.57883577118818,129.59965024753856,127.80302806253823,123.09172982445475,118.7472851973038,111.93271477305974,116.65505430173303,122.95436553136527,109.04196478594865,104.80319106148947,103.32883639764103
18,2000-11-14 22:16:30+00:00,286.4833921597664,253.07249896808673,204.2803073293603,193.66073306330156,211.71949510579944,200.7793543474733,178.78652313616863,152.02760484006978,141.80843222218311,140.23528560583827,133.87869644086746,135.6592257030831,143.85196502712583,147.72044377319403,141.742299375375,134.8781194282359,130.04650625915363,127.0099559762894,126.3211674156168,118.90794761716506,121.40284043728171,118.91553448681668,115.1995618876791,102.31853406907547,104.64823430292297,113.62274779250288,100.92142744232629,95.01653031394568,98.72582255991072
19,2000-12-16 22:16:35+00:00,294.6191742372435,266.04617175738287,170.43585238718586,,249.56800233745133,202.01079123092907,168.2440148344782,151.36079096527027,142.96866124631902,144.4614725727044,136.9092267690492,145.30598942589603,151.97184893541996,157.05933188483576,147.44968492382557,139.92752272318927,136.71362789985648,139.78719632837496,139.07405127289823,134.2598607401855,136.73996037908384,132.41159800908883,123.84406128098813,120.70459919079983,126.88768862220758,125.39114331924593,124.39283558552704,134.14303454168257,119.9014753668548
20,2001-01-01 22:16:33+00:00,294.4301660275085,270.1622223177623,,,245.8680228443611,187.09585377292743,165.86790525414662,155.25940883232985,144.77576267597811,142.78757314173887,147.4898153623649,149.34144595573574,156.38535914066478,165.78329069835516,144.56095722843236,137.12318064438753,137.22224815140376,136.6184706616024,137.29719497879702,130.44611748637928,128.97013881898977,129.74014885517167,121.89563632093223,112.09469464380662,118.1429980078656,128.2466141953677,118.58242193928432,126.2646108892658,122.50395423012654
