,dates,nzd0443-0000,nzd0443-0001,nzd0443-0002,nzd0443-0003,nzd0443-0004,nzd0443-0005,nzd0443-0006,nzd0443-0007,nzd0443-0008,nzd0443-0009,nzd0443-0010,nzd0443-0011,nzd0443-0012,nzd0443-0013,nzd0443-0014,nzd0443-0015,nzd0443-0016,nzd0443-0017,nzd0443-0018,nzd0443-0019,nzd0443-0020,nzd0443-0021,nzd0443-0022,nzd0443-0023,nzd0443-0024,nzd0443-0025,nzd0443-0026,nzd0443-0027,nzd0443-0028
0,1999-08-17 22:12:50+00:00,,247.34885485594958,186.7677542533576,173.72775534820363,175.9962614981663,170.56973946047904,163.06949097787037,164.09093314113827,165.08623559577185,163.52588662991724,163.4141850314196,166.80959221289137,172.19156981865746,178.34814552904487,163.57877568780123,157.65552981402328,154.0200107303865,160.5812344182952,159.95732713995716,155.6210474737403,148.69584680433502,142.84475698710955,139.37389310137732,126.21898759496199,137.25016161522151,137.0461422018397,134.969342633338,134.97313785047646,126.18703090000142
1,1999-10-27 22:19:03+00:00,,214.27988146426512,176.91877760366356,167.10554830307592,160.0879644783348,156.29611295591434,153.92149267424446,148.38150162968182,146.39598828524117,149.9235527501764,152.96501553357618,156.4967070522656,164.4784056938482,167.8448408084985,162.73414237332463,155.04063538766832,152.25467898713447,149.08960900779778,152.9731609224366,147.67643387093435,144.3216947800139,129.19127878577183,124.03228597622225,121.15768477067768,135.38130943796162,135.42117199800148,129.0762743338483,126.33552118867202,118.49702685873086
2,1999-11-21 22:12:47+00:00,,,,159.19319422870794,151.70293361633549,148.63198508968168,151.03668676669267,147.39792632099733,156.08204075171392,156.0179744031173,160.13721379396765,162.6586545987651,166.2773994621208,166.24056894852842,161.3583427249211,149.58984575368754,150.3904347575445,149.697041992492,144.31833541117572,135.60090989829501,130.78034502765288,128.03619210861112,118.57539950241807,110.59702414842748,112.27796393449984,122.90307325727059,118.02595129720976,109.05180106710084,113.06338154380238
3,1999-11-28 22:18:56+00:00,,,161.73441528288436,154.86233417578813,151.10750640530685,154.87030890711924,149.91669420201978,144.8606891833956,147.67994033391318,155.8636379344738,155.10930953715825,155.9235488545117,159.68366956140915,161.96270867650674,157.32714314829929,153.03874350266804,146.26282236676724,142.84770525001636,139.82869635016218,129.45888962339347,130.6557720697688,125.61590346487242,121.31543435192675,113.15295872830166,107.20311687686444,127.28325321462232,122.92180036728209,122.47121354247734,124.72472927981946
4,1999-12-07 22:12:53+00:00,,,,141.6093366975623,153.42289870795807,148.9211103752387,151.3149177177589,153.13892691296275,150.44774112003876,154.07509777520644,156.67135365388685,158.79998359871925,156.06675148583219,160.92477160313985,152.2875398101514,146.83842731094558,139.36769057992976,134.0177415855576,131.80406323133755,126.73883965938006,129.2432596843043,122.16896587738606,118.20318666289998,109.20355740060651,113.9345217358219,117.02613406604223,119.6520686556474,122.44193295780858,121.7418585032404
5,1999-12-14 22:19:07+00:00,143.78004832972175,,167.70321692617588,152.07729977673608,143.13300515956524,141.8584598180795,141.31183669565758,141.28630174735014,145.7101140748141,149.82986109431357,149.2755702136144,148.31092364644041,158.31537920203402,159.06837059439619,155.15828046018305,146.74978777614075,144.14416431135854,143.59799284607053,146.50001815702933,134.9866925200875,137.13294131435515,130.42649956465542,123.1100917863782,120.11249197474419,123.14371799428955,134.55299327151366,121.03071871578538,122.12666160895623,119.02383510464006
6,2000-01-24 22:12:47+00:00,163.6606674829821,,179.5268071798846,192.41403925150635,172.20700021625478,169.63521780489165,156.2615018369695,160.49084675627455,167.64482299294252,170.93674353059384,164.31607920857334,168.14052926168102,175.03615699184405,171.1557270232492,158.28023412704565,153.99017100917212,153.3911479247304,152.71704371276144,156.21380084596873,154.51954407669277,140.96791559981898,130.66752436231323,114.8503166049304,109.99840210663768,114.87414067327431,142.03851362037784,,,
7,2000-02-09 22:12:43+00:00,298.7662073413651,,,193.88255714036902,162.4393502871186,161.78028542186675,150.37624699465192,147.89752955749898,150.9163096151015,153.13774761190007,157.36560257727217,156.49976531385184,159.7783345405859,166.00948401767556,161.46112927855498,148.41446853227802,146.9530521013093,147.69032609671044,147.5500201698706,144.7523198284328,142.3030482798728,136.5188487166497,130.9960688101318,118.81295493721217,120.51304511819907,139.1205992814161,129.93885472432711,138.34747490060204,133.50965011534296
8,2000-04-13 22:12:18+00:00,353.76912427285305,,189.7698470854537,175.4828428064872,182.27686488194257,162.87095067980138,154.11198833405845,157.6839488539386,152.99083309607812,155.16092683266947,155.49683107298034,161.13206440063553,166.758514606834,172.40680109687077,161.73640604992298,153.14209607221431,145.71895671789105,145.26987430819125,146.99518894244923,143.5887511152943,143.89684167645433,144.49425931228376,139.8018391817498,133.45883471211232,133.9952892630634,139.8541308459143,131.94351345748282,139.75000257390082,111.66704984580932
9,2000-04-20 22:18:27+00:00,347.55399601919004,,163.98879798777057,167.21263121700207,177.25988139153722,164.33987043284745,153.22512954494758,145.50946700602816,145.43458088472374,141.98973172173635,142.75574681979418,142.35709733325774,150.73205221925915,161.22926803804967,144.61585767391693,139.50663588545925,143.15289164268052,143.64123222952824,141.75413530485213,143.97642118658806,141.7030718310912,133.87283179307224,127.31119409100437,123.46670509222066,123.76359186656845,134.20812866905044,129.18054689268715,126.85193312625869,105.85467961464643
10,2000-05-15 22:12:06+00:00,340.1999862021642,,,163.2057663014502,157.98984700250986,150.83144248284106,139.9706276107422,,,134.72186053545272,136.45807823588925,140.6149701810464,140.26869146568353,148.50930642601105,132.17604501943805,123.60776472568362,123.0792070467228,124.15614608858151,129.32094735252664,123.75159412631902,119.46190157449658,124.45251875810867,127.53714520137588,120.56693138037406,121.19529336705104,130.0983097082439,124.45319204486277,118.3692415292503,108.25844962981236
11,2000-08-03 22:11:07+00:00,,,,259.14646797045873,222.77095542899562,197.40110969413234,176.30501340958097,170.09874435133793,178.4016303126841,179.92127772918082,171.26600842954397,172.4138693349774,178.3428963921226,182.45864002649063,168.63172697241276,153.53776461150434,143.08340488657583,146.987260666329,146.6660926409901,138.09652697855265,133.58687745696233,130.43818809500632,132.53123165813386,118.44156156414891,114.11647111838408,130.34408945714665,119.24453532144169,124.4873747738483,
12,2000-08-19 22:11:01+00:00,323.7430113788568,273.84103099216406,229.62874909849586,220.78574651832398,190.97094623112466,171.1133178148079,158.28195330113493,156.54931061977732,148.64925584079788,148.57219663508843,149.04256166909616,145.28854686018906,153.10772289945118,154.8119487299413,153.28561818363397,144.3796110448246,146.67777637468805,144.16960664541446,148.1300259811489,143.79136779406076,142.2255602840686,134.512790623815,123.71865496407162,117.61310175987273,114.87627981984764,123.95947508879127,117.06745311724282,117.81067825759675,
13,2000-09-04 22:10:46+00:00,,337.8655783208425,204.26979623107388,193.3543335883184,188.30792747465864,172.85630034479993,160.44657764533508,150.16665377737746,152.6853349822468,148.5535667927984,147.6691763841323,150.91464891332933,153.64657576548947,157.78759104572697,152.32655714200052,140.54274974285025,126.21748488210619,127.29003281111852,125.90159695897589,118.08162535971499,110.26544387824254,118.49648221480848,116.41175021072067,108.1957343161646,110.11805684130647,115.5632627574004,110.21710684815936,106.98382582222203,76.4098512769572
14,2000-09-20 22:10:27+00:00,342.1928686911079,315.75049877242446,240.17129627836928,,198.13782153520617,168.13242431221047,155.9286708206869,153.22663163628772,149.4969315985382,147.24715804071042,151.681517641423,152.82535607453536,153.6209924864633,158.36726595242544,149.09840101013535,136.96078143718665,129.80699546903463,123.49979080651805,130.55396195653125,137.27870692329498,138.70529451072173,131.1724197447244,128.81338355191065,114.83768258021608,107.99331505699325,126.42399681679451,118.36968551988906,115.07977488211196,103.92355714554887
15,2000-09-27 22:16:36+00:00,341.61700274782896,314.5117372767657,197.96378348415303,196.1179155465679,187.45089112912137,168.69000317176713,156.1060947828016,155.95900952565825,148.51164227028994,149.56834635060068,151.0821258152949,155.94003003756404,160.73915225714725,158.4823743161902,153.75421161285655,146.8267576926624,137.58475070913664,138.02699310609978,133.36375114213797,130.90357231024888,136.99530049770448,144.22924261069647,137.20179814531448,119.61813912596344,111.23459939922114,115.0293395830493,122.03189569040549,128.83260662862423,124.2741799695946
