,dates,jap0215-0000,jap0215-0001,jap0215-0002,jap0215-0003,jap0215-0004,jap0215-0005,jap0215-0006,jap0215-0007,jap0215-0008,jap0215-0009,jap0215-0010,jap0215-0011,jap0215-0012,jap0215-0013,jap0215-0014,jap0215-0015,jap0215-0016,jap0215-0017,jap0215-0018,jap0215-0019,jap0215-0020,jap0215-0021,jap0215-0022
0,1984-07-31 00:45:29+00:00,111.5993827586864,100.63604288005865,112.53276838300931,120.18047469552297,124.31872470296076,115.77604364084442,127.59346218778427,135.0150162546087,136.55268437776553,133.04421640711396,135.53249501953073,136.65556605118095,134.21055688780464,125.85904694933294,129.3067122823173,,139.43209960262317,150.96872428972605,155.9561766532415,143.0357972365325,160.6462679035167,165.67656008125056,173.27446560641548
1,1984-08-16 00:46:00+00:00,118.83761306893298,112.87247215777141,120.57270879785239,130.6353557520149,138.13758459099998,134.13457375255885,140.63417591863387,152.3600865517245,158.34924042179242,148.57601913116795,144.37399872602828,152.21783831754698,149.370132943988,138.698507368124,138.8999199409092,,151.36262899563053,,174.66594566177622,171.17341985644921,180.26508804755773,188.24223617396117,187.52694577513526
2,1984-11-04 00:46:10+00:00,112.02517985211344,106.63326128554444,115.06733416796398,111.94053989361149,117.05377349970682,113.88641062321591,122.58630753642579,128.9077986308897,120.35168971504568,122.65697774416675,129.05423934334473,123.78447752076912,127.52933686683842,,120.74709976266577,121.87886531145278,133.21592660741874,,139.78760307320852,162.5679949329315,168.20673495746635,181.77456877801092,193.6961090472525
3,1985-01-07 00:46:30+00:00,127.43361405912442,122.68903786570823,126.59504480469316,130.5624762408057,135.3289937926038,134.64538982294405,132.6892983692729,131.21402093713513,140.10953910097544,129.2456265638197,128.06673853554267,128.85452377573853,134.45429515760057,132.11680369662827,123.288123922335,131.96558885101095,143.21549020692845,,151.7009497856275,158.74017210501788,171.2009675335625,171.39031819515282,176.6087981777777
4,1986-01-10 00:43:42+00:00,146.55703614976647,145.36727673594578,160.74104169633227,168.05570301644863,163.2778410186975,160.92104767487646,154.15634520030378,155.87472704843273,165.49187626247368,155.90839979526177,153.1714819316861,148.64112097544282,,149.18707419645324,154.87964580646053,155.69412678247295,160.41428596286684,,177.99334640193476,183.5704496080455,203.91950229889667,205.58258470094822,213.03845013061968
5,1986-08-22 00:37:37+00:00,114.69727618111548,109.44247602427224,134.02967485632172,145.38970652797272,136.29262984554788,131.00833733502486,128.22534833675923,127.45329393156265,130.4108876818154,126.5734871645482,111.09493373546805,114.18367994202238,140.31810285033362,122.73691487754976,114.3049447775459,126.13587546246976,148.05979658190049,152.00228344966456,138.36120803258964,135.2147964439086,151.0199642724446,151.38420673382703,167.60447600704777
6,1986-09-23 00:36:32+00:00,,,,,103.83367536204987,85.72008066477592,,,,,82.91453299201208,85.75114805765793,89.69229802002565,91.00558461362264,85.40755286196297,,,,122.63686504541674,,154.96781659274598,135.84097933695512,139.5335924473372
7,1986-10-09 00:36:01+00:00,119.22667793898479,122.29643752729548,132.19578408824935,131.5011833931738,116.14071672789923,123.27519237373069,126.4753206408082,115.22607579674035,119.94711735202948,112.6735563492577,115.72120546600634,106.34607139891847,108.24341448473982,116.57366192542318,,119.48376124000251,128.40082900984933,141.95679655348619,133.66365641287823,127.22604584392275,137.53414935714335,153.76593329018976,162.28936865601514
8,1986-11-10 00:34:53+00:00,118.43857111609688,121.48863161962146,140.73079330652857,146.08057565023424,130.1824867609594,129.32857478177846,116.89458019441389,115.3628704123488,129.2795502623955,124.34966524663677,115.60240607493913,,136.34896254964892,129.36044519539703,125.34793758916781,136.34060565690874,134.97127444913707,,155.3825898494486,161.38343687431737,156.7569613970341,163.10305546570785,169.858554053919
9,1986-12-12 00:34:54+00:00,133.5898643470493,130.99960317384432,141.3036736547009,147.15286211146912,138.6884807584046,134.43261512419488,125.48233027768235,128.70659828944048,139.84883162028441,130.1655124035166,,136.88515784999146,136.05830262639597,,134.49390884331964,,151.47938781986926,,158.63283759058282,171.79384946770585,167.18336018532605,172.89947693369302,181.5561912979478
10,1987-01-13 00:35:52+00:00,113.81185759507757,119.55725474989886,140.2851808565325,142.22321025165692,139.98949649005783,137.90671336477052,135.31915850573824,136.08867585226545,138.42851656976669,122.96627589214509,129.21386798715218,130.96878198393307,143.05679646224297,141.70575486230106,132.135401304008,,149.55425606582392,,155.9587471878497,164.81268653841775,151.8835177345321,168.85567932384674,176.49410163117327
11,1987-02-14 00:36:58+00:00,130.43998037312346,121.1558951126623,141.41329264958668,153.67170798250393,147.18339431470108,143.96584592156438,142.90317061456685,144.49256814124908,142.15576878478169,136.92369348345778,138.92215749157802,134.33744985917156,141.85130397569796,144.8345235355254,133.03083988402867,,142.39291408293684,,162.32159064619046,163.35801052013676,172.78756883947136,177.56068723501275,189.19902427477416
12,1987-03-18 00:38:11+00:00,115.59313238938226,111.18777286724803,137.86317500440464,142.4534463299372,133.7940284587347,143.14446498668596,149.40454814405953,141.23715236886693,132.5942070383433,126.13313829782889,138.9859732813565,142.55971356850938,134.12873967747035,107.84303263661992,,99.11170784421043,134.6712828109925,,,150.12435723413742,172.40855043490924,179.52039275757053,181.922900212126
13,1987-04-19 00:39:16+00:00,106.96530362241694,103.07860716386996,123.68410160936747,133.6926083960593,135.20379877427084,119.48349064835703,132.4952170741452,128.85708821263333,129.69430276711708,130.57658142080498,123.50409702669259,134.2271142008993,123.75500087828468,126.10558736643814,119.19194165104436,125.29673326302029,133.9103400216905,,154.09101211581861,147.32339918423907,168.01585033871999,172.6751869488894,185.55933529024432
14,1987-05-05 00:39:45+00:00,95.30959262920437,108.04493340621703,125.11020248440933,134.22273223718352,126.33591294009884,113.9893685469672,122.87336254650158,109.64415738288925,117.83149989662815,112.15867110406849,119.38312388316263,121.0913414291701,115.94461364806948,,122.87114833809626,115.93483580915536,122.60029107509531,,138.20548303295294,135.1181551420868,156.4970283017294,155.972469055975,173.27800819652367
15,1987-05-21 00:40:11+00:00,129.93015017159993,129.44306199988418,151.3114904676092,159.08772421529633,156.94102214918797,151.58650728428202,154.89662757671832,153.06499124361525,151.57885784339072,147.74490779330085,143.38586527914063,150.60081423327787,146.27768920800114,146.63135997523085,145.12670009577394,,151.54975277115273,,166.29395473162347,168.70010302164116,181.85642901073447,,200.39264610327223
16,1987-09-10 00:42:57+00:00,148.0287777163004,150.8189017014377,158.48291010564458,172.18619883650686,170.35201582724991,,158.07467640511933,153.39373221636458,155.79924831885694,147.83724676079646,147.85682005143858,155.1151832842336,148.10958097514606,144.40025529684982,139.39703937246318,,140.00727147490636,,151.8084671455096,146.35438110587322,169.79058922176333,173.0478831256674,192.91635089164086
17,1988-04-05 00:46:18+00:00,131.22857396510943,118.61077284139763,134.7080717116869,143.98827499338617,131.7866386092043,137.85095405140356,138.4769890948148,122.15856555077197,122.23984060110693,121.39671386116764,115.54351468058476,109.12948625393591,139.35503927036513,,110.20370847151162,103.50121157643315,132.03889718655387,149.37754485701117,133.26895327878947,135.98390787773542,162.81452278497434,173.53924531808366,182.91442403817018
18,1988-11-15 00:46:49+00:00,,,,,,,,,,,,,,,,,,,,,,,
