,dates,mex0104-0000,mex0104-0001,mex0104-0002,mex0104-0003,mex0104-0004,mex0104-0005,mex0104-0006,mex0104-0007,mex0104-0008,mex0104-0009,mex0104-0010,mex0104-0011,mex0104-0012,mex0104-0013,mex0104-0014,mex0104-0015,mex0104-0016,mex0104-0017,mex0104-0018,mex0104-0019,mex0104-0020,mex0104-0021,mex0104-0022,mex0104-0023,mex0104-0024,mex0104-0025,mex0104-0026,mex0104-0027,mex0104-0028,mex0104-0029,mex0104-0030,mex0104-0031,mex0104-0032,mex0104-0033,mex0104-0034,mex0104-0035,mex0104-0036,mex0104-0037,mex0104-0038,mex0104-0039,mex0104-0040,mex0104-0041,mex0104-0042,mex0104-0043,mex0104-0044,mex0104-0045,mex0104-0046,mex0104-0047,mex0104-0048,mex0104-0049,mex0104-0050,mex0104-0051
0,1986-01-13 16:09:40+00:00,,,,,,,,,,,,,,,,,,,,,44.62963651450533,,7.877349670322755,,,,,73.71996084423128,52.39899448548092,36.69535898933634,29.40593211218693,21.416125079093707,24.579811332869642,25.1926381029636,33.20019837209145,46.64993422219189,54.34827597099783,63.192606328625146,24.68079910520941,0.06745281553190097,,21.30503786376692,54.55080742507615,71.45319694846293,76.1895049042758,96.51823406133131,140.21054022337998,188.77562000082767,198.74327689086442,207.67199208069167,220.16121863315794,231.11005038371817
1,1986-03-18 16:08:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,115.2122246397004,59.41755482382078,31.791878234259688,16.842529008484554,6.710257040586554,,,,10.615069565680507,24.167976672908033,33.72692531651548,42.233698495595625,5.432688649415428,,,14.504420829460818,45.700832349854565,60.198475051959164,66.03663290402284,86.35641059642711,123.77279730057533,171.814884038829,190.3437805471861,205.3798482575369,220.19356199381713,239.39839791747343
2,1986-04-03 16:07:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.72015981794277,60.76483200524761,80.67947445609884,119.12005782061318,158.88836920975433,172.04067298623409,203.52103030039672,219.73617377832056,194.85710804796312
3,1986-04-19 16:07:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.119826283540355,41.93195831869623,45.563058369455455,65.91291333053734,98.7660520052422,142.01344316142303,164.19739417733817,183.49502735090826,206.79721430573795,215.45891752058844
4,1986-05-05 16:07:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.898647792788957,32.50150069148937,37.538484721840206,61.29474223071489,99.27182959249878,144.75113739130245,168.84617325384835,185.16622517110815,190.26452729973394,197.73181781919715
5,1986-09-10 16:02:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,122.88527201078779,42.88734846435072,10.574573176547734,-1.6216257650660029,,,,,,,,,,,,4.322267578696289,27.104722742761734,43.563113227940704,45.08089162350594,64.51079809966146,105.22351035672298,168.82918911321838,180.26797257537044,188.64931282247684,191.864088935211,213.05522186018032
6,1986-09-26 16:02:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,99.57927069874432,37.14438352341181,7.8741139294953095,5.183659850318675,,,,,,,,,,,,5.412258639206259,33.197012842882316,44.42273107853913,39.72978642467795,64.79082676569857,98.14885106961844,159.97440283891524,181.29333062089222,185.208824596955,192.95179882529612,224.8930550064798
7,1987-07-27 16:07:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,116.93333463296142,60.98679379388588,35.45437819208146,29.598023808403756,20.7387391170852,16.963069798078685,17.298367888672168,23.307731497955604,30.04560982612233,37.864087817929345,47.58923026919443,54.36153319661106,20.603098069112495,6.72229307481337,,7.538557169518544,34.3231752660278,43.29547603109703,50.12489355211376,69.03374823461512,106.84038546687168,174.78372599585813,210.09121757098683,216.76715982799792,,245.11825438090204
8,1990-03-13 16:02:52+00:00,,,,,,,,,,,,,,,,,,,,,44.05536746362723,,17.070431024466604,,,,,160.36703858470344,141.41728236101318,119.49004842093024,102.11881444665572,93.84329862225027,88.17079943593143,99.00460666254315,101.60170895655288,114.49614899409787,123.3577221309576,132.96210578817346,96.08526544711592,78.98153748313666,72.89507211383895,84.15674867772245,107.55954634299846,123.35523997659055,152.60824035152365,184.1615099287901,223.30534718759571,,,,,282.0038822569976
9,1990-03-29 16:02:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0702054657202,,,,,,,,,,,130.9465385823991,85.67457299365192,60.685609520743746,59.61103339971389,63.53406315592199,90.22794273043698,114.43316048500171,138.37729995974172,169.68383624820734,214.29321861485369,,,,,273.0430676254482
10,1993-01-16 16:03:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,250.2314396184588,198.77891551387572,174.0474007187732,150.92094781171733,135.10647684197497,131.58652133572582,131.8285627882176,136.87791655432298,150.5149618276338,167.029518815268,177.35916013251733,183.32236243618985,152.9336476509109,127.36426873287927,118.68836106761336,126.14274154832003,142.3241420937592,150.3607870867222,154.01274476679694,166.94866450159057,181.58612911297658,196.94753867093345,192.70161645641394,191.40953006737527,187.54185428749298,188.438840385506
