,dates,nzd0169-0000,nzd0169-0001,nzd0169-0002
0,1999-08-26 22:04:44+00:00,171.79613371218278,172.11569822420302,171.15338247827503
1,1999-09-27 22:04:48+00:00,160.28761952408422,160.64410129656108,160.42856970017613
2,1999-10-13 22:04:48+00:00,157.11039231470784,159.25233047765389,157.23616631978967
3,1999-12-25 21:58:52+00:00,158.64321523643514,152.9290869414705,152.51873907440216
4,2000-02-11 21:58:45+00:00,162.49071121195996,161.07491988276692,166.02884770692214
5,2000-03-30 21:58:33+00:00,187.0697242253613,168.70238789128462,156.39190170982624
6,2000-05-17 21:58:07+00:00,171.68968599563672,162.15094368693312,158.8035320336387
7,2000-05-24 22:03:46+00:00,172.05637376852843,165.23013085024397,166.44539999034504
8,2000-06-09 22:03:40+00:00,189.5969911205077,174.16019908323483,173.82213115413464
9,2000-07-11 22:03:17+00:00,,180.24268045509496,184.9824038071398
10,2000-08-12 22:02:54+00:00,178.03058487224982,171.59633313739877,173.45931202246035
11,2000-09-06 21:56:46+00:00,,174.4262893476788,173.1754249419223
12,2000-11-09 21:56:21+00:00,177.428749370589,177.25031133323154,181.11365640715053
13,2000-11-25 21:56:23+00:00,,160.31575502736473,158.72536725967612
14,2001-01-03 22:02:12+00:00,172.42549271489742,165.50164807977018,172.97187342710373
15,2001-01-12 21:56:30+00:00,157.52703329151052,151.22906953293432,148.58379920373224
16,2001-02-04 22:02:14+00:00,180.1977663275411,172.22686360290203,157.1154876780903
17,2001-02-13 21:56:27+00:00,164.7013598719696,158.4131193943803,157.5974539992884
18,2001-03-01 21:56:21+00:00,170.53613133722496,161.0787786952072,167.61009187384187
19,2001-03-17 21:56:16+00:00,179.80527723136385,172.56153553547517,172.65899092639467
20,2001-03-24 22:01:59+00:00,172.06221696767216,165.82263459325947,163.262234812854
21,2001-06-21 21:55:29+00:00,171.9297708301575,161.19550198694373,165.33043054766569
22,2001-08-08 21:55:01+00:00,159.81266009390788,156.15554805355575,155.33435274008662
23,2001-08-15 22:00:38+00:00,205.1500937627183,183.4283038144108,189.16518447416786
24,2001-09-09 21:54:36+00:00,171.5358430456868,163.5605155979786,155.92364451127605
25,2001-09-25 21:54:28+00:00,171.82014533030718,168.5581789455846,175.7566379947047
26,2001-10-02 22:00:04+00:00,167.23267388104864,157.57361065231237,157.09985002798982
27,2001-10-11 21:54:09+00:00,186.02383133272957,172.7108863864878,174.81909313094286
28,2001-10-18 22:00:06+00:00,142.58953432583007,143.389063515452,141.1880160925242
29,2001-11-03 22:00:10+00:00,,,
30,2001-12-05 22:00:18+00:00,136.16274968945294,141.10398440980308,141.42467049747307
31,2001-12-30 21:54:37+00:00,158.66567172924755,156.38365479494706,
32,2002-01-06 22:00:31+00:00,,,172.93767327280347
33,2002-01-15 21:54:47+00:00,158.19656135807438,153.40001961763767,153.88244112145992
34,2002-01-22 22:00:40+00:00,178.5352362189881,171.47677972821776,174.75993057528842
35,2002-02-16 21:54:54+00:00,153.5656381624466,148.65953346946975,148.83722979112343
36,2002-04-28 22:00:38+00:00,159.05981398348143,156.3864424591083,154.83818850640193
37,2002-05-07 21:54:52+00:00,183.5137199942279,168.0978093040625,174.49969541017822
38,2002-05-23 21:54:42+00:00,207.2102043463952,188.8789338300992,196.6824714929999
39,2002-05-30 22:00:25+00:00,159.2583102097033,152.56149343106284,154.85144629126634
40,2002-06-15 22:00:19+00:00,159.61549271266983,158.43500408538142,160.4002397208635
41,2002-06-24 21:54:28+00:00,175.6847847957123,170.95091952147868,164.18382428297957
42,2002-07-01 22:00:15+00:00,175.7100815782394,172.140780550554,165.8824847219597
43,2002-07-17 22:00:08+00:00,187.8321688429109,176.90713303341542,174.1465642363493
44,2002-08-02 22:00:01+00:00,,,
45,2002-08-27 21:54:00+00:00,165.37080111857213,160.68579478164656,165.59501173887344
46,2002-10-14 21:53:43+00:00,186.81541267651275,172.81486744436648,175.90808458007237
47,2002-12-01 21:54:16+00:00,185.12436905633473,175.13061072058827,179.53067783867942
48,2002-12-08 22:00:03+00:00,142.00432417027818,,
49,2003-01-02 21:54:22+00:00,159.66169408272657,160.6291901280104,157.32281753158048
50,2003-01-18 21:54:30+00:00,165.08830844569883,159.48757042296913,158.39676087548048
51,2003-01-25 22:00:18+00:00,174.47043681652343,167.02133033020579,169.69945986154255
52,2003-03-23 21:54:40+00:00,,159.72783639897568,161.34891905753022
53,2003-05-10 21:54:46+00:00,,,
54,2003-05-26 21:54:43+00:00,200.39756926064993,180.1194766536579,179.67697365572837
55,2003-07-21 21:42:33+00:00,191.08562227064164,182.10451714491882,176.48942651387864
56,2003-08-05 22:00:11+00:00,177.47994859386324,168.7716166491136,170.08980581656857
57,2003-08-06 21:42:51+00:00,190.0204885618989,176.38295150017933,184.3262341491236
58,2003-08-13 21:48:45+00:00,170.24856069302564,163.71916496524682,161.1018825689713
59,2003-09-30 21:49:30+00:00,152.3193032386846,153.47143122001967,158.5023588768891
60,2003-10-24 22:00:10+00:00,,,
61,2003-10-25 21:44:04+00:00,158.24364795670922,158.0946261373108,166.4493672418219
62,2003-11-17 21:50:09+00:00,184.44163213945995,165.34387858181566,167.93475759659245
63,2003-12-04 21:54:43+00:00,184.74911023992615,172.91181225695013,181.90692900586495
64,2003-12-11 22:00:34+00:00,154.30049586147652,155.5341143646089,
65,2003-12-12 21:44:34+00:00,166.1954839345582,163.58102470425564,162.09430908287274
66,2003-12-27 22:00:42+00:00,147.75314009284077,146.4294198159814,
67,2004-01-21 21:55:02+00:00,,149.48658860168723,154.1871526729695
68,2004-01-28 22:00:52+00:00,,,
69,2004-02-06 21:55:08+00:00,,,156.5056692480313
70,2004-02-13 22:00:55+00:00,161.78399197358297,160.94815268768025,
71,2004-02-14 21:44:57+00:00,169.8495945239599,168.3485460478401,167.6394264434157
72,2004-02-21 21:50:47+00:00,149.991283434148,154.1127034908721,159.96243611236918
73,2004-03-09 21:55:15+00:00,154.04589412758008,150.6813954134352,149.59971349773429
