dates,sar1366-0000,sar1366-0001,sar1366-0002,sar1366-0003,satname
1984-05-06 09:33:51+00:00,281.76,181.07,,,L5
1984-08-26 09:36:33+00:00,272.57,180.20,,,L5
1984-09-11 09:36:38+00:00,268.94,179.59,,,L5
1984-09-27 09:36:39+00:00,267.74,178.98,,,L5
1984-10-29 09:36:32+00:00,271.26,180.75,,,L5
1985-06-26 09:36:35+00:00,265.21,175.09,,,L5
1985-07-28 09:36:22+00:00,277.00,177.50,,,L5
1985-08-13 09:36:12+00:00,277.00,181.45,,,L5
1985-08-29 09:36:02+00:00,272.76,180.76,,,L5
1985-12-03 09:34:43+00:00,270.78,180.93,,,L5
1986-01-04 09:34:08+00:00,270.34,179.72,,,L5
1986-04-10 09:32:04+00:00,261.71,173.80,,,L5
1986-05-12 09:31:17+00:00,261.71,178.48,,,L5
1986-05-28 09:30:50+00:00,261.71,178.38,,,L5
1986-06-29 09:29:50+00:00,268.65,179.87,,,L5
1986-07-15 09:29:17+00:00,275.93,184.33,,,L5
1986-07-31 09:28:43+00:00,273.93,183.93,,,L5
1986-09-01 09:27:32+00:00,276.05,184.02,,,L5
1986-09-17 09:27:01+00:00,278.15,184.65,,,L5
1987-01-07 09:26:01+00:00,281.60,182.06,,,L5
1987-01-23 09:26:28+00:00,276.82,178.68,,,L5
1987-03-28 09:28:52+00:00,267.69,172.79,,,L5
1987-04-13 09:29:24+00:00,267.69,176.24,,,L5
1987-05-15 09:30:21+00:00,272.29,178.67,,,L5
1987-06-16 09:31:07+00:00,271.23,178.11,,,L5
1987-07-02 09:31:27+00:00,273.88,179.58,,,L5
1987-07-18 09:31:44+00:00,272.96,181.08,,,L5
1987-08-19 09:32:41+00:00,273.14,181.95,,,L5
1987-09-04 09:33:07+00:00,273.07,181.60,,,L5
1987-09-20 09:33:30+00:00,271.67,182.22,,,L5
1987-11-07 09:34:26+00:00,273.71,182.25,,,L5
1987-12-25 09:35:13+00:00,275.44,183.58,183.99,177.51,L5
1988-01-10 09:35:29+00:00,273.10,183.14,183.80,177.51,L5
1988-02-11 09:36:05+00:00,272.92,184.49,188.31,169.95,L5
1988-04-15 09:36:38+00:00,277.14,187.73,191.96,173.20,L5
1988-06-02 09:37:02+00:00,271.67,184.88,189.68,173.20,L5
1988-07-04 09:37:12+00:00,259.14,181.55,192.26,175.31,L5
1988-08-05 09:37:16+00:00,261.33,178.50,194.24,178.04,L5
1988-08-21 09:37:17+00:00,260.53,176.36,191.57,183.32,L5
1988-09-06 09:37:19+00:00,259.83,178.42,190.27,184.00,L5
1988-09-22 09:37:13+00:00,259.83,180.95,191.37,185.43,L5
1988-10-08 09:37:09+00:00,259.83,182.52,189.88,185.84,L5
1988-12-27 09:36:51+00:00,259.15,184.58,189.49,186.66,L5
1989-01-12 09:36:44+00:00,251.83,184.89,188.39,186.33,L5
1989-01-28 09:36:31+00:00,246.72,184.58,187.80,185.80,L5
1989-03-01 09:36:18+00:00,235.63,186.87,188.13,185.72,L5
1989-03-17 09:35:40+00:00,230.29,186.55,188.85,185.66,L5
1989-05-20 09:34:56+00:00,228.68,182.56,190.51,184.72,L5
1989-07-23 09:33:45+00:00,227.33,181.51,184.08,187.63,L5
1989-08-24 09:33:03+00:00,230.42,181.29,187.07,189.51,L5
1989-09-25 09:32:16+00:00,222.26,181.49,186.52,191.46,L5
1989-10-11 09:31:53+00:00,222.26,180.99,185.12,189.48,L5
1989-10-27 09:31:15+00:00,221.46,183.35,184.30,189.73,L5
1989-11-12 09:30:54+00:00,214.91,184.05,184.19,189.38,L5
1990-01-15 09:28:57+00:00,211.23,184.06,183.33,188.72,L5
1990-01-31 09:28:30+00:00,211.23,184.20,186.62,186.35,L5
1990-02-16 09:27:59+00:00,234.32,184.22,186.88,186.10,L5
1990-03-04 09:27:26+00:00,247.46,184.73,185.80,185.44,L5
1990-04-21 09:26:46+00:00,250.73,187.03,187.36,186.08,L5
1990-05-07 09:26:43+00:00,259.15,185.60,187.38,187.82,L5
1990-05-23 09:26:44+00:00,273.94,184.84,186.82,187.20,L5
1990-06-08 09:26:43+00:00,271.48,183.95,187.64,187.92,L5
1990-06-24 09:26:42+00:00,273.68,184.24,186.24,187.38,L5
1990-07-10 09:26:40+00:00,273.68,184.06,186.88,187.64,L5
1990-07-26 09:26:36+00:00,278.73,185.40,185.95,188.85,L5
1990-10-14 09:26:08+00:00,278.15,190.12,185.29,191.12,L5
1990-10-30 09:25:59+00:00,280.53,191.37,183.24,191.26,L5
1991-01-02 09:26:25+00:00,299.32,196.23,187.49,190.68,L5
1991-04-08 09:28:18+00:00,287.25,197.14,183.22,183.90,L5
1991-05-26 09:29:10+00:00,289.95,188.62,184.45,185.90,L5
1991-06-27 09:29:37+00:00,274.15,189.88,183.43,186.33,L5
1991-08-30 09:30:13+00:00,274.03,190.66,183.71,187.39,L5
1991-09-15 09:30:26+00:00,274.03,192.24,186.68,189.67,L5
1991-10-17 09:30:42+00:00,280.23,193.40,186.96,192.39,L5
1991-11-02 09:30:40+00:00,260.68,191.80,185.95,190.37,L5
1992-03-09 09:30:43+00:00,238.82,189.53,181.31,187.09,L5
1992-05-28 09:30:06+00:00,205.88,179.70,180.07,184.93,L5
1992-07-31 09:29:20+00:00,205.88,181.53,178.63,184.98,L5
1992-09-17 09:28:36+00:00,203.13,185.09,189.34,193.89,L5
1993-02-24 09:28:29+00:00,202.90,189.51,190.07,193.30,L5
1993-03-12 09:28:42+00:00,202.62,187.77,187.92,191.02,L5
1993-03-28 09:28:44+00:00,214.59,187.78,187.29,189.21,L5
1993-07-18 09:28:56+00:00,214.59,187.82,188.11,189.57,L5
1993-08-03 09:28:56+00:00,214.59,189.55,185.97,190.65,L5
1993-08-19 09:28:55+00:00,211.04,187.20,186.72,190.53,L5
1993-09-20 09:28:50+00:00,219.71,189.24,187.10,193.25,L5
1993-10-06 09:28:47+00:00,200.95,184.69,184.23,189.75,L5
1993-11-07 09:28:34+00:00,207.05,182.90,185.82,189.75,L5
1994-02-27 09:27:23+00:00,210.38,179.71,187.30,187.62,L5
1994-03-31 09:26:54+00:00,210.38,177.23,193.02,187.62,L5
1994-08-22 09:23:41+00:00,201.67,183.48,189.94,189.95,L5
1995-01-29 09:18:34+00:00,201.67,186.70,184.86,190.31,L5
1995-04-19 09:15:18+00:00,201.72,191.10,190.94,191.86,L5
1995-05-05 09:14:35+00:00,201.72,188.60,190.79,190.78,L5
1995-06-06 09:13:07+00:00,201.72,184.64,191.41,190.00,L5
1995-07-08 09:11:41+00:00,210.59,182.88,190.30,189.57,L5
1995-07-24 09:10:56+00:00,210.59,183.57,191.41,189.72,L5
1995-09-10 09:08:43+00:00,207.53,183.55,189.79,189.04,L5
1996-03-04 09:13:10+00:00,161.65,179.76,186.68,187.86,L5
1996-05-07 09:17:10+00:00,128.97,179.80,193.96,191.47,L5
1996-05-23 09:18:04+00:00,127.37,181.02,194.89,190.56,L5
1996-07-26 09:21:31+00:00,130.99,183.59,192.06,190.79,L5
1996-08-11 09:22:21+00:00,133.78,186.24,190.38,192.91,L5
1996-08-27 09:23:11+00:00,135.17,186.88,187.90,191.57,L5
1996-09-12 09:24:05+00:00,137.83,189.84,184.61,191.57,L5
1996-10-30 09:26:35+00:00,141.32,188.66,184.61,191.57,L5
1996-11-15 09:27:20+00:00,142.37,186.17,183.58,191.21,L5
1997-02-19 09:31:45+00:00,150.45,183.50,176.89,188.08,L5
1997-03-23 09:33:01+00:00,138.96,179.39,183.93,189.28,L5
1997-04-24 09:34:10+00:00,138.96,182.01,182.64,189.40,L5
1997-05-10 09:34:43+00:00,119.15,184.19,182.00,189.94,L5
1997-06-11 09:35:50+00:00,120.19,184.71,182.89,189.89,L5
1997-07-13 09:36:56+00:00,125.36,186.30,184.63,190.91,L5
1997-07-29 09:37:29+00:00,130.34,188.73,186.25,192.02,L5
1997-10-01 09:39:24+00:00,130.80,189.34,189.48,192.44,L5
1997-10-17 09:39:49+00:00,130.80,189.05,189.57,192.20,L5
1997-11-18 09:40:37+00:00,128.44,185.71,193.28,190.65,L5
1998-03-10 09:43:03+00:00,119.98,184.85,188.51,187.34,L5
1998-03-26 09:43:17+00:00,125.16,186.02,187.86,187.66,L5
1998-05-13 09:43:56+00:00,123.81,185.38,186.77,186.81,L5
1998-08-01 09:44:52+00:00,124.22,184.49,187.37,188.97,L5
1998-08-17 09:45:00+00:00,120.86,183.13,187.69,187.45,L5
1998-10-04 09:45:22+00:00,114.33,179.05,189.02,185.82,L5
1998-11-21 09:45:34+00:00,119.22,174.77,188.44,187.75,L5
1998-12-23 09:45:35+00:00,119.95,174.25,188.74,187.03,L5
1999-01-24 09:45:35+00:00,122.40,174.16,188.92,187.11,L5
1999-02-25 09:45:46+00:00,129.97,172.86,187.28,191.36,L5
1999-03-13 09:45:34+00:00,128.69,174.51,188.30,191.00,L5
1999-04-14 09:45:15+00:00,133.30,174.46,189.85,191.61,L5
1999-04-30 09:45:13+00:00,133.30,174.46,189.85,191.47,L5
1999-06-17 09:44:29+00:00,130.45,176.42,190.81,190.59,L5
1999-07-19 09:44:16+00:00,131.97,179.46,187.79,190.98,L5
1999-08-28 09:59:28+00:00,126.26,182.25,188.90,188.01,L7
1999-09-05 09:43:34+00:00,130.38,184.93,188.03,188.46,L5
1999-09-13 09:59:23+00:00,133.06,186.26,184.44,188.62,L7
1999-09-29 09:59:32+00:00,133.06,187.29,185.39,188.72,L7
1999-10-07 09:43:09+00:00,133.27,183.81,185.93,190.81,L5
1999-11-08 09:42:30+00:00,149.97,185.39,185.63,192.18,L5
1999-11-16 09:59:25+00:00,191.13,186.53,186.07,191.59,L7
1999-12-02 09:59:20+00:00,223.35,186.07,186.63,190.76,L7
2000-01-03 09:59:21+00:00,261.96,187.46,184.24,190.44,L7
2000-01-19 09:59:18+00:00,275.17,186.45,184.03,189.88,L7
2000-02-04 09:59:18+00:00,288.84,185.18,184.73,189.12,L7
2000-02-20 09:59:11+00:00,299.38,184.28,184.02,188.47,L7
2000-03-07 09:59:06+00:00,326.33,184.32,184.30,188.30,L7
2000-05-18 09:42:19+00:00,373.90,182.23,184.45,183.91,L5
2000-06-11 09:58:23+00:00,371.15,182.37,181.41,187.36,L7
2000-06-19 09:42:59+00:00,371.15,183.90,183.05,188.08,L5
2000-08-30 09:57:26+00:00,378.13,187.82,187.66,191.28,L7
2000-09-15 09:57:07+00:00,374.58,186.75,185.72,194.03,L7
2000-10-17 09:56:41+00:00,366.81,187.93,183.35,192.37,L7
2000-11-02 09:56:53+00:00,362.73,188.00,184.65,191.39,L7
2001-02-14 09:46:32+00:00,361.00,190.90,186.74,190.75,L5
2001-02-22 09:56:55+00:00,361.00,189.71,187.73,189.03,L7
2001-03-18 09:46:41+00:00,350.89,192.37,189.71,190.49,L5
2001-05-13 09:56:27+00:00,,191.06,194.05,191.57,L7
2001-05-21 09:46:43+00:00,,191.79,194.51,194.64,L5
2001-05-29 09:56:18+00:00,354.71,192.22,194.00,194.91,L7
2001-06-06 09:46:54+00:00,354.71,190.87,194.77,194.01,L5
2001-06-14 09:56:07+00:00,370.17,188.86,194.40,192.66,L7
2001-06-30 09:55:52+00:00,374.25,189.55,192.02,192.17,L7
2001-07-08 09:46:56+00:00,374.25,189.91,190.05,191.74,L5
2001-08-01 09:55:40+00:00,370.07,189.36,190.73,191.85,L7
2001-08-09 09:46:50+00:00,370.07,189.82,189.67,191.93,L5
2001-08-17 09:55:21+00:00,364.93,188.62,189.18,190.31,L7
2001-08-25 09:46:46+00:00,364.93,187.77,189.67,191.18,L5
2001-09-02 09:55:11+00:00,367.55,188.68,188.22,191.52,L7
2001-09-10 09:46:41+00:00,367.55,188.30,188.82,191.36,L5
2001-10-04 09:54:47+00:00,365.66,187.55,188.65,190.16,L7
2001-11-05 09:54:55+00:00,364.54,187.89,187.80,190.01,L7
2001-12-07 09:55:05+00:00,364.12,188.20,184.03,188.55,L7
2002-01-08 09:55:16+00:00,355.71,186.79,186.24,188.44,L7
2002-02-17 09:44:59+00:00,357.61,186.16,185.22,187.59,L5
2002-03-21 09:44:35+00:00,351.86,186.09,185.89,186.04,L5
2002-04-30 09:55:22+00:00,352.55,183.61,185.98,186.06,L7
2002-05-24 09:43:15+00:00,351.15,182.88,188.67,185.91,L5
2002-06-17 09:55:02+00:00,352.22,183.60,189.49,186.98,L7
2002-06-25 09:42:31+00:00,352.22,183.42,190.25,187.37,L5
2002-07-03 09:54:58+00:00,359.66,183.53,190.43,186.86,L7
2002-07-19 09:54:50+00:00,364.54,183.50,190.49,187.10,L7
2002-08-20 09:54:40+00:00,362.00,184.58,188.56,187.08,L7
2002-09-05 09:54:31+00:00,366.29,186.42,189.52,188.40,L7
2002-10-07 09:54:14+00:00,364.36,186.68,189.22,188.28,L7
2002-10-23 09:54:19+00:00,362.13,185.44,189.43,187.73,L7
2003-02-12 09:55:12+00:00,356.11,189.16,186.54,188.98,L7
2003-03-16 09:55:15+00:00,347.57,181.47,188.75,185.16,L7
2003-05-19 09:55:12+00:00,344.34,185.49,181.30,187.58,L7
2003-07-30 09:43:13+00:00,344.34,188.02,179.35,187.71,L5
