,dates,per0232-0000,per0232-0001,per0232-0002,per0232-0003,per0232-0004,per0232-0005,per0232-0006,per0232-0007,per0232-0008,per0232-0009,per0232-0010,per0232-0011,per0232-0012,per0232-0013
0,1984-11-11 14:17:42+00:00,169.81585765593712,150.97683245858136,135.26267595424966,143.74283639361084,164.18373222381436,164.71856484147958,149.59630311555904,157.41530494080513,160.1435086069666,170.92899499297656,173.7588454233759,173.3120921921577,166.99604319629998,162.36630006878082
1,1985-03-03 14:18:15+00:00,150.59855464063966,150.9638413170486,149.78421196056075,156.58904097925807,155.6773820229368,148.52687561300814,126.48912998908126,137.6061201448064,155.3830436858568,157.70095249154713,163.73360575435737,156.83362390687432,161.89857503316526,155.4896145101108
2,1985-03-19 14:18:14+00:00,126.15321130657752,133.5337670559977,145.48267557599573,148.1116458957187,160.84957236499778,151.59514751754534,141.3389967542505,143.76051665754864,145.1509886439173,158.55934961915125,166.7146350624724,173.59648725992247,172.04253919476918,163.24271061315903
3,1985-04-20 14:18:05+00:00,93.66058548884111,115.03261336720861,124.60380663882468,116.75314602432408,126.75098200208701,136.5791241276039,130.92607914243032,128.99746220409642,140.18152129216662,148.79809912836066,144.87754857437278,134.5136125990113,166.73498555688735,
4,1987-02-21 14:08:52+00:00,,,,,178.41211217741403,141.96160225730978,135.5512424798541,125.34693329839331,134.14700890430385,148.52404478347555,148.80284717248122,132.54921992908973,160.5018830303915,177.5059126145246
5,1988-02-24 14:17:33+00:00,126.4971917715414,128.03568324250583,128.42271087679532,131.25311414389446,141.1085588935413,158.63881913712467,145.57506199859918,153.78116716852153,165.42570273589635,168.6381486653901,160.49760097562157,133.76458730236098,143.52883407742723,131.1044977439247
6,1988-03-27 14:17:51+00:00,110.45133298159121,112.79055449513375,109.41991329957355,116.03747382362728,123.70896928941995,135.95767792046766,123.72316512120564,149.64107820526667,160.58823974957136,164.32629372285982,159.55611523866716,141.83038423452814,131.33495738134476,123.69465861070756
7,1988-06-15 14:18:24+00:00,,,,,,,,,,,,,,
8,1988-11-06 14:18:26+00:00,139.11820447304282,141.8903205012466,127.53019942054793,140.08299870033815,147.6217883499232,143.3260834565925,110.82701475865177,130.24221795451402,167.43043202746568,163.79405912149736,187.7206747262069,196.1464794239437,192.5257540212773,157.45440552441627
9,1989-11-09 14:12:17+00:00,118.25816685749602,134.42424535730586,109.76088980340373,123.22111341018382,146.79725133215436,137.96262452911228,124.63354252022395,121.51828598002038,157.14430234471456,185.51433882531853,168.02143224154634,172.97352107376818,173.96929617059843,169.81915780781608
10,1989-12-27 14:10:55+00:00,138.01218672974744,115.82892823602951,127.34649191031042,143.92456204948095,144.80415440062706,150.6537854646632,138.16557085032272,129.79851828840523,154.15065508299364,158.07094423113796,164.06550304095322,173.9610450206619,169.03700282075968,172.8351232832747
11,1990-02-13 14:09:22+00:00,154.42573214083916,149.29281121640994,160.8013682036287,170.92142063942006,180.93461092437528,172.90851416707721,165.2664086564336,176.24433627772757,170.6906218493562,183.41784684428006,198.52970078820476,200.26404603040143,201.9099400266203,194.4708918290697
12,1990-03-01 14:08:49+00:00,166.7384435957862,148.78540852586653,147.91298746903345,168.2637553941232,180.75853089108662,182.30946140571768,181.1616356659264,198.90503547516954,201.12844284126956,204.52571213188077,203.00940971542886,207.92581568237185,203.20424509548457,195.10951826838962
13,1990-04-18 14:08:03+00:00,164.4321388477361,155.50542080847464,159.83968266162373,176.3055972429331,161.03079612655785,187.59885810854718,200.74134364644965,220.6285228275699,217.3391036205442,206.58407371781993,210.03569664194384,228.70709843511295,233.40133233745559,208.03312049334497
