,dates,chi0346-0000,chi0346-0001,chi0346-0002,chi0346-0003,chi0346-0004,chi0346-0005,chi0346-0006,chi0346-0007,chi0346-0008,chi0346-0009,chi0346-0010,chi0346-0011,chi0346-0012,chi0346-0013,chi0346-0014,chi0346-0015,chi0346-0016,chi0346-0017,chi0346-0018,chi0346-0019,chi0346-0020,chi0346-0021,chi0346-0022,chi0346-0023,chi0346-0024,chi0346-0025,chi0346-0026,chi0346-0027,chi0346-0028,chi0346-0029,chi0346-0030,chi0346-0031,chi0346-0032,chi0346-0033,chi0346-0034,chi0346-0035,chi0346-0036,chi0346-0037,chi0346-0038,chi0346-0039,chi0346-0040,chi0346-0041,chi0346-0042,chi0346-0043,chi0346-0044,chi0346-0045,chi0346-0046,chi0346-0047,chi0346-0048,chi0346-0049,chi0346-0050,chi0346-0051,chi0346-0052,chi0346-0053,chi0346-0054,chi0346-0055,chi0346-0056,chi0346-0057,chi0346-0058,chi0346-0059,chi0346-0060,chi0346-0061,chi0346-0062,chi0346-0063,chi0346-0064,chi0346-0065,chi0346-0066,chi0346-0067,chi0346-0068,chi0346-0069,chi0346-0070,chi0346-0071,chi0346-0072,chi0346-0073,chi0346-0074,chi0346-0075,chi0346-0076,chi0346-0077,chi0346-0078,chi0346-0079,chi0346-0080,chi0346-0081
10,1986-11-03 13:58:46+00:00,200.09612362322179,197.0639396637521,193.67458673946174,191.9381648425908,208.6230326683488,210.86604446907484,198.14239754805513,234.55435147644963,226.79080741619228,217.90428479226946,204.05144032549026,215.53213941600853,194.1043046321182,184.69052394705957,202.02207625066015,185.12614234345992,185.16628815075754,207.46383643878877,213.34823257238827,219.01479772758438,228.7678172895841,221.7359626114764,214.7622183881597,221.14543076994732,231.42033725493857,234.6513601485066,235.8818571396287,230.6815616122391,239.8345765007265,230.40692516321437,225.1923030333368,234.41859760236625,261.3821248567728,261.70098936814657,236.5103480155817,232.5778083128966,238.59893550025538,228.80578741035146,221.28817474895425,223.6772697076146,221.14994509702788,202.98959390435678,210.6678856267905,227.00331105023398,199.27420834215857,202.71620298084153,222.78863885875424,218.3178609114573,215.78676977486361,231.12446010069274,241.43139083894164,232.66884717886722,237.19127604042194,230.72658758857818,231.42541541382607,222.81162098838445,224.72712023383775,225.76317502076407,232.13870291386743,234.92568060688,242.04322912733085,233.19745818663867,232.35146194403586,221.98769709350586,226.32641368304007,234.50961187101984,241.33969560181626,235.65679849123237,223.19872270421405,232.29934066186874,238.97912835043286,238.6113273040589,236.42942863003094,245.54165358995735,247.50987557701356,225.76169725750188,208.7175790483131,192.5402504590613,175.19098138616712,162.90482809847038,165.49813834622464,232.028880632394
11,1986-11-12 13:52:38+00:00,194.2465169344057,187.1484146300191,189.91808107741278,185.6594955688772,210.83092123680981,204.1301407434469,195.69626997816604,232.0308819892678,220.2046110869415,201.02005366988317,197.2493136160702,212.45992977681468,190.92670797524647,188.00962670168664,189.36187480888336,185.16167485889247,191.01538891130465,194.04133190477253,204.3183390485112,210.59460521600622,215.2346684647156,210.58319083403867,203.66607682501933,207.8128132760892,219.41262085468477,219.85824090758484,223.5994382673488,225.73373166146868,238.79715729277004,226.31430659094505,221.36613621125568,236.11554936969057,243.51866406490558,241.93582044203583,227.6432157928928,215.5303613948492,230.62431787758482,217.99388713924952,210.51645364092354,212.88376294682698,204.83378745207665,187.13351278480252,198.0073793068944,218.5706234382255,193.48154152711862,198.7624526509014,219.72017460989903,221.56973904595793,219.4800786049196,229.3561176094884,216.34849181571613,215.0303008463964,218.82459321538795,223.07244435977336,219.81590397182984,226.30843665215983,218.54834663284183,219.21635431391582,222.85599822689778,230.8002068789498,228.71342863382148,218.00331292358496,217.20481340979484,215.30683915139537,215.07497378037203,221.8618554521149,233.29527664631414,231.71302790974855,217.2018655265889,227.00688114577957,235.86594555156879,232.31724151326327,234.76044297444176,235.21993681088938,233.09059558487846,205.9673886703539,205.79708226552702,190.79136415737483,172.91157891553698,159.2667712554908,160.13318171447187,221.61130419817187
12,1986-12-14 13:52:49+00:00,200.10094813801453,188.04023046355326,192.48863022794654,185.65709761618572,194.5003582095053,199.29522319289723,190.3007596682241,230.58408471897573,219.25160049209376,202.47309344012945,191.3070155108917,208.7420576554099,190.11840214916145,189.1062673150948,194.07152105061814,183.53334655054329,184.8445842298605,203.5592322249712,198.5659175634172,200.91792150945378,215.03369327410883,216.4087239829638,206.49655162396198,211.8032657840258,226.13271454883716,231.38065793931958,234.95752243126654,230.83390783449028,245.53525758872698,233.71586855867403,216.31593421796848,230.07258478509019,235.28374419733723,246.98108116825196,229.67868452257946,217.08378863871377,239.5952007090041,225.3284764563966,219.23599036436468,220.30451251146891,203.72558072060795,185.13718456561776,,214.68757843613253,190.71041079587118,190.27669152216416,232.18986402476492,220.2813256584725,207.52732989312472,223.74617590876136,231.80357632011456,210.77733702151642,219.7015943278234,224.60736988463378,224.16127418232776,220.96789901778135,222.97164296532748,213.53600977614536,223.0181024700804,219.45430764543303,225.71306591115763,210.79016233677598,213.60704008432904,212.25834501544728,210.51109368861458,211.63915663621074,228.74106406228185,235.7717282153714,218.52972706073962,225.36292253598202,236.85515015655767,217.78280193450064,210.75631843219284,212.9492341430662,222.2531097132921,204.97737939345376,195.14557569078949,194.21221189967278,189.63461623566008,178.5002844087503,189.89563609537282,202.71141255205333
13,1986-12-21 13:58:49+00:00,205.40947680587792,197.57679509143,184.75058425397674,186.36194193972872,198.90281580983435,202.2126161622646,198.23955350660532,228.64095349020357,218.30453924374206,211.22593771435396,197.0981982509575,209.95754736277308,188.12541911882732,185.19075765727305,191.4593841649628,176.6046797728052,177.2771600362463,186.3341930100334,200.90337165426,203.0563197412997,215.21400159996332,214.5755139516464,208.9464834250837,216.36226038870836,220.01153524614477,214.53030650433533,231.86957362382316,227.3302847363409,236.37965148014578,233.29956168728174,240.06570353826265,230.98782660958597,220.0379480447816,228.61262777148764,236.70369193053517,225.29898044326447,232.2152407487178,218.94734001479736,225.34800423159373,222.04147156260004,222.18195800018216,203.62351386137482,197.9687464334568,220.1036183246687,192.58848355004054,192.39650679314585,231.8688661399792,224.70033258418022,213.9195220975133,226.38077800231454,225.79426284363237,225.78838226878634,232.43783671651713,224.31552123074331,225.6125523334076,225.04945516839143,232.17423470566834,224.107581855041,225.8155186331173,228.2378615101947,222.53903830867662,210.1249009566674,224.46486354673874,224.3715127524084,221.3860419595048,221.65354662776753,227.60794648093167,229.47144353389092,220.83073570816572,215.46165199903993,231.43020489230017,226.31005937122683,220.485220402245,210.41171711062017,214.01834034052015,211.59932025762677,222.04372388744284,208.84602550732583,203.34064663551604,208.3671384145873,200.5289667347082,211.0650385824346
14,1986-12-30 13:53:19+00:00,209.35806852900825,196.14315242737587,189.43368303254272,187.2203722764231,197.70810969677785,209.50973014906975,204.17941162926672,240.08219761992015,225.75760595099914,212.01372441119332,203.10826584940727,212.4829525938042,195.2449855712827,193.5695388256172,184.38348928489737,175.33279844853863,176.59504685178433,188.2834232740396,201.4532654369695,212.34065972201833,215.7025372368186,213.3896969304074,205.04214065417494,205.1037973950223,213.2899789422012,210.78517095299978,224.18070497515652,225.54468087182852,232.90898627670666,221.19987779002938,213.64909432318197,233.52127290195622,240.01909147212913,238.02881444660943,228.12547822382822,219.48004854920492,232.6987808008604,215.504507486039,211.37940571419583,219.9758190740706,219.73880456939602,196.016026420371,203.65144935180163,224.24142432664928,199.5962773129915,203.72795701016474,239.2656855209292,227.45249721040818,213.86907752181236,222.90478329511075,232.83561059790188,222.47378959519943,238.057481319036,233.4780604362389,228.34477355695492,229.94354952176423,231.88034538953698,201.70515000997887,217.51517464304587,216.80243107312342,213.54596792066852,212.95354655762432,216.67751266344942,219.87280847922875,227.75566112639,231.57820387406892,225.65661508961125,223.0797816880812,212.9375825993431,216.66204201821103,226.73630512976368,222.2064238488156,223.66308217426612,218.99418051422518,221.3598102615778,216.42538997716883,216.8077483328763,198.08007957497483,181.54208222242562,191.94762638021766,189.6336271016354,204.28623588999974
15,1987-01-31 13:54:17+00:00,209.40649316253263,195.9455759650663,198.74267827073948,185.12399202895404,204.78961792569015,212.99902476033128,210.9423250803477,239.12069444825084,224.8608852741947,215.782797591513,208.8552710300706,220.7898264013971,190.5248335618428,187.90588492675394,188.114540474509,188.8177698617034,195.80128889728812,198.15514182956844,204.83757093676644,214.13002691407456,215.32844307293738,213.1168504283237,208.50802819421492,213.93506403418877,213.6935440814846,211.15330016991712,226.2446438635594,225.9939877687853,232.22336336160598,229.26449969840954,227.24568850367976,234.5169055646291,238.88036994101162,241.84227727512496,226.29682940164165,207.56867845351118,226.3907945577926,214.83109919378902,203.68694518982684,205.22746355465233,216.25401493571948,192.4425171539558,203.17239529815578,228.41778982034495,208.16626448078924,216.7612829034879,228.72693832299856,234.10614873316973,238.64228524145383,228.28883988601245,231.48410453748292,227.83560803485048,236.33876261179512,226.4840069360039,226.3698878515654,226.27540999486408,225.09134139806292,,224.3821951249468,230.7572712173133,229.92460076348434,231.52743111575495,228.86707186854485,224.39858168251413,225.53693384761428,234.70760636575045,213.05500374498246,215.1150951210578,209.97114168048464,214.28984251574954,226.11336446185663,233.57976500887054,229.00521298476693,224.95313666667974,232.11108302809222,235.43094597433185,204.62517249426045,189.2040002362663,182.67242306738947,194.2899382919352,184.665839749439,215.2595728979665
16,1987-02-07 14:00:45+00:00,206.54780090860552,202.05638913985908,203.63069095274693,194.2862964885428,209.5982780896654,214.05905323582678,206.86811560465534,230.6531961181566,214.15833074676237,216.4820826607125,207.8161067339588,216.2366181274327,193.32969364110988,189.36441231139796,190.04495821273454,187.40865419192193,188.67947577286606,198.0537755976172,198.52342305130855,210.92608697685304,211.13701261445917,208.65894585356597,200.56621451620927,201.4648201189357,209.32712013593894,214.7308061917621,226.76717811909543,217.14445645851777,235.17324233066284,223.43207166906677,225.80993745309948,229.84146291171004,230.8648420928613,227.5286831916051,212.52394736860333,207.25177991792435,224.05928717474964,216.75260822021372,188.91969111539217,197.09694786332216,216.62774840775958,204.68798449978672,199.09131719235558,216.87600717473194,205.63176024782942,223.61053833041643,237.13913288016295,237.67577190640665,232.4722957810927,233.6930600216478,234.60582302758192,227.35204038096276,227.8093951268341,227.776110804104,225.69413481938466,222.11464049256358,223.78361108412142,206.08475445575044,224.99071356506437,219.74031878013082,233.47888754510043,225.46083184890324,226.6881722224641,230.0064929497773,223.81958313779356,223.42832676315317,228.16833627419555,226.54721239575255,212.6056535628838,214.80944901378183,232.42721397013062,232.3916644441506,226.08444620848655,231.82816486278878,242.67130398726118,227.2790177285091,214.42376401562112,211.78112227480716,197.85425893313803,196.26127655900382,196.34757206612858,220.7019053647865
17,1987-10-21 14:07:25+00:00,188.0134982709596,190.8125745947301,190.71963122270378,192.02267036088784,199.93028462599827,198.8294200411131,194.86661685418883,224.7017954163381,218.4483407186304,199.36531847343684,194.7776499162155,204.2783890863698,176.59509279113328,178.21168014937894,178.82438063471324,177.6748359785133,175.50576163440292,192.1887923759322,198.90090755938593,202.75003170964501,211.5404196083682,208.00490742188876,199.87440651639724,198.43926488080675,207.9209477469484,208.14900058943024,217.96581233121722,223.00165647723765,228.22211539571114,220.47816211918135,218.95924601971808,231.9477453230313,242.61736552207608,236.22696544750113,204.76940896611836,200.10038403793985,224.00477935703216,218.30134027418188,207.56082064143015,217.0894321933596,204.76961315951186,195.279650233746,203.24234136415836,223.47552728334492,195.0609879129243,193.1837090200404,223.48348993234737,218.35069338429815,234.5216552228101,234.86783484677943,228.06629825119515,222.59155871675213,227.76099565538772,224.13678440218982,222.8926257732022,218.6831574562053,214.4886070637762,201.59504477298097,223.29687851562838,238.99421769747048,239.8219159171279,234.3461387585389,236.8601051404253,222.62865682005983,228.73442221347892,223.38555510191927,219.9040098780095,226.9346789412731,218.69427070389216,232.5825750657241,245.2160939416373,250.72781794323984,251.59926557859686,251.42358094656538,233.3551703886693,193.17374453271555,167.75735850041775,162.33689532144118,160.13439355554098,147.4605960343704,151.9120508840066,208.79740532270117
18,1987-11-06 14:07:44+00:00,197.52694439876404,196.56078719369762,198.91856470830652,200.49408093355572,210.1907929760578,210.38864267966966,204.63919460506997,224.05397416631428,221.21501714043842,217.72044612800747,201.3975394296369,206.44468583782762,181.98848052145422,179.36823874341522,182.69413384042895,179.94250984394307,185.8123052124646,195.04335540656896,208.45419171690466,207.85070207904033,212.22658595508437,210.2568275508863,199.75035170076845,205.01556989906882,216.09014148097805,216.86281038846334,233.56813019978978,233.67878337947496,235.3448044933426,226.24536537442972,224.10954548386616,231.25924259987974,239.3362580998173,241.62849271265446,215.98828501079313,216.04249459946791,237.42970087838142,234.1712770564288,217.8753906463426,221.2347575031554,216.2435794222316,193.6275834330481,197.9187081572066,216.18258723975242,197.68602117979188,200.4066644075934,220.249165428451,235.43781831657003,231.90786321288542,234.37525366607798,245.51716744845328,225.6572323128656,225.02662719983186,223.71410603630758,226.14533201283712,217.09834682966013,221.94211054558255,218.7270784305758,235.90084124468254,236.12182903893586,239.7155715147866,234.52900897745386,238.799131614956,229.72698033173762,227.06606779847564,229.8665498354676,226.47684310513463,241.4964890458496,232.88012263613047,235.81902528583996,243.05424149820664,237.32876760896772,246.8771601662393,245.03349215748756,247.87622708747975,228.93935720870684,205.62885122747107,187.3620398337153,170.94978008017398,154.62234573425252,160.01354551412726,212.59751652641998
19,1987-11-15 14:02:09+00:00,199.8831492796751,186.8369894023125,193.38549674350415,198.8635184097119,212.21722276428753,212.0217218839342,206.86190671387297,237.4056815651054,227.00507481344943,215.9556505663218,204.30238682027326,219.51467685703707,192.53917578320906,186.91458898064147,188.57015264128842,182.2071144504571,180.02022045043714,192.46069976362386,206.99374381073054,218.02357668547629,220.78940039492707,217.87431778385718,211.82930569892227,215.4805182257138,209.73180332896675,214.76513312653196,234.59063181572063,233.39585772283021,238.66755019831345,227.4981860280415,226.82717462621036,242.55338499533744,251.17151311389705,255.4389662212785,236.06747258351774,213.0649771425059,238.08733393229795,229.47034753930456,222.85102230340743,230.36553661898438,223.1052238426343,201.6496519704804,201.96825834492103,223.75696161653102,202.1534842865739,204.29515109648702,220.27095319595074,226.71605558921914,234.64928663215622,242.27220838262974,244.19885106561253,234.23092226422443,230.81790642335906,232.82228674264726,231.55615404630447,230.2822704495713,221.70469465292598,216.03423358765946,219.91084029829258,227.43118036324697,234.29834695737006,224.7806126083737,239.14920449882928,236.84646929997976,228.0051880444291,234.5897266617077,229.53592394745596,233.45649336202345,220.73470969879605,224.03975843776357,230.53670763897372,229.50181694476026,237.58033526000233,245.5322075654788,244.74160165358896,232.24950954555135,212.09795265051505,197.90443346445764,179.41486037502497,179.9746968825231,175.4919320357637,219.3947236902997
