dates,satname,nzd0107-0000,nzd0107-0001,nzd0107-0002,nzd0107-0003,nzd0107-0004,nzd0107-0005,nzd0107-0006,nzd0107-0007,nzd0107-0008,nzd0107-0009,nzd0107-0010,nzd0107-0011,nzd0107-0012,nzd0107-0013,nzd0107-0014,nzd0107-0015,nzd0107-0016,nzd0107-0017,nzd0107-0018,nzd0107-0019,nzd0107-0020,nzd0107-0021,nzd0107-0022,nzd0107-0023,nzd0107-0024,nzd0107-0025,nzd0107-0026,nzd0107-0027,nzd0107-0028,nzd0107-0029,nzd0107-0030,nzd0107-0031,nzd0107-0032,nzd0107-0033,nzd0107-0034,nzd0107-0035,nzd0107-0036,nzd0107-0037,nzd0107-0038,nzd0107-0039,nzd0107-0040,nzd0107-0041,nzd0107-0042,nzd0107-0043,nzd0107-0044,nzd0107-0045,nzd0107-0046,nzd0107-0047,nzd0107-0048,nzd0107-0049,nzd0107-0050,nzd0107-0051,nzd0107-0052,nzd0107-0053,nzd0107-0054,nzd0107-0055,nzd0107-0056,nzd0107-0057,nzd0107-0058
2009-01-25 22:01:34+00:00,L7,271.68,361.41,346.43,338.79,333.27,338.27,335.14,,178.13,354.60,342.26,345.10,339.36,337.59,340.34,344.81,354.92,354.71,348.14,347.84,345.82,346.69,104.81,96.38,372.46,362.55,364.44,360.74,358.86,361.23,357.25,362.66,365.61,369.69,364.36,362.64,367.53,112.26,128.07,362.63,367.92,365.89,363.69,362.06,361.82,358.00,358.78,360.20,363.48,360.51,360.32,356.58,349.15,,,,,318.22,
2009-02-02 21:57:22+00:00,L5,303.21,376.81,368.09,349.85,346.89,354.13,352.57,343.12,341.77,340.82,351.50,350.98,350.47,349.33,355.21,357.17,366.51,362.59,354.52,358.59,358.26,357.85,366.99,367.94,372.39,375.95,376.18,376.42,376.14,374.10,374.03,374.06,374.49,374.29,376.87,377.72,378.61,380.08,377.92,378.53,379.53,376.95,374.56,375.22,375.58,374.14,372.08,377.24,375.71,372.63,374.39,370.77,370.70,366.58,367.77,370.08,361.70,352.37,366.36
2009-06-02 22:02:15+00:00,L7,239.44,,412.10,410.47,411.82,390.88,393.95,374.23,371.89,365.24,364.54,375.20,373.55,371.06,116.44,146.48,392.13,389.45,386.57,385.56,389.17,384.62,384.76,383.54,384.65,386.85,386.90,389.21,,122.95,142.04,398.35,396.08,386.42,383.75,400.16,406.54,397.61,406.84,417.70,409.50,408.34,398.08,400.33,,,,386.84,396.03,382.57,385.09,381.31,376.29,369.29,374.55,386.13,373.31,364.60,410.14
2009-06-18 22:02:13+00:00,L7,,,392.91,,,,,,,,,,,,,,,,,,,,,,,,,387.46,,,,,,,,,,,,,404.07,402.03,395.66,397.65,,,,394.07,393.49,390.46,392.09,386.80,383.25,379.99,377.97,379.72,372.73,361.43,410.11
2009-08-05 22:02:01+00:00,L7,366.30,370.70,378.93,381.25,379.81,376.98,372.74,353.90,347.28,342.50,346.44,348.15,,,383.05,375.60,380.07,378.71,371.96,374.41,371.24,360.09,361.37,365.39,371.20,369.92,369.98,101.87,107.87,388.85,375.50,376.38,375.54,381.70,386.77,385.69,383.98,381.25,385.14,383.61,381.48,378.72,376.48,,,,378.72,379.10,381.81,376.99,377.94,373.39,366.68,361.88,360.82,362.14,349.86,341.44,395.89
2009-08-21 22:01:59+00:00,L7,334.06,355.27,350.48,349.14,,,339.12,323.07,320.02,323.50,319.52,328.58,330.47,330.35,338.88,347.95,352.33,347.36,,178.93,345.57,348.37,344.99,345.78,350.03,356.97,353.12,354.12,353.78,351.20,348.62,352.32,352.68,353.57,110.05,113.74,368.40,352.94,353.92,355.71,353.16,353.19,353.61,354.82,350.92,347.53,348.61,349.29,346.53,,,,,343.57,343.13,343.66,331.57,324.16,373.96
2009-09-06 22:01:59+00:00,L7,332.99,353.75,357.59,353.90,345.99,343.51,331.95,323.36,320.00,324.46,323.89,,,,338.30,342.19,347.79,346.66,348.59,342.80,344.82,343.04,350.23,348.10,350.34,351.02,119.87,109.89,346.58,348.27,347.27,349.50,352.27,356.06,357.21,356.80,356.13,353.23,352.98,357.06,352.03,349.97,,,,355.22,353.04,353.25,352.59,354.78,355.09,354.48,348.64,348.67,347.71,347.58,333.40,328.05,358.00
2009-11-25 22:02:33+00:00,L7,,,,,372.34,358.65,352.41,344.51,347.80,347.03,348.73,352.71,354.50,356.92,359.20,,,71.22,369.57,364.96,365.32,363.77,361.64,368.75,371.85,372.86,377.66,374.04,374.37,375.06,,160.26,168.20,391.59,390.01,388.40,,,,,,,,,,,,,,380.70,374.08,368.86,366.43,361.75,360.05,364.36,357.90,356.86,370.89
2009-12-03 22:02:19+00:00,L5,332.85,346.94,350.87,355.55,351.87,345.74,338.93,335.16,330.53,334.76,338.83,341.41,342.17,342.02,347.32,352.78,357.02,351.95,348.07,349.00,347.86,354.30,354.13,356.75,360.09,362.61,366.07,365.22,360.59,362.27,361.43,362.82,363.81,365.89,367.58,366.31,370.13,369.24,370.03,367.63,364.55,364.71,364.18,364.71,360.73,360.95,362.05,362.48,360.81,360.23,363.96,357.56,355.66,354.36,,,,,
2010-01-28 22:03:31+00:00,L7,,,,,,,,,349.70,356.48,357.26,359.65,,,104.56,367.97,372.88,370.00,367.10,368.07,372.29,374.67,378.05,379.96,380.15,378.95,,119.62,127.50,138.06,378.00,382.18,385.07,384.23,384.25,382.96,385.70,381.54,384.09,384.58,381.60,380.38,,,,,380.08,382.00,382.73,380.19,382.06,378.00,373.20,368.36,370.66,373.52,363.73,360.20,365.92
2010-02-05 22:02:41+00:00,L5,319.61,342.60,365.94,371.45,367.78,363.49,358.77,349.75,350.87,350.85,352.63,352.61,354.47,358.30,362.24,363.86,370.74,370.05,364.50,363.62,361.98,366.31,368.26,367.55,368.41,374.44,376.17,373.53,375.19,377.49,376.79,376.05,377.74,380.64,380.83,376.89,378.27,380.29,383.65,382.41,376.79,376.67,377.19,376.56,376.51,375.41,374.18,375.23,374.00,374.08,372.71,369.79,365.55,366.31,368.01,369.96,362.87,356.04,394.27
2010-02-06 21:57:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-21 22:02:44+00:00,L5,325.11,342.41,373.37,381.99,374.89,370.72,363.98,353.95,349.77,352.17,356.67,349.74,349.80,354.41,356.03,365.31,369.26,367.10,372.74,370.34,366.94,368.65,373.55,374.07,377.03,374.22,375.30,373.15,374.00,373.10,371.64,375.88,379.18,389.21,389.24,385.55,384.65,384.71,383.10,382.59,384.21,379.63,378.31,375.02,376.13,377.75,375.38,373.34,375.39,382.69,381.78,374.12,372.06,369.68,366.26,370.47,363.31,356.87,398.92
2010-03-10 21:57:44+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.47,599.74,382.15,398.11,,,,,,,,,,,,,,,,,,368.12,355.97,402.26
2010-03-17 22:03:57+00:00,L7,,336.60,351.63,356.69,350.81,344.54,339.10,329.77,,,113.00,337.59,332.86,337.01,342.66,346.14,352.81,351.79,349.59,347.33,346.75,345.04,346.11,,122.36,358.07,362.11,353.33,357.27,358.51,354.53,355.38,364.98,368.16,362.35,361.05,360.24,361.81,,168.96,164.13,182.22,357.62,356.52,356.96,353.10,353.59,353.76,361.63,360.33,362.09,358.07,351.51,348.73,347.29,,,,
2010-03-26 21:57:49+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.99,389.67,390.10,390.11,388.12,384.46,381.70,,387.55,,,
2010-06-21 22:03:58+00:00,L7,383.21,379.74,365.69,377.23,376.09,,,,,,,,,,,,,,,,,,,,,,,121.11,122.25,130.95,387.22,386.59,394.09,398.86,393.51,386.44,386.41,382.71,384.47,390.66,397.13,385.80,379.87,,120.26,,,393.06,397.55,410.89,385.68,405.65,384.53,370.65,376.06,380.44,370.24,365.62,412.80
2010-07-23 22:04:02+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,115.58,382.26,384.49,386.94,383.18,,,,,,,,,,,,,,,,,,,,,166.49,373.55,367.97,367.11,,,,368.71,360.29,397.56
2010-10-27 22:04:18+00:00,L7,307.48,325.12,323.48,317.26,326.64,333.32,327.32,316.66,319.92,325.38,,,,338.60,339.62,341.61,343.45,344.37,339.80,336.26,336.70,336.71,338.18,336.23,345.85,98.78,100.71,349.27,353.75,353.42,354.18,352.46,354.68,355.98,358.16,355.88,358.80,355.74,352.58,352.91,,198.94,203.92,351.84,347.00,347.78,349.26,348.18,347.20,352.81,348.16,346.38,342.11,339.82,339.10,345.02,336.10,,
2010-11-28 22:04:41+00:00,L7,338.84,356.09,345.46,343.02,346.11,352.14,350.54,340.89,335.54,344.28,,,,354.90,355.21,357.31,362.52,355.50,352.93,354.28,353.83,352.20,356.31,357.03,359.19,99.23,97.78,370.70,368.29,368.51,369.66,366.80,367.52,373.39,376.16,367.52,369.54,367.08,365.47,369.20,120.60,204.05,213.63,369.77,359.23,357.85,364.42,368.74,357.51,359.03,361.15,356.96,357.39,354.08,358.09,363.30,353.96,,
2011-01-07 22:01:44+00:00,L5,322.38,351.96,348.31,340.50,337.93,341.92,342.50,335.47,339.48,343.94,345.28,348.56,344.16,347.87,354.59,352.93,356.09,353.44,351.65,349.14,348.62,348.91,358.52,358.72,361.47,369.12,372.82,367.00,366.83,361.31,364.68,369.90,368.97,363.73,367.70,365.83,365.84,369.93,371.82,370.00,366.58,368.43,368.49,363.87,363.58,359.02,360.68,362.29,364.72,360.42,360.30,355.36,353.61,361.46,362.03,365.09,354.80,352.31,384.46
2011-03-12 22:01:43+00:00,L5,,,,,,,,,,,,,,,364.47,367.84,373.81,371.25,368.81,368.71,363.32,368.30,367.84,370.71,378.51,383.31,385.39,382.36,377.87,377.82,378.91,381.87,384.03,388.14,383.71,377.91,378.07,377.18,380.70,381.10,383.95,383.38,380.75,379.27,377.05,375.37,374.47,,,,,,,,,,,,
2011-04-13 22:01:34+00:00,L5,461.84,463.42,441.04,375.27,412.19,379.18,361.58,353.53,350.95,356.85,355.42,359.02,358.12,362.99,367.10,371.73,378.89,377.75,371.52,368.69,368.47,367.98,375.04,379.54,379.18,380.98,388.06,382.02,385.18,388.50,388.65,382.99,386.67,386.96,384.77,382.83,383.58,380.59,383.44,388.75,386.34,384.40,383.90,383.96,381.26,380.73,382.70,380.41,382.00,381.49,379.53,375.11,373.20,369.55,371.96,379.58,376.25,369.60,384.84
2011-05-07 22:05:25+00:00,L7,,341.36,344.05,340.90,345.59,336.46,,,325.77,324.65,318.61,327.61,323.80,325.62,332.86,331.36,344.28,338.76,332.46,331.35,,129.26,344.25,353.82,360.85,362.44,365.20,360.49,357.43,350.96,346.87,350.19,349.83,353.02,351.30,348.96,101.47,119.17,368.65,359.88,358.26,356.21,354.69,354.52,351.20,354.42,352.55,348.88,351.31,352.73,356.48,351.44,,,,349.19,340.23,329.81,373.56
2011-05-23 22:05:23+00:00,L7,333.29,362.28,368.67,,90.78,367.25,357.82,342.65,337.47,342.93,342.96,344.82,344.70,349.65,356.13,356.20,355.62,357.07,125.45,124.98,364.48,357.37,360.05,367.98,364.22,371.77,373.22,372.06,371.94,364.72,365.86,367.46,368.51,155.82,110.63,390.20,371.41,372.28,374.99,375.22,374.73,374.91,373.88,370.55,367.65,366.38,370.00,371.16,371.67,,,,365.02,359.88,362.04,367.94,358.73,349.98,373.05
2011-07-10 22:05:20+00:00,L7,,,,,,,,,,130.07,358.42,,,,,,,,,,,,,,,122.37,395.34,384.62,383.00,379.16,381.17,391.92,391.05,387.69,393.40,383.91,390.18,392.10,,174.86,184.17,394.31,386.45,394.75,392.73,383.24,380.31,378.19,375.74,380.01,378.66,372.55,366.90,366.83,367.69,,,,
2011-07-26 22:05:18+00:00,L7,,,,,,,,,,,,,,,,142.48,391.86,394.21,387.49,383.05,372.27,374.36,380.04,393.85,396.45,402.84,401.14,399.69,400.04,121.54,145.36,403.83,391.91,394.75,406.50,402.72,408.70,402.50,398.50,411.32,406.76,403.53,397.93,399.94,,,,407.95,397.91,401.68,397.88,381.79,378.08,377.99,372.75,382.07,364.35,366.42,410.58
2011-08-11 22:05:13+00:00,L7,,271.48,348.24,349.55,351.68,356.31,349.25,339.85,338.70,342.49,344.89,344.31,345.92,349.44,,160.17,365.90,354.19,353.56,347.52,347.06,349.60,350.46,353.11,358.93,362.75,367.40,361.63,358.79,143.23,151.51,376.88,366.04,366.42,367.30,366.55,368.30,367.63,368.53,371.64,369.88,367.35,366.80,365.69,365.26,,,382.67,367.53,367.92,365.79,357.78,355.15,354.21,357.24,365.12,347.40,349.70,353.99
2011-08-27 22:05:11+00:00,L7,366.25,409.54,373.11,369.76,370.39,378.57,369.56,367.20,367.49,370.82,368.77,365.85,,,372.23,365.80,373.69,373.41,366.44,365.87,363.54,370.42,380.70,383.32,386.28,391.46,392.96,105.09,109.17,389.30,386.02,393.41,390.92,393.84,392.65,394.14,391.73,395.28,393.31,394.52,391.21,389.37,,,,386.67,388.15,385.91,380.67,381.93,380.58,370.66,372.34,369.70,369.67,373.03,357.70,362.19,378.56
2012-01-18 22:05:49+00:00,L7,244.05,365.48,368.32,360.69,362.41,358.65,348.40,346.04,346.49,350.22,345.37,352.13,354.23,,,134.80,367.57,357.65,350.51,349.02,351.84,349.55,361.56,360.06,367.00,371.67,370.93,372.91,109.65,124.88,368.17,369.84,370.63,374.65,370.06,367.56,369.78,367.07,373.15,375.28,372.45,373.01,370.26,367.88,,,,366.59,363.49,371.31,373.36,361.25,361.83,355.80,356.06,363.01,355.44,347.97,384.59
2012-04-07 22:05:52+00:00,L7,329.66,360.22,355.85,340.34,337.53,332.34,,,201.41,324.73,316.62,322.66,323.29,326.83,330.37,336.53,342.32,341.87,333.03,328.53,332.12,,163.74,343.80,343.54,349.53,353.13,353.06,357.78,345.96,349.45,356.29,356.02,358.97,353.67,352.43,117.40,130.17,140.00,354.62,352.16,345.75,346.91,349.47,344.20,343.23,350.55,353.74,347.69,353.62,348.55,344.84,,,,353.92,332.00,325.44,368.56
2012-04-23 22:06:04+00:00,L7,333.87,368.68,359.93,350.04,344.23,334.61,329.69,323.92,320.47,,124.18,107.39,336.25,340.49,338.51,340.27,344.45,343.59,334.42,335.71,336.66,338.88,338.52,341.89,114.46,121.98,367.28,364.76,363.19,357.59,351.64,359.07,358.96,359.78,358.19,356.88,351.66,352.99,351.12,101.25,189.56,199.94,363.15,358.02,350.45,349.39,357.28,358.63,352.07,354.49,354.30,347.19,341.68,342.21,340.99,,,,
2012-05-02 22:00:07+00:00,L7,425.92,413.12,390.75,375.32,380.49,,,,,,,,356.37,359.66,360.36,362.93,376.26,372.85,370.03,370.94,,,,,97.41,109.63,378.88,387.73,386.22,386.53,382.60,386.97,387.09,389.55,388.85,,,,,113.60,189.86,195.86,393.27,386.18,380.35,382.34,376.99,385.22,389.01,389.14,389.54,383.63,,,,,,,
2012-05-18 22:00:20+00:00,L7,,,,205.37,364.31,354.07,346.09,341.81,338.03,342.28,347.45,346.81,,,,,,113.64,348.00,358.16,358.26,358.91,359.85,367.91,370.65,372.77,382.41,,,,,,174.05,150.96,374.81,377.05,377.63,375.22,377.51,382.08,378.30,374.45,374.34,,,,,,,,366.58,367.41,366.04,353.86,360.45,368.20,353.93,348.68,394.94
2012-07-12 22:06:34+00:00,L7,396.82,399.57,390.67,378.81,378.14,377.65,362.08,353.54,351.95,355.84,357.66,,,,364.71,370.16,374.57,368.85,372.43,377.00,384.65,384.79,385.34,383.56,383.00,392.17,91.06,91.20,385.38,382.66,383.13,380.54,380.19,387.84,386.02,386.11,384.62,386.33,387.06,385.48,387.64,387.66,,134.34,388.06,390.01,382.38,386.23,385.70,383.99,383.52,386.47,387.30,377.90,377.65,383.08,376.12,371.40,385.77
2012-11-17 22:07:47+00:00,L7,351.11,350.22,343.03,342.51,341.61,335.59,327.41,319.57,,175.20,344.83,333.81,337.46,341.11,341.65,341.31,348.66,335.34,329.19,335.13,335.64,332.25,,158.45,136.64,378.10,359.08,356.12,356.87,357.63,354.06,356.97,354.09,357.80,354.66,354.73,351.95,,,175.46,356.69,357.41,358.55,356.45,352.43,353.19,354.95,351.55,349.24,353.67,351.98,341.64,337.42,340.64,,190.64,119.09,,
2013-01-04 22:07:58+00:00,L7,248.04,359.39,364.94,356.19,345.96,347.98,348.51,337.24,334.31,341.38,344.72,347.88,345.91,345.33,,120.60,357.12,354.91,351.02,347.51,347.60,349.21,351.17,355.33,362.70,366.75,365.00,363.71,363.70,117.29,134.50,364.07,371.18,372.99,372.98,367.63,369.93,369.09,369.80,370.02,369.45,368.11,364.82,363.14,361.21,,,360.67,360.34,362.18,366.59,359.53,353.16,352.13,354.45,361.68,356.62,346.27,353.15
2013-02-05 22:08:01+00:00,L7,397.71,376.41,365.61,365.36,,,204.45,360.02,338.38,337.74,347.94,348.68,349.26,355.81,356.14,366.73,363.64,357.14,361.78,116.80,112.85,351.09,360.26,365.07,368.26,375.62,375.60,373.95,377.49,376.46,371.77,372.18,374.82,378.75,96.97,91.22,88.54,374.25,381.56,377.41,375.47,374.21,371.50,367.34,373.27,380.48,381.12,380.77,378.87,383.26,,,,361.61,363.99,373.52,361.77,354.38,378.18
2013-03-09 22:07:57+00:00,L7,379.08,380.23,367.27,359.53,358.85,357.80,353.27,344.09,336.31,336.30,,,,359.44,358.84,359.68,360.92,357.99,356.00,356.66,356.99,357.57,360.35,362.70,367.64,,126.22,112.87,376.25,371.81,372.27,370.29,370.68,375.51,379.19,379.10,378.12,378.71,375.38,376.10,372.56,,,,372.38,376.86,373.63,375.98,372.54,374.62,375.67,375.91,369.49,365.07,369.22,372.43,362.69,352.34,
2013-04-10 22:07:50+00:00,L7,356.29,352.46,349.62,,223.63,366.46,353.91,343.44,344.71,348.01,347.39,347.53,346.46,350.20,350.43,350.52,357.62,,127.96,363.19,363.08,359.56,361.19,365.05,369.60,372.85,374.32,371.80,371.71,368.68,367.14,366.35,,146.82,108.02,385.65,375.62,375.35,374.97,376.14,375.70,374.19,375.33,377.87,373.71,369.72,374.59,372.47,,,,388.34,,,,,,356.33,395.42
2013-04-11 22:07:51+00:00,L8,366.30,366.72,358.39,363.56,365.77,365.90,356.05,344.46,345.23,350.98,351.97,356.99,357.46,350.90,356.25,359.80,361.55,364.92,360.70,361.39,361.74,363.40,369.88,373.97,373.04,382.37,378.50,377.07,375.68,374.31,374.11,372.65,377.20,375.79,378.49,381.37,377.61,376.54,381.37,380.21,381.80,379.76,378.29,374.75,377.11,374.71,376.18,376.56,373.74,373.79,374.65,374.09,367.61,364.33,367.01,368.11,357.78,349.52,392.93
2013-05-12 22:07:41+00:00,L7,339.00,338.85,348.63,351.02,359.87,359.34,351.52,340.48,338.14,341.45,,,346.13,342.99,345.62,347.27,353.99,351.46,350.25,354.06,355.04,353.73,354.30,359.78,367.84,100.20,97.77,366.24,364.53,361.36,363.05,362.63,361.67,362.81,371.89,371.70,371.13,370.50,368.84,374.20,373.43,196.22,200.69,364.80,364.88,364.99,366.05,363.34,362.21,362.15,368.79,369.68,361.67,360.01,363.07,363.62,,,
2013-05-28 22:07:35+00:00,L7,,,,353.02,345.53,341.65,335.11,327.21,326.78,,136.01,351.48,355.68,341.82,,,,,,,,,,,,136.63,386.14,369.56,363.77,366.02,362.33,363.03,365.19,362.67,363.47,360.12,358.95,361.75,360.82,358.54,207.75,206.31,385.74,365.71,363.20,369.06,364.52,362.66,360.40,357.94,354.92,350.10,349.04,347.33,346.41,,,,
2013-06-05 22:13:51+00:00,L8,367.86,370.90,367.55,364.44,367.28,366.08,357.93,348.19,350.82,357.37,359.80,357.52,358.96,361.35,362.69,368.32,373.99,369.14,368.73,369.67,369.06,365.75,370.16,374.49,377.18,387.05,386.82,382.92,385.39,381.62,379.08,380.47,381.12,386.26,388.17,385.91,384.65,383.57,385.70,387.79,380.64,382.57,383.05,381.47,384.90,384.88,380.68,386.83,375.83,379.13,377.98,377.23,372.27,368.52,373.08,381.19,374.07,364.73,386.86
2013-06-21 22:13:43+00:00,L8,486.57,450.37,369.92,369.62,380.08,386.37,366.10,361.16,358.15,359.42,362.76,362.50,361.05,,,,,,,,,,,,,,402.79,390.89,388.77,384.18,385.86,383.32,385.92,390.12,393.85,387.85,387.48,385.39,386.38,392.35,393.16,391.06,396.69,393.95,390.71,392.80,386.65,388.29,388.17,380.63,382.17,379.01,376.28,372.04,381.32,385.41,379.52,372.47,412.14
2013-07-07 22:13:48+00:00,L8,377.85,372.11,361.36,358.64,365.02,368.39,363.83,353.60,355.17,356.24,358.71,356.38,355.06,360.03,,,,,,,,,,,,101.85,388.08,384.36,380.89,377.65,380.93,380.93,383.18,388.43,389.46,384.74,386.76,384.57,385.81,387.56,387.65,385.24,383.33,381.88,383.54,383.61,378.06,382.42,378.95,381.88,379.47,377.21,372.50,369.06,376.18,379.26,372.13,363.45,399.49
2013-07-15 22:07:11+00:00,L7,,,,,,,355.16,349.56,351.33,348.44,352.56,,,356.42,,,,,,,,,,,,,92.54,104.32,376.32,369.26,372.60,373.51,374.75,377.25,377.98,381.48,377.27,379.36,380.26,379.45,375.19,165.27,216.77,,374.93,378.98,375.84,374.00,371.71,374.34,374.56,369.74,369.93,371.22,369.92,375.45,368.31,359.17,
2013-09-01 22:07:18+00:00,L7,386.35,394.24,387.46,364.78,357.25,352.18,351.28,,147.83,352.23,345.03,348.37,350.05,350.97,356.20,359.68,367.34,366.78,366.88,368.47,365.26,,95.91,93.95,379.97,374.93,376.88,373.39,371.76,369.59,376.09,379.22,380.60,382.59,381.30,382.24,380.22,109.56,130.47,156.43,380.84,385.74,379.68,378.40,373.97,376.63,376.43,384.82,381.42,382.06,377.45,371.07,367.27,,,,364.40,357.00,387.50
2013-09-17 22:07:29+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,141.78,356.47,355.39,357.50,358.16,357.88,358.14,357.25,120.30,114.87,109.94,384.31,367.83,370.11,370.25,366.30,366.08,369.15,363.80,371.17,367.32,365.04,362.18,366.08,,,,353.94,354.86,362.52,353.76,347.01,388.18
2013-10-03 22:07:40+00:00,L7,366.74,368.71,367.29,360.06,354.11,344.12,,,174.23,350.56,340.56,339.69,339.72,326.94,317.12,195.12,221.91,305.18,351.52,353.63,352.51,119.75,109.47,108.14,364.57,370.01,374.80,365.94,364.65,366.65,365.53,367.39,367.33,367.44,365.82,359.75,108.93,117.49,127.04,375.39,370.08,371.50,368.57,363.82,362.57,368.84,369.89,365.28,364.01,365.95,362.34,353.79,,,,349.69,342.18,340.04,379.12
2013-10-11 22:13:41+00:00,L8,,,,,,,,,,,,,349.08,351.77,356.75,360.14,363.80,369.83,371.13,374.45,371.73,377.33,373.50,376.69,373.53,382.86,381.49,379.09,375.29,379.37,377.12,381.24,378.48,378.71,377.36,379.25,372.66,377.81,377.47,379.50,378.76,381.73,378.51,373.35,371.89,376.45,373.81,369.30,369.43,374.28,373.29,363.76,364.02,360.63,363.82,369.98,360.64,352.25,393.80
2013-10-19 22:07:51+00:00,L7,,,359.51,361.28,355.50,349.31,341.50,334.41,331.94,333.78,333.48,329.88,,,128.60,346.62,356.86,355.61,356.55,353.87,356.52,359.40,358.21,356.43,359.74,361.43,362.77,,122.92,133.74,365.27,365.01,366.14,365.94,365.19,362.62,363.54,366.31,367.71,370.96,366.43,366.12,365.71,,,,371.35,366.22,364.08,366.96,363.96,358.56,356.73,355.80,356.31,354.90,344.96,339.31,377.40
2013-12-14 22:13:21+00:00,L8,360.90,370.67,381.07,377.51,371.16,363.01,356.77,348.55,349.37,350.31,356.33,353.84,351.94,359.38,361.07,364.62,373.24,371.27,370.60,368.81,369.61,368.39,372.98,377.48,377.57,381.26,384.14,381.07,376.35,378.43,378.19,380.81,381.13,381.13,385.85,384.65,383.77,383.81,384.39,391.10,388.45,389.25,384.70,387.19,386.06,385.92,382.01,378.16,374.61,379.52,380.65,377.26,370.06,367.20,370.18,377.44,370.58,366.78,382.46
2014-01-31 22:12:52+00:00,L8,338.79,340.59,345.96,357.25,349.97,344.82,341.39,333.20,330.02,335.39,333.16,334.46,339.01,345.22,350.90,349.55,358.45,353.37,349.97,351.55,352.40,352.32,355.79,354.24,361.14,364.23,366.44,362.67,362.51,360.63,362.53,364.80,366.31,370.40,367.71,368.81,370.15,367.14,369.82,368.00,370.60,369.00,371.55,368.23,363.81,364.32,365.98,357.83,361.48,361.06,360.19,357.12,356.09,355.67,353.26,357.88,351.13,343.55,387.67
2014-02-01 22:02:30+00:00,L7,,,,,,,,245.72,317.51,323.92,,,,,,,,,332.79,334.95,334.69,330.61,338.11,339.74,349.04,,,,,,155.92,352.35,349.47,347.65,348.10,348.66,351.60,352.21,352.45,352.11,352.28,,,,,,,,345.81,348.50,348.44,345.91,342.73,341.76,344.30,349.38,336.33,331.19,
2014-03-20 22:12:13+00:00,L8,343.13,339.48,332.56,340.85,346.04,340.06,331.81,327.07,328.09,334.39,325.92,332.18,331.34,334.52,343.81,341.20,350.77,345.79,341.77,341.83,346.24,346.10,350.22,348.85,355.03,365.90,366.11,357.24,350.79,354.25,347.40,351.66,353.06,361.30,355.52,358.30,361.24,366.48,359.95,364.26,360.99,366.71,371.41,365.90,365.93,372.44,370.28,368.86,357.39,359.78,358.55,356.79,343.47,,,,,,
2014-03-28 22:08:46+00:00,L7,259.18,375.86,360.61,363.79,365.29,361.51,355.72,344.81,347.40,351.36,352.97,353.06,355.37,357.83,115.71,145.19,370.79,365.51,363.27,361.94,365.28,362.95,373.11,377.86,378.71,382.74,380.35,378.23,376.89,135.29,140.90,379.88,379.31,379.37,382.28,379.98,380.77,380.25,382.01,384.84,385.73,382.86,382.34,380.95,,,,,373.60,373.78,376.98,372.44,370.52,365.58,369.91,377.86,366.68,358.48,397.28
2014-04-05 22:11:58+00:00,L8,363.84,366.82,353.10,354.13,362.76,356.58,350.92,336.42,333.87,337.21,336.61,340.72,343.19,348.50,354.01,352.23,359.87,357.22,353.95,356.36,359.84,356.45,360.03,362.18,367.21,368.45,368.07,373.55,370.70,366.43,363.83,369.34,370.14,371.42,370.54,370.81,374.69,372.26,370.52,372.31,371.09,374.02,375.32,372.84,366.74,371.59,367.08,368.07,364.23,364.97,366.71,363.23,358.91,359.10,357.97,360.35,356.48,348.34,392.28
2014-04-21 22:11:42+00:00,L8,372.15,373.67,360.52,359.47,364.42,363.97,357.55,344.56,344.48,344.99,346.67,349.23,349.39,346.99,353.20,355.01,361.32,364.40,366.40,365.29,366.23,360.42,363.87,370.22,369.24,381.91,383.45,381.06,383.56,380.09,374.84,375.85,377.76,378.02,376.34,374.24,374.75,376.85,375.31,378.46,376.15,377.13,378.74,377.85,369.47,372.95,373.26,368.63,368.93,368.90,371.17,366.63,364.42,364.50,364.13,368.91,361.98,351.12,400.17
2014-04-29 22:09:01+00:00,L7,251.31,362.01,358.89,358.11,358.44,359.59,349.93,339.47,334.27,337.47,333.61,344.54,345.33,,161.48,156.30,362.74,360.44,362.39,358.43,362.89,360.70,371.96,372.68,375.08,374.54,376.32,378.54,143.68,161.12,365.00,373.18,376.47,375.60,373.13,372.88,369.23,370.93,372.82,373.77,372.57,369.27,369.87,369.16,,,,366.55,364.49,363.87,368.63,361.65,359.20,354.75,357.88,361.81,350.26,344.26,392.13
2014-05-15 22:09:08+00:00,L7,350.96,,228.22,358.33,360.98,360.80,355.50,232.21,228.76,162.19,121.41,115.18,91.94,,,,,,,,,,,,,,374.42,374.13,369.13,367.49,,181.42,369.70,378.51,375.20,374.64,374.90,373.54,372.77,376.09,374.61,372.08,374.94,369.51,364.72,367.78,,,,371.09,369.72,365.48,363.06,359.23,359.79,363.62,356.53,348.48,393.58
