,dates,chi0322-0000,chi0322-0001,chi0322-0002,chi0322-0003,chi0322-0004,chi0322-0005,chi0322-0006,chi0322-0007,chi0322-0008
0,1985-01-25 14:04:03+00:00,247.52587018373066,246.09163149316714,240.33652532111785,241.1842125456968,242.26902278417634,,,,
1,1986-01-28 14:00:46+00:00,234.0200721779574,227.1559457982093,234.48008919869315,229.8248229042329,232.18758117783173,241.21364006796227,234.07247473348545,227.24618277469634,
2,1986-02-04 14:06:47+00:00,239.57858567879086,227.94711017991565,225.7076137486059,230.30817635868326,235.08405746241866,231.3201579338327,230.4684648211503,241.58170379760153,
3,1986-03-01 14:00:01+00:00,241.04108639164428,223.654211492703,223.6512509825595,221.2676625936892,229.58173533689856,218.36641924645713,224.36629262973472,217.44995539811922,
4,1986-03-17 13:59:42+00:00,225.41453227992272,230.39412776321913,227.1191743616231,234.24928373070495,248.39604391634472,242.49160087408154,239.30254892383718,253.39562632067825,224.3271289961322
5,1986-04-02 13:59:23+00:00,220.38363401914938,209.7432008732931,220.7515805306569,233.05226572460361,247.25256518723822,229.91944451453227,235.74315929446894,253.2436135955987,239.5160946511245
6,1986-05-04 13:58:38+00:00,199.57566227163213,197.06439677183874,205.78802446762052,207.96430489074712,213.0522224050784,215.7298217135742,206.18272473263028,,
7,1986-05-20 13:58:12+00:00,195.93711676555895,169.5700994541415,172.38684654092808,173.6765598636186,180.3889170882088,164.58338945319852,161.06002120921434,,
8,1986-06-05 13:57:43+00:00,225.3754207524972,204.55763099513604,199.41988482783742,200.58547375818816,210.67985929107283,209.40118697060979,206.12968861234936,,
9,1986-08-31 14:00:53+00:00,203.52798821882658,188.7638916662226,194.86151123581217,189.2072355711966,184.86766740891923,190.76714342249883,194.03781845290112,174.60180133981916,
10,1986-11-03 13:58:46+00:00,229.64321152996274,218.41135798117256,213.40256041299088,210.18455676065722,223.51251897347314,214.11045162911054,210.90021547325833,215.26391907455877,
11,1986-11-28 13:51:58+00:00,205.95513902906467,206.94337133490023,188.79748653864098,183.66943422313463,,,,,
12,1986-12-14 13:52:25+00:00,235.7655245768922,218.76890133794444,211.5443808116076,206.49374192494338,210.12265366537952,212.82041256076855,223.90417814473128,216.94750400850955,
13,1986-12-30 13:52:55+00:00,238.41516303244654,219.0635747701355,213.164443011431,207.74309337609486,203.27981370912082,207.93298817587174,221.42099534571463,224.623727735159,
14,1987-01-31 13:53:53+00:00,220.09160214052886,208.8003003346315,224.32588640849718,226.30670607065022,226.435365530198,218.7309657741408,224.97864350395338,224.67891445901898,
15,1987-02-07 14:00:21+00:00,224.67533185366418,213.45814985767507,232.10738336982575,235.14777775316537,231.7720913673357,222.70612444544975,228.28359529627357,237.6958683156203,
16,1987-03-27 14:02:09+00:00,232.78946954301674,221.619453533384,232.16425495268456,235.07854144400594,239.4793886564701,250.68393436595096,232.86452675432133,236.30977738297665,
17,1987-10-21 14:07:25+00:00,183.83801370700994,182.0849227191613,202.03619346072782,202.06667583007246,158.70046675880485,,,,
18,1987-11-06 14:07:44+00:00,192.73213294610503,191.08353500133887,210.5696276518835,208.10983323887854,176.7474130618942,,,,
19,1988-01-18 14:02:48+00:00,,,,,,,,,
20,1988-02-26 14:09:36+00:00,176.48492766362565,177.3032549243056,193.61619217669335,195.87346310028252,187.26993479148106,,,,
21,1988-04-07 14:03:45+00:00,200.61182697539942,210.98720011847018,221.94927531054225,219.400191937331,240.93460856804955,233.09533442117458,,,
22,1988-04-30 14:10:04+00:00,210.1972892932432,216.79419617253845,231.10178343071829,231.2256385168447,243.4278636939969,224.54853365351005,,,
23,1988-05-25 14:04:07+00:00,200.06088961969024,220.76927689968477,241.7854846896481,245.41938739556144,272.34482672154235,267.7327477448244,226.4057739631226,,
24,1988-06-01 14:10:21+00:00,205.47319470514398,220.5451075834841,235.60707689370912,233.7454857996129,254.67024179625798,267.135517612984,192.91864534437155,,252.39031740500565
25,1988-06-10 14:04:12+00:00,,221.6566685529495,233.71081554510076,244.98060094780652,269.16111596706435,262.1812893194338,212.77180014063438,,227.36794186453767
26,1988-07-19 14:10:33+00:00,234.7096288626703,236.19770017372693,228.45630428020684,225.48939408159214,228.33982927487628,232.80236287616594,215.75386930744511,181.9282193895404,258.0979849751598
27,1988-08-04 14:10:35+00:00,252.06201700672605,231.4307661106819,224.3725456316363,229.14474393325474,222.65911430753047,227.0134378935751,219.72318915119678,209.92882709899007,251.21522861920081
28,1988-08-20 14:10:36+00:00,230.1775955112666,219.17520786431535,223.3818952073556,223.83106581683444,223.8528432118898,219.85909575593095,204.36095290482015,206.60919115334195,243.9283710667673
29,1988-09-14 14:04:25+00:00,210.00113248203115,211.76966785886177,212.4272287846924,217.1690522316279,217.40869650269255,217.94742508808835,183.250363854399,,227.8903700858989
30,1988-11-01 14:04:16+00:00,243.72437771617768,231.50858736294785,228.7086496902272,225.58504653222087,228.48264312106724,228.27669862147755,205.9308744944492,251.6660604927622,253.87786217094413
31,1988-11-17 14:04:14+00:00,226.52413889197533,218.32300111883993,214.7385547194913,224.19887124014653,228.77316345894306,228.4337172995293,204.32874159727723,251.19058434899827,260.5269213577356
32,1988-12-19 14:04:00+00:00,246.32439913748863,236.36596181849907,227.9900732212803,234.56162880608417,247.7045042428858,244.2046243050324,203.0033517175279,260.772138233266,273.1084432119874
33,1989-01-11 14:10:04+00:00,207.01163097942117,219.0021360935771,224.5793783619331,232.44072248403168,240.71125369081153,235.15942124074886,166.41724124153825,256.51824404157367,242.61055229682432
34,1989-01-20 14:03:39+00:00,245.21240386674359,235.42783231121436,238.70895248878338,242.82310128790343,254.54458136056445,262.8984394578812,193.45172295506057,273.9208157354692,278.19793394714986
35,1989-02-21 14:03:35+00:00,242.52907004140783,243.41986857998535,248.41903506154975,246.00138923413422,255.0651762077211,258.04963524467536,218.6630200968545,270.77899001003044,276.38199042473735
36,1989-03-25 14:02:36+00:00,254.10889380321342,247.57356153914145,251.05743767159956,253.5571534545437,264.3816281414902,219.99538042004906,228.37767826153058,284.91271711747584,285.48112154382585
37,1989-04-10 14:02:49+00:00,236.08161846093367,232.63285661659367,240.28322661747308,245.4759700473606,245.03920022082667,192.44514640388292,221.41185041203244,270.0566063578817,278.76522359727926
38,1989-06-04 14:08:05+00:00,245.99195826879833,245.3127770449803,247.66949870533102,242.2263101477106,188.60264482304757,,249.65677174376466,270.5845626398116,262.56205877889346
39,1989-09-08 14:06:00+00:00,247.69366975079382,229.33191886195235,215.9068392189259,193.45066280609515,161.646587391132,183.34245708034422,224.1740745015671,252.3054123382117,261.28155071461674
40,1989-09-24 14:05:35+00:00,257.61781398861535,230.86619889989086,223.89037974337677,193.94840078879471,170.32063041945557,199.8129480656594,234.91540272149103,258.7791623645375,262.5034135196293
41,1989-10-03 13:59:20+00:00,250.61770699937694,220.6430745111602,220.8099864579129,195.53774497588597,178.92417762666454,189.54186849823816,240.75003509193985,255.51454945467646,258.7270249287588
