,dates,mex0495-0000,mex0495-0001,mex0495-0002,mex0495-0003,mex0495-0004,mex0495-0005,mex0495-0006,mex0495-0007,mex0495-0008,mex0495-0009,mex0495-0010,mex0495-0011,mex0495-0012,mex0495-0013,mex0495-0014,mex0495-0015,mex0495-0016,mex0495-0017,mex0495-0018,mex0495-0019,mex0495-0020,mex0495-0021,mex0495-0022,mex0495-0023,mex0495-0024,mex0495-0025,mex0495-0026,mex0495-0027,mex0495-0028,mex0495-0029,mex0495-0030,mex0495-0031,mex0495-0032,mex0495-0033,mex0495-0034,mex0495-0035,mex0495-0036,mex0495-0037,mex0495-0038,mex0495-0039,mex0495-0040,mex0495-0041,mex0495-0042,mex0495-0043,mex0495-0044,mex0495-0045,mex0495-0046,mex0495-0047,mex0495-0048,mex0495-0049,mex0495-0050,mex0495-0051,mex0495-0052
0,1986-04-21 17:30:52+00:00,257.05507086150226,225.20570378579924,221.58299684207788,218.4372646367719,222.08864749623055,225.59019867934944,220.871842071365,218.99041325951237,219.5172242761775,220.85116198426476,223.14811215311366,227.05645884555386,228.62302454424554,232.26074583194074,229.56241022273522,228.2797886087551,227.96785425837936,225.19439257270705,232.12865382783085,241.96122036553984,254.44234765432356,249.03878412283143,241.1723503816265,242.48712966339045,242.92877728146468,244.01355588934112,249.41023211541707,250.3005569288766,255.24103452011894,256.69709071950604,261.5043397407858,271.28538509835835,262.5631086663161,261.0620430855981,261.2286510413775,263.9550548396551,267.99029333724394,266.7837439549752,271.62810486332677,278.48563597928955,272.85602779673576,264.66123855299725,261.4438578976672,262.8441238659586,263.9181420165337,260.77850376996173,255.23351743032129,256.95600277443157,245.6798968410617,236.13625508496926,225.40014786683096,219.37122427310015,223.9131610276296
1,1987-06-11 17:30:05+00:00,255.0438448718238,233.85934824541323,226.24761547358713,222.0043919993705,220.3617107877424,226.9474463838404,221.52007421501682,223.66132628962362,228.51100775719158,230.05453704713346,234.61132646322375,234.59037537747793,241.15576904627721,235.3241648688827,237.10899495067656,234.12991208772576,231.09584152630862,233.7669112391987,236.01951520357082,246.26475638859176,249.46600251919145,243.63555429838775,239.801646030904,243.8568415381627,249.81485806832276,245.1926239380146,255.04008638860603,251.19110115163198,251.64953905159544,251.24219418967465,259.8742205672973,260.69246371163314,254.9214246875502,249.28900199660876,249.14144366778558,247.37951111658683,253.51881578534608,245.96772284544025,241.56546659569207,244.29952307815415,238.68992633718088,234.58680152344806,230.86576261466848,239.0246531538134,248.3830515163607,238.6012176774231,241.9950284894935,242.99692507370736,233.06934504413448,227.63389519577754,218.61299924759024,217.65954306686373,221.79411888189588
2,1987-06-27 17:30:26+00:00,257.14823820695284,228.53330755563016,222.77523986961302,219.8663169058219,219.39623230498333,224.15936782028592,216.315805096305,219.36791991090212,215.86710608432395,222.0703214931532,220.54301627277897,224.11191679313532,226.02639163923925,222.3665377882013,226.72619246185212,221.73840859713607,222.9543913928697,221.9190321076263,227.65456415342356,233.21618506118745,239.57250895059718,232.98446163234027,225.66122656775576,227.81801048224486,226.60340729087113,226.44766756149156,231.75036209435086,234.91671015445158,238.45700720390636,240.84986631839772,248.0544289073229,249.3366970958918,242.98063065620912,233.17455471753507,234.6391695901705,233.82668813459247,229.69196102785725,230.999299351741,232.57642481688322,234.93120097670652,234.49374933703223,223.2330441641347,225.07565472752688,226.12429932378626,233.87857419454744,228.3200768089692,233.6419438859276,237.58224165689413,228.52958331262295,222.23656246574552,217.00893196676066,216.49367384311952,216.9609125766388
3,1987-07-13 17:30:44+00:00,243.09551142016838,217.68770226989096,213.20521551369694,206.67966372765267,214.8497313767706,219.59848660520282,214.50470182349378,211.2430844317914,219.30902511532096,221.73538015803126,224.3584811578153,225.41415560764347,232.40411841642776,230.8792895308519,226.5552559459319,224.52112697550183,221.53111627718306,227.37550718100908,226.78265022213972,233.54897131588572,241.30681909851273,232.37874751261194,227.5723011196003,226.4136009579959,238.5747617349078,233.3889537148426,242.49059366078646,238.88462200901625,244.2131023878542,242.97656422715477,250.31497983569093,250.61306474133968,245.52428769148952,238.82962426459625,239.42354799966347,240.30058340581212,238.7099813192283,231.2822936234753,232.7829639617622,229.41882240596595,229.995309857405,225.72518468403493,226.1875224288444,228.48148861576016,235.77854643548147,226.54250644246912,229.32089609580373,234.40420567577868,227.77606918167555,223.06120156921165,216.5835297444762,216.04811498123365,222.52167845759232
4,1987-07-20 17:37:02+00:00,240.12100316100992,219.24004719734154,213.05369584607365,207.46557053821644,208.99267221661256,219.6119072522178,214.41797769582575,214.03867255536258,210.6429911226054,212.6575039081292,210.80995659077402,214.42761865657252,220.98743807608554,216.0315664122872,219.13710302532382,210.1075118247794,214.27596643045214,216.6137576111214,230.17245886678765,237.14125679235212,244.66014007613973,233.62693606779618,230.03101317166582,227.72258491644106,231.1869200858635,222.71098342333556,235.85664349879204,229.96346613796658,234.76802944888206,235.69699476880004,241.25692846427032,244.58317580919987,240.17999526798707,232.29607287205917,232.48354120893973,238.03719418326523,234.02355724812804,233.48491967670358,247.33934681810894,247.80054563231172,246.6102796743305,234.44515351368722,229.87968417277423,234.62702275090425,236.4553899734634,233.07243803586493,236.12222811718746,238.2988627972775,233.8084416330895,232.63241751410408,225.47503593355987,224.53900177176348,230.47380557823175
5,1990-05-02 17:25:42+00:00,274.30688243047047,266.1079783072547,252.40843705753562,255.8642422840438,256.920970697551,259.5510164248082,256.45928825931026,255.60956260475183,,,,,,,,,,,,,,303.00525907907684,293.578636321951,291.1490844910812,291.1178347447651,299.7188214354005,302.5608669433779,302.0970828391638,297.26705099025935,298.79683690835884,300.3685866688404,308.6793224996568,302.5551384837131,300.6972634566233,298.6324179570343,300.3518719619644,,292.9567306569957,,299.4021467591364,295.07560858414394,286.6785793685524,286.2443672374061,,,,,,279.91666944034455,270.62357185647204,253.1069872214626,251.0353258920815,251.7659318902692
6,1991-04-03 17:27:15+00:00,256.0188263148202,236.41210835493422,219.32108442574622,219.52591044870698,222.28353435396397,221.4056133211624,220.12717047623778,222.40501030811834,219.62919044087784,226.65302454759757,231.39650695613727,234.3913778035842,236.80249006048945,236.78937595832855,241.2214192208128,239.57287321477082,243.6658994581501,247.23471248655375,249.52753840852165,255.00813904627228,262.8950489402675,267.7708383381983,259.66795257605486,258.92882853565993,255.5447793032691,263.25891567876477,265.8125480588758,265.7407974040716,263.79818911613074,267.6139894660781,267.5531944630387,275.6897813095049,269.06433758249113,263.92580174995425,265.5804037539813,270.42628905347226,272.1200621956386,269.40769736427296,271.46906554114196,274.2726616248773,267.8025180558349,262.31555804420407,264.10684153103847,267.0764615742496,272.7600737095716,270.58410685414304,270.2050392687125,267.5164375269827,257.8740889346384,253.52472060403693,242.94532254580548,239.74539518018742,239.70899813080555
7,1992-01-23 17:36:02+00:00,221.7183874067629,219.6545767084982,206.11065108968808,202.6115157755317,205.1617355374805,206.98968197477691,210.1650731795193,207.92353742174703,204.64456365839953,207.3156997054617,208.9090243039691,213.08558462598455,216.46505760967145,220.83174057269548,221.3084983881934,219.475527590789,220.87915421052526,230.03858581641083,232.9345726654839,238.72670841136616,245.96818316293903,246.19388876209618,236.5682224887942,232.73935959435178,234.45907201316317,235.69516611769683,238.93108837696744,237.42423481857412,237.05504966948052,237.42886187893833,240.05155324171082,245.03837038315706,237.88678049469976,238.06910874101996,243.39063652517714,238.41820562373144,232.1051752325962,231.69357134181178,231.10281878404797,234.52150033842503,238.1521560791481,229.58878054169293,232.2721166153503,,,,,225.5418574958967,218.9951870407536,210.27797871409115,204.78944827743157,203.82354681290474,202.33978498100947
8,1992-08-27 17:27:58+00:00,224.76545393797903,213.50339789879007,208.00988977621412,199.77745352310552,206.95753424100698,213.48688761195586,209.97874664351104,204.2196892841443,207.16413554707617,215.6478388480519,214.96293685817218,213.8841957634861,220.801458333932,217.01536027498065,221.34685434186457,217.22281903169818,221.0117365776071,218.97484235341392,219.9468918091154,230.53478038349445,233.79313601837325,231.33304517920493,222.8940493834093,220.6722243282365,225.20784464758862,226.10860812995733,232.20757919382476,232.71185696549406,231.92871724031792,238.01736295262222,240.02579467659888,244.42070348456616,235.97006832317157,231.1435847140699,230.1086774545744,229.47674893846275,228.40957397949177,217.17373811071423,220.6335653855329,221.7488898811885,216.78225260142892,214.95649940307737,210.89427738129402,217.65494958571966,,,,201.12598445498384,198.32490653013565,196.0496142699344,196.9685547648594,197.3897776271907,204.12626177310813
9,1992-09-03 17:34:03+00:00,237.11517410583104,219.09160257987833,213.24755092139713,203.4690792405906,211.42423512370488,212.5121420020785,208.91286927625816,204.8673246202326,201.7055356548459,211.8389057750171,217.91227127738668,215.92226448740857,220.74256113275146,221.405117444427,219.52283681789402,215.73335942195547,215.95044336343892,217.41457150913942,216.67703262864023,230.92519837481856,234.42030522937438,228.3432103664496,221.67225780068236,219.8546194704341,218.92399690259808,218.76906680382092,226.89409838477303,229.2909862589086,230.27317214687784,233.73236286955012,238.07444325773116,242.080031684023,228.30562434132005,225.64047883843776,222.6815271567355,219.14976966090973,218.86639026758536,214.48922724137776,217.3185398614787,222.1527098672511,218.04195476283002,219.16875042721642,219.33607001816458,225.07614262221654,,,,216.21909894702412,209.1058916833543,203.90159957352614,198.16361655761702,203.73770460066532,209.27714222557296
