,dates,mex0495-0000,mex0495-0001,mex0495-0002,mex0495-0003,mex0495-0004,mex0495-0005,mex0495-0006,mex0495-0007,mex0495-0008,mex0495-0009,mex0495-0010,mex0495-0011,mex0495-0012,mex0495-0013,mex0495-0014,mex0495-0015,mex0495-0016,mex0495-0017,mex0495-0018,mex0495-0019,mex0495-0020,mex0495-0021,mex0495-0022,mex0495-0023,mex0495-0024,mex0495-0025,mex0495-0026,mex0495-0027,mex0495-0028,mex0495-0029,mex0495-0030,mex0495-0031,mex0495-0032,mex0495-0033,mex0495-0034,mex0495-0035,mex0495-0036,mex0495-0037,mex0495-0038,mex0495-0039,mex0495-0040,mex0495-0041,mex0495-0042,mex0495-0043,mex0495-0044,mex0495-0045,mex0495-0046,mex0495-0047,mex0495-0048,mex0495-0049,mex0495-0050,mex0495-0051,mex0495-0052
0,1986-04-21 17:30:52+00:00,252.86574978881714,221.66089364737337,217.7427858587832,214.59705365347725,217.89932642354543,222.04538854092357,217.03163108807033,215.1502022762177,215.32790320349238,216.66184091157965,218.53985897316005,222.44820566560026,224.01477136429193,227.14046452088115,224.44212891167564,222.51947213381308,222.20753778343735,218.6111737442019,225.5454349993257,235.3780015370347,247.8591288258184,242.45556529432628,234.58913155312135,235.9039108348853,237.16846080652266,237.43033706083597,242.82701328691192,244.5402404539346,249.48071804517693,250.11387189100088,254.92112091228063,264.7021662698532,255.97988983781096,254.47882425709292,254.64543221287232,257.3718360111499,261.4070745087388,260.20052512647004,265.0448860348216,271.9024171507844,266.2728089682306,258.0780197244921,254.86063906916206,256.2609050374534,257.33492318802854,254.19528494145658,247.55309546373192,249.2755808078422,239.09667801255654,229.5530362564641,218.8169290383258,213.61090779815814,217.32994219912445
1,1987-06-11 17:30:05+00:00,258.3045391411908,236.6183972425699,229.23658522050687,224.99336174629025,223.62240505710938,229.70649538099707,224.50904396193656,226.65029603654335,231.77170202655856,233.31523131650044,238.19809015952742,238.1771390737816,244.7425327425809,239.30945786477568,241.09428794656955,238.61336670810536,235.57929614668822,238.89085937677538,241.1434633411475,251.38870452616845,254.58995065676814,248.75950243596444,244.9255941684807,248.9807896757394,254.29831268870237,250.3165720755913,260.1640345261827,255.6745557720116,256.13299367197504,256.36614232725134,264.998168704874,265.8164118492098,260.0453728251269,254.41295013418545,254.26539180536227,252.50345925416352,258.64276392292277,251.09167098301694,246.68941473326876,249.42347121573084,243.81387447475757,239.71074966102475,235.98971075224517,244.1486012913901,253.50699965393738,243.7251658149998,247.97296798333298,248.97486456754683,238.19329318171117,232.75784333335423,223.73694738516693,222.14299768724334,226.91806701947257
2,1987-06-27 17:30:26+00:00,260.43851834351176,231.3173907481031,225.79132999479205,222.88240703100092,222.68651244154228,226.94345101275886,219.33189522148405,222.38401003608115,219.1573862208829,225.36060162971214,224.1623244229938,227.73122494335016,229.64569978945408,226.38799128844,230.74764596209081,226.2625437849046,227.47852658063823,227.0894723222189,232.82500436801618,238.38662527578006,244.7429491651898,238.1549018469329,230.83166678234838,232.98845069683748,231.12754247863967,231.61810777608417,236.92080230894348,239.44084534222011,242.9811423916749,246.02030653299033,253.2248691219155,254.5071373104844,248.15107087080173,238.3449949321277,239.8096098047631,238.9971283491851,234.86240124244986,236.16973956633362,237.74686503147583,240.10164119129914,239.66418955162484,228.4034843787273,230.2460949421195,231.29473953837888,239.04901440914006,233.4905170235618,239.67412413628563,243.61442190725217,233.70002352721556,227.40700268033814,222.17937218135327,221.01780903088806,222.13135279123142
3,1987-07-13 17:30:44+00:00,249.4197817147287,223.0390079037497,219.0024632837106,212.47691149766632,221.17400167133093,224.94979223906157,220.30194959350743,217.04033220180506,225.6332954098813,228.0596504525916,231.31517848183168,232.37085293165984,239.36081574044414,238.60895322420345,234.28491963928343,233.21699863052228,230.2269879322035,237.3136462153182,236.72078925644882,243.48711035019483,251.24495813282184,242.31688654692104,237.5104401539094,236.351739992305,247.27063338992826,243.3270927491517,252.42873269509556,247.5804936640367,252.90897404287466,252.91470326146387,260.25311887000004,260.5512037756488,255.46242672579862,248.76776329890535,249.36168703397257,250.23872244012122,248.6481203535374,241.22043265778441,242.7211029960713,239.35696144027506,239.9334488917141,235.66332371834403,236.1256614631535,238.41962765006926,245.71668546979058,236.48064547677822,240.915391635831,245.99870121580597,237.71420821598466,232.99934060352075,226.5216687787853,224.7439866362541,232.45981749190142
4,1987-07-20 17:37:02+00:00,238.7623940241689,218.09045485078377,211.8083041373027,206.2201788294455,207.63406307977155,218.46231490566004,213.17258598705482,212.79328084659164,209.28438198576438,211.2988947712882,209.3154865402489,212.9331486060474,219.49296802556043,214.37104413392595,217.47658074696258,208.23942426162301,212.40787886729575,214.47880039608552,228.03750165175177,235.00629957731624,242.52518286110384,231.4919788527603,227.89605595662994,225.58762770140518,229.3188325227071,220.57602620829968,233.72168628375616,228.09537857481018,232.89994188572567,233.56203755376416,239.12197124923443,242.448218594164,238.04503805295118,230.1611156570233,230.34858399390384,235.90223696822935,231.88860003309216,231.3499624616677,245.20438960307305,245.66558841727584,244.47532245929463,232.31019629865133,227.74472695773835,232.49206553586836,234.32043275842753,230.93748082082905,233.6314446996456,235.80807937973566,231.67348441805362,230.4974602990682,223.34007871852398,222.6709142086071,228.33884836319586
5,1990-05-02 17:25:42+00:00,262.89981495921404,256.45584429311464,241.95195854221723,245.4077637687254,245.5139032262946,249.89888241066816,246.00280974399186,245.15308408943343,,,,,,,,,,,,,,285.079867338531,275.6532445814052,273.2236927505354,275.4331169717875,281.7934296948547,284.6354752028321,286.4123650661862,281.58233321728176,280.871445167813,282.4431949282946,290.753930759111,284.6297467431673,282.7718717160775,280.7070262164885,282.42648022141856,,275.0313389164499,,281.47675501859055,277.1502168435981,268.7531876280066,268.3189754968603,,,,,,261.99127769979873,252.69818011592625,235.1815954809168,235.35060811910392,233.8405401497234
6,1991-04-03 17:27:15+00:00,256.8319798487735,237.10016134520242,220.06647516520346,220.27130118816422,223.0966878879173,222.0936663114306,220.87256121569501,223.15040104757557,220.44234397483118,227.4661780815509,232.29097584348594,235.28584669093286,237.6969589478381,237.78323027760484,242.2152735400891,240.69095932395666,244.78398556733595,248.51252518276613,250.80535110473403,256.28595174248466,264.17286163647987,269.0486510344107,260.94576527226724,260.2066412318723,256.66286541245495,264.53672837497714,267.09036075508817,266.8588835132574,264.91627522531655,268.8918021622905,268.8310071592511,276.9675940057173,270.3421502787035,265.2036144461666,266.85821645019365,271.70410174968464,273.39787489185096,270.68551006048534,272.74687823735434,275.55047432108967,269.0803307520473,263.59337074041645,265.38465422725085,268.354274270462,274.037886405784,271.8619195503554,271.69582074762695,269.0072190058972,259.1519016308508,254.8025333002493,244.22313524201786,240.86348128937325,240.98681082701793
7,1992-01-23 17:36:02+00:00,233.30819978142014,229.46134102551588,216.73464576645722,213.23551045230084,216.75154791213774,216.79644629179458,220.78906785628845,218.54753209851617,216.23437603305678,218.90551208011894,221.65781791609206,225.83437823810752,229.2138512217944,234.99706680838767,235.4738246238856,235.41151960594271,236.81514622567897,248.25114811944363,251.1471349685167,256.93927071439896,264.1807454659718,264.406451065129,254.780784791827,250.95192189738458,250.39506402831688,253.90772842072963,257.14365068000023,253.36022683372784,252.99104168463424,255.64142418197113,258.2641155447436,263.25093268618986,256.09934279773256,256.28167104405276,261.60319882820994,256.63076792676424,250.317737535629,249.90613364484457,249.31538108708077,252.73406264145783,256.3647183821809,247.80134284472572,250.4846789183831,,,,,246.78984684943495,237.2077493437864,228.49054101712395,223.00201058046437,219.75953882805845,220.55234728404227
8,1992-08-27 17:27:58+00:00,231.078366898933,218.84509348113573,213.79672665708858,205.56429040397998,213.27044720196096,218.82858319430153,215.7655835243855,210.00652616501876,213.47704850803015,221.96075180900587,221.90714111522155,220.82840002053547,227.74566259098137,224.7311427828133,229.0626368496972,225.90307435300988,229.69199189891881,228.89513414919873,229.86718360490022,240.45507217927926,243.71342781415805,241.25333697498974,232.81434117919412,230.5925161240213,233.88809996890032,236.02889992574214,242.12787098960956,241.39211228680577,240.60897256162963,247.93765474840703,249.94608647238368,254.34099528035097,245.89036011895638,241.0638765098547,240.0289692503592,239.39704073424755,238.32986577527657,227.09402990649903,230.5538571813177,231.6691816769733,226.70254439721373,224.87679119886218,220.81456917707882,227.57524138150447,,,,212.6996582167328,208.24519832592046,205.96990606571921,206.8888465606442,206.07003294850242,214.04655356889293
9,1992-09-03 17:34:03+00:00,241.73624918921774,223.00174303505167,217.4835364145016,207.70506473369505,216.04531020709157,216.42228245725184,213.14885476936263,209.10331011333707,206.3266107382326,216.4599808584038,222.99545386911205,221.00544707913394,225.82574372447684,227.05309810189962,225.17081747536665,222.08733766161217,222.30442160309562,224.67626092588995,223.93872204539076,238.1868877915691,241.6819946461249,235.60489978320012,228.9339472174329,227.11630888718463,225.27797514225477,226.03075622057145,234.15578780152356,235.6449644985653,236.62715038653454,240.99405228630064,245.3361326744817,249.34172110077353,235.56731375807058,232.9021682551883,229.94321657348604,226.41145907766025,226.1280796843359,221.7509166581283,224.58022927822924,229.41439928400163,225.30364417958054,226.43043984396695,226.5977594349151,232.33783203896706,,,,224.69106993323305,216.36758110010481,211.16328899027667,205.42530597436755,210.09168284032202,216.5388316423235
