,dates,per0215-0000,per0215-0001,per0215-0002,per0215-0003,per0215-0004,per0215-0005,per0215-0006,per0215-0007,per0215-0008,per0215-0009,per0215-0010,per0215-0011,per0215-0012,per0215-0013,per0215-0014,per0215-0015,per0215-0016,per0215-0017,per0215-0018,per0215-0019,per0215-0020,per0215-0021,per0215-0022,per0215-0023,per0215-0024,per0215-0025,per0215-0026,per0215-0027,per0215-0028,per0215-0029,per0215-0030,per0215-0031,per0215-0032,per0215-0033,per0215-0034,per0215-0035,per0215-0036,per0215-0037,per0215-0038,per0215-0039,per0215-0040,per0215-0041,per0215-0042
0,1985-03-01 14:30:13+00:00,,192.15828502314392,191.34207973983774,195.4966983719343,184.05885151045706,179.8203932765167,179.66918674862137,178.52098579124225,176.22847048412498,176.79722624504808,190.81810521179594,197.97245190393164,192.8707973850512,185.25195713007588,177.58489978243207,176.56543048470309,179.28106148014547,186.02869500524264,191.60264046734832,184.26539644021992,180.6972642488911,182.50060216868818,178.63338303478005,184.17097978564007,190.623382570134,193.06631954774298,189.39624821009946,185.41239290306612,180.73844198153935,182.17697946027695,189.0655774649379,202.26626272445688,200.78671680316717,199.1204638758808,184.23576996692475,174.39837696389006,182.2346304836408,204.48257620286526,196.17466056107085,192.78788166381042,191.35912544685746,189.55422781923357,183.74136920766767
1,1986-10-30 14:18:50+00:00,169.8777200895246,191.54897381228415,193.52611169936313,195.43970432312472,190.9918771884286,183.04497024922833,184.12954708202489,187.97210699084255,188.17774352131227,181.44451976920527,189.69449533969166,191.91890674167797,197.983468381063,184.02744249571893,168.4051719532924,172.10997766768372,188.01352268032724,187.4843505217665,184.7833700742266,186.18382110126495,192.94596245575454,190.43710326350774,189.85214649495896,183.9699166271303,191.03434385023255,197.90361444392528,192.56550627061327,191.39521664573235,182.78665228287238,178.86992192098194,176.33725849514695,183.2295582671297,202.86603294039182,206.5721963903357,192.89426752904893,186.79754314655588,193.28877625467314,194.60255762282014,187.19085833677372,201.1127181144201,196.23629997581256,171.33294423739483,159.76018076472673
2,1986-11-15 14:18:13+00:00,,191.914759425828,193.7790510460676,194.23050314690772,188.94134150491618,189.23315934045593,188.673266305616,191.86239995282807,184.5305250150122,175.27685563647728,189.01236446305623,193.32136345460935,198.05793717293096,187.0198815348725,182.102042818362,177.52878503359725,182.46796172916007,186.92370212362314,188.1649636248253,186.81817286727826,203.47920135740694,193.1426994222527,188.7826800578241,204.58980641124694,196.28769833988318,193.44861985836,190.99813348591493,186.53827975713907,184.28361996242876,186.22611570156386,194.4103109889425,183.07091240462753,186.21752824778534,200.7458585577463,202.90307085536205,197.73466927306484,193.57907927782975,201.77793504855512,206.69137427096297,201.7319142394164,193.3992877498588,182.11436343586436,161.3966019682681
3,1988-02-06 14:29:16+00:00,175.40039126197954,194.16689488217673,196.4377010349817,199.6784815168931,193.5303869695239,189.49098143398953,183.5799141424353,184.88441178770069,186.95393967158304,170.46268225898882,177.59138171137377,186.36696184625404,196.79413783593128,207.80408501467133,216.40012688591779,212.608894826327,213.82192538892528,188.80250459195838,172.04519079420413,167.88814511505197,188.73333833840914,212.10889282692335,224.3474146423036,223.3098287113946,226.7090503574251,208.33078602612687,184.4456203484253,188.78776142100526,222.9930242236449,230.37564307374646,198.83172331865325,193.2643710404504,202.4553416123721,216.88248982317955,232.0262758739372,228.7629592674193,227.1834898553375,210.80372563599224,202.30701892240597,226.31677767751677,233.24145461976806,214.77834888891954,179.90178878681087
4,1988-02-22 14:29:30+00:00,175.01177049398473,199.3127421946826,202.41435253730927,205.17564574287198,200.3628866861724,193.4564018300742,192.23530820758648,196.67552190557586,202.10766579664812,177.11118404746045,181.37657776450612,202.33430997252438,199.66695640926625,198.41926886955667,212.40006995689998,225.32484382348161,219.2033853995739,209.06475063592345,174.6145751968368,176.77112787261945,198.04877136070442,219.7524508018735,205.3191047320431,206.6520554668812,230.99080490283862,215.82860174243555,202.32637782235386,199.1223764607652,207.7889974807862,237.6022216280671,235.2242645227353,224.33295344357884,220.30162338888442,224.00928107835756,225.18016569728167,223.7418068764674,224.37046547489606,235.80450785863943,224.7987973192201,227.83872450412537,226.83232268396023,219.3634020427452,199.43308395382908
5,1988-04-10 14:29:52+00:00,170.6854402873143,195.36025412642527,196.67462377027422,195.39024369897479,195.76959690785762,187.89285150117104,183.5217588924281,190.58070977514754,187.58784711583021,177.51955921532618,181.50429181845786,196.5457937705955,208.09511934460505,205.10423076182667,202.70274400091697,206.1247457855367,205.70671473570462,199.9397393893965,199.5619990067968,197.18588124093898,214.27587123617263,197.09882399732402,197.93965060080745,207.95898175834404,190.4870193673485,187.98328720878985,188.0766915953966,214.75391465655704,221.63158785642014,213.35278415007014,208.42432143551974,208.3219187508692,211.9438755582659,207.1670769765412,209.34205064407033,215.5528997879901,223.7119211218883,232.76135622555577,231.39550035636037,214.6254763477932,216.3371198760896,221.36932800559578,193.75744403957893
6,1988-05-12 14:30:08+00:00,,194.340320066673,200.02792011426905,203.42856526414553,197.1643983090457,189.03103147940817,,,,,172.79668183112815,176.93518283545347,194.43085364389552,203.53513222351373,203.44649539995257,199.11589364560984,183.92898388230697,185.5497732491619,193.3854066824886,204.59167836475473,219.51587395517396,211.4656774241559,189.3265618379151,180.91547262608273,180.86447159477478,183.87419117139362,191.63996689630955,207.18458104203222,222.30029473648008,221.20901840868666,192.21004765688346,205.26479164431083,189.8528440072745,189.82617081758485,198.83161916838648,218.81555072435472,228.66438702604106,228.39644722758462,226.92552975850623,219.72603268510474,214.8296830393189,215.75114481698125,
7,1988-06-13 14:30:21+00:00,,186.31970647918106,192.86823781951333,,,,,,,,,,,,,,,,,170.76001463218208,165.82311740269606,162.37113561403072,170.82936793686125,182.19300105879654,182.74605606445272,190.02737709049384,180.89905595807707,182.5751145838829,181.58830181245176,186.24342831363543,185.14954124252864,186.31459585458063,182.32786912531103,179.3962217330406,181.4775806270487,189.41591286364513,187.12880049929439,191.2426332216526,183.35259303921814,,,,
8,1988-11-04 14:30:24+00:00,,197.35931043744847,198.31867293623455,197.3147186387988,194.92534924506938,191.9938003927359,193.18052881286073,190.78083549524476,190.3319166394269,177.76174432058582,177.38867009026512,180.6094468215929,169.20857011449823,168.31398545846042,186.49087863823306,183.6319598528334,179.31186474909092,176.72531701210292,182.75402752118245,185.00058744362852,180.37355285524896,178.34846464390355,178.479122345981,184.4834746500709,180.32287606248693,179.6878488254166,177.79693182781483,176.314256082092,174.90860393650755,180.34087176799923,186.04340576773902,193.01989919780598,206.02454516882054,199.44783572655507,184.44906164480727,187.69707798019041,188.51140353548487,180.83424217733887,197.41684375056863,209.64397678990937,197.2090593076073,178.45167203313312,176.55074352690818
9,1989-08-19 14:26:23+00:00,,196.49336981888354,195.11120031320374,201.8067052059887,194.51253870031655,190.42371605538017,,,,,,,158.05615948442164,150.32446156764087,164.55426634500608,163.1473726316221,152.9676205595192,,159.29430543986444,164.50964101042132,165.33928362220217,171.27392501115844,173.89746326853773,169.94325444271647,174.29910416321377,185.72500202691805,184.16647057831898,186.07636028141636,183.84578837955982,182.16317412616928,188.32770860058497,185.27844846948278,186.39615404469544,188.04864001905767,185.4112879827208,183.77724613941587,183.9130774027259,182.18103270856676,177.34256072451902,179.47388940715066,174.88316559860266,163.90348912960286,
10,1989-11-23 14:23:45+00:00,188.66718268425126,197.2090181421559,195.1145565725424,202.06585895452213,194.73415220720196,190.5451753010866,190.55968417835558,189.73169135170556,184.65142498570265,185.9369969394639,192.99436279089196,174.1249211260757,161.51014385573006,165.024477093332,171.54667827431035,189.78454866081904,180.63690414500596,173.00036643285168,182.20764697774544,179.0426828393145,175.7782620091635,174.0997138267733,173.8781523457639,175.92129045623793,182.4060801870201,181.40523586884916,182.05604510165176,177.45995664519805,178.9653960987168,179.38217851129644,177.30865897333302,176.94037854592577,187.9501733699243,198.3740754967527,193.42154197157583,193.80818995181878,186.43942368496124,182.6208487959408,189.33843722497338,189.77107933305,195.02659329107138,178.4571898403091,173.29760930390805
11,1990-02-27 14:20:53+00:00,177.8888286327948,191.8681486409386,204.7003761816484,206.1558617989073,198.95848451780984,194.46154281124018,195.96813041201958,190.12875727643907,186.56536996952516,182.1703106426042,194.8932033282932,187.54247935531802,178.5007713531145,175.1428736746324,173.20980915473478,191.99837672739628,191.86919588215076,192.526828099951,195.69780917162961,186.29853971264984,181.7778637004417,186.10368519820585,182.14555932106842,193.80129490928866,197.66695998314526,197.7030268611429,192.0521440623662,194.21846649173148,197.03825934071153,188.55404482630215,189.7664428695284,196.36021820252392,197.59245163734036,195.76689481424074,200.49805597257082,198.2990814186598,198.8666222192393,206.71732350124387,202.5708631030011,200.79642617302218,193.81761808978206,192.0782248768528,183.25395408168598
12,1990-10-09 14:19:23+00:00,,190.56469373092207,188.22892265046085,196.07860532916678,189.75178540764978,186.2332237047861,191.1367504553337,188.73665928780457,188.84296062660786,183.9021711267372,196.52570077510416,189.9064160991439,192.41935933423667,176.32466092122766,182.3549727441999,181.75691456255225,179.61080282590237,184.39924308004882,191.80648135975375,197.29040384931534,195.97626588014148,187.3616175582228,199.04262369846882,197.39705533693152,194.6824690691625,192.52280182689915,188.86002343679127,193.45206443533812,201.31655658573615,193.05919318648904,188.51576155200107,194.3595090905183,200.6921043359619,193.4374209102526,190.28395165688488,188.1836307856305,187.9316355220472,200.58954983882558,211.42264268209334,208.0639986189755,199.27848620357747,196.17280949942926,189.76430474408977
13,1991-01-13 14:19:59+00:00,190.70546261952805,197.89238154313114,199.81202900699884,200.24867679413117,193.01725041757462,191.39500046132426,191.2183734948184,195.4177125441431,186.0617634305326,173.18587882674095,185.51271805761257,189.296836129996,206.00343981699172,184.99114258197454,173.21269281677144,177.3673347445936,174.68966662763435,206.2230104387463,211.42849389704784,203.13335852172654,181.20801328266919,173.9950282608255,174.6787528373888,176.64193721665686,174.3492946872018,187.79149476507877,198.96149836730518,218.9264884133164,200.8281226315106,192.18939555206921,182.83292223175414,195.01796359862183,203.50979584920316,189.98778607588366,183.76155161767673,182.64371038338535,183.28997627580605,212.37431003614563,226.4458238204077,205.10428196996912,190.4761141423082,205.8289846207439,179.2466915059023
14,1991-01-29 14:20:21+00:00,175.0482056241482,192.6555981783874,194.52471126728844,194.66690639622453,188.47990187301784,188.69836691008425,188.22199188643017,190.89038358899913,184.55986257369455,171.32824835282634,192.28274099742038,190.57769346702426,192.29927766253664,185.7410424882266,165.0993108980024,171.2865702622925,180.88872860305776,192.60362525435923,204.16883568993393,190.21820765266054,191.35840662829165,168.54647524499927,173.71209207356702,170.66468083599815,182.20439908188675,193.41885321050802,188.97651574410742,204.80697482380197,188.69152352421276,181.24528482845687,180.92977117133552,206.88681622964387,199.66892268189676,180.83567534541973,182.97756961253708,176.58072499509382,198.21797415502652,220.3282463654394,213.82708756710963,201.94400782854382,202.89157136150624,198.91893957398952,182.80361687180508
15,1991-02-14 14:20:36+00:00,,,,,187.57896892033142,194.05148188993584,193.7775966219681,196.41837715507796,190.12143812844914,180.58922185496354,195.9292398303344,191.29139559690188,184.88818455165153,192.4934297210857,173.5377448499679,170.09863928648338,182.85050322314487,187.41580491826466,203.8451089864272,190.80546880972463,191.8235138412043,175.7542427374841,177.4759983655435,187.32347784537916,195.04735331144835,198.42393755304155,200.38192973543897,200.29350508892622,195.4655790610401,182.44192371127662,182.87298745066138,192.94915646505925,199.19624019666716,185.7706467445502,175.87630355890826,178.1960204384519,209.1604271828147,217.1735650434428,213.52066415486698,205.72092638016912,208.29406491447307,206.6094275213872,186.3988386593587
