,dates,per0077-0000,per0077-0001,per0077-0002,per0077-0003,per0077-0004,per0077-0005,per0077-0006,per0077-0007,per0077-0008,per0077-0009,per0077-0010,per0077-0011,per0077-0012,per0077-0013,per0077-0014,per0077-0015,per0077-0016,per0077-0017,per0077-0018,per0077-0019,per0077-0020,per0077-0021,per0077-0022,per0077-0023,per0077-0024,per0077-0025,per0077-0026,per0077-0027,per0077-0028,per0077-0029,per0077-0030,per0077-0031,per0077-0032,per0077-0033,per0077-0034,per0077-0035,per0077-0036,per0077-0037,per0077-0038,per0077-0039,per0077-0040,per0077-0041,per0077-0042,per0077-0043,per0077-0044,per0077-0045,per0077-0046,per0077-0047,per0077-0048,per0077-0049,per0077-0050,per0077-0051,per0077-0052,per0077-0053,per0077-0054,per0077-0055,per0077-0056,per0077-0057,per0077-0058,per0077-0059,per0077-0060,per0077-0061
0,1985-01-24 14:52:53+00:00,,259.12280341169213,264.0340459946801,,,,385.6896148554616,,,,,,,,,,,,,,,,368.86431915468336,367.09971701945176,360.6323608391537,366.3410608040579,364.39820289118165,374.0613568024404,381.4431986393653,376.17861861596623,369.2352140022295,372.5402275286783,368.7224467298616,375.93839039123895,385.7275187954833,,,,,365.9590319369155,347.78749414413187,328.63782101931776,314.91128016445685,316.12189942970747,311.7615440441116,299.4615518251922,305.9312276158922,298.9971985288022,279.00526965558515,256.2969389887761,248.9094339702592,222.31106924672338,204.81521085017164,191.74773400730314,181.2872104373425,172.824552094051,147.06382094182987,138.81416240275803,132.85551419136587,133.2223137973679,137.9003050766741,135.94166442576838
1,1986-03-16 14:48:34+00:00,,264.64694692294955,241.49487646841283,,,,378.99502227618416,,,,,,,,,,,,,,,,,399.6223590300307,377.8415342261536,367.58885808668373,377.1989418107428,383.51434823051494,391.862131853646,391.915860241783,377.41997268302987,371.8521431065438,366.9362686537734,364.9518298178446,368.0107860704922,,,371.7348625311402,,343.3092320845328,327.7737431014089,312.8868319694111,305.5840290972968,296.1341558090189,292.11248225714303,287.9830922314054,282.3294528313843,275.794952632246,263.1326516086529,229.6123841871244,235.0424276708767,221.457959124589,209.8177247838919,203.95097000217697,203.4127321235594,191.39343697936954,166.20324724932084,153.83042215860746,148.15874389508224,146.48421325336227,146.49879027890097,154.20735768248588
2,1986-05-03 14:47:30+00:00,,,,,,,,70.25571831844353,151.7768017108242,178.22339093063437,210.6350738838487,54.661288813168255,,220.78359229808632,246.55265871927074,,324.7738080762078,339.0061494030126,,331.713583778805,300.8069940276663,331.55053152183115,370.0185389347308,374.86188014743766,359.0396977476773,357.3847433023239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-09-08 14:43:16+00:00,77.03597631817493,,,,,,,87.62499196448672,139.05726915405828,183.17950891834377,193.38218970135355,46.95762594442007,60.9860708698692,194.59865878862092,241.5365847280488,235.81262441598992,317.991002035134,373.31067752099614,,,,,,,397.3725691985281,392.72782552353533,400.2825710837853,387.74022592027325,372.1104761108419,353.56307864606606,348.41268296094245,350.77946714299804,337.92059753240045,340.3847943757777,339.8718830245501,349.4402805226095,,352.35415211912687,342.7676283500244,,,,264.5784187686606,,,,,,,187.73350367339762,,187.95711319263455,180.35039223857805,,,,,,,,,
4,1987-04-04 14:45:05+00:00,,,,,,34.87833049543652,82.31758123329891,114.51899185251395,171.6955200735285,221.1298885764767,200.11266136249142,25.205107383836424,37.11097426690239,,,204.26559007617578,316.67484898749404,326.72996484964233,,,,,,,,,,,,,,,,,,,,,,388.9860455665912,377.6703503114591,361.6654389723476,,,,325.51344511578867,312.14627764579467,308.31072300425103,297.30477278606355,256.0012134805216,252.7615028125076,,219.97316592870803,204.7174187792427,200.1653221466089,193.12694366071622,175.84085245413027,164.39843096070223,157.13590981656634,152.3293501265526,156.63363220846173,162.4177871853078
5,1987-07-25 14:47:55+00:00,83.005476613946,,,,,6.669829492428885,50.82598295463384,69.26785205591071,152.27459899519982,179.94003995287878,206.97626994127867,,,,,,331.8749242239873,,,,,,,,,,,,,,,,,,,,,,,380.3908449499949,356.89152660088394,349.77487402281815,,,,,,340.01051743428684,319.63206810630237,268.35000012360825,262.6348597383965,,210.5068482884571,183.51103030109473,182.17250168124926,225.97013662723742,176.98400349405742,153.76469090919096,144.64412927293694,150.02985777720912,157.12950897672414,155.34074967720187
6,1987-08-26 14:48:52+00:00,128.257308591145,,,,,5.287249047905313,36.19072673092014,78.14948200669161,135.09069208896386,174.60339839384304,182.55539448291697,72.9052259578834,,209.86700587746913,250.38447706035174,289.74359144713344,314.8737754964945,320.4239858002997,302.4949790505038,320.0052317053907,310.0161696107407,330.0790346563118,404.13087814787394,,,,,,,,,,,,,,394.56162193021567,384.88539310827144,374.3783365199204,345.82120019587734,335.06414380399065,318.61430525009973,305.2824227778939,314.8165399728772,314.9558143212409,315.1422629928143,300.28128209849416,280.8763926897384,265.35030558332056,238.28148566265972,242.07294480602894,183.5351336682263,171.07138178004067,145.53503376400397,158.1351583218039,164.84597514841593,152.7514739470669,123.54125313662776,121.52860363769707,134.13382301263303,131.24203519693145,143.87990597910195
7,1987-09-11 14:49:16+00:00,119.11985866125055,,,,,6.556692045473127,33.889460863376684,78.02573796214745,138.26692333296472,174.49816398145362,180.17266410742138,40.85025025192363,40.95992248449481,,265.13614234085674,301.7986630138919,318.49593259401234,308.88884594958586,307.4752041717503,321.42635121199487,310.6713296937296,332.1105586047327,390.18511761030817,,,,,,,,,,,,,,394.75153706011344,384.4561335472297,370.52638207916476,340.4163269897969,327.25967536941454,299.3764989896703,302.23273117972815,308.7706415829895,312.7323989807639,310.38143392634424,301.74561989584583,289.02573774222105,279.4844119364222,244.36398528634263,249.83546896024527,215.81977026209654,195.95720421515452,163.86364333488498,171.46132586060696,153.09134825508835,,,,,122.76051762592624,133.2864718413194
8,1987-09-27 14:49:38+00:00,138.79333912907103,,,,,11.772465860984425,49.14869949285427,84.77683641481121,141.696815241169,176.50726902115537,187.88349158929958,105.11956022619495,157.69352670011642,264.60066104475993,282.3951495815609,344.4406479713042,358.81688831591526,366.24811095947143,391.2411000404622,,,,,,,,,,,,,,,,,,,,392.790810656077,360.99520444993925,341.812972975385,328.11901022770485,322.5502795304149,331.25383567864986,333.0016652229931,339.1638366732976,325.4333293972228,313.956597881119,295.8597414405049,271.2521341749905,264.67885876123376,242.2335054328228,220.61859610403238,203.87144272897635,198.86937137913992,183.82370436421039,158.38285132718082,143.27121047100002,126.9056524876444,126.29425322482729,138.35222098944627,140.32533482679003
9,1987-11-14 14:50:35+00:00,179.35274533347186,164.43621549884708,161.80130568964663,150.8338248445237,,1.0973037016692397,47.54731608605091,91.96662948094192,146.71267627068784,172.63064802484425,201.1932120087117,146.1697631191072,192.52302167137586,265.21956643416155,299.8643011526296,329.9951617967789,347.2769904743236,367.776177258877,380.8038712827704,,375.24458588789366,392.4660037856295,,,,,,,,,,,,,,,,,396.91921518737473,369.9454454536221,359.260517874767,335.7028155945311,333.51137831792937,344.97553881316054,343.1696772108114,343.63676561287065,339.37430689184,344.3369692085306,309.7134584339999,285.22742611706525,266.68138844797716,228.47237271262028,208.88863595845478,192.01582878511772,182.63424708301147,179.35282834171988,160.73697351357558,152.79738603764997,140.05439120790834,137.9484035232303,147.22924827602714,142.0458059701919
